seconds,'uV','uV'.1,'uV'.2,'uV'.3
1900-01-01 00:00:51.293,-109.5,-154.0,-161.5,-167.5
1900-01-01 00:00:51.294,-108.0,-152.0,-159.5,-165.0
1900-01-01 00:00:51.295,-106.0,-149.5,-157.0,-162.5
1900-01-01 00:00:51.296,-103.5,-146.5,-153.5,-158.5
1900-01-01 00:00:51.297,-100.5,-142.5,-149.5,-154.5
1900-01-01 00:00:51.298,-97.5,-138.5,-145.0,-149.5
1900-01-01 00:00:51.299,-95.0,-134.5,-141.0,-145.5
1900-01-01 00:00:51.300,-93.5,-132.0,-138.0,-142.5
1900-01-01 00:00:51.301,-93.0,-131.0,-136.5,-141.0
1900-01-01 00:00:51.302,-94.0,-132.0,-137.5,-142.0
1900-01-01 00:00:51.303,-96.0,-134.5,-140.0,-145.0
1900-01-01 00:00:51.304,-99.0,-138.5,-144.5,-149.5
1900-01-01 00:00:51.305,-102.5,-143.0,-149.5,-155.0
1900-01-01 00:00:51.306,-106.0,-147.5,-154.5,-160.5
1900-01-01 00:00:51.307,-109.0,-151.0,-159.0,-165.0
1900-01-01 00:00:51.308,-110.5,-153.5,-161.5,-167.5
1900-01-01 00:00:51.309,-111.5,-154.5,-163.5,-169.0
1900-01-01 00:00:51.310,-111.5,-155.0,-163.5,-169.5
1900-01-01 00:00:51.311,-110.5,-154.0,-163.0,-168.5
1900-01-01 00:00:51.312,-109.5,-153.0,-162.0,-167.0
1900-01-01 00:00:51.313,-108.0,-151.0,-160.0,-165.0
1900-01-01 00:00:51.314,-106.0,-148.5,-158.0,-162.5
1900-01-01 00:00:51.315,-104.0,-145.5,-155.0,-159.5
1900-01-01 00:00:51.316,-101.5,-142.5,-151.5,-155.5
1900-01-01 00:00:51.317,-98.5,-139.0,-147.5,-151.5
1900-01-01 00:00:51.318,-96.0,-135.5,-143.5,-147.0
1900-01-01 00:00:51.319,-93.0,-132.0,-139.0,-142.5
1900-01-01 00:00:51.320,-91.5,-130.0,-136.0,-139.5
1900-01-01 00:00:51.321,-91.0,-129.0,-135.0,-138.5
1900-01-01 00:00:51.322,-91.5,-130.0,-136.0,-139.5
1900-01-01 00:00:51.323,-94.0,-132.5,-139.0,-142.5
1900-01-01 00:00:51.324,-97.0,-136.5,-143.0,-147.5
1900-01-01 00:00:51.325,-100.5,-141.0,-148.5,-153.0
1900-01-01 00:00:51.326,-103.5,-145.0,-153.5,-158.0
1900-01-01 00:00:51.327,-105.5,-148.0,-157.0,-162.0
1900-01-01 00:00:51.328,-106.5,-149.5,-159.5,-164.5
1900-01-01 00:00:51.329,-106.0,-149.5,-160.0,-165.5
1900-01-01 00:00:51.330,-105.5,-149.0,-159.5,-165.0
1900-01-01 00:00:51.331,-104.0,-148.0,-158.5,-164.0
1900-01-01 00:00:51.332,-102.5,-146.0,-157.0,-162.0
1900-01-01 00:00:51.333,-101.0,-144.0,-154.5,-159.5
1900-01-01 00:00:51.334,-99.0,-141.5,-152.0,-157.0
1900-01-01 00:00:51.335,-97.0,-139.0,-149.0,-154.0
1900-01-01 00:00:51.336,-94.5,-136.0,-145.5,-150.5
1900-01-01 00:00:51.337,-92.0,-133.0,-141.5,-146.5
1900-01-01 00:00:51.338,-89.0,-129.5,-137.0,-142.0
1900-01-01 00:00:51.339,-86.5,-126.5,-133.5,-138.0
1900-01-01 00:00:51.340,-85.5,-124.5,-131.0,-136.0
1900-01-01 00:00:51.341,-85.0,-124.0,-130.0,-135.0
1900-01-01 00:00:51.342,-86.5,-125.5,-131.5,-137.0
1900-01-01 00:00:51.343,-89.0,-128.5,-134.5,-140.5
1900-01-01 00:00:51.344,-93.0,-132.5,-139.5,-145.5
1900-01-01 00:00:51.345,-97.0,-137.5,-145.5,-151.5
1900-01-01 00:00:51.346,-101.0,-142.5,-151.0,-157.0
1900-01-01 00:00:51.347,-104.5,-146.5,-155.5,-162.0
1900-01-01 00:00:51.348,-106.5,-149.0,-159.0,-165.5
1900-01-01 00:00:51.349,-107.5,-150.5,-161.0,-167.5
1900-01-01 00:00:51.350,-108.0,-151.5,-162.0,-168.5
1900-01-01 00:00:51.351,-108.5,-151.5,-162.5,-168.5
1900-01-01 00:00:51.352,-108.0,-151.5,-162.5,-168.5
1900-01-01 00:00:51.353,-107.5,-150.5,-161.5,-167.5
1900-01-01 00:00:51.354,-107.0,-149.5,-160.5,-166.0
1900-01-01 00:00:51.355,-106.0,-148.0,-158.5,-164.0
1900-01-01 00:00:51.356,-104.0,-146.0,-156.0,-161.0
1900-01-01 00:00:51.357,-102.0,-143.0,-152.0,-157.5
1900-01-01 00:00:51.358,-99.5,-140.0,-148.0,-153.0
1900-01-01 00:00:51.359,-97.5,-137.0,-144.5,-149.5
1900-01-01 00:00:51.360,-96.0,-135.0,-141.5,-146.5
1900-01-01 00:00:51.361,-96.0,-134.5,-140.5,-145.5
1900-01-01 00:00:51.362,-98.0,-136.0,-142.0,-147.5
1900-01-01 00:00:51.363,-100.5,-139.0,-145.5,-151.0
1900-01-01 00:00:51.364,-104.5,-143.5,-150.5,-156.5
1900-01-01 00:00:51.365,-108.5,-148.5,-156.5,-162.5
1900-01-01 00:00:51.366,-112.5,-153.5,-162.5,-169.0
1900-01-01 00:00:51.367,-115.5,-157.5,-167.5,-174.0
1900-01-01 00:00:51.368,-118.0,-160.5,-171.0,-178.0
1900-01-01 00:00:51.369,-119.0,-162.5,-173.5,-180.0
1900-01-01 00:00:51.370,-120.0,-164.0,-174.5,-181.5
1900-01-01 00:00:51.371,-120.0,-164.5,-175.5,-182.5
1900-01-01 00:00:51.372,-120.5,-164.5,-175.5,-183.0
1900-01-01 00:00:51.373,-120.5,-164.5,-175.5,-183.0
1900-01-01 00:00:51.374,-120.0,-164.5,-174.5,-182.5
1900-01-01 00:00:51.375,-119.5,-163.5,-173.5,-181.5
1900-01-01 00:00:51.376,-118.0,-162.0,-171.5,-180.0
1900-01-01 00:00:51.377,-116.0,-159.5,-168.5,-176.5
1900-01-01 00:00:51.378,-114.0,-156.5,-164.5,-173.0
1900-01-01 00:00:51.379,-111.5,-153.5,-161.0,-168.5
1900-01-01 00:00:51.380,-110.0,-151.0,-158.0,-165.5
1900-01-01 00:00:51.381,-110.0,-150.0,-157.0,-163.5
1900-01-01 00:00:51.382,-111.0,-151.0,-157.5,-164.0
1900-01-01 00:00:51.383,-113.0,-153.0,-160.0,-166.0
1900-01-01 00:00:51.384,-116.0,-156.5,-163.5,-169.5
1900-01-01 00:00:51.385,-119.0,-160.5,-168.0,-174.5
1900-01-01 00:00:51.386,-122.0,-164.0,-172.5,-178.5
1900-01-01 00:00:51.387,-124.0,-167.0,-176.0,-182.0
1900-01-01 00:00:51.388,-125.0,-168.5,-178.0,-183.5
1900-01-01 00:00:51.389,-124.5,-168.5,-178.5,-184.0
1900-01-01 00:00:51.390,-124.0,-168.0,-178.0,-183.5
1900-01-01 00:00:51.391,-122.5,-166.5,-176.5,-182.0
1900-01-01 00:00:51.392,-121.0,-164.5,-174.5,-180.0
1900-01-01 00:00:51.393,-119.0,-162.5,-172.0,-178.0
1900-01-01 00:00:51.394,-116.5,-160.0,-169.5,-175.0
1900-01-01 00:00:51.395,-114.0,-157.0,-166.0,-172.0
1900-01-01 00:00:51.396,-111.5,-154.0,-162.5,-168.5
1900-01-01 00:00:51.397,-109.0,-150.5,-158.5,-164.5
1900-01-01 00:00:51.398,-106.5,-147.0,-154.5,-160.5
1900-01-01 00:00:51.399,-104.0,-144.0,-150.5,-156.5
1900-01-01 00:00:51.400,-103.0,-142.0,-148.0,-154.0
1900-01-01 00:00:51.401,-103.0,-142.0,-147.5,-153.5
1900-01-01 00:00:51.402,-104.5,-143.5,-149.0,-155.0
1900-01-01 00:00:51.403,-107.0,-146.5,-152.0,-158.5
1900-01-01 00:00:51.404,-110.5,-150.5,-157.0,-163.5
1900-01-01 00:00:51.405,-114.5,-155.5,-162.5,-169.5
1900-01-01 00:00:51.406,-118.0,-160.0,-168.0,-175.0
1900-01-01 00:00:51.407,-120.5,-164.0,-172.5,-179.5
1900-01-01 00:00:51.408,-122.5,-166.0,-175.0,-182.5
1900-01-01 00:00:51.409,-123.0,-167.0,-176.5,-184.0
1900-01-01 00:00:51.410,-122.5,-167.0,-176.5,-184.0
1900-01-01 00:00:51.411,-121.5,-166.0,-176.0,-183.0
1900-01-01 00:00:51.412,-120.0,-164.5,-174.0,-181.5
1900-01-01 00:00:51.413,-118.0,-162.5,-172.0,-179.0
1900-01-01 00:00:51.414,-116.0,-159.5,-169.0,-176.5
1900-01-01 00:00:51.415,-113.5,-156.5,-165.5,-173.0
1900-01-01 00:00:51.416,-110.5,-153.0,-161.5,-168.5
1900-01-01 00:00:51.417,-107.0,-148.5,-157.0,-163.5
1900-01-01 00:00:51.418,-103.5,-144.5,-151.5,-158.5
1900-01-01 00:00:51.419,-101.0,-140.5,-147.0,-154.0
1900-01-01 00:00:51.420,-99.0,-138.0,-144.0,-151.0
1900-01-01 00:00:51.421,-98.5,-137.0,-143.0,-150.0
1900-01-01 00:00:51.422,-99.0,-138.0,-144.0,-151.5
1900-01-01 00:00:51.423,-101.5,-141.0,-147.0,-154.5
1900-01-01 00:00:51.424,-105.0,-145.0,-151.5,-159.5
1900-01-01 00:00:51.425,-108.5,-149.5,-157.0,-165.0
1900-01-01 00:00:51.426,-112.0,-154.0,-162.0,-170.5
1900-01-01 00:00:51.427,-114.0,-157.0,-166.0,-175.0
1900-01-01 00:00:51.428,-115.5,-158.5,-168.5,-177.5
1900-01-01 00:00:51.429,-115.0,-159.0,-169.5,-178.0
1900-01-01 00:00:51.430,-114.5,-158.5,-169.0,-177.5
1900-01-01 00:00:51.431,-113.0,-157.0,-167.5,-176.0
1900-01-01 00:00:51.432,-111.0,-155.0,-165.5,-174.0
1900-01-01 00:00:51.433,-109.0,-153.0,-163.5,-171.5
1900-01-01 00:00:51.434,-107.0,-150.5,-160.5,-169.0
1900-01-01 00:00:51.435,-105.0,-148.0,-157.5,-166.0
1900-01-01 00:00:51.436,-102.5,-145.0,-154.5,-162.5
1900-01-01 00:00:51.437,-100.0,-142.0,-150.5,-158.5
1900-01-01 00:00:51.438,-97.5,-138.5,-146.5,-154.5
1900-01-01 00:00:51.439,-95.0,-136.0,-143.0,-150.5
1900-01-01 00:00:51.440,-94.0,-134.0,-140.5,-148.5
1900-01-01 00:00:51.441,-94.0,-134.0,-140.0,-148.0
1900-01-01 00:00:51.442,-95.5,-135.5,-141.5,-149.5
1900-01-01 00:00:51.443,-98.0,-138.5,-144.5,-153.0
1900-01-01 00:00:51.444,-101.5,-142.5,-149.0,-158.0
1900-01-01 00:00:51.445,-105.5,-147.0,-154.0,-163.5
1900-01-01 00:00:51.446,-109.0,-151.5,-159.5,-169.0
1900-01-01 00:00:51.447,-111.5,-155.0,-163.5,-173.0
1900-01-01 00:00:51.448,-113.5,-157.0,-166.0,-176.0
1900-01-01 00:00:51.449,-114.0,-158.0,-167.5,-177.5
1900-01-01 00:00:51.450,-114.0,-158.5,-168.0,-177.5
1900-01-01 00:00:51.451,-113.5,-157.5,-167.5,-177.0
1900-01-01 00:00:51.452,-112.0,-156.0,-166.0,-175.5
1900-01-01 00:00:51.453,-110.5,-154.0,-164.0,-173.0
1900-01-01 00:00:51.454,-108.0,-151.5,-161.0,-170.0
1900-01-01 00:00:51.455,-105.5,-148.5,-158.0,-166.5
1900-01-01 00:00:51.456,-102.5,-145.0,-154.0,-162.5
1900-01-01 00:00:51.457,-99.5,-141.5,-150.0,-158.5
1900-01-01 00:00:51.458,-97.0,-137.5,-145.5,-154.0
1900-01-01 00:00:51.459,-94.5,-134.5,-141.5,-150.0
1900-01-01 00:00:51.460,-93.0,-132.5,-138.5,-147.5
1900-01-01 00:00:51.461,-92.5,-131.5,-137.5,-146.5
1900-01-01 00:00:51.462,-93.5,-132.5,-138.5,-147.5
1900-01-01 00:00:51.463,-95.5,-135.0,-141.0,-150.5
1900-01-01 00:00:51.464,-98.5,-139.0,-145.5,-155.0
1900-01-01 00:00:51.465,-102.0,-143.0,-150.5,-160.5
1900-01-01 00:00:51.466,-104.5,-147.0,-155.5,-165.0
1900-01-01 00:00:51.467,-107.0,-150.0,-159.0,-169.0
1900-01-01 00:00:51.468,-108.0,-152.0,-161.5,-171.5
1900-01-01 00:00:51.469,-108.5,-152.5,-163.0,-172.5
1900-01-01 00:00:51.470,-108.5,-152.5,-163.0,-172.5
1900-01-01 00:00:51.471,-108.0,-152.0,-162.5,-172.0
1900-01-01 00:00:51.472,-107.0,-151.0,-161.5,-171.0
1900-01-01 00:00:51.473,-105.5,-150.0,-159.5,-169.0
1900-01-01 00:00:51.474,-104.0,-147.5,-157.5,-167.0
1900-01-01 00:00:51.475,-101.5,-145.0,-154.0,-164.0
1900-01-01 00:00:51.476,-99.0,-142.0,-150.5,-160.0
1900-01-01 00:00:51.477,-96.0,-138.0,-146.0,-156.0
1900-01-01 00:00:51.478,-92.5,-134.0,-141.0,-151.0
1900-01-01 00:00:51.479,-89.5,-129.5,-136.5,-146.0
1900-01-01 00:00:51.480,-87.0,-126.5,-133.0,-142.0
1900-01-01 00:00:51.481,-86.0,-124.5,-131.0,-140.5
1900-01-01 00:00:51.482,-86.0,-125.0,-131.0,-140.5
1900-01-01 00:00:51.483,-87.5,-126.5,-133.0,-143.0
1900-01-01 00:00:51.484,-90.0,-129.5,-136.5,-147.0
1900-01-01 00:00:51.485,-93.0,-133.5,-141.0,-152.0
1900-01-01 00:00:51.486,-96.0,-137.5,-145.5,-156.5
1900-01-01 00:00:51.487,-98.0,-140.5,-149.0,-160.5
1900-01-01 00:00:51.488,-99.0,-142.0,-151.5,-163.5
1900-01-01 00:00:51.489,-99.5,-143.0,-152.5,-164.5
1900-01-01 00:00:51.490,-99.0,-143.0,-152.5,-164.5
1900-01-01 00:00:51.491,-98.0,-142.0,-151.5,-163.5
1900-01-01 00:00:51.492,-96.5,-140.5,-150.5,-162.0
1900-01-01 00:00:51.493,-95.0,-138.5,-148.0,-160.0
1900-01-01 00:00:51.494,-93.0,-136.0,-145.5,-157.0
1900-01-01 00:00:51.495,-90.5,-133.0,-142.5,-153.5
1900-01-01 00:00:51.496,-88.0,-129.5,-138.5,-149.5
1900-01-01 00:00:51.497,-85.0,-125.5,-134.0,-145.0
1900-01-01 00:00:51.498,-81.5,-121.0,-129.0,-139.5
1900-01-01 00:00:51.499,-78.0,-117.0,-124.5,-135.0
1900-01-01 00:00:51.500,-76.0,-114.0,-121.0,-131.5
1900-01-01 00:00:51.501,-75.0,-113.0,-119.5,-130.0
1900-01-01 00:00:51.502,-75.5,-113.5,-120.0,-130.5
1900-01-01 00:00:51.503,-77.0,-115.5,-122.0,-132.5
1900-01-01 00:00:51.504,-79.5,-118.5,-126.0,-136.5
1900-01-01 00:00:51.505,-82.5,-122.5,-130.5,-141.5
1900-01-01 00:00:51.506,-85.5,-126.0,-135.0,-146.5
1900-01-01 00:00:51.507,-87.5,-128.5,-139.0,-150.0
1900-01-01 00:00:51.508,-88.5,-130.5,-141.0,-152.5
1900-01-01 00:00:51.509,-89.0,-131.0,-142.0,-153.5
1900-01-01 00:00:51.510,-88.5,-131.0,-141.5,-153.0
1900-01-01 00:00:51.511,-87.5,-130.0,-140.5,-152.0
1900-01-01 00:00:51.512,-86.0,-128.5,-139.0,-150.5
1900-01-01 00:00:51.513,-84.5,-126.5,-137.0,-148.5
1900-01-01 00:00:51.514,-82.5,-124.0,-134.5,-146.0
1900-01-01 00:00:51.515,-80.0,-121.5,-131.5,-143.0
1900-01-01 00:00:51.516,-77.5,-119.0,-128.0,-139.5
1900-01-01 00:00:51.517,-75.0,-115.5,-124.0,-135.0
1900-01-01 00:00:51.518,-72.5,-112.0,-119.5,-130.5
1900-01-01 00:00:51.519,-70.0,-108.5,-115.5,-126.0
1900-01-01 00:00:51.520,-69.0,-106.0,-112.5,-123.5
1900-01-01 00:00:51.521,-68.5,-105.5,-111.5,-122.5
1900-01-01 00:00:51.522,-69.5,-106.0,-113.0,-123.5
1900-01-01 00:00:51.523,-72.0,-109.0,-115.5,-127.0
1900-01-01 00:00:51.524,-75.0,-113.0,-120.0,-131.5
1900-01-01 00:00:51.525,-78.5,-117.0,-125.5,-137.0
1900-01-01 00:00:51.526,-81.5,-121.5,-130.5,-142.0
1900-01-01 00:00:51.527,-84.0,-124.5,-134.5,-146.0
1900-01-01 00:00:51.528,-85.5,-126.5,-137.0,-148.5
1900-01-01 00:00:51.529,-86.0,-127.0,-138.0,-149.5
1900-01-01 00:00:51.530,-85.5,-127.0,-138.0,-149.5
1900-01-01 00:00:51.531,-84.5,-125.5,-137.0,-148.5
1900-01-01 00:00:51.532,-83.0,-124.0,-135.5,-147.0
1900-01-01 00:00:51.533,-81.0,-122.0,-133.0,-145.0
1900-01-01 00:00:51.534,-78.5,-119.5,-130.5,-142.0
1900-01-01 00:00:51.535,-76.0,-116.5,-127.5,-139.0
1900-01-01 00:00:51.536,-73.5,-113.5,-124.0,-135.0
1900-01-01 00:00:51.537,-70.5,-110.0,-120.0,-130.5
1900-01-01 00:00:51.538,-67.5,-106.0,-115.0,-125.5
1900-01-01 00:00:51.539,-65.0,-102.5,-110.5,-121.0
1900-01-01 00:00:51.540,-63.0,-100.0,-107.0,-117.5
1900-01-01 00:00:51.541,-62.0,-98.5,-105.5,-116.0
1900-01-01 00:00:51.542,-62.5,-99.0,-105.5,-116.5
1900-01-01 00:00:51.543,-64.5,-101.0,-108.0,-119.0
1900-01-01 00:00:51.544,-67.0,-104.5,-112.0,-123.5
1900-01-01 00:00:51.545,-70.0,-108.5,-117.0,-128.5
1900-01-01 00:00:51.546,-73.0,-112.0,-121.5,-133.0
1900-01-01 00:00:51.547,-74.5,-114.5,-125.0,-136.5
1900-01-01 00:00:51.548,-74.5,-115.0,-126.5,-138.0
1900-01-01 00:00:51.549,-74.0,-114.5,-126.0,-138.0
1900-01-01 00:00:51.550,-72.5,-113.5,-125.0,-137.0
1900-01-01 00:00:51.551,-70.5,-111.5,-123.0,-135.5
1900-01-01 00:00:51.552,-68.0,-109.5,-121.0,-133.0
1900-01-01 00:00:51.553,-66.0,-107.0,-118.5,-130.5
1900-01-01 00:00:51.554,-63.5,-104.5,-116.0,-127.5
1900-01-01 00:00:51.555,-61.0,-101.5,-112.5,-124.0
1900-01-01 00:00:51.556,-58.5,-98.5,-109.0,-120.0
1900-01-01 00:00:51.557,-56.0,-95.0,-104.5,-115.5
1900-01-01 00:00:51.558,-53.5,-91.0,-100.0,-111.0
1900-01-01 00:00:51.559,-51.5,-87.5,-96.0,-106.5
1900-01-01 00:00:51.560,-50.0,-85.5,-93.0,-103.5
1900-01-01 00:00:51.561,-49.5,-84.5,-91.5,-102.5
1900-01-01 00:00:51.562,-50.5,-85.0,-92.5,-103.5
1900-01-01 00:00:51.563,-52.5,-87.5,-95.0,-106.5
1900-01-01 00:00:51.564,-55.5,-91.0,-99.5,-111.0
1900-01-01 00:00:51.565,-58.5,-95.0,-104.5,-116.0
1900-01-01 00:00:51.566,-62.0,-99.0,-109.5,-121.5
1900-01-01 00:00:51.567,-64.0,-102.5,-113.5,-125.5
1900-01-01 00:00:51.568,-65.5,-104.0,-116.0,-128.5
1900-01-01 00:00:51.569,-65.5,-104.5,-116.5,-129.5
1900-01-01 00:00:51.570,-65.0,-104.0,-116.5,-129.0
1900-01-01 00:00:51.571,-64.0,-102.5,-115.0,-128.0
1900-01-01 00:00:51.572,-62.5,-101.0,-113.5,-126.0
1900-01-01 00:00:51.573,-60.5,-99.0,-111.5,-124.0
1900-01-01 00:00:51.574,-58.5,-96.5,-108.5,-121.0
1900-01-01 00:00:51.575,-56.0,-94.0,-105.5,-118.0
1900-01-01 00:00:51.576,-53.5,-90.5,-102.0,-114.0
1900-01-01 00:00:51.577,-50.0,-86.5,-97.5,-109.5
1900-01-01 00:00:51.578,-47.0,-82.5,-93.0,-104.5
1900-01-01 00:00:51.579,-44.5,-79.0,-89.0,-100.5
1900-01-01 00:00:51.580,-43.0,-76.5,-86.0,-97.5
1900-01-01 00:00:51.581,-42.5,-75.5,-84.5,-96.5
1900-01-01 00:00:51.582,-43.0,-76.5,-85.5,-97.5
1900-01-01 00:00:51.583,-45.5,-79.0,-88.5,-100.5
1900-01-01 00:00:51.584,-48.5,-83.0,-92.5,-105.0
1900-01-01 00:00:51.585,-52.0,-87.0,-97.5,-110.5
1900-01-01 00:00:51.586,-55.5,-91.5,-102.5,-116.0
1900-01-01 00:00:51.587,-58.5,-94.5,-106.5,-120.0
1900-01-01 00:00:51.588,-60.0,-97.0,-109.0,-123.0
1900-01-01 00:00:51.589,-60.5,-97.5,-110.0,-124.0
1900-01-01 00:00:51.590,-60.0,-97.5,-110.0,-123.5
1900-01-01 00:00:51.591,-58.5,-96.5,-109.0,-122.5
1900-01-01 00:00:51.592,-57.0,-94.5,-107.0,-120.5
1900-01-01 00:00:51.593,-55.0,-92.0,-105.0,-118.0
1900-01-01 00:00:51.594,-52.0,-89.0,-101.5,-114.5
1900-01-01 00:00:51.595,-49.0,-85.5,-98.0,-111.0
1900-01-01 00:00:51.596,-46.0,-82.0,-94.0,-106.5
1900-01-01 00:00:51.597,-42.5,-78.0,-89.0,-102.0
1900-01-01 00:00:51.598,-39.0,-73.5,-83.5,-96.5
1900-01-01 00:00:51.599,-36.0,-70.0,-79.0,-92.0
1900-01-01 00:00:51.600,-34.0,-67.0,-76.0,-88.5
1900-01-01 00:00:51.601,-33.5,-66.5,-74.5,-87.0
1900-01-01 00:00:51.602,-34.5,-67.0,-75.0,-87.5
1900-01-01 00:00:51.603,-36.5,-69.5,-77.5,-90.0
1900-01-01 00:00:51.604,-39.5,-73.0,-81.5,-94.5
1900-01-01 00:00:51.605,-43.0,-77.0,-86.5,-100.0
1900-01-01 00:00:51.606,-46.0,-81.0,-91.5,-105.0
1900-01-01 00:00:51.607,-48.0,-84.5,-95.5,-109.0
1900-01-01 00:00:51.608,-49.5,-86.5,-98.5,-111.5
1900-01-01 00:00:51.609,-50.0,-87.0,-99.5,-113.0
1900-01-01 00:00:51.610,-49.5,-86.5,-99.5,-112.5
1900-01-01 00:00:51.611,-49.0,-85.5,-98.5,-112.0
1900-01-01 00:00:51.612,-47.5,-84.5,-97.5,-110.5
1900-01-01 00:00:51.613,-46.0,-82.5,-95.5,-108.5
1900-01-01 00:00:51.614,-44.0,-80.5,-93.0,-105.5
1900-01-01 00:00:51.615,-41.5,-77.5,-90.0,-102.0
1900-01-01 00:00:51.616,-38.5,-74.5,-86.0,-98.0
1900-01-01 00:00:51.617,-35.0,-70.5,-81.0,-93.0
1900-01-01 00:00:51.618,-31.5,-66.0,-76.0,-88.0
1900-01-01 00:00:51.619,-28.0,-62.0,-71.0,-83.0
1900-01-01 00:00:51.620,-26.0,-59.0,-67.5,-79.5
1900-01-01 00:00:51.621,-24.5,-57.5,-65.5,-77.5
1900-01-01 00:00:51.622,-25.0,-57.5,-66.0,-78.0
1900-01-01 00:00:51.623,-27.0,-59.5,-68.5,-80.5
1900-01-01 00:00:51.624,-29.5,-63.5,-73.0,-85.0
1900-01-01 00:00:51.625,-33.0,-67.5,-78.0,-90.0
1900-01-01 00:00:51.626,-36.0,-71.5,-83.0,-95.5
1900-01-01 00:00:51.627,-38.5,-75.0,-87.0,-99.5
1900-01-01 00:00:51.628,-40.5,-77.0,-90.0,-102.5
1900-01-01 00:00:51.629,-41.0,-78.0,-91.5,-104.0
1900-01-01 00:00:51.630,-41.5,-78.5,-92.0,-104.5
1900-01-01 00:00:51.631,-41.0,-78.0,-91.5,-104.0
1900-01-01 00:00:51.632,-40.0,-77.0,-90.5,-103.0
1900-01-01 00:00:51.633,-38.5,-75.5,-88.5,-101.0
1900-01-01 00:00:51.634,-36.5,-73.5,-86.5,-99.0
1900-01-01 00:00:51.635,-34.5,-71.0,-83.5,-96.0
1900-01-01 00:00:51.636,-32.0,-68.0,-80.0,-92.5
1900-01-01 00:00:51.637,-29.5,-64.5,-76.0,-88.5
1900-01-01 00:00:51.638,-26.5,-61.0,-71.5,-84.0
1900-01-01 00:00:51.639,-24.5,-58.0,-68.0,-80.0
1900-01-01 00:00:51.640,-23.0,-55.5,-64.5,-77.0
1900-01-01 00:00:51.641,-22.5,-54.5,-63.5,-75.5
1900-01-01 00:00:51.642,-23.5,-55.5,-64.0,-76.5
1900-01-01 00:00:51.643,-25.5,-58.0,-66.5,-79.0
1900-01-01 00:00:51.644,-28.5,-62.0,-71.0,-83.5
1900-01-01 00:00:51.645,-31.5,-66.0,-76.0,-88.0
1900-01-01 00:00:51.646,-35.0,-70.0,-81.0,-93.0
1900-01-01 00:00:51.647,-37.5,-73.5,-84.5,-97.0
1900-01-01 00:00:51.648,-39.0,-75.5,-87.5,-100.0
1900-01-01 00:00:51.649,-39.5,-76.5,-88.5,-101.5
1900-01-01 00:00:51.650,-39.5,-76.5,-89.0,-102.0
1900-01-01 00:00:51.651,-38.5,-76.0,-88.5,-101.5
1900-01-01 00:00:51.652,-38.0,-75.0,-87.5,-100.5
1900-01-01 00:00:51.653,-36.5,-74.0,-86.0,-99.0
1900-01-01 00:00:51.654,-35.5,-72.5,-84.0,-97.0
1900-01-01 00:00:51.655,-33.5,-70.0,-81.5,-94.0
1900-01-01 00:00:51.656,-31.0,-67.5,-78.0,-90.5
1900-01-01 00:00:51.657,-28.5,-64.0,-74.5,-86.5
1900-01-01 00:00:51.658,-26.0,-60.0,-70.0,-82.0
1900-01-01 00:00:51.659,-23.5,-56.5,-65.5,-77.5
1900-01-01 00:00:51.660,-21.5,-54.0,-62.5,-74.0
1900-01-01 00:00:51.661,-21.0,-53.5,-61.5,-73.0
1900-01-01 00:00:51.662,-22.5,-54.5,-62.5,-74.0
1900-01-01 00:00:51.663,-25.0,-57.0,-65.5,-77.5
1900-01-01 00:00:51.664,-28.5,-61.5,-70.0,-82.5
1900-01-01 00:00:51.665,-33.0,-66.5,-76.0,-88.5
1900-01-01 00:00:51.666,-36.5,-71.5,-81.5,-94.0
1900-01-01 00:00:51.667,-39.5,-75.5,-86.0,-98.5
1900-01-01 00:00:51.668,-41.5,-78.0,-89.0,-101.5
1900-01-01 00:00:51.669,-42.0,-79.0,-90.5,-103.0
1900-01-01 00:00:51.670,-42.0,-79.0,-90.5,-103.0
1900-01-01 00:00:51.671,-41.5,-78.0,-89.5,-102.0
1900-01-01 00:00:51.672,-40.5,-77.0,-88.0,-101.0
1900-01-01 00:00:51.673,-39.0,-75.5,-86.5,-99.5
1900-01-01 00:00:51.674,-38.0,-74.0,-85.0,-97.5
1900-01-01 00:00:51.675,-36.0,-72.0,-82.5,-95.5
1900-01-01 00:00:51.676,-34.5,-70.0,-80.0,-92.5
1900-01-01 00:00:51.677,-32.0,-67.0,-76.0,-89.0
1900-01-01 00:00:51.678,-29.0,-63.5,-72.0,-84.5
1900-01-01 00:00:51.679,-26.5,-59.5,-67.5,-80.0
1900-01-01 00:00:51.680,-24.5,-57.0,-64.0,-77.0
1900-01-01 00:00:51.681,-23.5,-56.0,-62.0,-75.0
1900-01-01 00:00:51.682,-24.0,-56.0,-62.0,-75.5
1900-01-01 00:00:51.683,-26.0,-58.5,-64.5,-78.0
1900-01-01 00:00:51.684,-28.5,-62.0,-68.5,-82.0
1900-01-01 00:00:51.685,-31.5,-66.0,-73.5,-87.0
1900-01-01 00:00:51.686,-35.0,-70.5,-78.5,-92.0
1900-01-01 00:00:51.687,-37.5,-74.0,-82.5,-96.0
1900-01-01 00:00:51.688,-39.5,-76.0,-85.5,-99.0
1900-01-01 00:00:51.689,-40.0,-77.0,-87.0,-100.0
1900-01-01 00:00:51.690,-40.0,-76.5,-87.0,-100.0
1900-01-01 00:00:51.691,-39.0,-75.5,-86.5,-99.0
