From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2022-08-03 09:00:00,2022-08-03 10:00:00,47.85,105.43,3.88,1.05,4.94,9.28,0.53,98.18,2.61,185.87,315.48,951.53,0.0
2022-08-03 10:00:00,2022-08-03 11:00:00,37.36,74.52,3.45,1.35,4.8,9.3,0.48,98.2,2.38,214.31,320.6,951.57,0.0
2022-08-03 11:00:00,2022-08-03 12:00:00,35.92,62.47,3.15,1.07,4.22,9.26,0.44,91.62,2.52,254.79,423.33,951.6,0.0
2022-08-03 12:00:00,2022-08-03 13:00:00,38.06,41.0,3.2,1.35,4.55,8.41,0.54,78.01,2.15,251.22,455.01,950.83,0.0
2022-08-03 13:00:00,2022-08-03 14:00:00,38.06,41.0,3.18,1.8,4.98,8.36,0.53,74.49,1.69,186.45,397.5,949.92,0.0
2022-08-03 14:00:00,2022-08-03 15:00:00,37.9,41.64,3.22,2.44,5.66,8.38,0.56,71.05,2.1,241.83,322.95,949.1,0.0
2022-08-03 15:00:00,2022-08-03 16:00:00,36.23,40.35,3.34,4.01,7.35,8.32,0.54,76.2,3.0,128.31,213.46,947.8,0.0
2022-08-03 16:00:00,2022-08-03 17:00:00,34.42,43.45,3.34,6.37,9.71,8.53,0.4,83.7,2.79,129.33,102.33,946.45,0.0
2022-08-03 17:00:00,2022-08-03 18:00:00,38.79,59.23,3.39,8.95,12.34,8.61,0.4,89.25,2.74,128.29,58.62,945.88,0.0
2022-08-03 18:00:00,2022-08-03 19:00:00,36.12,59.34,3.19,10.22,13.41,8.52,0.36,92.31,2.21,195.88,18.3,946.67,0.0
2022-08-03 19:00:00,2022-08-03 20:00:00,33.75,51.18,3.14,8.43,11.57,8.51,0.35,94.99,2.61,68.72,10.47,948.17,0.0
2022-08-03 20:00:00,2022-08-03 21:00:00,35.39,57.61,3.6,8.76,12.36,9.07,0.56,98.21,3.14,68.15,9.72,948.9,0.0
2022-08-03 21:00:00,2022-08-03 22:00:00,30.77,66.84,3.17,7.22,10.4,9.2,0.56,98.2,2.03,211.26,9.79,950.32,0.0
2022-08-03 22:00:00,2022-08-03 23:00:00,27.54,49.33,3.37,4.23,7.6,9.21,0.65,98.14,1.75,195.04,9.5,951.0,0.0
2022-08-03 23:00:00,2022-08-04 00:00:00,26.34,54.1,9.12,2.74,11.86,9.21,0.6,98.12,2.12,164.91,9.89,951.4,0.0
2022-08-04 00:00:00,2022-08-04 01:00:00,33.05,175.36,3.64,0.47,4.11,9.38,0.42,98.08,2.6,170.06,9.48,951.05,0.0
2022-08-04 01:00:00,2022-08-04 02:00:00,34.97,85.92,4.13,0.84,4.96,9.39,0.42,98.07,2.71,57.53,9.54,950.55,0.0
2022-08-04 02:00:00,2022-08-04 03:00:00,43.84,198.75,3.21,0.63,3.84,9.39,0.41,98.06,2.95,197.82,9.81,950.1,0.0
2022-08-04 03:00:00,2022-08-04 04:00:00,,,,,,,,,,,0.0,,0.0
2022-08-04 04:00:00,2022-08-04 05:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 05:00:00,2022-08-04 06:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 06:00:00,2022-08-04 07:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 07:00:00,2022-08-04 08:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 08:00:00,2022-08-04 09:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 09:00:00,2022-08-04 10:00:00,,,,,0.0,,,,,,0.0,,0.0
2022-08-04 10:00:00,2022-08-04 11:00:00,34.56,50.86,,,0.0,8.92,0.54,98.14,1.54,164.89,198.21,954.08,0.0
2022-08-04 11:00:00,2022-08-04 12:00:00,30.84,38.85,2.87,1.58,3.34,8.86,0.53,98.2,2.96,138.66,149.66,953.42,0.0
2022-08-04 12:00:00,2022-08-04 13:00:00,,,2.97,2.2,5.17,9.24,0.54,97.94,3.11,139.91,275.8,952.77,0.0
2022-08-04 13:00:00,2022-08-04 14:00:00,,,2.79,1.86,4.65,9.31,0.55,93.97,2.4,149.06,256.2,951.9,0.0
2022-08-04 14:00:00,2022-08-04 15:00:00,32.05,34.12,2.72,1.6,4.32,9.27,0.55,87.5,1.87,225.07,277.0,950.9,0.0
2022-08-04 15:00:00,2022-08-04 16:00:00,30.93,36.03,2.99,1.95,4.94,9.27,0.63,84.08,2.47,117.28,110.1,949.52,0.0
2022-08-04 16:00:00,2022-08-04 17:00:00,27.57,42.11,3.57,2.57,6.14,9.07,0.71,95.96,3.07,112.95,120.01,948.5,0.12
2022-08-04 17:00:00,2022-08-04 18:00:00,25.7,44.22,4.26,2.41,6.66,9.1,0.77,98.1,2.88,71.45,51.36,947.95,0.0
2022-08-04 18:00:00,2022-08-04 19:00:00,24.53,50.45,3.74,2.33,6.07,9.17,0.84,98.06,2.9,75.44,31.19,948.38,0.0
2022-08-04 19:00:00,2022-08-04 20:00:00,25.89,88.03,7.83,2.72,10.55,9.37,0.89,98.03,2.85,77.55,10.62,948.97,0.0
2022-08-04 20:00:00,2022-08-04 21:00:00,27.79,136.06,12.76,2.66,15.41,8.81,0.54,98.03,2.85,80.05,9.6,950.02,0.0
2022-08-04 21:00:00,2022-08-04 22:00:00,26.01,132.96,5.93,1.69,7.62,8.77,0.54,98.02,2.85,149.6,9.49,951.12,0.0
2022-08-04 22:00:00,2022-08-04 23:00:00,27.95,105.65,4.69,1.09,5.78,8.65,0.52,98.01,2.84,118.81,9.4,951.12,0.0
2022-08-04 23:00:00,2022-08-05 00:00:00,34.55,130.11,5.99,0.57,6.56,8.67,0.46,98.01,2.92,91.05,9.29,951.23,0.0
2022-08-05 00:00:00,2022-08-05 01:00:00,35.19,119.56,4.68,,4.54,9.01,0.61,98.0,2.82,166.29,9.45,951.75,0.0
2022-08-05 01:00:00,2022-08-05 02:00:00,40.5,104.21,14.93,,14.61,9.12,0.68,98.0,2.72,109.91,9.84,951.6,0.0
2022-08-05 02:00:00,2022-08-05 03:00:00,38.44,93.89,6.34,0.1,6.28,9.01,0.65,98.01,2.73,118.36,9.79,951.45,0.0
2022-08-05 03:00:00,2022-08-05 04:00:00,33.83,68.84,3.46,,3.2,8.99,0.61,98.0,2.66,97.32,9.6,951.6,0.25
2022-08-05 04:00:00,2022-08-05 05:00:00,30.41,42.14,4.73,0.1,4.73,9.51,0.56,98.0,2.36,80.72,9.57,951.35,0.88
2022-08-05 05:00:00,2022-08-05 06:00:00,27.5,31.86,5.63,0.43,6.07,9.65,0.59,97.99,2.7,71.49,10.13,951.5,0.0
2022-08-05 06:00:00,2022-08-05 07:00:00,25.63,33.27,10.7,0.35,11.05,9.71,0.62,97.99,2.66,66.12,28.35,952.02,0.0
2022-08-05 07:00:00,2022-08-05 08:00:00,28.76,44.37,7.12,0.16,7.17,9.74,0.59,97.99,2.73,62.53,52.83,952.4,0.0
2022-08-05 08:00:00,2022-08-05 09:00:00,36.51,81.23,5.18,,4.92,9.19,0.78,97.99,2.34,40.05,104.04,952.75,0.0
2022-08-05 09:00:00,2022-08-05 10:00:00,32.7,88.17,3.72,0.03,3.65,9.16,0.72,97.98,2.02,219.32,167.8,953.35,0.0
2022-08-05 10:00:00,2022-08-05 11:00:00,33.49,72.71,3.47,0.29,3.76,9.12,0.75,97.99,2.0,238.35,133.84,952.9,0.0
2022-08-05 11:00:00,2022-08-05 12:00:00,41.74,64.67,3.16,0.45,3.6,9.04,0.68,98.03,1.92,187.22,200.64,951.62,0.0
2022-08-05 12:00:00,2022-08-05 13:00:00,43.8,50.88,2.99,0.32,3.31,9.24,0.62,98.05,1.42,206.37,212.57,950.42,0.0
2022-08-05 13:00:00,2022-08-05 14:00:00,38.64,40.81,2.99,0.6,3.57,9.17,0.58,98.06,1.79,218.01,177.06,949.65,0.0
2022-08-05 14:00:00,2022-08-05 15:00:00,,,2.96,0.67,3.63,9.02,0.53,98.07,1.79,239.9,161.14,948.55,0.0
2022-08-05 15:00:00,2022-08-05 16:00:00,20.0,30.84,3.02,0.57,3.6,9.06,0.55,98.09,2.05,64.71,130.11,947.95,0.0
2022-08-05 16:00:00,2022-08-05 17:00:00,20.0,29.16,3.72,1.56,5.28,9.44,0.43,98.09,3.22,63.5,195.06,947.68,0.0
2022-08-05 17:00:00,2022-08-05 18:00:00,,,3.67,1.89,5.56,9.49,0.4,98.13,2.92,52.92,114.86,946.78,0.0
2022-08-05 18:00:00,2022-08-05 19:00:00,50.35,53.56,4.45,2.79,7.24,9.45,0.43,98.13,2.93,96.25,27.86,945.73,0.0
2022-08-05 19:00:00,2022-08-05 20:00:00,49.51,54.12,3.21,1.83,5.04,9.49,0.44,98.12,2.71,113.84,9.87,945.47,0.0
2022-08-05 20:00:00,2022-08-05 21:00:00,46.15,53.96,3.47,1.78,5.25,9.42,0.51,98.1,2.86,124.03,9.44,946.4,0.0
2022-08-05 21:00:00,2022-08-05 22:00:00,43.88,55.1,4.12,1.52,5.63,9.49,0.49,98.08,2.37,122.73,9.13,947.12,0.0
2022-08-05 22:00:00,2022-08-05 23:00:00,45.07,104.45,10.67,2.11,12.79,9.8,0.54,98.06,2.26,117.15,9.31,947.78,0.0
2022-08-05 23:00:00,2022-08-06 00:00:00,43.49,190.56,4.24,1.79,6.03,9.71,0.57,98.04,2.69,46.13,9.62,948.33,0.0
2022-08-06 00:00:00,2022-08-06 01:00:00,55.79,119.75,3.59,1.14,4.73,8.98,0.57,98.02,1.91,157.97,9.38,947.92,0.0
2022-08-06 01:00:00,2022-08-06 02:00:00,54.78,95.14,3.02,0.55,3.58,9.05,0.55,98.0,2.34,204.6,9.33,947.75,0.0
2022-08-06 02:00:00,2022-08-06 03:00:00,42.71,52.4,5.88,0.65,6.52,9.05,0.55,98.0,2.27,172.16,10.36,947.82,0.0
2022-08-06 03:00:00,2022-08-06 04:00:00,43.3,51.8,5.92,0.5,6.42,9.14,0.56,97.99,2.62,126.78,9.63,948.25,0.0
2022-08-06 04:00:00,2022-08-06 05:00:00,42.73,50.0,5.6,0.29,5.82,9.12,0.68,97.98,2.06,262.36,9.41,948.43,0.0
2022-08-06 05:00:00,2022-08-06 06:00:00,38.81,67.06,5.04,0.1,5.09,9.11,0.72,97.98,2.55,54.22,11.27,948.55,0.0
2022-08-06 06:00:00,2022-08-06 07:00:00,42.59,111.31,8.62,,8.51,9.09,0.65,97.98,2.53,57.62,36.4,949.15,0.0
2022-08-06 07:00:00,2022-08-06 08:00:00,48.89,104.61,5.17,,4.98,9.0,0.67,97.99,1.34,240.0,63.56,950.02,0.0
2022-08-06 08:00:00,2022-08-06 09:00:00,47.95,70.35,3.5,0.03,3.42,9.29,0.67,98.04,1.71,301.78,221.71,950.3,0.0
2022-08-06 09:00:00,2022-08-06 10:00:00,43.94,55.0,3.31,0.44,3.75,9.37,0.68,98.14,1.37,182.99,338.08,950.17,0.0
2022-08-06 10:00:00,2022-08-06 11:00:00,39.67,49.69,3.29,1.51,4.8,9.28,0.66,98.19,1.8,159.76,361.91,949.85,0.0
2022-08-06 11:00:00,2022-08-06 12:00:00,33.77,48.2,3.55,2.53,6.08,9.16,0.61,93.84,1.78,115.55,389.38,948.58,0.0
2022-08-06 12:00:00,2022-08-06 13:00:00,29.74,45.9,2.85,1.75,4.61,9.29,0.42,80.72,1.58,220.93,512.64,947.03,0.0
2022-08-06 13:00:00,2022-08-06 14:00:00,28.66,39.63,2.78,1.99,4.77,9.29,0.43,73.54,2.33,239.0,446.24,945.6,0.0
2022-08-06 14:00:00,2022-08-06 15:00:00,,,2.75,1.66,4.41,9.28,0.43,71.96,1.74,210.07,339.59,944.4,0.0
2022-08-06 15:00:00,2022-08-06 16:00:00,,,2.76,1.05,3.81,9.18,0.39,67.14,2.2,232.65,300.12,943.15,0.0
2022-08-06 16:00:00,2022-08-06 17:00:00,,,2.71,0.96,3.67,9.27,0.68,66.83,3.08,251.95,207.16,941.7,0.0
2022-08-06 17:00:00,2022-08-06 18:00:00,,,2.7,0.9,3.6,9.27,0.69,72.4,3.01,245.34,84.0,940.3,0.0
2022-08-06 18:00:00,2022-08-06 19:00:00,,,2.72,0.94,3.66,9.37,0.66,79.08,3.0,253.94,33.42,940.12,0.0
2022-08-06 19:00:00,2022-08-06 20:00:00,,,2.75,0.45,3.19,9.3,0.72,89.95,2.69,280.81,11.11,941.25,0.0
2022-08-06 20:00:00,2022-08-06 21:00:00,,,2.76,0.46,3.22,8.87,0.52,98.2,2.84,277.49,9.26,942.55,0.0
2022-08-06 21:00:00,2022-08-06 22:00:00,44.95,52.44,5.0,1.31,6.3,8.99,0.57,98.15,2.37,188.46,9.48,943.88,0.0
2022-08-06 22:00:00,2022-08-06 23:00:00,50.22,66.06,5.21,1.45,6.66,9.03,0.58,98.12,2.67,73.35,10.46,944.67,0.0
2022-08-06 23:00:00,2022-08-07 00:00:00,56.71,76.69,4.5,1.3,5.8,9.04,0.62,98.11,2.66,77.46,10.5,944.47,0.0
2022-08-07 00:00:00,2022-08-07 01:00:00,61.33,85.31,6.76,0.58,6.83,8.97,0.55,98.08,2.31,215.65,10.07,944.58,0.0
2022-08-07 01:00:00,2022-08-07 02:00:00,57.66,80.58,2.88,,1.96,8.98,0.55,98.06,2.71,264.39,10.11,944.5,0.0
2022-08-07 02:00:00,2022-08-07 03:00:00,50.15,65.07,2.67,,1.42,9.05,0.6,98.05,2.67,272.18,10.38,944.25,0.0
2022-08-07 03:00:00,2022-08-07 04:00:00,53.44,59.79,11.36,,10.12,9.05,0.58,98.03,2.53,142.5,10.46,944.7,0.0
2022-08-07 04:00:00,2022-08-07 05:00:00,55.75,65.49,11.51,,10.51,8.99,0.58,98.03,2.66,96.65,10.43,944.83,0.0
2022-08-07 05:00:00,2022-08-07 06:00:00,56.79,68.14,13.5,,12.48,9.06,0.59,98.02,2.48,59.53,10.84,944.98,0.0
2022-08-07 06:00:00,2022-08-07 07:00:00,63.41,92.73,10.02,,9.05,9.19,0.65,98.03,2.65,48.85,27.5,946.38,0.0
2022-08-07 07:00:00,2022-08-07 08:00:00,68.52,111.19,5.46,,4.46,9.06,0.63,98.03,1.92,74.29,58.4,947.4,0.0
2022-08-07 08:00:00,2022-08-07 09:00:00,70.89,99.4,4.19,,3.32,8.38,0.48,98.04,1.8,244.33,101.21,947.27,0.0
2022-08-07 09:00:00,2022-08-07 10:00:00,70.22,89.1,3.58,0.03,3.26,8.31,0.5,98.06,2.71,146.72,78.3,947.95,0.0
2022-08-07 10:00:00,2022-08-07 11:00:00,61.82,77.44,3.77,0.16,3.94,8.27,0.54,98.08,3.24,139.91,180.7,948.2,0.0
2022-08-07 11:00:00,2022-08-07 12:00:00,49.27,63.46,3.21,0.83,4.04,8.26,0.44,98.14,3.17,141.72,286.34,948.08,0.0
2022-08-07 12:00:00,2022-08-07 13:00:00,40.49,49.28,3.18,1.68,4.86,9.12,0.83,98.22,3.41,137.56,381.24,947.97,0.0
2022-08-07 13:00:00,2022-08-07 14:00:00,35.96,40.36,3.0,3.25,6.25,9.0,0.76,98.27,3.42,139.72,308.26,947.35,0.0
2022-08-07 14:00:00,2022-08-07 15:00:00,,,2.88,5.25,8.12,9.06,0.77,98.27,3.24,133.44,170.53,946.42,0.0
2022-08-07 15:00:00,2022-08-07 16:00:00,35.15,35.6,2.96,7.17,10.13,9.03,0.75,98.26,2.63,166.13,104.89,945.58,0.0
2022-08-07 16:00:00,2022-08-07 17:00:00,35.15,35.6,2.87,8.5,11.37,9.15,0.74,98.25,2.73,227.36,95.59,945.03,0.0
2022-08-07 17:00:00,2022-08-07 18:00:00,27.42,32.18,3.82,13.0,16.82,9.2,0.71,95.09,2.99,138.61,102.03,944.47,0.0
2022-08-07 18:00:00,2022-08-07 19:00:00,26.75,30.86,3.33,20.3,23.63,9.14,0.68,95.27,2.76,114.47,21.52,944.5,0.0
2022-08-07 19:00:00,2022-08-07 20:00:00,24.73,32.66,4.11,30.97,35.08,9.22,0.85,98.24,2.87,67.32,9.78,944.8,0.0
2022-08-07 20:00:00,2022-08-07 21:00:00,24.65,46.0,6.12,35.25,41.37,9.16,0.84,98.19,2.37,201.74,10.28,946.08,0.0
2022-08-07 21:00:00,2022-08-07 22:00:00,30.57,50.05,4.25,39.56,43.82,9.08,0.71,98.14,2.65,248.36,10.54,946.5,0.0
2022-08-07 22:00:00,2022-08-07 23:00:00,37.17,49.22,4.06,18.74,22.8,9.07,0.69,98.11,2.77,265.96,10.09,946.73,0.0
2022-08-07 23:00:00,2022-08-08 00:00:00,32.94,49.64,6.17,8.28,14.44,9.07,0.71,98.07,2.89,274.53,9.36,947.57,0.0
2022-08-08 00:00:00,2022-08-08 01:00:00,28.41,51.51,14.24,7.84,22.08,9.21,0.68,98.04,2.87,120.45,9.48,947.82,0.0
2022-08-08 01:00:00,2022-08-08 02:00:00,25.89,56.16,14.81,7.41,22.22,9.32,0.76,98.02,2.89,111.67,9.35,947.15,0.0
2022-08-08 02:00:00,2022-08-08 03:00:00,26.82,55.49,9.49,7.42,16.91,9.31,0.76,98.02,2.83,96.27,9.62,947.4,0.0
2022-08-08 03:00:00,2022-08-08 04:00:00,37.64,60.05,7.39,6.47,13.86,9.31,0.77,98.02,2.82,70.73,9.36,947.38,0.0
2022-08-08 04:00:00,2022-08-08 05:00:00,47.66,86.38,5.25,5.8,11.04,9.22,0.68,98.01,2.69,58.41,9.28,947.72,0.0
2022-08-08 05:00:00,2022-08-08 06:00:00,39.34,111.06,4.82,5.88,10.69,9.21,0.64,98.0,2.19,47.09,10.67,947.95,0.0
2022-08-08 06:00:00,2022-08-08 07:00:00,40.74,106.12,6.28,5.3,11.58,9.17,0.68,98.0,1.52,312.9,26.42,947.9,0.0
2022-08-08 07:00:00,2022-08-08 08:00:00,52.64,89.12,5.66,5.08,10.75,9.14,0.74,98.0,1.73,243.12,47.92,948.18,0.0
2022-08-08 08:00:00,2022-08-08 09:00:00,50.42,72.91,4.98,4.74,9.71,9.03,0.6,98.0,1.29,103.31,130.82,948.4,0.0
2022-08-08 09:00:00,2022-08-08 10:00:00,56.82,77.71,4.15,4.85,8.99,8.98,0.66,98.06,1.88,220.29,240.87,948.27,0.0
2022-08-08 10:00:00,2022-08-08 11:00:00,56.11,68.43,3.4,5.13,8.54,8.93,0.69,98.16,0.8,268.03,437.0,947.62,0.0
2022-08-08 11:00:00,2022-08-08 12:00:00,45.27,64.21,3.43,2.81,6.23,8.89,0.62,93.91,1.26,230.13,401.11,946.73,0.0
2022-08-08 12:00:00,2022-08-08 13:00:00,38.25,53.73,3.0,1.04,4.04,8.82,0.5,81.1,1.69,220.73,473.91,945.95,0.0
2022-08-08 13:00:00,2022-08-08 14:00:00,39.57,50.54,2.86,1.17,4.04,8.9,0.5,76.07,1.66,214.51,495.71,945.25,0.0
2022-08-08 14:00:00,2022-08-08 15:00:00,46.68,51.5,2.89,1.68,4.57,8.86,0.46,69.95,1.81,216.05,415.87,944.1,0.0
2022-08-08 15:00:00,2022-08-08 16:00:00,41.27,44.93,2.88,4.35,7.23,8.8,0.47,67.64,1.95,230.3,307.94,942.92,0.0
2022-08-08 16:00:00,2022-08-08 17:00:00,33.99,35.48,2.94,7.9,10.85,8.83,0.41,66.81,2.83,254.05,242.04,942.4,0.0
2022-08-08 17:00:00,2022-08-08 18:00:00,32.72,34.77,3.01,9.22,12.23,8.89,0.44,66.42,2.48,148.22,88.28,942.02,0.0
2022-08-08 18:00:00,2022-08-08 19:00:00,28.91,39.82,3.3,5.43,8.73,8.88,0.4,70.88,2.81,38.74,30.65,941.9,0.0
2022-08-08 19:00:00,2022-08-08 20:00:00,26.23,54.65,3.71,4.71,8.42,8.94,0.43,80.14,2.66,48.75,12.4,942.73,0.0
2022-08-08 20:00:00,2022-08-08 21:00:00,24.36,55.69,8.16,5.57,13.73,9.13,0.65,94.77,2.66,53.05,10.46,943.65,0.0
2022-08-08 21:00:00,2022-08-08 22:00:00,23.07,64.59,6.18,5.48,11.66,9.07,0.68,98.19,2.9,59.02,9.27,945.17,0.0
2022-08-08 22:00:00,2022-08-08 23:00:00,22.23,68.8,4.43,5.19,9.62,9.14,0.74,98.18,2.76,67.27,9.59,946.33,0.0
2022-08-08 23:00:00,2022-08-09 00:00:00,21.76,67.79,5.2,5.33,10.53,9.15,0.71,98.17,2.8,87.67,9.49,947.03,0.0
2022-08-09 00:00:00,2022-08-09 01:00:00,21.84,73.31,14.27,4.44,18.71,8.75,1.01,98.18,2.86,100.63,9.5,947.52,0.0
2022-08-09 01:00:00,2022-08-09 02:00:00,24.29,75.9,10.0,4.63,14.62,8.74,1.05,98.17,2.9,75.26,9.56,947.05,0.0
2022-08-09 02:00:00,2022-08-09 03:00:00,30.92,76.14,5.31,3.8,9.11,8.88,1.21,98.16,2.5,120.37,9.52,946.47,0.0
2022-08-09 03:00:00,2022-08-09 04:00:00,39.3,85.11,7.84,3.33,11.17,8.94,1.11,98.12,2.84,67.81,9.42,946.3,0.0
2022-08-09 04:00:00,2022-08-09 05:00:00,40.06,105.9,5.71,3.16,8.88,8.99,0.58,98.12,2.65,43.16,10.25,946.72,0.0
2022-08-09 05:00:00,2022-08-09 06:00:00,42.94,127.89,9.96,3.07,13.04,9.06,0.61,98.11,2.63,55.09,10.72,947.47,0.0
2022-08-09 06:00:00,2022-08-09 07:00:00,50.65,122.93,16.51,3.45,19.96,9.19,0.71,98.09,2.8,81.1,24.43,948.1,0.0
2022-08-09 07:00:00,2022-08-09 08:00:00,52.49,110.42,15.76,3.18,18.94,9.2,0.73,98.11,2.79,71.99,44.62,948.63,0.0
2022-08-09 08:00:00,2022-08-09 09:00:00,55.67,115.25,9.31,3.3,12.61,8.18,0.81,98.14,2.64,122.9,167.34,949.0,0.0
2022-08-09 09:00:00,2022-08-09 10:00:00,65.68,105.2,4.78,3.4,8.17,7.93,0.79,98.23,2.33,145.25,345.68,949.35,0.0
2022-08-09 10:00:00,2022-08-09 11:00:00,62.89,79.51,3.37,2.82,6.19,7.9,0.67,89.16,2.48,234.29,430.25,948.97,0.0
2022-08-09 11:00:00,2022-08-09 12:00:00,50.02,61.96,3.01,0.26,3.27,7.79,0.67,79.1,1.78,217.75,509.56,947.7,0.0
2022-08-09 12:00:00,2022-08-09 13:00:00,42.66,52.58,2.95,0.25,3.12,8.4,0.68,71.87,1.48,209.31,507.24,946.48,0.0
2022-08-09 13:00:00,2022-08-09 14:00:00,,,2.92,0.15,3.07,8.49,0.63,68.02,2.32,244.02,420.13,945.75,0.0
2022-08-09 14:00:00,2022-08-09 15:00:00,,,2.83,0.07,2.88,8.38,0.61,66.25,3.42,257.61,448.21,944.55,0.0
2022-08-09 15:00:00,2022-08-09 16:00:00,,,3.0,0.3,3.3,8.44,0.64,67.42,2.32,278.07,275.13,943.55,0.0
2022-08-09 16:00:00,2022-08-09 17:00:00,,,3.9,0.75,4.66,8.92,0.79,72.63,1.45,235.88,234.51,942.98,0.0
2022-08-09 17:00:00,2022-08-09 18:00:00,32.76,39.94,3.55,1.09,4.64,8.84,0.82,72.47,1.23,253.88,115.77,942.9,0.0
2022-08-09 18:00:00,2022-08-09 19:00:00,32.81,39.46,3.14,1.0,4.14,8.89,0.92,75.18,1.09,216.33,29.38,942.75,0.0
2022-08-09 19:00:00,2022-08-09 20:00:00,,,3.08,0.68,3.75,8.86,0.88,83.94,1.31,297.01,10.18,942.82,0.0
2022-08-09 20:00:00,2022-08-09 21:00:00,27.74,29.25,3.28,0.57,3.85,9.33,0.53,92.04,1.85,165.67,9.5,942.6,0.0
2022-08-09 21:00:00,2022-08-09 22:00:00,28.44,29.73,3.73,0.97,4.7,9.32,0.53,98.24,2.36,146.61,9.51,943.42,0.0
2022-08-09 22:00:00,2022-08-09 23:00:00,33.04,34.65,3.29,1.28,4.57,9.27,0.59,98.22,2.17,97.17,10.25,944.12,0.0
2022-08-09 23:00:00,2022-08-10 00:00:00,33.25,35.99,3.36,2.27,5.63,9.37,0.58,98.21,2.6,81.11,10.5,944.93,0.0
2022-08-10 00:00:00,2022-08-10 01:00:00,42.47,108.99,6.26,4.48,10.74,9.48,0.6,98.18,2.66,48.03,10.04,945.45,0.0
2022-08-10 01:00:00,2022-08-10 02:00:00,57.63,222.04,5.23,7.41,12.64,9.64,0.62,98.14,2.68,44.2,9.73,944.95,0.0
2022-08-10 02:00:00,2022-08-10 03:00:00,59.73,191.33,9.98,10.16,20.14,9.58,0.6,98.1,2.32,174.65,9.68,944.23,0.0
2022-08-10 03:00:00,2022-08-10 04:00:00,63.22,182.36,12.08,14.15,26.23,9.54,0.69,98.09,2.08,173.78,9.72,943.83,0.0
2022-08-10 04:00:00,2022-08-10 05:00:00,44.83,101.5,5.97,11.09,17.05,9.13,0.6,98.07,2.55,60.6,9.66,943.68,0.0
2022-08-10 05:00:00,2022-08-10 06:00:00,42.57,95.53,18.63,7.54,26.16,9.29,0.63,98.06,2.67,48.06,10.44,943.23,0.0
2022-08-10 06:00:00,2022-08-10 07:00:00,35.8,74.36,13.4,3.85,17.25,9.31,0.69,98.06,2.58,54.72,37.86,943.72,0.0
2022-08-10 07:00:00,2022-08-10 08:00:00,31.82,59.19,8.02,3.66,11.68,9.23,0.66,98.1,2.39,47.3,118.7,944.05,0.0
2022-08-10 08:00:00,2022-08-10 09:00:00,30.39,63.17,7.73,3.86,11.6,9.08,0.64,98.16,1.04,192.31,222.97,944.8,0.0
2022-08-10 09:00:00,2022-08-10 10:00:00,30.79,67.73,5.07,4.13,9.19,9.0,0.59,98.24,1.68,142.52,333.97,945.25,0.0
2022-08-10 10:00:00,2022-08-10 11:00:00,33.69,74.09,3.57,4.8,8.37,8.98,0.6,87.85,2.37,121.11,426.82,944.9,0.0
2022-08-10 11:00:00,2022-08-10 12:00:00,29.58,55.74,3.14,5.12,8.26,9.15,0.63,71.94,2.4,247.13,497.75,944.15,0.0
2022-08-10 12:00:00,2022-08-10 13:00:00,27.29,38.89,3.1,5.78,8.88,8.59,0.61,66.32,2.55,231.11,443.34,943.05,0.0
2022-08-10 13:00:00,2022-08-10 14:00:00,27.96,37.52,3.19,5.09,8.28,8.58,0.6,70.97,1.73,204.75,178.01,942.7,0.0
2022-08-10 14:00:00,2022-08-10 15:00:00,28.6,45.78,3.38,4.74,8.12,8.5,0.55,73.33,2.45,275.89,291.44,941.8,0.0
2022-08-10 15:00:00,2022-08-10 16:00:00,28.85,44.13,4.34,4.72,9.06,8.45,0.54,68.95,2.76,265.3,285.23,940.53,0.0
2022-08-10 16:00:00,2022-08-10 17:00:00,31.63,37.91,3.01,4.07,7.08,8.93,0.53,66.61,3.43,257.9,232.94,939.8,0.0
2022-08-10 17:00:00,2022-08-10 18:00:00,29.23,30.54,2.92,3.33,6.25,8.95,0.53,67.05,3.13,252.88,135.47,939.8,0.0
2022-08-10 18:00:00,2022-08-10 19:00:00,,,2.94,2.95,5.89,8.88,0.56,71.69,2.37,207.44,39.25,939.23,0.0
2022-08-10 19:00:00,2022-08-10 20:00:00,,,3.31,3.17,6.48,9.02,0.62,82.58,2.58,154.45,11.3,939.78,0.0
2022-08-10 20:00:00,2022-08-10 21:00:00,38.67,61.73,11.32,4.23,15.54,8.73,0.34,93.88,2.88,95.57,9.35,941.45,0.0
2022-08-10 21:00:00,2022-08-10 22:00:00,40.34,81.58,8.1,3.75,11.84,8.73,0.36,98.21,2.82,98.55,9.43,943.02,0.0
2022-08-10 22:00:00,2022-08-10 23:00:00,42.41,85.96,5.48,2.34,7.82,8.73,0.37,98.16,2.67,107.98,10.08,943.98,0.0
