From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2022-07-05 22:00:00,2022-07-05 23:00:00,34.0,86.0,3.55,22.7,15.0,45.2,7.95,,15.64,0.8,1.3,,,33.35,70.0,0.55,199.0,,741.0,,,34.15
2022-07-05 23:00:00,2022-07-06 00:00:00,34.0,86.0,0.4,10.87,2.9,32.3,8.0,,17.24,0.7,1.0,,,32.77,69.0,0.77,209.33,,741.0,,,33.77
2022-07-06 00:00:00,2022-07-06 01:00:00,22.0,47.0,0.77,7.33,4.2,37.48,7.2,,18.16,0.8,1.3,,,33.45,70.25,0.65,207.5,,741.0,,,33.25
2022-07-06 01:00:00,2022-07-06 02:00:00,20.5,46.5,0.55,7.65,4.5,47.73,7.45,,16.62,0.8,1.3,,,33.07,72.0,0.53,203.25,,741.0,,,32.8
2022-07-06 02:00:00,2022-07-06 03:00:00,17.0,45.0,0.8,8.8,5.3,48.42,8.0,,14.35,0.8,1.3,,,32.97,73.5,0.5,188.75,,741.0,,,32.42
2022-07-06 03:00:00,2022-07-06 04:00:00,20.25,45.25,1.2,9.0,5.52,42.8,8.28,,13.07,0.8,1.3,,,32.77,74.0,0.5,185.5,,741.0,,,32.25
2022-07-06 04:00:00,2022-07-06 05:00:00,20.75,48.5,0.17,9.78,5.22,46.95,8.9,,11.45,0.8,1.3,,,33.55,74.0,0.5,150.0,,741.0,,,32.35
2022-07-06 05:00:00,2022-07-06 06:00:00,20.75,56.0,1.0,9.72,6.0,42.47,9.77,,10.51,0.8,1.3,,,33.2,74.0,0.47,161.25,,741.0,,,32.43
2022-07-06 06:00:00,2022-07-06 07:00:00,23.5,58.0,0.47,11.35,6.3,40.35,10.17,,11.09,0.8,1.3,,,33.15,72.25,0.5,197.75,,741.0,,,32.77
2022-07-06 07:00:00,2022-07-06 08:00:00,25.5,66.25,0.88,11.68,6.92,39.67,12.1,,13.32,0.8,1.3,,,33.17,69.5,0.65,205.5,,741.0,,,33.55
2022-07-06 08:00:00,2022-07-06 09:00:00,26.25,71.5,1.67,10.03,6.7,41.12,13.1,,19.83,0.8,1.3,,,33.45,63.5,0.8,219.5,,741.0,,,35.17
2022-07-06 09:00:00,2022-07-06 10:00:00,25.25,68.25,1.7,9.28,6.32,35.1,11.4,,26.54,0.8,1.3,,,32.55,59.5,0.88,216.75,,741.25,,,36.0
2022-07-06 10:00:00,2022-07-06 11:00:00,29.0,71.0,1.95,11.32,7.62,27.98,12.43,,29.66,0.8,1.3,,,32.38,55.25,0.62,200.75,,742.0,,,37.27
2022-07-06 11:00:00,2022-07-06 12:00:00,28.75,67.75,1.12,7.03,4.65,25.5,11.15,,32.4,0.6,0.8,,,31.38,53.0,0.73,187.25,,741.5,,,37.75
2022-07-06 12:00:00,2022-07-06 13:00:00,29.5,72.25,1.4,8.65,5.75,33.77,13.0,,27.65,0.62,0.8,,,31.98,54.75,0.75,131.0,,741.0,,,37.48
2022-07-06 13:00:00,2022-07-06 14:00:00,26.25,85.75,0.93,7.3,4.6,27.12,12.2,,31.66,0.6,0.8,,,31.18,53.25,0.9,199.5,,741.0,,,38.1
2022-07-06 14:00:00,2022-07-06 15:00:00,29.75,79.0,0.9,7.15,4.55,28.28,11.25,,34.78,0.65,0.8,,,32.43,51.5,0.8,192.5,,741.0,,,38.55
2022-07-06 15:00:00,2022-07-06 16:00:00,29.0,77.5,0.55,7.0,4.15,26.9,11.6,,36.49,0.6,0.8,,,31.85,50.5,0.72,192.5,,741.0,,,38.6
2022-07-06 16:00:00,2022-07-06 17:00:00,30.0,73.0,0.5,6.25,3.52,27.85,11.45,,38.17,0.62,0.8,,,30.9,51.0,0.75,198.75,,741.0,,,38.22
2022-07-06 17:00:00,2022-07-06 18:00:00,31.25,74.5,1.0,6.33,4.17,36.1,10.8,,40.03,0.62,0.8,,,32.92,53.5,0.65,192.5,,741.0,,,37.72
2022-07-06 18:00:00,2022-07-06 19:00:00,32.75,77.5,3.12,20.73,13.55,36.52,10.05,,30.81,0.62,0.8,,,32.7,55.5,0.6,199.5,,741.0,,,36.95
2022-07-06 19:00:00,2022-07-06 20:00:00,27.0,76.75,4.38,27.98,18.45,33.98,10.62,,21.26,0.62,0.8,,,32.85,60.75,0.47,159.75,,741.0,,,36.1
2022-07-06 20:00:00,2022-07-06 21:00:00,29.0,88.0,0.62,10.47,6.1,36.38,10.95,,22.98,0.6,0.8,,,33.28,62.25,0.47,136.0,,741.0,,,35.65
2022-07-06 21:00:00,2022-07-06 22:00:00,27.25,87.25,0.4,11.05,5.9,34.48,10.38,,20.3,0.62,0.8,,,32.95,63.5,0.5,152.5,,741.0,,,35.23
2022-07-06 22:00:00,2022-07-06 23:00:00,31.0,83.75,0.25,11.3,6.0,38.75,10.05,,19.07,0.62,0.8,,,33.88,65.25,0.5,153.5,,741.0,,,34.8
2022-07-06 23:00:00,2022-07-07 00:00:00,29.5,79.5,0.65,10.97,6.38,39.62,10.18,,17.71,0.65,0.8,,,33.9,66.75,0.53,175.0,,741.0,,,34.4
2022-07-07 00:00:00,2022-07-07 01:00:00,25.0,76.75,0.95,12.05,7.2,37.1,7.9,,15.83,0.67,0.8,,,33.67,69.0,0.62,206.25,,741.0,,,34.0
2022-07-07 01:00:00,2022-07-07 02:00:00,27.75,72.0,0.75,11.95,6.95,34.98,7.97,,13.69,0.68,0.8,,,33.48,70.25,0.58,180.25,,741.0,,,33.67
2022-07-07 02:00:00,2022-07-07 03:00:00,36.5,68.75,0.62,12.18,6.97,34.58,8.1,,12.82,0.65,0.8,,,33.58,70.75,0.6,185.25,,741.0,,,33.5
2022-07-07 03:00:00,2022-07-07 04:00:00,35.5,67.5,0.35,11.43,6.35,34.62,7.95,,13.43,0.62,0.8,,,33.75,70.75,0.67,200.5,,741.0,,,33.55
2022-07-07 04:00:00,2022-07-07 05:00:00,27.75,62.75,0.37,11.38,6.3,33.45,7.05,,12.31,0.65,0.8,,,33.58,73.0,0.7,206.25,,741.0,,,33.05
2022-07-07 05:00:00,2022-07-07 06:00:00,25.75,52.5,0.82,11.7,6.93,34.33,8.38,,12.71,0.62,0.8,,,33.92,72.75,0.78,210.25,,741.0,,,32.88
2022-07-07 06:00:00,2022-07-07 07:00:00,23.75,52.75,1.1,11.3,6.92,35.2,9.4,,13.05,0.67,0.8,,,34.02,71.25,0.68,203.5,,741.75,,,33.17
2022-07-07 07:00:00,2022-07-07 08:00:00,26.25,57.75,0.93,10.55,6.3,33.85,11.22,,16.71,0.65,0.8,,,34.05,66.5,0.9,212.5,,742.0,,,34.15
2022-07-07 08:00:00,2022-07-07 09:00:00,18.25,54.5,0.65,9.33,5.45,31.02,13.3,,21.47,0.65,0.8,,,33.58,63.5,1.05,219.5,,742.0,,,34.83
2022-07-07 09:00:00,2022-07-07 10:00:00,18.25,49.5,0.68,9.15,5.4,29.98,11.55,,25.43,0.68,0.8,,,33.57,59.25,1.03,223.25,,742.0,,,35.62
2022-07-07 10:00:00,2022-07-07 11:00:00,15.0,58.75,0.78,9.82,5.88,32.35,9.45,,28.74,0.68,0.8,,,34.08,57.0,0.8,226.25,,742.0,,,36.42
2022-07-07 11:00:00,2022-07-07 12:00:00,11.75,60.75,1.82,8.2,5.85,29.5,4.25,,30.2,0.65,0.8,,,32.73,54.25,0.9,215.0,,742.0,,,36.92
2022-07-07 12:00:00,2022-07-07 13:00:00,10.67,49.33,0.58,7.8,4.62,25.6,3.62,,32.38,0.67,0.8,,,32.67,53.25,0.8,203.25,,742.0,,,37.3
2022-07-07 13:00:00,2022-07-07 14:00:00,10.25,45.75,0.2,7.45,4.05,27.7,3.45,,31.94,0.65,0.8,,,33.15,51.25,0.73,184.5,,742.0,,,37.67
2022-07-07 14:00:00,2022-07-07 15:00:00,10.5,44.25,0.35,7.42,4.3,28.88,5.55,,33.08,0.67,0.8,,,33.23,49.5,0.72,186.75,,741.5,,,38.3
2022-07-07 15:00:00,2022-07-07 16:00:00,8.5,40.5,0.33,8.32,4.7,29.28,1.95,,33.68,0.65,0.8,,,33.12,48.5,0.73,196.25,,741.0,,,38.5
2022-07-07 16:00:00,2022-07-07 17:00:00,6.75,36.75,0.28,8.65,4.8,27.05,1.1,,35.44,0.62,0.8,,,32.62,49.0,0.75,203.5,,741.0,,,38.22
2022-07-07 17:00:00,2022-07-07 18:00:00,6.5,39.25,0.47,7.9,4.6,26.32,1.6,,37.32,0.65,0.8,,,32.48,49.75,0.65,189.5,,741.0,,,37.92
2022-07-07 18:00:00,2022-07-07 19:00:00,9.5,41.5,1.07,8.72,5.5,29.23,1.18,,38.62,0.62,0.8,,,33.45,52.25,0.55,207.75,,741.0,,,37.1
2022-07-07 19:00:00,2022-07-07 20:00:00,13.5,56.5,0.95,14.25,8.35,29.87,1.25,,31.03,0.62,0.8,,,33.42,56.5,0.53,219.25,,741.0,,,36.15
2022-07-07 20:00:00,2022-07-07 21:00:00,12.5,84.25,0.47,14.12,7.9,30.55,2.42,,30.73,0.67,0.8,,,33.62,58.75,0.5,202.25,,741.0,,,35.58
2022-07-07 21:00:00,2022-07-07 22:00:00,15.0,73.25,0.88,12.5,7.35,30.33,2.82,,26.04,0.65,0.8,,,33.25,61.25,0.45,177.0,,741.0,,,35.2
2022-07-07 22:00:00,2022-07-07 23:00:00,20.5,76.5,8.9,33.33,24.95,26.35,2.4,,14.05,0.65,0.8,,,33.12,63.25,0.43,182.75,,741.0,,,34.88
2022-07-07 23:00:00,2022-07-08 00:00:00,26.5,82.25,8.35,25.62,20.43,29.2,2.8,,15.63,0.65,0.8,,,33.65,65.0,0.55,204.75,,741.0,,,34.38
2022-07-08 00:00:00,2022-07-08 01:00:00,23.25,77.0,0.85,14.32,7.72,27.65,5.43,,19.59,0.65,0.8,,,33.35,65.75,0.53,214.0,,741.0,,,33.98
2022-07-08 01:00:00,2022-07-08 02:00:00,27.0,77.25,2.12,14.12,9.25,30.25,8.53,,16.67,0.67,0.8,,,33.45,67.25,0.53,215.25,,741.0,,,33.65
2022-07-08 02:00:00,2022-07-08 03:00:00,27.25,77.0,1.07,15.97,9.15,28.68,7.85,,15.57,0.67,0.8,,,33.62,68.75,0.55,213.0,,741.0,,,33.32
2022-07-08 03:00:00,2022-07-08 04:00:00,28.5,74.0,0.7,14.97,8.33,26.75,6.3,,14.53,0.67,0.8,,,33.3,69.0,0.45,182.75,,741.0,,,33.25
2022-07-08 04:00:00,2022-07-08 05:00:00,29.75,71.5,0.63,14.43,8.08,27.15,5.5,,13.2,0.62,0.8,,,33.42,69.5,0.47,172.25,,741.0,,,33.2
2022-07-08 05:00:00,2022-07-08 06:00:00,28.75,65.0,0.55,15.0,8.42,27.9,6.35,,12.02,0.65,0.8,,,33.77,71.25,0.47,172.0,,741.0,,,32.95
2022-07-08 06:00:00,2022-07-08 07:00:00,29.5,69.75,1.55,15.6,9.55,27.12,6.17,,10.59,0.65,0.8,,,33.35,71.0,0.5,151.25,,741.0,,,33.2
2022-07-08 07:00:00,2022-07-08 08:00:00,34.0,76.25,1.68,16.72,10.22,27.02,7.38,,13.58,0.65,0.8,,,33.5,69.0,0.75,205.0,,741.0,,,33.95
2022-07-08 08:00:00,2022-07-08 09:00:00,31.0,74.5,0.68,11.95,6.88,25.27,7.6,,21.09,0.67,0.8,,,33.45,64.75,0.9,210.0,,741.0,,,34.75
2022-07-08 09:00:00,2022-07-08 10:00:00,20.0,57.5,0.85,9.67,5.85,24.92,7.0,,27.95,0.65,0.8,,,33.4,60.5,0.82,218.0,,741.0,,,35.7
2022-07-08 10:00:00,2022-07-08 11:00:00,15.0,62.0,0.45,9.32,5.05,24.73,7.75,,33.83,0.65,0.8,,,33.28,57.0,0.85,222.5,,741.0,,,36.45
2022-07-08 11:00:00,2022-07-08 12:00:00,19.0,79.5,0.4,8.92,5.1,25.7,8.32,,38.88,0.67,0.8,,,33.33,53.5,0.8,230.5,,741.0,,,37.33
2022-07-08 12:00:00,2022-07-08 13:00:00,20.5,75.75,0.23,8.93,4.75,27.1,7.45,,38.93,0.67,0.8,,,33.27,49.75,0.77,236.25,,741.0,,,38.12
2022-07-08 13:00:00,2022-07-08 14:00:00,15.5,67.0,0.95,8.93,5.53,25.75,5.58,,36.48,0.65,0.8,,,32.62,47.25,0.77,234.25,,741.0,,,38.72
2022-07-08 14:00:00,2022-07-08 15:00:00,13.0,58.75,4.5,11.35,9.68,26.33,5.58,,34.25,0.67,0.8,,,32.62,46.75,0.9,222.75,,741.0,,,38.7
2022-07-08 15:00:00,2022-07-08 16:00:00,10.5,52.0,3.25,11.0,8.48,29.78,5.15,,36.0,0.7,0.8,,,33.0,46.75,0.77,226.0,,741.0,,,38.75
2022-07-08 16:00:00,2022-07-08 17:00:00,12.25,50.75,0.15,6.52,3.52,28.6,5.48,,40.8,0.67,0.8,,,32.18,48.0,0.78,218.0,,741.0,,,38.45
2022-07-08 17:00:00,2022-07-08 18:00:00,13.75,48.0,0.28,6.22,3.5,29.1,4.93,,43.59,0.7,0.8,,,33.12,49.75,0.67,213.0,,741.0,,,38.03
2022-07-08 18:00:00,2022-07-08 19:00:00,14.5,54.0,0.6,7.2,4.33,31.2,5.22,,43.38,0.62,0.8,,,33.45,52.25,0.55,208.0,,741.0,,,37.4
2022-07-08 19:00:00,2022-07-08 20:00:00,14.75,75.25,0.6,13.55,7.5,30.97,7.65,,33.61,0.65,0.8,,,33.17,56.75,0.45,180.5,,741.0,,,36.38
2022-07-08 20:00:00,2022-07-08 21:00:00,30.0,108.25,1.02,13.25,7.88,30.82,7.65,,28.66,0.65,0.8,,,33.65,59.0,0.5,163.75,,741.0,,,35.83
2022-07-08 21:00:00,2022-07-08 22:00:00,29.75,95.5,0.72,12.3,7.12,29.45,7.6,,26.4,0.67,0.8,,,33.43,61.25,0.47,163.5,,741.0,,,35.35
2022-07-08 22:00:00,2022-07-08 23:00:00,20.25,89.25,0.9,12.15,7.2,27.9,7.05,,23.75,0.68,0.8,,,33.35,62.0,0.5,170.75,,741.0,,,34.95
2022-07-08 23:00:00,2022-07-09 00:00:00,19.0,78.25,0.92,9.98,6.05,27.9,5.4,,24.54,0.65,0.8,,,33.5,64.5,0.53,194.5,,741.0,,,34.38
2022-07-09 00:00:00,2022-07-09 01:00:00,17.25,62.5,0.67,10.3,6.03,27.88,6.4,,19.55,0.65,0.8,,,33.55,67.0,0.53,190.5,,741.0,,,34.12
2022-07-09 01:00:00,2022-07-09 02:00:00,,67.0,,11.5,5.8,26.0,6.9,,16.82,0.7,0.8,,,33.4,69.0,0.5,171.0,,741.0,,,33.9
2022-07-09 02:00:00,2022-07-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 03:00:00,2022-07-09 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 04:00:00,2022-07-09 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 05:00:00,2022-07-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 06:00:00,2022-07-09 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 07:00:00,2022-07-09 08:00:00,32.0,55.0,,11.6,3.7,21.6,,,23.77,,,,,33.2,69.0,1.0,231.0,,741.0,,,32.6
2022-07-09 08:00:00,2022-07-09 09:00:00,,,0.45,7.72,3.8,24.9,6.45,,23.77,0.65,0.8,,,34.1,69.5,0.88,224.75,,741.0,,,32.02
2022-07-09 09:00:00,2022-07-09 10:00:00,2.0,30.0,0.4,8.32,4.4,26.27,5.8,,23.91,0.65,0.8,,,33.7,65.5,0.73,213.75,,741.0,,,32.08
2022-07-09 10:00:00,2022-07-09 11:00:00,2.0,31.0,0.6,8.72,4.97,26.62,5.83,,24.45,0.67,0.8,,,33.72,67.0,1.03,213.5,,741.0,,,32.25
2022-07-09 11:00:00,2022-07-09 12:00:00,19.0,43.5,0.33,8.5,4.8,25.9,6.97,,19.01,0.65,0.8,,,33.15,71.25,1.4,218.5,,741.0,,,32.2
2022-07-09 12:00:00,2022-07-09 13:00:00,17.0,67.0,3.0,8.03,6.67,21.73,7.33,,19.13,0.68,0.8,,,32.3,71.25,1.35,215.25,,741.0,,,32.02
2022-07-09 13:00:00,2022-07-09 14:00:00,11.0,52.0,4.5,7.5,7.6,22.1,7.5,,21.15,0.7,0.8,,,32.3,71.0,1.3,215.0,,741.0,,,31.4
2022-07-09 14:00:00,2022-07-09 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-07-09 15:00:00,2022-07-09 16:00:00,11.0,52.0,,,,,,,17.87,0.7,0.8,,,30.8,68.5,0.95,206.0,,741.0,,,31.8
2022-07-09 16:00:00,2022-07-09 17:00:00,1.0,13.0,1.5,6.78,3.73,16.4,6.8,,23.4,0.65,0.8,,,31.17,68.0,0.73,189.5,,741.0,,,31.98
2022-07-09 17:00:00,2022-07-09 18:00:00,1.0,13.0,0.38,5.78,3.38,14.93,7.2,,23.43,0.62,0.8,,,30.57,68.0,0.65,169.25,,741.0,,,31.95
2022-07-09 18:00:00,2022-07-09 19:00:00,,14.5,0.52,5.87,3.55,15.45,7.3,,21.77,0.65,0.8,,,30.48,68.25,0.6,164.25,,741.0,,,32.1
2022-07-09 19:00:00,2022-07-09 20:00:00,,21.75,0.53,6.62,3.88,15.48,8.38,,20.14,0.6,0.8,,,30.62,70.75,0.6,190.25,,741.0,,,31.72
2022-07-09 20:00:00,2022-07-09 21:00:00,2.0,31.0,0.1,7.53,3.85,14.73,8.08,,18.88,0.67,0.8,,,30.52,71.75,0.62,203.25,,741.0,,,31.45
2022-07-09 21:00:00,2022-07-09 22:00:00,3.25,31.25,0.5,6.88,3.9,14.75,7.82,,17.81,0.65,0.8,,,30.62,73.5,0.77,215.25,,741.0,,,31.17
2022-07-09 22:00:00,2022-07-09 23:00:00,7.25,24.0,1.72,7.75,5.5,15.68,8.02,,15.86,0.7,0.8,,,30.85,74.0,0.55,186.25,,741.0,,,31.13
2022-07-09 23:00:00,2022-07-10 00:00:00,8.25,27.0,0.33,6.9,3.9,14.9,8.93,,14.39,0.67,0.8,,,30.58,73.0,0.4,110.5,,741.0,,,31.33
2022-07-10 00:00:00,2022-07-10 01:00:00,11.0,30.25,0.2,8.55,4.55,15.3,7.07,,13.37,0.7,0.8,,,30.92,73.0,0.45,100.75,,741.0,,,31.35
2022-07-10 01:00:00,2022-07-10 02:00:00,16.75,43.0,0.33,9.15,5.08,16.23,5.93,,13.46,0.67,0.8,,,31.02,72.5,0.38,89.0,,741.0,,,31.38
2022-07-10 02:00:00,2022-07-10 03:00:00,14.25,48.75,0.85,7.92,4.88,16.15,6.47,,12.76,0.65,0.8,,,31.02,72.0,0.43,91.25,,741.0,,,31.58
2022-07-10 03:00:00,2022-07-10 04:00:00,9.0,45.75,0.73,8.97,5.38,16.52,7.97,,10.5,0.68,0.8,,,31.15,72.75,0.47,85.75,,741.0,,,31.37
2022-07-10 04:00:00,2022-07-10 05:00:00,10.0,62.25,0.7,9.97,5.6,17.28,12.02,,9.36,0.65,0.8,,,31.32,73.25,0.5,130.25,,741.0,,,31.2
2022-07-10 05:00:00,2022-07-10 06:00:00,12.5,48.25,0.7,8.17,4.9,16.1,7.9,,9.55,0.67,0.8,,,30.87,74.0,0.53,151.75,,741.0,,,31.1
2022-07-10 06:00:00,2022-07-10 07:00:00,11.0,40.5,0.48,8.15,4.72,15.68,7.67,,10.22,0.65,0.8,,,30.7,72.75,0.6,167.0,,741.0,,,31.38
2022-07-10 07:00:00,2022-07-10 08:00:00,12.0,43.0,0.55,7.78,4.6,15.28,8.85,,11.04,0.7,0.8,,,30.55,71.0,0.53,170.0,,741.0,,,31.8
2022-07-10 08:00:00,2022-07-10 09:00:00,14.0,45.75,0.68,7.83,4.73,15.05,8.45,,12.07,0.67,0.8,,,30.62,69.5,0.58,200.5,,741.0,,,32.15
2022-07-10 09:00:00,2022-07-10 10:00:00,12.25,45.5,0.97,7.5,4.55,15.03,8.62,,14.33,0.65,0.8,,,30.55,66.75,0.68,203.75,,741.0,,,33.03
2022-07-10 10:00:00,2022-07-10 11:00:00,12.75,49.0,0.47,7.32,4.28,13.32,11.07,,19.93,0.67,0.8,,,30.27,59.75,0.9,219.0,,741.0,,,34.9
2022-07-10 11:00:00,2022-07-10 12:00:00,5.0,53.25,0.25,6.3,3.55,12.88,10.85,,24.48,0.7,0.8,,,30.0,56.75,0.82,232.0,,741.0,,,35.55
2022-07-10 12:00:00,2022-07-10 13:00:00,10.75,47.25,0.5,5.5,3.2,12.6,9.2,,25.58,0.7,0.8,,,29.98,57.25,0.73,223.25,,741.0,,,35.78
2022-07-10 13:00:00,2022-07-10 14:00:00,9.75,43.5,0.23,6.05,3.38,12.45,8.38,,26.7,0.67,0.8,,,29.75,52.25,0.65,238.25,,741.0,,,37.2
2022-07-10 14:00:00,2022-07-10 15:00:00,9.5,42.25,0.35,5.3,3.08,11.65,8.38,,29.12,0.65,0.8,,,29.67,53.25,0.67,223.5,,741.0,,,36.73
2022-07-10 15:00:00,2022-07-10 16:00:00,9.75,52.0,0.58,5.38,3.33,12.35,7.42,,24.55,0.67,0.8,,,30.15,63.75,0.7,183.75,,741.0,,,33.8
2022-07-10 16:00:00,2022-07-10 17:00:00,5.0,46.5,,5.68,2.73,13.07,7.15,,22.3,0.68,0.8,,,30.25,67.25,0.53,160.75,,741.0,,,32.77
2022-07-10 17:00:00,2022-07-10 18:00:00,3.75,32.25,0.73,5.0,3.12,13.65,7.5,,21.97,0.62,0.8,,,30.35,62.25,0.43,142.25,,741.0,,,34.15
2022-07-10 18:00:00,2022-07-10 19:00:00,8.0,40.5,0.5,6.15,3.5,13.75,7.2,,22.22,0.65,0.8,,,30.1,61.75,0.45,110.25,,741.0,,,33.95
2022-07-10 19:00:00,2022-07-10 20:00:00,5.25,53.25,0.57,10.35,5.97,15.4,15.47,,18.42,0.7,0.8,,,30.6,66.5,0.47,87.5,,741.0,,,33.05
2022-07-10 20:00:00,2022-07-10 21:00:00,11.25,77.75,0.47,11.23,6.2,16.48,11.57,,14.87,0.62,0.8,,,30.62,69.5,0.4,127.0,,741.0,,,32.58
2022-07-10 21:00:00,2022-07-10 22:00:00,24.0,74.75,0.1,10.75,5.65,16.95,10.8,,13.57,0.68,0.8,,,30.93,70.5,0.4,144.25,,741.0,,,32.27
2022-07-10 22:00:00,2022-07-10 23:00:00,17.0,68.0,0.65,9.95,5.47,18.68,9.12,,12.89,0.62,0.8,,,31.2,71.0,0.4,118.25,,741.0,,,32.08
2022-07-10 23:00:00,2022-07-11 00:00:00,21.75,65.5,0.7,9.03,5.4,17.75,7.9,,12.08,0.65,0.8,,,30.7,71.0,0.38,111.5,,741.0,,,31.98
2022-07-11 00:00:00,2022-07-11 01:00:00,18.75,58.75,0.7,9.6,5.38,17.75,7.77,,12.46,0.67,0.8,,,30.9,70.0,0.42,74.25,,741.0,,,32.02
2022-07-11 01:00:00,2022-07-11 02:00:00,21.25,58.5,0.7,11.5,6.7,19.77,8.2,,10.78,0.65,0.8,,,31.38,70.75,0.58,54.25,,741.0,,,31.95
2022-07-11 02:00:00,2022-07-11 03:00:00,21.5,52.25,0.78,16.68,9.48,21.1,9.15,,8.37,0.7,0.8,,,31.32,72.0,0.47,75.25,,741.0,,,31.82
2022-07-11 03:00:00,2022-07-11 04:00:00,21.0,56.5,0.88,13.6,7.93,18.57,8.53,,7.78,0.67,0.8,,,30.48,73.0,0.38,161.25,,741.0,,,31.52
2022-07-11 04:00:00,2022-07-11 05:00:00,22.25,56.25,0.53,10.72,6.15,17.33,8.32,,9.64,0.67,0.8,,,30.62,73.25,0.43,160.75,,741.0,,,31.23
2022-07-11 05:00:00,2022-07-11 06:00:00,17.0,55.75,0.53,11.25,6.4,18.88,8.75,,10.37,0.7,0.8,,,30.9,72.0,0.53,57.25,,741.0,,,31.42
2022-07-11 06:00:00,2022-07-11 07:00:00,19.0,69.5,1.0,10.72,6.52,19.1,9.95,,11.9,0.65,0.8,,,30.52,69.25,0.5,78.0,,741.0,,,31.98
2022-07-11 07:00:00,2022-07-11 08:00:00,25.75,67.75,0.8,9.97,5.97,18.4,12.55,,15.27,0.65,0.8,,,30.37,64.5,0.45,148.25,,741.0,,,33.75
2022-07-11 08:00:00,2022-07-11 09:00:00,28.75,68.5,0.47,7.62,4.3,17.0,10.85,,19.56,0.7,0.8,,,30.32,61.0,0.53,176.25,,741.0,,,34.92
2022-07-11 09:00:00,2022-07-11 10:00:00,25.75,66.75,0.47,6.27,3.62,14.35,10.15,,21.3,0.67,0.8,,,29.95,58.0,0.7,205.25,,741.0,,,35.8
2022-07-11 10:00:00,2022-07-11 11:00:00,11.0,49.0,0.13,6.08,3.3,13.68,9.95,,24.97,0.7,0.8,,,29.97,54.75,0.8,218.5,,741.0,,,36.42
2022-07-11 11:00:00,2022-07-11 12:00:00,12.25,48.5,1.2,8.25,5.35,13.6,9.65,,26.99,0.68,0.8,,,29.9,51.5,0.65,206.25,,741.0,,,37.25
2022-07-11 12:00:00,2022-07-11 13:00:00,13.0,39.5,0.7,5.32,3.4,15.85,10.0,,31.04,0.7,0.8,,,29.98,49.25,0.65,208.0,,741.0,,,38.25
2022-07-11 13:00:00,2022-07-11 14:00:00,27.25,47.0,0.62,6.6,4.03,13.7,10.0,,30.79,0.67,0.8,,,29.55,50.25,0.7,136.5,,741.0,,,37.15
2022-07-11 14:00:00,2022-07-11 15:00:00,13.0,56.5,0.15,8.4,4.5,14.23,9.6,,36.23,0.65,0.8,,,29.75,48.5,0.67,133.25,,741.0,,,38.2
2022-07-11 15:00:00,2022-07-11 16:00:00,9.5,54.0,0.55,6.33,3.52,14.73,8.68,,34.29,0.7,0.8,,,29.55,49.75,0.5,143.5,,741.0,,,37.7
2022-07-11 16:00:00,2022-07-11 17:00:00,29.75,47.25,0.47,7.05,4.12,14.62,9.0,,28.8,0.68,0.8,,,29.73,59.0,1.05,79.25,,741.0,,,34.18
2022-07-11 17:00:00,2022-07-11 18:00:00,32.25,59.25,0.93,16.95,9.78,16.62,8.25,,25.91,0.65,0.8,,,30.1,56.25,0.72,39.0,,741.0,,,35.5
2022-07-11 18:00:00,2022-07-11 19:00:00,7.75,53.0,1.07,17.43,10.12,17.62,8.95,,28.3,0.68,0.8,,,30.05,59.5,0.77,40.75,,741.0,,,35.4
2022-07-11 19:00:00,2022-07-11 20:00:00,18.5,68.25,,14.0,7.18,18.3,8.77,,26.86,0.68,0.8,,,30.93,62.25,0.55,43.0,,741.0,,,34.9
2022-07-11 20:00:00,2022-07-11 21:00:00,33.75,72.0,0.7,22.15,12.17,16.85,9.43,,18.46,0.68,0.8,,,30.17,63.0,0.4,69.5,,741.0,,,34.7
2022-07-11 21:00:00,2022-07-11 22:00:00,36.5,91.0,0.55,38.57,21.0,15.68,10.7,,10.74,0.7,0.8,,,30.45,65.25,0.43,128.5,,741.0,,,34.45
2022-07-11 22:00:00,2022-07-11 23:00:00,49.75,111.0,0.8,19.52,10.52,16.9,9.28,,11.37,0.7,0.8,,,30.42,70.0,0.4,197.25,,741.0,,,33.5
2022-07-11 23:00:00,2022-07-12 00:00:00,35.0,82.25,0.2,11.67,6.28,16.6,8.9,,12.98,0.67,0.8,,,30.43,69.0,0.33,136.0,,741.0,,,33.65
2022-07-12 00:00:00,2022-07-12 01:00:00,41.75,82.0,0.25,9.65,5.2,18.75,8.17,,12.87,0.68,0.8,,,30.88,68.75,0.35,197.25,,741.0,,,33.55
