From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2022-10-22 14:00:00,2022-10-22 15:00:00,80.59,105.62,0.59,17.02,9.54,18.09,4.16,0.37,20.71,0.45,0.22,0.16,0.15,46.55,0.58,234.54,,756.04,0.09,30.5,0.0
2022-10-22 15:00:00,2022-10-22 16:00:00,74.13,134.28,1.8,18.86,11.5,19.01,4.35,0.39,20.46,0.57,0.18,0.14,0.13,47.09,0.47,232.67,169.7,755.92,0.08,29.93,0.0
2022-10-22 16:00:00,2022-10-22 17:00:00,70.59,129.15,0.75,24.26,13.51,19.27,4.12,0.52,15.62,0.56,0.27,0.21,0.2,57.08,0.1,178.81,109.1,755.93,0.11,28.45,0.0
2022-10-22 17:00:00,2022-10-22 18:00:00,121.92,136.06,7.9,59.17,34.38,12.06,4.53,1.14,6.96,0.69,0.55,0.58,0.47,69.12,0.02,122.31,34.17,756.07,0.17,25.39,0.0
2022-10-22 18:00:00,2022-10-22 19:00:00,75.15,152.35,45.9,93.46,87.03,6.38,5.12,2.08,2.44,1.16,1.48,2.6,1.87,74.69,0.04,216.91,31.05,756.29,0.53,24.18,0.0
2022-10-22 19:00:00,2022-10-22 20:00:00,104.12,179.89,19.96,69.75,53.33,5.73,5.44,1.93,2.79,2.7,2.05,3.73,3.02,77.6,0.05,219.51,31.02,756.55,1.17,23.66,0.0
2022-10-22 20:00:00,2022-10-22 21:00:00,117.42,167.09,42.23,66.2,69.54,5.95,5.35,2.12,2.58,2.35,1.67,3.09,2.47,80.71,0.07,224.69,31.0,756.68,1.16,23.33,0.0
2022-10-22 21:00:00,2022-10-22 22:00:00,132.67,230.11,33.25,57.83,57.8,6.29,5.56,2.11,2.39,2.68,1.85,3.4,2.93,83.4,0.1,229.12,31.0,756.75,1.27,22.91,0.0
2022-10-22 22:00:00,2022-10-22 23:00:00,186.86,413.15,12.55,45.88,34.61,13.39,4.54,1.35,2.29,3.11,1.33,2.33,2.06,79.95,0.11,205.53,30.88,756.74,1.02,23.22,0.0
2022-10-22 23:00:00,2022-10-23 00:00:00,166.38,285.03,6.3,31.39,21.82,19.03,4.0,0.96,2.89,2.2,0.79,1.33,1.0,79.08,0.11,212.49,30.9,756.58,0.53,23.1,0.0
2022-10-23 00:00:00,2022-10-23 01:00:00,163.18,226.88,9.95,36.31,27.4,17.47,2.76,0.86,3.63,1.5,0.42,0.51,0.45,85.04,0.09,239.8,31.08,756.44,0.28,22.11,0.0
2022-10-23 01:00:00,2022-10-23 02:00:00,145.2,207.07,12.31,31.9,26.98,17.34,2.55,0.79,2.44,1.89,0.48,0.73,0.8,87.39,0.17,228.53,30.85,756.23,0.53,22.06,0.0
2022-10-23 02:00:00,2022-10-23 03:00:00,143.34,182.2,9.19,28.94,22.87,18.43,2.39,0.73,2.54,1.36,0.36,0.32,0.34,87.8,0.12,216.07,31.0,756.1,0.22,21.71,0.0
2022-10-23 03:00:00,2022-10-23 04:00:00,121.01,190.62,13.09,26.23,18.45,14.69,2.44,0.58,2.28,0.87,0.22,0.17,0.17,92.34,0.18,234.8,30.97,756.1,0.11,21.02,0.0
2022-10-23 04:00:00,2022-10-23 05:00:00,103.24,177.75,,,0.0,,,0.66,10.26,0.0,0.0,,,93.93,0.16,225.61,30.97,756.16,0.0,20.84,0.0
2022-10-23 05:00:00,2022-10-23 06:00:00,155.98,200.95,1.77,,,,,0.96,2.05,0.0,0.0,,,94.9,0.17,215.56,31.4,756.2,0.0,20.8,0.0
2022-10-23 06:00:00,2022-10-23 07:00:00,199.15,240.34,3.05,,0.57,10.49,,0.92,1.94,0.0,0.0,,,92.98,0.2,221.02,53.58,756.4,0.0,21.01,0.0
2022-10-23 07:00:00,2022-10-23 08:00:00,135.98,236.98,3.45,,1.07,10.66,,0.8,2.91,0.0,0.0,,,83.86,0.49,235.04,79.72,756.58,0.0,22.57,0.0
2022-10-23 08:00:00,2022-10-23 09:00:00,152.7,220.64,1.58,,,10.63,,0.67,6.11,0.0,0.0,,,71.02,0.35,183.38,100.93,756.72,0.0,24.85,0.0
2022-10-23 09:00:00,2022-10-23 10:00:00,114.85,189.21,3.12,,0.43,10.64,,0.46,10.8,0.0,0.0,,,60.29,0.27,138.15,132.37,756.72,0.0,26.98,0.0
2022-10-23 10:00:00,2022-10-23 11:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2022-10-23 11:00:00,2022-10-23 12:00:00,56.29,259.4,2.67,23.67,7.38,31.08,2.1,0.39,16.78,0.03,0.01,,,43.17,0.19,213.75,346.5,756.22,0.01,30.39,0.0
2022-10-23 12:00:00,2022-10-23 13:00:00,70.97,119.73,2.81,15.65,10.61,24.19,1.17,0.24,16.32,0.34,0.13,0.09,0.07,38.23,0.32,108.75,704.2,755.93,0.05,31.55,0.0
2022-10-23 13:00:00,2022-10-23 14:00:00,64.64,98.11,2.85,8.9,7.05,20.43,0.92,0.15,17.73,0.26,0.12,0.1,0.08,33.76,0.25,97.81,676.1,755.6,0.08,32.27,0.0
2022-10-23 14:00:00,2022-10-23 15:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2022-10-23 15:00:00,2022-10-23 16:00:00,40.16,74.91,,,0.0,,,0.31,0.58,0.0,0.0,,,38.34,0.35,231.4,314.17,755.19,0.0,31.88,0.0
2022-10-23 16:00:00,2022-10-23 17:00:00,,,2.33,,,10.51,,0.35,0.47,0.0,0.0,,,41.81,0.19,223.72,139.55,755.18,0.0,30.5,0.0
2022-10-23 17:00:00,2022-10-23 18:00:00,67.77,75.7,2.45,,0.01,10.66,,0.73,,0.0,0.0,,,52.64,0.15,212.94,35.12,755.19,0.0,27.77,0.0
2022-10-23 18:00:00,2022-10-23 19:00:00,103.9,183.5,3.63,30.98,5.56,13.48,,1.08,,0.0,0.0,,,55.53,0.18,198.51,31.05,755.3,0.0,26.34,0.0
2022-10-23 19:00:00,2022-10-23 20:00:00,134.66,265.72,3.32,28.43,17.82,20.91,1.63,0.79,7.9,1.04,0.3,0.24,0.23,62.74,0.26,212.28,30.98,755.43,0.11,25.52,0.0
2022-10-23 20:00:00,2022-10-23 21:00:00,132.5,208.48,3.44,24.39,15.77,21.46,1.57,0.69,7.66,1.36,0.39,0.3,0.29,67.12,0.23,210.08,31.05,755.49,0.14,24.72,0.0
2022-10-23 21:00:00,2022-10-23 22:00:00,105.52,181.16,4.41,30.21,19.65,20.23,1.85,0.84,6.32,1.95,0.43,0.3,0.38,69.29,0.21,223.55,30.93,755.44,0.21,24.29,0.0
2022-10-23 22:00:00,2022-10-23 23:00:00,124.79,221.59,4.29,28.8,18.81,19.69,1.61,0.8,5.05,2.52,0.54,0.36,0.47,75.99,0.13,208.79,30.95,755.25,0.27,23.39,0.0
2022-10-23 23:00:00,2022-10-24 00:00:00,126.49,225.92,7.38,36.13,25.21,18.44,1.96,0.92,3.15,3.55,0.69,0.55,0.68,80.7,0.13,217.25,30.97,755.16,0.38,22.46,0.0
2022-10-24 00:00:00,2022-10-24 01:00:00,149.0,258.19,6.66,26.52,19.52,16.66,2.64,0.86,4.73,2.88,0.67,0.47,0.59,85.64,0.1,228.7,30.9,755.02,0.3,21.65,0.0
2022-10-24 01:00:00,2022-10-24 02:00:00,121.99,213.6,3.6,21.84,14.54,17.21,2.56,0.6,3.11,0.65,0.25,0.2,0.21,85.7,0.16,229.09,30.95,754.85,0.11,21.39,0.0
2022-10-24 02:00:00,2022-10-24 03:00:00,115.25,162.07,5.06,20.16,14.84,16.74,2.33,0.5,3.19,0.84,0.23,0.15,0.16,87.22,0.1,183.26,31.0,754.73,0.11,20.97,0.0
2022-10-24 03:00:00,2022-10-24 04:00:00,99.17,150.63,8.03,26.74,20.75,15.93,2.44,0.6,2.71,0.74,0.21,0.13,0.14,90.84,0.1,216.71,30.88,754.63,0.09,20.4,0.0
2022-10-24 04:00:00,2022-10-24 05:00:00,92.02,136.59,7.98,24.01,19.26,19.26,2.98,1.11,2.72,1.93,0.45,0.27,0.35,91.83,0.15,210.18,30.75,754.61,0.23,20.31,0.0
2022-10-24 05:00:00,2022-10-24 06:00:00,126.68,341.67,4.21,19.21,13.64,20.03,2.08,0.75,2.04,2.4,0.55,0.3,0.42,91.11,0.1,187.62,31.23,754.75,0.3,20.21,0.0
2022-10-24 06:00:00,2022-10-24 07:00:00,126.24,163.31,9.19,24.56,20.53,19.52,2.72,1.37,2.66,2.89,0.66,0.45,0.55,91.3,0.29,222.76,49.67,754.93,0.34,20.18,0.0
2022-10-24 07:00:00,2022-10-24 08:00:00,150.7,384.92,2.76,13.5,9.43,20.45,2.03,0.62,3.22,2.34,0.64,0.48,0.6,81.8,0.58,231.89,79.55,755.12,0.34,21.65,0.0
2022-10-24 08:00:00,2022-10-24 09:00:00,,,3.5,11.38,8.9,17.8,2.32,0.7,6.26,0.67,0.21,0.15,0.15,77.02,0.24,226.93,103.25,755.19,0.09,23.45,0.0
2022-10-24 09:00:00,2022-10-24 10:00:00,106.23,135.06,3.25,10.81,8.38,17.82,2.8,0.67,11.04,0.67,0.21,0.14,0.14,71.47,0.23,181.61,144.93,755.16,0.08,25.27,0.0
2022-10-24 10:00:00,2022-10-24 11:00:00,105.6,107.94,2.92,8.86,7.08,17.43,2.85,0.57,17.13,0.54,0.18,0.1,0.1,62.03,0.22,158.53,241.28,754.88,0.07,27.45,0.0
2022-10-24 11:00:00,2022-10-24 12:00:00,92.4,136.69,2.85,8.59,6.88,17.53,3.23,0.54,21.96,0.46,0.19,0.11,0.11,55.86,0.16,150.05,350.2,754.54,0.08,29.2,0.0
2022-10-24 12:00:00,2022-10-24 13:00:00,91.1,100.59,2.85,8.57,6.88,19.02,3.27,0.43,23.18,0.43,0.23,0.12,0.14,49.68,0.33,120.01,568.77,754.16,0.11,30.73,0.0
2022-10-24 13:00:00,2022-10-24 14:00:00,82.18,110.38,2.91,7.11,6.15,19.16,3.4,0.31,39.69,0.28,0.18,0.11,0.11,47.74,0.52,157.15,384.6,753.78,0.11,31.16,0.0
2022-10-24 14:00:00,2022-10-24 15:00:00,79.33,99.97,2.91,7.88,6.56,18.69,3.57,0.34,44.48,0.26,0.14,0.09,0.09,46.66,0.21,122.21,,753.47,0.08,31.92,0.0
2022-10-24 15:00:00,2022-10-24 16:00:00,62.28,110.25,2.79,8.41,6.74,18.5,3.78,0.37,44.13,0.27,0.13,0.09,0.08,48.94,0.26,225.31,246.4,753.37,0.06,31.59,0.0
2022-10-24 16:00:00,2022-10-24 17:00:00,61.75,105.85,2.96,10.91,8.21,17.96,3.96,0.55,38.34,0.3,0.15,0.16,0.13,53.76,0.13,219.43,142.03,753.43,0.07,30.61,0.0
2022-10-24 17:00:00,2022-10-24 18:00:00,81.15,130.7,2.33,19.55,12.3,15.98,4.55,1.19,25.35,1.46,0.53,0.51,0.48,69.96,0.05,206.78,37.58,753.58,0.2,27.45,0.0
2022-10-24 18:00:00,2022-10-24 19:00:00,100.48,242.52,2.74,24.26,15.13,16.33,5.61,1.75,20.34,3.93,1.32,1.6,1.77,75.39,0.04,176.33,31.32,753.71,0.83,26.11,0.0
2022-10-24 19:00:00,2022-10-24 20:00:00,305.07,562.65,7.42,32.88,23.53,15.33,5.51,1.97,11.73,5.43,1.74,1.6,2.0,77.63,0.1,244.73,31.32,753.9,1.37,25.45,0.0
2022-10-24 20:00:00,2022-10-24 21:00:00,335.85,524.25,9.84,47.41,33.21,14.47,7.79,1.65,1.1,2.56,1.35,1.94,1.95,77.68,0.1,215.07,31.18,754.01,0.64,25.26,0.0
2022-10-24 21:00:00,2022-10-24 22:00:00,494.4,549.27,17.1,48.01,39.44,14.78,10.39,1.72,0.43,2.76,1.15,1.54,1.5,82.64,0.07,201.05,31.1,754.08,0.45,24.48,0.0
2022-10-24 22:00:00,2022-10-24 23:00:00,602.1,704.58,6.21,28.87,20.4,17.21,7.49,0.7,8.88,2.18,1.05,1.43,1.27,73.66,0.46,90.57,31.1,754.17,0.37,24.88,0.0
2022-10-24 23:00:00,2022-10-25 00:00:00,311.3,362.5,3.08,12.64,9.23,19.58,4.68,0.24,13.85,0.3,0.14,0.14,0.14,73.49,0.26,83.93,31.2,754.13,0.06,24.04,0.0
2022-10-25 00:00:00,2022-10-25 01:00:00,68.42,165.7,2.52,12.24,8.56,17.96,3.67,0.2,14.88,0.19,0.07,0.06,0.07,79.86,0.2,139.6,31.1,753.93,0.03,22.97,0.0
2022-10-25 01:00:00,2022-10-25 02:00:00,39.4,112.52,2.85,6.55,5.8,16.67,3.34,0.2,14.98,0.18,0.06,0.05,0.05,82.38,0.18,73.25,31.1,753.77,0.03,22.3,0.0
2022-10-25 02:00:00,2022-10-25 03:00:00,,,2.8,6.47,5.72,16.25,2.82,0.17,15.98,0.17,0.06,0.04,0.05,83.45,0.16,67.8,31.02,753.64,0.02,22.01,0.0
2022-10-25 03:00:00,2022-10-25 04:00:00,28.25,69.1,2.97,6.78,6.02,16.24,2.8,0.17,15.87,0.16,0.06,0.03,0.04,85.7,0.1,172.95,31.08,753.63,0.02,21.66,0.0
2022-10-25 04:00:00,2022-10-25 05:00:00,,,3.26,11.63,8.83,16.84,2.83,0.19,14.53,0.17,0.07,0.03,0.04,88.72,0.22,232.17,31.08,753.67,0.02,21.32,0.0
2022-10-25 05:00:00,2022-10-25 06:00:00,57.45,71.62,3.11,12.32,9.09,18.43,2.69,0.25,13.33,0.17,0.07,0.04,0.04,90.68,0.56,248.75,31.5,753.87,0.02,21.02,0.0
2022-10-25 06:00:00,2022-10-25 07:00:00,,,4.08,12.36,9.89,18.63,2.71,0.38,14.12,0.22,0.08,0.05,0.05,88.22,0.8,244.52,52.65,754.17,0.03,20.93,0.0
2022-10-25 07:00:00,2022-10-25 08:00:00,56.03,111.9,3.31,11.38,8.74,19.16,2.59,0.49,18.33,0.33,0.1,0.06,0.07,80.34,1.11,243.34,80.62,754.48,0.03,21.99,0.0
2022-10-25 08:00:00,2022-10-25 09:00:00,89.75,113.98,3.74,11.72,9.28,18.3,2.88,0.55,24.87,0.34,0.12,0.07,0.07,71.28,0.93,241.74,104.85,754.73,0.04,23.68,0.0
2022-10-25 09:00:00,2022-10-25 10:00:00,67.2,136.33,2.65,10.69,7.84,16.42,3.3,0.54,35.85,0.39,0.14,0.09,0.09,59.81,1.06,236.56,141.77,754.81,0.05,25.53,0.0
2022-10-25 10:00:00,2022-10-25 11:00:00,67.23,143.75,3.19,8.46,7.1,16.21,3.75,0.51,45.48,0.39,0.13,0.08,0.08,52.37,1.14,237.78,256.23,754.76,0.04,27.21,0.0
2022-10-25 11:00:00,2022-10-25 12:00:00,75.9,163.23,2.12,9.14,6.59,16.18,3.69,0.46,52.29,0.34,0.11,0.07,0.07,45.44,1.09,237.03,431.0,754.53,0.04,28.94,0.0
2022-10-25 12:00:00,2022-10-25 13:00:00,75.88,140.9,2.25,8.71,6.46,16.2,3.77,0.38,53.72,0.3,0.12,0.08,0.07,40.45,1.09,239.84,711.38,754.33,0.04,30.5,0.0
2022-10-25 13:00:00,2022-10-25 14:00:00,61.8,135.88,3.25,8.76,7.3,17.8,3.7,0.35,54.15,0.29,0.11,0.09,0.08,40.21,0.99,240.96,639.55,754.15,0.04,31.04,0.0
2022-10-25 14:00:00,2022-10-25 15:00:00,61.75,116.98,3.1,10.87,8.31,17.51,4.16,0.41,56.7,0.23,0.07,0.04,0.04,46.05,0.94,238.46,499.1,754.08,0.02,30.46,0.0
2022-10-25 15:00:00,2022-10-25 16:00:00,46.88,128.78,1.51,12.54,7.9,17.48,4.07,0.42,54.97,0.21,0.07,0.04,0.04,47.15,1.12,245.12,335.43,754.14,0.03,29.62,0.0
2022-10-25 16:00:00,2022-10-25 17:00:00,62.1,119.9,2.51,17.41,11.3,17.12,4.37,0.51,46.66,0.32,0.11,0.07,0.07,48.05,0.82,239.5,131.33,754.25,0.04,28.2,0.0
2022-10-25 17:00:00,2022-10-25 18:00:00,60.27,119.38,1.97,30.29,17.71,13.91,4.28,0.67,38.85,0.33,0.16,0.14,0.12,52.4,0.24,217.69,33.33,754.54,0.06,25.88,0.0
2022-10-25 18:00:00,2022-10-25 19:00:00,58.2,111.48,2.13,48.98,27.79,11.27,4.18,0.94,28.61,0.6,0.43,0.45,0.4,60.49,0.23,233.4,30.92,754.82,0.12,24.48,0.0
2022-10-25 19:00:00,2022-10-25 20:00:00,46.9,134.75,5.29,59.77,36.09,10.06,4.17,1.18,21.12,0.81,0.66,0.79,0.57,64.32,0.24,236.67,30.77,755.06,0.17,23.85,0.0
2022-10-25 20:00:00,2022-10-25 21:00:00,159.82,327.97,2.99,39.03,23.19,13.28,4.34,0.95,27.6,0.92,0.66,0.78,0.57,67.82,0.23,226.62,30.82,755.28,0.17,23.27,0.0
2022-10-25 21:00:00,2022-10-25 22:00:00,175.45,245.5,3.32,39.59,23.75,15.21,4.25,0.9,27.49,0.72,0.35,0.31,0.26,69.94,0.2,224.22,30.88,755.47,0.11,22.86,0.0
2022-10-25 22:00:00,2022-10-25 23:00:00,164.3,273.48,3.22,32.51,19.91,16.61,3.95,0.77,28.61,0.65,0.24,0.21,0.19,71.36,0.24,229.26,30.98,755.54,0.09,22.46,0.0
2022-10-25 23:00:00,2022-10-26 00:00:00,161.7,182.5,1.76,37.92,21.6,16.51,3.65,0.68,25.64,0.63,0.2,0.15,0.14,73.64,0.18,218.91,30.97,755.52,0.07,21.95,0.0
2022-10-26 00:00:00,2022-10-26 01:00:00,130.85,182.85,2.52,36.15,21.27,16.3,2.69,0.64,21.17,0.37,0.12,0.08,0.07,75.8,0.23,235.22,31.02,755.5,0.04,21.5,0.0
2022-10-26 01:00:00,2022-10-26 02:00:00,124.9,137.15,1.93,27.96,16.45,15.09,3.13,0.69,22.59,0.55,0.22,0.12,0.11,77.84,0.25,226.6,31.05,755.47,0.06,21.07,0.0
2022-10-26 02:00:00,2022-10-26 03:00:00,,,3.37,22.38,14.64,14.68,3.03,0.62,25.91,0.37,0.11,0.07,0.05,75.72,0.22,217.73,31.08,755.4,0.04,21.0,0.0
2022-10-26 03:00:00,2022-10-26 04:00:00,107.52,139.17,3.68,26.18,16.92,14.34,3.22,0.54,22.54,0.28,0.09,0.05,0.05,75.1,0.24,227.5,31.05,755.36,0.03,20.74,0.0
2022-10-26 04:00:00,2022-10-26 05:00:00,85.0,136.33,3.24,28.21,17.63,13.94,2.88,0.5,17.31,0.26,0.08,0.04,0.04,74.79,0.23,239.53,31.1,755.45,0.03,20.42,0.0
2022-10-26 05:00:00,2022-10-26 06:00:00,90.62,145.7,3.42,31.34,19.45,15.38,2.65,0.64,13.5,0.56,0.12,0.06,0.06,77.53,0.21,242.05,31.55,755.66,0.05,19.95,0.0
2022-10-26 06:00:00,2022-10-26 07:00:00,79.65,177.0,4.54,32.71,21.1,15.77,2.2,0.62,10.62,0.46,0.14,0.08,0.08,78.89,0.32,252.85,53.95,755.92,0.05,20.0,0.0
2022-10-26 07:00:00,2022-10-26 08:00:00,80.65,179.07,4.09,24.07,16.13,17.2,2.78,0.69,13.66,0.38,0.14,0.09,0.09,75.21,0.42,254.3,91.7,756.21,0.04,21.35,0.0
2022-10-26 08:00:00,2022-10-26 09:00:00,83.82,167.5,3.99,20.0,13.89,17.64,2.7,0.67,23.46,0.41,0.13,0.08,0.07,67.73,0.28,229.24,121.5,756.44,0.04,23.25,0.0
2022-10-26 09:00:00,2022-10-26 10:00:00,86.65,165.5,2.75,16.27,10.89,16.62,3.53,0.66,35.04,0.39,0.11,0.07,0.06,61.13,0.31,232.19,167.32,756.54,0.04,25.23,0.0
2022-10-26 10:00:00,2022-10-26 11:00:00,87.88,162.25,2.37,11.08,7.82,15.5,3.51,0.67,50.3,0.35,0.1,0.05,0.05,52.45,0.2,191.62,259.23,756.46,0.03,27.16,0.0
2022-10-26 11:00:00,2022-10-26 12:00:00,92.75,177.35,3.11,9.77,7.72,15.6,3.81,0.85,58.03,0.33,0.12,0.07,0.06,46.4,0.37,244.75,423.73,756.2,0.04,28.66,0.0
2022-10-26 12:00:00,2022-10-26 13:00:00,90.38,168.1,2.96,8.67,7.01,15.38,4.0,0.71,57.82,0.32,0.14,0.09,0.08,41.79,0.53,252.51,662.77,755.94,0.04,29.93,0.0
2022-10-26 13:00:00,2022-10-26 14:00:00,83.22,147.07,2.87,8.01,6.59,16.17,4.01,0.43,57.58,0.24,0.09,0.06,0.05,36.5,0.36,238.23,596.98,755.67,0.03,30.61,0.0
2022-10-26 14:00:00,2022-10-26 15:00:00,78.55,138.83,3.02,15.66,10.4,16.37,3.77,0.43,60.3,0.19,0.08,0.06,0.05,33.59,0.63,244.24,486.67,755.54,0.03,30.51,0.0
2022-10-26 15:00:00,2022-10-26 16:00:00,77.08,144.85,3.06,19.69,12.96,16.38,3.61,0.42,58.06,0.17,0.07,0.05,0.04,32.5,0.39,242.36,294.5,755.54,0.02,30.16,0.0
2022-10-26 16:00:00,2022-10-26 17:00:00,66.88,123.55,3.31,41.02,24.51,13.7,3.89,0.68,42.45,0.24,0.17,0.16,0.13,43.94,0.32,234.18,110.58,755.54,0.07,28.61,0.0
2022-10-26 17:00:00,2022-10-26 18:00:00,52.58,136.48,6.29,65.66,40.04,12.47,4.14,1.14,15.78,0.4,0.38,0.43,0.35,60.25,0.09,215.44,33.6,755.63,0.13,25.55,0.0
2022-10-26 18:00:00,2022-10-26 19:00:00,94.35,167.55,17.74,82.38,58.25,7.06,4.43,1.68,6.25,0.99,1.33,2.24,1.55,68.61,0.06,206.26,30.95,755.82,0.38,23.82,0.0
2022-10-26 19:00:00,2022-10-26 20:00:00,89.9,192.05,27.5,78.75,64.25,6.53,4.35,1.85,8.19,1.0,1.13,1.9,1.25,71.68,0.14,227.8,30.73,755.98,0.34,23.05,0.0
2022-10-26 20:00:00,2022-10-26 21:00:00,110.3,243.07,13.93,69.37,48.23,7.66,4.18,1.55,5.6,1.21,1.33,2.37,1.66,74.87,0.07,224.52,30.83,756.09,0.4,22.37,0.0
2022-10-26 21:00:00,2022-10-26 22:00:00,119.47,269.9,12.2,59.86,41.75,10.09,3.95,1.33,8.05,0.83,0.78,1.22,0.82,79.36,0.06,219.27,30.82,756.09,0.23,21.39,0.0
2022-10-26 22:00:00,2022-10-26 23:00:00,123.5,272.27,5.95,60.67,37.11,12.11,3.5,1.12,6.74,0.78,0.71,1.02,0.68,81.52,0.04,176.97,30.87,756.08,0.2,20.87,0.0
2022-10-26 23:00:00,2022-10-27 00:00:00,128.57,248.5,38.72,64.46,65.77,6.73,3.57,1.23,6.31,0.65,0.37,0.4,0.32,83.64,0.15,233.11,30.67,756.0,0.11,20.59,0.0
2022-10-27 00:00:00,2022-10-27 01:00:00,120.42,259.73,10.6,54.04,37.37,12.59,2.55,0.95,2.88,0.67,0.35,0.36,0.28,85.72,0.05,252.12,30.75,755.92,0.11,20.32,0.0
2022-10-27 01:00:00,2022-10-27 02:00:00,125.03,245.95,24.75,49.55,46.48,10.12,2.52,0.98,2.91,0.64,0.24,0.19,0.16,91.24,0.07,221.22,30.75,755.77,0.08,19.6,0.0
2022-10-27 02:00:00,2022-10-27 03:00:00,131.75,226.62,17.93,44.19,38.08,9.77,2.87,1.05,3.37,0.84,0.27,0.18,0.16,91.61,0.13,236.03,30.68,755.65,0.09,19.46,0.0
2022-10-27 03:00:00,2022-10-27 04:00:00,124.1,236.38,29.64,41.18,46.0,8.58,2.69,1.07,3.36,0.92,0.32,0.2,0.19,93.82,0.13,233.96,30.8,755.62,0.1,19.13,0.0
2022-10-27 04:00:00,2022-10-27 05:00:00,120.45,228.8,30.15,43.19,47.49,8.23,2.4,1.0,3.03,0.63,0.3,0.2,0.19,93.97,0.14,224.58,30.8,755.68,0.09,18.92,0.0
2022-10-27 05:00:00,2022-10-27 06:00:00,126.82,224.95,40.39,43.67,56.07,7.02,2.93,1.15,2.96,0.91,0.3,0.2,0.18,95.16,0.09,215.32,31.38,755.86,0.09,18.41,0.0
2022-10-27 06:00:00,2022-10-27 07:00:00,129.32,235.25,46.73,44.89,61.87,7.42,2.58,1.25,2.91,0.8,0.39,0.3,0.27,96.29,0.06,221.45,55.0,756.12,0.11,18.51,0.0
2022-10-27 07:00:00,2022-10-27 08:00:00,121.03,224.93,13.52,37.02,30.68,13.95,2.36,1.08,6.45,0.7,0.49,0.46,0.37,86.46,0.36,243.67,95.75,756.42,0.12,20.41,0.0
2022-10-27 08:00:00,2022-10-27 09:00:00,123.15,205.45,4.65,21.71,15.32,16.32,2.36,0.94,20.33,0.7,0.21,0.15,0.14,74.32,0.61,252.37,131.55,756.63,0.06,22.3,0.0
2022-10-27 09:00:00,2022-10-27 10:00:00,120.08,189.8,2.47,18.92,12.07,16.44,2.95,0.92,35.84,0.62,0.18,0.12,0.11,65.44,0.16,190.71,172.95,756.72,0.06,24.5,0.0
2022-10-27 10:00:00,2022-10-27 11:00:00,122.55,186.83,3.1,15.48,10.76,14.63,3.12,0.83,54.09,0.48,0.15,0.1,0.08,55.03,0.24,197.73,244.45,756.55,0.04,26.51,0.0
2022-10-27 11:00:00,2022-10-27 12:00:00,117.28,190.7,3.1,14.32,10.14,14.63,3.13,0.72,63.8,0.39,0.13,0.08,0.07,45.07,0.26,200.23,432.08,756.29,0.04,28.23,0.0
2022-10-27 12:00:00,2022-10-27 13:00:00,111.45,193.45,3.06,10.65,8.15,14.76,3.4,0.54,68.04,0.28,0.11,0.07,0.06,36.09,0.28,180.62,638.45,756.02,0.04,29.49,0.0
2022-10-27 13:00:00,2022-10-27 14:00:00,100.67,170.53,3.13,14.12,10.05,14.36,3.84,0.66,75.33,0.32,0.11,0.06,0.07,37.59,0.42,232.23,534.17,755.75,0.04,29.79,0.0
2022-10-27 14:00:00,2022-10-27 15:00:00,100.55,173.67,2.91,10.29,7.84,15.8,3.66,0.57,76.83,0.32,0.1,0.06,0.05,35.75,0.25,220.64,418.1,755.57,0.03,30.0,0.0
2022-10-27 15:00:00,2022-10-27 16:00:00,90.08,166.47,2.97,20.06,13.09,15.03,3.65,0.65,68.34,0.32,0.11,0.07,0.06,37.84,0.35,228.94,261.8,755.54,0.04,29.35,0.0
2022-10-27 16:00:00,2022-10-27 17:00:00,93.25,163.38,3.14,33.82,20.55,13.72,3.53,0.76,42.42,0.39,0.21,0.15,0.14,47.2,0.08,225.33,100.08,755.54,0.06,27.47,0.0
2022-10-27 17:00:00,2022-10-27 18:00:00,82.07,155.75,9.74,87.01,54.2,7.79,3.83,1.49,13.74,0.61,0.81,1.02,0.66,60.49,0.08,249.89,33.15,755.65,0.21,24.31,0.0
2022-10-27 18:00:00,2022-10-27 19:00:00,95.02,175.77,23.73,98.65,71.77,3.82,4.48,2.0,6.25,1.66,1.68,2.87,2.19,65.68,0.15,225.63,31.05,755.85,0.54,23.61,0.0
2022-10-27 19:00:00,2022-10-27 20:00:00,102.85,208.25,20.39,85.4,62.0,5.41,4.23,1.81,6.57,1.38,1.37,2.41,1.76,70.64,0.13,231.94,31.05,755.97,0.43,22.87,0.0
2022-10-27 20:00:00,2022-10-27 21:00:00,114.85,237.35,48.94,92.19,88.83,0.87,4.51,2.0,4.1,1.36,1.36,2.28,1.63,74.7,0.1,224.35,30.98,756.12,0.4,22.15,0.0
