From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3)
2022-04-12 10:00:00,2022-04-12 11:00:00,41.83,,,16.65,,,9.95,0.95
2022-04-12 11:00:00,2022-04-12 12:00:00,40.92,,,17.23,,,10.26,0.33
2022-04-12 12:00:00,2022-04-12 13:00:00,36.09,,,17.35,,,8.0,0.8
2022-04-12 13:00:00,2022-04-12 14:00:00,34.27,,,16.95,,,8.27,0.77
2022-04-12 14:00:00,2022-04-12 15:00:00,33.56,,,16.62,,,8.43,0.77
2022-04-12 15:00:00,2022-04-12 16:00:00,31.11,,,17.2,,,5.83,1.21
2022-04-12 16:00:00,2022-04-12 17:00:00,29.32,,,17.49,,,10.48,1.17
2022-04-12 17:00:00,2022-04-12 18:00:00,42.88,,,16.39,,,7.19,1.73
2022-04-12 18:00:00,2022-04-12 19:00:00,37.82,,,16.66,,,3.42,2.67
2022-04-12 19:00:00,2022-04-12 20:00:00,36.11,,,16.62,,,6.36,2.95
2022-04-12 20:00:00,2022-04-12 21:00:00,37.35,,,17.06,,,8.28,1.12
2022-04-12 21:00:00,2022-04-12 22:00:00,40.96,,,16.82,,,7.81,1.28
2022-04-12 22:00:00,2022-04-12 23:00:00,40.16,,,16.98,,,8.37,1.1
2022-04-12 23:00:00,2022-04-13 00:00:00,36.82,,,16.96,,,8.34,1.25
2022-04-13 00:00:00,2022-04-13 01:00:00,35.15,,,17.23,,,6.77,0.5
2022-04-13 01:00:00,2022-04-13 02:00:00,30.59,,,16.93,,,8.0,0.66
2022-04-13 02:00:00,2022-04-13 03:00:00,33.98,,,17.02,,,8.09,0.5
2022-04-13 03:00:00,2022-04-13 04:00:00,30.34,,,16.7,,,9.02,0.67
2022-04-13 04:00:00,2022-04-13 05:00:00,25.7,,,16.84,,,8.56,0.87
2022-04-13 05:00:00,2022-04-13 06:00:00,20.65,,,17.09,,,8.49,0.4
2022-04-13 06:00:00,2022-04-13 07:00:00,15.26,,,17.13,,,7.47,0.3
2022-04-13 07:00:00,2022-04-13 08:00:00,18.31,,,16.76,,,8.39,0.39
2022-04-13 08:00:00,2022-04-13 09:00:00,25.96,,,16.23,,,7.89,0.93
2022-04-13 09:00:00,2022-04-13 10:00:00,31.6,,,17.3,,,6.83,1.58
2022-04-13 10:00:00,2022-04-13 11:00:00,26.29,,,17.04,,,5.02,2.04
2022-04-13 11:00:00,2022-04-13 12:00:00,25.25,,,16.96,,,6.63,1.71
2022-04-13 12:00:00,2022-04-13 13:00:00,25.73,,,16.68,,,12.02,0.5
2022-04-13 13:00:00,2022-04-13 14:00:00,24.31,,,16.78,,,11.6,0.39
2022-04-13 14:00:00,2022-04-13 15:00:00,22.86,,,16.88,,,15.77,0.03
2022-04-13 15:00:00,2022-04-13 16:00:00,14.62,,,16.93,,,15.33,0.0
2022-04-13 16:00:00,2022-04-13 17:00:00,14.1,,,16.4,,,9.72,0.71
2022-04-13 17:00:00,2022-04-13 18:00:00,23.71,,,16.87,,,7.93,0.89
2022-04-13 18:00:00,2022-04-13 19:00:00,36.09,,,16.5,,,0.96,2.5
2022-04-13 19:00:00,2022-04-13 20:00:00,46.38,,,17.06,,,4.01,2.42
2022-04-13 20:00:00,2022-04-13 21:00:00,53.42,,,17.06,,,9.04,1.08
2022-04-13 21:00:00,2022-04-13 22:00:00,62.17,,,16.91,,,9.97,1.1
2022-04-13 22:00:00,2022-04-13 23:00:00,66.05,,,16.73,,,10.08,1.0
2022-04-13 23:00:00,2022-04-14 00:00:00,58.63,,,16.77,,,10.52,0.92
2022-04-14 00:00:00,2022-04-14 01:00:00,43.21,,,16.83,,,7.07,1.16
2022-04-14 01:00:00,2022-04-14 02:00:00,43.52,,,16.4,,,7.7,0.75
2022-04-14 02:00:00,2022-04-14 03:00:00,45.02,,,17.1,,,8.61,0.73
2022-04-14 03:00:00,2022-04-14 04:00:00,45.94,,,16.66,,,9.54,0.78
2022-04-14 04:00:00,2022-04-14 05:00:00,44.33,,,16.77,,,7.53,1.38
2022-04-14 05:00:00,2022-04-14 06:00:00,39.81,,,16.5,,,7.13,1.48
2022-04-14 06:00:00,2022-04-14 07:00:00,38.81,,,16.67,,,7.29,1.18
2022-04-14 07:00:00,2022-04-14 08:00:00,40.73,,,16.8,,,8.09,1.37
2022-04-14 08:00:00,2022-04-14 09:00:00,45.05,,,16.98,,,8.82,1.25
2022-04-14 09:00:00,2022-04-14 10:00:00,43.77,,,16.79,,,8.31,1.99
2022-04-14 10:00:00,2022-04-14 11:00:00,37.25,,,17.02,,,7.32,2.48
2022-04-14 11:00:00,2022-04-14 12:00:00,31.21,,,17.2,,,7.75,2.55
2022-04-14 12:00:00,2022-04-14 13:00:00,24.24,,,16.72,,,9.29,0.87
2022-04-14 13:00:00,2022-04-14 14:00:00,20.02,,,16.92,,,8.25,0.77
2022-04-14 14:00:00,2022-04-14 15:00:00,21.23,,,17.23,,,10.93,0.3
2022-04-14 15:00:00,2022-04-14 16:00:00,23.8,,,16.93,,,12.96,0.01
2022-04-14 16:00:00,2022-04-14 17:00:00,25.15,,,16.67,,,14.41,0.27
2022-04-14 17:00:00,2022-04-14 18:00:00,38.84,,,17.01,,,17.77,0.05
2022-04-14 18:00:00,2022-04-14 19:00:00,57.48,,,16.86,,,15.27,0.19
2022-04-14 19:00:00,2022-04-14 20:00:00,63.3,,,16.38,,,9.96,0.7
2022-04-14 20:00:00,2022-04-14 21:00:00,65.54,,,16.61,,,5.84,1.6
2022-04-14 21:00:00,2022-04-14 22:00:00,68.44,,,16.88,,,5.33,1.85
2022-04-14 22:00:00,2022-04-14 23:00:00,71.72,,,16.4,,,5.87,1.9
2022-04-14 23:00:00,2022-04-15 00:00:00,73.03,,,17.08,,,6.22,1.76
2022-04-15 00:00:00,2022-04-15 01:00:00,75.31,,,16.81,,,8.25,0.83
2022-04-15 01:00:00,2022-04-15 02:00:00,76.47,,,17.05,,,8.42,0.95
2022-04-15 02:00:00,2022-04-15 03:00:00,72.78,,,17.06,,,9.75,0.6
2022-04-15 03:00:00,2022-04-15 04:00:00,70.55,,,17.0,,,10.57,0.79
2022-04-15 04:00:00,2022-04-15 05:00:00,67.38,,,17.02,,,9.02,0.83
2022-04-15 05:00:00,2022-04-15 06:00:00,65.52,,,16.99,,,9.13,1.14
2022-04-15 06:00:00,2022-04-15 07:00:00,71.87,,,16.8,,,9.43,1.06
2022-04-15 07:00:00,2022-04-15 08:00:00,74.25,,,16.99,,,10.38,1.04
2022-04-15 08:00:00,2022-04-15 09:00:00,74.33,,,17.04,,,6.46,1.72
2022-04-15 09:00:00,2022-04-15 10:00:00,71.75,,,16.67,,,6.02,1.47
2022-04-15 10:00:00,2022-04-15 11:00:00,62.94,,,17.15,,,5.57,2.27
2022-04-15 11:00:00,2022-04-15 12:00:00,57.01,,,17.16,,,5.94,2.09
2022-04-15 12:00:00,2022-04-15 13:00:00,52.9,,,16.61,,,7.29,1.04
2022-04-15 13:00:00,2022-04-15 14:00:00,44.82,,,16.95,,,7.92,1.15
2022-04-15 14:00:00,2022-04-15 15:00:00,40.02,,,16.84,,,7.25,1.04
2022-04-15 15:00:00,2022-04-15 16:00:00,42.82,,,16.71,,,9.63,0.94
2022-04-15 16:00:00,2022-04-15 17:00:00,41.58,,,16.55,,,8.72,0.82
2022-04-15 17:00:00,2022-04-15 18:00:00,40.6,,,16.9,,,8.23,0.58
2022-04-15 18:00:00,2022-04-15 19:00:00,45.29,,,16.46,,,9.26,0.46
2022-04-15 19:00:00,2022-04-15 20:00:00,51.23,,,17.04,,,10.66,0.29
2022-04-15 20:00:00,2022-04-15 21:00:00,59.88,,,16.7,,,8.14,0.8
2022-04-15 21:00:00,2022-04-15 22:00:00,62.31,,,16.71,,,8.46,0.62
2022-04-15 22:00:00,2022-04-15 23:00:00,58.77,,,16.92,,,8.98,0.83
2022-04-15 23:00:00,2022-04-16 00:00:00,59.79,,,16.67,,,9.39,0.78
2022-04-16 00:00:00,2022-04-16 01:00:00,60.31,,,16.89,,,9.31,0.84
2022-04-16 01:00:00,2022-04-16 02:00:00,56.34,,,16.59,,,10.03,0.68
2022-04-16 02:00:00,2022-04-16 03:00:00,55.67,,,17.0,,,10.39,0.52
2022-04-16 03:00:00,2022-04-16 04:00:00,56.76,,,17.05,,,11.07,0.65
2022-04-16 04:00:00,2022-04-16 05:00:00,51.58,,,17.36,,,9.62,1.26
2022-04-16 05:00:00,2022-04-16 06:00:00,42.58,,,16.61,,,9.93,0.99
2022-04-16 06:00:00,2022-04-16 07:00:00,44.32,,,16.81,,,9.59,1.23
2022-04-16 07:00:00,2022-04-16 08:00:00,52.93,,,16.94,,,10.59,1.3
2022-04-16 08:00:00,2022-04-16 09:00:00,58.73,,,16.6,,,8.36,1.2
2022-04-16 09:00:00,2022-04-16 10:00:00,55.9,,,16.86,,,8.21,1.36
2022-04-16 10:00:00,2022-04-16 11:00:00,54.41,,,16.98,,,8.57,1.48
2022-04-16 11:00:00,2022-04-16 12:00:00,56.64,,,16.72,,,6.53,2.15
2022-04-16 12:00:00,2022-04-16 13:00:00,49.84,,,16.93,,,8.35,0.99
2022-04-16 13:00:00,2022-04-16 14:00:00,41.59,,,16.87,,,7.68,0.87
2022-04-16 14:00:00,2022-04-16 15:00:00,41.52,,,16.75,,,7.69,0.88
2022-04-16 15:00:00,2022-04-16 16:00:00,39.25,,,16.76,,,8.71,0.8
2022-04-16 16:00:00,2022-04-16 17:00:00,37.11,,,17.12,,,8.4,1.46
2022-04-16 17:00:00,2022-04-16 18:00:00,42.42,,,16.56,,,8.12,1.21
2022-04-16 18:00:00,2022-04-16 19:00:00,44.57,,,16.75,,,8.71,0.71
2022-04-16 19:00:00,2022-04-16 20:00:00,45.73,,,16.55,,,10.42,0.16
2022-04-16 20:00:00,2022-04-16 21:00:00,52.14,,,16.81,,,8.96,1.26
2022-04-16 21:00:00,2022-04-16 22:00:00,61.34,,,16.5,,,9.66,1.35
2022-04-16 22:00:00,2022-04-16 23:00:00,74.78,,,16.61,,,10.39,1.35
2022-04-16 23:00:00,2022-04-17 00:00:00,78.81,,,17.04,,,10.41,1.23
2022-04-17 00:00:00,2022-04-17 01:00:00,67.9,,,17.34,,,8.45,1.01
2022-04-17 01:00:00,2022-04-17 02:00:00,61.19,,,17.17,,,9.5,0.93
2022-04-17 02:00:00,2022-04-17 03:00:00,56.23,,,17.21,,,9.71,0.96
2022-04-17 03:00:00,2022-04-17 04:00:00,57.08,,,16.65,,,11.51,1.07
2022-04-17 04:00:00,2022-04-17 05:00:00,57.7,,,16.86,,,8.59,1.2
2022-04-17 05:00:00,2022-04-17 06:00:00,58.77,,,17.0,,,8.52,0.8
2022-04-17 06:00:00,2022-04-17 07:00:00,59.76,,,16.6,,,8.36,1.14
2022-04-17 07:00:00,2022-04-17 08:00:00,69.26,,,16.82,,,10.01,1.13
2022-04-17 08:00:00,2022-04-17 09:00:00,78.93,,,16.75,,,4.37,1.99
2022-04-17 09:00:00,2022-04-17 10:00:00,72.24,,,17.16,,,4.21,2.45
2022-04-17 10:00:00,2022-04-17 11:00:00,64.69,,,16.65,,,3.04,2.96
2022-04-17 11:00:00,2022-04-17 12:00:00,60.4,,,16.77,,,3.85,3.26
2022-04-17 12:00:00,2022-04-17 13:00:00,52.22,,,16.41,,,7.12,1.12
2022-04-17 13:00:00,2022-04-17 14:00:00,43.79,,,16.83,,,6.83,1.31
2022-04-17 14:00:00,2022-04-17 15:00:00,39.38,,,16.97,,,6.78,1.15
2022-04-17 15:00:00,2022-04-17 16:00:00,39.85,,,16.89,,,7.71,0.95
2022-04-17 16:00:00,2022-04-17 17:00:00,40.24,,,17.1,,,8.92,1.04
2022-04-17 17:00:00,2022-04-17 18:00:00,42.03,,,17.15,,,9.13,0.69
2022-04-17 18:00:00,2022-04-17 19:00:00,47.76,,,16.54,,,9.99,0.38
2022-04-17 19:00:00,2022-04-17 20:00:00,56.48,,,16.72,,,12.75,0.21
2022-04-17 20:00:00,2022-04-17 21:00:00,68.88,,,17.3,,,8.22,0.8
2022-04-17 21:00:00,2022-04-17 22:00:00,81.01,,,17.05,,,8.66,1.04
2022-04-17 22:00:00,2022-04-17 23:00:00,77.88,,,16.92,,,9.08,1.05
2022-04-17 23:00:00,2022-04-18 00:00:00,66.75,,,16.78,,,9.58,0.79
2022-04-18 00:00:00,2022-04-18 01:00:00,62.37,,,17.21,,,8.04,1.08
2022-04-18 01:00:00,2022-04-18 02:00:00,56.57,,,16.28,,,8.95,0.92
2022-04-18 02:00:00,2022-04-18 03:00:00,55.3,,,16.79,,,9.1,1.08
2022-04-18 03:00:00,2022-04-18 04:00:00,58.45,,,17.22,,,9.53,1.09
2022-04-18 04:00:00,2022-04-18 05:00:00,53.73,,,16.86,,,8.72,1.29
2022-04-18 05:00:00,2022-04-18 06:00:00,54.26,,,16.83,,,8.8,1.25
2022-04-18 06:00:00,2022-04-18 07:00:00,57.49,,,16.98,,,8.73,1.1
2022-04-18 07:00:00,2022-04-18 08:00:00,66.75,,,16.83,,,9.52,1.37
2022-04-18 08:00:00,2022-04-18 09:00:00,73.62,,,17.18,,,6.82,1.54
2022-04-18 09:00:00,2022-04-18 10:00:00,70.92,,,16.69,,,5.88,1.93
2022-04-18 10:00:00,2022-04-18 11:00:00,65.83,,,17.07,,,4.99,1.87
2022-04-18 11:00:00,2022-04-18 12:00:00,60.27,,,16.74,,,8.5,1.34
2022-04-18 12:00:00,2022-04-18 13:00:00,61.41,,,17.19,,,6.75,1.0
2022-04-18 13:00:00,2022-04-18 14:00:00,64.63,,,17.03,,,6.02,0.98
2022-04-18 14:00:00,2022-04-18 15:00:00,58.1,,,16.88,,,6.18,0.76
2022-04-18 15:00:00,2022-04-18 16:00:00,49.68,,,17.1,,,7.82,0.85
2022-04-18 16:00:00,2022-04-18 17:00:00,51.3,,,16.75,,,8.6,0.71
2022-04-18 17:00:00,2022-04-18 18:00:00,46.62,,,16.72,,,8.92,0.34
2022-04-18 18:00:00,2022-04-18 19:00:00,42.14,,,16.58,,,9.41,0.31
2022-04-18 19:00:00,2022-04-18 20:00:00,47.55,,,16.38,,,9.87,0.24
2022-04-18 20:00:00,2022-04-18 21:00:00,55.45,,,16.62,,,8.4,0.76
2022-04-18 21:00:00,2022-04-18 22:00:00,61.09,,,16.91,,,9.09,0.81
2022-04-18 22:00:00,2022-04-18 23:00:00,69.24,,,16.74,,,9.6,0.63
2022-04-18 23:00:00,2022-04-19 00:00:00,71.38,,,16.72,,,10.04,0.56
2022-04-19 00:00:00,2022-04-19 01:00:00,61.64,,,16.69,,,9.02,0.11
2022-04-19 01:00:00,2022-04-19 02:00:00,58.73,,,16.73,,,9.69,0.4
2022-04-19 02:00:00,2022-04-19 03:00:00,55.7,,,16.97,,,9.93,0.51
2022-04-19 03:00:00,2022-04-19 04:00:00,51.84,,,16.69,,,10.62,0.97
2022-04-19 04:00:00,2022-04-19 05:00:00,50.68,,,16.84,,,9.81,0.55
2022-04-19 05:00:00,2022-04-19 06:00:00,50.17,,,16.99,,,9.79,0.68
2022-04-19 06:00:00,2022-04-19 07:00:00,47.77,,,16.71,,,9.53,1.23
2022-04-19 07:00:00,2022-04-19 08:00:00,49.06,,,17.31,,,9.62,1.18
2022-04-19 08:00:00,2022-04-19 09:00:00,47.75,,,16.23,,,9.45,0.87
2022-04-19 09:00:00,2022-04-19 10:00:00,45.55,,,16.74,,,10.15,1.66
2022-04-19 10:00:00,2022-04-19 11:00:00,49.96,,,16.54,,,5.55,2.26
2022-04-19 11:00:00,2022-04-19 12:00:00,52.22,,,16.78,,,6.32,2.04
2022-04-19 12:00:00,2022-04-19 13:00:00,50.02,,,16.88,,,6.94,1.62
2022-04-19 13:00:00,2022-04-19 14:00:00,50.99,,,16.59,,,6.5,1.58
2022-04-19 14:00:00,2022-04-19 15:00:00,45.65,,,16.5,,,6.22,1.5
2022-04-19 15:00:00,2022-04-19 16:00:00,44.7,,,16.73,,,7.36,1.33
2022-04-19 16:00:00,2022-04-19 17:00:00,47.68,,,16.89,,,7.46,0.82
2022-04-19 17:00:00,2022-04-19 18:00:00,42.61,,,16.83,,,7.4,0.5
2022-04-19 18:00:00,2022-04-19 19:00:00,41.81,,,17.0,,,7.85,0.43
2022-04-19 19:00:00,2022-04-19 20:00:00,45.25,,,16.84,,,9.38,0.34
2022-04-19 20:00:00,2022-04-19 21:00:00,44.88,,,16.49,,,8.5,0.8
2022-04-19 21:00:00,2022-04-19 22:00:00,48.66,,,16.59,,,8.93,0.9
2022-04-19 22:00:00,2022-04-19 23:00:00,55.35,,,16.75,,,9.21,0.78
2022-04-19 23:00:00,2022-04-20 00:00:00,54.75,,,16.71,,,9.46,0.64
2022-04-20 00:00:00,2022-04-20 01:00:00,55.28,,,17.04,,,10.0,0.92
2022-04-20 01:00:00,2022-04-20 02:00:00,57.93,,,16.84,,,10.3,1.13
2022-04-20 02:00:00,2022-04-20 03:00:00,56.83,,,16.98,,,10.97,0.82
2022-04-20 03:00:00,2022-04-20 04:00:00,54.96,,,16.9,,,11.63,0.77
2022-04-20 04:00:00,2022-04-20 05:00:00,58.31,,,16.87,,,9.93,1.31
2022-04-20 05:00:00,2022-04-20 06:00:00,55.69,,,16.81,,,10.16,1.39
2022-04-20 06:00:00,2022-04-20 07:00:00,49.28,,,17.37,,,10.92,1.3
2022-04-20 07:00:00,2022-04-20 08:00:00,52.11,,,16.95,,,11.05,1.12
2022-04-20 08:00:00,2022-04-20 09:00:00,57.58,,,16.91,,,8.94,1.5
2022-04-20 09:00:00,2022-04-20 10:00:00,60.48,,,16.46,,,10.68,2.15
2022-04-20 10:00:00,2022-04-20 11:00:00,57.33,,,16.61,,,9.37,2.47
2022-04-20 11:00:00,2022-04-20 12:00:00,53.88,,,16.82,,,6.72,2.46
2022-04-20 12:00:00,2022-04-20 13:00:00,48.55,,,16.79,,,9.1,1.06
2022-04-20 13:00:00,2022-04-20 14:00:00,43.12,,,16.33,,,17.27,0.06
2022-04-20 14:00:00,2022-04-20 15:00:00,28.67,,,17.28,,,45.35,0.0
2022-04-20 15:00:00,2022-04-20 16:00:00,23.45,,,16.42,,,29.04,0.51
2022-04-20 16:00:00,2022-04-20 17:00:00,27.41,,,16.83,,,5.62,0.79
2022-04-20 17:00:00,2022-04-20 18:00:00,33.98,,,16.55,,,6.36,0.67
2022-04-20 18:00:00,2022-04-20 19:00:00,37.19,,,17.72,,,1.94,0.33
2022-04-20 19:00:00,2022-04-20 20:00:00,40.94,,,17.17,,,12.15,0.23
2022-04-20 20:00:00,2022-04-20 21:00:00,49.74,,,16.89,,,7.67,0.39
2022-04-20 21:00:00,2022-04-20 22:00:00,50.96,,,16.72,,,6.29,0.11
2022-04-20 22:00:00,2022-04-20 23:00:00,49.3,,,16.85,,,7.19,0.03
2022-04-20 23:00:00,2022-04-21 00:00:00,51.98,,,16.82,,,6.58,0.11
2022-04-21 00:00:00,2022-04-21 01:00:00,54.04,,,17.11,,,8.38,1.2
2022-04-21 01:00:00,2022-04-21 02:00:00,60.83,,,16.56,,,8.55,1.18
2022-04-21 02:00:00,2022-04-21 03:00:00,69.82,,,17.05,,,9.39,1.16
2022-04-21 03:00:00,2022-04-21 04:00:00,65.03,,,17.02,,,10.06,1.17
2022-04-21 04:00:00,2022-04-21 05:00:00,60.97,,,16.45,,,8.88,0.8
2022-04-21 05:00:00,2022-04-21 06:00:00,60.17,,,17.57,,,9.76,0.34
2022-04-21 06:00:00,2022-04-21 07:00:00,55.67,,,16.67,,,4.82,0.51
2022-04-21 07:00:00,2022-04-21 08:00:00,66.13,,,16.43,,,3.44,0.78
2022-04-21 08:00:00,2022-04-21 09:00:00,79.67,,,17.31,,,8.64,1.31
2022-04-21 09:00:00,2022-04-21 10:00:00,84.6,,,16.91,,,7.05,1.42
2022-04-21 10:00:00,2022-04-21 11:00:00,84.47,,,16.91,,,7.13,1.52
2022-04-21 11:00:00,2022-04-21 12:00:00,81.59,,,16.93,,,7.48,1.48
2022-04-21 12:00:00,2022-04-21 13:00:00,80.03,,,17.13,,,8.88,1.64
2022-04-21 13:00:00,2022-04-21 14:00:00,76.87,,,16.55,,,12.04,1.74
2022-04-21 14:00:00,2022-04-21 15:00:00,77.3,,,18.1,,,35.35,3.3
2022-04-21 15:00:00,2022-04-21 16:00:00,77.2,,,14.43,,,13.14,3.09
2022-04-21 16:00:00,2022-04-21 17:00:00,76.02,,,15.85,,,2.59,0.74
2022-04-21 17:00:00,2022-04-21 18:00:00,87.02,,,16.88,,,4.12,0.71
2022-04-21 18:00:00,2022-04-21 19:00:00,93.55,,,16.88,,,5.48,0.45
2022-04-21 19:00:00,2022-04-21 20:00:00,95.81,,,16.7,,,8.91,0.36
2022-04-21 20:00:00,2022-04-21 21:00:00,86.96,,,16.38,,,9.33,0.91
2022-04-21 21:00:00,2022-04-21 22:00:00,69.36,,,17.02,,,9.71,0.71
2022-04-21 22:00:00,2022-04-21 23:00:00,62.81,,,16.96,,,9.66,0.56
2022-04-21 23:00:00,2022-04-22 00:00:00,62.82,,,17.07,,,9.56,1.09
2022-04-22 00:00:00,2022-04-22 01:00:00,62.56,,,16.38,,,7.87,1.04
2022-04-22 01:00:00,2022-04-22 02:00:00,58.64,,,16.75,,,7.85,1.01
2022-04-22 02:00:00,2022-04-22 03:00:00,58.24,,,17.0,,,7.83,0.91
2022-04-22 03:00:00,2022-04-22 04:00:00,59.07,,,17.1,,,8.99,0.74
2022-04-22 04:00:00,2022-04-22 05:00:00,57.53,,,16.62,,,8.31,0.77
2022-04-22 05:00:00,2022-04-22 06:00:00,54.32,,,16.75,,,12.34,1.01
2022-04-22 06:00:00,2022-04-22 07:00:00,56.45,,,17.05,,,13.28,0.83
2022-04-22 07:00:00,2022-04-22 08:00:00,55.14,,,16.95,,,13.3,1.16
2022-04-22 08:00:00,2022-04-22 09:00:00,59.66,,,16.59,,,8.26,0.81
2022-04-22 09:00:00,2022-04-22 10:00:00,64.64,,,17.12,,,6.68,1.32
2022-04-22 10:00:00,2022-04-22 11:00:00,63.08,,,16.83,,,5.17,2.02
2022-04-22 11:00:00,2022-04-22 12:00:00,63.16,,,16.97,,,6.73,2.17
2022-04-22 12:00:00,2022-04-22 13:00:00,64.81,,,17.15,,,7.36,1.0
2022-04-22 13:00:00,2022-04-22 14:00:00,62.97,,,17.02,,,9.23,0.64
2022-04-22 14:00:00,2022-04-22 15:00:00,51.53,,,17.08,,,6.83,1.02
2022-04-22 15:00:00,2022-04-22 16:00:00,46.92,,,16.62,,,6.82,1.2
2022-04-22 16:00:00,2022-04-22 17:00:00,43.62,,,16.95,,,7.02,1.05
2022-04-22 17:00:00,2022-04-22 18:00:00,39.72,,,16.69,,,7.47,0.61
2022-04-22 18:00:00,2022-04-22 19:00:00,40.5,,,16.67,,,9.35,0.1
2022-04-22 19:00:00,2022-04-22 20:00:00,43.89,,,16.73,,,10.26,0.3
2022-04-22 20:00:00,2022-04-22 21:00:00,45.77,,,16.65,,,9.2,0.79
2022-04-22 21:00:00,2022-04-22 22:00:00,50.56,,,16.49,,,9.44,0.88
2022-04-22 22:00:00,2022-04-22 23:00:00,52.45,,,17.17,,,9.45,0.73
2022-04-22 23:00:00,2022-04-23 00:00:00,51.72,,,16.62,,,10.01,0.6
2022-04-23 00:00:00,2022-04-23 01:00:00,232.84,,,16.36,,,7.0,1.15
2022-04-23 01:00:00,2022-04-23 02:00:00,266.27,,,16.73,,,6.66,1.18
2022-04-23 02:00:00,2022-04-23 03:00:00,160.97,,,17.09,,,7.33,1.41
2022-04-23 03:00:00,2022-04-23 04:00:00,103.98,,,16.91,,,6.65,0.78
2022-04-23 04:00:00,2022-04-23 05:00:00,66.91,,,17.5,,,8.9,0.79
2022-04-23 05:00:00,2022-04-23 06:00:00,51.73,,,16.64,,,9.56,0.85
2022-04-23 06:00:00,2022-04-23 07:00:00,60.14,,,17.29,,,9.48,0.59
2022-04-23 07:00:00,2022-04-23 08:00:00,74.96,,,17.21,,,10.39,0.39
2022-04-23 08:00:00,2022-04-23 09:00:00,82.6,,,17.05,,,5.62,1.77
2022-04-23 09:00:00,2022-04-23 10:00:00,86.81,,,17.16,,,3.79,2.7
2022-04-23 10:00:00,2022-04-23 11:00:00,80.38,,,16.85,,,1.9,3.21
2022-04-23 11:00:00,2022-04-23 12:00:00,68.05,,,17.11,,,3.78,3.23
2022-04-23 12:00:00,2022-04-23 13:00:00,66.03,,,16.82,,,8.64,0.81
2022-04-23 13:00:00,2022-04-23 14:00:00,64.99,,,17.05,,,7.13,0.83
2022-04-23 14:00:00,2022-04-23 15:00:00,58.77,,,16.82,,,7.33,0.67
2022-04-23 15:00:00,2022-04-23 16:00:00,56.05,,,17.03,,,8.16,0.54
2022-04-23 16:00:00,2022-04-23 17:00:00,51.38,,,16.34,,,8.35,0.85
2022-04-23 17:00:00,2022-04-23 18:00:00,42.24,,,16.88,,,8.9,0.8
2022-04-23 18:00:00,2022-04-23 19:00:00,38.05,,,16.45,,,9.96,0.48
2022-04-23 19:00:00,2022-04-23 20:00:00,41.85,,,16.1,,,10.13,0.38
2022-04-23 20:00:00,2022-04-23 21:00:00,50.07,,,16.52,,,9.01,1.07
2022-04-23 21:00:00,2022-04-23 22:00:00,53.09,,,16.53,,,9.55,0.74
2022-04-23 22:00:00,2022-04-23 23:00:00,52.25,,,16.77,,,9.54,0.89
2022-04-23 23:00:00,2022-04-24 00:00:00,50.23,,,16.7,,,9.53,1.1
2022-04-24 00:00:00,2022-04-24 01:00:00,47.19,,,17.04,,,7.55,1.06
2022-04-24 01:00:00,2022-04-24 02:00:00,45.22,,,16.94,,,8.4,0.74
2022-04-24 02:00:00,2022-04-24 03:00:00,45.14,,,16.33,,,8.48,0.81
2022-04-24 03:00:00,2022-04-24 04:00:00,44.79,,,17.21,,,8.34,0.9
2022-04-24 04:00:00,2022-04-24 05:00:00,46.36,,,16.87,,,8.08,1.14
2022-04-24 05:00:00,2022-04-24 06:00:00,52.38,,,16.77,,,8.04,1.59
2022-04-24 06:00:00,2022-04-24 07:00:00,57.31,,,17.11,,,8.79,1.84
2022-04-24 07:00:00,2022-04-24 08:00:00,62.76,,,17.03,,,9.56,1.67
2022-04-24 08:00:00,2022-04-24 09:00:00,68.64,,,16.88,,,8.42,0.77
2022-04-24 09:00:00,2022-04-24 10:00:00,63.48,,,16.52,,,6.9,1.5
2022-04-24 10:00:00,2022-04-24 11:00:00,41.41,,,16.71,,,4.88,2.14
2022-04-24 11:00:00,2022-04-24 12:00:00,27.69,,,16.98,,,5.43,2.44
2022-04-24 12:00:00,2022-04-24 13:00:00,34.82,,,16.9,,,5.96,1.32
2022-04-24 13:00:00,2022-04-24 14:00:00,40.94,,,17.34,,,5.53,1.42
2022-04-24 14:00:00,2022-04-24 15:00:00,40.45,,,16.88,,,6.29,1.16
2022-04-24 15:00:00,2022-04-24 16:00:00,43.66,,,17.18,,,7.14,1.07
2022-04-24 16:00:00,2022-04-24 17:00:00,40.87,,,16.58,,,8.78,0.96
2022-04-24 17:00:00,2022-04-24 18:00:00,33.39,,,16.32,,,8.85,0.8
2022-04-24 18:00:00,2022-04-24 19:00:00,32.31,,,16.66,,,10.14,0.28
2022-04-24 19:00:00,2022-04-24 20:00:00,35.78,,,16.99,,,10.2,0.3
2022-04-24 20:00:00,2022-04-24 21:00:00,38.46,,,16.68,,,7.32,1.01
2022-04-24 21:00:00,2022-04-24 22:00:00,41.55,,,16.84,,,7.9,0.71
2022-04-24 22:00:00,2022-04-24 23:00:00,44.89,,,17.11,,,8.3,0.64
2022-04-24 23:00:00,2022-04-25 00:00:00,48.56,,,16.9,,,8.53,0.53
