From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2022-05-27 04:00:00,2022-05-27 05:00:00,69.0,111.5,1.08,24.15,13.7,18.1,0.79,46.12,1.18,0.88,,57.0,0.6,275.25,4.0,751.0,-0.13,26.52,0.0
2022-05-27 05:00:00,2022-05-27 06:00:00,58.75,109.0,0.75,30.6,16.88,18.43,0.81,32.95,2.97,2.17,,59.5,0.57,281.75,7.5,751.0,-0.13,26.22,0.0
2022-05-27 06:00:00,2022-05-27 07:00:00,61.75,130.75,1.38,21.93,12.82,17.1,0.75,43.2,5.05,2.25,,57.75,0.53,258.75,89.25,750.75,-0.12,26.45,0.0
2022-05-27 07:00:00,2022-05-27 08:00:00,50.25,139.25,0.95,18.43,10.6,20.5,0.9,58.3,0.75,0.65,,54.25,0.5,264.0,240.5,751.0,-0.12,27.25,0.0
2022-05-27 08:00:00,2022-05-27 09:00:00,37.25,119.25,1.1,13.72,8.2,20.4,0.9,73.2,0.75,0.38,,49.75,0.6,236.0,387.0,751.0,-0.14,28.57,0.0
2022-05-27 09:00:00,2022-05-27 10:00:00,40.75,119.25,0.3,9.22,5.08,22.43,0.98,90.9,0.2,0.25,,45.25,0.57,251.5,519.25,751.0,-0.15,29.8,0.0
2022-05-27 10:00:00,2022-05-27 11:00:00,39.5,103.5,0.33,7.5,4.15,20.05,0.88,102.0,0.43,0.4,,43.75,0.53,225.75,547.75,751.0,-0.15,30.45,0.0
2022-05-27 11:00:00,2022-05-27 12:00:00,35.25,95.0,0.5,6.93,3.92,21.17,0.92,106.17,0.27,0.82,,40.75,0.5,202.75,681.25,751.0,-0.15,31.62,0.0
2022-05-27 12:00:00,2022-05-27 13:00:00,26.5,94.25,0.1,8.03,4.1,19.05,0.83,113.4,0.12,0.88,,39.75,0.32,190.75,676.5,751.0,-0.14,32.58,0.0
2022-05-27 13:00:00,2022-05-27 14:00:00,28.5,97.5,0.68,9.07,5.35,20.93,0.91,127.82,0.07,0.8,,38.25,0.5,201.5,615.25,751.0,-0.14,32.85,0.0
2022-05-27 14:00:00,2022-05-27 15:00:00,35.25,102.75,0.35,9.95,5.58,18.45,0.81,113.0,0.3,1.03,,37.75,0.28,154.75,537.25,751.0,-0.15,33.25,0.0
2022-05-27 15:00:00,2022-05-27 16:00:00,20.25,99.25,0.33,8.55,4.65,20.8,0.9,106.7,0.57,0.97,,38.0,0.3,171.0,394.0,751.0,-0.15,33.08,0.0
2022-05-27 16:00:00,2022-05-27 17:00:00,12.5,97.25,0.43,11.9,6.6,20.65,0.9,107.57,0.78,0.92,,39.0,0.52,139.75,230.5,751.0,-0.15,32.85,0.0
2022-05-27 17:00:00,2022-05-27 18:00:00,24.25,103.5,0.55,12.93,7.07,23.33,1.02,103.1,0.88,1.02,,41.75,0.4,238.75,61.75,751.0,-0.15,31.95,0.0
2022-05-27 18:00:00,2022-05-27 19:00:00,36.5,108.5,0.78,23.08,12.92,20.48,0.9,97.38,0.35,0.65,,47.5,0.5,233.5,7.75,751.0,-0.15,30.45,0.0
2022-05-27 19:00:00,2022-05-27 20:00:00,64.25,121.75,1.15,31.65,17.8,19.87,0.87,79.92,0.72,2.12,,50.25,0.65,242.5,4.25,751.0,-0.14,29.82,0.0
2022-05-27 20:00:00,2022-05-27 21:00:00,65.75,137.75,0.7,27.4,14.87,15.85,0.7,76.78,0.67,2.58,,52.75,0.55,171.25,4.0,750.75,-0.12,29.02,0.0
2022-05-27 21:00:00,2022-05-27 22:00:00,47.75,116.0,1.07,20.67,11.88,17.2,0.76,70.2,1.83,2.9,,56.75,0.53,185.5,4.0,750.0,-0.12,28.07,0.0
2022-05-27 22:00:00,2022-05-27 23:00:00,39.5,86.5,0.6,31.1,16.8,15.75,0.69,55.67,1.85,2.47,,58.5,0.7,156.0,4.0,750.75,-0.12,27.73,0.0
2022-05-27 23:00:00,2022-05-28 00:00:00,31.25,86.5,0.7,25.73,13.7,20.07,0.87,44.97,0.62,1.07,,57.25,0.72,136.75,5.0,751.0,-0.14,27.7,0.0
2022-05-28 00:00:00,2022-05-28 01:00:00,21.25,97.5,1.48,21.38,12.55,20.77,0.91,33.77,0.6,0.9,,59.25,0.65,198.0,5.0,751.0,-0.14,27.27,0.0
2022-05-28 01:00:00,2022-05-28 02:00:00,25.75,96.5,0.65,18.65,10.07,25.17,1.1,31.2,0.75,0.9,,61.25,0.48,171.25,5.0,751.0,-0.14,26.73,0.0
2022-05-28 02:00:00,2022-05-28 03:00:00,31.25,93.75,0.33,12.4,6.75,22.93,1.01,36.62,0.43,0.82,,59.5,0.55,149.25,4.5,751.0,-0.13,26.8,0.0
2022-05-28 03:00:00,2022-05-28 04:00:00,42.5,93.0,1.67,24.7,14.53,24.9,1.09,25.5,1.12,1.27,,59.0,0.73,143.0,4.0,751.0,-0.11,26.8,0.0
2022-05-28 04:00:00,2022-05-28 05:00:00,46.25,95.75,0.27,29.6,15.88,19.62,0.86,18.68,2.05,2.43,,59.25,0.57,174.5,4.5,750.75,-0.13,26.73,0.0
2022-05-28 05:00:00,2022-05-28 06:00:00,43.0,96.5,1.25,19.38,11.32,23.5,1.02,25.23,2.0,2.55,,59.25,0.62,148.25,7.25,750.0,-0.12,26.5,0.0
2022-05-28 06:00:00,2022-05-28 07:00:00,38.25,105.5,2.65,31.55,18.95,19.55,0.85,18.55,0.9,2.22,,56.5,0.55,165.0,62.75,750.5,-0.12,26.92,0.0
2022-05-28 07:00:00,2022-05-28 08:00:00,28.25,102.5,1.73,19.2,11.57,24.1,1.05,32.02,0.82,0.77,,52.25,0.62,169.0,207.0,751.0,-0.13,27.88,0.0
2022-05-28 08:00:00,2022-05-28 09:00:00,17.0,85.75,1.62,15.55,9.62,22.4,0.98,43.28,0.75,0.68,,48.25,0.57,143.75,374.75,751.0,-0.13,29.45,0.0
2022-05-28 09:00:00,2022-05-28 10:00:00,26.5,77.5,1.32,11.3,7.05,24.73,1.08,59.85,0.53,0.7,,43.75,0.47,136.0,508.25,751.0,-0.13,30.68,0.0
2022-05-28 10:00:00,2022-05-28 11:00:00,29.5,79.25,1.05,9.88,5.62,20.97,0.92,74.6,0.62,0.85,,40.5,0.47,139.75,620.25,750.75,-0.12,31.77,0.0
2022-05-28 11:00:00,2022-05-28 12:00:00,38.0,72.25,1.05,12.42,6.88,21.33,0.93,95.95,0.5,2.15,,39.75,0.5,134.5,670.5,750.0,-0.12,32.45,0.0
2022-05-28 12:00:00,2022-05-28 13:00:00,47.25,84.25,1.25,12.1,7.42,16.9,0.74,87.02,6.07,2.92,,37.75,0.5,138.0,673.5,750.0,-0.12,33.28,0.0
2022-05-28 13:00:00,2022-05-28 14:00:00,38.25,84.75,1.37,10.4,6.35,18.4,0.8,89.77,2.08,2.37,,36.25,0.33,134.75,631.0,750.0,-0.12,33.93,0.0
2022-05-28 14:00:00,2022-05-28 15:00:00,32.25,80.0,1.05,10.88,6.62,16.15,0.71,94.05,0.88,1.3,,36.5,0.5,134.5,545.0,750.25,-0.12,33.77,0.0
2022-05-28 15:00:00,2022-05-28 16:00:00,18.75,81.25,0.75,10.7,5.88,17.97,0.79,87.07,0.6,0.72,,36.75,0.33,161.0,403.0,751.0,-0.15,33.58,0.0
2022-05-28 16:00:00,2022-05-28 17:00:00,12.25,90.75,0.63,11.05,6.08,17.45,0.76,82.07,0.65,0.5,,37.0,0.55,124.5,235.5,751.0,-0.13,33.35,0.0
2022-05-28 17:00:00,2022-05-28 18:00:00,15.25,90.5,0.33,10.53,5.85,19.4,0.85,80.95,0.35,0.5,,37.25,0.65,119.5,70.5,751.0,-0.13,33.03,0.0
2022-05-28 18:00:00,2022-05-28 19:00:00,23.25,98.25,0.73,18.7,10.5,18.98,0.83,72.32,0.4,0.93,,39.75,0.47,184.75,8.75,750.75,-0.13,32.05,0.0
2022-05-28 19:00:00,2022-05-28 20:00:00,33.5,103.0,3.0,47.73,27.82,20.6,0.9,45.53,0.68,2.35,,43.25,0.62,228.75,4.0,750.0,-0.12,31.25,0.0
2022-05-28 20:00:00,2022-05-28 21:00:00,55.0,131.5,0.83,32.05,17.48,16.95,0.74,70.83,5.75,5.33,,48.75,0.57,252.25,4.0,750.0,-0.12,30.38,0.0
2022-05-28 21:00:00,2022-05-28 22:00:00,56.75,137.25,0.4,25.8,13.6,18.0,0.79,75.75,4.6,4.65,,50.0,0.5,260.25,4.0,750.0,-0.13,29.95,0.0
2022-05-28 22:00:00,2022-05-28 23:00:00,49.75,133.75,0.43,31.1,16.82,16.35,0.72,61.12,1.38,4.45,,51.75,0.57,267.75,4.0,750.25,-0.13,29.47,0.0
2022-05-28 23:00:00,2022-05-29 00:00:00,44.5,135.25,0.47,25.32,13.48,18.37,0.8,51.75,0.72,1.65,,53.5,0.5,269.0,5.0,751.0,-0.14,29.0,0.0
2022-05-29 00:00:00,2022-05-29 01:00:00,32.0,142.5,0.85,21.93,12.38,18.55,0.81,50.08,0.43,0.68,,54.5,0.47,265.25,5.0,751.0,-0.14,28.8,0.0
2022-05-29 01:00:00,2022-05-29 02:00:00,37.5,124.5,0.5,18.65,10.18,21.07,0.92,43.4,0.78,0.55,,56.5,0.58,252.0,5.0,751.0,-0.14,28.3,0.0
2022-05-29 02:00:00,2022-05-29 03:00:00,47.75,126.5,0.55,16.6,9.05,19.57,0.85,36.3,0.53,0.4,,60.0,0.55,239.5,4.75,751.0,-0.13,27.7,0.0
2022-05-29 03:00:00,2022-05-29 04:00:00,62.0,145.0,1.43,17.15,10.28,20.9,0.92,31.4,1.3,1.57,,63.5,0.5,245.5,4.0,750.0,-0.12,27.2,0.0
2022-05-29 04:00:00,2022-05-29 05:00:00,77.75,143.25,1.55,18.77,10.6,16.25,0.71,26.62,3.7,2.15,,65.5,0.55,270.5,4.0,750.0,-0.11,26.82,0.0
2022-05-29 05:00:00,2022-05-29 06:00:00,71.0,146.0,1.15,17.52,9.6,18.37,0.8,26.27,1.27,2.88,,66.25,0.5,254.25,6.25,750.0,-0.12,26.73,0.0
2022-05-29 06:00:00,2022-05-29 07:00:00,70.0,141.0,0.4,18.2,9.72,15.97,0.7,29.35,9.03,2.17,,66.75,0.55,226.5,54.5,750.25,-0.12,26.77,0.0
2022-05-29 07:00:00,2022-05-29 08:00:00,60.0,147.5,0.4,11.72,6.35,17.97,0.79,31.88,1.4,1.08,,68.0,0.45,230.25,81.0,751.0,-0.14,26.5,0.0
2022-05-29 08:00:00,2022-05-29 09:00:00,40.5,134.5,1.1,8.18,4.28,17.05,0.74,35.08,0.48,0.28,,71.0,0.57,244.5,58.5,751.0,-0.14,25.95,0.0
2022-05-29 09:00:00,2022-05-29 10:00:00,44.5,146.0,0.9,9.6,5.47,18.17,0.79,39.35,0.5,0.17,,70.0,0.53,245.0,45.0,751.0,-0.14,25.98,0.0
2022-05-29 10:00:00,2022-05-29 11:00:00,43.75,131.0,1.6,12.28,7.82,16.82,0.74,42.03,0.3,0.25,,69.0,0.55,245.75,106.0,751.0,-0.13,26.1,0.0
2022-05-29 11:00:00,2022-05-29 12:00:00,50.25,126.25,0.53,9.85,5.55,18.17,0.79,51.58,0.33,1.07,,65.0,0.57,242.25,268.0,750.25,-0.12,27.03,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,62.75,133.5,0.9,9.75,5.7,15.62,0.69,64.35,0.38,1.5,,60.5,0.6,254.75,513.5,750.0,-0.12,27.88,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,59.75,130.0,1.62,11.22,7.3,18.17,0.79,72.5,3.4,2.48,,56.25,0.57,245.5,657.25,750.0,-0.12,28.77,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,50.0,118.75,0.75,8.25,4.22,15.37,0.67,81.57,0.88,0.05,,53.75,0.58,239.25,565.75,750.0,-0.12,29.57,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,35.5,98.25,2.07,11.62,7.85,16.77,0.73,84.95,3.9,0.78,,53.5,0.58,246.75,430.75,751.0,-0.12,29.55,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,19.75,92.25,0.62,10.0,5.85,17.03,0.74,84.03,0.23,0.07,,53.75,0.47,255.5,268.0,751.0,-0.13,29.6,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,24.5,98.75,1.23,9.43,5.73,19.2,0.84,83.97,0.33,0.25,,57.0,0.5,258.0,61.75,751.0,-0.12,29.1,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,32.0,100.0,0.83,8.43,4.88,17.7,0.77,78.15,0.28,0.2,,58.5,0.53,251.5,6.25,751.0,-0.13,28.43,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,36.5,93.5,0.73,11.85,6.72,18.4,0.8,67.65,5.85,1.38,,60.25,0.55,246.5,4.0,750.25,-0.12,28.05,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,49.5,99.0,1.37,13.9,7.9,15.2,0.67,61.42,1.27,2.2,,61.5,0.55,245.0,4.0,750.0,-0.12,27.65,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,47.25,90.5,0.1,15.25,7.92,15.8,0.69,55.47,0.95,1.77,,63.0,0.5,252.5,4.0,750.0,-0.12,27.3,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,43.75,92.5,0.55,14.83,8.0,15.12,0.66,51.8,1.35,0.45,,63.25,0.53,270.25,4.0,750.0,-0.12,27.0,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,35.0,92.25,0.93,14.68,8.32,18.33,0.8,48.42,0.4,0.67,,64.75,0.47,273.75,4.25,751.0,-0.14,26.45,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,22.0,94.0,0.3,15.12,7.93,17.7,0.77,41.8,0.47,0.5,,64.5,0.53,251.0,4.75,751.0,-0.14,26.35,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,30.0,87.25,0.63,11.5,6.43,20.97,0.92,40.73,0.25,0.25,,66.5,0.55,256.75,5.0,751.0,-0.13,26.05,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,36.75,87.25,0.85,9.85,5.9,18.98,0.83,41.77,0.4,0.05,,69.5,0.5,265.75,5.0,751.0,-0.13,25.67,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,43.25,84.25,0.97,8.9,5.55,19.87,0.87,41.62,1.5,0.75,,70.25,0.53,249.75,4.0,750.25,-0.12,25.67,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,56.5,77.25,0.63,9.78,5.6,15.68,0.69,40.77,5.7,1.67,,72.0,0.55,246.75,4.0,750.0,-0.12,25.48,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,58.25,81.25,0.68,12.95,7.47,17.57,0.77,31.35,1.77,1.73,,75.5,0.6,242.25,5.5,750.0,-0.11,25.25,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,58.5,93.0,1.47,11.52,7.03,14.43,0.63,27.7,3.6,1.93,,77.25,0.6,236.75,61.75,750.0,-0.11,25.42,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,51.75,101.25,1.25,11.0,6.9,15.8,0.69,36.9,0.75,1.18,,74.75,0.6,248.0,183.75,750.75,-0.12,25.93,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,36.0,89.5,0.3,10.85,5.72,15.25,0.67,44.65,0.62,0.25,,69.75,0.57,242.0,337.25,751.0,-0.15,26.82,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,38.5,88.0,0.6,9.6,5.6,17.2,0.75,58.88,0.65,0.05,,64.75,0.6,242.0,477.5,751.0,-0.14,27.77,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,46.0,82.25,0.4,8.47,4.37,15.97,0.7,71.28,0.42,0.15,,60.0,0.53,244.0,570.25,751.0,-0.14,28.85,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,45.25,88.25,1.08,8.95,5.65,17.43,0.77,81.05,2.12,1.38,,57.0,0.55,250.5,630.5,751.0,-0.14,29.55,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,41.0,89.25,0.67,11.28,6.2,15.98,0.7,88.65,7.87,2.4,,54.0,0.53,256.0,639.5,751.0,-0.14,30.32,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,35.0,91.75,1.2,12.1,7.12,16.97,0.74,92.98,2.4,2.67,,50.25,0.57,251.5,601.75,751.0,-0.14,30.98,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,34.75,109.5,0.87,10.23,5.85,15.85,0.69,95.0,3.73,3.83,,46.75,0.43,263.0,498.0,751.0,-0.15,31.68,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,31.0,116.25,0.97,8.62,5.38,17.8,0.78,92.92,5.42,3.1,,46.0,0.55,247.0,343.0,751.0,-0.15,31.6,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,20.75,123.0,0.93,12.15,7.0,17.75,0.78,86.28,0.45,1.9,,44.25,0.47,254.75,181.5,751.0,-0.15,32.27,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,30.5,143.5,1.0,20.33,11.05,19.33,0.84,74.72,0.42,1.55,,47.5,0.7,263.75,69.75,751.0,-0.15,31.42,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,60.5,171.75,0.63,21.62,11.8,18.73,0.82,70.85,0.25,1.1,,50.0,0.6,267.25,9.75,751.0,-0.14,30.65,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,78.5,172.25,0.67,20.48,11.25,20.7,0.9,65.03,0.38,1.43,,52.25,0.65,254.5,4.25,751.0,-0.13,30.15,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,99.5,186.5,0.87,19.82,11.0,16.57,0.72,66.25,1.45,3.25,,53.5,0.62,249.75,4.0,750.25,-0.12,29.85,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,95.75,203.25,1.0,23.4,13.28,17.6,0.77,57.97,0.93,4.83,,55.0,0.67,248.5,4.0,750.0,-0.12,29.45,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,94.75,208.0,0.3,26.48,14.08,14.08,0.61,55.35,4.7,3.77,,55.75,0.58,245.25,4.0,750.0,-0.12,29.12,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,84.75,190.25,1.43,47.7,26.25,16.67,0.73,30.25,3.27,3.0,,59.25,0.6,223.25,4.25,750.75,-0.13,28.58,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,82.5,205.0,1.0,39.6,21.58,17.73,0.77,32.6,0.88,1.92,,61.5,0.67,248.75,5.0,751.0,-0.14,28.2,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,76.75,195.5,0.43,16.95,9.03,20.63,0.9,46.2,0.62,0.73,,61.25,0.65,243.0,4.5,751.0,-0.13,27.98,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,72.5,163.75,0.58,13.0,7.4,18.38,0.8,52.77,0.65,0.6,,60.25,0.6,245.0,4.75,751.0,-0.13,27.93,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,77.25,148.75,1.2,10.68,6.08,19.73,0.86,45.17,0.65,0.9,,63.25,0.65,252.75,4.0,750.5,-0.12,27.52,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,99.75,160.25,0.93,12.82,7.58,15.7,0.68,33.45,0.73,2.5,,67.0,0.55,255.0,4.0,750.0,-0.11,27.05,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,107.0,166.75,0.98,14.3,8.38,16.73,0.73,26.65,2.85,2.12,,71.0,0.55,261.25,4.25,750.0,-0.11,26.58,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,94.75,174.75,0.9,11.83,6.85,14.13,0.62,28.03,3.17,1.98,,74.0,0.55,257.0,59.25,750.0,-0.13,26.5,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,90.25,159.5,1.05,10.22,6.3,15.87,0.7,38.4,0.72,1.8,,71.5,0.55,261.0,204.0,750.5,-0.13,27.0,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,75.25,158.0,1.23,8.22,5.38,15.93,0.7,44.35,0.45,0.25,,68.0,0.57,255.75,360.75,751.0,-0.15,27.88,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,67.25,153.25,1.67,13.38,8.47,18.6,0.81,53.4,0.35,0.53,,63.5,0.57,255.5,497.75,751.0,-0.15,28.9,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,78.75,155.25,8.38,29.17,22.32,16.55,0.72,57.2,0.55,0.33,,56.75,0.47,243.0,598.25,751.0,-0.14,30.38,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,78.0,166.5,5.6,25.4,18.05,18.03,0.79,67.75,0.42,0.57,,50.5,0.55,248.5,647.0,751.0,-0.14,31.5,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,61.5,183.25,3.93,18.85,12.28,16.65,0.73,85.62,0.43,0.9,,45.75,0.57,253.25,647.75,751.0,-0.13,32.42,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,65.25,188.0,1.13,13.6,7.9,18.93,0.82,97.08,0.3,1.22,,45.0,0.5,266.25,577.0,751.0,-0.14,32.9,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,63.5,191.0,1.08,18.75,10.88,17.57,0.77,94.33,0.3,0.9,,43.0,0.43,242.0,493.25,751.0,-0.14,33.5,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,62.0,194.75,1.2,17.43,10.25,19.23,0.84,92.03,0.4,1.2,,43.0,0.47,255.75,363.75,751.0,-0.15,33.1,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,50.25,201.25,0.3,11.4,6.0,19.1,0.83,83.65,0.4,0.8,,44.25,0.45,254.75,210.0,751.0,-0.15,32.6,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,45.75,192.5,1.17,18.7,10.65,20.73,0.91,73.12,0.35,0.77,,45.25,0.6,246.75,64.25,751.0,-0.14,32.17,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,65.25,189.25,1.37,20.48,11.6,18.4,0.81,71.72,0.28,0.97,,49.25,0.57,257.75,7.75,751.0,-0.12,31.38,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,89.75,198.5,0.68,26.62,14.72,19.53,0.85,62.4,0.5,0.8,,50.25,0.6,257.0,4.0,750.75,-0.12,31.0,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,91.75,219.0,1.27,30.12,16.78,16.0,0.7,59.0,0.52,2.75,,50.0,0.75,249.75,4.0,750.0,-0.12,30.87,0.0
2022-05-31 21:00:00,2022-05-31 22:00:00,100.5,202.25,0.6,37.4,20.15,17.4,0.76,52.42,4.08,5.0,,50.0,0.73,241.5,4.0,750.0,-0.11,30.7,0.0
2022-05-31 22:00:00,2022-05-31 23:00:00,101.5,214.25,1.7,28.28,15.12,15.32,0.67,52.23,1.32,4.58,,53.5,0.45,214.75,4.0,750.0,-0.12,30.15,0.0
2022-05-31 23:00:00,2022-06-01 00:00:00,100.0,225.33,0.4,23.27,12.7,17.9,0.78,50.8,0.77,4.83,,56.67,0.5,167.0,4.0,750.33,-0.12,29.4,0.0
2022-06-01 00:00:00,2022-06-01 01:00:00,74.0,204.5,0.7,27.42,15.18,17.8,0.78,45.42,0.75,2.98,,56.75,0.42,209.0,4.75,751.0,-0.13,29.18,0.0
2022-06-01 01:00:00,2022-06-01 02:00:00,55.0,199.0,1.07,17.65,10.0,21.33,0.93,62.08,0.45,1.9,,49.25,0.62,243.25,4.25,751.0,-0.13,28.9,0.0
2022-06-01 02:00:00,2022-06-01 03:00:00,42.33,163.0,0.9,29.82,16.18,19.45,0.85,50.02,0.45,1.15,,47.0,0.65,268.75,4.0,751.0,-0.12,28.73,0.0
2022-06-01 03:00:00,2022-06-01 04:00:00,44.5,142.0,0.75,18.12,9.95,22.57,0.99,57.35,0.15,1.1,,49.5,0.57,270.75,4.0,750.75,-0.12,28.48,0.0
2022-06-01 04:00:00,2022-06-01 05:00:00,63.33,129.67,0.85,22.33,12.23,18.67,0.82,53.13,0.77,2.7,,53.33,0.6,243.0,4.0,750.0,-0.11,28.2,0.0
2022-06-01 05:00:00,2022-06-01 06:00:00,80.5,137.25,1.2,40.2,22.35,21.17,0.93,31.33,3.25,2.05,,55.5,0.65,221.75,6.5,750.0,-0.11,28.0,0.0
2022-06-01 06:00:00,2022-06-01 07:00:00,84.25,174.0,1.07,32.98,18.2,18.55,0.81,32.83,1.6,2.0,,58.0,0.62,260.25,71.5,750.0,-0.11,28.18,0.0
2022-06-01 07:00:00,2022-06-01 08:00:00,93.75,207.5,0.8,17.98,10.2,22.57,0.98,45.2,2.25,2.07,,60.5,0.6,255.0,207.5,750.25,-0.12,28.58,0.0
2022-06-01 08:00:00,2022-06-01 09:00:00,94.25,224.75,1.0,11.85,6.88,18.82,0.82,59.65,1.48,1.0,,57.5,0.57,262.5,375.25,751.0,-0.14,29.7,0.0
2022-06-01 09:00:00,2022-06-01 10:00:00,74.0,229.75,1.0,12.35,6.65,21.3,0.93,75.38,0.5,1.35,,52.0,0.6,242.5,537.75,751.0,-0.14,31.27,0.0
2022-06-01 10:00:00,2022-06-01 11:00:00,79.0,228.0,0.62,10.4,6.0,17.83,0.78,92.72,0.78,0.62,,45.75,0.6,253.0,634.75,751.0,-0.14,32.23,0.0
2022-06-01 11:00:00,2022-06-01 12:00:00,60.25,210.0,0.5,9.32,5.12,19.83,0.87,98.7,0.33,0.62,,39.0,0.4,185.75,682.75,751.0,-0.15,33.8,0.0
2022-06-01 12:00:00,2022-06-01 13:00:00,45.5,210.5,0.7,8.07,4.7,19.18,0.84,97.95,0.33,1.7,,36.75,0.35,128.75,691.5,751.0,-0.14,34.02,0.0
2022-06-01 13:00:00,2022-06-01 14:00:00,58.5,187.5,0.7,11.25,6.22,21.53,0.94,95.62,1.72,0.92,,32.75,0.3,148.75,660.25,751.0,-0.14,34.5,0.0
2022-06-01 14:00:00,2022-06-01 15:00:00,51.0,229.5,0.77,10.65,6.12,19.43,0.85,95.55,14.83,0.6,,31.0,0.28,156.75,552.25,751.0,-0.14,34.95,0.0
2022-06-01 15:00:00,2022-06-01 16:00:00,53.0,179.5,0.88,12.0,7.08,20.8,0.91,93.05,1.6,0.85,,30.25,0.33,138.25,413.0,751.0,-0.14,34.7,0.0
2022-06-01 16:00:00,2022-06-01 17:00:00,36.25,230.0,0.57,14.18,7.78,20.3,0.89,94.52,2.5,0.62,,30.0,0.42,142.0,241.25,751.0,-0.15,34.47,0.0
2022-06-01 17:00:00,2022-06-01 18:00:00,23.0,216.25,1.1,16.9,9.35,23.37,1.02,94.55,2.27,0.62,,31.5,0.55,134.5,65.5,751.0,-0.15,33.83,0.0
2022-06-01 18:00:00,2022-06-01 19:00:00,37.75,220.0,2.38,53.05,30.15,25.48,1.11,63.27,0.35,0.75,,33.5,0.65,119.5,8.25,751.0,-0.15,32.95,0.0
2022-06-01 19:00:00,2022-06-01 20:00:00,75.25,246.25,5.0,68.25,40.38,29.63,1.3,43.2,0.43,1.48,,35.5,0.68,152.5,5.0,751.0,-0.15,32.2,0.0
2022-06-01 20:00:00,2022-06-01 21:00:00,89.0,268.25,1.25,24.62,14.13,19.12,0.84,58.5,0.6,2.6,,49.0,0.6,252.0,4.25,750.5,-0.13,30.33,0.0
2022-06-01 21:00:00,2022-06-01 22:00:00,105.75,231.75,0.43,19.62,10.68,14.4,0.63,60.52,1.15,2.65,,53.75,0.58,248.5,4.0,750.0,-0.13,29.75,0.0
