From Date,To Date,PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2022-07-28 18:00:00,2022-07-28 19:00:00,23.0,3.2,11.9,8.9,,5.47,0.27,16.69,0.77,1.7,,,24.9,71.75,4.85,69.75,243.75,742.25,,
2022-07-28 19:00:00,2022-07-28 20:00:00,21.0,3.97,12.15,8.88,,5.43,0.24,20.41,0.82,1.75,,,24.62,73.5,4.62,84.0,13.0,741.5,,
2022-07-28 20:00:00,2022-07-28 21:00:00,24.0,3.97,12.02,9.65,,3.17,0.25,18.82,0.8,1.68,,,24.6,74.0,4.38,79.25,,741.5,,
2022-07-28 21:00:00,2022-07-28 22:00:00,27.25,2.52,11.7,8.3,,3.12,0.23,21.98,0.8,1.5,,,24.58,74.5,3.08,108.5,,740.25,,
2022-07-28 22:00:00,2022-07-28 23:00:00,34.5,4.12,13.65,10.62,,4.28,0.23,19.99,0.85,1.95,,,24.52,75.0,2.05,128.5,,740.25,,
2022-07-28 23:00:00,2022-07-29 00:00:00,26.75,2.9,13.7,9.65,,2.8,0.23,11.73,1.12,2.5,,,24.48,76.25,0.62,216.75,,740.0,,
2022-07-29 00:00:00,2022-07-29 01:00:00,26.5,3.9,13.95,10.62,,5.5,0.24,7.62,1.08,2.2,,,24.4,78.0,0.3,249.75,,739.25,,
2022-07-29 01:00:00,2022-07-29 02:00:00,25.25,3.92,13.22,10.25,,5.12,0.23,10.86,1.05,2.25,,,24.33,78.5,0.3,265.75,,739.0,,
2022-07-29 02:00:00,2022-07-29 03:00:00,18.25,3.88,10.55,8.78,,4.08,0.23,7.29,1.15,2.77,,,24.3,79.25,0.3,184.5,,739.0,,
2022-07-29 03:00:00,2022-07-29 04:00:00,23.25,5.65,44.42,28.23,,4.65,0.23,1.18,1.32,2.98,,,24.23,80.5,0.3,255.25,,738.75,,
2022-07-29 04:00:00,2022-07-29 05:00:00,27.25,6.47,20.43,16.15,,3.97,0.24,4.72,1.4,3.23,,,24.18,81.75,0.68,281.5,,737.75,,
2022-07-29 05:00:00,2022-07-29 06:00:00,28.75,6.27,14.2,12.65,,3.08,0.22,3.67,1.5,3.55,,,24.1,82.0,0.7,258.5,36.0,738.0,,
2022-07-29 06:00:00,2022-07-29 07:00:00,38.25,6.42,16.48,14.03,,3.45,0.21,4.53,1.9,3.55,,,24.1,82.0,1.15,267.25,309.25,737.25,,
2022-07-29 07:00:00,2022-07-29 08:00:00,53.25,5.97,15.82,13.28,,3.98,0.21,5.43,2.67,4.27,,,24.05,80.0,1.55,271.5,379.25,736.0,,
2022-07-29 08:00:00,2022-07-29 09:00:00,31.75,6.2,13.38,12.15,,5.77,0.22,9.99,2.17,3.9,,,24.55,74.5,2.12,284.25,396.75,737.75,,
2022-07-29 09:00:00,2022-07-29 10:00:00,30.0,4.97,31.55,20.82,,6.07,0.19,13.84,1.62,3.22,,,24.73,70.0,2.9,296.0,406.25,739.25,,
2022-07-29 10:00:00,2022-07-29 11:00:00,32.25,3.53,14.5,9.85,,6.17,0.3,14.54,1.32,2.53,,,24.73,65.0,2.85,296.75,412.5,738.75,,
2022-07-29 11:00:00,2022-07-29 12:00:00,21.0,3.17,29.33,18.17,,5.83,0.18,12.14,1.2,1.73,,,24.58,60.5,2.27,254.5,422.0,738.0,,
2022-07-29 12:00:00,2022-07-29 13:00:00,21.0,4.17,11.87,9.73,,6.7,0.26,17.12,0.85,1.7,,,24.4,54.5,4.28,171.75,434.25,737.0,,
2022-07-29 13:00:00,2022-07-29 14:00:00,20.75,3.25,11.8,8.93,,7.65,0.24,12.54,0.62,2.02,,,24.4,51.25,3.7,194.75,428.5,737.0,,
2022-07-29 14:00:00,2022-07-29 15:00:00,20.5,2.92,9.62,7.5,,7.58,0.24,10.51,0.55,1.92,,,24.4,52.75,3.38,177.75,404.75,737.0,,
2022-07-29 15:00:00,2022-07-29 16:00:00,23.75,5.4,7.25,8.22,,7.25,0.24,12.29,0.6,2.88,,,24.42,55.0,3.68,121.25,406.5,737.25,,
2022-07-29 16:00:00,2022-07-29 17:00:00,31.0,5.05,9.05,8.93,,7.0,0.23,13.47,0.68,3.22,,,24.58,55.75,3.58,66.5,391.25,738.5,,
2022-07-29 17:00:00,2022-07-29 18:00:00,48.5,3.9,11.32,9.2,,6.58,0.22,17.04,0.7,2.25,,,24.5,59.75,4.02,65.5,365.75,738.0,,
2022-07-29 18:00:00,2022-07-29 19:00:00,70.5,5.05,9.7,9.25,,6.8,0.23,5.61,0.65,2.3,,,24.45,65.25,4.35,72.75,275.75,738.0,,
2022-07-29 19:00:00,2022-07-29 20:00:00,31.0,3.48,9.75,8.03,,6.03,0.23,11.54,0.75,2.35,,,24.45,68.5,4.25,91.5,12.67,738.0,,
2022-07-29 20:00:00,2022-07-29 21:00:00,30.0,3.35,10.43,8.28,,3.57,0.23,7.04,0.77,2.15,,,24.52,70.75,4.38,110.5,,738.5,,
2022-07-29 21:00:00,2022-07-29 22:00:00,41.75,2.85,9.75,7.53,,3.77,0.22,8.87,0.7,3.85,,,24.52,74.0,4.05,114.25,,739.0,,
2022-07-29 22:00:00,2022-07-29 23:00:00,34.75,3.88,10.5,8.7,,3.12,0.22,12.01,1.07,3.15,,,24.52,76.0,2.7,98.0,,739.0,,
2022-07-29 23:00:00,2022-07-30 00:00:00,41.75,5.12,9.65,9.3,,3.17,0.21,13.66,1.9,2.72,,,24.42,77.0,0.97,133.75,,738.25,,
2022-07-30 00:00:00,2022-07-30 01:00:00,34.25,2.77,12.1,8.68,,5.77,0.24,10.84,1.42,3.17,,,24.32,77.0,0.3,230.5,,738.0,,
2022-07-30 01:00:00,2022-07-30 02:00:00,23.0,4.35,12.4,10.1,,6.25,0.23,9.27,1.55,3.95,,,24.3,79.0,0.3,268.5,,738.0,,
2022-07-30 02:00:00,2022-07-30 03:00:00,23.25,3.53,11.65,9.1,,6.03,0.23,6.07,1.45,3.73,,,24.22,81.25,0.3,291.0,,737.75,,
2022-07-30 03:00:00,2022-07-30 04:00:00,23.25,4.35,15.7,11.9,,6.58,0.22,5.41,1.43,3.9,,,24.2,81.0,0.3,288.0,,737.25,,
2022-07-30 04:00:00,2022-07-30 05:00:00,30.0,3.05,12.05,8.88,,5.93,0.24,7.17,1.92,4.75,,,24.2,80.5,0.92,250.0,,737.0,,
2022-07-30 05:00:00,2022-07-30 06:00:00,53.25,4.02,10.25,8.7,,6.35,0.22,7.96,2.9,5.7,,,24.1,79.5,0.38,286.5,65.0,736.0,,
2022-07-30 06:00:00,2022-07-30 07:00:00,46.25,5.95,14.25,12.4,,5.88,0.22,10.8,3.6,6.85,,,24.1,79.5,0.3,183.75,325.25,736.0,,
2022-07-30 07:00:00,2022-07-30 08:00:00,60.25,5.0,15.67,12.4,,7.15,0.24,5.94,4.85,9.38,,,24.4,75.75,0.3,181.5,381.0,737.0,,
2022-07-30 08:00:00,2022-07-30 09:00:00,65.75,5.82,12.68,11.47,,4.47,0.17,10.77,4.02,5.97,,,24.75,68.75,0.52,192.75,398.75,739.75,,
2022-07-30 09:00:00,2022-07-30 10:00:00,69.75,6.55,12.82,12.17,,4.48,0.1,10.33,3.0,5.8,,,24.32,56.5,1.43,273.5,416.75,736.5,,
2022-07-30 10:00:00,2022-07-30 11:00:00,58.5,4.88,8.85,8.68,,4.6,0.19,10.98,2.28,3.97,,,24.3,53.0,2.15,212.0,419.25,736.25,,
2022-07-30 11:00:00,2022-07-30 12:00:00,37.25,3.2,11.4,8.67,,3.97,0.1,12.18,1.73,3.75,,,24.23,49.0,4.38,168.0,429.75,736.25,,
2022-07-30 12:00:00,2022-07-30 13:00:00,45.0,6.77,7.77,9.63,,4.9,0.23,15.25,1.42,3.77,,,24.15,51.5,6.2,110.25,429.25,736.0,,
2022-07-30 13:00:00,2022-07-30 14:00:00,52.0,4.12,11.18,9.28,,4.9,0.2,14.76,1.2,1.87,,,24.15,42.25,3.0,129.0,429.5,736.0,,
2022-07-30 14:00:00,2022-07-30 15:00:00,35.75,3.95,12.6,9.93,,5.15,0.24,11.42,0.8,1.52,,,24.9,39.5,3.2,102.25,426.75,739.5,,
2022-07-30 15:00:00,2022-07-30 16:00:00,34.5,3.65,12.25,9.45,,5.6,0.24,22.68,0.77,1.48,,,24.67,52.0,5.15,70.75,414.5,739.25,,
2022-07-30 16:00:00,2022-07-30 17:00:00,43.0,3.2,14.82,9.8,,,0.28,21.07,0.98,1.28,,,25.1,60.75,5.67,68.75,390.75,741.0,,
2022-07-30 17:00:00,2022-07-30 18:00:00,45.0,3.43,11.9,9.07,,19.5,0.25,29.94,1.02,1.5,,,25.5,64.5,4.42,77.75,371.0,743.25,,
2022-07-30 18:00:00,2022-07-30 19:00:00,43.5,4.7,11.78,10.1,,10.8,0.24,25.77,1.05,1.67,,,25.0,66.75,4.03,86.5,261.5,740.75,,
2022-07-30 19:00:00,2022-07-30 20:00:00,54.75,5.03,14.85,12.02,,8.12,0.24,15.75,1.18,2.05,,,24.9,65.5,1.1,112.0,1.0,740.0,,
2022-07-30 20:00:00,2022-07-30 21:00:00,70.25,4.2,19.07,13.57,,4.13,0.19,15.95,1.62,3.4,,,24.8,67.5,0.3,226.25,,739.5,,
2022-07-30 21:00:00,2022-07-30 22:00:00,51.0,3.23,12.65,9.35,,3.23,0.16,12.2,1.73,3.57,,,24.83,69.25,3.9,273.25,,739.25,,
2022-07-30 22:00:00,2022-07-30 23:00:00,31.0,4.22,22.0,15.15,,2.1,0.16,17.22,1.1,1.97,,,24.82,75.75,3.18,276.75,,739.75,,
2022-07-30 23:00:00,2022-07-31 00:00:00,15.25,3.1,17.07,11.6,,2.52,0.15,11.68,1.0,1.8,,,24.75,77.25,0.55,258.25,,739.0,,
2022-07-31 00:00:00,2022-07-31 01:00:00,14.25,2.73,14.93,10.12,,4.73,0.24,11.23,0.88,1.88,,,24.68,78.25,0.3,255.5,,739.0,,0.3
2022-07-31 01:00:00,2022-07-31 02:00:00,14.75,5.73,42.42,27.2,,4.62,0.23,5.44,0.95,2.55,,,24.6,79.5,0.35,257.25,,738.0,,0.35
2022-07-31 02:00:00,2022-07-31 03:00:00,7.25,4.55,18.75,13.65,,6.3,0.23,8.16,0.77,1.92,,,24.55,81.0,0.32,226.0,,738.0,,0.32
2022-07-31 03:00:00,2022-07-31 04:00:00,12.5,3.88,13.38,10.3,,6.0,0.23,1.91,0.75,1.8,,,24.48,81.75,0.3,233.5,,738.0,,0.3
2022-07-31 04:00:00,2022-07-31 05:00:00,8.0,4.45,18.82,13.62,,6.5,0.26,8.76,0.78,2.02,,,24.45,81.0,0.3,268.25,,738.0,,0.3
2022-07-31 05:00:00,2022-07-31 06:00:00,9.5,3.72,14.47,10.7,,4.92,0.24,1.79,0.88,2.38,,,24.4,80.5,0.8,273.75,42.0,737.0,,0.8
2022-07-31 06:00:00,2022-07-31 07:00:00,18.75,5.5,15.38,12.65,,6.95,0.24,7.57,1.52,3.92,,,24.35,79.5,0.3,236.5,320.75,737.25,,0.3
2022-07-31 07:00:00,2022-07-31 08:00:00,31.5,6.55,12.62,12.03,,6.03,0.23,5.12,1.83,4.42,,,24.28,76.25,0.32,263.25,382.0,736.5,,0.32
2022-07-31 08:00:00,2022-07-31 09:00:00,27.0,4.92,14.53,11.72,,5.9,0.2,2.58,1.67,4.55,,,24.18,67.25,0.73,298.5,409.5,736.0,,0.73
2022-07-31 09:00:00,2022-07-31 10:00:00,28.0,4.78,13.5,11.03,,7.22,0.17,1.88,1.85,4.03,,,24.3,53.5,2.2,287.0,421.5,736.0,,2.2
2022-07-31 10:00:00,2022-07-31 11:00:00,29.75,4.28,12.65,10.2,,6.03,0.27,2.47,1.57,2.88,,,24.27,43.5,0.6,228.25,424.0,736.0,,0.6
2022-07-31 11:00:00,2022-07-31 12:00:00,28.25,3.93,14.57,10.93,,5.97,0.17,5.4,1.35,2.52,,,24.3,43.0,2.0,197.5,431.25,736.25,,2.0
2022-07-31 12:00:00,2022-07-31 13:00:00,36.75,2.67,29.53,17.9,,6.1,0.24,4.02,1.35,2.77,,,24.52,47.75,3.75,129.25,427.5,737.5,,3.75
2022-07-31 13:00:00,2022-07-31 14:00:00,49.25,4.53,27.45,18.27,,5.95,0.2,,1.15,2.4,,,24.7,49.5,4.67,136.25,433.25,739.0,,4.67
2022-07-31 14:00:00,2022-07-31 15:00:00,74.25,8.92,32.72,24.67,,6.17,0.19,,1.0,2.1,,,24.55,51.5,5.1,131.75,429.25,738.0,,5.1
2022-07-31 15:00:00,2022-07-31 16:00:00,87.5,16.27,39.27,36.45,,5.33,0.25,,0.9,1.6,,,25.52,57.75,5.6,68.0,415.0,743.25,,5.6
2022-07-31 16:00:00,2022-07-31 17:00:00,84.5,4.65,25.45,17.3,,7.2,0.26,,0.7,0.88,,,24.95,63.25,6.15,70.0,406.75,740.25,,6.15
2022-07-31 17:00:00,2022-07-31 18:00:00,39.5,3.77,21.42,14.47,,6.58,0.23,,0.72,0.82,,,24.98,64.0,6.65,79.75,370.5,740.5,,6.65
2022-07-31 18:00:00,2022-07-31 19:00:00,27.0,3.67,20.5,13.88,,8.6,0.24,,0.67,0.88,,,24.9,66.0,4.5,79.0,243.5,740.0,,4.5
2022-07-31 19:00:00,2022-07-31 20:00:00,30.5,4.67,18.9,13.88,,7.25,0.23,,0.85,1.38,,,24.9,68.25,3.05,154.75,,739.5,,3.05
2022-07-31 20:00:00,2022-07-31 21:00:00,27.25,3.6,18.6,12.82,,6.23,0.26,,0.75,2.2,,,24.9,62.0,1.32,246.0,,739.25,,1.32
2022-07-31 21:00:00,2022-07-31 22:00:00,15.5,5.77,19.35,14.97,,5.03,0.23,,0.65,1.15,,,24.88,68.5,2.23,210.0,,739.0,,2.23
2022-07-31 22:00:00,2022-07-31 23:00:00,21.75,4.6,20.15,14.42,,6.08,0.23,,0.6,1.18,,,24.8,69.0,1.1,196.75,,739.0,,1.1
2022-07-31 23:00:00,2022-08-01 00:00:00,18.0,3.3,21.8,14.27,,5.8,0.23,,0.67,1.53,,,24.77,68.0,1.63,225.0,,739.0,,1.63
2022-08-01 00:00:00,2022-08-01 01:00:00,18.5,3.72,14.88,10.95,,4.5,0.28,,0.53,1.27,,,24.75,68.75,1.2,232.0,,739.0,,
2022-08-01 01:00:00,2022-08-01 02:00:00,5.5,4.33,14.2,11.07,,5.32,0.26,,0.62,1.48,,,24.7,70.75,0.55,248.75,,738.25,,
2022-08-01 02:00:00,2022-08-01 03:00:00,6.5,3.8,13.3,10.17,,4.85,0.26,,0.73,1.9,,,24.62,72.0,0.6,220.75,,738.0,,
2022-08-01 03:00:00,2022-08-01 04:00:00,5.25,4.9,13.8,11.32,,4.58,0.26,,0.6,1.52,,,24.55,72.0,0.43,239.5,,737.5,,
2022-08-01 04:00:00,2022-08-01 05:00:00,8.5,3.55,13.25,9.93,,6.43,0.27,,0.77,1.95,,,24.5,71.75,1.33,252.0,,737.0,,
2022-08-01 05:00:00,2022-08-01 06:00:00,18.25,4.15,12.7,10.18,,7.17,0.24,,1.32,3.68,,,24.45,71.75,0.4,253.75,84.0,737.0,,
2022-08-01 06:00:00,2022-08-01 07:00:00,27.0,5.03,15.53,12.28,,6.57,0.26,,2.05,4.52,,,24.8,72.75,0.4,205.5,327.25,739.0,,
2022-08-01 07:00:00,2022-08-01 08:00:00,36.5,7.15,19.1,15.97,,6.08,0.26,71.34,3.37,5.98,,,25.05,67.25,0.5,121.25,391.75,741.25,,
2022-08-01 08:00:00,2022-08-01 09:00:00,44.0,6.53,15.12,12.58,,4.8,0.27,101.08,2.7,5.75,,,25.25,55.0,1.2,156.75,403.5,741.0,,
2022-08-01 09:00:00,2022-08-01 10:00:00,31.25,3.25,13.15,9.62,,4.03,0.24,10.6,1.45,3.27,,,25.25,50.5,1.7,128.5,415.25,741.5,,
2022-08-01 10:00:00,2022-08-01 11:00:00,22.75,4.67,13.25,10.83,,4.2,0.31,2.57,0.93,2.02,,,26.0,50.25,2.92,105.0,416.75,745.5,,
2022-08-01 11:00:00,2022-08-01 12:00:00,30.25,5.47,15.53,12.63,,3.67,0.22,,0.95,1.7,,,25.15,54.25,3.32,86.25,408.5,742.0,,
2022-08-01 12:00:00,2022-08-01 13:00:00,28.25,3.4,12.93,9.67,,2.83,0.27,,0.88,5.42,,,24.57,50.75,3.08,137.0,413.25,738.5,,
2022-08-01 13:00:00,2022-08-01 14:00:00,27.75,2.98,12.33,8.97,,3.25,0.26,,0.77,3.92,,,24.52,45.25,1.32,161.75,393.25,737.75,,
2022-08-01 14:00:00,2022-08-01 15:00:00,33.5,4.17,12.03,9.78,,3.17,0.25,,0.68,3.35,,,24.53,65.75,10.18,142.25,384.75,727.0,,
2022-08-01 15:00:00,2022-08-01 16:00:00,49.25,7.4,10.55,11.65,,3.95,0.26,,0.27,1.35,,,24.8,76.75,8.65,146.25,431.0,781.25,,
2022-08-01 16:00:00,2022-08-01 17:00:00,11.25,4.9,11.4,10.02,,4.83,0.27,,0.4,1.32,,,24.93,60.5,7.5,175.75,407.75,740.0,,
2022-08-01 17:00:00,2022-08-01 18:00:00,12.5,3.42,9.82,8.03,,5.5,0.24,,0.3,0.53,,,24.65,56.75,7.7,201.0,387.25,738.25,,
2022-08-01 18:00:00,2022-08-01 19:00:00,13.25,3.55,11.38,8.55,,6.1,0.27,26.51,0.2,0.5,,,25.25,58.5,6.85,190.5,252.75,741.0,,
2022-08-01 19:00:00,2022-08-01 20:00:00,9.75,3.65,9.8,8.32,,3.3,0.26,,0.2,0.33,,,25.1,60.25,8.07,190.0,,734.75,,
2022-08-01 20:00:00,2022-08-01 21:00:00,6.25,3.65,9.65,8.1,,3.03,0.29,,0.15,0.38,,,24.78,60.75,8.4,181.0,,738.5,,
2022-08-01 21:00:00,2022-08-01 22:00:00,6.75,4.75,10.3,9.35,,3.0,0.27,,0.17,0.3,,,24.62,61.75,6.05,178.75,,738.25,,
2022-08-01 22:00:00,2022-08-01 23:00:00,7.0,3.85,9.38,8.12,,2.45,0.27,,0.2,0.35,,,24.48,63.5,5.22,181.25,,737.25,,
2022-08-01 23:00:00,2022-08-02 00:00:00,9.5,2.9,9.35,7.35,,2.33,0.27,,0.2,0.3,,,24.35,63.75,5.17,181.25,,737.0,,
2022-08-02 00:00:00,2022-08-02 01:00:00,9.75,3.25,9.35,7.6,,9.5,0.31,,0.23,0.2,,,24.48,60.75,8.07,158.25,,737.25,,
2022-08-02 01:00:00,2022-08-02 02:00:00,13.75,2.32,8.0,6.15,,9.2,0.28,,,0.1,,,24.52,61.75,6.95,164.0,,738.0,,
2022-08-02 02:00:00,2022-08-02 03:00:00,11.0,3.38,10.7,8.43,,9.12,0.26,,,0.1,,,24.32,61.75,6.2,175.75,,736.75,,
2022-08-02 03:00:00,2022-08-02 04:00:00,14.75,2.92,10.97,8.23,,9.07,0.25,,,0.12,,,24.23,62.75,6.05,176.5,,736.0,,
2022-08-02 04:00:00,2022-08-02 05:00:00,18.0,4.17,12.35,9.95,,4.77,0.28,,0.1,0.12,,,24.05,64.25,4.73,172.0,,735.0,,
2022-08-02 05:00:00,2022-08-02 06:00:00,18.25,3.7,13.15,10.0,,5.1,0.26,,0.3,0.28,,,23.95,65.5,2.45,150.75,53.0,734.5,,
2022-08-02 06:00:00,2022-08-02 07:00:00,9.25,5.15,11.92,11.12,,6.25,0.28,,1.12,0.88,,,24.38,67.5,3.05,151.5,325.75,736.5,,
2022-08-02 07:00:00,2022-08-02 08:00:00,8.75,3.8,10.88,8.92,,4.7,0.27,,0.78,0.73,,,24.4,60.5,5.85,163.5,400.5,737.25,,
2022-08-02 08:00:00,2022-08-02 09:00:00,14.5,4.02,10.22,8.68,,4.13,0.25,,0.45,0.53,,,24.18,55.75,6.83,168.5,411.25,736.0,,
2022-08-02 09:00:00,2022-08-02 10:00:00,14.25,4.8,11.3,9.1,,4.4,0.26,,0.5,1.03,,,24.98,51.25,6.25,170.5,418.5,740.0,,
2022-08-02 10:00:00,2022-08-02 11:00:00,11.0,5.67,11.4,10.68,,3.47,0.32,7.03,0.47,0.78,,,25.4,46.0,5.48,181.0,430.25,742.5,,
2022-08-02 11:00:00,2022-08-02 12:00:00,16.0,5.5,9.47,9.53,,4.67,0.2,3.86,0.27,0.35,,,24.55,42.0,6.78,184.75,431.75,738.5,,
2022-08-02 12:00:00,2022-08-02 13:00:00,12.5,4.47,9.0,8.43,,6.4,0.27,5.51,0.33,0.4,,,24.57,43.0,5.75,191.25,422.25,737.25,,
2022-08-02 13:00:00,2022-08-02 14:00:00,10.75,5.17,10.2,9.65,,5.33,0.21,4.54,0.3,0.4,,,25.23,42.0,6.58,171.75,428.75,741.75,,
2022-08-02 14:00:00,2022-08-02 15:00:00,11.25,4.6,11.05,8.47,,5.92,0.15,4.7,0.25,0.35,,,24.45,45.5,8.67,164.0,424.75,736.75,,
2022-08-02 15:00:00,2022-08-02 16:00:00,15.5,4.73,10.2,9.28,,5.2,0.21,4.65,0.23,0.38,,,24.12,48.0,7.43,169.0,406.0,735.25,,
2022-08-02 16:00:00,2022-08-02 17:00:00,19.5,3.0,10.12,7.82,,7.47,0.27,3.84,0.33,0.4,,,24.2,49.75,9.0,167.75,394.25,736.0,,
2022-08-02 17:00:00,2022-08-02 18:00:00,26.0,4.55,11.6,9.88,,6.9,0.26,4.41,0.35,0.35,,,24.22,52.0,7.7,168.5,372.75,736.0,,
2022-08-02 18:00:00,2022-08-02 19:00:00,26.75,4.33,11.03,9.38,,6.1,0.27,2.54,1.52,1.32,,,24.43,56.75,7.65,165.25,259.25,736.75,,
2022-08-02 19:00:00,2022-08-02 20:00:00,33.25,3.02,11.75,8.7,,6.9,0.29,2.86,0.95,0.92,,,24.57,59.0,7.17,164.75,,737.25,,
2022-08-02 20:00:00,2022-08-02 21:00:00,18.5,3.57,9.55,7.97,,6.57,0.29,3.27,0.4,0.53,,,24.55,58.5,7.95,171.25,,737.5,,
2022-08-02 21:00:00,2022-08-02 22:00:00,15.75,2.55,9.75,7.25,,6.6,0.28,3.11,0.45,0.47,,,24.52,58.75,7.68,177.25,,737.0,,
2022-08-02 22:00:00,2022-08-02 23:00:00,14.5,2.85,10.5,7.88,,5.2,0.29,4.07,0.35,0.3,,,24.58,61.25,7.5,170.75,,737.5,,
2022-08-02 23:00:00,2022-08-03 00:00:00,20.0,3.85,10.2,8.53,,6.72,0.31,1.53,0.3,0.27,,,24.62,60.75,7.47,164.0,,738.0,,
2022-08-03 00:00:00,2022-08-03 01:00:00,14.5,2.73,7.8,6.35,,6.17,0.29,2.42,0.2,0.2,,,24.62,59.75,7.27,158.25,,738.0,,
2022-08-03 01:00:00,2022-08-03 02:00:00,16.5,5.1,10.47,9.72,,7.68,0.28,3.39,0.57,0.17,,,24.55,61.0,7.03,167.25,,737.5,,
2022-08-03 02:00:00,2022-08-03 03:00:00,16.5,3.25,9.43,7.65,,6.1,0.29,2.51,0.72,0.2,,,24.63,61.75,7.1,160.5,,737.75,,
2022-08-03 03:00:00,2022-08-03 04:00:00,12.75,3.27,10.95,8.45,,7.28,0.29,2.03,0.98,0.17,,,24.52,62.0,6.27,172.75,,737.25,,
2022-08-03 04:00:00,2022-08-03 05:00:00,16.5,3.23,10.25,8.1,,4.47,0.28,2.62,1.38,0.17,,,24.4,62.25,6.68,174.5,,737.0,,
2022-08-03 05:00:00,2022-08-03 06:00:00,18.5,4.25,8.22,7.83,,4.43,0.26,3.85,0.98,0.2,,,24.4,64.75,6.28,176.75,96.0,736.0,,
2022-08-03 06:00:00,2022-08-03 07:00:00,12.25,4.58,9.15,8.57,,4.07,0.26,2.69,0.77,0.23,,,24.35,64.75,6.4,170.75,315.5,736.25,,
2022-08-03 07:00:00,2022-08-03 08:00:00,15.5,4.53,9.97,8.98,,4.42,0.26,3.78,0.57,0.25,,,24.35,61.25,5.85,182.25,392.25,736.25,,
2022-08-03 08:00:00,2022-08-03 09:00:00,13.25,4.38,11.0,9.38,,4.1,0.24,1.77,0.53,0.38,,,24.3,57.25,6.75,165.25,407.5,736.0,,
2022-08-03 09:00:00,2022-08-03 10:00:00,12.5,4.38,9.95,8.85,,4.6,0.23,3.72,0.47,0.55,,,24.23,53.0,8.25,175.0,421.25,735.75,,
2022-08-03 10:00:00,2022-08-03 11:00:00,18.5,3.98,10.72,8.93,,3.73,0.25,3.06,1.1,0.7,,,23.88,48.5,8.68,165.0,434.75,734.0,,
2022-08-03 11:00:00,2022-08-03 12:00:00,25.75,4.73,9.0,8.6,,4.5,0.18,2.51,0.88,0.43,,,23.85,49.25,9.43,168.0,426.75,733.5,,
2022-08-03 12:00:00,2022-08-03 13:00:00,36.0,4.8,10.7,9.6,,5.23,0.27,3.17,1.05,0.35,,,23.8,48.25,10.02,175.75,426.5,733.5,,
2022-08-03 13:00:00,2022-08-03 14:00:00,36.25,4.0,9.4,8.23,,5.53,0.26,5.44,0.7,0.38,,,23.8,45.25,8.17,169.25,428.0,733.5,,
2022-08-03 14:00:00,2022-08-03 15:00:00,16.75,4.15,11.53,9.52,,4.2,0.26,3.29,0.47,0.38,,,23.9,43.75,7.65,162.0,430.5,734.0,,
2022-08-03 15:00:00,2022-08-03 16:00:00,12.25,2.5,9.7,7.2,,4.42,0.29,,0.35,0.38,,,24.75,47.75,9.1,159.0,419.5,738.5,,
2022-08-03 16:00:00,2022-08-03 17:00:00,19.0,4.8,10.75,9.62,,2.7,0.24,,0.28,0.3,,,24.62,51.75,8.6,162.5,396.0,737.75,,
2022-08-03 17:00:00,2022-08-03 18:00:00,18.5,6.32,10.68,10.82,,1.9,0.2,,0.3,0.35,,,24.18,53.75,6.97,162.25,369.75,735.25,,
2022-08-03 18:00:00,2022-08-03 19:00:00,17.5,4.92,14.12,11.53,,3.42,0.22,,0.62,0.75,,,24.38,57.5,5.22,159.0,253.0,735.75,,
2022-08-03 19:00:00,2022-08-03 20:00:00,21.0,3.8,14.18,10.62,,3.55,0.23,,0.7,1.35,,,24.45,60.5,4.95,169.0,,736.0,,
2022-08-03 20:00:00,2022-08-03 21:00:00,28.25,4.0,14.0,10.72,,8.67,0.26,,0.57,0.88,,,24.48,61.5,4.6,159.75,,736.0,,
2022-08-03 21:00:00,2022-08-03 22:00:00,33.5,4.3,14.1,11.0,,9.35,0.24,,0.4,0.93,,,24.38,64.0,3.08,135.0,,735.5,,
2022-08-03 22:00:00,2022-08-03 23:00:00,31.75,4.72,13.98,11.25,,8.55,0.24,,1.45,1.75,,,24.3,66.75,2.58,141.0,,735.5,,
2022-08-03 23:00:00,2022-08-04 00:00:00,12.25,4.33,14.9,11.45,,9.65,0.24,,0.92,1.47,,,24.25,67.25,3.35,126.5,,735.25,,
2022-08-04 00:00:00,2022-08-04 01:00:00,14.0,5.18,14.78,12.05,,6.27,0.25,,0.98,3.18,,,24.3,69.0,3.75,134.0,,736.0,,
2022-08-04 01:00:00,2022-08-04 02:00:00,20.75,4.62,11.35,9.8,,5.97,0.24,,0.9,1.35,,,24.42,77.25,4.53,136.25,70.0,807.5,,
2022-08-04 02:00:00,2022-08-04 03:00:00,4.5,2.95,11.03,8.27,,4.15,0.24,,0.62,0.7,,,24.32,80.25,3.02,140.25,183.0,750.5,,
2022-08-04 03:00:00,2022-08-04 04:00:00,3.0,4.12,11.15,9.3,,4.95,0.24,,0.4,0.6,,,24.17,83.0,2.12,156.25,49.75,763.5,,
