From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree),RF (mm)
2023-01-03 12:00:00,2023-01-03 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 13:00:00,2023-01-03 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 14:00:00,2023-01-03 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 15:00:00,2023-01-03 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 16:00:00,2023-01-03 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 17:00:00,2023-01-03 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 18:00:00,2023-01-03 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 19:00:00,2023-01-03 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 20:00:00,2023-01-03 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 21:00:00,2023-01-03 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 22:00:00,2023-01-03 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-03 23:00:00,2023-01-04 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 00:00:00,2023-01-04 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 01:00:00,2023-01-04 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 02:00:00,2023-01-04 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 03:00:00,2023-01-04 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 04:00:00,2023-01-04 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 05:00:00,2023-01-04 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 06:00:00,2023-01-04 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 07:00:00,2023-01-04 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 08:00:00,2023-01-04 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 09:00:00,2023-01-04 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 10:00:00,2023-01-04 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 11:00:00,2023-01-04 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 12:00:00,2023-01-04 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 13:00:00,2023-01-04 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 14:00:00,2023-01-04 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 15:00:00,2023-01-04 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 16:00:00,2023-01-04 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 17:00:00,2023-01-04 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 18:00:00,2023-01-04 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 19:00:00,2023-01-04 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 20:00:00,2023-01-04 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 21:00:00,2023-01-04 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 22:00:00,2023-01-04 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-04 23:00:00,2023-01-05 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 00:00:00,2023-01-05 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 01:00:00,2023-01-05 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 02:00:00,2023-01-05 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 03:00:00,2023-01-05 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 04:00:00,2023-01-05 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 05:00:00,2023-01-05 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 06:00:00,2023-01-05 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 07:00:00,2023-01-05 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 08:00:00,2023-01-05 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 09:00:00,2023-01-05 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 10:00:00,2023-01-05 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 11:00:00,2023-01-05 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 12:00:00,2023-01-05 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 13:00:00,2023-01-05 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 14:00:00,2023-01-05 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 15:00:00,2023-01-05 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 16:00:00,2023-01-05 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 17:00:00,2023-01-05 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 18:00:00,2023-01-05 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 19:00:00,2023-01-05 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 20:00:00,2023-01-05 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 21:00:00,2023-01-05 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 22:00:00,2023-01-05 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-05 23:00:00,2023-01-06 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 00:00:00,2023-01-06 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 01:00:00,2023-01-06 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 02:00:00,2023-01-06 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 03:00:00,2023-01-06 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 04:00:00,2023-01-06 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 05:00:00,2023-01-06 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 06:00:00,2023-01-06 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 07:00:00,2023-01-06 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 08:00:00,2023-01-06 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 09:00:00,2023-01-06 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 10:00:00,2023-01-06 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 11:00:00,2023-01-06 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 12:00:00,2023-01-06 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 13:00:00,2023-01-06 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 14:00:00,2023-01-06 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 15:00:00,2023-01-06 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 16:00:00,2023-01-06 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 17:00:00,2023-01-06 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 18:00:00,2023-01-06 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 19:00:00,2023-01-06 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 20:00:00,2023-01-06 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 21:00:00,2023-01-06 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 22:00:00,2023-01-06 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-06 23:00:00,2023-01-07 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 00:00:00,2023-01-07 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 01:00:00,2023-01-07 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 02:00:00,2023-01-07 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 03:00:00,2023-01-07 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 04:00:00,2023-01-07 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 05:00:00,2023-01-07 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 06:00:00,2023-01-07 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 07:00:00,2023-01-07 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 08:00:00,2023-01-07 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 09:00:00,2023-01-07 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 10:00:00,2023-01-07 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 11:00:00,2023-01-07 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 12:00:00,2023-01-07 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 13:00:00,2023-01-07 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 14:00:00,2023-01-07 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 15:00:00,2023-01-07 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 16:00:00,2023-01-07 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 17:00:00,2023-01-07 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 18:00:00,2023-01-07 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 19:00:00,2023-01-07 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 20:00:00,2023-01-07 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 21:00:00,2023-01-07 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 22:00:00,2023-01-07 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 23:00:00,2023-01-08 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 00:00:00,2023-01-08 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 01:00:00,2023-01-08 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 02:00:00,2023-01-08 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 03:00:00,2023-01-08 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 04:00:00,2023-01-08 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 05:00:00,2023-01-08 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 06:00:00,2023-01-08 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 07:00:00,2023-01-08 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 08:00:00,2023-01-08 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 09:00:00,2023-01-08 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 10:00:00,2023-01-08 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 11:00:00,2023-01-08 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 12:00:00,2023-01-08 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 13:00:00,2023-01-08 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 14:00:00,2023-01-08 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 15:00:00,2023-01-08 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 16:00:00,2023-01-08 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 17:00:00,2023-01-08 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 18:00:00,2023-01-08 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 19:00:00,2023-01-08 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 20:00:00,2023-01-08 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 21:00:00,2023-01-08 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 22:00:00,2023-01-08 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 23:00:00,2023-01-09 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 00:00:00,2023-01-09 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 01:00:00,2023-01-09 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 02:00:00,2023-01-09 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 03:00:00,2023-01-09 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 04:00:00,2023-01-09 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 05:00:00,2023-01-09 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 06:00:00,2023-01-09 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 07:00:00,2023-01-09 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 08:00:00,2023-01-09 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 09:00:00,2023-01-09 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 10:00:00,2023-01-09 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 11:00:00,2023-01-09 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 12:00:00,2023-01-09 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 13:00:00,2023-01-09 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 14:00:00,2023-01-09 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 15:00:00,2023-01-09 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 16:00:00,2023-01-09 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 17:00:00,2023-01-09 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 18:00:00,2023-01-09 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 19:00:00,2023-01-09 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 20:00:00,2023-01-09 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 21:00:00,2023-01-09 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 22:00:00,2023-01-09 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-09 23:00:00,2023-01-10 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 00:00:00,2023-01-10 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 01:00:00,2023-01-10 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 02:00:00,2023-01-10 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 03:00:00,2023-01-10 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 04:00:00,2023-01-10 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 05:00:00,2023-01-10 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 06:00:00,2023-01-10 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 07:00:00,2023-01-10 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 08:00:00,2023-01-10 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 09:00:00,2023-01-10 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 10:00:00,2023-01-10 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 11:00:00,2023-01-10 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 12:00:00,2023-01-10 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 13:00:00,2023-01-10 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 14:00:00,2023-01-10 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 15:00:00,2023-01-10 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 16:00:00,2023-01-10 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 17:00:00,2023-01-10 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 18:00:00,2023-01-10 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 19:00:00,2023-01-10 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 20:00:00,2023-01-10 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 21:00:00,2023-01-10 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 22:00:00,2023-01-10 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 23:00:00,2023-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 00:00:00,2023-01-11 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 01:00:00,2023-01-11 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 02:00:00,2023-01-11 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 03:00:00,2023-01-11 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 04:00:00,2023-01-11 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 05:00:00,2023-01-11 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 06:00:00,2023-01-11 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 07:00:00,2023-01-11 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 08:00:00,2023-01-11 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 09:00:00,2023-01-11 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 10:00:00,2023-01-11 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 11:00:00,2023-01-11 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 12:00:00,2023-01-11 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 13:00:00,2023-01-11 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 14:00:00,2023-01-11 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 15:00:00,2023-01-11 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 16:00:00,2023-01-11 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 17:00:00,2023-01-11 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 18:00:00,2023-01-11 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 19:00:00,2023-01-11 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 20:00:00,2023-01-11 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 21:00:00,2023-01-11 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 22:00:00,2023-01-11 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 23:00:00,2023-01-12 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 00:00:00,2023-01-12 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 01:00:00,2023-01-12 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 02:00:00,2023-01-12 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 03:00:00,2023-01-12 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 04:00:00,2023-01-12 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 05:00:00,2023-01-12 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 06:00:00,2023-01-12 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 07:00:00,2023-01-12 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 08:00:00,2023-01-12 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 09:00:00,2023-01-12 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 10:00:00,2023-01-12 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 11:00:00,2023-01-12 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 12:00:00,2023-01-12 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 13:00:00,2023-01-12 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 14:00:00,2023-01-12 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-12 15:00:00,2023-01-12 16:00:00,,,5.12,9.6,14.8,24.28,4.54,0.0,8.75,1.39,,,0.64,0.5,33.46,2.21,333.07,,,26.78,0.0
2023-01-12 16:00:00,2023-01-12 17:00:00,,,5.26,9.62,14.88,25.06,4.56,0.0,9.0,1.38,,,0.6,0.5,37.17,2.35,325.76,,,26.3,0.0
2023-01-12 17:00:00,2023-01-12 18:00:00,,,5.11,9.57,14.67,24.43,4.52,0.0,9.25,1.35,,,0.64,0.49,41.51,1.34,334.98,,,25.3,0.0
2023-01-12 18:00:00,2023-01-12 19:00:00,,,5.22,9.7,14.93,24.39,4.77,0.0,6.75,1.36,,,0.64,0.49,45.05,0.63,334.29,,,24.14,0.0
2023-01-12 19:00:00,2023-01-12 20:00:00,,,5.5,9.41,14.91,24.76,4.81,0.0,5.5,1.38,,,0.63,0.48,44.88,0.76,336.68,,,23.41,0.0
2023-01-12 20:00:00,2023-01-12 21:00:00,,,5.59,9.28,14.87,25.16,4.29,0.0,4.5,1.39,,,0.62,0.49,47.22,0.77,108.65,,,22.09,0.0
2023-01-12 21:00:00,2023-01-12 22:00:00,,,5.5,9.55,15.06,24.69,4.27,0.0,3.25,1.34,,,0.63,0.49,41.73,0.32,22.92,,,20.73,0.0
2023-01-12 22:00:00,2023-01-12 23:00:00,,,5.63,9.66,15.29,25.05,4.68,0.0,2.25,1.35,,,0.63,0.51,39.3,0.6,324.54,,,20.2,0.0
2023-01-12 23:00:00,2023-01-13 00:00:00,,,5.17,9.71,14.88,24.83,4.81,0.0,2.0,1.36,,,0.61,0.51,39.43,0.59,324.41,,,19.67,0.0
2023-01-13 00:00:00,2023-01-13 01:00:00,,,5.66,9.64,15.3,24.81,4.75,0.0,2.0,1.38,,,0.62,0.5,41.39,0.35,322.5,,,18.6,0.0
2023-01-13 01:00:00,2023-01-13 02:00:00,,,5.48,9.5,14.98,24.88,4.77,0.0,2.0,1.36,,,0.62,0.49,56.25,1.2,321.07,,,17.45,0.0
2023-01-13 02:00:00,2023-01-13 03:00:00,,,5.31,9.57,14.88,24.89,4.39,0.0,2.25,1.33,,,0.63,0.5,60.2,1.67,323.62,,,16.58,0.0
2023-01-13 03:00:00,2023-01-13 04:00:00,,,5.49,9.52,15.0,24.58,4.35,0.0,3.0,1.36,,,0.6,0.5,59.75,1.93,326.23,,,15.74,0.0
2023-01-13 04:00:00,2023-01-13 05:00:00,,,5.04,9.62,14.66,24.38,4.27,0.0,3.75,1.35,,,0.61,0.51,59.18,1.03,334.98,,,15.12,0.0
2023-01-13 05:00:00,2023-01-13 06:00:00,,,5.04,9.57,14.62,24.25,4.16,0.0,4.75,1.35,,,0.62,0.51,60.36,1.46,331.13,,,14.44,0.0
2023-01-13 06:00:00,2023-01-13 07:00:00,,,5.78,9.67,15.45,25.01,4.49,0.0,5.5,1.38,,,0.61,0.51,62.87,1.36,331.05,,,13.84,0.0
2023-01-13 07:00:00,2023-01-13 08:00:00,,,5.7,9.62,15.32,24.45,4.36,0.0,4.25,1.34,,,0.59,0.48,64.96,0.68,338.12,,,13.65,0.0
2023-01-13 08:00:00,2023-01-13 09:00:00,,,5.21,9.54,14.74,25.01,4.25,0.0,3.5,1.33,,,0.61,0.5,61.62,0.99,332.49,,,14.27,0.0
2023-01-13 09:00:00,2023-01-13 10:00:00,,,5.45,9.63,15.08,24.82,4.25,0.0,3.75,1.33,,,0.64,0.51,56.09,0.65,342.22,,,15.8,0.0
2023-01-13 10:00:00,2023-01-13 11:00:00,,,5.06,9.64,14.71,24.36,4.39,0.0,3.5,1.33,,,0.63,0.48,50.42,0.74,173.9,,,17.86,0.0
2023-01-13 11:00:00,2023-01-13 12:00:00,,,5.74,9.45,15.19,25.66,4.49,0.0,7.0,1.37,,,0.63,0.5,41.5,0.89,100.37,,,19.99,0.0
2023-01-13 12:00:00,2023-01-13 13:00:00,,,6.2,9.41,15.61,25.59,4.51,0.0,9.5,1.35,,,0.62,0.47,32.69,1.24,103.7,,,21.44,0.0
2023-01-13 13:00:00,2023-01-13 14:00:00,,,5.87,9.53,15.39,25.1,4.63,0.0,10.25,1.39,,,0.63,0.51,25.48,1.09,30.07,,,22.16,0.0
2023-01-13 14:00:00,2023-01-13 15:00:00,,,6.04,9.59,15.64,25.55,4.42,0.0,10.25,1.33,,,0.62,0.49,23.76,1.18,10.75,,,22.45,0.0
2023-01-13 15:00:00,2023-01-13 16:00:00,,,5.52,9.67,15.19,24.61,4.28,0.0,11.25,1.34,,,0.64,0.5,22.57,1.3,103.33,,,22.53,0.0
2023-01-13 16:00:00,2023-01-13 17:00:00,,,5.62,9.62,15.25,25.1,4.19,0.0,10.25,1.35,,,0.62,0.52,22.03,1.16,39.1,,,22.09,0.0
2023-01-13 17:00:00,2023-01-13 18:00:00,,,5.18,9.63,14.81,24.3,4.32,0.0,9.75,1.33,,,0.62,0.5,24.99,0.74,47.54,,,21.12,0.0
2023-01-13 18:00:00,2023-01-13 19:00:00,,,5.66,9.6,15.25,24.95,4.58,0.0,7.0,1.39,,,0.62,0.49,28.71,0.38,50.82,,,19.63,0.0
2023-01-13 19:00:00,2023-01-13 20:00:00,,,5.74,9.54,15.27,25.11,4.81,0.0,4.25,1.35,,,0.64,0.5,30.72,0.93,54.69,,,18.82,0.0
2023-01-13 20:00:00,2023-01-13 21:00:00,,,5.99,9.43,15.42,25.51,4.66,0.0,3.0,1.37,,,0.64,0.52,31.95,0.61,59.9,,,18.04,0.0
2023-01-13 21:00:00,2023-01-13 22:00:00,,,5.39,9.55,14.94,24.95,4.82,0.0,3.0,1.36,,,0.63,0.5,36.54,0.97,59.32,,,17.52,0.0
2023-01-13 22:00:00,2023-01-13 23:00:00,,,5.64,9.55,15.19,25.28,4.81,0.0,3.0,1.35,,,0.63,0.5,39.36,0.68,55.9,,,16.67,0.0
2023-01-13 23:00:00,2023-01-14 00:00:00,,,6.05,9.49,15.54,25.86,5.02,0.0,2.33,1.37,,,0.63,0.51,39.96,0.38,50.99,,,16.18,0.0
2023-01-14 00:00:00,2023-01-14 01:00:00,,,5.31,9.65,14.96,24.66,4.84,0.0,2.0,1.33,,,0.63,0.51,40.99,0.39,45.14,,,15.55,0.0
2023-01-14 01:00:00,2023-01-14 02:00:00,,,5.79,9.46,15.25,25.07,4.81,0.0,2.25,1.36,,,0.63,0.48,44.34,0.3,61.38,,,14.75,0.0
2023-01-14 02:00:00,2023-01-14 03:00:00,,,5.5,9.54,15.04,24.93,4.62,0.0,2.0,1.36,,,0.61,0.51,46.74,0.13,78.15,,,14.21,0.0
2023-01-14 03:00:00,2023-01-14 04:00:00,,,4.92,9.55,14.47,24.16,4.69,0.0,2.5,1.37,,,0.6,0.48,48.9,0.28,78.73,,,13.9,0.0
