From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C),RF (mm)
2023-03-14 01:00:00,2023-03-14 02:00:00,80.3,169.32,4.72,9.16,13.89,7.2,3.83,1.11,2.58,,,,,,39.06,0.05,239.52,,23.97,0.0
2023-03-14 02:00:00,2023-03-14 03:00:00,88.18,183.03,4.1,9.38,13.48,6.57,4.11,1.21,2.39,,,,,,35.42,0.29,8.63,,25.5,0.0
2023-03-14 03:00:00,2023-03-14 04:00:00,108.12,225.3,5.25,9.05,14.31,8.36,47.82,1.43,2.23,,,,,,35.89,0.05,257.58,,25.16,0.0
2023-03-14 04:00:00,2023-03-14 05:00:00,93.6,175.07,4.74,9.21,13.95,7.43,79.8,1.42,2.19,,,,,,42.55,0.05,16.78,,23.3,0.0
2023-03-14 05:00:00,2023-03-14 06:00:00,87.85,172.65,4.96,9.13,14.09,7.79,55.79,1.41,2.16,,,,,,46.17,0.05,159.6,,22.72,0.0
2023-03-14 06:00:00,2023-03-14 07:00:00,102.03,201.53,4.54,9.37,13.91,6.69,33.3,1.4,2.16,,,,,,48.73,0.05,165.61,,22.49,0.0
2023-03-14 07:00:00,2023-03-14 08:00:00,148.05,295.73,5.04,9.06,14.11,7.83,22.04,1.7,2.17,,,,,,49.97,0.05,249.83,,22.84,0.0
2023-03-14 08:00:00,2023-03-14 09:00:00,136.42,272.32,5.38,9.12,14.5,8.54,12.75,2.04,2.4,,,,,,39.85,0.07,65.56,,27.11,0.0
2023-03-14 09:00:00,2023-03-14 10:00:00,80.88,162.77,5.17,9.13,14.3,7.96,17.28,1.41,5.29,,,,,,27.06,0.2,155.39,,30.82,0.0
2023-03-14 10:00:00,2023-03-14 11:00:00,57.75,114.3,4.7,9.28,13.98,7.31,25.82,0.73,6.38,,,,,,18.6,0.32,1.19,,33.01,0.0
2023-03-14 11:00:00,2023-03-14 12:00:00,83.97,177.72,4.83,9.18,14.01,7.01,17.0,0.43,6.8,,,,,,14.13,0.65,179.6,,34.15,0.0
2023-03-14 12:00:00,2023-03-14 13:00:00,64.57,147.23,4.82,9.15,13.97,7.71,10.88,0.44,6.49,,,,,,13.19,0.51,334.08,,34.79,0.0
2023-03-14 13:00:00,2023-03-14 14:00:00,34.35,77.57,4.97,9.15,14.11,7.74,9.33,0.0,3.53,,,,,,12.41,0.36,254.29,,35.41,0.0
2023-03-14 14:00:00,2023-03-14 15:00:00,36.7,76.47,4.45,9.46,13.86,,5.66,0.0,4.53,,,,,,11.4,0.51,255.22,,35.62,0.0
2023-03-14 15:00:00,2023-03-14 16:00:00,37.2,81.25,14.72,8.76,20.69,21.73,2.84,0.28,6.6,,,,,,11.46,0.81,324.18,,35.32,0.0
2023-03-14 16:00:00,2023-03-14 17:00:00,34.08,79.42,6.03,9.42,15.45,8.2,0.4,0.3,5.97,,,,,,11.5,0.8,3.06,,35.43,0.0
2023-03-14 17:00:00,2023-03-14 18:00:00,30.4,64.35,6.06,9.5,15.57,8.66,0.01,0.02,5.47,,,,,,11.97,0.62,9.06,,34.75,0.0
2023-03-14 18:00:00,2023-03-14 19:00:00,49.15,98.35,6.21,9.15,15.37,8.42,0.93,,3.29,,,,,,16.82,0.11,9.52,,32.03,0.0
2023-03-14 19:00:00,2023-03-14 20:00:00,64.78,129.68,6.3,9.19,15.49,8.49,3.33,,2.09,,,,,,22.5,0.08,11.05,,29.4,0.0
2023-03-14 20:00:00,2023-03-14 21:00:00,72.75,139.53,5.91,9.02,14.94,7.9,6.59,,2.02,,,,,,24.64,0.09,,,28.24,0.0
2023-03-14 21:00:00,2023-03-14 22:00:00,77.15,151.45,6.06,9.33,15.39,8.11,19.66,,2.06,,,,,,24.67,0.1,,,28.04,0.0
2023-03-14 22:00:00,2023-03-14 23:00:00,66.2,133.75,6.01,9.45,15.46,8.34,14.19,,2.31,,,,,,27.05,0.09,,,26.9,0.0
2023-03-14 23:00:00,2023-03-15 00:00:00,73.33,151.07,6.23,9.0,15.23,8.3,12.15,,2.34,,,,,,29.53,0.06,238.42,,25.91,0.0
2023-03-15 00:00:00,2023-03-15 01:00:00,67.62,139.4,5.75,9.37,15.11,8.01,13.05,,2.25,,,,,,33.05,0.05,238.69,,25.28,0.0
2023-03-15 01:00:00,2023-03-15 02:00:00,73.05,146.08,5.54,9.59,15.13,7.82,11.87,,2.04,,,,,,36.16,0.08,104.71,,25.13,0.0
2023-03-15 02:00:00,2023-03-15 03:00:00,82.67,170.1,5.65,9.46,15.1,7.92,11.68,,2.01,,,,,,35.97,0.18,235.51,,25.42,0.0
2023-03-15 03:00:00,2023-03-15 04:00:00,71.53,146.2,6.2,9.24,15.43,8.45,13.64,,2.19,,,,,,34.48,0.08,5.91,,24.36,0.0
2023-03-15 04:00:00,2023-03-15 05:00:00,56.58,111.2,5.93,9.42,15.35,8.16,12.14,,2.95,,,,,,34.44,0.07,9.98,,23.82,0.0
2023-03-15 05:00:00,2023-03-15 06:00:00,53.8,109.82,6.54,9.18,15.71,8.25,9.46,0.02,3.14,,,,,,33.33,0.05,124.04,,23.58,0.0
2023-03-15 06:00:00,2023-03-15 07:00:00,66.12,133.73,6.4,9.21,15.6,8.65,8.15,0.04,2.91,,,,,,35.6,0.08,107.2,,22.98,0.0
2023-03-15 07:00:00,2023-03-15 08:00:00,96.9,194.85,6.04,9.33,15.37,8.22,7.67,,2.55,,,,,,38.05,0.07,95.82,,23.55,0.0
2023-03-15 08:00:00,2023-03-15 09:00:00,92.68,184.75,5.73,9.27,15.0,8.11,7.59,,2.32,,,,,,34.56,0.06,50.03,,27.26,0.0
2023-03-15 09:00:00,2023-03-15 10:00:00,83.28,164.62,6.25,9.01,15.24,8.74,11.77,,3.08,,,,,,29.01,0.11,152.14,,28.48,0.0
2023-03-15 10:00:00,2023-03-15 11:00:00,118.32,243.5,6.38,9.1,15.48,8.47,10.11,,3.55,,,,,,34.22,0.56,168.29,,27.31,0.0
2023-03-15 11:00:00,2023-03-15 12:00:00,96.25,203.85,6.6,9.19,15.79,8.67,16.48,,4.15,,,,,,34.89,1.27,,,26.23,0.0
2023-03-15 12:00:00,2023-03-15 13:00:00,86.9,191.62,6.25,9.04,15.29,8.19,11.17,0.42,5.14,,,,,,34.81,1.54,,,28.16,0.0
2023-03-15 13:00:00,2023-03-15 14:00:00,79.05,186.88,6.45,9.11,15.56,8.89,12.22,0.32,5.03,,,,,,27.78,0.98,343.1,,28.99,0.0
2023-03-15 14:00:00,2023-03-15 15:00:00,69.15,160.35,6.25,9.36,15.61,8.44,8.15,0.32,5.45,,,,,,26.2,1.63,341.75,,28.89,0.0
2023-03-15 15:00:00,2023-03-15 16:00:00,69.25,156.2,5.28,9.69,14.97,7.17,5.82,0.43,5.13,,,,,,25.65,1.35,239.6,,29.3,0.0
2023-03-15 16:00:00,2023-03-15 17:00:00,50.35,114.12,5.78,9.39,15.17,7.94,5.73,0.43,4.76,,,,,,26.89,0.74,1.5,,29.17,0.0
2023-03-15 17:00:00,2023-03-15 18:00:00,47.3,103.7,6.48,6.72,11.24,6.06,4.42,0.53,4.51,,,,,,28.63,0.53,258.73,,28.71,0.0
2023-03-15 18:00:00,2023-03-15 19:00:00,51.3,108.15,,9.06,15.29,9.09,3.54,0.41,4.36,,,,,,28.76,0.52,324.21,,28.3,0.0
2023-03-15 19:00:00,2023-03-15 20:00:00,52.1,109.53,5.56,9.92,15.47,7.8,2.95,1.14,3.16,,,,,,34.17,0.21,147.76,,27.0,0.0
2023-03-15 20:00:00,2023-03-15 21:00:00,30.97,66.3,5.58,9.56,15.13,7.81,2.93,1.12,3.5,,,,,,33.74,0.34,127.34,,26.67,0.0
2023-03-15 21:00:00,2023-03-15 22:00:00,35.72,76.88,5.65,9.46,15.12,8.29,3.15,1.32,2.83,,,,,,33.31,0.39,,,26.54,0.0
2023-03-15 22:00:00,2023-03-15 23:00:00,62.53,130.22,5.6,9.57,15.17,7.74,9.4,0.7,4.15,,,,,,32.81,0.64,,,26.36,0.0
2023-03-15 23:00:00,2023-03-16 00:00:00,35.07,76.13,6.1,9.56,15.65,8.51,6.85,0.49,4.78,,,,,,36.56,0.89,,,25.53,0.0
2023-03-16 00:00:00,2023-03-16 01:00:00,31.6,68.6,5.9,9.08,14.98,7.88,9.77,0.33,4.97,,,,,,37.66,0.87,,,24.99,0.0
2023-03-16 01:00:00,2023-03-16 02:00:00,28.35,60.17,5.95,9.58,15.53,8.29,9.88,0.31,4.96,,,,,,39.4,0.61,,,24.53,0.0
2023-03-16 02:00:00,2023-03-16 03:00:00,35.02,70.2,5.76,9.3,15.06,8.06,10.33,0.44,4.29,,,,,,41.53,0.62,0.32,,24.18,0.0
2023-03-16 03:00:00,2023-03-16 04:00:00,53.6,109.75,6.13,9.2,15.33,8.25,39.12,0.68,3.5,,,,,,45.12,0.15,1.65,,23.52,0.0
2023-03-16 04:00:00,2023-03-16 05:00:00,43.43,87.88,5.92,9.46,15.38,8.37,69.12,0.61,3.58,,,,,,47.73,0.17,1.92,,23.2,0.0
2023-03-16 05:00:00,2023-03-16 06:00:00,34.43,68.92,6.5,9.16,15.66,8.55,38.68,0.47,3.89,,,,,,49.57,0.08,0.95,,22.36,0.0
2023-03-16 06:00:00,2023-03-16 07:00:00,36.77,74.1,6.51,9.13,15.64,8.79,23.09,0.68,2.79,,,,,,51.23,0.13,179.75,,22.21,0.0
2023-03-16 07:00:00,2023-03-16 08:00:00,55.42,116.33,5.54,9.7,15.23,8.04,17.57,0.8,2.82,,,,,,50.93,0.15,193.67,,22.74,0.0
2023-03-16 08:00:00,2023-03-16 09:00:00,48.92,103.25,5.47,9.44,14.91,7.67,21.21,0.85,3.77,,,,,,47.35,0.42,262.77,,23.66,0.0
2023-03-16 09:00:00,2023-03-16 10:00:00,38.1,81.6,5.51,9.54,15.06,7.94,24.2,0.81,4.7,,,,,,41.38,0.44,260.45,,25.08,0.0
2023-03-16 10:00:00,2023-03-16 11:00:00,47.88,99.25,6.24,9.26,15.5,8.32,28.62,0.86,5.77,,,,,,35.98,0.22,263.48,,27.52,0.0
2023-03-16 11:00:00,2023-03-16 12:00:00,52.97,109.2,6.33,9.06,15.39,8.64,35.75,0.99,7.35,,,,,,33.12,0.34,303.84,,28.91,0.0
2023-03-16 12:00:00,2023-03-16 13:00:00,54.67,114.5,5.63,9.47,15.1,8.09,39.06,1.17,9.09,,,,,,29.95,0.21,193.35,,30.79,0.0
2023-03-16 13:00:00,2023-03-16 14:00:00,71.05,142.88,5.37,9.4,14.77,7.56,41.2,1.18,10.67,,,,,,27.79,0.39,149.62,,31.81,0.0
2023-03-16 14:00:00,2023-03-16 15:00:00,74.53,148.43,5.73,9.32,15.05,7.96,51.55,0.91,13.54,,,,,,26.19,0.46,180.43,,32.39,0.0
2023-03-16 15:00:00,2023-03-16 16:00:00,52.75,121.57,6.92,9.01,15.92,9.02,46.01,0.65,7.96,,,,,,22.75,0.41,91.43,,32.6,0.0
2023-03-16 16:00:00,2023-03-16 17:00:00,44.53,92.97,6.96,9.07,16.02,9.73,,0.6,12.64,,,,,,26.54,0.76,0.31,,32.18,0.0
2023-03-16 17:00:00,2023-03-16 18:00:00,51.8,111.3,6.28,9.12,15.39,8.57,,0.3,12.59,,,,,,30.3,0.42,14.64,,31.31,0.0
2023-03-16 18:00:00,2023-03-16 19:00:00,59.0,125.7,6.33,9.36,15.7,8.59,13.96,0.54,11.92,,,,,,35.05,0.59,12.62,,29.82,0.0
2023-03-16 19:00:00,2023-03-16 20:00:00,67.3,143.15,5.77,9.61,15.38,7.69,8.69,0.73,11.26,,,,,,41.14,0.63,6.13,,28.59,0.0
2023-03-16 20:00:00,2023-03-16 21:00:00,55.1,130.15,6.85,9.11,15.96,8.82,7.05,0.51,11.23,,,,,,46.2,0.78,1.78,,27.35,0.0
2023-03-16 21:00:00,2023-03-16 22:00:00,41.45,92.6,5.95,9.55,15.5,8.17,4.11,0.28,8.92,,,,,,55.55,0.23,,,26.26,0.0
2023-03-16 22:00:00,2023-03-16 23:00:00,41.02,93.85,6.07,9.14,15.22,7.95,3.34,0.6,6.96,,,,,,57.66,0.18,,,25.78,0.0
2023-03-16 23:00:00,2023-03-17 00:00:00,82.37,169.6,5.77,9.72,15.48,8.29,2.82,0.84,5.58,,,,,,59.57,0.34,,,25.35,0.0
2023-03-17 00:00:00,2023-03-17 01:00:00,82.15,166.22,5.75,9.54,15.29,8.07,5.48,0.89,4.8,,,,,,64.42,0.09,,,24.28,0.0
2023-03-17 01:00:00,2023-03-17 02:00:00,66.88,143.93,6.38,9.46,15.84,8.52,5.76,0.61,4.87,,,,,,66.39,0.09,359.49,,23.88,0.0
2023-03-17 02:00:00,2023-03-17 03:00:00,49.9,109.3,5.64,9.44,15.07,7.63,7.05,0.31,5.07,,,,,,64.55,0.13,355.94,,24.11,0.0
2023-03-17 03:00:00,2023-03-17 04:00:00,75.2,149.93,5.86,9.57,15.42,8.22,8.28,0.51,5.91,,,,,,67.92,0.22,351.39,,23.99,0.0
2023-03-17 04:00:00,2023-03-17 05:00:00,103.07,201.95,5.46,9.7,15.17,7.49,7.76,0.5,6.33,,,,,,74.41,0.1,350.6,,23.37,0.0
2023-03-17 05:00:00,2023-03-17 06:00:00,76.1,147.8,5.68,9.36,15.04,7.62,7.07,0.65,9.09,,,,,,84.55,0.26,357.88,,23.13,0.0
2023-03-17 06:00:00,2023-03-17 07:00:00,83.9,179.25,5.98,9.34,15.32,8.43,6.41,0.84,11.82,,,,,,89.51,0.14,83.13,,22.85,0.0
2023-03-17 07:00:00,2023-03-17 08:00:00,121.13,234.75,6.38,9.2,15.59,8.41,6.61,0.95,13.57,,,,,,90.75,0.09,100.2,,23.08,0.0
2023-03-17 08:00:00,2023-03-17 09:00:00,112.7,228.6,6.1,9.25,15.35,8.36,6.07,0.83,16.5,,,,,,86.85,0.35,347.43,,23.57,0.0
2023-03-17 09:00:00,2023-03-17 10:00:00,93.97,192.5,6.61,9.09,15.7,8.88,6.03,0.72,16.87,,,,,,76.35,0.17,47.91,,25.43,0.0
2023-03-17 10:00:00,2023-03-17 11:00:00,96.12,215.85,5.81,9.62,15.43,7.87,6.27,0.76,14.06,,,,,,61.38,0.61,25.93,,27.3,0.0
2023-03-17 11:00:00,2023-03-17 12:00:00,105.65,226.95,6.13,9.22,15.36,8.31,5.81,0.64,10.16,,,,,,52.42,0.92,1.29,,28.97,0.0
2023-03-17 12:00:00,2023-03-17 13:00:00,85.62,213.12,6.78,9.05,15.82,9.04,5.57,0.41,11.92,,,,,,46.81,0.9,42.59,,29.86,0.0
2023-03-17 13:00:00,2023-03-17 14:00:00,54.58,112.55,6.27,9.03,15.3,8.31,6.07,0.31,11.48,,,,,,39.94,0.8,69.11,,31.07,0.0
2023-03-17 14:00:00,2023-03-17 15:00:00,60.45,130.38,6.51,9.01,15.52,8.68,8.95,0.34,12.62,,,,,,39.98,0.49,173.31,,31.58,0.0
2023-03-17 15:00:00,2023-03-17 16:00:00,70.05,154.55,5.58,9.79,15.37,8.08,15.17,0.31,12.27,,,,,,36.88,0.31,130.97,,31.92,0.0
2023-03-17 16:00:00,2023-03-17 17:00:00,71.17,159.2,6.19,9.5,15.69,8.25,17.32,0.26,11.91,,,,,,34.83,0.49,13.69,,31.8,0.0
2023-03-17 17:00:00,2023-03-17 18:00:00,52.27,119.12,5.15,9.89,15.04,7.56,17.23,0.34,9.62,,,,,,35.12,0.33,8.0,,31.3,0.0
2023-03-17 18:00:00,2023-03-17 19:00:00,62.8,135.12,6.08,9.34,15.43,8.58,13.59,0.46,8.43,,,,,,40.05,0.11,2.37,,29.92,0.0
2023-03-17 19:00:00,2023-03-17 20:00:00,101.47,200.47,6.15,9.13,15.28,8.15,11.95,0.96,6.62,,,,,,43.0,0.51,356.71,,28.92,0.0
2023-03-17 20:00:00,2023-03-17 21:00:00,69.28,149.05,5.27,9.71,14.99,7.23,11.84,0.52,9.15,,,,,,45.44,0.42,172.9,,26.8,0.0
2023-03-17 21:00:00,2023-03-17 22:00:00,39.77,100.6,5.3,9.78,15.08,7.65,12.51,0.5,7.72,,,,,,45.42,0.21,213.35,,26.03,0.0
2023-03-17 22:00:00,2023-03-17 23:00:00,44.15,100.65,6.21,9.39,15.61,8.73,12.16,0.37,6.79,,,,,,48.48,0.4,207.59,,25.15,0.0
2023-03-17 23:00:00,2023-03-18 00:00:00,43.47,97.87,6.78,9.07,15.85,9.06,11.59,0.23,6.79,,,,,,51.43,0.59,237.38,,24.07,0.0
2023-03-18 00:00:00,2023-03-18 01:00:00,39.78,87.65,5.89,9.5,15.39,7.86,7.7,0.18,6.64,,,,,,54.27,0.27,252.11,,23.82,0.0
2023-03-18 01:00:00,2023-03-18 02:00:00,33.3,70.8,5.81,9.71,15.52,8.16,7.77,0.06,5.67,,,,,,55.38,0.24,149.94,,23.67,0.0
2023-03-18 02:00:00,2023-03-18 03:00:00,37.48,78.25,5.28,9.58,14.86,7.61,7.64,0.05,6.25,,,,,,57.64,0.95,268.91,,23.18,0.0
2023-03-18 03:00:00,2023-03-18 04:00:00,36.6,78.45,5.66,9.53,15.19,7.99,8.98,0.03,5.39,,,,,,58.89,0.48,175.34,,22.87,0.0
2023-03-18 04:00:00,2023-03-18 05:00:00,36.58,77.6,5.99,9.31,15.3,8.01,10.87,0.07,3.91,,,,,,60.67,0.07,175.4,,22.44,0.0
2023-03-18 05:00:00,2023-03-18 06:00:00,36.75,77.03,6.15,9.24,15.39,8.19,12.07,0.06,4.37,,,,,,61.55,0.07,136.72,,22.25,0.0
2023-03-18 06:00:00,2023-03-18 07:00:00,40.52,85.1,5.92,9.55,15.47,7.87,11.66,0.09,4.17,,,,,,62.93,0.79,355.93,,21.95,0.0
2023-03-18 07:00:00,2023-03-18 08:00:00,48.38,101.38,6.27,9.33,15.6,8.4,10.47,0.25,4.32,,,,,,65.06,0.86,354.12,,21.72,0.0
2023-03-18 08:00:00,2023-03-18 09:00:00,42.5,89.3,6.19,9.07,15.27,8.79,10.39,0.21,4.81,,,,,,59.78,0.56,262.06,,23.06,0.0
2023-03-18 09:00:00,2023-03-18 10:00:00,39.62,87.1,6.06,9.41,15.46,8.22,9.96,0.26,5.39,,,,,,54.39,0.43,268.69,,25.12,0.0
2023-03-18 10:00:00,2023-03-18 11:00:00,47.6,98.02,6.08,9.6,15.67,8.39,9.71,0.33,8.13,,,,,,51.13,0.28,79.96,,26.8,0.0
2023-03-18 11:00:00,2023-03-18 12:00:00,62.52,129.03,6.33,9.12,15.44,8.66,10.31,0.29,9.77,,,,,,44.78,0.29,78.22,,28.72,0.0
2023-03-18 12:00:00,2023-03-18 13:00:00,53.8,107.5,5.88,9.36,15.24,8.11,12.85,0.24,10.43,,,,,,39.2,0.24,89.65,,30.2,0.0
2023-03-18 13:00:00,2023-03-18 14:00:00,48.8,98.6,6.38,9.15,15.52,8.61,19.3,0.14,10.44,,,,,,34.83,0.37,63.41,,31.4,0.0
2023-03-18 14:00:00,2023-03-18 15:00:00,57.85,112.7,5.9,9.66,15.56,8.41,26.93,0.1,7.42,,,,,,28.89,0.63,18.93,,32.25,0.0
2023-03-18 15:00:00,2023-03-18 16:00:00,57.53,114.2,6.17,9.47,15.64,8.15,21.44,0.09,7.68,,,,,,27.57,0.32,84.69,,32.73,0.0
2023-03-18 16:00:00,2023-03-18 17:00:00,62.78,126.27,5.54,9.67,15.21,7.87,17.52,0.06,7.62,,,,,,27.94,0.49,92.12,,31.49,0.0
2023-03-18 17:00:00,2023-03-18 18:00:00,145.12,313.5,6.04,9.52,15.56,8.55,13.65,0.06,4.86,,,,,,32.27,1.38,9.29,,26.66,0.0
2023-03-18 18:00:00,2023-03-18 19:00:00,54.2,121.9,5.44,9.5,14.94,7.66,10.98,0.01,4.21,,,,,,39.46,1.11,119.61,,24.89,0.0
2023-03-18 19:00:00,2023-03-18 20:00:00,25.1,53.42,5.59,9.7,15.29,7.52,10.05,0.0,3.71,,,,,,37.23,1.48,355.73,,24.54,0.0
2023-03-18 20:00:00,2023-03-18 21:00:00,27.83,58.5,5.58,9.77,15.35,7.44,9.31,0.0,3.77,,,,,,41.51,1.03,356.58,,23.75,0.0
2023-03-18 21:00:00,2023-03-18 22:00:00,66.03,147.12,5.93,9.42,15.35,8.09,8.6,0.0,4.58,,,,,,51.76,1.42,346.21,,22.43,0.0
2023-03-18 22:00:00,2023-03-18 23:00:00,25.9,59.0,5.86,9.64,15.51,8.18,12.32,0.0,3.51,,,,,,51.46,0.9,336.7,,22.23,0.0
2023-03-18 23:00:00,2023-03-19 00:00:00,15.2,33.5,6.62,9.35,15.97,9.22,21.2,0.0,3.65,,,,,,49.52,0.69,338.05,,22.32,0.0
2023-03-19 00:00:00,2023-03-19 01:00:00,20.25,41.22,5.78,9.72,15.49,8.24,21.88,0.0,3.09,,,,,,48.31,0.34,319.7,,22.02,0.0
2023-03-19 01:00:00,2023-03-19 02:00:00,26.57,46.67,5.87,9.7,15.56,8.37,18.74,0.0,2.0,,,,,,51.85,0.06,170.66,,21.19,0.0
2023-03-19 02:00:00,2023-03-19 03:00:00,34.9,65.12,6.1,9.4,15.5,8.52,18.77,0.0,2.0,,,,,,50.52,0.07,206.5,,21.7,0.0
2023-03-19 03:00:00,2023-03-19 04:00:00,21.62,44.07,6.25,9.41,15.65,8.69,16.91,0.0,2.0,,,,,,55.57,0.19,270.2,,21.03,0.0
2023-03-19 04:00:00,2023-03-19 05:00:00,27.92,51.85,5.41,9.76,15.17,8.05,14.67,0.29,2.0,,,,,,58.18,0.11,171.87,,20.39,0.0
2023-03-19 05:00:00,2023-03-19 06:00:00,73.25,133.8,6.41,9.26,15.66,8.56,57.47,0.67,2.0,,,,,,60.04,0.06,342.36,,20.23,0.0
2023-03-19 06:00:00,2023-03-19 07:00:00,47.38,90.62,6.52,9.01,15.53,8.67,51.08,0.33,2.0,,,,,,63.29,0.05,264.38,,19.72,0.0
2023-03-19 07:00:00,2023-03-19 08:00:00,57.1,112.3,6.18,9.1,15.28,8.15,35.13,0.37,2.0,,,,,,57.34,0.05,139.84,,20.97,0.0
2023-03-19 08:00:00,2023-03-19 09:00:00,55.27,114.15,5.29,9.68,14.96,7.35,40.16,0.3,2.2,,,,,,48.86,0.16,70.6,,23.18,0.0
2023-03-19 09:00:00,2023-03-19 10:00:00,47.88,97.5,5.34,9.53,14.86,7.32,64.14,0.11,2.25,,,,,,39.57,0.25,199.05,,25.68,0.0
2023-03-19 10:00:00,2023-03-19 11:00:00,57.2,127.47,5.61,9.59,15.2,7.91,100.39,0.13,4.76,,,,,,35.2,0.42,51.25,,27.37,0.0
2023-03-19 11:00:00,2023-03-19 12:00:00,63.05,132.17,5.59,9.71,15.31,8.26,59.7,0.07,8.97,,,,,,31.48,0.7,331.51,,28.51,0.0
2023-03-19 12:00:00,2023-03-19 13:00:00,30.85,59.62,5.59,9.57,15.17,7.66,32.79,0.0,8.61,,,,,,27.7,0.89,266.71,,29.57,0.0
2023-03-19 13:00:00,2023-03-19 14:00:00,27.07,56.73,5.35,9.49,14.85,7.53,21.49,0.0,8.21,,,,,,27.84,1.11,89.06,,29.86,0.0
2023-03-19 14:00:00,2023-03-19 15:00:00,33.33,94.35,6.11,9.41,15.52,8.35,15.45,0.0,8.08,,,,,,27.16,1.07,3.01,,30.33,0.0
2023-03-19 15:00:00,2023-03-19 16:00:00,26.82,72.2,6.51,9.27,15.78,8.75,12.53,0.0,7.29,,,,,,26.4,0.84,2.36,,30.77,0.0
2023-03-19 16:00:00,2023-03-19 17:00:00,27.75,59.35,6.07,9.35,15.42,8.58,10.18,0.0,7.64,,,,,,27.18,0.75,10.34,,30.41,0.0
2023-03-19 17:00:00,2023-03-19 18:00:00,28.75,58.25,6.22,9.38,15.6,8.24,9.2,0.01,7.12,,,,,,27.95,0.68,10.74,,29.79,0.0
2023-03-19 18:00:00,2023-03-19 19:00:00,34.48,68.1,6.09,9.4,15.5,8.7,8.55,0.17,5.58,,,,,,30.44,0.34,7.89,,28.49,0.0
2023-03-19 19:00:00,2023-03-19 20:00:00,32.62,65.53,6.05,9.63,15.68,8.46,8.18,0.38,2.3,,,,,,32.93,0.12,0.78,,27.48,0.0
2023-03-19 20:00:00,2023-03-19 21:00:00,31.95,63.4,6.84,8.9,15.74,8.7,8.26,1.1,2.0,,,,,,35.64,0.1,,,26.68,0.0
2023-03-19 21:00:00,2023-03-19 22:00:00,38.7,76.7,6.22,9.42,15.64,7.85,8.38,0.91,3.34,,,,,,40.36,0.7,359.84,,26.45,0.0
2023-03-19 22:00:00,2023-03-19 23:00:00,34.43,77.38,5.77,9.65,15.42,7.92,7.71,0.23,5.66,,,,,,53.77,1.06,336.37,,24.07,0.0
2023-03-19 23:00:00,2023-03-20 00:00:00,16.4,46.57,5.72,9.4,15.11,8.29,6.96,0.02,6.4,,,,,,67.39,1.04,296.19,,21.37,0.07
2023-03-20 00:00:00,2023-03-20 01:00:00,12.43,23.7,5.55,9.52,15.07,7.4,4.38,0.0,3.98,,,,,,71.51,0.27,334.48,,20.5,0.0
2023-03-20 01:00:00,2023-03-20 02:00:00,16.28,33.6,5.84,9.19,15.03,7.88,4.9,0.0,2.66,,,,,,65.73,0.07,190.09,,20.6,0.0
2023-03-20 02:00:00,2023-03-20 03:00:00,22.95,44.0,5.45,9.89,15.34,7.97,5.21,0.0,2.09,,,,,,65.81,0.05,157.71,,20.94,0.0
2023-03-20 03:00:00,2023-03-20 04:00:00,36.5,72.8,5.56,9.48,15.04,7.33,5.67,0.05,2.04,,,,,,68.57,0.09,150.15,,20.99,0.0
2023-03-20 04:00:00,2023-03-20 05:00:00,36.25,77.7,5.58,9.5,15.08,7.83,6.27,0.18,2.45,,,,,,69.15,0.11,152.54,,20.72,0.0
2023-03-20 05:00:00,2023-03-20 06:00:00,45.47,90.45,5.37,9.61,14.97,7.7,7.37,0.3,2.65,,,,,,69.79,0.07,173.64,,20.37,0.0
2023-03-20 06:00:00,2023-03-20 07:00:00,39.45,85.98,6.18,9.16,15.33,8.3,8.58,0.19,2.23,,,,,,70.38,0.07,139.65,,19.92,0.0
2023-03-20 07:00:00,2023-03-20 08:00:00,32.6,70.75,6.23,9.57,15.81,8.67,8.6,0.37,2.72,,,,,,71.23,0.32,252.16,,20.53,0.0
2023-03-20 08:00:00,2023-03-20 09:00:00,32.55,68.92,6.13,9.24,15.37,8.27,8.89,0.4,2.78,,,,,,66.75,0.41,326.62,,21.37,0.0
2023-03-20 09:00:00,2023-03-20 10:00:00,46.92,98.2,5.62,9.52,15.13,7.87,8.86,0.56,4.24,,,,,,57.36,0.22,184.66,,23.94,0.0
2023-03-20 10:00:00,2023-03-20 11:00:00,64.67,135.4,5.21,9.87,15.08,7.13,9.01,0.73,7.3,,,,,,53.11,0.25,236.9,,25.62,0.0
2023-03-20 11:00:00,2023-03-20 12:00:00,71.07,146.3,5.43,9.82,15.25,7.27,9.06,0.55,8.3,,,,,,48.52,0.32,169.86,,27.1,0.0
2023-03-20 12:00:00,2023-03-20 13:00:00,60.58,115.35,6.12,9.44,15.56,8.25,15.07,0.22,6.94,,,,,,38.66,0.73,105.01,,28.42,0.0
2023-03-20 13:00:00,2023-03-20 14:00:00,40.32,78.9,6.06,9.59,15.66,8.46,18.83,0.19,5.93,,,,,,33.05,1.0,6.82,,29.7,0.0
