From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm),AT (degree C)
2023-01-26 12:00:00,2023-01-26 13:00:00,126.0,161.0,1.45,23.48,68.78,9.02,10.38,0.55,26.27,0.22,0.2,,,,,82.5,3.98,58.75,68.75,741.0,0.08,0.0,20.62
2023-01-26 13:00:00,2023-01-26 14:00:00,129.33,163.0,0.8,24.57,75.88,8.32,12.2,0.55,31.15,0.2,0.1,,,,,82.75,4.78,65.75,75.75,741.0,0.0,0.0,21.27
2023-01-26 14:00:00,2023-01-26 15:00:00,136.0,171.5,,24.62,63.2,8.57,11.43,0.54,31.23,0.2,0.1,,,,,81.25,4.82,61.0,63.25,741.0,0.03,0.0,21.6
2023-01-26 15:00:00,2023-01-26 16:00:00,135.67,176.25,,27.15,39.85,9.65,11.85,0.52,31.5,0.2,0.1,,,,,83.0,4.33,56.0,40.0,741.0,0.03,0.0,21.12
2023-01-26 16:00:00,2023-01-26 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 17:00:00,2023-01-26 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 18:00:00,2023-01-26 19:00:00,135.0,168.0,1.4,14.8,10.77,6.3,24.6,0.53,35.55,0.1,0.1,,,,,81.0,0.87,41.67,10.67,741.0,0.0,0.0,19.1
2023-01-26 19:00:00,2023-01-26 20:00:00,109.0,166.0,2.05,34.8,12.8,13.05,29.25,1.61,16.07,0.2,0.15,,,,,81.25,1.77,130.0,13.0,741.0,0.05,0.0,18.6
2023-01-26 20:00:00,2023-01-26 21:00:00,112.0,167.25,1.3,45.58,10.95,17.73,31.65,1.56,3.6,0.3,0.15,,,,,86.5,1.7,47.25,11.25,741.0,0.03,0.0,18.05
2023-01-26 21:00:00,2023-01-26 22:00:00,119.5,171.0,0.6,48.92,11.12,18.2,28.22,1.62,2.7,0.32,0.2,,,,,87.0,1.95,52.25,11.0,741.0,0.17,0.0,17.5
2023-01-26 22:00:00,2023-01-26 23:00:00,111.25,164.25,1.53,50.65,9.38,19.4,29.7,1.73,6.18,0.38,0.2,,,,,87.0,2.38,52.5,9.25,741.0,0.25,0.0,16.85
2023-01-26 23:00:00,2023-01-27 00:00:00,95.5,139.25,1.47,37.33,9.45,14.5,8.32,0.57,15.12,0.25,0.1,,,,,87.0,1.45,52.25,9.25,741.0,0.08,0.0,16.43
2023-01-27 00:00:00,2023-01-27 01:00:00,81.75,122.0,0.8,36.9,9.3,13.48,5.45,0.57,15.32,0.2,0.1,,,,,87.0,2.4,52.25,9.0,741.0,0.1,0.0,15.88
2023-01-27 01:00:00,2023-01-27 02:00:00,80.75,112.5,1.8,34.75,9.45,13.07,6.5,0.48,20.9,0.2,0.1,,,,,87.0,3.05,54.75,9.25,741.0,0.03,0.0,15.38
2023-01-27 02:00:00,2023-01-27 03:00:00,77.5,110.25,,32.6,9.78,12.1,8.4,0.01,23.32,0.2,0.1,,,,,87.0,3.3,47.25,10.0,741.0,0.08,0.0,15.15
2023-01-27 03:00:00,2023-01-27 04:00:00,70.0,108.0,1.15,31.77,10.28,12.05,9.12,4.74,25.18,0.2,0.1,,,,,82.5,2.83,45.0,10.25,741.0,0.1,0.0,14.92
2023-01-27 04:00:00,2023-01-27 05:00:00,69.75,105.25,0.6,29.6,11.3,11.25,9.53,7.76,25.8,0.2,0.1,,,,,80.0,2.35,43.75,11.25,741.0,0.03,0.0,14.35
2023-01-27 05:00:00,2023-01-27 06:00:00,69.0,98.25,0.5,28.3,11.82,10.83,6.17,,22.35,0.2,0.1,,,,,80.0,2.45,47.5,12.0,741.0,0.0,0.0,13.8
2023-01-27 06:00:00,2023-01-27 07:00:00,75.0,102.0,0.1,31.05,12.15,11.6,3.3,,19.5,0.2,0.1,,,,,80.0,0.8,59.5,12.0,741.0,0.0,0.0,13.4
2023-01-27 07:00:00,2023-01-27 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 08:00:00,2023-01-27 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 09:00:00,2023-01-27 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 10:00:00,2023-01-27 11:00:00,75.0,102.0,,,174.95,,,0.0,48.5,,,,,,,59.0,4.3,72.5,175.0,742.0,,0.0,21.25
2023-01-27 11:00:00,2023-01-27 12:00:00,,,1.4,30.37,196.13,11.77,46.6,1.48,86.38,0.2,0.1,,,,,54.25,4.6,87.0,196.0,742.0,0.0,0.0,22.75
2023-01-27 12:00:00,2023-01-27 13:00:00,83.0,160.0,0.93,31.38,134.88,12.22,27.53,0.52,78.92,0.2,0.1,,,,,52.25,5.15,77.25,135.0,742.0,0.0,0.0,24.0
2023-01-27 13:00:00,2023-01-27 14:00:00,82.25,159.25,,,189.2,,,,72.3,0.2,0.1,,,,,52.0,6.05,90.5,189.25,741.25,0.0,0.0,25.15
2023-01-27 14:00:00,2023-01-27 15:00:00,80.0,157.0,,,172.95,,,0.02,79.6,0.15,0.1,,,,,52.5,6.1,88.0,173.0,741.0,0.0,0.0,25.55
2023-01-27 15:00:00,2023-01-27 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 16:00:00,2023-01-27 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 17:00:00,2023-01-27 18:00:00,,,,,,,,0.0,,,,,,,,,,,,,,,
2023-01-27 18:00:00,2023-01-27 19:00:00,75.0,167.0,0.9,81.8,9.43,30.5,41.2,1.71,55.42,0.13,0.07,,,,,70.5,3.15,41.25,9.25,741.0,0.0,0.0,20.32
2023-01-27 19:00:00,2023-01-27 20:00:00,81.33,170.75,1.9,101.77,9.55,37.67,47.1,1.73,39.48,0.22,0.1,,,,,74.0,2.93,44.25,9.75,741.0,0.03,0.0,19.05
2023-01-27 20:00:00,2023-01-27 21:00:00,94.75,177.25,1.7,102.57,9.72,36.83,47.9,1.72,32.18,0.2,0.2,,,,,76.0,2.87,49.5,10.0,741.0,0.17,0.0,18.2
2023-01-27 21:00:00,2023-01-27 22:00:00,95.0,156.0,4.25,92.6,9.75,35.6,48.98,1.79,35.92,0.22,0.2,,,,,74.5,3.4,56.0,10.0,741.0,0.12,0.0,17.77
2023-01-27 22:00:00,2023-01-27 23:00:00,88.5,132.5,5.37,101.93,9.88,39.88,49.5,1.83,31.98,0.2,0.12,,,,,76.0,2.3,53.0,10.0,741.0,0.03,0.0,16.98
2023-01-27 23:00:00,2023-01-28 00:00:00,87.75,124.5,1.45,88.38,9.97,32.88,9.65,0.56,30.58,0.2,0.1,,,,,77.5,2.42,53.5,10.0,741.0,0.03,0.0,16.38
2023-01-28 00:00:00,2023-01-28 01:00:00,90.0,124.75,1.9,95.7,10.1,36.43,6.2,0.52,27.58,0.2,0.1,,,,,80.75,3.5,53.5,10.0,741.0,0.03,0.0,15.9
2023-01-28 01:00:00,2023-01-28 02:00:00,90.0,129.25,2.33,90.42,10.18,34.3,8.77,0.45,29.7,0.2,0.1,,,,,82.0,2.6,47.0,10.0,741.0,0.03,0.0,15.7
2023-01-28 02:00:00,2023-01-28 03:00:00,90.75,126.5,0.5,76.1,10.33,28.6,10.0,0.01,29.78,0.2,0.1,,,,,82.0,2.98,44.75,10.0,741.0,0.0,0.0,15.22
2023-01-28 03:00:00,2023-01-28 04:00:00,92.67,127.5,1.27,85.12,10.45,31.57,9.15,4.8,27.32,0.2,0.1,,,,,81.25,3.25,45.0,10.25,741.0,0.0,0.0,14.52
2023-01-28 04:00:00,2023-01-28 05:00:00,91.25,134.5,3.8,78.6,10.85,30.8,11.17,7.94,26.9,0.2,0.1,,,,,81.0,3.45,51.5,11.0,741.0,0.0,0.0,14.05
2023-01-28 05:00:00,2023-01-28 06:00:00,92.25,136.25,1.33,82.05,11.0,30.98,7.47,,26.05,0.2,0.43,,,,,81.0,3.92,62.0,11.0,741.0,0.05,0.0,13.55
2023-01-28 06:00:00,2023-01-28 07:00:00,102.0,146.0,1.8,84.2,10.9,30.85,7.0,,27.15,0.25,0.3,,,,,81.0,4.35,62.0,11.0,741.0,0.05,0.0,13.4
2023-01-28 07:00:00,2023-01-28 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28 08:00:00,2023-01-28 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28 09:00:00,2023-01-28 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28 10:00:00,2023-01-28 11:00:00,102.0,146.0,,,177.65,,,0.0,22.05,,,,,,,59.5,3.9,73.0,177.5,741.0,,0.0,22.35
2023-01-28 11:00:00,2023-01-28 12:00:00,,,5.35,48.73,200.58,19.43,18.47,0.71,88.88,0.2,0.2,,,,,53.75,4.05,87.75,200.5,741.0,0.0,0.0,24.15
2023-01-28 12:00:00,2023-01-28 13:00:00,88.0,262.0,2.9,63.92,133.65,23.5,30.6,0.59,93.28,0.2,0.12,,,,,50.0,4.17,71.75,133.75,741.0,0.0,0.0,25.75
2023-01-28 13:00:00,2023-01-28 14:00:00,82.25,238.5,3.47,57.48,195.8,22.75,19.48,0.44,95.38,0.2,0.1,,,,,48.25,4.38,92.5,195.75,741.0,0.03,0.0,26.8
2023-01-28 14:00:00,2023-01-28 15:00:00,62.67,157.25,2.38,53.5,167.9,21.25,16.93,0.37,98.78,0.2,0.1,,,,,46.25,4.38,84.0,167.75,741.0,0.0,0.0,27.7
2023-01-28 15:00:00,2023-01-28 16:00:00,58.0,125.0,2.15,51.45,131.4,20.4,18.8,0.32,96.05,0.2,0.1,,,,,46.0,4.25,78.0,131.5,741.0,0.0,0.0,28.05
2023-01-28 16:00:00,2023-01-28 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28 17:00:00,2023-01-28 18:00:00,58.0,125.0,,,12.7,,,0.45,47.7,,,,,,,62.0,2.35,36.5,12.5,741.0,,0.0,23.9
2023-01-28 18:00:00,2023-01-28 19:00:00,111.0,284.0,3.67,90.17,9.8,34.7,42.23,1.31,49.25,0.15,0.1,,,,,69.0,1.43,42.5,10.0,741.0,0.0,0.0,22.12
2023-01-28 19:00:00,2023-01-28 20:00:00,111.5,273.25,6.0,147.55,9.65,54.75,47.38,1.15,26.77,0.33,0.2,,,,,73.75,1.6,45.5,10.0,741.0,0.1,0.0,20.73
2023-01-28 20:00:00,2023-01-28 21:00:00,118.33,233.25,2.6,156.18,9.7,57.95,48.83,1.1,16.65,0.3,0.17,,,,,77.5,0.53,46.0,10.0,741.0,0.12,0.0,19.85
2023-01-28 21:00:00,2023-01-28 22:00:00,132.0,212.25,3.2,209.0,9.65,78.72,48.9,1.22,4.98,0.38,0.2,,,,,81.0,0.3,53.25,9.5,741.0,0.2,0.0,19.2
2023-01-28 22:00:00,2023-01-28 23:00:00,141.0,212.75,4.2,197.85,9.28,73.58,49.7,1.28,1.55,0.38,0.2,,,,,81.5,0.3,51.75,9.25,741.0,0.35,0.0,18.1
2023-01-28 23:00:00,2023-01-29 00:00:00,138.5,199.5,6.57,228.2,9.7,87.05,16.57,0.58,,0.55,0.23,,,,,81.0,1.55,52.5,9.5,741.0,0.38,0.0,17.32
2023-01-29 00:00:00,2023-01-29 01:00:00,136.25,220.5,1.5,204.9,10.23,75.55,14.55,0.62,0.8,0.57,0.95,,,,,81.0,0.5,52.5,10.0,741.0,0.77,0.0,16.93
2023-01-29 01:00:00,2023-01-29 02:00:00,151.25,228.75,9.0,178.2,10.27,65.8,13.25,0.56,,0.5,1.2,,,,,86.75,0.3,54.75,10.5,741.0,0.88,0.0,16.5
2023-01-29 02:00:00,2023-01-29 03:00:00,146.0,209.5,,182.5,8.88,66.8,15.4,0.01,0.1,0.53,0.95,,,,,87.0,1.02,49.25,9.0,741.0,0.75,0.0,15.95
2023-01-29 03:00:00,2023-01-29 04:00:00,135.75,197.5,4.2,199.6,8.97,75.55,15.53,4.81,,0.5,1.1,,,,,87.0,0.7,49.5,9.0,741.0,0.8,0.0,15.95
2023-01-29 04:00:00,2023-01-29 05:00:00,132.33,189.75,6.1,194.85,8.85,71.5,17.53,7.94,,0.5,1.1,,,,,87.0,0.6,47.75,9.0,741.0,0.57,0.0,15.82
2023-01-29 05:00:00,2023-01-29 06:00:00,133.0,182.25,2.5,150.15,9.05,55.93,8.5,,,0.45,0.97,,,,,87.0,1.78,54.5,9.0,741.0,0.67,0.0,15.9
2023-01-29 06:00:00,2023-01-29 07:00:00,133.0,189.0,3.0,130.25,9.3,48.65,8.65,,,0.4,0.8,,,,,87.0,0.8,52.5,9.0,741.0,0.45,0.0,15.75
2023-01-29 07:00:00,2023-01-29 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 08:00:00,2023-01-29 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 09:00:00,2023-01-29 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 10:00:00,2023-01-29 11:00:00,133.0,189.0,,,35.85,,,,,,,,,,,82.0,2.25,43.5,36.0,741.0,,0.0,20.2
2023-01-29 11:00:00,2023-01-29 12:00:00,278.0,339.0,,126.15,37.23,45.55,23.75,0.8,24.98,0.65,0.38,,,,,82.25,4.35,53.0,37.25,741.0,0.23,0.0,20.73
2023-01-29 12:00:00,2023-01-29 13:00:00,279.75,349.5,7.85,133.88,36.3,51.3,28.23,0.59,19.1,0.7,0.55,,,,,83.0,2.95,52.5,36.25,741.0,0.35,0.0,21.4
2023-01-29 13:00:00,2023-01-29 14:00:00,285.0,381.0,,120.4,28.7,42.3,29.1,0.53,15.3,0.7,0.6,,,,,83.0,1.65,52.0,29.0,741.0,0.4,0.0,21.35
2023-01-29 14:00:00,2023-01-29 15:00:00,285.0,381.0,,108.05,39.17,30.1,25.95,1.27,40.3,0.5,0.4,,,,,82.67,3.4,60.33,39.33,741.0,0.4,0.0,20.7
2023-01-29 15:00:00,2023-01-29 16:00:00,,,1.2,97.05,27.7,36.8,30.15,1.42,46.8,0.5,0.5,,,,,83.0,3.15,62.5,28.0,741.0,0.45,0.0,20.75
2023-01-29 16:00:00,2023-01-29 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29 17:00:00,2023-01-29 18:00:00,,,,,9.1,,,0.0,0.6,,,,,,,85.0,3.2,39.0,9.0,741.0,,0.0,19.9
2023-01-29 18:00:00,2023-01-29 19:00:00,,,1.1,91.4,8.23,33.87,17.1,1.27,14.33,0.4,0.4,,,,,87.0,4.63,59.0,8.0,741.0,0.3,0.0,19.77
2023-01-29 19:00:00,2023-01-29 20:00:00,228.0,240.0,5.55,101.52,8.47,39.0,23.2,1.24,21.48,0.6,0.43,,,,,87.0,4.22,69.75,8.5,741.0,0.35,0.0,19.65
2023-01-29 20:00:00,2023-01-29 21:00:00,226.25,240.75,1.65,109.45,8.7,40.1,30.62,0.38,11.82,0.83,0.38,,,,,87.0,1.62,81.25,9.0,741.0,0.3,0.0,19.52
2023-01-29 21:00:00,2023-01-29 22:00:00,215.5,236.75,4.6,126.72,8.57,47.22,24.08,0.23,6.62,0.9,0.3,,,,,87.0,2.55,91.0,8.75,741.0,0.33,0.0,19.3
2023-01-29 22:00:00,2023-01-29 23:00:00,199.0,218.0,0.7,137.4,8.23,50.77,26.07,0.21,4.43,0.9,0.3,,,,,87.0,1.9,95.33,8.0,741.0,0.3,0.0,19.3
2023-01-29 23:00:00,2023-01-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 00:00:00,2023-01-30 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 01:00:00,2023-01-30 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 02:00:00,2023-01-30 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 03:00:00,2023-01-30 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 04:00:00,2023-01-30 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 05:00:00,2023-01-30 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 06:00:00,2023-01-30 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 07:00:00,2023-01-30 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 08:00:00,2023-01-30 09:00:00,,,,,,,,0.0,,,,,,,,,,,,,,,
2023-01-30 09:00:00,2023-01-30 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 10:00:00,2023-01-30 11:00:00,,,1.5,22.1,102.55,9.1,30.5,1.63,44.2,,,,,,,83.0,7.55,165.0,102.5,742.0,,0.0,21.7
2023-01-30 11:00:00,2023-01-30 12:00:00,21.0,33.0,6.05,44.6,133.38,17.27,14.6,1.31,89.28,0.1,0.05,,,,,79.0,7.95,257.0,133.5,742.0,0.0,0.0,22.95
2023-01-30 12:00:00,2023-01-30 13:00:00,21.0,33.0,15.9,43.33,152.7,23.75,23.9,1.34,62.65,0.1,0.1,,,,,75.0,7.3,80.5,153.0,742.0,0.0,0.0,23.95
2023-01-30 13:00:00,2023-01-30 14:00:00,,,12.9,42.65,153.0,19.1,,,94.3,,,,,,,71.0,4.6,71.0,153.0,741.0,,0.0,25.1
2023-01-30 14:00:00,2023-01-30 15:00:00,,,4.5,38.3,105.58,10.95,,1.7,95.38,0.07,0.03,,,,,71.75,5.5,67.25,105.25,741.0,0.0,0.0,24.8
2023-01-30 15:00:00,2023-01-30 16:00:00,,,0.65,37.15,101.85,14.2,,1.69,94.9,0.1,0.05,,,,,71.0,5.2,68.5,101.5,741.0,0.0,0.0,25.1
2023-01-30 16:00:00,2023-01-30 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 17:00:00,2023-01-30 18:00:00,,,,,14.65,,,0.0,26.65,,,,,,,76.5,3.3,38.5,14.5,741.0,,0.0,23.85
2023-01-30 18:00:00,2023-01-30 19:00:00,,,,40.4,10.3,12.57,18.4,1.19,41.75,,,,,,,83.0,0.75,57.0,10.0,741.0,,0.0,22.6
2023-01-30 19:00:00,2023-01-30 20:00:00,,48.0,2.05,67.17,10.6,24.25,33.62,1.54,44.0,0.15,0.1,,,,,82.5,0.35,56.75,10.5,741.0,0.05,0.0,21.98
2023-01-30 20:00:00,2023-01-30 21:00:00,46.0,48.5,3.9,71.75,11.98,24.5,39.33,1.67,19.07,0.2,0.15,,,,,81.0,1.02,51.25,12.0,741.0,0.05,0.0,20.7
2023-01-30 21:00:00,2023-01-30 22:00:00,46.5,58.75,,122.72,11.85,42.78,40.52,1.67,7.62,0.2,0.2,,,,,81.5,1.0,51.5,12.0,741.0,0.05,0.0,20.3
2023-01-30 22:00:00,2023-01-30 23:00:00,58.75,83.5,3.2,134.2,10.85,51.2,44.27,1.73,0.9,0.3,0.2,,,,,86.5,0.45,48.5,10.75,741.0,0.1,0.0,19.77
2023-01-30 23:00:00,2023-01-31 00:00:00,62.25,74.75,3.5,121.5,10.35,44.62,8.47,0.6,1.05,0.3,0.2,,,,,87.0,1.3,48.0,10.0,741.0,0.15,0.0,19.3
2023-01-31 00:00:00,2023-01-31 01:00:00,57.0,62.0,1.9,126.9,10.37,47.1,6.3,0.65,,0.3,0.23,,,,,87.0,0.5,47.0,10.0,741.0,0.17,0.0,18.77
2023-01-31 01:00:00,2023-01-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 02:00:00,2023-01-31 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 03:00:00,2023-01-31 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 04:00:00,2023-01-31 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 05:00:00,2023-01-31 06:00:00,61.0,67.0,,140.9,9.3,50.8,,,,0.4,0.3,,,,,87.0,1.6,52.0,9.0,741.0,0.4,0.0,17.5
2023-01-31 06:00:00,2023-01-31 07:00:00,,,,116.5,9.8,40.2,,,,,,,,,,87.0,2.3,48.0,10.0,741.0,,0.0,17.1
2023-01-31 07:00:00,2023-01-31 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 08:00:00,2023-01-31 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 09:00:00,2023-01-31 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 10:00:00,2023-01-31 11:00:00,,,,,194.6,,,0.0,0.7,,,,,,,85.0,3.5,76.0,195.0,742.0,,0.0,21.3
2023-01-31 11:00:00,2023-01-31 12:00:00,,,,11.7,223.5,3.2,,1.0,35.7,,,,,,,79.5,5.15,99.0,223.5,742.0,,0.0,23.85
2023-01-31 12:00:00,2023-01-31 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 13:00:00,2023-01-31 14:00:00,39.0,56.0,,39.22,218.72,17.67,32.5,1.42,63.05,0.1,0.3,,,,,70.75,6.57,107.75,218.75,742.0,0.0,0.0,26.12
2023-01-31 14:00:00,2023-01-31 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 15:00:00,2023-01-31 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 16:00:00,2023-01-31 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 17:00:00,2023-01-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 18:00:00,2023-01-31 19:00:00,,,2.6,16.3,9.2,7.6,15.0,1.62,46.3,,,,,,,78.0,5.65,43.5,9.0,741.0,,0.0,22.5
2023-01-31 19:00:00,2023-01-31 20:00:00,,,2.15,57.85,9.35,21.75,24.07,2.07,76.35,,,,,,,78.5,5.47,50.0,9.0,741.0,,0.0,22.52
2023-01-31 20:00:00,2023-01-31 21:00:00,,,5.55,57.23,9.43,22.3,24.32,2.01,63.8,,,,,,,82.75,4.68,58.75,9.25,741.0,,0.0,21.83
2023-01-31 21:00:00,2023-01-31 22:00:00,,,4.1,107.4,9.42,40.8,28.8,1.97,44.33,,,,,,,82.75,4.65,63.0,9.5,741.0,,0.0,20.73
2023-01-31 22:00:00,2023-01-31 23:00:00,,,3.1,53.05,9.62,19.75,31.23,1.95,53.0,,,,,,,81.25,4.68,65.0,9.75,741.0,,0.0,19.4
2023-01-31 23:00:00,2023-02-01 00:00:00,,,0.1,58.33,9.77,20.77,10.2,0.56,45.3,,,,,,,81.0,5.4,60.33,10.0,741.0,,0.0,18.93
2023-02-01 00:00:00,2023-02-01 01:00:00,,,3.27,64.55,9.85,24.48,13.92,0.64,35.4,,,,,,,81.0,4.82,44.5,10.0,741.0,,0.0,18.75
2023-02-01 01:00:00,2023-02-01 02:00:00,,,2.07,49.15,9.65,18.52,15.43,0.67,45.1,,,,,,,81.0,4.7,42.25,10.0,741.0,,0.0,18.7
2023-02-01 02:00:00,2023-02-01 03:00:00,,,1.4,56.9,9.48,22.0,13.7,0.02,35.62,,,,,,,81.0,5.07,46.5,9.25,741.0,,0.0,18.3
2023-02-01 03:00:00,2023-02-01 04:00:00,,,4.05,48.1,9.78,18.73,18.75,0.02,44.05,,,,,,,81.0,5.05,49.0,10.0,741.0,,0.0,17.9
2023-02-01 04:00:00,2023-02-01 05:00:00,,,2.4,44.95,9.45,17.3,19.03,0.01,44.75,,,,,,,82.5,4.67,55.5,9.25,741.0,,0.0,17.55
2023-02-01 05:00:00,2023-02-01 06:00:00,,,2.1,50.88,9.3,18.77,9.8,,46.67,,,,,,,87.0,4.03,57.75,9.0,741.0,,0.0,17.25
2023-02-01 06:00:00,2023-02-01 07:00:00,,,1.45,48.55,9.25,18.85,,,43.4,,,,,,,87.0,3.55,59.0,9.0,741.0,,0.0,16.9
2023-02-01 07:00:00,2023-02-01 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 08:00:00,2023-02-01 09:00:00,,,,,,,,0.0,,,,,,,,,,,,,,,
2023-02-01 09:00:00,2023-02-01 10:00:00,,,,,114.6,,,0.0,0.8,,,,,,,83.0,5.8,,115.0,741.0,,0.0,18.2
2023-02-01 10:00:00,2023-02-01 11:00:00,,,,,217.05,,,0.0,24.35,,,,,,,70.5,6.55,91.0,217.0,742.0,,0.0,21.85
2023-02-01 11:00:00,2023-02-01 12:00:00,57.0,90.0,2.2,43.85,240.93,16.35,42.47,1.67,73.08,0.17,0.1,,,,,67.5,6.28,108.0,241.0,742.0,0.0,0.0,22.88
2023-02-01 12:00:00,2023-02-01 13:00:00,57.0,90.0,,54.65,168.3,16.15,42.6,1.57,77.85,0.2,0.1,,,,,65.0,5.85,95.5,168.5,741.5,0.0,0.0,24.1
2023-02-01 13:00:00,2023-02-01 14:00:00,57.0,95.0,2.7,53.62,225.47,20.62,13.4,0.98,98.92,0.15,0.05,,,,,59.5,6.03,107.25,225.5,741.0,0.0,0.0,25.48
2023-02-01 14:00:00,2023-02-01 15:00:00,57.0,95.0,0.5,52.9,208.9,19.27,17.83,1.13,92.47,0.2,0.1,,,,,56.0,6.23,95.33,209.0,741.0,0.0,0.0,26.17
2023-02-01 15:00:00,2023-02-01 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 16:00:00,2023-02-01 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 17:00:00,2023-02-01 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01 18:00:00,2023-02-01 19:00:00,57.0,95.0,0.2,35.65,10.62,12.55,7.35,1.13,65.6,0.1,0.15,,,,,73.0,3.62,37.5,10.5,741.0,0.0,0.0,21.67
2023-02-01 19:00:00,2023-02-01 20:00:00,75.0,124.0,3.27,94.88,10.3,36.12,12.2,1.73,42.95,0.2,0.12,,,,,77.5,2.65,42.25,10.0,741.0,0.1,0.0,20.45
2023-02-01 20:00:00,2023-02-01 21:00:00,79.0,132.0,,112.92,10.2,41.25,18.0,1.69,21.08,0.28,0.62,,,,,82.75,2.5,44.75,10.0,741.0,0.35,0.0,19.6
2023-02-01 21:00:00,2023-02-01 22:00:00,87.25,144.75,2.4,92.1,10.03,34.67,18.93,1.79,37.27,0.3,0.35,,,,,83.0,2.92,56.25,10.0,741.0,0.28,0.0,19.43
2023-02-01 22:00:00,2023-02-01 23:00:00,76.0,111.0,,92.0,10.1,33.1,21.8,1.83,35.2,0.3,0.2,,,,,83.0,2.4,52.0,10.0,741.0,0.1,0.0,18.9
2023-02-01 23:00:00,2023-02-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 00:00:00,2023-02-02 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 01:00:00,2023-02-02 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 02:00:00,2023-02-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 03:00:00,2023-02-02 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 04:00:00,2023-02-02 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 05:00:00,2023-02-02 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 06:00:00,2023-02-02 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 07:00:00,2023-02-02 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02 08:00:00,2023-02-02 09:00:00,76.0,111.0,,31.7,82.8,10.4,35.4,0.58,10.22,0.2,0.2,,,,,82.0,4.85,146.75,82.75,741.0,0.0,0.0,17.25
