From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2022-11-19 02:00:00,2022-11-19 03:00:00,83.95,178.87,17.61,30.2,47.81,108.78,3.82,0.25,8.0,,5.12,,,,2.22,96.9,0.08,115.89,6.33,,0.0
2022-11-19 03:00:00,2022-11-19 04:00:00,37.23,64.25,11.79,31.66,43.44,102.57,5.78,0.24,8.0,,5.13,,,,2.34,94.98,0.14,104.03,5.25,,0.0
2022-11-19 04:00:00,2022-11-19 05:00:00,35.3,59.83,7.94,32.25,40.19,97.9,5.88,0.24,8.0,,5.12,,,,2.6,92.82,0.27,228.72,6.3,,0.0
2022-11-19 05:00:00,2022-11-19 06:00:00,33.3,55.28,5.34,33.21,38.54,95.95,5.85,0.24,8.0,,5.1,,,,2.82,92.45,0.21,135.37,6.9,,0.0
2022-11-19 06:00:00,2022-11-19 07:00:00,32.35,52.1,4.44,33.69,38.12,95.7,5.81,0.26,8.0,,5.12,,,,2.71,94.71,0.18,145.75,6.9,,0.0
2022-11-19 07:00:00,2022-11-19 08:00:00,31.65,51.92,4.38,32.3,36.67,92.15,5.58,0.24,8.0,,5.12,,,,2.73,92.24,0.29,89.57,11.4,,0.0
2022-11-19 08:00:00,2022-11-19 09:00:00,31.17,50.62,3.41,32.4,35.81,90.5,5.06,0.23,8.0,,5.12,,,,3.17,89.37,0.21,151.12,37.57,,0.0
2022-11-19 09:00:00,2022-11-19 10:00:00,32.17,51.45,3.75,31.38,35.13,88.6,5.09,0.23,8.0,,5.1,,,,4.26,88.44,0.56,191.79,66.8,,0.0
2022-11-19 10:00:00,2022-11-19 11:00:00,34.02,54.85,5.19,30.89,36.09,90.08,5.16,0.26,8.0,,5.12,,,,5.03,85.42,0.58,193.9,166.95,,0.0
2022-11-19 11:00:00,2022-11-19 12:00:00,33.9,57.8,4.6,32.99,9.4,94.2,5.26,0.05,8.0,,1.29,,,,6.41,72.54,0.81,289.99,211.9,,0.0
2022-11-19 12:00:00,2022-11-19 13:00:00,32.2,57.43,2.86,30.16,8.55,81.8,4.33,0.3,12.64,,0.19,,,,7.71,64.7,0.48,135.22,252.93,,0.0
2022-11-19 13:00:00,2022-11-19 14:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 14:00:00,2022-11-19 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 15:00:00,2022-11-19 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 16:00:00,2022-11-19 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 17:00:00,2022-11-19 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 18:00:00,2022-11-19 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 19:00:00,2022-11-19 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 20:00:00,2022-11-19 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 21:00:00,2022-11-19 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 22:00:00,2022-11-19 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-19 23:00:00,2022-11-20 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 00:00:00,2022-11-20 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 01:00:00,2022-11-20 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 02:00:00,2022-11-20 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 03:00:00,2022-11-20 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 04:00:00,2022-11-20 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 05:00:00,2022-11-20 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 06:00:00,2022-11-20 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 07:00:00,2022-11-20 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 08:00:00,2022-11-20 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 09:00:00,2022-11-20 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 10:00:00,2022-11-20 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 11:00:00,2022-11-20 12:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 12:00:00,2022-11-20 13:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 13:00:00,2022-11-20 14:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 14:00:00,2022-11-20 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 15:00:00,2022-11-20 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 16:00:00,2022-11-20 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 17:00:00,2022-11-20 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 18:00:00,2022-11-20 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 19:00:00,2022-11-20 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 20:00:00,2022-11-20 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 21:00:00,2022-11-20 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 22:00:00,2022-11-20 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-20 23:00:00,2022-11-21 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 00:00:00,2022-11-21 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 01:00:00,2022-11-21 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 02:00:00,2022-11-21 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 03:00:00,2022-11-21 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 04:00:00,2022-11-21 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 05:00:00,2022-11-21 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 06:00:00,2022-11-21 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 07:00:00,2022-11-21 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 08:00:00,2022-11-21 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 09:00:00,2022-11-21 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 10:00:00,2022-11-21 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 11:00:00,2022-11-21 12:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 12:00:00,2022-11-21 13:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 13:00:00,2022-11-21 14:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 14:00:00,2022-11-21 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 15:00:00,2022-11-21 16:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 16:00:00,2022-11-21 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 17:00:00,2022-11-21 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 18:00:00,2022-11-21 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 19:00:00,2022-11-21 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 20:00:00,2022-11-21 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 21:00:00,2022-11-21 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 22:00:00,2022-11-21 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-21 23:00:00,2022-11-22 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 00:00:00,2022-11-22 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 01:00:00,2022-11-22 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 02:00:00,2022-11-22 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 03:00:00,2022-11-22 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 04:00:00,2022-11-22 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 05:00:00,2022-11-22 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 06:00:00,2022-11-22 07:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 07:00:00,2022-11-22 08:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 08:00:00,2022-11-22 09:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 09:00:00,2022-11-22 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 10:00:00,2022-11-22 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-22 11:00:00,2022-11-22 12:00:00,27.7,41.1,,20.8,11.24,60.55,3.42,0.3,8.0,,0.0,,,,7.85,67.84,0.51,24.99,333.15,,0.0
2022-11-22 12:00:00,2022-11-22 13:00:00,28.15,41.2,1.86,19.6,10.25,53.95,2.05,0.74,11.23,,0.0,,,,8.66,62.25,0.4,112.97,287.8,,0.0
2022-11-22 13:00:00,2022-11-22 14:00:00,28.45,40.85,0.1,16.66,16.72,44.0,13.16,0.3,8.36,,0.0,,,,10.26,52.74,0.58,30.25,375.43,,0.0
2022-11-22 14:00:00,2022-11-22 15:00:00,27.1,38.38,0.09,18.79,18.85,49.9,,0.33,8.0,,3.77,,,,11.9,42.51,0.31,117.03,402.4,,0.0
2022-11-22 15:00:00,2022-11-22 16:00:00,25.2,34.3,0.23,20.58,12.62,54.73,,0.25,8.0,,2.91,,,,12.08,37.0,0.32,94.58,275.27,,0.0
2022-11-22 16:00:00,2022-11-22 17:00:00,21.83,31.18,0.13,20.61,8.49,48.4,,0.31,12.32,,1.64,,,,11.91,37.14,0.17,82.81,122.15,,0.0
2022-11-22 17:00:00,2022-11-22 18:00:00,20.23,29.83,,31.62,18.69,66.97,,0.29,8.44,,4.96,,,,9.02,50.25,0.07,81.22,19.38,,0.0
2022-11-22 18:00:00,2022-11-22 19:00:00,20.05,31.1,,34.91,21.59,74.85,,0.32,8.0,,5.1,,,,5.55,68.5,0.05,157.82,2.7,,0.0
2022-11-22 19:00:00,2022-11-22 20:00:00,22.1,41.85,,34.24,12.65,80.4,,0.15,8.0,,2.56,,,,4.44,79.93,0.08,140.48,5.25,,0.0
2022-11-22 20:00:00,2022-11-22 21:00:00,29.57,78.7,36.45,24.14,28.3,108.57,,0.3,12.16,,1.66,,,,3.42,86.33,0.1,209.39,5.78,,0.0
2022-11-22 21:00:00,2022-11-22 22:00:00,35.2,88.0,45.01,20.02,65.03,134.35,,0.33,8.45,,5.11,,,,2.89,89.29,0.11,185.02,5.38,,0.0
2022-11-22 22:00:00,2022-11-22 23:00:00,43.08,99.1,54.2,18.19,73.52,145.35,,0.34,8.0,,5.13,,,,2.33,92.51,0.23,166.16,5.6,,0.0
2022-11-22 23:00:00,2022-11-23 00:00:00,47.9,96.03,55.08,18.72,73.8,148.23,,0.35,8.0,,5.12,,,,2.0,95.41,0.14,167.34,4.83,,0.0
2022-11-23 00:00:00,2022-11-23 01:00:00,48.25,77.45,41.45,20.34,61.78,126.0,,0.34,8.0,,5.11,,,,1.05,95.47,0.1,186.61,5.38,,0.0
2022-11-23 01:00:00,2022-11-23 02:00:00,42.4,62.55,26.41,25.71,52.12,113.28,,0.29,8.0,,5.11,,,,0.51,92.83,0.15,48.38,4.52,,0.0
2022-11-23 02:00:00,2022-11-23 03:00:00,39.35,54.75,18.41,26.77,45.18,102.28,,0.28,8.0,,5.11,,,,0.27,94.77,0.1,91.19,5.05,,0.0
2022-11-23 03:00:00,2022-11-23 04:00:00,36.7,48.95,11.44,27.21,38.66,91.6,,0.25,8.0,,5.11,,,,,95.82,0.13,78.37,5.42,,0.0
2022-11-23 04:00:00,2022-11-23 05:00:00,34.28,45.42,7.45,27.46,34.9,85.6,,0.25,8.0,,5.12,,,,,97.82,0.19,46.91,5.68,,0.0
2022-11-23 05:00:00,2022-11-23 06:00:00,33.6,43.38,5.32,27.5,32.82,82.2,,0.25,8.0,,5.12,,,,,99.41,0.28,49.58,5.65,,0.0
2022-11-23 06:00:00,2022-11-23 07:00:00,33.05,41.35,3.94,27.34,31.3,79.55,,0.24,8.0,,5.12,,,,,98.89,0.1,142.42,4.95,,0.0
2022-11-23 07:00:00,2022-11-23 08:00:00,30.6,43.25,4.02,26.41,30.43,77.4,,0.23,8.0,,5.12,,,,,,0.1,105.37,17.65,,0.0
2022-11-23 08:00:00,2022-11-23 09:00:00,29.1,44.75,5.81,25.23,31.04,77.42,,0.26,8.0,,5.13,,,,0.5,96.17,0.18,116.37,73.35,,0.0
2022-11-23 09:00:00,2022-11-23 10:00:00,30.4,46.88,7.81,25.07,32.89,80.33,,0.23,8.0,,5.12,,,,1.8,89.7,0.41,45.98,168.05,,0.0
2022-11-23 10:00:00,2022-11-23 11:00:00,30.3,45.17,6.33,26.85,33.18,81.95,,0.24,8.0,,5.13,,,,3.69,77.83,0.45,30.87,266.82,,0.0
2022-11-23 11:00:00,2022-11-23 12:00:00,29.0,45.8,3.26,31.13,17.2,87.15,,0.16,8.0,,2.55,,,,6.61,64.23,0.22,121.16,362.4,,0.0
2022-11-23 12:00:00,2022-11-23 13:00:00,30.4,49.55,1.04,16.44,8.99,42.5,,0.31,11.95,,0.68,,,,8.38,60.08,0.23,112.42,279.02,,0.0
2022-11-23 13:00:00,2022-11-23 14:00:00,32.15,52.57,0.06,22.02,20.25,54.0,0.08,0.3,8.33,,2.06,,,,10.07,52.48,0.27,137.07,354.25,,0.0
2022-11-23 14:00:00,2022-11-23 15:00:00,33.15,51.05,,27.6,25.96,69.2,,0.34,8.0,,4.8,,,,11.34,44.11,0.28,246.44,368.02,,0.0
2022-11-23 15:00:00,2022-11-23 16:00:00,31.77,52.8,0.28,27.99,27.3,72.37,,0.34,8.0,,5.11,,,,11.59,40.92,0.39,170.74,297.87,,0.0
2022-11-23 16:00:00,2022-11-23 17:00:00,22.1,39.67,,32.97,0.0,87.0,30.76,0.17,12.8,,1.27,,,,10.96,41.56,0.07,153.67,56.77,,0.0
2022-11-23 17:00:00,2022-11-23 18:00:00,25.43,40.15,,25.09,15.82,61.0,3.93,0.27,11.26,,1.89,,,,8.52,52.23,0.08,26.1,19.28,,0.0
2022-11-23 18:00:00,2022-11-23 19:00:00,28.48,49.4,6.37,33.13,36.17,92.7,0.73,0.35,8.1,,5.12,,,,5.17,66.41,0.08,118.39,2.9,,0.0
2022-11-23 19:00:00,2022-11-23 20:00:00,29.85,83.67,17.98,25.95,24.93,96.23,,0.22,8.0,,3.03,,,,3.47,78.78,0.11,125.36,4.83,,0.0
2022-11-23 20:00:00,2022-11-23 21:00:00,39.13,108.0,29.59,13.03,25.1,88.43,5.28,0.32,14.09,,1.75,,,,2.87,84.76,0.11,176.62,5.6,,0.0
2022-11-23 21:00:00,2022-11-23 22:00:00,46.43,101.95,43.41,17.66,61.08,127.67,0.18,0.36,8.71,,4.62,,,,2.19,87.11,0.1,137.34,5.6,,0.0
2022-11-23 22:00:00,2022-11-23 23:00:00,51.9,97.3,36.51,20.63,57.14,123.65,0.05,0.41,8.0,,5.12,,,,1.61,88.42,0.13,140.53,5.43,,0.0
2022-11-23 23:00:00,2022-11-24 00:00:00,51.9,84.97,27.62,22.77,50.39,114.23,0.01,0.39,8.0,,5.13,,,,1.2,88.86,0.06,167.84,5.37,,0.0
2022-11-24 00:00:00,2022-11-24 01:00:00,50.73,73.45,27.11,25.97,53.08,116.03,0.12,0.35,8.0,,5.13,,,,0.69,91.72,0.18,198.54,5.3,,0.0
2022-11-24 01:00:00,2022-11-24 02:00:00,49.53,73.43,22.87,27.46,50.33,111.9,0.08,0.3,8.0,,5.14,,,,0.18,95.81,0.18,155.66,5.2,,0.0
2022-11-24 02:00:00,2022-11-24 03:00:00,48.45,71.83,19.16,27.45,46.61,105.53,0.03,0.25,8.0,,5.12,,,,0.19,97.81,0.12,133.09,5.22,,0.0
2022-11-24 03:00:00,2022-11-24 04:00:00,46.07,65.2,13.45,27.28,40.73,95.42,,0.27,8.0,,5.12,,,,,98.92,0.18,164.42,5.75,,0.0
2022-11-24 04:00:00,2022-11-24 05:00:00,43.67,62.17,9.63,27.36,36.99,89.4,,0.24,8.0,,5.13,,,,,,0.12,166.2,5.53,,0.0
2022-11-24 05:00:00,2022-11-24 06:00:00,41.73,58.0,7.7,27.4,35.1,86.47,,0.24,8.0,,5.15,,,,,,0.12,160.8,5.2,,0.0
2022-11-24 06:00:00,2022-11-24 07:00:00,40.58,58.03,5.81,27.5,33.31,83.53,,0.23,8.0,,5.13,,,,,,0.28,66.83,6.3,,0.0
2022-11-24 07:00:00,2022-11-24 08:00:00,38.95,53.95,4.59,26.88,31.47,79.9,,0.23,8.0,,5.14,,,,,,0.23,148.15,17.45,,0.0
2022-11-24 08:00:00,2022-11-24 09:00:00,37.85,51.68,4.8,25.6,30.39,76.75,,0.23,8.0,,5.14,,,,,91.26,0.18,136.88,76.75,,0.0
2022-11-24 09:00:00,2022-11-24 10:00:00,37.0,50.95,5.04,25.57,30.61,76.88,,0.23,8.0,,5.11,,,,1.94,86.56,0.26,125.63,178.12,,0.0
2022-11-24 10:00:00,2022-11-24 11:00:00,35.85,49.12,3.94,27.81,31.75,80.3,0.01,0.24,8.0,,5.12,,,,4.14,73.97,0.29,143.27,270.52,,0.0
2022-11-24 11:00:00,2022-11-24 12:00:00,34.7,50.17,1.58,27.4,16.53,73.93,3.21,0.24,8.0,,3.32,,,,6.64,64.43,0.26,127.33,353.8,,0.0
2022-11-24 12:00:00,2022-11-24 13:00:00,35.37,54.62,1.03,17.64,7.89,46.63,5.74,0.37,12.46,,0.94,,,,8.41,56.6,0.35,148.06,287.35,,0.0
2022-11-24 13:00:00,2022-11-24 14:00:00,37.15,58.42,0.56,34.23,33.41,88.95,5.1,0.31,8.39,,2.17,,,,10.24,48.12,0.42,48.23,364.77,,0.0
2022-11-24 14:00:00,2022-11-24 15:00:00,36.23,56.65,,37.88,37.35,98.58,5.71,0.31,8.0,,5.09,,,,11.49,42.69,0.41,136.72,362.02,,0.0
2022-11-24 15:00:00,2022-11-24 16:00:00,35.0,52.4,,40.64,40.02,105.5,5.38,0.3,8.0,,5.1,,,,11.59,41.23,0.17,348.63,264.1,,0.0
2022-11-24 16:00:00,2022-11-24 17:00:00,32.88,48.62,,,0.0,,5.82,0.54,11.95,,0.0,,,,10.79,44.55,0.08,133.68,68.2,,0.0
2022-11-24 17:00:00,2022-11-24 18:00:00,33.22,52.48,1.09,35.43,27.39,95.2,3.4,0.37,8.23,,1.9,,,,8.05,55.79,0.03,192.93,17.45,,0.0
2022-11-24 18:00:00,2022-11-24 19:00:00,34.7,64.08,6.67,43.45,50.12,124.45,6.8,0.33,8.0,,5.11,,,,4.79,72.08,0.08,35.67,3.0,,0.0
2022-11-24 19:00:00,2022-11-24 20:00:00,37.25,81.6,34.16,39.89,35.83,159.73,7.06,0.2,8.0,,3.83,,,,3.69,80.36,0.18,11.13,4.83,,0.0
2022-11-24 20:00:00,2022-11-24 21:00:00,46.53,93.3,39.48,19.56,24.57,119.9,23.18,0.29,12.78,,1.27,,,,2.53,87.3,0.08,72.01,5.5,,0.0
2022-11-24 21:00:00,2022-11-24 22:00:00,55.27,102.0,62.27,17.07,79.33,155.73,8.26,0.38,8.58,,1.62,,,,2.09,91.22,0.14,80.71,6.15,,0.0
2022-11-24 22:00:00,2022-11-24 23:00:00,62.22,111.1,70.46,15.7,86.16,166.12,8.53,0.45,8.0,,5.13,,,,1.58,93.6,0.13,56.91,5.6,,0.0
2022-11-24 23:00:00,2022-11-25 00:00:00,63.27,113.77,72.56,14.54,87.11,167.13,8.38,0.39,8.0,,5.1,,,,0.99,95.99,0.11,44.83,5.73,,0.0
2022-11-25 00:00:00,2022-11-25 01:00:00,64.9,110.57,76.31,16.03,92.34,173.05,8.46,0.36,8.0,,5.12,,,,0.39,99.0,0.15,46.77,5.4,,0.0
2022-11-25 01:00:00,2022-11-25 02:00:00,62.35,104.65,57.92,22.48,80.4,157.48,8.38,0.3,8.0,,5.1,,,,,,0.11,27.3,5.85,,0.0
2022-11-25 02:00:00,2022-11-25 03:00:00,57.98,96.38,42.01,27.04,69.05,142.0,8.02,0.31,8.0,,5.12,,,,,98.24,0.15,58.94,5.72,,0.0
2022-11-25 03:00:00,2022-11-25 04:00:00,50.53,82.4,24.19,31.92,56.11,123.88,7.79,0.29,8.0,,5.12,,,,,96.94,0.17,177.12,5.78,,0.0
2022-11-25 04:00:00,2022-11-25 05:00:00,46.52,73.6,14.73,34.34,49.08,114.15,7.61,0.24,8.0,,5.14,,,,,96.51,0.17,197.12,5.7,,0.0
2022-11-25 05:00:00,2022-11-25 06:00:00,43.4,66.95,10.82,34.53,45.34,108.25,7.5,0.23,8.05,,5.11,,,,,99.64,0.12,163.85,5.78,,0.0
2022-11-25 06:00:00,2022-11-25 07:00:00,41.43,60.12,8.68,33.27,42.55,101.7,7.28,0.23,8.0,,5.11,,,,,,0.13,185.03,6.07,,0.0
2022-11-25 07:00:00,2022-11-25 08:00:00,40.65,57.4,8.18,31.81,39.98,97.38,7.31,0.22,8.0,,5.12,,,,,,0.15,164.79,15.9,,0.0
2022-11-25 08:00:00,2022-11-25 09:00:00,40.8,60.62,8.61,30.55,39.16,94.72,7.36,0.25,8.0,,5.11,,,,0.12,94.16,0.14,260.73,70.0,,0.0
2022-11-25 09:00:00,2022-11-25 10:00:00,40.38,63.15,8.58,31.02,39.61,95.62,7.27,0.23,8.0,,5.13,,,,1.83,89.64,0.21,294.79,163.07,,0.0
2022-11-25 10:00:00,2022-11-25 11:00:00,40.27,66.65,7.63,33.92,41.56,101.1,7.14,0.27,8.0,,5.16,,,,4.05,79.16,0.23,159.02,246.22,,0.0
2022-11-25 11:00:00,2022-11-25 12:00:00,40.8,66.6,4.91,37.98,43.34,107.2,6.9,0.34,8.0,,5.14,,,,5.98,70.5,0.29,46.05,308.55,,0.0
2022-11-25 12:00:00,2022-11-25 13:00:00,45.63,81.65,5.25,36.52,27.98,100.88,8.06,0.33,8.93,,1.89,,,,7.36,64.23,0.37,142.05,314.27,,0.0
2022-11-25 13:00:00,2022-11-25 14:00:00,52.65,98.2,,39.56,25.25,95.37,10.1,0.36,9.95,,3.22,,,,10.68,49.91,0.33,165.13,343.1,,0.0
2022-11-25 14:00:00,2022-11-25 15:00:00,47.78,59.3,,42.3,34.41,99.35,6.09,0.31,8.0,,5.1,,,,12.04,47.19,0.26,176.12,324.1,,0.0
2022-11-25 15:00:00,2022-11-25 16:00:00,46.3,63.6,,43.75,35.65,102.9,5.54,0.36,8.0,,5.1,,,,11.85,45.74,0.28,333.54,233.1,,0.0
2022-11-25 16:00:00,2022-11-25 17:00:00,40.2,50.0,,39.36,30.65,92.55,5.85,0.27,8.53,,0.0,,,,10.38,51.89,0.11,84.02,42.85,,0.0
2022-11-25 17:00:00,2022-11-25 18:00:00,40.83,56.58,1.21,40.38,34.95,99.25,5.71,0.34,8.24,,1.28,,,,8.07,61.54,0.09,99.36,16.88,,0.0
2022-11-25 18:00:00,2022-11-25 19:00:00,42.83,76.3,3.66,41.23,44.9,114.27,5.89,0.38,8.0,,3.95,,,,5.13,75.16,0.11,54.1,3.12,,0.0
2022-11-25 19:00:00,2022-11-25 20:00:00,44.5,92.8,13.88,41.0,54.89,130.5,6.0,0.39,8.0,,5.11,,,,3.54,84.99,0.09,60.36,4.5,,0.0
2022-11-25 20:00:00,2022-11-25 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-25 21:00:00,2022-11-25 22:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-25 22:00:00,2022-11-25 23:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-25 23:00:00,2022-11-26 00:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 00:00:00,2022-11-26 01:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 01:00:00,2022-11-26 02:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 02:00:00,2022-11-26 03:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 03:00:00,2022-11-26 04:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 04:00:00,2022-11-26 05:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 05:00:00,2022-11-26 06:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 06:00:00,2022-11-26 07:00:00,42.37,49.43,,21.88,24.67,64.57,3.94,0.29,8.0,,0.0,,,,,98.9,0.16,72.71,6.03,,0.0
2022-11-26 07:00:00,2022-11-26 08:00:00,41.07,50.67,2.49,20.88,23.37,61.53,3.99,0.3,8.0,,1.82,,,,,99.58,0.17,63.22,21.33,,0.0
2022-11-26 08:00:00,2022-11-26 09:00:00,39.77,57.18,3.42,21.21,24.62,63.62,4.06,0.27,8.0,,5.12,,,,0.46,96.16,0.15,122.2,85.1,,0.0
2022-11-26 09:00:00,2022-11-26 10:00:00,39.7,57.25,4.6,21.95,26.56,67.3,3.84,0.27,8.0,,5.14,,,,2.05,85.85,0.29,138.18,164.53,,0.0
2022-11-26 10:00:00,2022-11-26 11:00:00,41.33,59.2,5.13,24.21,29.33,73.7,3.76,0.29,8.0,,5.11,,,,3.91,78.73,0.54,180.2,239.7,,0.0
2022-11-26 11:00:00,2022-11-26 12:00:00,44.3,68.1,6.08,26.32,32.63,81.0,3.73,0.32,8.0,,5.12,,,,5.32,73.91,0.45,232.05,294.9,,0.0
2022-11-26 12:00:00,2022-11-26 13:00:00,46.83,70.97,2.53,26.2,21.98,77.15,3.34,0.31,8.01,,2.82,,,,7.03,66.98,0.3,156.74,302.83,,0.0
2022-11-26 13:00:00,2022-11-26 14:00:00,48.17,59.85,0.09,29.04,21.57,77.87,3.41,0.34,8.24,,5.31,,,,10.19,51.6,0.4,99.06,346.48,,0.0
2022-11-26 14:00:00,2022-11-26 15:00:00,44.05,54.15,,30.85,30.25,82.1,3.36,0.31,8.0,,7.02,,,,11.54,46.31,0.3,95.66,332.4,,0.0
2022-11-26 15:00:00,2022-11-26 16:00:00,40.7,49.0,,32.88,32.26,87.3,3.11,0.3,8.0,,5.1,,,,11.79,44.57,0.47,15.16,230.65,,0.0
2022-11-26 16:00:00,2022-11-26 17:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 17:00:00,2022-11-26 18:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 18:00:00,2022-11-26 19:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 19:00:00,2022-11-26 20:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 20:00:00,2022-11-26 21:00:00,,,,,,,,,,,,,,,,,,,,,
2022-11-26 21:00:00,2022-11-26 22:00:00,79.9,142.03,,,0.0,,4.97,0.28,8.0,,0.0,,,,2.07,91.98,0.12,202.03,5.5,,0.0
2022-11-26 22:00:00,2022-11-26 23:00:00,78.92,135.93,,,0.0,,4.79,0.26,8.0,,1.28,,,,1.65,93.84,0.07,210.5,5.4,,0.0
2022-11-26 23:00:00,2022-11-27 00:00:00,72.5,119.03,,,0.0,,4.49,0.26,8.0,,4.66,,,,1.21,96.71,0.09,215.64,6.13,,0.0
