From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-18 16:00:00,2023-03-18 17:00:00,25.75,51.75,2.65,2.05,3.22,35.73,9.67,0.56,31.52,0.1,0.38,0.03,,0.03,35.0,0.78,166.0,32.0,,30.0,0.0,
2023-03-18 17:00:00,2023-03-18 18:00:00,31.5,63.75,2.7,1.98,3.25,36.25,10.05,0.67,25.27,0.1,0.38,,,0.03,38.5,0.6,165.75,16.5,,29.62,0.0,
2023-03-18 18:00:00,2023-03-18 19:00:00,44.25,87.5,2.6,1.82,3.08,37.07,9.77,1.01,23.62,0.1,0.4,,,,48.25,0.8,69.0,11.5,,28.7,0.0,
2023-03-18 19:00:00,2023-03-18 20:00:00,69.75,139.75,2.7,1.83,3.15,38.38,9.3,0.9,19.35,0.1,0.5,,,,53.75,1.27,57.25,11.0,,28.05,0.0,
2023-03-18 20:00:00,2023-03-18 21:00:00,83.0,166.75,2.42,1.9,2.97,32.98,9.2,0.87,21.98,0.1,0.5,,,,60.75,1.52,51.25,11.0,,27.6,0.0,
2023-03-18 21:00:00,2023-03-18 22:00:00,100.75,202.25,2.55,1.7,3.0,32.7,8.7,0.9,19.77,0.1,0.5,,,,64.5,1.1,66.5,11.5,,27.15,0.0,
2023-03-18 22:00:00,2023-03-18 23:00:00,110.0,219.75,2.58,1.82,3.08,33.15,8.75,0.93,22.65,0.1,0.5,,,,67.0,1.02,64.75,11.25,,26.75,0.0,
2023-03-18 23:00:00,2023-03-19 00:00:00,110.0,220.5,2.7,1.8,3.15,32.1,8.7,0.85,9.8,0.1,0.5,,,,69.5,0.82,49.75,11.75,,26.43,0.0,
2023-03-19 00:00:00,2023-03-19 01:00:00,115.25,230.5,2.62,1.95,3.15,32.6,7.15,0.59,13.5,0.1,0.5,,,,72.5,0.82,54.75,11.0,,26.05,0.0,
2023-03-19 01:00:00,2023-03-19 02:00:00,115.5,230.25,2.38,1.93,2.95,32.52,6.78,0.58,11.78,0.1,0.5,,,,71.0,0.7,100.5,11.0,,25.9,0.0,
2023-03-19 02:00:00,2023-03-19 03:00:00,108.25,216.75,2.55,1.85,3.08,31.25,6.5,0.61,9.9,0.1,0.47,,,0.05,73.5,0.67,80.75,11.25,,25.73,0.0,
2023-03-19 03:00:00,2023-03-19 04:00:00,115.75,231.5,2.35,1.9,2.92,32.4,6.6,0.64,5.78,0.1,0.47,,,,76.0,0.7,70.5,11.5,,25.48,0.0,
2023-03-19 04:00:00,2023-03-19 05:00:00,116.5,232.75,2.5,1.8,3.05,32.35,6.35,0.73,6.72,0.1,0.5,,,,77.5,0.7,72.25,11.5,,25.3,0.0,
2023-03-19 05:00:00,2023-03-19 06:00:00,129.5,259.25,2.5,1.93,3.02,32.52,6.12,0.74,5.8,0.1,0.5,,,0.05,78.0,0.53,77.75,11.0,,25.18,0.0,
2023-03-19 06:00:00,2023-03-19 07:00:00,128.5,257.75,2.3,2.08,3.0,33.83,5.9,0.88,4.07,0.1,0.5,,,,78.5,1.02,97.5,15.25,,25.0,0.0,
2023-03-19 07:00:00,2023-03-19 08:00:00,137.75,275.0,2.58,1.67,3.0,34.08,6.03,0.85,6.9,0.17,0.5,,,,72.25,1.45,75.25,33.25,,25.43,0.0,
2023-03-19 08:00:00,2023-03-19 09:00:00,137.25,274.5,2.25,1.8,2.8,33.62,6.45,0.72,13.9,0.2,0.45,,,0.05,61.25,1.42,98.5,43.75,,26.43,0.0,
2023-03-19 09:00:00,2023-03-19 10:00:00,97.0,194.25,2.38,1.92,2.95,35.0,7.27,0.56,24.0,0.2,0.4,,,,52.5,1.68,99.5,55.0,,27.0,0.0,
2023-03-19 10:00:00,2023-03-19 11:00:00,47.75,96.25,2.38,1.82,2.92,33.93,7.42,0.48,22.0,0.15,0.4,,,0.08,46.75,1.35,100.5,71.5,,27.8,0.0,
2023-03-19 11:00:00,2023-03-19 12:00:00,24.0,48.75,2.33,2.08,2.98,35.8,7.47,0.48,20.48,0.1,0.38,,,,40.25,1.43,95.5,77.25,,28.88,0.0,
2023-03-19 12:00:00,2023-03-19 13:00:00,32.25,64.25,2.35,2.1,3.0,35.97,7.75,0.54,22.55,0.1,0.4,,,,35.5,1.02,115.0,77.75,,29.73,0.0,
2023-03-19 13:00:00,2023-03-19 14:00:00,48.75,97.5,2.52,1.77,2.95,37.15,8.27,0.54,23.55,0.1,0.4,,,,33.75,1.02,123.5,71.0,,30.2,0.0,
2023-03-19 14:00:00,2023-03-19 15:00:00,39.25,79.0,2.5,1.83,3.05,38.05,8.0,0.53,23.35,0.1,0.4,,,,33.75,0.98,133.25,60.75,,30.13,0.0,
2023-03-19 15:00:00,2023-03-19 16:00:00,29.25,58.5,2.58,2.02,3.17,35.58,8.05,0.47,27.05,0.1,0.4,,0.03,0.05,35.0,0.9,123.0,41.75,,30.1,0.0,
2023-03-19 16:00:00,2023-03-19 17:00:00,37.75,75.5,2.45,2.05,3.1,36.15,8.3,0.54,27.8,0.1,0.4,,,0.08,39.0,0.95,84.75,25.25,,29.75,0.0,
2023-03-19 17:00:00,2023-03-19 18:00:00,47.5,95.75,2.47,1.8,2.92,35.48,9.25,0.57,25.28,0.1,0.4,,,,45.5,1.15,188.25,14.0,,28.95,0.0,
2023-03-19 18:00:00,2023-03-19 19:00:00,52.75,105.5,2.57,1.82,3.07,35.42,9.32,0.66,23.07,0.1,0.4,,,,49.75,0.97,105.0,12.0,,28.47,0.0,
2023-03-19 19:00:00,2023-03-19 20:00:00,69.75,139.5,2.48,1.95,3.02,35.9,9.0,0.68,18.88,0.1,0.4,,,,53.75,1.3,261.25,12.0,,27.58,0.0,
2023-03-19 20:00:00,2023-03-19 21:00:00,71.75,143.75,2.4,2.1,3.07,30.82,8.33,0.5,20.4,0.1,0.4,,,,54.0,1.23,273.0,12.0,,26.6,0.0,
2023-03-19 21:00:00,2023-03-19 22:00:00,26.75,52.5,2.7,1.77,3.12,28.15,9.12,0.54,16.57,0.1,0.4,,,,55.0,0.83,160.5,12.0,,26.4,0.0,
2023-03-19 22:00:00,2023-03-19 23:00:00,28.5,58.0,2.48,1.75,2.92,25.88,9.0,0.47,12.85,0.1,0.4,,,,57.5,0.58,101.5,11.75,,26.2,0.0,
2023-03-19 23:00:00,2023-03-20 00:00:00,19.75,39.5,2.55,1.82,3.08,24.98,8.32,0.43,13.65,0.1,0.4,,,0.08,57.25,0.43,133.75,11.75,,26.15,0.0,
2023-03-20 00:00:00,2023-03-20 01:00:00,19.5,38.75,2.55,1.82,3.05,25.75,7.6,0.35,9.83,0.1,0.4,,,0.05,57.0,0.9,208.75,11.5,,26.25,0.0,
2023-03-20 01:00:00,2023-03-20 02:00:00,25.5,52.0,2.57,1.85,3.07,25.72,7.42,0.34,12.38,0.1,0.4,,,,58.5,1.0,191.5,12.0,,26.12,0.0,
2023-03-20 02:00:00,2023-03-20 03:00:00,17.25,35.25,2.38,2.02,3.0,24.2,7.38,0.32,9.28,0.1,0.4,,,,60.5,0.45,214.25,11.5,,25.95,0.0,
2023-03-20 03:00:00,2023-03-20 04:00:00,19.5,39.75,2.2,2.1,2.92,24.68,6.95,0.32,9.07,0.1,0.4,,,,63.0,0.95,273.5,11.75,,26.0,0.0,
2023-03-20 04:00:00,2023-03-20 05:00:00,29.25,58.5,2.42,1.97,3.03,22.83,7.47,0.34,11.2,0.1,0.35,,,,70.0,1.23,264.0,11.5,,25.55,0.0,
2023-03-20 05:00:00,2023-03-20 06:00:00,40.5,81.5,2.73,1.55,3.05,23.52,7.5,0.44,10.4,0.1,0.3,,,,71.75,0.9,267.5,11.75,,25.28,0.0,
2023-03-20 06:00:00,2023-03-20 07:00:00,67.0,134.0,2.67,1.57,3.02,24.45,8.9,0.46,10.57,0.1,0.3,,,,72.5,0.67,233.5,14.0,,25.22,0.0,
2023-03-20 07:00:00,2023-03-20 08:00:00,75.75,152.25,2.33,1.9,2.92,23.4,9.0,0.47,13.3,0.1,0.3,,,,67.25,0.45,212.5,26.75,,26.35,0.0,
2023-03-20 08:00:00,2023-03-20 09:00:00,63.0,126.25,2.2,1.7,2.7,25.57,9.1,0.53,13.4,0.1,0.32,,,0.08,61.25,0.55,148.75,34.25,,26.95,0.0,
2023-03-20 09:00:00,2023-03-20 10:00:00,64.75,128.75,2.38,1.8,2.9,25.75,9.5,0.54,20.2,0.1,0.4,,,0.05,60.25,0.73,69.75,21.5,,26.6,0.0,
2023-03-20 10:00:00,2023-03-20 11:00:00,66.5,132.25,2.58,1.83,3.05,26.5,9.35,0.46,16.77,0.1,0.4,,,,59.25,0.65,81.0,20.25,,26.65,0.0,
2023-03-20 11:00:00,2023-03-20 12:00:00,47.5,94.25,2.55,1.72,3.0,26.8,9.0,0.51,14.78,0.1,0.4,,,,56.0,0.6,118.25,29.5,,26.95,0.0,
2023-03-20 12:00:00,2023-03-20 13:00:00,47.0,94.75,2.52,2.03,3.15,23.98,9.1,0.45,17.17,0.1,0.4,,,0.05,52.5,1.57,67.25,67.5,,27.55,0.0,
2023-03-20 13:00:00,2023-03-20 14:00:00,30.75,61.5,2.58,1.7,3.0,24.57,8.88,0.5,20.73,0.1,0.4,,,,43.25,1.33,102.75,66.75,,28.2,0.0,
2023-03-20 14:00:00,2023-03-20 15:00:00,34.75,69.75,2.47,2.02,3.07,25.27,8.62,0.55,19.45,0.1,0.4,,,0.03,43.5,0.85,101.75,20.5,,28.2,0.0,
2023-03-20 15:00:00,2023-03-20 16:00:00,35.75,71.5,2.52,2.02,3.12,26.77,8.15,0.71,20.82,0.1,0.43,,,,53.0,0.52,107.75,18.5,,27.55,0.0,
2023-03-20 16:00:00,2023-03-20 17:00:00,48.25,96.5,2.55,1.97,3.12,32.23,8.45,0.76,23.05,0.1,0.5,,,0.05,56.75,1.15,108.0,40.25,,27.45,0.0,
2023-03-20 17:00:00,2023-03-20 18:00:00,60.75,122.25,2.65,1.7,3.05,33.75,8.68,0.69,21.67,0.1,0.5,,,0.08,51.75,0.9,78.0,20.75,,27.37,0.0,
2023-03-20 18:00:00,2023-03-20 19:00:00,57.5,115.75,2.58,1.82,3.05,32.45,7.83,0.74,19.6,0.1,0.5,,,0.08,53.75,0.53,67.5,11.5,,26.88,0.0,
2023-03-20 19:00:00,2023-03-20 20:00:00,50.25,100.5,2.45,1.62,2.88,28.02,7.0,0.77,18.02,0.1,0.5,,,0.05,59.75,0.35,132.25,11.25,,26.33,0.0,
2023-03-20 20:00:00,2023-03-20 21:00:00,59.25,118.5,2.65,1.87,3.15,27.45,6.7,0.82,15.1,0.1,0.5,,,,64.5,0.25,194.75,11.5,,26.02,0.0,
2023-03-20 21:00:00,2023-03-20 22:00:00,78.0,156.25,2.38,2.05,3.02,30.55,7.05,1.07,6.9,0.1,0.55,,,,66.0,0.65,197.5,11.5,,26.02,0.0,
2023-03-20 22:00:00,2023-03-20 23:00:00,116.25,233.25,2.58,1.73,3.03,32.48,7.03,1.03,8.2,0.1,0.6,,,,69.75,0.57,76.25,11.0,,25.85,0.0,
2023-03-20 23:00:00,2023-03-21 00:00:00,141.25,281.5,2.45,1.92,2.98,36.97,7.62,1.15,5.5,0.1,0.62,0.03,,0.03,71.25,0.65,73.75,11.0,,25.52,0.0,
2023-03-21 00:00:00,2023-03-21 01:00:00,140.0,279.75,2.52,1.75,3.0,34.35,7.95,0.71,8.12,0.2,0.6,,,0.08,72.25,0.38,117.75,11.0,,25.4,0.0,
2023-03-21 01:00:00,2023-03-21 02:00:00,91.75,183.25,2.4,1.88,2.95,31.85,7.45,0.6,7.53,0.2,0.6,,,,73.0,0.42,164.5,11.25,,25.48,0.0,
2023-03-21 02:00:00,2023-03-21 03:00:00,79.0,158.0,2.58,1.9,3.1,32.35,7.07,0.6,3.95,0.2,0.6,,,0.05,74.25,0.42,241.25,11.0,,25.3,0.0,
2023-03-21 03:00:00,2023-03-21 04:00:00,93.25,187.25,2.75,1.95,3.27,31.75,6.4,0.82,6.83,0.2,0.6,,,0.08,78.0,0.5,256.75,11.0,,24.83,0.0,
2023-03-21 04:00:00,2023-03-21 05:00:00,140.25,281.5,2.48,1.88,2.98,29.75,6.65,0.78,3.1,0.2,0.57,,,,81.5,0.57,271.25,11.25,,24.3,0.0,
2023-03-21 05:00:00,2023-03-21 06:00:00,109.5,218.25,2.4,1.9,2.95,29.25,6.55,1.06,2.37,0.2,0.53,,,,83.75,0.85,268.25,11.5,,24.02,0.0,
2023-03-21 06:00:00,2023-03-21 07:00:00,81.75,163.5,2.73,1.8,3.15,27.73,6.52,0.78,2.65,0.28,0.5,,,,84.5,1.0,262.25,13.75,,24.12,0.0,
2023-03-21 07:00:00,2023-03-21 08:00:00,68.0,136.25,2.5,1.9,3.05,32.33,6.6,0.7,3.65,0.3,0.5,,,,78.0,0.88,256.5,25.25,,25.45,0.0,
2023-03-21 08:00:00,2023-03-21 09:00:00,67.0,134.25,2.35,2.0,3.0,33.7,7.55,0.7,8.03,0.22,0.55,,,,76.75,1.0,260.25,48.25,,25.53,0.0,
2023-03-21 09:00:00,2023-03-21 10:00:00,90.25,180.5,2.5,2.08,3.1,36.1,7.5,0.64,13.8,0.2,0.5,,,,65.0,1.43,268.75,63.75,,26.37,0.0,
2023-03-21 10:00:00,2023-03-21 11:00:00,89.5,179.5,2.38,1.9,2.93,38.0,7.98,0.6,14.93,0.2,0.5,,,0.03,56.75,1.3,263.0,72.5,,27.4,0.0,
2023-03-21 11:00:00,2023-03-21 12:00:00,76.75,153.75,2.55,1.88,3.08,33.5,8.35,0.52,16.88,0.2,0.5,,,0.1,49.75,1.23,238.75,79.75,,28.27,0.0,
2023-03-21 12:00:00,2023-03-21 13:00:00,58.0,116.0,2.67,1.92,3.2,32.3,8.7,0.52,19.98,0.2,0.47,,,0.1,44.5,1.35,254.25,77.25,,28.9,0.0,
2023-03-21 13:00:00,2023-03-21 14:00:00,51.5,103.0,2.67,1.72,3.1,31.88,12.52,0.55,18.43,0.2,0.4,,,,42.75,1.77,261.25,73.75,,29.08,0.0,
2023-03-21 14:00:00,2023-03-21 15:00:00,48.0,96.25,2.5,2.0,3.1,31.95,12.75,0.52,20.42,0.15,0.4,,,,41.0,1.78,255.5,65.75,,29.02,0.0,
2023-03-21 15:00:00,2023-03-21 16:00:00,48.5,96.25,2.42,2.02,3.02,34.38,13.65,0.55,21.35,0.17,0.4,,,,38.25,1.62,248.5,51.0,,29.0,0.0,
2023-03-21 16:00:00,2023-03-21 17:00:00,46.5,93.25,2.6,1.82,3.08,35.12,9.38,0.53,25.42,0.17,0.4,,,0.03,36.5,1.5,247.5,33.0,,28.9,0.0,
2023-03-21 17:00:00,2023-03-21 18:00:00,53.25,106.0,2.6,1.82,3.08,36.28,9.2,0.61,26.2,0.1,0.5,,,,41.5,1.18,192.75,17.75,,28.62,0.0,
2023-03-21 18:00:00,2023-03-21 19:00:00,75.25,150.0,2.35,1.9,2.92,39.4,9.4,0.86,21.85,0.1,0.5,,,,45.5,0.92,225.0,11.75,,28.05,0.0,
2023-03-21 19:00:00,2023-03-21 20:00:00,91.5,182.25,2.23,2.03,2.88,35.33,9.2,0.8,16.12,0.2,0.5,,,,56.0,0.9,53.0,12.0,,27.17,0.0,
2023-03-21 20:00:00,2023-03-21 21:00:00,101.25,201.75,2.3,2.0,2.95,28.42,6.85,0.6,13.45,0.2,0.5,,,,61.0,0.93,59.0,12.0,,26.68,0.0,
2023-03-21 21:00:00,2023-03-21 22:00:00,71.25,141.75,2.55,1.73,3.02,26.48,6.4,0.48,12.3,0.2,0.5,,,0.05,64.0,0.7,73.5,11.75,,26.25,0.0,
2023-03-21 22:00:00,2023-03-21 23:00:00,49.75,99.5,2.48,1.9,3.02,25.78,6.25,0.54,9.53,0.2,0.5,,,,67.75,0.62,73.0,11.5,,25.85,0.0,
2023-03-21 23:00:00,2023-03-22 00:00:00,47.5,95.0,2.42,1.82,2.9,31.15,6.72,0.55,9.4,0.18,0.5,,,0.03,70.0,0.6,66.5,11.25,,25.62,0.0,
2023-03-22 00:00:00,2023-03-22 01:00:00,45.75,91.5,2.45,1.93,2.98,30.27,7.18,0.53,9.43,0.17,0.5,,,0.03,71.75,0.55,131.0,11.25,,25.4,0.0,
2023-03-22 01:00:00,2023-03-22 02:00:00,50.25,101.25,2.6,1.65,3.02,29.0,6.82,0.52,9.47,0.15,0.5,,,,72.0,0.47,171.75,11.0,,25.28,0.0,
2023-03-22 02:00:00,2023-03-22 03:00:00,52.25,104.25,2.7,1.92,3.18,28.38,6.98,0.56,8.2,0.1,0.5,,,,74.5,0.35,80.5,11.0,,25.0,0.0,
2023-03-22 03:00:00,2023-03-22 04:00:00,59.0,117.5,2.52,1.75,3.0,23.75,6.05,0.53,8.95,0.1,0.5,,,0.05,76.75,0.4,45.5,11.25,,24.77,0.0,
2023-03-22 04:00:00,2023-03-22 05:00:00,59.5,118.75,2.65,1.77,3.1,22.38,6.12,0.5,5.3,0.1,0.5,,,0.05,79.5,0.5,45.75,11.25,,24.4,0.0,
2023-03-22 05:00:00,2023-03-22 06:00:00,57.0,114.0,2.6,1.98,3.17,23.5,6.08,0.54,6.4,0.1,0.5,,,,81.0,0.35,54.0,11.25,,24.3,0.0,
2023-03-22 06:00:00,2023-03-22 07:00:00,65.5,131.75,2.58,1.9,3.07,25.3,5.97,0.69,5.4,0.1,0.5,,,0.03,81.0,0.35,80.0,16.0,,24.27,0.0,
2023-03-22 07:00:00,2023-03-22 08:00:00,86.5,172.75,2.55,1.67,2.95,31.7,6.65,0.91,2.92,0.15,0.5,,,,70.75,0.35,83.75,36.5,,26.25,0.0,
2023-03-22 08:00:00,2023-03-22 09:00:00,97.75,196.25,2.3,1.75,2.8,30.62,7.4,0.87,8.7,0.12,0.53,,,,63.25,0.65,95.75,52.75,,27.1,0.0,
2023-03-22 09:00:00,2023-03-22 10:00:00,110.0,220.25,2.23,1.85,2.77,32.35,8.28,0.67,21.5,0.1,0.6,,,,50.75,0.85,163.75,67.0,,27.57,0.0,
2023-03-22 10:00:00,2023-03-22 11:00:00,59.25,117.5,2.53,1.95,3.1,34.55,8.55,0.6,20.98,0.12,0.6,,,,43.25,0.82,177.75,76.25,,28.38,0.0,
2023-03-22 11:00:00,2023-03-22 12:00:00,54.0,107.25,2.65,1.82,3.12,34.25,11.75,0.61,23.35,0.17,0.6,0.03,,,37.25,0.93,234.25,82.5,,28.88,0.0,
2023-03-22 12:00:00,2023-03-22 13:00:00,46.5,92.25,2.72,1.9,3.22,34.75,16.27,0.55,28.05,0.15,0.57,,,0.03,31.75,1.03,201.75,85.5,,29.6,0.0,
2023-03-22 13:00:00,2023-03-22 14:00:00,31.25,62.0,2.65,1.73,3.1,33.27,11.15,0.51,26.05,0.1,0.5,,,,26.0,1.15,217.0,81.5,,30.07,0.0,
2023-03-22 14:00:00,2023-03-22 15:00:00,21.25,43.25,2.35,2.02,2.97,31.3,11.4,0.48,24.1,0.1,0.5,,,,22.75,1.02,213.25,69.5,,30.45,0.0,
2023-03-22 15:00:00,2023-03-22 16:00:00,17.5,35.0,2.42,1.82,2.92,34.48,9.9,0.52,26.57,0.1,0.5,,,0.03,21.75,0.93,235.5,51.75,,30.6,0.0,
2023-03-22 16:00:00,2023-03-22 17:00:00,19.75,39.25,2.58,2.08,3.2,36.88,11.25,0.5,29.05,0.1,0.5,,,,21.75,0.78,186.5,33.25,,30.48,0.0,
2023-03-22 17:00:00,2023-03-22 18:00:00,19.25,37.75,2.5,2.15,3.2,36.5,8.7,0.53,26.58,0.1,0.5,,,,20.25,0.68,254.25,15.0,,30.07,0.0,
2023-03-22 18:00:00,2023-03-22 19:00:00,28.75,57.5,2.75,1.92,3.27,37.95,14.32,0.89,19.18,0.1,0.5,,,,24.5,0.45,275.25,12.0,,29.38,0.0,
2023-03-22 19:00:00,2023-03-22 20:00:00,43.75,87.75,2.27,2.17,2.98,31.15,10.48,0.55,35.8,0.1,0.6,,,,41.0,2.75,236.25,12.0,,27.95,0.0,
2023-03-22 20:00:00,2023-03-22 21:00:00,38.5,77.0,2.23,2.08,2.9,24.25,6.62,0.35,29.1,0.1,0.45,,,,56.0,1.6,217.75,12.0,,26.45,0.25,
2023-03-22 21:00:00,2023-03-22 22:00:00,13.75,27.75,2.45,1.77,2.98,24.62,7.93,0.39,13.03,0.1,0.4,,,,52.5,0.9,270.25,12.0,,26.62,0.0,
2023-03-22 22:00:00,2023-03-22 23:00:00,24.0,47.5,2.27,1.8,2.85,26.45,11.57,0.58,11.57,0.1,0.4,,,,55.25,0.65,260.0,12.0,,26.4,0.0,
2023-03-22 23:00:00,2023-03-23 00:00:00,49.75,100.0,2.35,1.8,2.88,29.0,10.8,0.43,9.83,0.1,0.43,,,,56.25,0.47,239.5,12.0,,26.35,0.0,
2023-03-23 00:00:00,2023-03-23 01:00:00,29.25,59.25,2.52,1.95,3.1,29.3,8.53,0.32,9.03,0.1,0.5,,,,59.25,0.73,219.75,12.0,,26.07,0.0,
2023-03-23 01:00:00,2023-03-23 02:00:00,25.0,50.0,2.7,1.88,3.18,27.42,8.68,0.31,6.55,0.1,0.5,,,,60.5,0.65,216.0,12.0,,25.9,0.0,
2023-03-23 02:00:00,2023-03-23 03:00:00,22.75,45.0,2.45,1.73,2.9,28.12,8.52,0.31,8.35,0.1,0.5,,,,62.75,0.8,270.75,12.0,,25.7,0.0,
2023-03-23 03:00:00,2023-03-23 04:00:00,18.75,36.75,2.65,1.77,3.1,22.85,59.83,0.49,7.12,0.1,0.47,,,0.03,65.75,0.48,244.25,12.0,,25.42,0.0,
2023-03-23 04:00:00,2023-03-23 05:00:00,66.25,132.5,2.42,1.9,2.98,23.02,31.1,0.5,6.6,0.1,0.4,,,,68.25,0.52,264.75,12.0,,25.17,0.0,
2023-03-23 05:00:00,2023-03-23 06:00:00,83.5,167.25,2.45,2.05,3.05,25.02,32.38,0.5,4.78,0.1,0.4,,,,70.25,0.45,228.75,12.0,,24.98,0.0,
2023-03-23 06:00:00,2023-03-23 07:00:00,79.75,158.75,2.27,1.98,2.9,26.0,18.15,0.6,2.9,0.1,0.43,,,,69.0,0.45,215.25,16.75,,25.12,0.0,
2023-03-23 07:00:00,2023-03-23 08:00:00,99.0,198.0,2.3,2.02,2.97,32.92,20.9,0.71,6.58,0.1,0.5,,,,56.5,0.47,230.75,36.25,,26.85,0.0,
2023-03-23 08:00:00,2023-03-23 09:00:00,88.5,176.0,2.6,1.95,3.15,29.98,21.2,0.74,15.02,0.1,0.5,,,,48.25,0.62,206.0,40.5,,27.77,0.0,
2023-03-23 09:00:00,2023-03-23 10:00:00,88.0,176.0,2.62,1.75,3.05,32.4,17.9,0.7,28.1,0.15,0.5,0.03,,,41.0,0.73,162.5,63.0,,28.52,0.0,
2023-03-23 10:00:00,2023-03-23 11:00:00,66.25,133.25,2.55,1.85,3.08,32.08,21.73,0.63,25.8,0.12,0.58,,,,31.75,0.65,212.25,76.0,,29.4,0.0,
2023-03-23 11:00:00,2023-03-23 12:00:00,36.0,72.25,2.33,1.93,2.92,36.3,13.25,0.57,34.2,0.12,0.5,,,,29.25,1.15,225.5,84.75,,29.88,0.0,
2023-03-23 12:00:00,2023-03-23 13:00:00,20.0,39.75,2.73,1.45,3.0,36.0,10.85,0.5,27.93,0.12,0.5,,,,25.75,1.35,231.0,86.0,,30.42,0.0,
2023-03-23 13:00:00,2023-03-23 14:00:00,18.0,37.0,2.68,1.82,3.15,34.35,10.22,0.44,26.27,0.1,0.5,,,,22.75,1.27,222.0,81.5,,30.9,0.0,
2023-03-23 14:00:00,2023-03-23 15:00:00,13.0,25.0,2.53,1.93,3.05,30.0,9.53,0.39,35.97,0.1,0.43,,,,21.75,1.27,252.25,69.75,,31.2,0.0,
2023-03-23 15:00:00,2023-03-23 16:00:00,13.25,27.0,2.4,2.1,3.08,23.65,8.22,0.17,40.7,0.1,0.38,,,,20.25,1.18,237.5,54.0,,31.42,0.0,
2023-03-23 16:00:00,2023-03-23 17:00:00,18.0,36.75,2.62,1.95,3.15,27.02,8.88,0.37,37.35,0.1,0.3,,,,20.5,0.85,244.25,34.75,,31.45,0.0,
2023-03-23 17:00:00,2023-03-23 18:00:00,12.75,25.5,2.6,1.9,3.07,27.0,10.22,0.42,33.35,0.1,0.3,,,,21.75,0.77,274.5,17.0,,31.07,0.0,
2023-03-23 18:00:00,2023-03-23 19:00:00,22.25,44.5,2.7,1.85,3.2,30.98,15.97,0.73,24.62,0.1,0.32,,,,27.25,0.42,242.5,11.5,,30.25,0.0,
2023-03-23 19:00:00,2023-03-23 20:00:00,52.5,104.75,2.43,2.05,3.08,29.45,11.53,0.81,19.5,0.1,0.53,,,0.03,32.5,0.38,261.25,11.75,,29.7,0.0,
2023-03-23 20:00:00,2023-03-23 21:00:00,54.0,107.0,2.48,1.83,2.95,27.5,10.18,0.71,16.6,0.2,0.6,,,,37.25,0.85,271.5,12.0,,29.12,0.0,
2023-03-23 21:00:00,2023-03-23 22:00:00,50.25,100.75,2.8,1.75,3.22,28.52,13.85,0.71,12.05,0.2,0.5,,,,39.25,0.82,285.25,11.25,,28.62,0.0,
2023-03-23 22:00:00,2023-03-23 23:00:00,63.0,125.25,2.75,1.75,3.18,27.2,16.68,0.56,13.7,0.2,0.45,,,,41.0,0.3,160.5,11.75,,28.15,0.0,
2023-03-23 23:00:00,2023-03-24 00:00:00,56.25,111.5,2.62,2.0,3.2,26.7,13.15,0.64,10.57,0.2,0.4,,,,45.5,0.23,99.0,12.0,,27.55,0.0,
2023-03-24 00:00:00,2023-03-24 01:00:00,45.0,90.25,2.7,1.8,3.15,25.35,8.83,0.43,10.18,0.25,0.4,,,,46.75,0.17,177.25,12.0,,27.25,0.0,
2023-03-24 01:00:00,2023-03-24 02:00:00,40.5,81.0,2.55,1.95,3.12,24.23,8.2,0.47,11.3,0.2,0.32,,,,48.75,0.12,173.75,12.0,,27.18,0.0,
2023-03-24 02:00:00,2023-03-24 03:00:00,44.25,88.5,2.52,1.97,3.08,23.87,7.42,0.45,7.25,0.2,0.4,,,,56.0,0.2,94.0,12.0,,26.55,0.0,
2023-03-24 03:00:00,2023-03-24 04:00:00,46.5,93.25,2.6,1.67,3.0,23.48,6.85,0.43,6.8,0.15,0.33,,,,56.25,0.28,83.5,12.0,,26.45,0.0,
2023-03-24 04:00:00,2023-03-24 05:00:00,51.75,103.5,2.5,1.65,2.92,24.47,6.88,0.51,6.88,0.1,0.3,,,,55.0,0.23,154.0,11.75,,26.15,0.0,
2023-03-24 05:00:00,2023-03-24 06:00:00,65.5,131.0,2.48,1.85,3.02,25.77,7.52,0.58,10.93,0.15,0.3,,,,53.0,0.35,107.5,11.5,,26.2,0.0,
2023-03-24 06:00:00,2023-03-24 07:00:00,85.75,171.25,2.6,2.02,3.17,26.27,8.0,0.68,8.95,0.2,0.3,,,,56.75,0.58,64.25,15.0,,26.05,0.0,
2023-03-24 07:00:00,2023-03-24 08:00:00,84.5,168.75,2.15,2.05,2.8,29.53,11.8,0.75,11.65,0.2,0.38,,,,46.75,0.5,126.5,29.0,,28.17,0.0,
2023-03-24 08:00:00,2023-03-24 09:00:00,83.0,165.25,2.1,1.75,2.6,31.15,11.85,0.74,18.65,0.2,0.5,,,,40.75,0.6,165.25,30.0,,28.82,0.0,
