From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2023-03-20 04:00:00,2023-03-20 05:00:00,8.22,12.2,3.24,10.34,8.0,2.45,3.25,0.86,0.03,1.62,0.0,3.12,,,1.21,84.38,9.22,0.0,,18.65
2023-03-20 05:00:00,2023-03-20 06:00:00,6.73,16.49,2.75,8.59,6.7,2.31,3.76,0.95,,1.42,0.0,2.95,,,1.1,86.69,11.61,0.0,,18.68
2023-03-20 06:00:00,2023-03-20 07:00:00,6.99,13.23,2.78,9.58,7.23,2.4,4.21,0.81,,1.28,0.0,2.92,,,1.21,83.33,45.38,0.0,,18.87
2023-03-20 07:00:00,2023-03-20 08:00:00,5.76,15.35,2.64,9.59,7.12,2.38,4.39,0.78,,1.21,0.0,2.97,,97.69,1.13,84.87,113.77,0.0,,19.52
2023-03-20 08:00:00,2023-03-20 09:00:00,4.35,11.96,2.27,9.13,6.58,2.22,4.84,0.8,0.17,1.28,0.0,2.81,,90.42,1.44,98.89,255.54,0.0,,21.07
2023-03-20 09:00:00,2023-03-20 10:00:00,5.35,12.48,1.36,9.85,6.24,2.25,5.05,0.92,1.74,1.42,0.0,2.7,,83.33,1.17,126.84,459.65,0.0,,22.46
2023-03-20 10:00:00,2023-03-20 11:00:00,4.93,15.9,0.46,8.18,4.64,2.2,4.71,0.92,4.51,1.54,0.0,1.92,,73.56,0.84,200.97,636.11,0.0,,24.51
2023-03-20 11:00:00,2023-03-20 12:00:00,7.27,21.95,0.76,7.08,4.3,2.03,4.24,0.92,2.1,2.02,0.02,1.36,,72.37,1.08,182.62,856.51,0.0,,25.36
2023-03-20 12:00:00,2023-03-20 13:00:00,9.99,19.68,0.41,8.39,4.71,2.23,4.49,0.91,4.58,2.5,0.02,1.65,,65.98,0.8,186.41,507.25,0.0,,26.11
2023-03-20 13:00:00,2023-03-20 14:00:00,7.96,16.82,0.27,9.25,5.05,2.13,4.32,0.96,11.79,2.38,0.06,1.16,,62.03,0.69,333.61,303.68,0.0,,26.78
2023-03-20 14:00:00,2023-03-20 15:00:00,8.85,18.34,0.73,10.08,5.86,2.1,4.31,0.86,2.28,2.24,0.0,0.97,,65.16,1.22,327.67,120.11,0.0,,25.83
2023-03-20 15:00:00,2023-03-20 16:00:00,8.22,17.54,1.06,13.49,7.89,2.83,4.92,0.86,1.8,2.33,0.0,1.54,,68.72,0.82,206.67,49.08,0.0,,24.88
2023-03-20 16:00:00,2023-03-20 17:00:00,8.29,18.68,0.6,11.23,6.35,2.31,4.62,1.0,5.45,2.2,0.0,1.35,,85.07,2.03,196.26,19.65,0.01,,21.15
2023-03-20 17:00:00,2023-03-20 18:00:00,8.44,19.4,0.56,9.81,5.57,2.31,5.12,0.93,3.17,1.44,0.0,0.96,,93.51,1.15,107.08,12.75,0.0,,19.24
2023-03-20 18:00:00,2023-03-20 19:00:00,8.03,15.0,0.89,12.81,7.4,2.52,4.59,0.97,2.45,1.46,0.0,1.27,,92.45,0.89,79.01,9.22,0.0,,19.27
2023-03-20 19:00:00,2023-03-20 20:00:00,5.54,12.35,0.29,19.39,10.37,3.15,,0.9,2.15,0.38,0.0,0.15,,91.46,1.12,102.77,9.76,0.0,,19.23
2023-03-20 20:00:00,2023-03-20 21:00:00,7.44,9.32,0.27,12.56,6.72,2.69,,0.88,0.12,1.69,0.0,1.04,,92.53,0.45,122.79,9.4,0.0,,19.37
2023-03-20 21:00:00,2023-03-20 22:00:00,6.22,14.8,0.88,8.7,5.25,2.19,,0.94,,1.78,0.0,1.46,,94.21,0.44,56.01,9.32,0.0,,19.32
2023-03-20 22:00:00,2023-03-20 23:00:00,4.71,16.27,1.14,9.6,5.93,2.38,,0.93,0.04,1.9,0.0,2.01,,94.78,0.54,109.1,9.16,0.0,,19.3
2023-03-20 23:00:00,2023-03-21 00:00:00,5.01,16.62,1.02,8.1,5.05,2.21,,0.95,,1.97,0.0,2.3,,94.34,0.52,76.1,9.07,0.0,,19.3
2023-03-21 00:00:00,2023-03-21 01:00:00,5.25,18.53,3.02,8.61,6.91,2.35,2.04,0.62,,1.8,0.0,2.38,,96.88,0.28,43.01,8.94,0.0,,18.92
2023-03-21 01:00:00,2023-03-21 02:00:00,5.43,14.33,3.28,9.68,7.69,2.76,2.54,0.59,,1.7,0.0,2.76,,97.74,0.32,160.84,8.67,0.0,,18.77
2023-03-21 02:00:00,2023-03-21 03:00:00,5.35,11.7,3.23,7.6,6.56,2.27,2.76,0.68,,1.48,0.0,2.7,,98.36,0.42,127.66,9.1,0.0,,18.86
2023-03-21 03:00:00,2023-03-21 04:00:00,4.26,12.85,3.06,8.66,6.97,2.44,3.45,0.6,,1.36,0.0,2.7,,99.4,0.77,105.8,9.24,0.01,,18.75
2023-03-21 04:00:00,2023-03-21 05:00:00,3.9,19.0,3.01,8.82,7.02,2.6,3.38,0.61,0.02,1.35,0.0,2.94,,,1.19,94.32,9.26,0.01,,18.53
2023-03-21 05:00:00,2023-03-21 06:00:00,4.04,15.88,2.87,7.38,6.15,2.16,3.85,0.68,,1.24,0.0,2.54,,,1.37,101.84,15.34,0.0,,18.48
2023-03-21 06:00:00,2023-03-21 07:00:00,3.58,11.74,2.94,8.77,6.93,2.39,4.01,0.64,,1.11,0.0,2.5,,99.65,1.4,100.95,68.94,0.0,,18.57
2023-03-21 07:00:00,2023-03-21 08:00:00,2.96,8.58,3.04,7.57,6.39,2.36,3.88,0.64,,1.0,0.0,2.53,,98.36,1.08,110.0,51.61,0.0,,19.0
2023-03-21 08:00:00,2023-03-21 09:00:00,2.37,6.06,2.79,7.44,6.12,2.15,4.31,0.69,,1.05,0.0,2.35,,92.64,1.32,94.21,372.03,0.0,,20.2
2023-03-21 09:00:00,2023-03-21 10:00:00,3.17,8.77,2.16,9.0,6.43,2.44,4.43,0.64,0.86,1.23,0.0,2.45,,81.52,0.9,142.4,323.9,0.0,,22.01
2023-03-21 10:00:00,2023-03-21 11:00:00,2.84,7.42,0.79,8.22,4.93,2.12,4.21,0.67,1.91,1.48,0.0,1.7,,71.18,0.87,132.95,738.09,0.0,,24.15
2023-03-21 11:00:00,2023-03-21 12:00:00,4.65,9.71,0.84,9.4,5.59,2.52,4.91,0.64,0.9,1.84,0.0,1.52,,71.37,0.85,70.81,314.96,0.01,,24.48
2023-03-21 12:00:00,2023-03-21 13:00:00,5.23,14.65,0.74,10.54,6.09,2.66,4.85,0.65,1.29,2.65,0.02,1.86,,93.69,0.67,136.33,262.18,0.04,,21.36
2023-03-21 13:00:00,2023-03-21 14:00:00,5.66,12.76,1.12,7.58,4.85,2.3,5.23,0.62,0.12,2.23,0.0,1.58,,90.41,0.5,104.94,97.87,0.0,,21.86
2023-03-21 14:00:00,2023-03-21 15:00:00,5.14,9.94,1.83,9.51,6.43,2.55,5.78,0.7,0.32,2.28,0.0,2.01,,89.47,0.81,118.3,341.68,0.0,,22.27
2023-03-21 15:00:00,2023-03-21 16:00:00,4.75,15.05,1.37,9.13,5.88,2.69,6.13,0.62,0.76,2.42,0.0,1.98,,78.14,0.95,108.45,318.14,0.0,,23.71
2023-03-21 16:00:00,2023-03-21 17:00:00,5.1,12.12,0.82,9.93,5.85,2.31,5.98,0.67,2.11,2.15,0.0,1.53,,76.59,0.77,100.13,118.25,0.0,,23.82
2023-03-21 17:00:00,2023-03-21 18:00:00,5.62,10.22,1.15,13.71,8.08,2.64,5.9,0.68,0.63,2.2,0.0,1.38,,81.5,0.49,112.76,23.64,0.0,,23.03
2023-03-21 18:00:00,2023-03-21 19:00:00,4.52,9.95,4.93,15.98,12.3,2.67,6.53,0.65,,3.02,0.0,1.43,,87.66,0.42,99.29,8.92,0.0,,22.21
2023-03-21 19:00:00,2023-03-21 20:00:00,6.84,24.42,10.97,12.71,15.43,2.77,7.4,0.74,,4.09,0.0,1.78,,91.03,0.59,119.85,8.79,0.0,,21.78
2023-03-21 20:00:00,2023-03-21 21:00:00,8.34,26.75,11.08,12.2,15.26,2.9,7.91,0.66,,4.51,0.0,2.36,,93.12,0.59,104.08,8.74,0.0,,21.46
2023-03-21 21:00:00,2023-03-21 22:00:00,6.47,28.78,10.32,9.89,13.45,2.63,8.31,0.7,,4.47,0.0,2.56,,94.2,0.72,89.17,8.89,0.0,,21.13
2023-03-21 22:00:00,2023-03-21 23:00:00,4.85,27.43,8.45,10.36,12.19,2.78,8.82,0.73,,4.17,0.0,2.67,,95.58,0.47,58.08,8.96,0.0,,20.88
2023-03-21 23:00:00,2023-03-22 00:00:00,5.74,24.73,7.8,10.33,11.65,2.78,9.19,0.69,,3.87,0.0,2.98,,98.33,0.28,171.18,8.96,0.0,,20.29
2023-03-22 00:00:00,2023-03-22 01:00:00,6.04,27.44,12.64,8.85,14.76,2.59,2.0,0.54,,3.48,0.0,2.92,,,0.36,177.73,8.81,0.0,,19.8
2023-03-22 01:00:00,2023-03-22 02:00:00,6.98,27.5,16.76,10.33,18.83,2.99,2.69,0.59,,3.36,0.0,3.09,,,0.3,162.36,8.77,0.0,,19.62
2023-03-22 02:00:00,2023-03-22 03:00:00,10.21,29.91,18.16,9.01,19.27,2.94,3.03,0.59,,3.45,0.0,3.21,,,0.37,102.36,8.86,0.0,,19.64
2023-03-22 03:00:00,2023-03-22 04:00:00,8.3,25.51,15.29,7.98,16.43,2.73,3.51,0.56,,3.22,0.0,3.06,,,0.68,102.57,8.85,0.0,,19.45
2023-03-22 04:00:00,2023-03-22 05:00:00,7.56,22.16,12.16,9.27,14.6,2.89,3.57,0.56,,2.9,0.0,3.18,,,0.61,120.39,8.82,0.0,,19.2
2023-03-22 05:00:00,2023-03-22 06:00:00,6.24,17.49,9.95,7.75,12.03,2.63,3.5,0.54,,2.46,0.0,3.08,,,0.81,274.14,10.04,0.01,,19.14
2023-03-22 06:00:00,2023-03-22 07:00:00,6.03,17.94,8.43,8.28,11.09,2.67,2.86,0.55,,2.12,0.0,3.0,,,0.61,89.88,32.52,0.01,,18.95
2023-03-22 07:00:00,2023-03-22 08:00:00,4.83,14.11,6.9,9.17,10.32,2.69,2.92,0.48,0.02,1.89,0.0,3.15,,,1.13,103.86,42.08,0.01,,19.12
2023-03-22 08:00:00,2023-03-22 09:00:00,4.5,9.95,5.06,8.31,8.4,2.48,3.49,0.51,,1.62,0.0,2.87,,,0.86,95.11,68.19,0.02,,19.06
2023-03-22 09:00:00,2023-03-22 10:00:00,4.61,10.86,4.22,9.23,8.2,2.65,3.58,0.49,0.19,1.52,0.0,2.95,,,0.65,106.09,41.98,0.03,,19.11
2023-03-22 10:00:00,2023-03-22 11:00:00,4.64,10.31,1.05,11.63,6.92,2.74,3.46,0.54,3.0,1.65,0.0,2.23,,,0.7,119.14,231.1,0.01,,19.28
2023-03-22 11:00:00,2023-03-22 12:00:00,,11.09,0.26,13.25,7.13,2.81,3.46,0.54,10.04,1.26,0.0,0.85,,92.08,1.26,113.05,492.35,0.0,,20.43
2023-03-22 12:00:00,2023-03-22 13:00:00,,12.07,0.38,8.72,4.86,2.85,2.77,0.45,5.48,1.01,0.0,0.74,,81.9,1.17,131.15,570.25,0.0,,22.1
2023-03-22 13:00:00,2023-03-22 14:00:00,,11.01,0.29,11.34,6.16,2.96,4.13,0.49,12.44,1.06,0.0,0.71,,77.42,1.08,109.8,542.62,0.0,,22.81
2023-03-22 14:00:00,2023-03-22 15:00:00,,9.39,0.39,9.31,5.17,1.98,2.96,0.51,15.0,1.34,0.0,0.75,,69.76,0.9,122.45,621.84,0.0,,23.98
2023-03-22 15:00:00,2023-03-22 16:00:00,,10.61,0.43,7.4,4.21,2.13,3.3,0.46,7.97,0.97,0.0,0.59,,65.91,0.78,122.34,389.35,0.0,,24.48
2023-03-22 16:00:00,2023-03-22 17:00:00,,11.92,0.42,7.9,4.47,1.33,3.12,0.49,26.57,1.15,0.0,0.78,,66.28,0.7,114.53,175.52,0.0,,24.27
2023-03-22 17:00:00,2023-03-22 18:00:00,,23.85,0.36,11.66,6.38,2.3,3.52,0.48,9.48,1.14,0.0,0.49,,72.18,0.43,60.72,27.46,0.0,,23.18
2023-03-22 18:00:00,2023-03-22 19:00:00,,30.13,10.28,38.2,28.2,3.67,1.96,0.7,4.39,2.31,0.0,0.8,,79.73,0.32,55.58,8.67,0.0,,21.96
2023-03-22 19:00:00,2023-03-22 20:00:00,,52.4,17.64,28.03,28.79,2.61,2.52,0.84,0.03,,0.0,1.09,,87.14,0.43,65.54,8.66,0.0,,21.18
2023-03-22 20:00:00,2023-03-22 21:00:00,,70.14,17.68,18.54,23.86,3.05,3.37,0.75,0.05,,0.0,1.96,,90.46,0.39,61.58,8.59,0.0,,20.42
2023-03-22 21:00:00,2023-03-22 22:00:00,,63.93,13.99,14.9,19.01,3.2,3.0,0.64,0.03,,0.0,2.52,,91.47,0.73,114.99,8.3,0.0,,19.95
2023-03-22 22:00:00,2023-03-22 23:00:00,,50.55,9.69,12.77,14.44,2.48,4.57,0.63,,,0.0,2.64,,91.56,0.7,96.17,8.49,0.0,,19.81
2023-03-22 23:00:00,2023-03-23 00:00:00,,46.12,6.96,14.43,13.12,3.34,4.71,0.71,0.02,4.75,0.0,2.95,,92.89,0.69,59.05,8.56,0.0,,19.32
2023-03-23 00:00:00,2023-03-23 01:00:00,,39.02,5.27,10.38,9.65,1.6,1.65,0.63,0.23,3.92,0.0,3.03,,,0.81,70.33,9.42,0.04,,18.24
2023-03-23 01:00:00,2023-03-23 02:00:00,,37.59,4.19,11.08,9.14,1.46,3.37,0.58,,3.14,0.0,3.02,,99.01,0.66,126.06,8.78,0.0,,18.47
2023-03-23 02:00:00,2023-03-23 03:00:00,1.33,29.78,4.09,12.05,9.58,2.34,3.2,0.57,0.15,2.71,0.0,3.23,,,0.35,162.46,8.94,0.01,,18.65
2023-03-23 03:00:00,2023-03-23 04:00:00,2.95,24.48,4.46,7.98,7.74,1.26,3.39,0.56,,2.25,0.0,3.18,,,0.65,89.51,8.9,0.0,,18.39
2023-03-23 04:00:00,2023-03-23 05:00:00,4.92,18.57,4.26,10.25,8.77,1.73,4.11,0.58,,1.89,0.0,3.31,,,0.63,69.36,8.97,0.0,,18.11
2023-03-23 05:00:00,2023-03-23 06:00:00,5.0,17.57,3.96,10.1,8.45,2.11,3.04,0.66,0.11,1.65,0.0,3.41,,,0.74,101.88,19.32,0.0,,17.92
2023-03-23 06:00:00,2023-03-23 07:00:00,3.35,14.23,4.15,8.61,7.83,1.22,4.04,0.57,,1.43,0.0,3.15,,99.01,0.51,98.11,56.11,0.01,,18.61
2023-03-23 07:00:00,2023-03-23 08:00:00,6.35,14.3,4.51,10.83,9.27,1.96,4.72,0.57,,1.33,0.0,3.35,,,0.78,78.53,168.2,0.0,,18.95
2023-03-23 08:00:00,2023-03-23 09:00:00,3.38,10.25,4.84,8.02,8.07,1.69,3.95,0.55,0.06,1.35,0.0,3.38,,89.31,0.8,90.26,489.25,0.0,,21.46
2023-03-23 09:00:00,2023-03-23 10:00:00,2.78,7.89,3.0,8.57,6.89,1.12,5.18,0.51,0.65,1.32,0.0,3.23,,77.85,0.81,98.95,455.65,0.0,,23.22
2023-03-23 10:00:00,2023-03-23 11:00:00,8.41,12.77,0.73,9.75,5.68,1.35,4.57,0.53,1.32,1.42,0.0,2.43,,88.82,0.48,211.97,149.33,0.01,,21.87
2023-03-23 11:00:00,2023-03-23 12:00:00,4.9,14.64,0.65,9.75,5.61,1.44,3.34,0.54,2.31,1.78,0.0,1.38,,80.11,0.43,165.17,412.15,0.0,,23.12
2023-03-23 12:00:00,2023-03-23 13:00:00,2.77,17.16,0.85,11.31,6.6,1.75,3.85,0.6,2.45,1.89,0.0,1.42,,77.8,0.94,322.32,212.08,0.0,,23.06
2023-03-23 13:00:00,2023-03-23 14:00:00,2.99,17.72,0.77,14.86,8.38,1.98,3.3,0.67,1.98,1.82,0.0,1.32,,91.36,0.81,188.09,223.31,0.03,,19.93
2023-03-23 14:00:00,2023-03-23 15:00:00,2.48,14.97,0.97,11.27,6.67,1.52,3.54,0.75,1.33,1.79,0.0,1.56,,78.35,0.65,179.64,477.68,0.0,,22.72
2023-03-23 15:00:00,2023-03-23 16:00:00,1.19,11.39,0.98,10.32,6.18,1.64,4.02,0.8,1.51,1.92,0.0,1.94,,61.15,0.42,284.39,351.2,0.0,,25.5
2023-03-23 16:00:00,2023-03-23 17:00:00,0.81,12.42,0.91,11.39,6.68,1.82,3.61,0.65,2.01,2.12,0.0,2.22,,67.62,0.51,89.37,65.23,0.0,,23.9
2023-03-23 17:00:00,2023-03-23 18:00:00,,16.73,0.82,18.46,10.31,1.46,3.87,0.57,3.15,2.3,0.0,1.53,,76.11,0.37,99.33,28.24,0.0,,23.09
2023-03-23 18:00:00,2023-03-23 19:00:00,,23.53,3.17,19.5,12.74,1.49,4.0,0.58,0.66,3.23,0.0,1.56,,82.62,0.66,86.1,8.85,0.0,,21.88
2023-03-23 19:00:00,2023-03-23 20:00:00,,25.63,4.97,33.21,21.34,1.68,4.28,0.67,0.3,3.95,0.0,1.35,,86.29,0.47,86.07,8.65,0.0,,21.0
2023-03-23 20:00:00,2023-03-23 21:00:00,,33.81,6.87,20.47,16.2,1.52,4.61,0.58,,4.72,0.0,1.44,,88.89,0.44,120.27,8.46,0.0,,20.43
2023-03-23 21:00:00,2023-03-23 22:00:00,,41.81,6.34,14.07,12.44,1.36,6.01,0.62,,4.86,0.0,1.98,,92.72,0.85,212.68,8.44,0.0,,20.02
2023-03-23 22:00:00,2023-03-23 23:00:00,,39.85,5.3,12.19,10.62,1.45,6.3,0.68,,4.94,0.0,2.42,,95.72,0.55,142.7,8.56,0.0,,19.48
2023-03-23 23:00:00,2023-03-24 00:00:00,,37.32,4.95,12.25,10.37,1.41,6.52,0.52,,4.67,0.0,2.71,,98.3,0.56,93.09,8.45,0.0,,19.03
2023-03-24 00:00:00,2023-03-24 01:00:00,,34.48,4.54,12.78,10.31,2.22,1.95,0.64,,4.43,0.0,2.85,,96.74,0.37,179.11,8.71,0.0,,19.17
2023-03-24 01:00:00,2023-03-24 02:00:00,,32.69,4.66,11.68,9.84,2.27,2.2,0.73,,4.18,0.0,2.99,,97.68,0.72,146.21,8.68,0.0,,19.12
2023-03-24 02:00:00,2023-03-24 03:00:00,0.34,30.22,3.68,10.48,8.42,2.12,2.56,0.65,,3.83,0.0,2.93,,97.53,0.76,113.2,8.77,0.0,,18.8
2023-03-24 03:00:00,2023-03-24 04:00:00,0.47,31.18,2.96,11.25,8.25,2.3,2.95,0.62,,3.28,0.0,2.99,,99.19,0.96,112.04,8.66,0.0,,18.35
2023-03-24 04:00:00,2023-03-24 05:00:00,0.1,24.83,3.07,10.39,7.9,2.28,3.15,0.57,,2.74,0.0,2.98,,,0.53,74.67,8.67,0.0,,17.95
2023-03-24 05:00:00,2023-03-24 06:00:00,0.02,21.81,3.38,10.33,8.11,2.15,3.57,0.7,,2.35,0.0,2.95,,99.0,0.55,59.97,16.63,0.0,,17.73
2023-03-24 06:00:00,2023-03-24 07:00:00,0.01,16.87,3.39,11.14,8.53,2.3,3.79,0.57,,2.06,0.0,3.06,,95.92,0.99,103.71,113.21,0.0,,18.36
2023-03-24 07:00:00,2023-03-24 08:00:00,,16.87,3.3,9.8,7.77,2.13,3.9,0.61,0.01,1.78,0.0,2.94,,88.6,0.86,93.65,270.03,0.0,,19.89
2023-03-24 08:00:00,2023-03-24 09:00:00,,17.2,2.69,10.23,7.5,2.08,4.12,0.56,,1.57,0.0,2.84,,78.72,0.8,107.68,512.96,0.0,,21.95
2023-03-24 09:00:00,2023-03-24 10:00:00,,16.86,2.04,10.81,7.28,2.23,4.46,0.59,0.16,1.52,0.0,3.1,,69.74,0.93,93.74,691.94,0.0,,23.72
2023-03-24 10:00:00,2023-03-24 11:00:00,,13.48,0.72,8.93,5.24,1.97,4.11,0.59,2.42,1.58,0.0,2.72,,63.41,0.82,95.97,804.06,0.0,,25.52
2023-03-24 11:00:00,2023-03-24 12:00:00,,16.62,0.4,8.51,4.76,1.92,4.02,0.61,3.31,1.69,0.01,1.78,,56.55,0.77,178.15,835.45,0.0,,27.26
2023-03-24 12:00:00,2023-03-24 13:00:00,,19.29,0.61,8.75,5.06,1.81,4.4,0.64,3.43,2.07,0.0,1.87,,53.96,1.12,238.8,830.62,0.0,,28.05
2023-03-24 13:00:00,2023-03-24 14:00:00,,22.5,0.39,10.72,5.91,2.69,5.02,0.56,4.8,1.75,0.0,1.7,,54.09,1.02,233.32,635.35,0.0,,28.85
2023-03-24 14:00:00,2023-03-24 15:00:00,,28.41,0.72,9.2,5.39,2.46,5.63,0.54,2.11,1.56,0.0,1.65,,55.16,1.36,246.25,463.9,0.0,,28.95
2023-03-24 15:00:00,2023-03-24 16:00:00,,28.04,0.73,10.14,5.89,2.67,6.14,0.64,2.17,1.77,0.0,2.06,,54.34,1.18,259.12,355.8,0.0,,29.24
2023-03-24 16:00:00,2023-03-24 17:00:00,,24.71,0.8,10.8,6.29,2.8,6.53,0.58,2.04,1.78,0.0,2.35,,58.61,0.84,318.06,111.5,0.0,,28.34
2023-03-24 17:00:00,2023-03-24 18:00:00,,33.83,0.53,13.4,7.42,2.08,6.35,0.61,6.58,1.87,0.0,1.8,,69.16,0.59,188.55,24.92,0.0,,26.66
2023-03-24 18:00:00,2023-03-24 19:00:00,,39.16,0.9,21.49,11.95,2.38,5.59,0.64,2.03,2.76,0.0,1.38,,75.67,0.28,52.64,8.89,0.0,,25.3
2023-03-24 19:00:00,2023-03-24 20:00:00,,43.75,2.03,16.76,10.39,1.76,5.16,0.6,0.47,3.17,0.0,1.27,,81.63,0.42,32.02,8.85,0.0,,24.22
2023-03-24 20:00:00,2023-03-24 21:00:00,8.88,57.27,3.05,14.16,9.85,2.44,5.72,0.72,,3.77,0.0,2.13,,81.84,0.47,85.27,8.58,0.0,,23.68
2023-03-24 21:00:00,2023-03-24 22:00:00,8.97,56.91,3.43,11.91,8.97,1.64,5.05,0.67,0.11,4.03,0.0,2.42,,85.9,0.5,82.11,8.8,0.0,,23.01
2023-03-24 22:00:00,2023-03-24 23:00:00,8.91,60.7,3.25,11.35,8.54,1.72,5.73,0.67,,4.17,0.0,2.49,,89.72,0.27,131.08,8.71,0.0,,22.27
2023-03-24 23:00:00,2023-03-25 00:00:00,8.94,58.44,3.58,10.86,8.55,2.14,5.32,0.8,,4.17,0.0,2.96,,90.97,0.46,61.21,8.59,0.0,,21.95
2023-03-25 00:00:00,2023-03-25 01:00:00,8.95,64.18,3.68,10.35,8.37,1.97,2.3,0.7,,3.96,0.0,2.82,,91.42,0.64,87.53,8.74,0.0,,21.45
2023-03-25 01:00:00,2023-03-25 02:00:00,8.95,62.32,3.24,10.25,7.95,2.5,2.51,0.73,,3.65,0.0,3.01,,92.82,0.77,87.5,8.57,0.0,,20.74
2023-03-25 02:00:00,2023-03-25 03:00:00,8.91,56.2,2.64,8.95,6.79,2.4,2.0,0.66,0.09,3.48,0.0,3.06,,94.39,0.94,98.59,8.61,0.0,,20.34
2023-03-25 03:00:00,2023-03-25 04:00:00,8.93,51.69,2.01,7.34,5.45,1.94,2.55,0.62,,2.99,0.0,2.71,,94.32,0.6,86.13,8.64,0.0,,20.03
2023-03-25 04:00:00,2023-03-25 05:00:00,8.98,42.18,2.04,7.67,5.64,2.55,2.9,0.67,,2.6,0.0,3.01,,95.39,0.44,53.47,8.62,0.0,,19.58
2023-03-25 05:00:00,2023-03-25 06:00:00,8.92,39.15,2.3,6.88,5.44,2.06,2.2,0.64,0.04,2.26,0.0,3.0,,93.49,0.93,85.5,19.69,0.0,,19.41
2023-03-25 06:00:00,2023-03-25 07:00:00,8.9,43.72,2.02,7.76,5.67,2.08,3.38,0.61,,1.98,0.0,2.81,,90.48,1.03,93.06,125.1,0.0,,20.04
2023-03-25 07:00:00,2023-03-25 08:00:00,8.92,38.56,1.82,8.3,5.8,2.59,3.3,0.71,0.1,1.78,0.0,2.95,,83.58,1.36,99.67,290.95,0.0,,21.85
2023-03-25 08:00:00,2023-03-25 09:00:00,8.93,36.44,1.12,6.12,4.1,1.81,2.42,0.58,0.73,1.56,0.0,2.54,,72.28,0.97,110.4,453.2,0.0,,24.19
2023-03-25 09:00:00,2023-03-25 10:00:00,8.96,34.56,0.6,6.48,3.86,2.06,3.43,0.56,1.0,1.48,0.0,2.49,,65.94,1.08,106.12,655.78,0.0,,25.52
2023-03-25 10:00:00,2023-03-25 11:00:00,8.93,28.14,0.57,7.32,4.28,2.3,3.5,0.66,1.91,1.73,0.0,2.79,,60.94,0.85,96.85,746.76,0.0,,27.29
2023-03-25 11:00:00,2023-03-25 12:00:00,8.97,27.32,0.18,6.12,3.31,1.83,3.75,0.63,14.29,1.88,0.0,1.94,,58.62,1.25,197.23,821.67,0.0,,28.51
2023-03-25 12:00:00,2023-03-25 13:00:00,8.93,30.64,0.15,6.53,3.54,2.23,5.62,0.61,7.54,1.6,0.01,0.96,,55.57,1.52,219.63,827.93,0.0,,29.18
2023-03-25 13:00:00,2023-03-25 14:00:00,8.9,36.07,0.32,6.43,3.61,2.27,5.61,0.54,5.85,1.9,0.01,1.26,,52.01,1.67,231.84,653.19,0.0,,29.8
2023-03-25 14:00:00,2023-03-25 15:00:00,8.93,31.61,0.3,6.95,3.87,2.37,6.4,0.64,6.04,1.85,0.0,1.59,,53.01,2.2,231.23,525.52,0.0,,29.67
2023-03-25 15:00:00,2023-03-25 16:00:00,8.95,31.88,0.42,7.15,4.08,2.57,6.67,0.58,3.86,1.86,0.0,1.75,,49.26,1.57,250.18,326.23,0.0,,29.68
2023-03-25 16:00:00,2023-03-25 17:00:00,8.92,31.53,0.15,6.68,3.62,2.5,6.52,0.56,8.23,1.7,0.0,1.74,,55.01,1.27,169.64,134.61,0.0,,28.33
2023-03-25 17:00:00,2023-03-25 18:00:00,11.12,28.99,0.14,8.09,4.34,2.52,7.44,0.55,3.62,1.53,0.0,1.59,,71.1,2.07,99.77,18.28,0.0,,24.43
2023-03-25 18:00:00,2023-03-25 19:00:00,7.93,26.64,0.32,8.59,4.74,2.8,7.28,0.6,1.83,1.54,0.0,1.96,,75.46,1.41,92.53,8.71,0.0,,23.34
2023-03-25 19:00:00,2023-03-25 20:00:00,5.54,22.21,0.6,8.63,5.0,2.38,7.42,0.61,0.73,1.61,0.0,2.09,,78.68,0.61,84.98,8.72,0.0,,23.12
2023-03-25 20:00:00,2023-03-25 21:00:00,3.88,25.48,1.03,9.99,6.04,2.71,7.91,0.65,,1.9,0.0,2.45,,81.8,0.49,82.5,8.55,0.0,,22.77
2023-03-25 21:00:00,2023-03-25 22:00:00,2.71,32.82,1.48,9.75,6.28,2.76,7.82,0.58,0.15,2.16,0.0,2.78,,85.38,0.67,73.41,8.61,0.0,,22.41
2023-03-25 22:00:00,2023-03-25 23:00:00,1.91,35.09,1.38,10.16,6.41,2.66,8.61,0.59,0.06,2.4,0.0,2.71,,91.01,0.97,100.32,8.64,0.0,,21.8
2023-03-25 23:00:00,2023-03-26 00:00:00,1.37,40.12,1.05,10.23,6.19,2.96,9.25,0.6,0.09,2.47,0.0,2.94,,93.09,1.31,99.73,8.34,0.0,,21.39
2023-03-26 00:00:00,2023-03-26 01:00:00,1.01,35.37,1.18,9.43,5.87,2.0,1.05,0.46,0.36,2.19,0.0,2.72,,88.51,1.25,100.54,8.75,0.0,,21.53
