From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-06-25 12:00:00,2022-06-25 13:00:00,42.5,179.75,1.38,11.05,7.0,16.02,12.55,0.08,116.25,32.25,1.25,210.5,515.5,709.0,35.92,0.0
2022-06-25 13:00:00,2022-06-25 14:00:00,45.75,187.75,0.92,9.72,5.9,13.57,10.4,0.51,120.1,30.25,0.95,165.5,490.25,709.0,36.7,0.0
2022-06-25 14:00:00,2022-06-25 15:00:00,45.0,177.25,0.85,9.12,5.55,12.45,18.03,0.52,125.43,29.0,1.07,169.25,490.25,708.25,37.38,0.0
2022-06-25 15:00:00,2022-06-25 16:00:00,53.5,176.25,0.57,9.3,5.43,12.3,18.88,0.72,129.18,29.25,1.02,180.5,469.25,708.0,37.35,0.0
2022-06-25 16:00:00,2022-06-25 17:00:00,50.25,180.0,0.4,10.05,5.67,11.78,16.4,0.6,129.05,30.0,0.73,212.0,353.5,708.0,36.75,0.0
2022-06-25 17:00:00,2022-06-25 18:00:00,45.5,183.75,0.5,13.23,7.45,11.05,17.17,0.8,120.8,31.5,0.53,186.75,224.0,708.0,34.97,0.0
2022-06-25 18:00:00,2022-06-25 19:00:00,49.0,195.75,0.85,26.52,14.82,10.55,18.4,0.89,107.17,32.0,0.33,197.75,106.75,708.0,34.48,0.0
2022-06-25 19:00:00,2022-06-25 20:00:00,67.25,226.25,33.88,103.1,82.4,10.9,20.2,2.67,16.52,38.25,0.3,163.75,63.75,708.0,32.4,0.0
2022-06-25 20:00:00,2022-06-25 21:00:00,101.25,308.25,17.48,83.23,58.5,12.02,20.37,2.56,26.23,41.75,0.38,169.0,64.25,708.0,31.45,0.0
2022-06-25 21:00:00,2022-06-25 22:00:00,82.0,261.0,1.4,23.05,13.42,10.5,16.95,0.07,66.75,47.25,0.75,195.25,61.0,708.0,30.95,0.0
2022-06-25 22:00:00,2022-06-25 23:00:00,56.25,151.75,2.33,25.75,15.57,10.28,16.2,0.59,56.67,51.5,0.55,220.5,63.25,708.0,30.17,0.0
2022-06-25 23:00:00,2022-06-26 00:00:00,70.25,164.0,1.12,15.55,9.18,9.68,16.2,,67.27,51.5,0.6,217.5,62.75,708.0,29.67,0.0
2022-06-26 00:00:00,2022-06-26 01:00:00,45.0,129.25,0.65,8.8,5.22,10.03,16.68,0.7,76.83,53.5,0.7,216.75,64.0,708.0,29.08,0.0
2022-06-26 01:00:00,2022-06-26 02:00:00,40.0,122.75,0.5,8.45,4.92,10.0,17.27,0.75,68.55,56.25,0.93,204.0,61.5,708.0,28.5,0.0
2022-06-26 02:00:00,2022-06-26 03:00:00,42.5,117.25,0.45,6.38,3.75,10.5,16.8,0.68,73.65,56.25,1.1,209.75,59.75,708.0,28.25,0.0
2022-06-26 03:00:00,2022-06-26 04:00:00,41.0,112.0,0.53,5.6,3.4,10.57,17.93,0.79,74.47,58.0,0.97,202.75,62.25,708.0,27.95,0.0
2022-06-26 04:00:00,2022-06-26 05:00:00,44.0,,0.3,5.12,2.93,11.12,19.5,1.13,71.78,59.0,0.7,212.5,59.75,708.0,27.73,0.0
2022-06-26 05:00:00,2022-06-26 06:00:00,53.0,,0.35,5.3,3.1,10.5,21.25,1.17,67.45,60.0,0.5,208.0,62.0,708.0,27.55,0.0
2022-06-26 06:00:00,2022-06-26 07:00:00,,,,,,,,,,,,,,,,
2022-06-26 07:00:00,2022-06-26 08:00:00,,,,,,,,,,,,,,,,
2022-06-26 08:00:00,2022-06-26 09:00:00,,,,,,,,,,,,,,,,
2022-06-26 09:00:00,2022-06-26 10:00:00,,,,,,,,,,,,,,,,
2022-06-26 10:00:00,2022-06-26 11:00:00,,,,,,,,,,,,,,,,
2022-06-26 11:00:00,2022-06-26 12:00:00,,,,,,,,,,,,,,,,
2022-06-26 12:00:00,2022-06-26 13:00:00,,,,,,,,,,,,,,,,
2022-06-26 13:00:00,2022-06-26 14:00:00,,,,,,,,,,,,,,,,
2022-06-26 14:00:00,2022-06-26 15:00:00,,,,,,,,,,,,,,,,
2022-06-26 15:00:00,2022-06-26 16:00:00,,,,,,,,,,34.0,0.5,238.0,352.0,708.0,37.5,0.0
2022-06-26 16:00:00,2022-06-26 17:00:00,,,1.5,27.3,15.7,13.5,18.37,3.08,101.77,38.75,0.85,157.25,359.5,708.0,35.48,0.0
2022-06-26 17:00:00,2022-06-26 18:00:00,35.0,102.0,1.47,20.88,12.3,13.6,17.83,2.09,80.25,46.0,1.35,142.5,389.75,708.0,34.12,0.0
2022-06-26 18:00:00,2022-06-26 19:00:00,33.5,96.25,1.9,22.75,13.62,13.37,18.35,1.22,66.2,50.5,1.18,129.25,97.5,707.0,32.45,0.0
2022-06-26 19:00:00,2022-06-26 20:00:00,27.25,76.5,1.75,27.3,15.92,12.38,19.02,0.66,48.7,55.75,0.85,124.25,62.25,707.0,30.55,0.0
2022-06-26 20:00:00,2022-06-26 21:00:00,23.5,67.25,1.97,28.17,16.57,12.38,20.27,0.33,40.7,59.25,0.75,142.0,63.25,707.0,29.85,0.0
2022-06-26 21:00:00,2022-06-26 22:00:00,26.0,64.75,0.8,21.18,11.93,13.38,17.55,1.23,44.25,61.5,0.95,161.0,64.0,707.0,29.52,0.0
2022-06-26 22:00:00,2022-06-26 23:00:00,22.25,77.0,0.85,16.45,9.45,14.53,19.02,1.08,57.7,61.75,0.95,172.75,62.75,707.0,29.32,0.0
2022-06-26 23:00:00,2022-06-27 00:00:00,31.0,87.0,2.7,17.88,11.75,15.75,18.4,0.73,57.62,65.0,0.95,179.25,63.75,707.0,28.57,0.0
2022-06-27 00:00:00,2022-06-27 01:00:00,34.25,79.0,0.6,6.53,3.95,15.25,18.07,0.24,81.65,63.0,1.07,172.75,61.5,707.0,28.05,0.0
2022-06-27 01:00:00,2022-06-27 02:00:00,27.5,72.25,0.53,5.55,3.28,14.2,19.4,0.85,79.5,64.5,1.0,174.75,62.75,707.0,27.65,0.0
2022-06-27 02:00:00,2022-06-27 03:00:00,30.5,69.25,0.25,4.93,2.83,13.55,18.83,0.71,77.3,66.25,1.05,175.5,62.25,707.0,27.2,0.0
2022-06-27 03:00:00,2022-06-27 04:00:00,27.5,65.25,0.23,4.45,2.55,13.32,15.08,0.61,74.88,70.75,1.52,174.75,62.0,707.0,26.27,0.0
2022-06-27 04:00:00,2022-06-27 05:00:00,31.25,59.0,0.5,5.55,3.35,13.43,15.52,0.58,74.18,73.75,1.43,177.5,62.25,707.0,25.3,0.0
2022-06-27 05:00:00,2022-06-27 06:00:00,29.5,56.25,0.25,3.97,2.15,12.9,15.47,0.52,81.9,75.25,1.05,175.0,63.75,707.0,24.68,0.0
2022-06-27 06:00:00,2022-06-27 07:00:00,29.5,58.25,0.43,4.72,2.85,11.32,17.82,0.33,82.95,73.75,1.12,192.75,102.75,707.0,24.93,0.0
2022-06-27 07:00:00,2022-06-27 08:00:00,25.75,65.0,0.47,5.6,3.38,10.57,20.08,0.76,88.88,65.5,1.18,201.5,313.5,707.0,26.72,0.0
2022-06-27 08:00:00,2022-06-27 09:00:00,28.75,73.75,0.75,5.5,3.53,11.18,20.5,0.97,95.63,59.0,1.32,191.25,457.75,707.0,28.52,0.0
2022-06-27 09:00:00,2022-06-27 10:00:00,32.0,72.5,1.07,6.27,4.22,15.02,17.48,0.9,91.9,57.75,1.27,180.5,522.0,707.0,29.57,0.0
2022-06-27 10:00:00,2022-06-27 11:00:00,34.5,71.75,0.82,6.25,4.03,15.6,16.6,0.88,94.33,54.0,1.25,185.75,527.0,707.0,31.0,0.0
2022-06-27 11:00:00,2022-06-27 12:00:00,32.0,76.5,1.17,7.93,5.17,15.43,14.3,1.01,97.6,49.75,1.3,203.25,528.75,707.0,32.55,0.0
2022-06-27 12:00:00,2022-06-27 13:00:00,29.75,84.5,1.15,7.25,4.8,12.9,13.28,0.96,103.55,46.25,1.32,194.5,527.25,707.0,33.67,0.0
2022-06-27 13:00:00,2022-06-27 14:00:00,32.25,86.75,1.23,7.75,5.12,11.4,13.1,1.13,103.18,46.0,1.35,210.75,531.25,707.0,34.12,0.0
2022-06-27 14:00:00,2022-06-27 15:00:00,32.75,89.25,1.32,7.45,5.07,11.78,14.8,1.42,105.08,44.5,1.2,190.75,514.0,707.0,34.82,0.0
2022-06-27 15:00:00,2022-06-27 16:00:00,32.25,87.75,1.0,6.35,4.15,12.75,18.18,1.48,107.48,44.5,1.15,188.75,487.5,707.0,35.15,0.0
2022-06-27 16:00:00,2022-06-27 17:00:00,30.25,71.75,0.85,6.95,4.38,13.05,11.85,0.65,106.45,44.5,1.05,195.25,449.0,708.0,35.27,0.0
2022-06-27 17:00:00,2022-06-27 18:00:00,37.5,82.5,0.9,12.12,7.17,12.72,17.6,1.04,96.25,49.0,1.05,225.25,295.75,707.25,33.9,0.0
2022-06-27 18:00:00,2022-06-27 19:00:00,40.5,92.75,0.88,19.12,10.88,12.93,18.27,1.3,79.35,55.75,0.7,228.75,81.75,707.0,32.0,0.0
2022-06-27 19:00:00,2022-06-27 20:00:00,43.0,100.5,0.72,21.25,11.9,13.07,18.28,1.2,77.55,55.5,0.55,186.5,62.5,707.0,31.42,0.0
2022-06-27 20:00:00,2022-06-27 21:00:00,37.0,95.25,1.2,18.92,11.05,13.62,18.1,1.34,69.97,59.0,0.95,226.75,61.25,707.0,30.65,0.0
2022-06-27 21:00:00,2022-06-27 22:00:00,34.5,77.75,0.82,11.7,6.95,12.47,16.35,1.0,66.8,66.25,0.75,181.5,61.25,707.0,28.98,0.0
2022-06-27 22:00:00,2022-06-27 23:00:00,28.0,59.0,0.23,7.38,4.12,9.5,16.88,0.61,76.35,62.0,1.08,173.0,63.5,707.0,28.97,0.0
2022-06-27 23:00:00,2022-06-28 00:00:00,30.5,58.0,0.5,6.4,3.8,8.88,18.6,0.53,70.27,62.5,0.97,176.75,61.5,707.0,28.4,0.0
2022-06-28 00:00:00,2022-06-28 01:00:00,28.5,55.25,0.4,5.97,3.5,9.25,16.25,0.5,63.82,66.5,0.95,173.75,60.5,707.0,27.88,0.0
2022-06-28 01:00:00,2022-06-28 02:00:00,27.25,55.0,0.33,5.95,3.4,9.35,14.87,0.53,57.38,70.25,0.97,179.25,61.25,707.0,27.45,0.0
2022-06-28 02:00:00,2022-06-28 03:00:00,25.5,50.5,0.42,5.45,3.27,8.88,16.07,0.49,52.67,72.0,1.27,187.75,62.0,707.0,27.05,0.0
2022-06-28 03:00:00,2022-06-28 04:00:00,18.75,43.5,0.53,4.82,3.03,8.4,16.95,0.43,50.77,75.75,1.1,191.25,63.5,707.0,26.3,0.0
2022-06-28 04:00:00,2022-06-28 05:00:00,19.75,36.5,0.35,4.42,2.65,7.97,16.75,0.43,45.7,79.25,0.92,175.25,61.0,707.0,25.6,0.0
2022-06-28 05:00:00,2022-06-28 06:00:00,16.25,37.25,0.4,4.43,2.7,8.55,15.6,0.64,41.4,81.5,0.9,181.5,61.75,707.0,25.17,0.0
2022-06-28 06:00:00,2022-06-28 07:00:00,18.75,36.0,0.78,5.62,3.6,10.57,16.65,0.93,43.42,78.75,0.9,217.0,101.0,707.0,25.68,0.0
2022-06-28 07:00:00,2022-06-28 08:00:00,21.25,43.0,0.85,6.1,3.95,13.25,17.4,0.87,46.58,75.5,1.15,223.75,233.5,707.0,26.82,0.0
2022-06-28 08:00:00,2022-06-28 09:00:00,14.75,53.25,0.95,6.47,4.22,17.0,10.1,0.63,57.93,69.5,1.32,236.75,404.5,708.0,28.4,0.0
2022-06-28 09:00:00,2022-06-28 10:00:00,20.5,50.25,1.32,7.8,5.2,19.12,3.8,0.65,70.1,63.0,1.6,251.0,520.5,708.0,30.15,0.0
2022-06-28 10:00:00,2022-06-28 11:00:00,23.0,59.25,1.58,8.57,5.88,18.48,2.8,0.9,74.4,57.0,1.27,213.25,520.5,708.0,32.2,0.0
2022-06-28 11:00:00,2022-06-28 12:00:00,26.5,68.0,1.73,9.5,6.47,18.2,0.6,0.96,77.8,53.75,1.2,209.75,472.25,708.0,33.2,0.0
2022-06-28 12:00:00,2022-06-28 13:00:00,29.25,72.5,1.4,7.65,5.2,12.2,5.02,1.1,83.1,51.0,1.45,209.75,514.0,708.0,34.03,0.0
2022-06-28 13:00:00,2022-06-28 14:00:00,30.75,68.25,1.27,9.55,6.1,10.65,3.35,1.4,78.95,57.75,1.48,223.75,423.75,708.0,31.83,0.0
2022-06-28 14:00:00,2022-06-28 15:00:00,19.25,58.75,1.35,9.55,6.18,8.03,4.3,1.33,70.25,64.25,1.73,213.25,449.0,708.0,29.58,0.0
2022-06-28 15:00:00,2022-06-28 16:00:00,6.75,32.75,0.58,8.57,5.05,8.2,9.02,1.37,67.25,70.75,1.23,185.5,311.75,708.0,28.83,0.0
2022-06-28 16:00:00,2022-06-28 17:00:00,14.5,50.75,0.6,10.65,6.15,9.32,9.88,0.61,59.47,71.5,0.97,190.25,135.75,708.0,29.0,0.0
2022-06-28 17:00:00,2022-06-28 18:00:00,22.25,64.5,1.15,17.12,10.05,11.2,16.73,1.12,52.05,70.25,0.85,207.75,60.25,706.75,29.48,0.0
2022-06-28 18:00:00,2022-06-28 19:00:00,23.25,80.25,1.23,20.2,11.73,10.85,16.65,1.37,44.48,69.75,0.78,210.25,62.75,706.0,29.4,0.0
2022-06-28 19:00:00,2022-06-28 20:00:00,24.75,100.0,3.93,30.65,19.47,12.35,16.52,1.92,32.17,68.75,1.1,206.25,62.25,706.0,28.98,0.0
2022-06-28 20:00:00,2022-06-28 21:00:00,27.0,84.0,3.45,28.82,18.18,12.7,16.27,1.94,29.85,70.75,0.62,271.25,62.25,706.0,28.53,0.0
2022-06-28 21:00:00,2022-06-28 22:00:00,28.0,72.25,1.9,21.57,13.05,12.32,16.62,1.63,30.75,80.25,0.47,266.25,60.25,706.0,27.07,0.05
2022-06-28 22:00:00,2022-06-28 23:00:00,27.25,46.0,1.4,14.18,8.67,9.17,15.08,1.22,40.45,73.5,0.95,232.25,63.5,706.0,27.6,0.0
2022-06-28 23:00:00,2022-06-29 00:00:00,16.25,45.0,0.68,8.12,4.85,8.22,17.27,0.95,37.6,72.25,0.8,245.25,61.5,706.0,27.77,0.0
2022-06-29 00:00:00,2022-06-29 01:00:00,18.25,42.5,0.75,6.7,4.2,7.32,18.5,0.75,34.85,73.0,0.82,222.75,62.5,706.0,27.42,0.0
2022-06-29 01:00:00,2022-06-29 02:00:00,20.5,44.5,0.7,5.52,3.53,7.8,20.12,0.74,36.92,74.25,0.82,216.25,60.5,706.0,27.2,0.0
2022-06-29 02:00:00,2022-06-29 03:00:00,19.0,45.0,0.5,6.17,3.67,7.97,19.07,0.8,30.85,76.5,0.77,209.0,62.25,706.0,26.65,0.0
2022-06-29 03:00:00,2022-06-29 04:00:00,26.5,43.5,0.45,5.48,3.28,7.7,16.98,0.85,34.88,76.0,1.05,246.0,60.0,706.0,26.6,0.0
2022-06-29 04:00:00,2022-06-29 05:00:00,22.75,47.25,0.47,5.72,3.45,7.85,16.65,0.88,35.78,76.25,0.97,257.25,59.5,706.0,26.3,0.0
2022-06-29 05:00:00,2022-06-29 06:00:00,23.25,46.75,0.53,4.72,2.92,7.95,16.53,0.95,41.73,76.75,1.0,242.0,63.25,706.0,26.02,0.0
2022-06-29 06:00:00,2022-06-29 07:00:00,19.0,51.75,0.53,5.25,3.23,11.32,16.12,1.48,36.33,77.25,0.93,217.75,77.25,706.0,25.9,0.0
2022-06-29 07:00:00,2022-06-29 08:00:00,19.25,49.75,0.75,6.5,4.08,14.97,14.43,1.57,31.9,76.5,1.0,203.5,224.25,706.0,26.35,0.0
2022-06-29 08:00:00,2022-06-29 09:00:00,11.5,48.75,1.15,6.45,4.35,15.3,7.27,1.43,31.53,73.5,1.3,224.0,419.75,707.0,27.22,0.0
2022-06-29 09:00:00,2022-06-29 10:00:00,12.75,54.75,4.6,11.73,10.0,16.6,8.9,1.48,29.55,69.25,1.45,211.0,508.5,707.0,28.38,0.0
2022-06-29 10:00:00,2022-06-29 11:00:00,13.0,50.25,2.08,9.0,6.5,17.85,9.4,0.52,38.02,68.0,1.45,230.0,492.5,707.0,28.75,0.0
2022-06-29 11:00:00,2022-06-29 12:00:00,19.25,59.25,2.27,8.7,6.5,16.17,10.5,0.55,47.02,61.25,1.7,217.25,549.75,707.0,30.55,0.0
2022-06-29 12:00:00,2022-06-29 13:00:00,28.25,68.0,2.4,9.35,6.95,10.4,5.72,0.69,52.75,58.25,1.73,216.25,537.5,707.0,31.68,0.0
2022-06-29 13:00:00,2022-06-29 14:00:00,24.5,69.75,1.83,8.62,6.05,9.25,5.47,0.64,58.75,56.75,1.55,212.25,479.25,707.0,31.85,0.0
2022-06-29 14:00:00,2022-06-29 15:00:00,20.75,60.75,1.72,10.15,6.8,8.25,3.63,0.79,56.68,54.75,1.4,235.0,462.0,707.0,32.45,0.0
2022-06-29 15:00:00,2022-06-29 16:00:00,22.25,72.25,1.82,11.25,7.45,7.53,4.15,0.88,53.4,58.75,1.42,252.5,234.0,707.5,31.43,0.0
2022-06-29 16:00:00,2022-06-29 17:00:00,20.5,74.0,1.5,15.45,9.48,8.12,4.5,0.75,44.45,68.0,1.07,242.5,93.0,707.0,29.32,0.0
2022-06-29 17:00:00,2022-06-29 18:00:00,23.25,81.75,1.65,17.07,10.4,9.55,11.77,1.03,42.27,67.0,0.8,232.5,66.25,706.25,29.4,0.0
2022-06-29 18:00:00,2022-06-29 19:00:00,26.5,91.75,1.43,20.0,11.78,10.6,16.5,1.18,34.83,67.5,0.68,251.25,65.0,706.0,29.25,0.0
2022-06-29 19:00:00,2022-06-29 20:00:00,26.0,80.0,1.57,23.98,14.0,11.3,17.12,1.2,33.5,68.0,0.45,242.0,63.25,706.0,28.9,0.0
2022-06-29 20:00:00,2022-06-29 21:00:00,29.75,87.5,2.42,37.85,22.1,11.12,16.97,1.66,15.32,68.75,0.6,153.5,65.25,706.0,28.85,0.0
2022-06-29 21:00:00,2022-06-29 22:00:00,33.5,103.25,3.1,36.1,21.7,11.48,14.45,1.69,13.3,69.25,0.77,155.0,62.5,706.0,28.65,0.0
2022-06-29 22:00:00,2022-06-29 23:00:00,33.0,99.5,1.4,14.47,8.82,9.6,12.6,0.83,30.6,70.75,1.15,160.25,62.75,706.0,27.85,0.0
2022-06-29 23:00:00,2022-06-30 00:00:00,16.75,63.5,1.0,10.93,6.62,7.8,12.27,0.53,29.3,72.75,1.2,161.25,62.75,706.0,27.4,0.0
2022-06-30 00:00:00,2022-06-30 01:00:00,12.75,45.75,0.78,7.83,4.8,6.93,10.82,0.57,35.15,72.0,1.08,162.5,62.5,706.0,27.32,0.0
2022-06-30 01:00:00,2022-06-30 02:00:00,10.75,30.75,0.6,5.5,3.42,6.9,10.17,0.5,37.27,72.25,0.93,169.0,61.75,706.0,27.02,0.0
2022-06-30 02:00:00,2022-06-30 03:00:00,9.5,24.25,0.27,3.95,2.3,6.65,11.0,0.45,37.25,74.5,1.03,169.75,60.0,706.0,26.58,0.0
2022-06-30 03:00:00,2022-06-30 04:00:00,15.75,24.75,0.4,4.38,2.62,7.0,15.75,0.48,31.88,76.5,0.75,171.25,62.5,706.0,26.25,0.0
2022-06-30 04:00:00,2022-06-30 05:00:00,12.0,24.75,0.33,4.35,2.55,6.1,17.1,0.44,28.95,79.0,0.8,167.0,65.75,706.0,25.75,0.0
2022-06-30 05:00:00,2022-06-30 06:00:00,13.0,28.0,0.28,5.58,3.18,6.15,17.03,0.47,26.23,78.5,0.62,247.0,63.25,706.0,25.8,0.0
2022-06-30 06:00:00,2022-06-30 07:00:00,15.5,36.0,0.88,7.15,4.55,8.22,10.7,0.75,26.9,77.25,1.35,248.75,65.0,706.5,25.98,0.0
2022-06-30 07:00:00,2022-06-30 08:00:00,14.25,54.0,1.15,8.35,5.4,11.63,2.7,0.82,42.3,76.75,1.1,241.0,113.75,707.0,25.85,0.0
2022-06-30 08:00:00,2022-06-30 09:00:00,15.0,64.5,1.4,9.78,6.3,14.3,3.13,0.84,39.7,77.25,0.88,233.0,192.75,707.0,26.1,0.0
2022-06-30 09:00:00,2022-06-30 10:00:00,16.25,65.0,1.18,8.65,5.55,16.85,7.55,0.93,37.3,77.5,0.55,224.5,171.5,707.0,26.32,0.05
2022-06-30 10:00:00,2022-06-30 11:00:00,21.25,54.5,1.45,12.12,7.65,15.97,8.8,1.15,30.8,83.25,0.9,139.75,114.0,707.0,25.25,0.05
2022-06-30 11:00:00,2022-06-30 12:00:00,21.5,49.25,1.27,11.53,7.17,14.67,7.1,0.97,36.88,85.5,1.58,162.0,153.25,707.0,24.0,0.0
2022-06-30 12:00:00,2022-06-30 13:00:00,9.75,20.75,1.75,10.2,6.8,9.6,5.65,1.03,33.23,85.75,1.48,162.75,224.75,707.0,24.48,0.0
2022-06-30 13:00:00,2022-06-30 14:00:00,6.0,25.0,1.3,7.9,5.25,8.15,3.38,0.9,38.4,80.75,1.1,174.75,394.25,707.0,25.75,0.0
2022-06-30 14:00:00,2022-06-30 15:00:00,3.0,42.5,1.5,8.85,5.93,6.5,6.23,1.03,43.42,75.5,1.5,202.75,412.5,708.0,26.6,0.0
2022-06-30 15:00:00,2022-06-30 16:00:00,3.0,38.25,1.55,8.43,5.7,6.43,9.88,1.02,46.02,75.25,1.25,204.75,370.75,708.0,26.05,0.0
2022-06-30 16:00:00,2022-06-30 17:00:00,3.75,31.5,3.08,12.12,8.9,6.97,11.3,0.69,46.67,74.75,1.0,227.75,366.0,708.0,26.2,0.0
2022-06-30 17:00:00,2022-06-30 18:00:00,6.5,35.0,1.4,10.87,6.93,7.3,16.67,0.84,49.17,74.25,0.93,213.75,242.0,707.25,26.42,0.0
2022-06-30 18:00:00,2022-06-30 19:00:00,10.0,34.25,2.48,16.45,10.8,7.7,17.12,1.06,40.6,80.0,0.88,231.5,66.25,707.0,24.95,0.0
2022-06-30 19:00:00,2022-06-30 20:00:00,15.0,39.5,1.88,16.95,10.53,8.22,18.27,1.1,39.55,79.5,0.55,241.75,61.25,707.0,24.55,0.0
2022-06-30 20:00:00,2022-06-30 21:00:00,11.25,35.5,0.98,15.33,8.95,8.2,20.27,0.93,37.2,80.75,0.55,145.25,64.25,707.0,24.3,0.0
2022-06-30 21:00:00,2022-06-30 22:00:00,9.5,40.5,0.9,17.27,9.9,8.57,18.93,1.03,31.23,81.5,0.97,158.25,61.75,707.0,24.35,0.0
2022-06-30 22:00:00,2022-06-30 23:00:00,10.75,46.25,0.7,12.2,7.1,7.55,17.55,0.76,34.92,81.0,0.82,170.25,64.75,707.0,24.45,0.0
2022-06-30 23:00:00,2022-07-01 00:00:00,10.0,32.0,0.47,8.7,5.03,6.67,16.87,0.53,33.53,81.0,0.67,166.0,60.33,707.0,24.33,0.0
2022-07-01 00:00:00,2022-07-01 01:00:00,6.75,19.0,0.68,7.6,4.6,5.88,13.35,0.29,35.88,81.0,0.47,185.25,60.75,707.0,24.1,0.0
2022-07-01 01:00:00,2022-07-01 02:00:00,12.0,24.0,0.92,6.8,4.35,5.62,11.98,0.59,34.62,81.5,0.62,169.0,60.75,707.0,23.98,0.0
2022-07-01 02:00:00,2022-07-01 03:00:00,11.5,20.5,0.62,4.85,3.1,5.83,12.1,0.56,37.25,82.0,0.68,160.5,61.0,707.0,23.8,0.0
2022-07-01 03:00:00,2022-07-01 04:00:00,9.0,18.5,0.42,4.45,2.7,5.83,16.15,0.56,35.52,82.75,0.85,171.0,62.75,707.0,23.58,0.0
2022-07-01 04:00:00,2022-07-01 05:00:00,5.25,17.5,0.15,4.53,2.55,5.3,16.73,0.54,35.25,83.5,0.8,177.5,60.75,707.0,23.2,0.0
2022-07-01 05:00:00,2022-07-01 06:00:00,2.75,18.75,0.5,5.1,3.12,5.12,17.07,0.55,34.6,83.75,0.75,173.25,61.5,707.0,23.27,0.0
2022-07-01 06:00:00,2022-07-01 07:00:00,3.75,21.5,0.53,5.4,3.3,6.0,12.15,0.64,35.43,81.25,0.93,196.25,73.75,707.25,23.93,0.0
2022-07-01 07:00:00,2022-07-01 08:00:00,9.5,35.75,0.6,5.97,3.62,9.15,2.1,0.77,33.33,79.75,1.18,208.25,260.25,708.0,24.7,0.0
2022-07-01 08:00:00,2022-07-01 09:00:00,11.25,51.5,1.62,5.7,4.35,10.6,2.03,0.79,31.43,76.0,1.48,247.75,438.75,708.0,26.25,0.0
2022-07-01 09:00:00,2022-07-01 10:00:00,15.0,69.0,1.58,5.97,4.45,12.98,5.1,0.84,40.2,69.0,1.7,246.25,560.75,708.0,28.17,0.0
2022-07-01 10:00:00,2022-07-01 11:00:00,24.25,80.75,1.77,6.7,5.05,14.43,7.1,0.92,41.8,62.75,1.52,246.75,548.5,708.0,30.0,0.0
2022-07-01 11:00:00,2022-07-01 12:00:00,25.75,83.0,2.13,8.07,6.03,13.83,5.3,1.04,45.25,59.75,1.57,249.25,513.0,708.0,30.82,0.0
2022-07-01 12:00:00,2022-07-01 13:00:00,27.0,87.25,2.15,7.05,5.45,9.0,5.05,1.12,48.83,55.5,1.07,225.25,537.25,708.0,32.17,0.0
2022-07-01 13:00:00,2022-07-01 14:00:00,23.0,71.5,1.85,9.22,6.4,8.52,11.53,0.92,50.3,58.5,1.38,233.25,328.5,707.25,31.17,0.0
2022-07-01 14:00:00,2022-07-01 15:00:00,20.0,63.25,1.35,13.75,8.4,7.75,12.57,0.81,33.83,83.0,0.8,173.5,73.5,707.0,26.07,5.58
2022-07-01 15:00:00,2022-07-01 16:00:00,18.75,46.25,2.25,16.7,10.68,5.05,18.6,0.45,32.48,90.0,1.62,180.5,63.25,707.0,23.48,12.0
2022-07-01 16:00:00,2022-07-01 17:00:00,15.25,29.0,2.17,19.05,11.88,4.85,22.4,0.94,25.67,91.0,0.5,149.0,85.5,707.0,23.32,0.05
2022-07-01 17:00:00,2022-07-01 18:00:00,15.5,34.5,4.3,30.55,19.73,4.47,22.57,1.46,14.98,91.25,0.3,141.0,137.75,707.0,24.2,0.05
2022-07-01 18:00:00,2022-07-01 19:00:00,14.5,48.75,9.25,34.83,26.02,5.8,19.07,1.97,8.9,90.0,0.3,222.25,98.25,707.0,24.9,0.0
2022-07-01 19:00:00,2022-07-01 20:00:00,19.5,43.25,5.2,32.15,21.32,4.03,17.88,1.63,9.53,88.0,0.35,273.75,61.5,707.0,25.12,0.0
2022-07-01 20:00:00,2022-07-01 21:00:00,30.0,51.5,10.18,30.53,24.55,4.6,17.63,2.03,6.9,88.25,0.3,165.5,61.5,707.0,25.12,0.0
2022-07-01 21:00:00,2022-07-01 22:00:00,31.0,62.0,2.48,23.97,14.72,5.08,17.43,1.42,5.45,90.0,0.32,155.75,63.25,707.0,24.77,0.0
2022-07-01 22:00:00,2022-07-01 23:00:00,32.25,53.25,1.48,12.88,8.1,4.55,15.85,1.1,8.75,90.0,0.45,178.0,62.75,707.0,24.42,0.0
2022-07-01 23:00:00,2022-07-02 00:00:00,26.5,52.25,1.93,15.95,10.05,5.8,13.77,1.36,1.98,91.0,0.45,155.75,62.75,707.0,24.42,0.0
2022-07-02 00:00:00,2022-07-02 01:00:00,23.0,46.0,3.03,15.05,10.47,6.17,16.62,1.19,7.0,90.75,0.32,143.0,61.0,707.0,24.48,0.0
2022-07-02 01:00:00,2022-07-02 02:00:00,16.75,42.0,1.55,11.18,7.2,10.48,18.77,1.1,8.55,90.0,0.3,142.5,63.5,707.0,24.55,0.0
2022-07-02 02:00:00,2022-07-02 03:00:00,16.5,38.25,0.8,7.8,4.78,19.35,24.2,1.08,9.8,89.0,0.32,202.25,61.75,707.0,24.55,0.0
