From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-03-15 17:00:00,2023-03-15 18:00:00,33.33,67.0,1.4,3.68,3.1,6.88,6.42,0.49,34.97,0.43,2.02,,,,29.88,75.75,2.83,166.25,40.25,752.0,,30.35,0.0
2023-03-15 18:00:00,2023-03-15 19:00:00,24.0,58.67,1.38,6.4,4.53,8.32,7.05,0.63,32.55,0.43,2.62,,,,30.45,79.0,2.38,153.0,1.0,752.5,,29.83,0.0
2023-03-15 19:00:00,2023-03-15 20:00:00,30.5,53.5,1.0,7.45,4.78,8.8,5.72,0.76,29.82,0.5,3.4,,,,30.45,79.25,2.02,154.75,1.0,753.25,,29.6,0.0
2023-03-15 20:00:00,2023-03-15 21:00:00,30.75,50.5,1.05,5.95,4.0,8.93,5.0,0.68,27.67,0.5,3.5,,,,30.3,81.0,2.15,164.25,1.0,754.0,,29.5,0.0
2023-03-15 21:00:00,2023-03-15 22:00:00,25.5,45.75,0.97,5.28,3.57,8.38,4.42,0.5,25.21,0.5,3.45,,,,27.78,83.25,2.42,171.75,1.0,754.25,,29.32,0.0
2023-03-15 22:00:00,2023-03-15 23:00:00,18.25,40.75,1.18,4.15,3.17,6.6,6.67,0.39,19.86,0.45,3.32,,,,27.95,80.75,2.08,173.75,1.0,755.0,,29.18,0.0
2023-03-15 23:00:00,2023-03-16 00:00:00,9.25,22.67,1.1,3.85,2.98,6.58,7.95,0.32,19.58,0.4,2.95,,,,28.1,78.5,1.75,174.75,1.0,755.0,,29.12,0.0
2023-03-16 00:00:00,2023-03-16 01:00:00,7.25,12.5,0.77,2.9,2.17,8.3,6.12,0.32,22.66,0.33,2.85,,,,28.3,82.25,1.65,182.5,1.0,754.25,,28.78,0.0
2023-03-16 01:00:00,2023-03-16 02:00:00,7.33,14.5,0.88,2.8,2.17,9.03,4.58,0.34,20.88,0.3,2.45,,,,29.6,82.0,1.43,188.5,1.0,754.0,,28.6,0.0
2023-03-16 02:00:00,2023-03-16 03:00:00,7.0,16.0,0.83,3.17,2.33,9.05,4.88,0.41,20.83,0.3,2.4,,,,30.33,83.0,1.45,173.5,1.0,753.0,,28.42,0.0
2023-03-16 03:00:00,2023-03-16 04:00:00,8.25,15.25,1.02,3.97,2.95,9.05,5.48,0.37,24.14,0.2,2.38,,,,30.03,83.0,1.23,205.0,1.0,753.0,,28.4,0.0
2023-03-16 04:00:00,2023-03-16 05:00:00,5.5,14.0,0.95,3.4,2.6,8.22,5.67,0.37,20.44,0.2,2.35,,,,30.27,82.5,1.07,205.0,1.0,753.0,,28.3,0.0
2023-03-16 05:00:00,2023-03-16 06:00:00,5.33,21.5,2.12,9.12,6.6,6.85,6.67,0.46,13.54,0.25,3.0,,,,28.05,85.25,0.5,205.0,1.0,753.5,,27.62,0.0
2023-03-16 06:00:00,2023-03-16 07:00:00,16.25,47.75,6.85,23.5,18.07,7.08,6.58,0.89,6.12,0.6,4.33,,,,27.4,88.75,0.43,205.0,4.5,754.5,,26.98,0.0
2023-03-16 07:00:00,2023-03-16 08:00:00,43.75,81.0,7.9,21.08,17.62,8.3,10.15,1.19,8.87,1.2,5.57,,,,27.55,87.0,0.57,209.5,31.5,755.5,,27.73,0.0
2023-03-16 08:00:00,2023-03-16 09:00:00,46.5,87.25,3.6,11.68,9.12,7.42,10.88,0.82,20.26,1.62,6.0,,,,27.9,78.75,0.83,215.75,64.75,756.0,,29.93,0.0
2023-03-16 09:00:00,2023-03-16 10:00:00,26.0,65.75,2.38,6.5,5.4,6.55,8.22,0.38,23.29,1.25,4.97,,,,29.57,75.0,2.05,200.5,112.5,757.0,,30.37,0.0
2023-03-16 10:00:00,2023-03-16 11:00:00,12.5,49.5,1.4,3.9,3.25,9.0,8.3,0.35,24.29,0.92,4.4,,,,30.38,71.0,2.8,183.75,343.5,756.75,,31.23,0.0
2023-03-16 11:00:00,2023-03-16 12:00:00,7.67,39.25,1.33,3.9,3.17,9.63,7.15,0.37,26.05,0.65,3.83,,,,30.65,70.25,3.02,178.25,408.25,755.75,,31.4,0.0
2023-03-16 12:00:00,2023-03-16 13:00:00,9.33,38.67,1.67,3.8,3.37,5.77,5.77,0.37,27.0,0.33,2.17,,,,30.52,70.25,3.08,174.5,428.0,754.75,,31.4,0.0
2023-03-16 13:00:00,2023-03-16 14:00:00,15.0,34.0,1.57,3.15,2.92,4.75,6.45,0.52,25.03,0.22,1.88,,,,28.35,69.75,3.55,158.75,414.5,754.0,,31.4,0.0
2023-03-16 14:00:00,2023-03-16 15:00:00,16.0,27.67,1.6,2.98,2.88,4.7,5.85,0.55,23.91,0.2,1.58,,,,28.0,72.25,3.52,160.5,359.5,753.0,,31.25,0.0
2023-03-16 15:00:00,2023-03-16 16:00:00,9.0,29.0,1.38,4.08,3.3,5.5,6.0,0.52,22.78,0.23,1.88,,,,28.55,73.0,3.7,150.75,238.75,752.0,,31.02,0.0
2023-03-16 16:00:00,2023-03-16 17:00:00,8.0,34.5,1.1,4.53,3.28,6.03,6.95,0.5,24.99,0.2,2.23,,,,27.8,76.25,3.48,156.75,65.0,752.0,,30.25,0.0
2023-03-16 17:00:00,2023-03-16 18:00:00,11.25,34.5,1.2,5.2,3.75,5.4,7.75,0.47,22.89,0.2,2.05,,,,29.15,78.0,3.12,161.75,18.0,752.75,,29.87,0.0
2023-03-16 18:00:00,2023-03-16 19:00:00,12.0,39.0,1.18,5.25,3.75,5.4,7.53,0.54,23.0,0.28,2.53,,,,30.12,78.75,2.62,171.5,1.25,753.0,,29.7,0.0
2023-03-16 19:00:00,2023-03-16 20:00:00,13.0,38.25,1.23,6.22,4.3,5.78,5.7,0.65,21.51,0.32,3.05,,,,30.3,80.75,1.85,168.75,1.0,753.75,,29.6,0.0
2023-03-16 20:00:00,2023-03-16 21:00:00,16.67,34.75,1.1,5.4,3.75,5.65,3.6,0.58,24.66,0.35,3.35,,,,30.32,81.0,2.48,164.5,1.0,755.0,,29.5,0.0
2023-03-16 21:00:00,2023-03-16 22:00:00,18.25,33.0,1.15,4.12,3.15,5.53,3.0,0.56,28.04,0.3,2.98,,,,28.9,81.0,2.52,171.5,1.0,755.5,,29.45,0.0
2023-03-16 22:00:00,2023-03-16 23:00:00,19.5,36.0,1.15,3.55,2.83,5.3,4.62,0.53,29.01,0.3,2.82,,,,27.68,81.0,1.98,170.75,1.0,756.0,,29.32,0.0
2023-03-16 23:00:00,2023-03-17 00:00:00,21.0,27.33,1.5,2.62,2.62,4.72,5.5,0.49,29.22,0.3,2.52,,,,28.03,82.5,1.97,176.25,1.0,755.75,,29.12,0.0
2023-03-17 00:00:00,2023-03-17 01:00:00,19.75,31.25,0.95,3.4,2.6,4.88,7.45,0.48,28.71,0.3,2.27,,,,28.05,84.0,1.2,173.0,1.0,755.25,,28.98,0.0
2023-03-17 01:00:00,2023-03-17 02:00:00,14.0,36.33,1.03,5.62,3.82,5.28,6.53,0.37,22.81,0.27,2.33,,,,29.0,85.0,1.33,173.0,1.0,754.5,,28.8,0.0
2023-03-17 02:00:00,2023-03-17 03:00:00,8.67,26.75,0.77,3.28,2.35,6.62,5.22,0.38,23.75,0.3,2.2,,,,30.15,84.75,1.6,173.25,1.0,754.0,,28.75,0.0
2023-03-17 03:00:00,2023-03-17 04:00:00,10.25,24.0,1.18,3.22,2.65,7.23,5.97,0.44,28.0,0.2,2.23,,,,30.07,84.0,0.82,180.0,1.0,754.0,,28.67,0.0
2023-03-17 04:00:00,2023-03-17 05:00:00,38.33,46.5,2.55,13.35,9.17,8.22,13.0,0.72,13.8,0.3,4.22,,,,30.38,86.5,0.5,180.0,1.0,754.25,,27.98,0.0
2023-03-17 05:00:00,2023-03-17 06:00:00,88.67,127.0,4.65,18.38,13.57,8.62,26.55,0.74,8.41,0.9,11.82,,,,29.07,88.5,0.8,180.0,1.0,755.0,,27.43,0.0
2023-03-17 06:00:00,2023-03-17 07:00:00,81.25,126.67,4.83,21.22,15.25,7.35,28.85,0.81,34.24,0.97,11.12,,,,27.25,89.25,0.72,180.0,4.25,755.25,,27.15,0.0
2023-03-17 07:00:00,2023-03-17 08:00:00,77.75,117.0,11.05,23.38,21.45,5.68,20.3,1.02,7.06,1.12,10.83,,,,27.6,86.0,0.82,180.0,31.5,756.25,,28.38,0.0
2023-03-17 08:00:00,2023-03-17 09:00:00,49.25,96.0,5.4,11.18,10.32,6.35,16.9,0.74,14.18,1.15,9.73,,,,27.88,79.0,0.95,180.0,56.5,757.0,,30.25,0.0
2023-03-17 09:00:00,2023-03-17 10:00:00,27.25,62.25,1.98,6.95,5.28,5.68,12.25,0.63,22.25,0.97,8.03,,,,29.07,72.75,1.55,184.75,110.25,757.0,,31.52,0.0
2023-03-17 10:00:00,2023-03-17 11:00:00,20.75,59.67,1.45,4.57,3.6,8.6,9.23,0.53,24.89,0.75,6.12,,,,30.35,70.5,2.55,186.0,348.25,756.75,,31.95,0.0
2023-03-17 11:00:00,2023-03-17 12:00:00,14.75,42.0,1.43,3.77,3.2,10.13,6.75,0.56,27.22,0.65,5.0,,,,30.62,70.0,2.88,181.0,426.25,755.75,,31.8,0.0
2023-03-17 12:00:00,2023-03-17 13:00:00,7.75,43.75,1.63,3.43,3.2,6.53,6.45,0.56,26.65,0.55,4.2,,,,30.65,68.5,3.0,183.5,446.0,754.5,,32.15,0.0
2023-03-17 13:00:00,2023-03-17 14:00:00,9.5,41.33,1.25,3.72,2.97,5.17,6.35,0.6,25.93,0.43,3.27,,,,29.83,69.0,3.27,165.25,425.0,753.5,,32.25,0.0
2023-03-17 14:00:00,2023-03-17 15:00:00,16.25,42.75,1.35,3.03,2.73,5.12,7.43,0.6,21.61,0.4,2.82,,,,27.88,71.0,3.58,171.25,370.75,752.75,,32.02,0.0
2023-03-17 15:00:00,2023-03-17 16:00:00,13.5,42.0,1.6,2.25,2.5,5.92,7.85,0.54,21.59,0.3,2.38,,,,28.12,73.75,3.75,162.75,283.0,752.0,,31.45,0.0
2023-03-17 16:00:00,2023-03-17 17:00:00,11.5,49.25,1.45,2.42,2.48,5.78,7.05,0.55,21.35,0.27,2.2,,,,28.2,75.25,3.65,170.25,153.0,752.0,,31.12,0.0
2023-03-17 17:00:00,2023-03-17 18:00:00,11.25,41.75,1.32,3.92,3.2,5.33,6.32,0.49,23.43,0.27,2.25,,,,28.93,74.25,3.45,161.0,40.5,752.5,,30.58,0.0
2023-03-17 18:00:00,2023-03-17 19:00:00,11.25,34.75,1.4,5.82,4.25,6.85,5.8,0.56,25.27,0.25,2.5,,,,30.12,78.5,3.27,156.5,3.5,753.0,,30.05,0.0
2023-03-17 19:00:00,2023-03-17 20:00:00,9.5,33.5,1.48,7.17,5.03,7.42,4.3,0.6,24.13,0.3,3.1,,,,30.5,80.0,2.6,158.25,1.0,754.0,,29.8,0.0
2023-03-17 20:00:00,2023-03-17 21:00:00,10.75,34.0,1.77,11.9,7.78,7.27,4.97,0.65,21.36,0.4,3.95,,,,30.55,80.0,2.35,146.75,1.0,754.5,,29.75,0.0
2023-03-17 21:00:00,2023-03-17 22:00:00,11.25,35.33,1.25,12.15,7.5,7.12,5.48,0.5,23.15,0.53,5.25,,,,29.75,80.25,2.05,154.25,1.0,755.0,,29.62,0.0
2023-03-17 22:00:00,2023-03-17 23:00:00,15.0,32.25,1.52,9.95,6.53,6.82,6.6,0.45,24.32,0.53,5.5,,,,27.77,81.75,1.98,150.0,1.0,755.0,,29.5,0.0
2023-03-17 23:00:00,2023-03-18 00:00:00,15.0,26.25,1.03,5.05,3.53,5.58,7.47,0.36,25.29,0.47,4.65,,,,28.2,82.25,1.92,150.5,1.0,755.0,,29.42,0.0
2023-03-18 00:00:00,2023-03-18 01:00:00,15.0,25.5,1.12,4.08,3.1,5.3,5.75,0.39,25.23,0.4,4.03,,,,28.17,83.0,1.57,151.75,1.0,754.5,,29.28,0.0
2023-03-18 01:00:00,2023-03-18 02:00:00,14.0,26.67,1.15,2.88,2.45,5.53,5.12,0.33,25.59,0.38,3.62,,,,28.77,83.5,1.62,164.75,1.0,753.5,,29.02,0.0
2023-03-18 02:00:00,2023-03-18 03:00:00,10.0,21.75,1.05,4.55,3.25,7.03,5.08,0.35,23.94,0.3,2.92,,,,29.95,83.75,1.4,188.0,1.0,753.0,,28.9,0.0
2023-03-18 03:00:00,2023-03-18 04:00:00,6.67,26.25,0.85,4.83,3.25,8.02,5.65,0.34,28.78,0.3,2.9,,,,30.08,84.25,0.97,188.0,1.0,753.0,,28.83,0.0
2023-03-18 04:00:00,2023-03-18 05:00:00,8.0,25.0,0.98,5.6,3.78,8.1,4.05,0.41,23.46,0.3,2.85,,,,30.38,83.75,0.98,188.0,1.0,754.0,,28.75,0.0
2023-03-18 05:00:00,2023-03-18 06:00:00,13.67,29.0,2.98,12.77,9.2,7.65,3.38,0.41,11.77,0.3,3.28,,,,30.0,86.75,0.6,188.0,1.0,754.0,,27.8,0.0
2023-03-18 06:00:00,2023-03-18 07:00:00,14.5,44.25,4.53,15.88,12.15,6.85,5.27,0.56,10.34,0.38,3.83,,,,27.62,87.75,0.85,188.0,6.0,754.5,,27.5,0.0
2023-03-18 07:00:00,2023-03-18 08:00:00,21.0,73.25,11.62,25.1,22.78,5.88,7.45,0.9,7.36,0.55,5.47,,,,27.85,85.5,0.77,188.0,32.25,755.25,,28.48,0.0
2023-03-18 08:00:00,2023-03-18 09:00:00,27.75,75.0,8.88,15.9,15.68,6.5,7.15,0.74,16.43,0.72,6.15,,,,28.12,80.5,0.85,188.0,72.75,756.0,,30.05,0.0
2023-03-18 09:00:00,2023-03-18 10:00:00,26.0,62.0,2.38,7.38,5.85,5.97,5.93,0.65,27.99,0.7,5.62,,,,28.55,80.25,1.97,166.0,132.75,756.0,,30.3,0.0
2023-03-18 10:00:00,2023-03-18 11:00:00,12.5,37.0,2.2,3.75,3.8,7.05,5.37,0.53,25.62,0.55,4.62,,,,29.95,75.25,2.77,178.5,332.75,756.0,,31.42,0.0
2023-03-18 11:00:00,2023-03-18 12:00:00,7.25,28.75,1.9,3.43,3.37,9.03,3.95,0.48,28.09,0.4,3.42,,,,30.4,75.0,2.95,171.25,337.0,755.5,,31.45,0.0
2023-03-18 12:00:00,2023-03-18 13:00:00,5.25,28.75,1.47,3.73,3.17,6.3,4.5,0.43,26.59,0.3,2.92,,,,30.45,72.0,3.28,179.25,478.0,754.5,,31.93,0.0
2023-03-18 13:00:00,2023-03-18 14:00:00,7.75,30.25,1.73,3.48,3.23,5.7,5.68,0.48,27.14,0.3,2.6,,,,30.4,72.5,3.05,174.5,430.5,753.25,,32.05,0.0
2023-03-18 14:00:00,2023-03-18 15:00:00,12.5,28.5,1.2,2.67,2.4,7.38,7.33,0.5,28.3,0.27,2.15,,,,27.75,74.0,3.58,178.25,387.25,752.25,,31.6,0.0
2023-03-18 15:00:00,2023-03-18 16:00:00,10.25,27.75,0.98,2.52,2.12,6.15,9.62,0.45,26.45,0.2,2.12,,,,27.98,74.25,3.78,178.5,308.5,751.25,,31.4,0.0
2023-03-18 16:00:00,2023-03-18 17:00:00,8.25,23.75,1.1,2.62,2.3,4.95,8.25,0.39,25.59,0.2,2.1,,,,28.0,74.5,3.75,186.25,182.75,751.0,,31.05,0.0
2023-03-18 17:00:00,2023-03-18 18:00:00,8.5,30.75,1.35,3.5,2.95,5.1,7.58,0.46,23.99,0.2,2.15,,,,28.4,78.0,3.52,188.5,29.75,751.0,,30.25,0.0
2023-03-18 18:00:00,2023-03-18 19:00:00,7.0,27.0,0.85,5.6,3.65,10.2,4.8,0.49,21.2,0.2,2.65,,,,32.5,77.5,3.2,190.0,5.5,751.0,,29.95,0.0
2023-03-18 19:00:00,2023-03-18 20:00:00,,,,7.0,1.8,3.9,9.6,0.6,12.74,0.2,3.1,,,,29.7,78.0,2.6,197.0,1.0,755.0,,29.6,0.0
2023-03-18 20:00:00,2023-03-18 21:00:00,12.0,27.0,0.9,5.78,3.47,4.9,8.2,0.54,23.52,0.28,2.95,,,,29.23,79.25,3.0,191.0,1.0,755.0,,29.42,0.0
2023-03-18 21:00:00,2023-03-18 22:00:00,10.5,27.0,0.92,4.2,3.0,6.5,10.2,0.39,25.5,0.28,2.92,,,,29.77,79.5,2.38,196.0,1.0,756.0,,29.4,0.0
2023-03-18 22:00:00,2023-03-18 23:00:00,5.33,24.0,0.88,3.88,2.75,7.68,8.22,0.35,25.53,0.25,2.8,,,,29.95,81.25,1.38,201.5,1.0,757.0,,29.32,0.0
2023-03-18 23:00:00,2023-03-19 00:00:00,5.75,23.0,1.0,2.28,2.0,7.75,8.3,0.47,26.84,0.22,2.62,,,,27.77,82.5,1.53,215.0,1.0,756.75,,29.28,0.0
2023-03-19 00:00:00,2023-03-19 01:00:00,10.0,26.67,1.18,1.48,1.73,6.85,5.63,0.48,23.44,0.2,2.52,,,,27.65,82.5,1.85,211.5,1.0,755.75,,29.15,0.0
2023-03-19 01:00:00,2023-03-19 02:00:00,7.75,22.25,1.1,2.3,2.12,6.03,5.17,0.45,20.57,0.2,2.38,,,,27.8,84.25,1.3,229.75,1.0,754.75,,28.73,0.0
2023-03-19 02:00:00,2023-03-19 03:00:00,11.25,26.0,1.57,7.45,5.22,6.2,7.25,0.57,14.19,0.43,2.88,,,,27.82,86.75,0.95,309.25,1.0,754.0,,27.88,0.0
2023-03-19 03:00:00,2023-03-19 04:00:00,17.75,38.25,1.85,13.9,8.88,7.57,7.55,0.47,11.21,0.55,3.28,,,,29.15,88.0,1.03,320.75,1.0,754.0,,27.38,0.0
2023-03-19 04:00:00,2023-03-19 05:00:00,24.75,48.67,2.02,12.3,8.18,8.93,6.95,0.5,9.18,0.65,3.1,,,,30.15,89.0,1.27,320.75,1.0,754.25,,27.25,0.0
2023-03-19 05:00:00,2023-03-19 06:00:00,20.25,48.0,2.83,13.57,9.55,9.35,6.27,0.56,8.95,0.72,3.35,,,,30.32,89.0,1.03,355.0,1.0,755.0,,27.48,0.0
2023-03-19 06:00:00,2023-03-19 07:00:00,20.25,46.25,5.8,16.52,13.53,9.07,8.1,0.7,7.41,0.8,3.95,,,,30.32,89.0,0.82,355.0,7.75,756.0,,27.5,0.0
2023-03-19 07:00:00,2023-03-19 08:00:00,29.25,58.75,5.9,12.25,11.3,8.93,11.5,0.57,13.97,0.9,5.43,,,,27.95,84.25,0.8,347.0,41.0,756.5,,28.9,0.0
2023-03-19 08:00:00,2023-03-19 09:00:00,31.75,55.0,2.62,5.85,5.22,6.7,8.75,0.45,19.05,0.8,5.0,,,,27.45,76.75,1.25,258.25,83.0,757.25,,30.7,0.0
2023-03-19 09:00:00,2023-03-19 10:00:00,19.0,44.75,1.8,4.47,3.85,5.78,9.18,0.45,24.86,0.7,4.42,,,,27.53,71.5,1.5,260.75,137.25,758.0,,31.47,0.0
2023-03-19 10:00:00,2023-03-19 11:00:00,19.75,43.5,2.52,8.35,6.52,11.33,68.3,0.58,30.14,0.6,3.95,,,,27.62,72.25,2.1,195.0,152.75,757.5,,31.68,0.0
2023-03-19 11:00:00,2023-03-19 12:00:00,22.0,46.75,2.0,5.5,4.53,16.03,10.7,0.37,29.74,0.55,3.73,,,,29.27,75.75,3.2,192.75,324.5,756.5,,30.85,0.0
2023-03-19 12:00:00,2023-03-19 13:00:00,6.0,35.25,1.77,4.57,3.87,8.4,8.88,0.36,31.21,0.4,3.2,,,,30.38,74.0,3.07,196.75,252.75,755.5,,30.95,0.0
2023-03-19 13:00:00,2023-03-19 14:00:00,6.0,36.0,1.48,3.17,2.88,6.8,8.15,0.4,29.55,0.4,2.85,,,,30.77,72.0,3.35,179.75,354.25,754.0,,31.43,0.0
2023-03-19 14:00:00,2023-03-19 15:00:00,5.33,26.0,1.55,1.98,2.35,8.62,7.78,0.39,28.64,0.3,2.38,,,,30.85,74.25,3.65,181.75,366.0,753.0,,31.45,0.0
2023-03-19 15:00:00,2023-03-19 16:00:00,6.25,25.75,1.55,1.67,2.12,11.88,7.55,0.4,29.25,0.3,1.98,,,,28.5,76.0,3.75,178.75,257.75,752.0,,31.2,0.0
2023-03-19 16:00:00,2023-03-19 17:00:00,12.25,28.0,0.98,2.3,2.02,9.2,6.55,0.46,23.23,0.25,1.82,,,,28.0,78.25,3.42,163.5,82.5,752.5,,30.65,0.0
2023-03-19 17:00:00,2023-03-19 18:00:00,10.0,20.75,1.4,3.92,3.23,10.1,5.75,0.39,18.05,0.2,1.88,,,,28.17,81.25,2.42,165.75,25.75,753.0,,30.0,0.0
2023-03-19 18:00:00,2023-03-19 19:00:00,9.0,25.25,2.43,7.85,6.12,10.85,6.8,0.38,16.83,0.3,3.47,,,,28.15,81.0,2.05,162.0,1.0,753.0,,29.82,0.0
2023-03-19 19:00:00,2023-03-19 20:00:00,4.75,23.75,1.4,3.58,3.05,13.68,5.12,0.4,17.53,0.3,2.88,,,,29.55,81.25,1.88,179.25,1.0,754.0,,29.88,0.0
2023-03-19 20:00:00,2023-03-19 21:00:00,1.5,26.25,1.5,3.17,2.9,13.4,6.03,0.44,16.46,0.3,2.88,,,,30.38,84.75,1.4,231.5,1.0,756.0,,29.3,2.5
2023-03-19 21:00:00,2023-03-19 22:00:00,4.0,25.0,2.35,12.85,8.73,9.7,6.3,0.71,12.56,0.32,3.03,,,,30.45,85.5,0.87,211.75,1.0,756.0,,28.35,0.0
2023-03-19 22:00:00,2023-03-19 23:00:00,6.75,18.75,2.12,13.32,8.83,11.5,3.4,0.59,11.43,0.53,6.1,,,,30.4,86.0,1.18,207.25,1.0,755.75,,28.7,0.0
2023-03-19 23:00:00,2023-03-20 00:00:00,6.25,18.5,0.9,4.45,3.12,10.07,2.23,0.45,15.1,0.43,4.3,,,,28.7,87.25,1.52,208.25,1.25,755.75,,29.1,0.0
2023-03-20 00:00:00,2023-03-20 01:00:00,7.33,20.67,1.6,8.62,5.9,7.32,4.7,0.53,6.49,0.4,3.6,,,,27.78,88.75,1.02,204.0,1.5,755.0,,28.85,0.0
2023-03-20 01:00:00,2023-03-20 02:00:00,18.5,32.75,2.2,13.1,8.75,6.17,4.7,0.41,8.23,0.45,4.55,,,,28.03,90.75,1.9,275.5,1.0,754.5,,27.4,0.0
2023-03-20 02:00:00,2023-03-20 03:00:00,38.75,51.75,0.8,4.28,2.9,6.72,6.75,0.28,28.05,0.47,3.65,,,,27.88,92.75,2.55,244.25,1.0,754.0,,25.92,0.75
2023-03-20 03:00:00,2023-03-20 04:00:00,5.0,11.67,0.82,2.35,1.9,13.62,5.72,0.25,37.35,0.35,3.05,,,,28.77,92.25,1.15,278.0,1.0,754.0,,25.48,0.0
2023-03-20 04:00:00,2023-03-20 05:00:00,,9.75,1.3,3.3,2.85,15.03,5.65,0.33,33.03,0.3,2.8,,,,30.08,90.25,0.68,279.0,1.0,754.0,,25.72,0.0
2023-03-20 05:00:00,2023-03-20 06:00:00,5.0,6.67,1.95,13.5,8.78,13.43,5.27,0.52,24.91,0.32,3.05,,,,30.32,90.0,1.0,205.5,1.0,754.25,,26.05,0.0
2023-03-20 06:00:00,2023-03-20 07:00:00,8.75,15.5,3.95,18.35,12.97,12.78,8.38,0.64,12.83,0.43,4.0,,,,30.27,91.0,0.7,11.0,6.0,755.0,,26.13,0.0
2023-03-20 07:00:00,2023-03-20 08:00:00,25.75,45.0,6.75,24.25,18.38,12.1,25.0,0.87,10.82,0.62,4.72,,,,28.77,89.25,0.35,11.0,43.0,756.0,,27.23,0.0
2023-03-20 08:00:00,2023-03-20 09:00:00,35.25,55.25,3.7,11.42,9.05,8.18,20.78,0.56,24.8,0.8,6.62,,,,27.55,84.25,1.45,169.5,85.0,757.0,,28.72,0.0
2023-03-20 09:00:00,2023-03-20 10:00:00,11.0,19.75,1.73,5.22,4.17,6.85,12.62,0.4,31.45,0.55,4.65,,,,27.48,77.25,2.23,205.75,146.75,757.0,,29.98,0.0
2023-03-20 10:00:00,2023-03-20 11:00:00,7.0,10.0,1.35,3.6,3.0,8.12,8.8,0.31,31.59,0.4,4.7,,,,27.55,77.25,2.98,187.75,274.0,757.0,,30.37,0.0
2023-03-20 11:00:00,2023-03-20 12:00:00,4.0,10.5,1.07,2.83,2.37,11.27,4.7,0.34,28.96,0.27,4.17,,,,29.0,77.75,3.4,198.25,379.25,756.25,,30.7,0.0
2023-03-20 12:00:00,2023-03-20 13:00:00,,12.25,1.37,2.03,2.23,8.63,5.08,0.34,27.69,0.2,5.42,,,,30.23,78.25,3.55,192.75,342.0,755.5,,30.8,0.0
2023-03-20 13:00:00,2023-03-20 14:00:00,,13.25,1.52,3.05,2.9,9.43,5.0,0.41,26.26,0.2,4.67,,,,30.55,80.25,2.88,196.25,133.75,754.25,,30.35,0.0
2023-03-20 14:00:00,2023-03-20 15:00:00,,13.25,1.3,3.73,3.03,9.3,5.42,0.44,25.47,0.2,4.15,,,,30.45,83.0,2.5,200.75,257.75,753.0,,29.9,0.0
2023-03-20 15:00:00,2023-03-20 16:00:00,2.0,12.0,1.38,2.48,2.42,8.4,5.68,0.35,25.58,0.2,5.1,,,,29.07,82.25,3.33,186.75,131.0,752.0,,29.85,0.0
2023-03-20 16:00:00,2023-03-20 17:00:00,1.67,15.0,1.2,3.25,2.67,7.07,6.05,0.44,32.69,0.2,4.25,,,,27.67,81.75,3.15,187.25,169.5,752.0,,29.85,0.0
2023-03-20 17:00:00,2023-03-20 18:00:00,1.5,14.25,0.9,3.7,2.7,6.35,5.82,0.4,32.78,0.22,5.2,,,,28.0,83.75,2.75,192.75,70.25,752.25,,29.67,0.0
2023-03-20 18:00:00,2023-03-20 19:00:00,3.0,12.75,0.98,5.35,3.65,6.4,6.15,0.45,29.82,0.28,4.8,,,,28.15,83.75,2.38,197.0,2.75,753.25,,29.38,0.0
2023-03-20 19:00:00,2023-03-20 20:00:00,2.33,13.75,1.47,5.43,4.05,9.07,3.95,0.33,28.76,0.3,4.85,,,,29.12,85.0,2.9,198.5,2.0,754.25,,29.3,0.0
2023-03-20 20:00:00,2023-03-20 21:00:00,1.0,11.25,1.05,4.7,3.35,11.1,4.15,0.36,29.86,0.3,4.07,,,,30.1,85.0,2.08,207.5,2.0,755.0,,29.33,0.0
2023-03-20 21:00:00,2023-03-20 22:00:00,1.0,14.0,1.0,3.55,2.73,10.18,3.8,0.44,27.89,0.3,3.83,,,,30.38,85.25,1.9,225.75,2.0,755.0,,29.38,0.0
2023-03-20 22:00:00,2023-03-20 23:00:00,1.0,10.75,1.08,3.23,2.6,9.33,4.03,0.41,28.61,0.3,3.65,,,,30.38,86.75,1.32,251.0,2.0,755.75,,29.23,0.0
2023-03-20 23:00:00,2023-03-21 00:00:00,2.25,11.67,1.33,4.12,3.27,8.3,3.27,0.46,24.31,0.3,3.77,,,,29.35,85.75,0.95,265.25,1.5,756.0,,28.9,0.0
2023-03-21 00:00:00,2023-03-21 01:00:00,6.0,14.5,1.2,7.28,4.85,7.4,5.53,0.5,19.27,0.3,3.65,,,,27.48,86.5,0.4,337.75,1.25,755.25,,28.62,0.0
2023-03-21 01:00:00,2023-03-21 02:00:00,7.75,15.75,1.32,10.92,6.88,6.65,6.78,0.48,12.59,0.38,3.9,,,,27.85,90.0,1.0,304.75,1.25,754.25,,27.9,0.0
2023-03-21 02:00:00,2023-03-21 03:00:00,18.0,31.33,1.23,11.9,7.35,6.83,8.62,0.48,13.69,0.4,6.65,,,,27.95,89.75,0.43,355.0,1.0,754.0,,27.68,0.0
