From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2022-07-17 08:00:00,2022-07-17 09:00:00,4.91,13.34,26.25,22.12,30.32,6.88,8.83,0.81,0.0,0.0,,,0.0
2022-07-17 09:00:00,2022-07-17 10:00:00,1.97,8.35,26.15,22.04,30.2,6.86,6.91,0.76,0.0,0.0,,,0.0
2022-07-17 10:00:00,2022-07-17 11:00:00,1.06,6.81,26.07,21.95,30.1,6.82,6.14,0.73,0.0,0.0,,,0.0
2022-07-17 11:00:00,2022-07-17 12:00:00,3.12,10.31,26.03,21.92,30.05,6.81,11.31,0.74,0.0,0.0,,,0.0
2022-07-17 12:00:00,2022-07-17 13:00:00,6.94,16.79,26.04,21.93,30.07,6.81,6.33,0.71,0.0,0.0,,,0.0
2022-07-17 13:00:00,2022-07-17 14:00:00,4.94,13.39,25.97,21.86,29.98,6.79,9.3,0.67,0.0,0.0,,,0.0
2022-07-17 14:00:00,2022-07-17 15:00:00,3.03,10.15,25.87,21.76,29.86,6.78,10.39,0.63,0.0,0.0,,,0.0
2022-07-17 15:00:00,2022-07-17 16:00:00,4.0,11.8,25.86,21.77,29.86,6.78,8.04,0.59,0.0,0.0,,,0.0
2022-07-17 16:00:00,2022-07-17 17:00:00,4.0,11.8,25.8,21.72,29.79,6.77,7.66,0.58,0.0,0.0,,,0.0
2022-07-17 17:00:00,2022-07-17 18:00:00,,,,,,,,,,,,,
2022-07-17 18:00:00,2022-07-17 19:00:00,,,,,,,,,,,,,
2022-07-17 19:00:00,2022-07-17 20:00:00,,,,,,,,,,,,,
2022-07-17 20:00:00,2022-07-17 21:00:00,,,,,,,,,,,,,
2022-07-17 21:00:00,2022-07-17 22:00:00,,,,,,,,,,,,,
2022-07-17 22:00:00,2022-07-17 23:00:00,,,,,,,,,,,,,
2022-07-17 23:00:00,2022-07-18 00:00:00,,,,,,,,,,,,,
2022-07-18 00:00:00,2022-07-18 01:00:00,,,,,,,,,,,,,
2022-07-18 01:00:00,2022-07-18 02:00:00,,,,,,,,,,,,,
2022-07-18 02:00:00,2022-07-18 03:00:00,,,,,,,,,,,,,
2022-07-18 03:00:00,2022-07-18 04:00:00,,,,,,,,,,,,,
2022-07-18 04:00:00,2022-07-18 05:00:00,,,,,,,,,,,,,
2022-07-18 05:00:00,2022-07-18 06:00:00,,,,,,,,,,,,,
2022-07-18 06:00:00,2022-07-18 07:00:00,,,,,,,,,,,,,
2022-07-18 07:00:00,2022-07-18 08:00:00,,,,,,,,,,,,,
2022-07-18 08:00:00,2022-07-18 09:00:00,,,,,,,,,,,,,
2022-07-18 09:00:00,2022-07-18 10:00:00,,,,,,,,,,,,,
2022-07-18 10:00:00,2022-07-18 11:00:00,,,,,,,,,,,,,
2022-07-18 11:00:00,2022-07-18 12:00:00,12.75,26.57,24.54,20.65,28.33,6.4,6.08,1.52,0.0,0.0,,,0.0
2022-07-18 12:00:00,2022-07-18 13:00:00,17.78,35.26,24.49,20.61,28.27,6.39,9.31,1.48,0.0,0.0,,,0.0
2022-07-18 13:00:00,2022-07-18 14:00:00,11.16,23.94,24.48,20.62,28.27,6.4,8.66,1.4,0.0,0.0,,,0.0
2022-07-18 14:00:00,2022-07-18 15:00:00,15.75,31.81,24.42,20.57,28.2,6.39,10.52,1.34,0.0,0.0,,,0.0
2022-07-18 15:00:00,2022-07-18 16:00:00,8.19,18.89,24.36,20.51,28.13,6.38,9.77,1.29,0.0,0.0,,,0.0
2022-07-18 16:00:00,2022-07-18 17:00:00,13.9,28.65,24.28,20.45,28.04,6.36,6.48,1.26,0.0,0.0,,,0.0
2022-07-18 17:00:00,2022-07-18 18:00:00,11.6,24.63,24.22,20.41,27.96,6.34,7.85,1.26,0.0,0.0,,,0.0
2022-07-18 18:00:00,2022-07-18 19:00:00,29.55,55.31,24.15,20.35,27.89,6.32,7.18,1.29,0.0,0.0,,,0.0
2022-07-18 19:00:00,2022-07-18 20:00:00,15.84,31.96,24.14,20.33,27.87,6.32,8.16,1.22,0.0,0.0,,,0.0
2022-07-18 20:00:00,2022-07-18 21:00:00,10.9,23.55,24.11,20.31,27.84,6.32,9.57,1.24,0.0,0.0,,,0.0
2022-07-18 21:00:00,2022-07-18 22:00:00,8.0,18.6,24.06,20.28,27.78,6.29,9.58,1.25,0.0,0.0,,,0.0
2022-07-18 22:00:00,2022-07-18 23:00:00,8.09,18.75,24.01,20.23,27.72,6.28,6.92,1.21,0.0,0.0,,,0.0
2022-07-18 23:00:00,2022-07-19 00:00:00,10.79,23.39,23.94,20.18,27.65,6.26,7.4,1.12,0.0,0.0,,,0.0
2022-07-19 00:00:00,2022-07-19 01:00:00,3.88,11.61,23.91,20.15,27.62,6.25,6.05,1.02,0.0,0.0,,,0.0
2022-07-19 01:00:00,2022-07-19 02:00:00,,5.0,23.91,20.14,27.62,6.26,6.58,0.94,0.0,0.0,,,0.0
2022-07-19 02:00:00,2022-07-19 03:00:00,,5.0,23.87,20.1,27.57,6.25,6.47,0.86,0.0,0.0,,,0.0
2022-07-19 03:00:00,2022-07-19 04:00:00,,5.0,23.85,20.1,27.54,6.24,7.76,0.81,0.0,0.0,,,0.0
2022-07-19 04:00:00,2022-07-19 05:00:00,0.5,5.2,23.82,20.06,27.5,6.24,8.23,0.76,0.0,0.0,,,0.0
2022-07-19 05:00:00,2022-07-19 06:00:00,4.06,11.9,23.78,20.04,27.46,6.24,6.35,0.72,0.0,0.0,,,0.0
2022-07-19 06:00:00,2022-07-19 07:00:00,6.25,15.59,23.71,19.98,27.38,6.21,6.65,0.7,0.0,0.0,,,0.0
2022-07-19 07:00:00,2022-07-19 08:00:00,14.44,29.48,23.66,19.93,27.32,6.19,9.6,0.73,0.0,0.0,,,0.0
2022-07-19 08:00:00,2022-07-19 09:00:00,27.78,52.26,23.62,19.89,27.27,6.18,7.53,0.81,0.0,0.0,,,0.0
2022-07-19 09:00:00,2022-07-19 10:00:00,20.93,40.6,23.59,19.87,27.24,6.16,7.58,0.91,0.0,0.0,,,0.0
2022-07-19 10:00:00,2022-07-19 11:00:00,19.06,37.4,23.56,19.83,27.2,6.14,9.46,0.98,0.0,0.0,,,0.0
2022-07-19 11:00:00,2022-07-19 12:00:00,20.65,40.16,23.52,19.79,27.15,6.14,8.32,0.98,0.0,0.0,,,0.0
2022-07-19 12:00:00,2022-07-19 13:00:00,9.94,21.9,23.48,19.77,27.11,6.14,7.73,0.96,0.0,0.0,,,0.0
2022-07-19 13:00:00,2022-07-19 14:00:00,7.94,18.5,23.48,19.76,27.11,6.15,8.37,0.91,0.0,0.0,,,0.0
2022-07-19 14:00:00,2022-07-19 15:00:00,5.87,15.0,23.54,19.84,27.19,6.17,5.74,0.84,0.0,0.0,,,0.0
2022-07-19 15:00:00,2022-07-19 16:00:00,2.16,8.64,23.59,19.87,27.24,6.19,6.33,0.8,0.0,0.0,,,0.0
2022-07-19 16:00:00,2022-07-19 17:00:00,7.03,16.95,23.59,19.88,27.24,6.2,6.95,0.8,0.0,0.0,,,0.0
2022-07-19 17:00:00,2022-07-19 18:00:00,8.03,18.65,23.48,19.78,27.11,6.16,7.28,0.81,0.0,0.0,,,0.0
2022-07-19 18:00:00,2022-07-19 19:00:00,8.9,20.15,23.44,19.73,27.06,6.16,10.62,0.84,0.0,0.0,,,0.0
2022-07-19 19:00:00,2022-07-19 20:00:00,5.94,15.1,23.39,19.71,27.02,6.13,7.14,0.9,0.0,0.0,,,0.0
2022-07-19 20:00:00,2022-07-19 21:00:00,4.41,12.44,23.38,19.69,26.99,6.12,9.86,0.98,0.0,0.0,,,0.0
2022-07-19 21:00:00,2022-07-19 22:00:00,16.97,33.85,23.35,19.68,26.97,6.12,7.67,0.99,0.0,0.0,,,0.0
2022-07-19 22:00:00,2022-07-19 23:00:00,15.75,31.81,23.31,19.63,26.91,6.1,5.27,0.96,0.0,0.0,,,0.0
2022-07-19 23:00:00,2022-07-20 00:00:00,7.85,18.38,23.27,19.59,26.87,6.09,8.22,0.9,0.0,0.0,,,0.0
2022-07-20 00:00:00,2022-07-20 01:00:00,2.91,9.95,23.28,19.6,26.88,6.08,8.08,0.81,0.0,0.0,,,0.0
2022-07-20 01:00:00,2022-07-20 02:00:00,,5.0,23.24,19.58,26.84,6.06,5.68,0.74,0.0,0.0,,,0.0
2022-07-20 02:00:00,2022-07-20 03:00:00,0.25,5.09,23.2,19.54,26.79,6.06,4.95,0.68,0.0,0.0,,,0.0
2022-07-20 03:00:00,2022-07-20 04:00:00,1.94,8.3,23.17,19.52,26.75,6.07,8.08,0.63,0.0,0.0,,,0.0
2022-07-20 04:00:00,2022-07-20 05:00:00,,5.0,23.18,19.52,26.76,6.07,10.95,0.56,0.0,0.0,,,0.0
2022-07-20 05:00:00,2022-07-20 06:00:00,0.12,5.05,23.14,19.49,26.72,6.06,7.99,0.53,0.0,0.0,,,0.0
2022-07-20 06:00:00,2022-07-20 07:00:00,1.28,7.13,23.11,19.47,26.69,6.06,6.61,0.51,0.0,0.0,,,0.0
2022-07-20 07:00:00,2022-07-20 08:00:00,9.9,21.86,23.08,19.44,26.65,6.05,8.03,0.5,0.0,0.0,,,0.0
2022-07-20 08:00:00,2022-07-20 09:00:00,7.0,16.9,23.04,19.4,26.6,6.03,5.98,0.51,0.0,0.0,,,0.0
2022-07-20 09:00:00,2022-07-20 10:00:00,,,,,,,,,,,,,
2022-07-20 10:00:00,2022-07-20 11:00:00,,,,,,,,,,,,,
2022-07-20 11:00:00,2022-07-20 12:00:00,,,,,,,,,,,,,
2022-07-20 12:00:00,2022-07-20 13:00:00,28.5,53.45,110.95,,62.49,15.45,,0.0,,,,,
2022-07-20 13:00:00,2022-07-20 14:00:00,27.6,52.06,41.42,34.0,47.32,10.97,1.4,0.61,0.0,0.0,,,0.0
2022-07-20 14:00:00,2022-07-20 15:00:00,,5.0,42.71,35.94,49.3,11.1,9.73,0.8,0.0,0.0,,,0.0
2022-07-20 15:00:00,2022-07-20 16:00:00,0.12,5.05,39.11,32.91,45.15,10.2,4.51,0.76,0.0,0.0,,,0.0
2022-07-20 16:00:00,2022-07-20 17:00:00,1.16,6.94,36.84,30.98,42.52,9.62,12.3,0.73,0.0,0.0,,,0.0
2022-07-20 17:00:00,2022-07-20 18:00:00,5.97,15.15,35.16,29.56,40.58,9.18,12.34,0.74,0.0,0.0,,,0.0
2022-07-20 18:00:00,2022-07-20 19:00:00,5.0,13.5,34.35,28.87,39.64,8.98,11.19,0.76,0.0,0.0,,,0.0
2022-07-20 19:00:00,2022-07-20 20:00:00,,,,,,,,,,,,,
2022-07-20 20:00:00,2022-07-20 21:00:00,,,,,,,,,,,,,
2022-07-20 21:00:00,2022-07-20 22:00:00,,,,,,,,,,,,,
2022-07-20 22:00:00,2022-07-20 23:00:00,,,,,,,,,,,,,
2022-07-20 23:00:00,2022-07-21 00:00:00,,,,,,,,,,,,,
2022-07-21 00:00:00,2022-07-21 01:00:00,,,,,,,,,,,,,
2022-07-21 01:00:00,2022-07-21 02:00:00,,,,,,,,,,,,,
2022-07-21 02:00:00,2022-07-21 03:00:00,,,,,,,,,,,,,
2022-07-21 03:00:00,2022-07-21 04:00:00,,,,,,,,,,,,,
2022-07-21 04:00:00,2022-07-21 05:00:00,,,,,,,,,,,,,
2022-07-21 05:00:00,2022-07-21 06:00:00,,,,,,,,,,,,,
2022-07-21 06:00:00,2022-07-21 07:00:00,,,,,,,,,,,,,
2022-07-21 07:00:00,2022-07-21 08:00:00,,,,,,,,,,,,,
2022-07-21 08:00:00,2022-07-21 09:00:00,,,,,,,,,,,,,
2022-07-21 09:00:00,2022-07-21 10:00:00,,,,,,,,,,,,,
2022-07-21 10:00:00,2022-07-21 11:00:00,,,,,,,,,,,,,
2022-07-21 11:00:00,2022-07-21 12:00:00,6.32,15.54,44.47,26.87,45.63,12.8,,0.4,0.0,0.0,,,0.0
2022-07-21 12:00:00,2022-07-21 13:00:00,27.6,51.92,49.43,41.02,56.82,12.95,4.96,0.81,0.0,0.0,,,0.0
2022-07-21 13:00:00,2022-07-21 14:00:00,,5.0,45.87,38.54,52.93,11.83,8.28,0.73,0.0,0.0,,,0.0
2022-07-21 14:00:00,2022-07-21 15:00:00,,5.0,43.41,36.5,50.1,11.25,7.29,0.69,0.0,0.0,,,0.0
2022-07-21 15:00:00,2022-07-21 16:00:00,0.37,5.14,41.84,35.19,48.3,10.88,3.36,0.67,0.0,0.0,,,0.0
2022-07-21 16:00:00,2022-07-21 17:00:00,3.16,10.36,40.57,34.13,46.83,10.57,7.84,0.66,0.0,0.0,,,0.0
2022-07-21 17:00:00,2022-07-21 18:00:00,7.97,18.55,39.45,33.18,45.54,10.3,6.72,0.68,0.0,0.0,,,0.0
2022-07-21 18:00:00,2022-07-21 19:00:00,7.09,17.04,38.24,32.14,44.12,10.0,8.3,0.74,0.0,0.0,,,0.0
2022-07-21 19:00:00,2022-07-21 20:00:00,9.9,21.86,37.23,31.3,42.97,9.74,5.25,0.78,0.0,0.0,,,0.0
2022-07-21 20:00:00,2022-07-21 21:00:00,7.25,17.33,36.56,30.75,42.2,9.55,7.14,0.82,0.0,0.0,,,0.0
2022-07-21 21:00:00,2022-07-21 22:00:00,15.0,30.5,35.96,30.23,41.49,9.4,4.87,0.84,0.0,0.0,,,0.0
2022-07-21 22:00:00,2022-07-21 23:00:00,14.55,29.75,35.35,29.7,40.79,9.24,4.77,0.82,0.0,0.0,,,0.0
2022-07-21 23:00:00,2022-07-22 00:00:00,0.97,6.65,34.81,29.27,40.17,9.1,4.03,0.77,0.0,0.0,,,0.0
2022-07-22 00:00:00,2022-07-22 01:00:00,,5.0,34.34,28.86,39.62,8.96,4.78,0.73,0.0,0.0,,,0.0
2022-07-22 01:00:00,2022-07-22 02:00:00,,5.0,33.85,28.45,39.06,8.83,7.13,0.66,0.0,0.0,,,0.0
2022-07-22 02:00:00,2022-07-22 03:00:00,,5.0,33.38,28.07,38.53,8.71,4.19,0.59,0.0,0.0,,,0.0
2022-07-22 03:00:00,2022-07-22 04:00:00,,5.0,32.99,27.73,38.07,8.6,6.99,0.54,0.0,0.0,,,0.0
2022-07-22 04:00:00,2022-07-22 05:00:00,,5.0,32.63,27.41,37.65,8.51,4.41,0.5,0.0,0.0,,,0.0
2022-07-22 05:00:00,2022-07-22 06:00:00,0.25,5.11,32.33,27.17,37.31,8.43,8.12,0.46,0.0,0.0,,,0.0
2022-07-22 06:00:00,2022-07-22 07:00:00,2.09,8.56,32.03,26.92,36.96,8.35,3.64,0.45,0.0,0.0,,,0.0
2022-07-22 07:00:00,2022-07-22 08:00:00,5.06,13.6,31.74,26.69,36.64,8.28,5.57,0.46,0.0,0.0,,,0.0
2022-07-22 08:00:00,2022-07-22 09:00:00,7.06,17.0,31.46,26.45,36.31,8.21,6.7,0.49,0.0,0.0,,,0.0
2022-07-22 09:00:00,2022-07-22 10:00:00,9.03,20.35,31.22,26.22,36.02,8.14,3.91,0.57,0.0,0.0,,,0.0
2022-07-22 10:00:00,2022-07-22 11:00:00,9.97,21.95,30.95,26.01,35.72,8.06,8.09,0.63,0.0,0.0,,,0.0
2022-07-22 11:00:00,2022-07-22 12:00:00,8.87,20.09,30.81,25.9,35.56,8.04,2.76,0.65,0.0,0.0,,,0.0
2022-07-22 12:00:00,2022-07-22 13:00:00,5.12,13.71,30.75,25.87,35.5,8.05,3.82,0.66,0.0,0.0,,,0.0
2022-07-22 13:00:00,2022-07-22 14:00:00,8.94,20.19,30.54,25.66,35.24,7.99,5.19,0.66,0.0,0.0,,,0.0
2022-07-22 14:00:00,2022-07-22 15:00:00,7.06,17.0,30.34,25.52,35.02,7.94,7.28,0.65,0.0,0.0,,,0.0
2022-07-22 15:00:00,2022-07-22 16:00:00,9.03,20.35,30.25,25.44,34.92,7.92,6.95,0.67,0.0,0.0,,,0.0
2022-07-22 16:00:00,2022-07-22 17:00:00,10.03,22.05,30.06,25.25,34.69,7.85,3.25,0.71,0.0,0.0,,,0.0
2022-07-22 17:00:00,2022-07-22 18:00:00,11.16,23.96,29.83,25.07,34.42,7.8,4.72,0.72,0.0,0.0,,,0.0
2022-07-22 18:00:00,2022-07-22 19:00:00,15.87,31.99,29.71,24.99,34.29,7.77,5.71,0.79,0.0,0.0,,,0.0
2022-07-22 19:00:00,2022-07-22 20:00:00,11.97,25.34,29.56,24.85,34.12,7.72,5.54,0.82,0.0,0.0,,,0.0
2022-07-22 20:00:00,2022-07-22 21:00:00,11.06,23.8,29.41,24.71,33.94,7.68,5.43,0.84,0.0,0.0,,,0.0
2022-07-22 21:00:00,2022-07-22 22:00:00,12.87,26.89,29.25,24.58,33.76,7.64,8.21,0.89,0.0,0.0,,,0.0
2022-07-22 22:00:00,2022-07-22 23:00:00,9.0,20.3,29.13,24.5,33.63,7.6,6.04,0.89,0.0,0.0,,,0.0
2022-07-22 23:00:00,2022-07-23 00:00:00,8.85,20.05,29.03,24.41,33.51,7.58,5.65,0.83,0.0,0.0,,,0.0
2022-07-23 00:00:00,2022-07-23 01:00:00,3.88,11.59,28.96,24.33,33.41,7.56,5.96,0.79,0.0,0.0,,,0.0
2022-07-23 01:00:00,2022-07-23 02:00:00,0.88,5.37,28.87,24.28,33.33,7.53,5.42,0.73,0.0,0.0,,,0.0
2022-07-23 02:00:00,2022-07-23 03:00:00,7.03,16.95,28.76,24.18,33.19,7.51,8.78,0.7,0.0,0.0,,,0.0
2022-07-23 03:00:00,2022-07-23 04:00:00,8.06,18.7,28.68,24.09,33.09,7.48,5.11,0.66,0.0,0.0,,,0.0
2022-07-23 04:00:00,2022-07-23 05:00:00,10.0,22.0,28.56,24.01,32.96,7.46,5.0,0.62,0.0,0.0,,,0.0
2022-07-23 05:00:00,2022-07-23 06:00:00,10.19,22.32,28.48,23.94,32.87,7.43,3.3,0.61,0.0,0.0,,,0.0
2022-07-23 06:00:00,2022-07-23 07:00:00,15.71,31.72,28.37,23.85,32.74,7.39,2.42,0.59,0.0,0.0,,,0.0
2022-07-23 07:00:00,2022-07-23 08:00:00,7.03,16.95,28.31,23.78,32.66,7.37,3.38,0.57,0.0,0.0,,,0.0
2022-07-23 08:00:00,2022-07-23 09:00:00,8.06,18.71,28.19,23.68,32.52,7.34,2.64,0.59,0.0,0.0,,,0.0
2022-07-23 09:00:00,2022-07-23 10:00:00,10.09,22.16,28.08,23.6,32.4,7.32,3.98,0.63,0.0,0.0,,,0.0
2022-07-23 10:00:00,2022-07-23 11:00:00,12.9,26.94,28.03,23.55,32.35,7.3,4.6,0.68,0.0,0.0,,,0.0
2022-07-23 11:00:00,2022-07-23 12:00:00,9.87,21.79,27.95,23.47,32.25,7.29,4.4,0.71,0.0,0.0,,,0.0
2022-07-23 12:00:00,2022-07-23 13:00:00,5.91,15.04,27.86,23.38,32.13,7.26,6.76,0.69,0.0,0.0,,,0.0
2022-07-23 13:00:00,2022-07-23 14:00:00,2.91,9.94,27.78,23.35,32.06,7.24,7.04,0.66,0.0,0.0,,,0.0
2022-07-23 14:00:00,2022-07-23 15:00:00,1.39,5.58,27.74,23.31,32.01,7.23,7.05,0.63,0.0,0.0,,,0.0
2022-07-23 15:00:00,2022-07-23 16:00:00,11.03,23.75,27.71,23.27,31.97,7.23,7.26,0.65,0.0,0.0,,,0.0
2022-07-23 16:00:00,2022-07-23 17:00:00,11.97,25.34,27.59,23.19,31.84,7.2,6.53,0.68,0.0,0.0,,,0.0
2022-07-23 17:00:00,2022-07-23 18:00:00,10.9,23.54,27.53,23.14,31.77,7.18,6.69,0.73,0.0,0.0,,,0.0
2022-07-23 18:00:00,2022-07-23 19:00:00,8.28,19.04,27.47,23.08,31.7,7.16,7.37,0.85,0.0,0.0,,,0.0
2022-07-23 19:00:00,2022-07-23 20:00:00,16.91,33.75,27.37,23.0,31.58,7.13,7.22,0.97,0.0,0.0,,,0.0
2022-07-23 20:00:00,2022-07-23 21:00:00,14.0,28.8,27.33,22.97,31.54,7.13,7.28,1.05,0.0,0.0,,,0.0
2022-07-23 21:00:00,2022-07-23 22:00:00,14.19,29.12,27.26,22.91,31.46,7.1,4.95,1.14,0.0,0.0,,,0.0
2022-07-23 22:00:00,2022-07-23 23:00:00,19.62,38.36,27.17,22.85,31.36,7.08,3.68,1.14,0.0,0.0,,,0.0
2022-07-23 23:00:00,2022-07-24 00:00:00,8.0,18.6,27.12,22.8,31.3,7.07,1.65,1.11,0.0,0.0,,,0.0
2022-07-24 00:00:00,2022-07-24 01:00:00,,,,,,,,,,,,,
2022-07-24 01:00:00,2022-07-24 02:00:00,,,,,,,,,,,,,
2022-07-24 02:00:00,2022-07-24 03:00:00,,,,,,,,,,,,,
2022-07-24 03:00:00,2022-07-24 04:00:00,,,,,,,,,,,,,
2022-07-24 04:00:00,2022-07-24 05:00:00,,,,,,,,,,,,,
2022-07-24 05:00:00,2022-07-24 06:00:00,,,,,,,,,,,,,
2022-07-24 06:00:00,2022-07-24 07:00:00,,,,,,,,,,,,,
2022-07-24 07:00:00,2022-07-24 08:00:00,,,,,,,,,,,,,
2022-07-24 08:00:00,2022-07-24 09:00:00,,,,,,,,,,,,,
2022-07-24 09:00:00,2022-07-24 10:00:00,,,,,,,,,,,,,
2022-07-24 10:00:00,2022-07-24 11:00:00,,,,,,,,,,,,,
2022-07-24 11:00:00,2022-07-24 12:00:00,,,,,,,,,,,,,
2022-07-24 12:00:00,2022-07-24 13:00:00,,,,,,,,,,,,,
2022-07-24 13:00:00,2022-07-24 14:00:00,,,,,,,,,,,,,
2022-07-24 14:00:00,2022-07-24 15:00:00,,,,,,,,,,,,,
2022-07-24 15:00:00,2022-07-24 16:00:00,,,,,,,,,,,,,
2022-07-24 16:00:00,2022-07-24 17:00:00,,,,,,,,,,,,,
2022-07-24 17:00:00,2022-07-24 18:00:00,,,,,,,,,,,,,
2022-07-24 18:00:00,2022-07-24 19:00:00,,,,,,,,,,,,,
2022-07-24 19:00:00,2022-07-24 20:00:00,8.77,19.77,69.2,69.89,84.42,11.49,,0.37,0.0,0.0,,,0.0
2022-07-24 20:00:00,2022-07-24 21:00:00,27.6,52.06,85.92,76.91,101.04,14.69,5.44,0.95,0.0,0.0,,,0.0
2022-07-24 21:00:00,2022-07-24 22:00:00,0.88,5.37,79.53,75.22,95.17,15.23,2.0,0.87,0.0,0.0,,,0.0
2022-07-24 22:00:00,2022-07-24 23:00:00,6.97,16.85,73.02,54.45,81.43,15.57,1.48,0.84,0.0,0.0,,,0.0
2022-07-24 23:00:00,2022-07-25 00:00:00,6.06,15.29,63.94,63.26,77.61,12.96,3.54,0.78,0.0,0.0,,,0.0
2022-07-25 00:00:00,2022-07-25 01:00:00,7.91,18.46,59.62,59.67,72.38,13.68,2.2,0.73,0.0,0.0,,,0.0
2022-07-25 01:00:00,2022-07-25 02:00:00,4.94,13.4,57.05,52.9,66.37,11.49,1.92,0.68,0.0,0.0,,,0.0
2022-07-25 02:00:00,2022-07-25 03:00:00,2.97,10.05,54.9,46.91,63.64,14.62,4.11,0.64,0.0,0.0,,,0.0
2022-07-25 03:00:00,2022-07-25 04:00:00,2.0,8.4,55.36,42.86,62.35,16.02,3.32,0.59,0.0,0.0,,,0.0
2022-07-25 04:00:00,2022-07-25 05:00:00,1.97,8.35,48.75,48.44,59.13,13.44,2.22,0.55,0.0,0.0,,,0.0
2022-07-25 05:00:00,2022-07-25 06:00:00,0.97,6.65,50.15,41.12,57.39,12.65,3.0,0.5,0.0,0.0,,,0.0
2022-07-25 06:00:00,2022-07-25 07:00:00,0.75,5.29,46.05,38.15,52.78,11.26,1.79,0.47,0.0,0.0,,,0.0
2022-07-25 07:00:00,2022-07-25 08:00:00,6.09,15.36,44.87,51.2,57.11,8.75,1.17,0.49,0.0,0.0,,,0.0
2022-07-25 08:00:00,2022-07-25 09:00:00,8.9,20.14,43.26,43.16,51.74,11.94,1.58,0.54,0.0,0.0,,,0.0
2022-07-25 09:00:00,2022-07-25 10:00:00,6.0,15.2,44.74,39.43,51.28,9.42,3.73,0.61,0.0,0.0,,,0.0
2022-07-25 10:00:00,2022-07-25 11:00:00,5.94,15.1,45.62,30.5,46.74,6.5,4.02,0.67,0.0,0.0,,,0.0
2022-07-25 11:00:00,2022-07-25 12:00:00,4.0,11.8,38.96,60.12,56.07,8.56,1.01,0.66,0.0,0.0,,,0.0
2022-07-25 12:00:00,2022-07-25 13:00:00,,,,,,,,,,,,,
2022-07-25 13:00:00,2022-07-25 14:00:00,,,,,,,,,,,,,
2022-07-25 14:00:00,2022-07-25 15:00:00,5.38,13.91,43.62,37.05,50.49,11.96,,0.49,0.0,0.0,,,0.0
2022-07-25 15:00:00,2022-07-25 16:00:00,27.88,52.5,49.51,41.82,57.22,13.05,12.55,0.72,0.0,0.0,,,0.0
2022-07-25 16:00:00,2022-07-25 17:00:00,8.97,20.25,46.61,39.28,53.83,12.16,4.25,0.67,0.0,0.0,,,0.0
2022-07-25 17:00:00,2022-07-25 18:00:00,8.0,18.6,44.95,37.84,51.9,11.73,5.65,0.67,0.0,0.0,,,0.0
2022-07-25 18:00:00,2022-07-25 19:00:00,,,,,,,,,,,,,
2022-07-25 19:00:00,2022-07-25 20:00:00,,,,,,,,,,,,,
2022-07-25 20:00:00,2022-07-25 21:00:00,,,,,,,,,,,,,
2022-07-25 21:00:00,2022-07-25 22:00:00,,,,,,,,,,,,,
2022-07-25 22:00:00,2022-07-25 23:00:00,,,,,,,,,,,,,
2022-07-25 23:00:00,2022-07-26 00:00:00,,,,,,,,,,,,,
2022-07-26 00:00:00,2022-07-26 01:00:00,,,,,,,,,,,,,
2022-07-26 01:00:00,2022-07-26 02:00:00,,,,,,,,,,,,,
2022-07-26 02:00:00,2022-07-26 03:00:00,,,,,,,,,,,,,
2022-07-26 03:00:00,2022-07-26 04:00:00,,,,,,,,,,,,,
2022-07-26 04:00:00,2022-07-26 05:00:00,,,,,,,,,,,,,
2022-07-26 05:00:00,2022-07-26 06:00:00,,,,,,,,,,,,,
2022-07-26 06:00:00,2022-07-26 07:00:00,,,,,,,,,,,,,
2022-07-26 07:00:00,2022-07-26 08:00:00,,,,,,,,,,,,,
2022-07-26 08:00:00,2022-07-26 09:00:00,,,,,,,,,,,,,
2022-07-26 09:00:00,2022-07-26 10:00:00,,,,,,,,,,,,,
2022-07-26 10:00:00,2022-07-26 11:00:00,,,,,,,,,,,,,
2022-07-26 11:00:00,2022-07-26 12:00:00,27.75,52.31,51.28,43.23,59.23,13.54,7.92,0.7,0.0,0.0,,,0.0
2022-07-26 12:00:00,2022-07-26 13:00:00,4.59,7.34,49.51,44.14,58.16,11.77,3.63,0.71,0.0,0.0,,,0.0
2022-07-26 13:00:00,2022-07-26 14:00:00,27.66,52.17,48.52,41.33,56.21,12.49,1.26,0.72,0.0,0.0,,,0.0
2022-07-26 14:00:00,2022-07-26 15:00:00,2.12,8.59,48.01,40.28,55.38,12.29,5.03,0.7,0.0,0.0,,,0.0
2022-07-26 15:00:00,2022-07-26 16:00:00,6.06,15.29,44.02,36.94,50.78,11.38,2.17,0.7,0.0,0.0,,,0.0
2022-07-26 16:00:00,2022-07-26 17:00:00,7.97,18.55,44.41,37.38,51.27,11.67,1.18,0.71,0.0,0.0,,,0.0
2022-07-26 17:00:00,2022-07-26 18:00:00,7.09,17.04,43.91,36.95,50.69,11.5,2.92,0.73,0.0,0.0,,,0.0
2022-07-26 18:00:00,2022-07-26 19:00:00,10.06,22.09,42.82,36.02,49.43,11.2,0.3,0.81,0.0,0.0,,,0.0
