From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (),CO2 (mg/m3),RF (mm)
2021-06-14 08:00:00,2021-06-14 09:00:00,16.01,37.21,26.16,16.18,42.3,0.45,30.28,,
2021-06-14 09:00:00,2021-06-14 10:00:00,14.43,39.55,269.3,150.84,206.12,0.55,36.01,,
2021-06-14 10:00:00,2021-06-14 11:00:00,,,15.58,10.77,26.37,0.48,56.46,,
2021-06-14 11:00:00,2021-06-14 12:00:00,,,11.63,8.98,20.62,0.46,65.1,,
2021-06-14 12:00:00,2021-06-14 13:00:00,,,11.8,9.15,20.96,0.42,71.74,,
2021-06-14 13:00:00,2021-06-14 14:00:00,,,11.37,8.8,20.17,0.35,89.06,,
2021-06-14 14:00:00,2021-06-14 15:00:00,7.43,38.45,11.61,9.07,20.69,0.3,91.36,,
2021-06-14 15:00:00,2021-06-14 16:00:00,5.69,89.51,9.94,9.62,19.56,0.31,94.76,,
2021-06-14 16:00:00,2021-06-14 17:00:00,2.2,77.89,6.86,6.88,13.75,0.31,86.45,,
2021-06-14 17:00:00,2021-06-14 18:00:00,24.85,140.2,6.65,6.78,13.43,0.34,91.64,,
2021-06-14 18:00:00,2021-06-14 19:00:00,34.95,116.06,6.98,6.97,13.95,0.38,99.22,,
2021-06-14 19:00:00,2021-06-14 20:00:00,37.23,123.39,8.32,7.57,15.89,0.45,74.78,,
2021-06-14 20:00:00,2021-06-14 21:00:00,34.01,119.4,9.98,8.23,18.21,0.46,81.72,,
2021-06-14 21:00:00,2021-06-14 22:00:00,32.78,102.92,11.69,9.15,20.84,0.47,61.71,,
2021-06-14 22:00:00,2021-06-14 23:00:00,35.01,87.99,13.12,9.27,22.39,0.46,55.93,,
2021-06-14 23:00:00,2021-06-15 00:00:00,35.38,78.03,14.41,10.01,24.42,0.43,51.11,,
2021-06-15 00:00:00,2021-06-15 01:00:00,33.62,78.75,15.18,10.36,25.55,0.43,51.76,,
2021-06-15 01:00:00,2021-06-15 02:00:00,42.87,70.4,14.86,10.44,25.3,0.43,46.6,,
2021-06-15 02:00:00,2021-06-15 03:00:00,34.03,69.71,15.91,10.78,26.69,0.47,33.43,,
2021-06-15 03:00:00,2021-06-15 04:00:00,35.87,69.94,16.71,11.26,27.97,0.43,25.38,,
2021-06-15 04:00:00,2021-06-15 05:00:00,14.88,32.25,17.31,11.26,28.58,0.39,22.46,,
2021-06-15 05:00:00,2021-06-15 06:00:00,12.09,34.81,17.69,11.43,29.11,0.4,22.28,,
2021-06-15 06:00:00,2021-06-15 07:00:00,10.95,32.96,17.88,11.44,29.33,0.42,22.53,,
2021-06-15 07:00:00,2021-06-15 08:00:00,18.89,34.62,17.09,11.56,28.65,0.42,27.64,,
2021-06-15 08:00:00,2021-06-15 09:00:00,25.36,49.22,16.27,11.12,27.39,0.39,29.34,,
2021-06-15 09:00:00,2021-06-15 10:00:00,11.99,30.17,16.05,10.89,26.94,0.38,35.45,,
2021-06-15 10:00:00,2021-06-15 11:00:00,24.23,60.92,14.61,10.24,24.85,0.38,50.48,,
2021-06-15 11:00:00,2021-06-15 12:00:00,36.06,95.76,13.6,9.88,23.48,0.4,68.57,,
2021-06-15 12:00:00,2021-06-15 13:00:00,44.32,128.42,12.8,9.48,22.29,0.43,90.5,,
2021-06-15 13:00:00,2021-06-15 14:00:00,42.52,130.33,11.79,9.08,20.87,0.37,81.78,,
2021-06-15 14:00:00,2021-06-15 15:00:00,31.68,127.58,11.34,8.78,20.12,0.35,75.63,,
2021-06-15 15:00:00,2021-06-15 16:00:00,35.91,197.14,11.59,8.94,20.54,0.33,73.83,,
2021-06-15 16:00:00,2021-06-15 17:00:00,49.51,305.97,11.95,9.15,21.1,0.33,67.91,,
2021-06-15 17:00:00,2021-06-15 18:00:00,19.85,157.7,14.63,10.18,24.81,0.34,61.84,,
2021-06-15 18:00:00,2021-06-15 19:00:00,20.46,155.65,15.44,11.55,26.99,0.32,67.12,,
2021-06-15 19:00:00,2021-06-15 20:00:00,15.6,110.35,9.4,8.63,18.04,0.34,66.59,,
2021-06-15 20:00:00,2021-06-15 21:00:00,24.09,190.0,7.04,7.15,14.2,0.38,76.63,,
2021-06-15 21:00:00,2021-06-15 22:00:00,18.45,74.89,7.61,7.33,14.94,0.39,74.32,,
2021-06-15 22:00:00,2021-06-15 23:00:00,23.19,70.86,8.11,7.56,15.67,0.39,67.9,,
2021-06-15 23:00:00,2021-06-16 00:00:00,16.08,57.3,8.34,7.72,16.06,0.38,66.94,,
2021-06-16 00:00:00,2021-06-16 01:00:00,15.76,42.3,8.55,7.73,16.28,0.36,58.92,,
2021-06-16 01:00:00,2021-06-16 02:00:00,16.73,48.1,8.78,7.52,16.3,0.35,57.24,,
2021-06-16 02:00:00,2021-06-16 03:00:00,16.23,47.27,8.87,7.74,16.61,0.34,50.07,,
2021-06-16 03:00:00,2021-06-16 04:00:00,24.35,55.72,9.63,8.28,17.91,0.33,49.71,,
2021-06-16 04:00:00,2021-06-16 05:00:00,17.05,45.73,9.78,8.18,17.96,0.34,51.77,,
2021-06-16 05:00:00,2021-06-16 06:00:00,19.43,56.22,9.22,7.91,17.13,0.35,46.56,,
2021-06-16 06:00:00,2021-06-16 07:00:00,20.62,78.27,9.67,8.19,17.86,0.37,41.28,,
2021-06-16 07:00:00,2021-06-16 08:00:00,31.51,80.24,10.21,8.51,18.72,0.36,50.71,,
2021-06-16 08:00:00,2021-06-16 09:00:00,25.6,62.43,9.64,8.57,18.2,0.36,62.68,,
2021-06-16 09:00:00,2021-06-16 10:00:00,37.07,88.24,10.77,9.15,19.93,0.39,69.23,,
2021-06-16 10:00:00,2021-06-16 11:00:00,30.01,70.16,11.69,9.39,21.08,0.39,75.05,,
2021-06-16 11:00:00,2021-06-16 12:00:00,43.55,81.88,11.96,9.29,21.24,0.36,78.61,,
2021-06-16 12:00:00,2021-06-16 13:00:00,18.51,55.43,13.38,9.82,23.2,0.36,78.33,,
2021-06-16 13:00:00,2021-06-16 14:00:00,33.58,71.56,13.39,9.71,23.1,0.36,80.87,,
2021-06-16 14:00:00,2021-06-16 15:00:00,29.28,63.49,13.24,9.62,22.86,0.36,84.62,,
2021-06-16 15:00:00,2021-06-16 16:00:00,33.02,85.65,13.38,10.05,23.42,0.39,94.65,,
2021-06-16 16:00:00,2021-06-16 17:00:00,35.32,87.94,12.9,9.4,22.31,0.38,98.89,,
2021-06-16 17:00:00,2021-06-16 18:00:00,38.57,105.75,13.34,9.71,23.05,0.46,110.17,,
2021-06-16 18:00:00,2021-06-16 19:00:00,42.96,98.12,14.51,10.18,24.7,0.47,100.08,,
2021-06-16 19:00:00,2021-06-16 20:00:00,46.0,93.69,16.27,10.97,27.24,0.51,82.39,,
2021-06-16 20:00:00,2021-06-16 21:00:00,39.43,105.08,17.09,11.47,28.56,0.55,61.34,,
2021-06-16 21:00:00,2021-06-16 22:00:00,52.55,98.46,17.65,11.63,29.29,0.55,49.39,,
2021-06-16 22:00:00,2021-06-16 23:00:00,48.18,92.72,18.04,11.64,29.69,0.56,35.61,,
2021-06-16 23:00:00,2021-06-17 00:00:00,53.66,111.94,22.18,13.07,35.25,0.56,30.33,,
2021-06-17 00:00:00,2021-06-17 01:00:00,47.0,93.88,17.73,11.38,29.11,0.5,39.25,,
2021-06-17 01:00:00,2021-06-17 02:00:00,35.9,78.08,18.25,11.86,30.11,0.47,32.01,,
2021-06-17 02:00:00,2021-06-17 03:00:00,36.14,73.41,18.5,11.85,30.35,0.47,23.37,,
2021-06-17 03:00:00,2021-06-17 04:00:00,46.36,80.22,18.67,11.79,30.45,0.47,15.94,,
2021-06-17 04:00:00,2021-06-17 05:00:00,20.33,46.67,18.99,11.71,30.71,0.31,61.03,,
2021-06-17 05:00:00,2021-06-17 06:00:00,4.14,22.93,19.36,12.02,31.38,0.31,56.69,,
2021-06-17 06:00:00,2021-06-17 07:00:00,11.38,31.82,19.52,12.09,31.61,0.33,46.96,,
2021-06-17 07:00:00,2021-06-17 08:00:00,13.11,44.08,16.97,11.92,28.88,0.36,54.38,,
2021-06-17 08:00:00,2021-06-17 09:00:00,30.17,80.92,10.53,9.14,19.67,0.37,59.04,,
2021-06-17 09:00:00,2021-06-17 10:00:00,34.78,70.56,13.92,10.36,24.28,0.37,64.41,,
2021-06-17 10:00:00,2021-06-17 11:00:00,34.48,80.05,13.61,10.16,23.77,0.37,74.38,,
2021-06-17 11:00:00,2021-06-17 12:00:00,49.76,104.04,13.68,10.03,23.72,0.41,84.01,,
2021-06-17 12:00:00,2021-06-17 13:00:00,33.99,81.36,14.05,10.38,24.42,0.44,108.05,,
2021-06-17 13:00:00,2021-06-17 14:00:00,41.67,114.73,13.76,10.19,23.95,0.44,105.16,,
2021-06-17 14:00:00,2021-06-17 15:00:00,52.61,116.98,15.03,10.4,25.43,0.39,89.6,,
2021-06-17 15:00:00,2021-06-17 16:00:00,22.6,75.95,17.53,11.57,29.1,0.37,82.09,,
2021-06-17 16:00:00,2021-06-17 17:00:00,8.33,42.0,17.38,11.74,29.16,0.39,91.56,,
2021-06-17 17:00:00,2021-06-17 18:00:00,,30.21,9.81,8.19,18.0,0.41,89.78,,
2021-06-17 18:00:00,2021-06-17 19:00:00,0.06,80.2,9.23,7.98,17.21,0.4,84.6,,
2021-06-17 19:00:00,2021-06-17 20:00:00,11.53,70.27,9.51,8.1,17.61,0.41,77.1,,
2021-06-17 20:00:00,2021-06-17 21:00:00,15.82,130.75,9.87,8.23,18.1,0.42,59.02,,
2021-06-17 21:00:00,2021-06-17 22:00:00,18.72,75.46,12.97,9.55,22.53,0.46,44.08,,
2021-06-17 22:00:00,2021-06-17 23:00:00,22.44,60.55,17.18,11.08,28.26,0.44,42.67,,
2021-06-17 23:00:00,2021-06-18 00:00:00,23.98,48.97,18.12,11.61,29.73,0.42,37.24,,
2021-06-18 00:00:00,2021-06-18 01:00:00,30.08,61.69,18.23,11.77,30.01,0.42,27.37,,
2021-06-18 01:00:00,2021-06-18 02:00:00,30.93,70.97,19.23,12.19,31.42,0.44,27.95,,
2021-06-18 02:00:00,2021-06-18 03:00:00,38.78,69.39,19.35,12.0,31.35,0.45,29.37,,
2021-06-18 03:00:00,2021-06-18 04:00:00,35.59,62.66,19.7,12.06,31.76,0.44,28.9,,
2021-06-18 04:00:00,2021-06-18 05:00:00,24.38,50.18,20.09,12.2,32.3,0.41,21.48,,
2021-06-18 05:00:00,2021-06-18 06:00:00,21.6,36.45,20.59,12.45,33.04,0.38,18.38,,
2021-06-18 06:00:00,2021-06-18 07:00:00,17.36,34.16,20.48,12.39,32.87,0.39,18.06,,
2021-06-18 07:00:00,2021-06-18 08:00:00,19.28,41.2,20.0,12.3,32.29,0.4,30.49,,
2021-06-18 08:00:00,2021-06-18 09:00:00,30.6,45.06,19.11,12.09,31.19,0.45,39.71,,
2021-06-18 09:00:00,2021-06-18 10:00:00,40.68,79.74,17.58,11.34,28.92,0.43,45.97,,
2021-06-18 10:00:00,2021-06-18 11:00:00,38.45,63.68,17.35,11.17,28.52,0.44,53.47,,
2021-06-18 11:00:00,2021-06-18 12:00:00,30.8,60.0,15.76,10.65,26.41,0.39,60.44,,
2021-06-18 12:00:00,2021-06-18 13:00:00,27.07,54.9,15.81,10.73,26.54,0.38,65.38,,
2021-06-18 13:00:00,2021-06-18 14:00:00,30.24,53.75,15.63,10.42,26.06,0.37,70.8,,
2021-06-18 14:00:00,2021-06-18 15:00:00,25.28,49.61,16.36,10.98,27.33,0.36,74.57,,
2021-06-18 15:00:00,2021-06-18 16:00:00,24.24,52.48,16.56,10.92,27.48,0.35,74.26,,
2021-06-18 16:00:00,2021-06-18 17:00:00,29.74,55.14,15.99,10.77,26.77,0.34,72.72,,
2021-06-18 17:00:00,2021-06-18 18:00:00,25.28,52.14,16.7,11.06,27.77,0.34,69.94,,
2021-06-18 18:00:00,2021-06-18 19:00:00,17.15,48.17,17.58,11.41,29.0,0.34,62.42,,
2021-06-18 19:00:00,2021-06-18 20:00:00,20.82,33.71,18.86,12.08,30.94,0.35,58.6,,
2021-06-18 20:00:00,2021-06-18 21:00:00,16.73,27.97,20.02,12.28,32.3,0.37,50.14,,
2021-06-18 21:00:00,2021-06-18 22:00:00,16.3,20.34,20.89,12.66,33.55,0.37,40.85,,
2021-06-18 22:00:00,2021-06-18 23:00:00,14.49,28.25,20.87,12.72,33.6,0.36,41.14,,
2021-06-18 23:00:00,2021-06-19 00:00:00,19.1,28.7,21.1,13.18,34.27,0.35,37.83,,
2021-06-19 00:00:00,2021-06-19 01:00:00,15.55,15.4,20.63,12.74,33.37,0.34,36.71,,
2021-06-19 01:00:00,2021-06-19 02:00:00,17.24,27.46,19.82,12.66,32.48,0.36,28.65,,
2021-06-19 02:00:00,2021-06-19 03:00:00,18.56,27.64,17.51,11.17,28.68,0.35,21.7,,
2021-06-19 03:00:00,2021-06-19 04:00:00,14.16,24.23,17.15,11.18,28.33,0.35,11.07,,
2021-06-19 04:00:00,2021-06-19 05:00:00,18.14,21.97,16.75,11.14,27.88,0.34,8.07,,
2021-06-19 05:00:00,2021-06-19 06:00:00,16.56,23.64,16.77,11.14,27.91,0.35,6.99,,
2021-06-19 06:00:00,2021-06-19 07:00:00,10.9,25.88,18.23,11.56,29.8,0.37,8.75,,
2021-06-19 07:00:00,2021-06-19 08:00:00,15.88,32.93,20.54,12.81,33.36,0.36,24.5,,
2021-06-19 08:00:00,2021-06-19 09:00:00,26.49,36.3,19.25,12.6,31.84,0.31,36.95,,
2021-06-19 09:00:00,2021-06-19 10:00:00,25.19,37.16,17.88,11.91,29.8,0.34,42.82,,
2021-06-19 10:00:00,2021-06-19 11:00:00,25.11,38.5,17.74,11.93,29.68,0.4,61.78,,
2021-06-19 11:00:00,2021-06-19 12:00:00,29.26,49.49,15.85,11.3,27.15,0.36,72.85,,
2021-06-19 12:00:00,2021-06-19 13:00:00,37.32,49.29,15.33,10.99,26.32,0.38,80.37,,
2021-06-19 13:00:00,2021-06-19 14:00:00,33.2,47.28,14.93,10.3,25.23,0.35,72.87,,
2021-06-19 14:00:00,2021-06-19 15:00:00,20.96,32.7,14.59,10.53,25.11,0.34,69.51,,
2021-06-19 15:00:00,2021-06-19 16:00:00,26.41,44.42,14.48,10.64,25.12,0.34,71.77,,
2021-06-19 16:00:00,2021-06-19 17:00:00,25.33,46.43,16.22,11.19,27.42,0.35,69.79,,
2021-06-19 17:00:00,2021-06-19 18:00:00,19.92,44.45,16.92,11.19,28.1,0.35,61.43,,
2021-06-19 18:00:00,2021-06-19 19:00:00,24.04,40.7,17.66,11.38,29.03,0.37,55.1,,
2021-06-19 19:00:00,2021-06-19 20:00:00,17.8,29.4,19.26,11.9,31.17,0.37,47.22,,
2021-06-19 20:00:00,2021-06-19 21:00:00,9.21,19.0,17.66,11.57,29.23,0.37,44.51,,
2021-06-19 21:00:00,2021-06-19 22:00:00,17.5,21.3,19.47,11.92,31.39,0.37,43.47,,
2021-06-19 22:00:00,2021-06-19 23:00:00,22.61,15.06,20.33,12.28,32.61,0.36,37.62,,
2021-06-19 23:00:00,2021-06-20 00:00:00,14.35,21.96,20.78,12.48,33.26,0.35,36.76,,
2021-06-20 00:00:00,2021-06-20 01:00:00,22.62,21.33,21.01,12.84,33.85,0.35,32.88,,
2021-06-20 01:00:00,2021-06-20 02:00:00,19.62,22.57,21.68,12.78,34.46,0.36,28.87,,
2021-06-20 02:00:00,2021-06-20 03:00:00,19.24,21.5,21.61,12.84,34.45,0.35,29.62,,
2021-06-20 03:00:00,2021-06-20 04:00:00,21.14,23.9,21.46,13.04,34.5,0.36,30.76,,
2021-06-20 04:00:00,2021-06-20 05:00:00,23.19,28.84,21.49,13.01,34.5,0.36,25.1,,
2021-06-20 05:00:00,2021-06-20 06:00:00,27.84,30.81,21.14,12.89,34.03,0.36,23.21,,
2021-06-20 06:00:00,2021-06-20 07:00:00,25.58,41.32,21.78,13.27,35.05,0.39,19.32,,
2021-06-20 07:00:00,2021-06-20 08:00:00,44.02,53.14,21.14,13.02,34.16,0.42,19.24,,
2021-06-20 08:00:00,2021-06-20 09:00:00,46.5,55.37,20.78,12.55,33.34,0.38,25.84,,
2021-06-20 09:00:00,2021-06-20 10:00:00,9.68,15.2,21.01,12.84,33.85,0.33,33.36,,
2021-06-20 10:00:00,2021-06-20 11:00:00,12.54,14.37,20.11,12.27,32.38,0.33,36.24,,
2021-06-20 11:00:00,2021-06-20 12:00:00,8.01,16.71,19.08,12.26,31.35,0.34,47.29,,
2021-06-20 12:00:00,2021-06-20 13:00:00,26.52,36.21,16.34,11.05,27.4,0.37,63.6,,
2021-06-20 13:00:00,2021-06-20 14:00:00,25.24,34.48,15.65,10.99,26.65,0.38,84.13,,
2021-06-20 14:00:00,2021-06-20 15:00:00,30.57,40.9,14.76,10.59,25.35,0.4,107.32,,
2021-06-20 15:00:00,2021-06-20 16:00:00,28.4,38.18,15.56,10.66,26.23,0.38,94.35,,
2021-06-20 16:00:00,2021-06-20 17:00:00,20.48,36.74,15.91,11.15,27.06,0.35,78.22,,
2021-06-20 17:00:00,2021-06-20 18:00:00,19.3,30.75,16.6,10.86,27.46,0.34,65.75,,
2021-06-20 18:00:00,2021-06-20 19:00:00,20.58,36.21,17.99,11.39,29.39,0.36,56.78,,
2021-06-20 19:00:00,2021-06-20 20:00:00,16.63,33.86,19.55,12.44,31.99,0.37,50.67,,
2021-06-20 20:00:00,2021-06-20 21:00:00,13.97,24.71,21.17,12.93,34.1,0.39,46.0,,
2021-06-20 21:00:00,2021-06-20 22:00:00,18.19,33.0,21.31,13.11,34.42,0.39,40.62,,
2021-06-20 22:00:00,2021-06-20 23:00:00,20.17,26.36,21.74,13.33,35.06,0.37,37.7,,
2021-06-20 23:00:00,2021-06-21 00:00:00,11.42,25.75,22.05,13.24,35.29,0.37,31.4,,
2021-06-21 00:00:00,2021-06-21 01:00:00,18.38,30.65,21.74,13.23,34.97,0.37,25.46,,
2021-06-21 01:00:00,2021-06-21 02:00:00,12.42,23.43,21.79,13.22,35.01,0.36,25.05,,
2021-06-21 02:00:00,2021-06-21 03:00:00,18.82,24.24,22.02,13.09,35.11,0.36,16.95,,
2021-06-21 03:00:00,2021-06-21 04:00:00,16.33,20.03,22.3,13.45,35.76,0.38,12.74,,
2021-06-21 04:00:00,2021-06-21 05:00:00,20.6,23.83,22.4,13.58,35.98,0.38,8.89,,
2021-06-21 05:00:00,2021-06-21 06:00:00,8.78,34.82,22.04,13.42,35.46,0.39,10.19,,
2021-06-21 06:00:00,2021-06-21 07:00:00,14.11,37.72,22.2,13.2,35.4,0.41,12.47,,
2021-06-21 07:00:00,2021-06-21 08:00:00,20.28,38.76,21.45,12.99,34.44,0.39,20.84,,
2021-06-21 08:00:00,2021-06-21 09:00:00,18.5,37.91,20.35,12.52,32.87,0.38,31.98,,
2021-06-21 09:00:00,2021-06-21 10:00:00,26.66,52.83,18.67,11.71,30.38,0.41,45.28,,
2021-06-21 10:00:00,2021-06-21 11:00:00,34.08,50.23,17.33,11.27,28.61,0.41,65.66,,
2021-06-21 11:00:00,2021-06-21 12:00:00,24.65,51.97,17.3,11.76,29.05,0.46,87.24,,
2021-06-21 12:00:00,2021-06-21 13:00:00,24.63,57.25,14.71,10.29,25.01,0.45,104.74,,
2021-06-21 13:00:00,2021-06-21 14:00:00,31.55,62.0,13.97,11.87,25.85,0.47,114.75,,
2021-06-21 14:00:00,2021-06-21 15:00:00,28.67,58.06,14.38,10.38,24.76,0.45,120.33,,
2021-06-21 15:00:00,2021-06-21 16:00:00,30.12,57.71,14.96,10.64,25.6,0.43,120.83,,
2021-06-21 16:00:00,2021-06-21 17:00:00,31.88,57.73,14.67,10.79,25.46,0.42,117.36,,
2021-06-21 17:00:00,2021-06-21 18:00:00,28.22,57.93,15.7,11.17,26.86,0.43,110.69,,
2021-06-21 18:00:00,2021-06-21 19:00:00,19.41,49.56,18.33,11.49,29.82,0.42,96.35,,
2021-06-21 19:00:00,2021-06-21 20:00:00,22.38,56.91,19.53,12.03,31.56,0.43,89.1,,
2021-06-21 20:00:00,2021-06-21 21:00:00,22.14,54.75,20.64,12.41,33.05,0.42,65.89,,
2021-06-21 21:00:00,2021-06-21 22:00:00,19.56,44.98,21.84,12.86,34.7,0.45,37.56,,
2021-06-21 22:00:00,2021-06-21 23:00:00,23.09,76.08,22.36,13.46,35.83,0.47,36.77,,
2021-06-21 23:00:00,2021-06-22 00:00:00,26.35,60.5,21.95,13.14,35.1,0.43,47.35,,
2021-06-22 00:00:00,2021-06-22 01:00:00,19.86,45.46,21.7,13.28,34.99,0.43,44.95,,
2021-06-22 01:00:00,2021-06-22 02:00:00,21.61,43.76,21.94,12.8,34.74,0.44,39.88,,
2021-06-22 02:00:00,2021-06-22 03:00:00,23.57,59.06,22.07,12.98,35.04,0.44,38.33,,
2021-06-22 03:00:00,2021-06-22 04:00:00,27.11,56.65,22.56,13.47,36.03,0.44,21.49,,
2021-06-22 04:00:00,2021-06-22 05:00:00,20.97,63.79,22.83,13.77,36.6,0.44,19.81,,
2021-06-22 05:00:00,2021-06-22 06:00:00,11.64,62.73,23.21,13.72,36.93,0.45,10.35,,
2021-06-22 06:00:00,2021-06-22 07:00:00,9.23,59.72,23.65,13.95,37.6,0.47,10.05,,
2021-06-22 07:00:00,2021-06-22 08:00:00,16.14,82.2,23.05,13.47,36.52,0.53,14.75,,
2021-06-22 08:00:00,2021-06-22 09:00:00,43.1,127.2,20.17,12.33,32.51,0.47,54.22,,
2021-06-22 09:00:00,2021-06-22 10:00:00,35.52,96.0,18.37,11.92,30.29,0.44,84.09,,
2021-06-22 10:00:00,2021-06-22 11:00:00,23.7,98.64,16.28,11.36,27.64,0.39,102.28,,
2021-06-22 11:00:00,2021-06-22 12:00:00,23.42,98.49,15.74,12.36,28.1,0.37,102.19,,
2021-06-22 12:00:00,2021-06-22 13:00:00,21.5,83.12,9.85,8.92,18.78,0.35,107.75,,
2021-06-22 13:00:00,2021-06-22 14:00:00,21.88,89.87,6.65,6.99,13.64,0.35,109.37,,
2021-06-22 14:00:00,2021-06-22 15:00:00,21.61,158.91,6.35,6.89,13.24,0.35,106.72,,
2021-06-22 15:00:00,2021-06-22 16:00:00,22.81,124.05,6.17,6.81,12.98,0.33,102.07,,
2021-06-22 16:00:00,2021-06-22 17:00:00,17.45,104.21,6.17,6.72,12.89,0.32,102.23,,
2021-06-22 17:00:00,2021-06-22 18:00:00,16.34,105.65,5.79,6.53,12.32,0.32,99.66,,
2021-06-22 18:00:00,2021-06-22 19:00:00,24.28,113.78,5.8,6.58,12.38,0.33,92.93,,
2021-06-22 19:00:00,2021-06-22 20:00:00,18.37,116.63,6.17,6.96,13.13,0.37,77.33,,
2021-06-22 20:00:00,2021-06-22 21:00:00,20.48,128.06,5.93,6.89,12.82,0.49,54.75,,
2021-06-22 21:00:00,2021-06-22 22:00:00,34.93,142.22,6.23,7.19,13.42,0.63,44.92,,
2021-06-22 22:00:00,2021-06-22 23:00:00,38.37,158.25,7.14,7.47,14.61,0.57,50.37,,
2021-06-22 23:00:00,2021-06-23 00:00:00,28.78,136.87,8.47,7.81,16.28,0.59,33.45,,
2021-06-23 00:00:00,2021-06-23 01:00:00,37.59,155.05,9.42,8.38,17.8,0.59,31.84,,
2021-06-23 01:00:00,2021-06-23 02:00:00,37.11,152.09,9.95,9.11,19.07,0.6,24.95,,
2021-06-23 02:00:00,2021-06-23 03:00:00,32.26,135.44,10.52,8.71,19.24,0.58,21.11,,
2021-06-23 03:00:00,2021-06-23 04:00:00,29.4,128.63,11.11,8.82,19.93,0.57,16.83,,
2021-06-23 04:00:00,2021-06-23 05:00:00,26.62,122.81,11.99,9.16,21.15,0.58,15.16,,
2021-06-23 05:00:00,2021-06-23 06:00:00,27.5,128.92,12.68,9.36,22.04,0.59,15.13,,
2021-06-23 06:00:00,2021-06-23 07:00:00,26.49,110.52,13.73,10.09,23.83,0.6,12.0,,
2021-06-23 07:00:00,2021-06-23 08:00:00,51.92,163.73,13.63,10.46,24.08,0.6,15.8,,
2021-06-23 08:00:00,2021-06-23 09:00:00,60.34,305.26,7.99,7.71,15.69,0.42,40.64,,
2021-06-23 09:00:00,2021-06-23 10:00:00,30.69,240.31,7.19,7.49,14.67,0.41,62.26,,
2021-06-23 10:00:00,2021-06-23 11:00:00,25.49,193.39,7.34,7.66,14.99,0.42,78.82,,
2021-06-23 11:00:00,2021-06-23 12:00:00,19.08,142.49,7.37,7.41,14.78,0.39,95.63,,
2021-06-23 12:00:00,2021-06-23 13:00:00,13.65,103.63,6.7,6.98,13.68,0.35,105.49,,
2021-06-23 13:00:00,2021-06-23 14:00:00,16.59,109.88,6.47,6.82,13.29,0.39,138.42,,
2021-06-23 14:00:00,2021-06-23 15:00:00,15.68,118.91,6.77,7.2,13.98,0.39,149.08,,
2021-06-23 15:00:00,2021-06-23 16:00:00,20.63,116.45,7.09,7.36,14.44,0.38,153.53,,
2021-06-23 16:00:00,2021-06-23 17:00:00,16.5,89.03,5.78,6.65,12.43,0.37,152.1,,
2021-06-23 17:00:00,2021-06-23 18:00:00,19.18,100.08,5.62,6.43,12.05,0.35,145.33,,
2021-06-23 18:00:00,2021-06-23 19:00:00,23.4,86.28,5.4,6.45,11.84,0.35,125.8,,
2021-06-23 19:00:00,2021-06-23 20:00:00,23.64,100.83,5.44,6.58,12.02,0.4,117.5,,
2021-06-23 20:00:00,2021-06-23 21:00:00,24.81,105.83,5.63,6.9,12.53,0.45,93.26,,
2021-06-23 21:00:00,2021-06-23 22:00:00,31.09,149.05,6.38,7.03,13.41,0.58,73.53,,
2021-06-23 22:00:00,2021-06-23 23:00:00,35.85,207.99,7.28,7.37,14.66,0.58,75.1,,
2021-06-23 23:00:00,2021-06-24 00:00:00,22.74,124.76,9.73,8.34,18.07,0.45,60.24,,
2021-06-24 00:00:00,2021-06-24 01:00:00,21.57,86.95,11.67,9.15,20.82,0.45,50.2,,
2021-06-24 01:00:00,2021-06-24 02:00:00,30.05,75.08,12.99,9.67,22.67,0.46,44.5,,
2021-06-24 02:00:00,2021-06-24 03:00:00,25.62,72.09,13.89,9.68,23.57,0.44,43.48,,
2021-06-24 03:00:00,2021-06-24 04:00:00,21.73,60.89,14.76,10.08,24.84,0.41,39.95,,
2021-06-24 04:00:00,2021-06-24 05:00:00,16.67,46.65,15.65,10.29,25.93,0.41,37.71,,
2021-06-24 05:00:00,2021-06-24 06:00:00,11.37,48.78,16.41,10.54,26.94,0.42,31.33,,
2021-06-24 06:00:00,2021-06-24 07:00:00,1.41,43.44,16.96,11.17,28.13,0.46,26.0,,
2021-06-24 07:00:00,2021-06-24 08:00:00,6.58,56.37,17.11,11.13,28.25,0.42,27.55,,
2021-06-24 08:00:00,2021-06-24 09:00:00,10.85,56.92,16.84,11.01,27.85,0.44,36.12,,
2021-06-24 09:00:00,2021-06-24 10:00:00,20.73,66.57,15.52,10.91,26.42,0.45,44.86,,
2021-06-24 10:00:00,2021-06-24 11:00:00,27.17,70.54,14.7,10.21,24.91,0.46,50.2,,
2021-06-24 11:00:00,2021-06-24 12:00:00,30.72,92.56,13.43,10.05,23.48,0.48,57.14,,
2021-06-24 12:00:00,2021-06-24 13:00:00,26.73,101.33,14.82,10.26,25.09,0.45,70.28,,
2021-06-24 13:00:00,2021-06-24 14:00:00,30.14,102.91,10.53,8.88,19.42,0.45,85.53,,
2021-06-24 14:00:00,2021-06-24 15:00:00,21.68,110.13,9.9,8.49,18.39,0.43,106.1,,
2021-06-24 15:00:00,2021-06-24 16:00:00,26.77,131.35,10.18,8.44,18.62,0.41,104.31,,
