From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree),RF (mm)
2022-12-24 22:00:00,2022-12-24 23:00:00,62.19,125.2,3.44,16.66,20.25,10.17,26.22,1.34,10.47,0.27,,0.16,0.16,,76.17,,,0.0,744.99,,11.67,0.0
2022-12-24 23:00:00,2022-12-25 00:00:00,75.05,110.69,3.5,16.11,19.8,10.18,27.04,1.35,10.19,0.27,,0.16,0.16,,81.2,,,0.0,744.91,,10.69,0.0
2022-12-25 00:00:00,2022-12-25 01:00:00,75.28,116.31,3.57,14.0,17.95,10.17,26.42,1.33,8.65,0.27,,0.16,0.16,,85.16,,,0.0,744.8,,9.91,0.0
2022-12-25 01:00:00,2022-12-25 02:00:00,78.26,110.6,3.5,13.67,17.48,10.15,26.21,1.33,8.4,0.27,,0.16,0.16,,88.12,,,0.0,744.74,,9.24,0.0
2022-12-25 02:00:00,2022-12-25 03:00:00,75.67,130.71,3.62,13.89,17.94,10.2,26.57,1.33,8.04,0.27,,0.16,0.16,,90.16,,,0.0,744.74,,8.68,0.0
2022-12-25 03:00:00,2022-12-25 04:00:00,74.48,110.42,3.8,12.19,16.64,10.28,26.49,1.29,7.49,0.26,,0.15,0.15,,91.45,,,0.0,744.62,,8.4,0.0
2022-12-25 04:00:00,2022-12-25 05:00:00,70.91,113.14,3.65,11.97,16.22,10.24,26.03,1.26,7.48,0.25,,0.15,0.15,,92.74,,,0.0,744.43,,8.41,0.0
2022-12-25 05:00:00,2022-12-25 06:00:00,67.76,124.3,3.58,12.02,16.17,10.23,26.62,1.25,7.48,0.25,,0.15,0.15,,93.52,,,0.0,744.69,,8.25,0.0
2022-12-25 06:00:00,2022-12-25 07:00:00,62.09,88.51,3.87,11.01,15.63,10.26,26.24,1.22,7.35,0.24,,0.15,0.15,,94.1,,,0.0,745.11,,8.22,0.0
2022-12-25 07:00:00,2022-12-25 08:00:00,59.78,102.81,3.87,10.72,15.34,10.26,25.88,1.21,7.36,0.24,,0.15,0.15,,94.43,,,0.69,745.52,,8.12,0.0
2022-12-25 08:00:00,2022-12-25 09:00:00,59.08,154.25,4.12,11.61,16.68,10.13,26.29,1.21,7.38,0.24,,0.15,0.15,,94.56,,,17.12,746.03,,7.98,0.0
2022-12-25 09:00:00,2022-12-25 10:00:00,62.33,89.43,4.89,10.74,16.84,10.16,26.11,1.23,7.29,0.24,,0.15,0.15,,94.45,,,44.1,746.46,,8.41,0.0
2022-12-25 10:00:00,2022-12-25 11:00:00,62.88,94.48,4.93,9.76,16.0,10.2,26.1,1.25,7.33,0.25,,0.15,0.15,,93.71,,,74.96,746.66,,9.09,0.0
2022-12-25 11:00:00,2022-12-25 12:00:00,55.62,94.55,5.17,11.82,18.22,10.22,26.47,1.26,7.49,0.25,,0.15,0.15,,90.27,,,116.84,746.43,,10.02,0.0
2022-12-25 12:00:00,2022-12-25 13:00:00,73.22,96.85,5.72,13.28,20.32,10.22,26.57,1.25,7.39,0.25,,0.15,0.15,,82.61,,,205.46,745.74,,11.57,0.0
2022-12-25 13:00:00,2022-12-25 14:00:00,69.33,108.52,4.92,14.5,20.38,10.18,26.36,1.26,7.9,0.25,,0.15,0.15,,74.26,,,325.67,745.16,,13.83,0.0
2022-12-25 14:00:00,2022-12-25 15:00:00,70.42,110.21,3.99,16.09,20.49,10.21,27.36,1.26,8.91,0.25,,0.15,0.15,,67.65,,,273.29,744.71,,15.64,0.0
2022-12-25 15:00:00,2022-12-25 16:00:00,77.14,115.47,3.71,14.14,18.18,10.24,26.56,1.25,9.15,0.25,,0.15,0.15,,66.82,,,167.62,744.6,,15.89,0.0
2022-12-25 16:00:00,2022-12-25 17:00:00,79.91,132.84,3.72,15.16,19.13,10.28,26.62,1.27,9.62,0.26,,0.15,0.15,,71.79,,,50.4,744.57,,14.63,0.0
2022-12-25 17:00:00,2022-12-25 18:00:00,88.83,149.0,3.84,18.2,22.22,10.22,27.57,1.36,8.95,0.27,,0.17,0.17,,76.74,,,2.42,744.76,,13.31,0.0
2022-12-25 18:00:00,2022-12-25 19:00:00,99.54,171.02,4.08,21.57,25.67,10.26,26.68,1.56,7.58,0.31,,0.19,0.19,,81.14,,,0.0,744.98,,12.18,0.0
2022-12-25 19:00:00,2022-12-25 20:00:00,128.37,205.71,4.35,24.19,28.47,10.21,26.42,1.76,7.41,0.35,,0.21,0.21,,84.34,,,0.0,745.34,,11.27,0.0
2022-12-25 20:00:00,2022-12-25 21:00:00,77.2,139.65,4.7,27.58,32.04,10.18,27.53,1.96,7.3,0.39,,0.23,0.23,,86.72,,,0.0,745.78,,10.78,0.0
2022-12-25 21:00:00,2022-12-25 22:00:00,77.31,138.73,5.11,25.33,30.6,10.12,26.95,2.08,7.22,0.41,,0.25,0.25,,88.04,,,0.0,745.95,,10.45,0.0
2022-12-25 22:00:00,2022-12-25 23:00:00,84.52,143.36,4.71,24.82,29.56,10.18,26.85,2.15,7.34,0.43,,0.26,0.26,,88.81,,,0.0,745.92,,10.02,0.0
2022-12-25 23:00:00,2022-12-26 00:00:00,79.31,130.15,4.45,23.32,27.8,10.21,27.48,2.14,7.42,0.43,,0.26,0.26,,91.25,,,0.0,746.05,,8.99,0.0
2022-12-26 00:00:00,2022-12-26 01:00:00,65.8,116.24,4.43,18.72,23.53,10.19,27.03,2.06,7.25,0.41,,0.24,0.25,,92.44,,,0.0,745.76,,8.23,0.0
2022-12-26 01:00:00,2022-12-26 02:00:00,56.23,106.69,4.34,17.21,21.99,10.25,27.02,2.0,7.26,0.4,,0.24,0.24,,93.1,,,0.0,745.63,,7.54,0.0
2022-12-26 02:00:00,2022-12-26 03:00:00,43.96,74.98,4.55,16.86,22.0,10.22,27.26,1.96,7.3,0.39,,0.24,0.24,,93.97,,,0.0,745.67,,7.32,0.0
2022-12-26 03:00:00,2022-12-26 04:00:00,34.91,55.98,6.77,15.64,24.02,10.18,27.06,1.91,7.23,0.38,,0.23,0.23,,94.6,,,0.0,745.65,,7.23,0.0
2022-12-26 04:00:00,2022-12-26 05:00:00,34.32,52.6,8.4,15.78,26.45,10.14,27.19,1.9,7.27,0.38,,0.23,0.23,,95.06,,,0.0,745.62,,7.49,0.0
2022-12-26 05:00:00,2022-12-26 06:00:00,29.11,49.12,8.34,16.25,26.79,10.23,27.28,1.87,7.33,0.37,,0.22,0.22,,95.3,,,0.0,745.76,,7.53,0.0
2022-12-26 06:00:00,2022-12-26 07:00:00,26.38,43.54,8.66,14.38,25.52,10.18,26.84,1.82,7.17,0.36,,0.22,0.22,,95.5,,,0.0,746.14,,7.76,0.0
2022-12-26 07:00:00,2022-12-26 08:00:00,25.01,43.07,8.34,14.13,24.83,10.26,26.86,1.78,7.23,0.35,,0.21,0.21,,95.65,,,2.08,746.74,,7.66,0.0
2022-12-26 08:00:00,2022-12-26 09:00:00,23.47,42.32,7.82,14.85,24.77,10.19,27.39,1.75,7.31,0.35,,0.21,0.21,,95.47,,,26.31,747.4,,7.69,0.0
2022-12-26 09:00:00,2022-12-26 10:00:00,21.98,43.3,7.6,12.74,22.49,10.21,27.09,1.73,7.3,0.35,,0.21,0.21,,95.49,,,48.96,748.25,,8.0,0.21
2022-12-26 10:00:00,2022-12-26 11:00:00,27.7,46.17,6.83,12.57,21.02,10.21,26.48,1.71,7.21,0.34,,0.21,0.21,,95.2,,,84.66,748.75,,8.66,0.0
2022-12-26 11:00:00,2022-12-26 12:00:00,32.91,53.65,4.8,16.03,21.57,10.27,27.21,1.62,9.2,0.33,,0.19,0.19,,94.02,,,141.92,748.41,,9.64,0.03
2022-12-26 12:00:00,2022-12-26 13:00:00,30.49,40.94,3.78,17.7,21.7,10.24,27.24,1.52,10.56,0.3,,0.18,0.18,,90.65,,,251.64,747.67,,11.5,0.47
2022-12-26 13:00:00,2022-12-26 14:00:00,32.47,59.52,3.88,16.06,20.3,10.21,27.23,1.52,8.75,0.3,,0.18,0.18,,69.98,,,372.65,746.9,,15.87,0.02
2022-12-26 14:00:00,2022-12-26 15:00:00,33.55,56.31,3.86,15.71,19.95,10.2,28.26,1.56,9.79,0.31,,0.19,0.19,,57.24,,,304.95,746.39,,18.77,0.0
2022-12-26 15:00:00,2022-12-26 16:00:00,53.94,72.38,3.57,14.66,18.58,10.33,27.74,1.55,9.95,0.31,,0.19,0.19,,56.88,,,204.37,746.32,,19.06,0.0
2022-12-26 16:00:00,2022-12-26 17:00:00,45.18,81.66,3.62,14.76,18.75,10.25,27.71,1.51,10.82,0.3,,0.18,0.18,,51.07,,,100.19,746.17,,18.14,0.0
2022-12-26 17:00:00,2022-12-26 18:00:00,37.02,56.15,5.16,19.92,25.69,10.2,28.12,1.61,9.43,0.32,,0.2,0.2,,65.52,,,2.99,746.3,,14.24,0.0
2022-12-26 18:00:00,2022-12-26 19:00:00,40.32,72.32,20.91,38.97,65.52,10.07,28.21,2.28,7.09,0.46,,0.27,0.27,,78.39,,,0.0,746.67,,12.58,0.0
2022-12-26 19:00:00,2022-12-26 20:00:00,93.18,165.76,30.36,47.83,87.05,9.72,27.62,2.73,7.23,0.55,,0.33,0.33,,84.84,,,0.0,747.02,,11.82,0.0
2022-12-26 20:00:00,2022-12-26 21:00:00,104.61,168.37,34.34,49.73,94.44,9.54,28.0,2.99,7.28,0.6,,0.36,0.36,,88.74,,,0.0,747.25,,10.8,0.0
2022-12-26 21:00:00,2022-12-26 22:00:00,87.39,140.39,33.18,45.38,88.81,9.59,27.71,3.1,7.22,0.62,,0.37,0.37,,89.2,,,0.0,747.41,,10.61,0.0
2022-12-26 22:00:00,2022-12-26 23:00:00,73.37,120.95,25.66,42.55,75.69,9.65,27.28,3.03,7.38,0.6,,0.36,0.36,,88.71,,,0.0,747.36,,10.32,0.0
2022-12-26 23:00:00,2022-12-27 00:00:00,58.04,100.33,17.45,39.05,60.7,9.78,27.89,2.87,7.4,0.57,,0.35,0.35,,90.11,,,0.0,747.23,,9.71,0.0
2022-12-27 00:00:00,2022-12-27 01:00:00,56.74,94.55,11.01,32.59,45.63,9.95,27.05,2.61,7.34,0.52,,0.32,0.32,,91.44,,,0.0,746.95,,9.22,0.0
2022-12-27 01:00:00,2022-12-27 02:00:00,59.95,101.34,7.5,27.6,36.09,10.09,26.67,2.42,7.39,0.48,,0.29,0.29,,92.84,,,0.0,746.57,,8.72,0.0
2022-12-27 02:00:00,2022-12-27 03:00:00,61.62,104.76,6.06,25.2,31.81,10.13,27.32,2.29,7.46,0.46,,0.28,0.28,,93.69,,,0.0,746.37,,8.79,0.0
2022-12-27 03:00:00,2022-12-27 04:00:00,52.16,92.64,4.98,20.86,26.3,10.15,26.93,2.14,7.51,0.43,,0.26,0.26,,94.51,,,0.0,746.33,,9.28,0.0
2022-12-27 04:00:00,2022-12-27 05:00:00,46.35,79.67,4.19,18.14,22.65,10.16,26.74,2.02,7.79,0.41,,0.24,0.24,,94.92,,,0.0,746.16,,9.14,0.0
2022-12-27 05:00:00,2022-12-27 06:00:00,44.15,75.48,3.98,15.79,20.21,10.23,27.04,1.92,8.02,0.39,,0.23,0.23,,95.18,,,0.0,746.14,,8.94,0.0
2022-12-27 06:00:00,2022-12-27 07:00:00,39.56,69.66,3.87,14.0,18.41,10.2,26.66,1.8,7.73,0.36,,0.21,0.21,,95.4,,,0.0,746.24,,8.91,0.0
2022-12-27 07:00:00,2022-12-27 08:00:00,38.1,73.43,3.77,13.06,17.37,10.28,26.42,1.69,7.87,0.34,,0.2,0.2,,95.46,,,2.85,746.51,,8.91,0.0
2022-12-27 08:00:00,2022-12-27 09:00:00,37.07,75.23,3.63,12.41,16.56,10.21,26.91,1.59,8.29,0.32,,0.19,0.19,,95.2,,,24.51,747.1,,8.94,0.0
2022-12-27 09:00:00,2022-12-27 10:00:00,36.85,65.94,4.13,12.78,17.64,10.22,27.0,1.54,7.71,0.31,,0.18,0.18,,94.66,,,48.38,747.36,,9.33,0.0
2022-12-27 10:00:00,2022-12-27 11:00:00,43.38,85.9,4.2,14.45,19.26,10.26,26.84,1.52,8.12,0.3,,0.18,0.18,,92.58,,,84.16,747.37,,10.12,0.0
2022-12-27 11:00:00,2022-12-27 12:00:00,52.67,96.71,4.42,17.52,22.38,10.28,27.44,1.5,9.15,0.3,,0.18,0.18,,87.54,,,106.3,746.97,,10.98,0.0
2022-12-27 12:00:00,2022-12-27 13:00:00,63.48,91.69,4.46,18.1,22.96,10.21,27.85,1.5,10.47,0.3,,0.18,0.18,,82.56,,,187.55,746.22,,12.11,0.0
2022-12-27 13:00:00,2022-12-27 14:00:00,61.53,89.29,4.66,19.69,24.73,10.24,28.92,1.51,12.15,0.3,,0.18,0.18,,73.8,,,336.02,745.42,,14.28,0.0
2022-12-27 14:00:00,2022-12-27 15:00:00,54.21,90.28,4.21,20.17,24.57,10.25,30.31,1.53,18.12,0.3,,0.18,0.18,,67.69,,,267.38,744.94,,15.93,0.0
2022-12-27 15:00:00,2022-12-27 16:00:00,58.56,87.82,3.76,16.32,20.34,10.24,28.42,1.51,13.01,0.3,,0.18,0.18,,65.53,,,170.87,744.61,,16.72,0.0
2022-12-27 16:00:00,2022-12-27 17:00:00,62.67,101.25,3.86,16.61,20.77,10.2,27.32,1.51,12.24,0.3,,0.18,0.18,,67.48,,,64.54,744.46,,16.45,0.0
2022-12-27 17:00:00,2022-12-27 18:00:00,67.26,100.67,3.96,17.8,22.03,10.23,27.93,1.6,10.99,0.33,,0.2,0.2,,76.55,,,1.59,744.51,,14.03,0.0
2022-12-27 18:00:00,2022-12-27 19:00:00,86.82,134.0,8.0,28.2,37.33,10.23,27.15,2.12,8.79,0.43,,0.26,0.26,,84.88,,,0.0,744.81,,12.5,0.0
2022-12-27 19:00:00,2022-12-27 20:00:00,145.59,232.06,18.29,40.86,63.54,10.04,26.8,3.02,8.7,0.61,,0.36,0.36,,89.1,,,0.0,745.16,,11.37,0.0
2022-12-27 20:00:00,2022-12-27 21:00:00,145.89,229.3,27.51,45.16,80.57,9.77,27.78,3.8,8.88,0.76,,0.46,0.46,,91.04,,,0.0,745.45,,11.06,0.0
2022-12-27 21:00:00,2022-12-27 22:00:00,185.76,285.1,28.51,43.08,80.05,9.65,27.5,4.03,8.78,0.8,,0.48,0.48,,89.5,,,0.0,745.48,,10.78,0.0
2022-12-27 22:00:00,2022-12-27 23:00:00,118.49,185.38,18.96,40.41,63.25,9.71,27.2,3.69,8.81,0.74,,0.44,0.44,,89.11,,,0.0,745.46,,10.12,0.0
2022-12-27 23:00:00,2022-12-28 00:00:00,95.97,154.18,10.01,37.51,48.74,9.98,27.36,3.21,8.99,0.64,,0.39,0.39,,87.52,,,0.0,745.4,,10.14,0.0
2022-12-28 00:00:00,2022-12-28 01:00:00,82.77,127.28,5.32,31.2,36.29,10.07,26.7,2.72,9.13,0.54,,0.33,0.33,,88.0,,,0.0,745.18,,9.86,0.0
2022-12-28 01:00:00,2022-12-28 02:00:00,87.0,121.3,4.26,24.36,28.49,10.14,26.08,2.41,9.83,0.48,,0.29,0.29,,88.9,,,0.0,744.97,,9.6,0.0
2022-12-28 02:00:00,2022-12-28 03:00:00,72.18,116.43,3.78,20.28,24.08,10.15,26.22,2.17,10.62,0.43,,0.26,0.26,,88.77,,,0.0,744.85,,9.46,0.0
2022-12-28 03:00:00,2022-12-28 04:00:00,69.78,101.74,3.63,16.12,20.02,10.25,25.88,1.98,9.85,0.4,,0.23,0.24,,90.47,,,0.0,744.67,,8.77,0.0
2022-12-28 04:00:00,2022-12-28 05:00:00,68.01,104.82,3.6,14.15,18.15,10.31,26.13,1.86,10.06,0.37,,0.22,0.22,,91.43,,,0.0,744.37,,8.48,0.0
2022-12-28 05:00:00,2022-12-28 06:00:00,68.52,97.55,3.52,13.29,17.23,10.24,26.69,1.77,10.2,0.35,,0.21,0.21,,91.44,,,0.0,744.47,,8.14,0.0
2022-12-28 06:00:00,2022-12-28 07:00:00,65.43,101.31,3.61,12.87,17.0,10.27,26.57,1.7,9.42,0.34,,0.2,0.2,,92.34,,,0.0,744.81,,7.88,0.0
2022-12-28 07:00:00,2022-12-28 08:00:00,65.94,101.53,3.68,13.7,17.84,10.29,26.29,1.67,9.45,0.33,,0.2,0.2,,91.88,,,1.34,745.33,,8.16,0.0
2022-12-28 08:00:00,2022-12-28 09:00:00,72.81,112.69,3.87,14.68,19.04,10.23,26.95,1.64,9.35,0.33,,0.2,0.2,,90.57,,,23.31,745.85,,8.57,0.0
2022-12-28 09:00:00,2022-12-28 10:00:00,73.08,112.94,4.12,14.04,18.7,10.23,26.48,1.61,9.1,0.32,,0.19,0.19,,87.56,,,78.2,746.56,,9.5,0.0
2022-12-28 10:00:00,2022-12-28 11:00:00,81.15,122.25,4.12,14.65,19.37,10.18,26.28,1.61,9.26,0.32,,0.19,0.19,,81.0,,,246.61,746.93,,11.09,0.0
2022-12-28 11:00:00,2022-12-28 12:00:00,78.91,117.18,4.04,15.28,19.8,10.24,27.14,1.62,10.0,0.33,,0.2,0.2,,70.63,,,369.73,746.6,,14.23,0.0
2022-12-28 12:00:00,2022-12-28 13:00:00,77.67,119.35,3.65,14.82,18.85,10.24,26.67,1.61,11.16,0.32,,0.19,0.19,,61.11,,,371.04,745.91,,16.71,0.0
2022-12-28 13:00:00,2022-12-28 14:00:00,71.53,110.09,3.65,14.47,18.49,10.26,26.65,1.6,12.91,0.32,,0.19,0.19,,56.99,,,321.53,745.15,,18.84,0.0
2022-12-28 14:00:00,2022-12-28 15:00:00,51.63,87.34,3.58,15.54,19.39,10.21,27.84,1.61,14.11,0.32,,0.19,0.19,,66.08,,,237.75,744.92,,17.21,0.0
2022-12-28 15:00:00,2022-12-28 16:00:00,60.48,100.59,3.5,17.12,20.75,10.25,26.77,1.63,12.22,0.33,,0.2,0.2,,69.14,,,141.53,744.66,,16.51,0.14
2022-12-28 16:00:00,2022-12-28 17:00:00,65.21,119.3,3.67,21.64,25.16,10.25,26.46,1.71,11.12,0.34,,0.2,0.2,,75.55,,,47.75,744.62,,14.29,0.07
2022-12-28 17:00:00,2022-12-28 18:00:00,68.11,120.85,3.88,25.36,28.91,10.11,27.34,1.82,10.19,0.36,,0.22,0.22,,80.91,,,1.07,744.96,,12.34,0.0
2022-12-28 18:00:00,2022-12-28 19:00:00,66.18,122.72,4.52,28.11,32.31,10.15,26.63,1.96,8.83,0.39,,0.23,0.23,,84.16,,,0.0,745.62,,11.44,0.0
2022-12-28 19:00:00,2022-12-28 20:00:00,70.38,122.72,5.67,31.44,37.04,10.12,26.27,2.1,8.54,0.42,,0.26,0.26,,86.38,,,0.0,746.05,,10.76,0.0
2022-12-28 20:00:00,2022-12-28 21:00:00,64.66,112.44,7.13,34.03,41.47,10.04,27.29,2.25,8.56,0.45,,0.27,0.27,,88.16,,,0.0,746.41,,10.28,0.0
2022-12-28 21:00:00,2022-12-28 22:00:00,66.92,111.59,8.88,31.83,41.52,10.08,27.17,2.35,8.87,0.47,,0.28,0.28,,89.62,,,0.0,746.57,,9.8,0.0
2022-12-28 22:00:00,2022-12-28 23:00:00,65.98,124.98,10.56,30.56,43.11,9.98,27.16,2.39,8.64,0.47,,0.29,0.29,,91.19,,,0.0,746.66,,9.23,0.0
2022-12-28 23:00:00,2022-12-29 00:00:00,62.72,116.94,14.11,30.32,47.94,9.98,27.57,2.43,8.69,0.48,,0.29,0.29,,92.4,,,0.0,746.56,,8.91,0.0
2022-12-29 00:00:00,2022-12-29 01:00:00,61.78,103.37,18.85,28.62,53.08,9.97,26.97,2.39,8.76,0.47,,0.29,0.29,,93.0,,,0.0,746.47,,8.47,0.0
2022-12-29 01:00:00,2022-12-29 02:00:00,58.41,105.82,18.01,26.41,49.81,9.89,26.25,2.26,8.64,0.45,,0.27,0.27,,93.39,,,0.0,746.4,,7.96,0.0
2022-12-29 02:00:00,2022-12-29 03:00:00,43.58,67.2,16.22,25.51,46.48,9.95,26.97,2.16,8.71,0.43,,0.26,0.26,,93.87,,,0.0,746.42,,7.73,0.0
2022-12-29 03:00:00,2022-12-29 04:00:00,39.27,60.1,14.29,21.86,40.49,9.97,26.79,2.06,8.73,0.41,,0.25,0.25,,94.24,,,0.0,746.35,,7.82,0.0
2022-12-29 04:00:00,2022-12-29 05:00:00,37.61,62.87,12.56,19.92,36.14,9.96,26.68,2.0,8.71,0.4,,0.24,0.24,,94.52,,,0.0,746.44,,7.66,0.0
2022-12-29 05:00:00,2022-12-29 06:00:00,37.29,62.45,10.6,18.11,31.68,10.1,27.31,1.95,8.77,0.39,,0.23,0.23,,94.78,,,0.0,746.5,,7.15,0.0
2022-12-29 06:00:00,2022-12-29 07:00:00,33.92,49.21,8.31,16.32,26.81,10.15,26.9,1.85,8.74,0.37,,0.22,0.22,,95.17,,,0.0,747.12,,7.39,0.0
2022-12-29 07:00:00,2022-12-29 08:00:00,28.58,49.33,6.08,14.62,22.09,10.22,26.62,1.72,8.87,0.34,,0.21,0.21,,95.39,,,1.26,747.58,,8.13,0.0
2022-12-29 08:00:00,2022-12-29 09:00:00,26.22,52.66,4.82,14.53,20.23,10.27,26.92,1.63,8.93,0.33,,0.2,0.2,,95.18,,,24.92,748.21,,8.94,0.0
2022-12-29 09:00:00,2022-12-29 10:00:00,39.84,71.89,4.88,14.87,20.62,10.16,26.8,1.57,8.96,0.32,,0.19,0.19,,93.45,,,63.11,748.95,,9.78,0.0
2022-12-29 10:00:00,2022-12-29 11:00:00,39.97,82.94,4.33,16.48,21.33,10.15,26.57,1.53,9.37,0.31,,0.18,0.18,,87.1,,,94.4,749.19,,10.69,0.0
2022-12-29 11:00:00,2022-12-29 12:00:00,50.26,91.88,4.01,16.61,20.98,10.26,27.39,1.53,9.68,0.31,,0.18,0.18,,80.3,,,208.07,748.77,,12.26,0.0
2022-12-29 12:00:00,2022-12-29 13:00:00,59.94,98.48,4.09,21.0,25.14,10.29,27.52,1.57,11.44,0.32,,0.19,0.19,,72.08,,,291.82,748.19,,14.38,0.0
2022-12-29 13:00:00,2022-12-29 14:00:00,87.84,129.54,3.85,20.08,23.98,10.29,27.44,1.59,10.94,0.32,,0.19,0.19,,63.23,,,301.16,747.5,,16.88,0.0
2022-12-29 14:00:00,2022-12-29 15:00:00,66.96,108.8,3.95,19.0,23.12,10.26,28.5,1.6,12.15,0.32,,0.19,0.19,,66.94,,,191.83,746.85,,16.24,0.0
2022-12-29 15:00:00,2022-12-29 16:00:00,83.13,134.8,3.47,15.47,19.18,10.22,27.68,1.54,11.57,0.31,,0.18,0.18,,65.58,,,160.15,746.34,,17.08,0.0
2022-12-29 16:00:00,2022-12-29 17:00:00,55.71,93.41,3.71,15.07,19.19,10.23,27.59,1.52,11.51,0.3,,0.18,0.18,,66.83,,,51.47,746.21,,16.34,0.0
2022-12-29 17:00:00,2022-12-29 18:00:00,63.12,109.07,3.77,18.74,22.64,10.2,28.07,1.61,10.46,0.33,,0.2,0.2,,75.48,,,1.59,746.51,,14.29,0.0
2022-12-29 18:00:00,2022-12-29 19:00:00,75.33,142.59,4.99,25.04,30.19,10.27,27.05,1.91,8.87,0.39,,0.23,0.23,,81.91,,,0.0,747.1,,13.06,0.0
2022-12-29 19:00:00,2022-12-29 20:00:00,103.38,199.2,12.39,37.3,51.96,10.09,26.88,2.56,8.79,0.52,,0.31,0.31,,84.55,,,0.0,747.35,,12.67,0.0
2022-12-29 20:00:00,2022-12-29 21:00:00,158.97,254.8,38.7,47.38,98.44,9.74,27.97,3.61,8.9,0.73,,0.43,0.43,,87.04,,,0.0,747.59,,12.3,0.0
2022-12-29 21:00:00,2022-12-29 22:00:00,206.49,320.0,71.07,44.8,141.85,9.19,28.1,4.72,8.95,0.95,,0.57,0.57,,88.23,,,0.0,747.88,,12.06,0.0
2022-12-29 22:00:00,2022-12-29 23:00:00,182.31,277.38,97.63,41.95,176.75,8.64,28.35,5.56,8.97,1.12,,0.67,0.67,,89.21,,,0.0,748.17,,12.08,0.0
2022-12-29 23:00:00,2022-12-30 00:00:00,214.83,331.62,118.62,37.73,202.53,8.27,29.52,6.21,9.11,1.25,,0.74,0.75,,88.95,,,0.0,748.13,,12.27,0.0
2022-12-30 00:00:00,2022-12-30 01:00:00,205.71,311.87,136.14,31.8,221.87,8.05,29.53,6.59,9.07,1.32,,0.79,0.79,,88.96,,,0.0,747.94,,12.43,0.0
2022-12-30 01:00:00,2022-12-30 02:00:00,179.52,273.98,140.94,29.84,226.84,7.82,29.3,6.47,9.01,1.29,,0.78,0.78,,88.07,,,0.0,747.81,,12.5,0.0
2022-12-30 02:00:00,2022-12-30 03:00:00,113.04,179.69,117.28,32.44,195.82,8.13,29.22,5.64,8.9,1.12,,0.67,0.67,,88.32,,,0.0,747.59,,12.19,0.0
2022-12-30 03:00:00,2022-12-30 04:00:00,88.56,135.41,85.26,31.99,150.08,8.68,28.36,4.59,8.84,0.91,,0.55,0.55,,89.62,,,0.0,747.36,,11.9,0.0
2022-12-30 04:00:00,2022-12-30 05:00:00,81.33,125.65,60.68,30.71,114.14,9.13,27.87,3.79,8.78,0.76,,0.45,0.45,,91.09,,,0.0,747.21,,11.19,0.0
2022-12-30 05:00:00,2022-12-30 06:00:00,76.47,107.9,45.13,27.78,89.44,9.34,28.3,3.24,8.88,0.65,,0.39,0.39,,92.53,,,0.0,747.15,,10.85,0.0
2022-12-30 06:00:00,2022-12-30 07:00:00,74.49,118.53,36.46,23.84,73.58,9.59,27.84,2.83,8.74,0.56,,0.34,0.34,,93.41,,,0.0,747.26,,10.63,0.0
2022-12-30 07:00:00,2022-12-30 08:00:00,69.03,107.35,28.54,24.15,62.64,9.81,27.44,2.56,8.78,0.51,,0.3,0.3,,93.46,,,9.79,747.8,,10.54,0.0
2022-12-30 08:00:00,2022-12-30 09:00:00,79.22,127.2,21.79,24.43,53.34,9.89,28.88,2.4,8.76,0.48,,0.29,0.29,,93.22,,,64.25,748.61,,10.88,0.0
2022-12-30 09:00:00,2022-12-30 10:00:00,50.03,86.1,17.16,24.3,46.69,9.93,28.11,2.27,8.79,0.46,,0.27,0.27,,88.09,,,176.82,749.09,,13.08,0.06
2022-12-30 10:00:00,2022-12-30 11:00:00,54.58,93.67,10.98,28.41,41.78,10.05,28.14,2.16,8.96,0.43,,0.26,0.26,,72.06,,,272.63,749.39,,16.4,0.14
2022-12-30 11:00:00,2022-12-30 12:00:00,49.81,88.15,5.2,29.25,34.31,10.12,28.46,1.95,10.79,0.39,,0.23,0.23,,65.02,,,265.44,749.11,,18.23,0.0
2022-12-30 12:00:00,2022-12-30 13:00:00,47.3,82.58,4.17,22.54,26.68,10.27,27.62,1.65,11.84,0.33,,0.2,0.2,,63.66,,,253.99,748.44,,18.52,0.0
2022-12-30 13:00:00,2022-12-30 14:00:00,39.48,66.26,4.24,19.21,23.7,10.24,27.29,1.52,13.97,0.3,,0.18,0.18,,57.62,,,329.22,747.63,,20.76,0.13
2022-12-30 14:00:00,2022-12-30 15:00:00,42.52,67.12,4.03,17.09,21.48,10.21,29.17,1.45,15.7,0.29,,0.18,0.18,,58.9,,,203.72,747.26,,20.7,0.28
2022-12-30 15:00:00,2022-12-30 16:00:00,36.68,61.93,3.77,15.55,19.69,10.29,27.97,1.39,13.94,0.28,,0.17,0.17,,66.55,,,78.73,746.93,,18.75,0.01
2022-12-30 16:00:00,2022-12-30 17:00:00,41.66,70.28,3.49,21.23,24.5,10.33,28.09,1.41,27.56,0.28,,0.17,0.17,,69.12,,,36.04,746.89,,18.13,0.0
