From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2023-01-12 04:00:00,2023-01-12 05:00:00,38.5,66.0,0.8,7.08,4.42,8.9,1.73,,4.0,1.9,2.08,,,,,91.0,1.23,282.75,9.0,745.0,,0.3,10.8,0.12
2023-01-12 05:00:00,2023-01-12 06:00:00,37.75,64.75,1.05,8.35,5.3,8.47,2.22,,2.83,1.85,1.95,,,,,91.0,1.0,238.75,9.0,744.25,,0.3,10.95,0.0
2023-01-12 06:00:00,2023-01-12 07:00:00,39.25,60.5,1.0,8.8,5.47,8.4,2.12,0.89,2.25,2.05,2.38,,,,,91.75,0.45,261.0,9.0,745.0,,0.4,10.9,0.0
2023-01-12 07:00:00,2023-01-12 08:00:00,41.75,65.5,0.8,8.52,5.22,8.38,1.75,0.84,1.73,1.92,2.15,,,,,92.0,1.08,285.5,10.0,745.0,,0.3,11.0,0.0
2023-01-12 08:00:00,2023-01-12 09:00:00,52.0,80.25,1.07,7.1,4.65,8.23,2.25,,3.33,2.02,2.15,,,,,92.0,1.3,289.25,19.5,746.0,,0.27,11.03,0.0
2023-01-12 09:00:00,2023-01-12 10:00:00,41.75,67.75,1.23,6.82,4.68,8.32,2.67,,3.27,2.1,2.23,,,,,92.0,1.05,295.0,34.5,746.75,,0.3,11.57,0.0
2023-01-12 10:00:00,2023-01-12 11:00:00,54.25,79.25,1.88,9.5,6.6,8.3,4.0,,3.55,2.15,2.67,,,,,92.0,1.15,279.25,80.75,747.0,,0.5,12.35,0.0
2023-01-12 11:00:00,2023-01-12 12:00:00,80.75,101.75,2.08,11.07,7.58,8.65,4.42,1.78,12.55,2.23,3.38,,,,,90.5,1.1,277.0,141.0,746.5,,0.9,15.05,0.0
2023-01-12 12:00:00,2023-01-12 13:00:00,92.75,113.0,1.6,12.95,8.2,8.55,3.4,3.86,23.68,2.12,4.92,,,,,80.5,1.27,286.25,150.25,745.5,,1.68,18.48,0.0
2023-01-12 13:00:00,2023-01-12 14:00:00,77.5,101.5,0.7,11.4,6.6,32.9,1.4,3.46,29.2,1.8,4.85,,,,,64.5,0.98,241.25,144.75,744.5,,2.33,21.4,0.0
2023-01-12 14:00:00,2023-01-12 15:00:00,51.0,68.25,0.23,12.03,6.58,31.4,0.53,2.35,32.17,1.5,3.08,,,,,63.0,1.33,287.0,116.25,743.5,,0.75,21.5,0.0
2023-01-12 15:00:00,2023-01-12 16:00:00,47.75,72.5,0.3,13.62,7.42,28.15,0.6,1.79,30.95,1.42,4.67,,,,,62.25,1.27,283.75,75.5,743.0,,1.8,21.62,0.0
2023-01-12 16:00:00,2023-01-12 17:00:00,48.0,73.75,0.68,24.02,13.32,28.45,1.45,1.3,21.58,1.5,4.75,,,,,67.0,0.52,258.25,25.0,743.0,,2.35,20.62,0.0
2023-01-12 17:00:00,2023-01-12 18:00:00,51.25,74.5,1.7,45.95,25.8,28.5,3.62,3.49,9.45,1.8,5.5,,,,,76.0,0.33,141.0,11.5,743.0,,3.58,18.07,0.0
2023-01-12 18:00:00,2023-01-12 19:00:00,55.75,84.5,1.57,54.6,30.32,30.5,3.38,0.01,1.73,2.07,6.75,,,,,82.25,0.32,189.0,10.0,743.25,,4.8,16.2,0.0
2023-01-12 19:00:00,2023-01-12 20:00:00,72.75,110.25,2.02,57.5,32.23,34.9,4.33,1.8,0.2,2.42,10.73,,,,,86.0,0.42,239.0,9.5,744.0,,7.82,15.22,0.0
2023-01-12 20:00:00,2023-01-12 21:00:00,94.5,141.0,5.2,67.42,40.1,35.2,11.1,,,3.1,11.8,,,,,87.75,0.33,74.25,9.0,744.25,,9.52,14.22,0.0
2023-01-12 21:00:00,2023-01-12 22:00:00,113.25,155.5,9.38,81.0,50.7,38.5,19.98,,0.2,3.58,12.5,,,,,89.0,0.38,236.75,9.0,745.0,,9.7,14.72,0.25
2023-01-12 22:00:00,2023-01-12 23:00:00,125.5,166.75,7.52,68.85,42.78,38.83,16.05,0.9,0.3,3.6,11.57,,,,,89.75,0.47,100.75,9.0,745.0,,9.1,14.82,0.0
2023-01-12 23:00:00,2023-01-13 00:00:00,109.5,146.0,0.92,45.35,24.88,37.77,1.95,1.37,3.3,2.85,8.15,,,,,89.75,1.25,223.25,9.0,745.0,,6.47,15.07,0.0
2023-01-13 00:00:00,2023-01-13 01:00:00,91.5,126.25,0.2,29.52,15.68,36.8,0.45,1.43,3.5,2.43,5.18,,,,,89.5,0.43,116.75,9.0,745.0,,3.35,14.25,0.0
2023-01-13 01:00:00,2023-01-13 02:00:00,82.75,107.25,0.27,19.5,10.55,37.77,0.57,1.54,1.9,2.17,3.5,,,,,90.0,0.3,142.5,9.0,745.0,,1.5,13.28,0.0
2023-01-13 02:00:00,2023-01-13 03:00:00,69.0,92.25,0.4,24.3,13.2,43.8,0.8,1.66,3.95,2.18,3.15,,,,,90.5,0.45,245.25,9.0,745.0,,1.02,13.35,0.0
2023-01-13 03:00:00,2023-01-13 04:00:00,63.5,86.5,0.3,21.72,11.83,37.97,0.65,1.59,4.65,1.78,3.73,,,,,90.0,0.4,258.0,9.0,744.0,,1.02,13.25,0.0
2023-01-13 04:00:00,2023-01-13 05:00:00,54.5,73.5,0.33,17.77,9.75,32.2,0.75,1.44,6.4,1.6,3.72,,,,,90.0,0.62,287.0,9.0,744.0,,0.88,13.18,0.0
2023-01-13 05:00:00,2023-01-13 06:00:00,48.5,63.5,0.37,16.82,9.25,30.62,0.8,1.1,6.3,1.42,3.57,,,,,90.0,0.68,298.5,9.0,744.0,,0.65,13.07,0.0
2023-01-13 06:00:00,2023-01-13 07:00:00,42.25,53.75,0.38,11.25,6.28,29.38,0.85,0.75,4.1,1.25,3.17,,,,,90.0,0.3,194.75,9.0,744.5,,0.55,11.65,0.0
2023-01-13 07:00:00,2023-01-13 08:00:00,36.5,46.5,0.45,9.28,5.35,28.65,0.98,0.63,2.0,1.2,2.7,,,,,90.5,0.43,106.5,13.5,745.75,,0.45,11.12,0.0
2023-01-13 08:00:00,2023-01-13 09:00:00,40.5,52.0,2.2,28.33,16.9,34.1,4.72,1.06,2.62,1.73,3.27,,,,,91.25,0.42,232.75,39.5,747.0,,0.85,13.2,0.0
2023-01-13 09:00:00,2023-01-13 10:00:00,53.75,70.25,1.75,27.12,15.88,34.53,3.7,0.94,10.5,1.88,3.58,,,,,89.0,1.08,312.75,85.5,747.5,,1.2,16.27,0.0
2023-01-13 10:00:00,2023-01-13 11:00:00,40.5,57.5,0.62,13.82,7.85,31.48,1.32,0.43,21.27,1.32,3.0,,,,,73.5,1.67,302.75,105.5,747.75,,0.97,18.57,0.0
2023-01-13 11:00:00,2023-01-13 12:00:00,29.0,43.0,0.53,12.25,6.77,30.45,1.13,0.41,24.07,1.0,2.88,,,,,64.5,1.7,307.25,139.0,747.0,,0.85,20.32,0.0
2023-01-13 12:00:00,2023-01-13 13:00:00,26.5,41.0,0.35,11.3,6.28,29.33,0.72,0.78,27.78,0.97,3.5,,,,,62.25,1.35,298.75,98.75,746.25,,1.2,21.77,0.0
2023-01-13 13:00:00,2023-01-13 14:00:00,27.0,43.0,0.6,10.9,6.3,29.6,,0.96,28.85,1.05,4.17,,,,,63.5,1.48,292.5,138.75,745.25,,1.85,22.55,0.0
2023-01-13 14:00:00,2023-01-13 15:00:00,23.75,40.0,0.7,8.85,5.25,33.2,1.48,1.14,30.35,0.75,2.9,,,,,62.75,1.8,306.0,103.0,744.75,,0.97,23.12,0.0
2023-01-13 15:00:00,2023-01-13 16:00:00,23.25,41.0,0.52,11.3,6.47,29.23,1.15,1.7,29.05,0.75,3.3,,,,,64.0,1.2,245.25,59.5,744.0,,1.43,22.98,0.0
2023-01-13 16:00:00,2023-01-13 17:00:00,25.0,45.5,1.38,35.5,20.0,30.52,2.92,2.84,21.12,1.38,5.75,,,,,67.0,0.33,36.5,22.75,744.75,,3.6,22.42,0.0
2023-01-13 17:00:00,2023-01-13 18:00:00,29.75,55.25,3.15,61.27,35.15,31.72,6.7,3.69,5.9,1.92,8.38,,,,,75.0,0.35,31.5,10.25,745.0,,6.58,20.35,0.0
2023-01-13 18:00:00,2023-01-13 19:00:00,36.0,69.75,3.62,59.32,34.5,31.85,7.67,3.86,0.73,1.7,7.07,,,,,82.0,0.35,16.25,10.0,745.0,,5.75,18.6,0.0
2023-01-13 19:00:00,2023-01-13 20:00:00,39.0,64.75,3.27,45.55,26.9,32.05,6.95,3.47,0.55,1.6,6.4,,,,,86.25,0.3,5.0,9.0,745.75,,4.95,17.28,0.0
2023-01-13 20:00:00,2023-01-13 21:00:00,43.75,66.25,3.38,50.0,29.33,34.95,7.17,1.82,0.4,1.62,4.8,,,,,88.0,0.3,5.0,9.0,746.0,,3.25,16.68,0.0
2023-01-13 21:00:00,2023-01-13 22:00:00,59.5,83.5,4.47,56.35,33.62,37.3,9.5,3.21,0.5,2.1,7.7,,,,,89.0,0.3,94.25,9.0,747.0,,5.08,16.38,0.0
2023-01-13 22:00:00,2023-01-13 23:00:00,68.0,90.25,2.58,40.28,23.55,40.9,5.55,4.13,1.8,2.45,7.6,,,,,89.75,0.3,53.75,9.0,747.0,,4.35,15.93,0.0
2023-01-13 23:00:00,2023-01-14 00:00:00,78.5,94.75,2.72,28.07,17.18,39.8,5.83,3.85,1.7,2.52,7.33,,,,,90.25,0.3,38.5,9.0,747.0,,3.75,14.9,0.0
2023-01-14 00:00:00,2023-01-14 01:00:00,73.0,86.5,2.23,24.77,15.0,39.43,4.75,1.23,1.65,2.52,6.93,,,,,91.0,0.3,48.25,9.0,746.5,,3.33,14.45,0.0
2023-01-14 01:00:00,2023-01-14 02:00:00,67.75,80.0,1.7,22.57,13.4,42.7,3.62,0.43,1.0,2.27,5.58,,,,,91.5,0.32,63.0,9.0,746.0,,2.23,14.17,0.0
2023-01-14 02:00:00,2023-01-14 03:00:00,61.0,76.0,1.0,20.6,11.8,51.7,2.2,0.44,2.98,2.02,3.72,,,,,92.0,0.7,118.75,9.0,746.0,,1.27,14.22,0.0
2023-01-14 03:00:00,2023-01-14 04:00:00,62.0,87.5,0.33,18.58,10.12,47.23,0.65,0.73,4.22,2.02,3.02,,,,,92.0,1.88,147.5,9.0,746.0,,0.85,14.57,0.0
2023-01-14 04:00:00,2023-01-14 05:00:00,64.75,106.25,0.2,14.0,7.47,41.73,0.3,0.87,6.9,1.9,2.88,,,,,92.75,1.68,146.25,9.0,746.0,,0.57,15.02,0.0
2023-01-14 05:00:00,2023-01-14 06:00:00,65.25,114.75,0.35,13.85,7.65,39.7,0.7,1.36,6.55,1.95,3.1,,,,,92.25,1.62,152.0,9.0,746.0,,0.55,15.27,0.0
2023-01-14 06:00:00,2023-01-14 07:00:00,70.0,120.0,0.33,12.95,7.05,39.83,0.67,1.42,5.72,2.0,3.38,,,,,92.0,1.0,147.75,9.0,747.0,,0.6,15.38,0.0
2023-01-14 07:00:00,2023-01-14 08:00:00,74.75,121.0,0.47,13.1,7.25,39.68,0.97,1.37,5.83,2.05,3.5,,,,,92.0,1.5,160.25,10.0,747.25,,0.65,15.42,0.0
2023-01-14 08:00:00,2023-01-14 09:00:00,80.25,123.0,0.27,12.82,7.0,39.9,0.47,1.35,6.67,2.08,3.5,,,,,92.0,1.43,151.5,13.25,748.0,,0.65,15.4,0.0
2023-01-14 09:00:00,2023-01-14 10:00:00,81.5,119.75,0.33,12.3,6.8,41.45,0.7,1.27,7.53,1.92,3.45,,,,,91.5,1.65,151.25,24.0,749.0,,0.67,15.55,0.0
2023-01-14 10:00:00,2023-01-14 11:00:00,82.25,117.75,0.57,13.53,7.47,40.8,1.13,1.15,8.65,1.9,3.22,,,,,90.5,1.38,141.25,41.0,749.0,,0.6,16.07,0.0
2023-01-14 11:00:00,2023-01-14 12:00:00,79.75,111.5,0.62,12.72,7.27,40.53,1.3,0.78,10.9,1.8,3.2,,,,,87.5,1.67,147.5,55.25,749.0,,0.7,16.67,0.0
2023-01-14 12:00:00,2023-01-14 13:00:00,81.25,109.25,0.7,13.6,7.83,40.42,1.47,1.02,13.28,1.77,3.17,,,,,83.75,1.98,148.0,62.75,748.0,,0.75,17.62,0.0
2023-01-14 13:00:00,2023-01-14 14:00:00,89.5,127.0,0.93,16.55,9.55,41.67,1.98,1.4,13.68,1.92,3.62,,,,,81.25,2.2,148.25,59.5,747.25,,1.0,17.93,0.0
2023-01-14 14:00:00,2023-01-14 15:00:00,93.75,135.75,0.67,21.07,11.77,44.28,1.47,1.5,13.82,1.98,3.83,,,,,80.25,2.12,144.5,59.0,746.75,,1.1,17.9,0.0
2023-01-14 15:00:00,2023-01-14 16:00:00,93.75,145.75,0.73,23.7,13.22,46.55,1.58,1.32,13.23,2.02,4.0,,,,,81.25,1.82,136.5,28.0,746.0,,1.35,17.4,0.0
2023-01-14 16:00:00,2023-01-14 17:00:00,93.25,146.0,0.3,22.88,12.43,47.8,0.68,1.31,13.78,1.95,3.95,,,,,82.5,2.05,141.5,14.75,747.0,,1.47,16.32,0.0
2023-01-14 17:00:00,2023-01-14 18:00:00,81.25,124.75,0.47,18.98,10.47,44.17,1.02,0.96,14.0,1.65,2.98,,,,,84.25,2.38,146.25,10.25,747.0,,0.8,15.5,0.0
2023-01-14 18:00:00,2023-01-14 19:00:00,69.75,105.0,0.47,17.45,9.55,41.42,0.97,0.87,12.15,1.6,2.8,,,,,85.75,2.0,140.5,10.0,747.0,,0.73,14.77,0.0
2023-01-14 19:00:00,2023-01-14 20:00:00,67.75,101.25,,15.78,8.32,39.3,,0.81,12.4,1.48,2.5,,,,,87.0,2.3,151.0,10.0,748.0,,0.62,14.22,0.0
2023-01-14 20:00:00,2023-01-14 21:00:00,63.25,97.25,0.2,14.23,7.65,38.35,0.33,0.77,12.28,1.4,2.32,,,,,87.75,2.08,147.75,10.0,748.0,,0.55,13.75,0.0
2023-01-14 21:00:00,2023-01-14 22:00:00,60.25,90.0,0.2,15.98,8.5,38.42,0.25,0.59,10.62,1.45,2.25,,,,,87.0,1.75,145.0,10.0,748.25,,0.5,13.18,0.0
2023-01-14 22:00:00,2023-01-14 23:00:00,56.5,83.75,0.3,16.83,9.2,39.38,0.67,0.75,8.28,1.45,2.2,,,,,88.0,0.82,115.5,9.5,748.0,,0.53,11.9,0.0
2023-01-14 23:00:00,2023-01-15 00:00:00,50.5,81.25,0.3,16.18,8.77,39.05,0.38,0.76,8.08,1.5,2.1,,,,,89.5,0.6,117.0,9.0,748.0,,0.5,11.12,0.0
2023-01-15 00:00:00,2023-01-15 01:00:00,44.75,76.0,0.3,16.05,8.8,38.2,0.68,0.41,5.38,1.42,2.02,,,,,90.0,0.3,102.0,9.0,747.0,,0.47,10.2,0.0
2023-01-15 01:00:00,2023-01-15 02:00:00,41.5,77.0,0.33,15.15,8.25,41.27,0.7,0.81,5.7,1.5,1.9,,,,,91.0,0.48,100.5,9.0,747.0,,0.4,10.57,0.0
2023-01-15 02:00:00,2023-01-15 03:00:00,43.0,80.25,1.1,18.4,10.7,46.9,2.3,1.35,5.9,1.45,1.98,,,,,91.0,1.43,143.5,9.0,747.0,,0.38,10.8,0.0
2023-01-15 03:00:00,2023-01-15 04:00:00,43.75,81.25,0.27,18.1,9.88,42.2,0.55,1.42,5.05,1.3,2.07,,,,,91.0,1.0,131.75,9.0,746.5,,0.4,10.4,0.0
2023-01-15 04:00:00,2023-01-15 05:00:00,45.75,79.25,0.1,17.8,9.43,35.98,0.15,1.36,4.47,1.35,2.0,,,,,91.0,1.12,139.25,9.0,746.0,,0.4,9.88,0.0
2023-01-15 05:00:00,2023-01-15 06:00:00,45.25,70.0,0.2,20.3,10.85,33.65,0.4,1.28,6.15,1.42,1.98,,,,,91.0,1.25,153.5,9.0,746.0,,0.43,9.95,0.0
2023-01-15 06:00:00,2023-01-15 07:00:00,46.0,66.5,0.57,20.85,11.45,33.68,0.93,1.41,6.2,1.27,1.8,,,,,90.5,1.2,141.5,9.0,746.0,,0.45,10.18,0.0
2023-01-15 07:00:00,2023-01-15 08:00:00,45.5,66.0,0.1,21.18,11.28,33.15,0.2,1.27,8.4,1.2,1.73,,,,,90.0,2.0,156.25,11.25,747.0,,0.47,9.85,0.0
2023-01-15 08:00:00,2023-01-15 09:00:00,44.0,69.25,0.27,21.52,11.62,33.75,0.5,1.26,7.15,1.23,1.88,,,,,89.75,1.33,150.0,20.0,748.0,,0.47,10.0,0.0
2023-01-15 09:00:00,2023-01-15 10:00:00,46.0,73.25,0.73,20.43,11.47,35.33,1.57,1.18,7.05,1.2,1.75,,,,,88.5,0.9,123.0,37.5,748.5,,0.4,10.68,0.0
2023-01-15 10:00:00,2023-01-15 11:00:00,50.5,82.0,0.8,17.77,10.15,34.27,1.75,1.2,10.43,1.12,1.7,,,,,87.0,1.52,158.25,62.75,749.0,,0.3,11.82,0.0
2023-01-15 11:00:00,2023-01-15 12:00:00,46.5,76.5,0.88,15.18,8.78,33.67,1.77,1.36,14.58,1.1,1.65,,,,,83.5,1.75,163.75,133.75,748.5,,0.3,13.45,0.0
2023-01-15 12:00:00,2023-01-15 13:00:00,48.25,70.0,0.82,14.38,8.32,34.3,1.7,1.42,21.55,1.02,1.58,,,,,76.5,1.65,167.5,161.5,747.25,,0.25,16.1,0.0
2023-01-15 13:00:00,2023-01-15 14:00:00,47.75,73.25,0.42,13.72,7.65,34.17,0.95,1.31,28.55,0.95,1.38,,,,,66.5,1.77,145.75,156.0,746.25,,0.2,18.15,0.0
2023-01-15 14:00:00,2023-01-15 15:00:00,40.75,70.5,0.33,11.62,6.38,32.0,0.7,1.26,33.38,0.88,1.8,,,,,57.0,1.7,137.5,131.5,745.5,,0.43,19.3,0.0
2023-01-15 15:00:00,2023-01-15 16:00:00,31.0,60.0,0.83,15.6,8.98,29.88,1.75,1.61,35.98,0.92,2.33,,,,,53.75,1.52,131.0,90.0,745.0,,0.7,19.48,0.0
2023-01-15 16:00:00,2023-01-15 17:00:00,31.0,62.0,1.18,28.62,16.18,28.9,2.53,2.05,32.38,1.4,4.97,,,,,56.25,0.88,112.5,38.25,745.0,,2.77,18.7,0.0
2023-01-15 17:00:00,2023-01-15 18:00:00,32.75,72.0,2.3,50.77,28.85,30.8,4.85,2.48,22.35,2.03,7.7,,,,,64.25,0.33,67.5,12.0,745.0,,5.68,16.3,0.0
2023-01-15 18:00:00,2023-01-15 19:00:00,40.5,85.25,2.2,54.47,30.73,33.42,4.67,2.26,15.47,2.0,7.65,,,,,73.75,0.3,67.5,10.0,745.25,,5.88,13.1,0.0
2023-01-15 19:00:00,2023-01-15 20:00:00,51.0,90.75,1.0,45.88,25.2,36.5,2.08,1.92,13.68,2.02,4.82,,,,,78.75,0.35,67.0,9.25,746.0,,3.08,11.57,0.0
2023-01-15 20:00:00,2023-01-15 21:00:00,58.0,93.25,0.7,45.85,24.95,35.88,1.5,0.9,13.8,2.23,3.52,,,,,76.75,0.4,88.0,9.0,746.5,,1.8,11.3,0.0
2023-01-15 21:00:00,2023-01-15 22:00:00,49.5,81.5,0.33,29.93,16.12,34.65,0.7,0.72,16.12,1.6,2.27,,,,,73.25,0.45,111.75,9.0,747.0,,0.68,10.9,0.0
2023-01-15 22:00:00,2023-01-15 23:00:00,40.75,67.25,0.25,20.2,10.8,32.17,0.6,0.74,13.7,1.33,1.65,,,,,76.25,0.35,97.0,9.0,747.0,,0.38,9.12,0.0
2023-01-15 23:00:00,2023-01-16 00:00:00,36.5,55.0,0.52,15.97,8.9,31.32,1.12,0.9,10.82,1.27,1.5,,,,,81.5,0.3,75.25,9.0,747.0,,0.3,7.83,0.0
2023-01-16 00:00:00,2023-01-16 01:00:00,35.67,51.5,0.15,14.02,7.4,30.92,0.25,0.71,7.15,1.18,1.42,,,,,84.25,0.3,65.0,9.5,747.0,,0.3,6.95,0.0
2023-01-16 01:00:00,2023-01-16 02:00:00,36.75,50.5,0.1,15.3,8.12,29.9,0.2,0.95,4.45,1.22,1.58,,,,,86.0,0.33,33.5,9.5,747.0,,0.38,6.45,0.0
2023-01-16 02:00:00,2023-01-16 03:00:00,36.25,52.25,,20.8,10.6,33.9,,1.0,5.47,1.25,1.67,,,,,87.25,0.3,48.5,9.25,747.0,,0.38,6.03,0.0
2023-01-16 03:00:00,2023-01-16 04:00:00,37.25,53.0,0.33,19.43,10.53,31.83,0.63,1.02,4.82,1.25,1.48,,,,,88.25,0.3,56.75,9.0,746.0,,0.35,5.75,0.0
2023-01-16 04:00:00,2023-01-16 05:00:00,39.75,55.25,0.35,20.62,11.07,30.9,0.5,1.03,5.35,1.35,1.42,,,,,89.0,0.3,63.5,9.0,746.0,,0.3,5.95,0.0
2023-01-16 05:00:00,2023-01-16 06:00:00,45.25,63.75,0.2,19.6,10.5,33.77,0.45,0.92,7.03,1.35,1.37,,,,,89.75,0.3,92.0,9.0,746.25,,0.3,6.1,0.0
2023-01-16 06:00:00,2023-01-16 07:00:00,47.0,69.5,0.38,19.25,10.53,33.88,0.75,0.99,5.57,1.65,1.35,,,,,90.0,0.3,91.5,9.25,747.25,,0.28,5.75,0.0
2023-01-16 07:00:00,2023-01-16 08:00:00,51.5,73.25,0.73,21.27,11.9,34.17,1.5,1.01,2.9,1.9,1.57,,,,,90.25,0.3,101.5,13.75,748.0,,0.3,5.53,0.0
2023-01-16 08:00:00,2023-01-16 09:00:00,59.75,84.5,1.55,25.48,14.8,37.07,3.27,1.26,4.65,2.05,1.83,,,,,90.75,0.4,103.25,42.75,749.5,,0.38,8.2,0.0
2023-01-16 09:00:00,2023-01-16 10:00:00,72.75,101.5,1.47,31.33,17.88,37.62,3.17,1.49,11.12,2.35,2.47,,,,,86.0,0.95,172.25,84.5,750.5,,0.62,11.02,0.0
2023-01-16 10:00:00,2023-01-16 11:00:00,76.0,108.5,1.52,30.15,17.28,36.18,3.28,1.35,18.82,2.05,2.2,,,,,73.75,0.7,194.75,128.0,751.0,,0.53,14.75,0.0
2023-01-16 11:00:00,2023-01-16 12:00:00,65.0,94.0,0.75,22.62,12.62,33.65,1.58,1.02,30.38,1.6,1.85,,,,,60.25,1.12,231.75,154.5,750.75,,0.43,17.27,0.0
2023-01-16 12:00:00,2023-01-16 13:00:00,46.25,75.5,0.55,16.7,9.32,29.88,1.12,0.88,38.42,0.97,1.1,,,,,49.25,1.0,182.75,165.5,750.0,,0.2,19.23,0.0
2023-01-16 13:00:00,2023-01-16 14:00:00,34.0,56.0,0.5,12.85,7.15,31.25,1.07,0.87,40.83,0.82,1.15,,,,,48.25,1.18,186.5,157.75,748.75,,0.17,19.35,0.0
2023-01-16 14:00:00,2023-01-16 15:00:00,31.25,56.25,0.18,12.15,6.6,31.27,0.38,1.19,41.27,0.77,1.57,,,,,46.0,0.88,169.75,134.75,748.0,,0.28,20.2,0.0
2023-01-16 15:00:00,2023-01-16 16:00:00,31.5,58.25,0.27,15.27,8.3,29.9,0.57,1.35,40.75,0.83,2.1,,,,,45.0,0.83,109.5,92.25,747.0,,0.55,20.2,0.0
2023-01-16 16:00:00,2023-01-16 17:00:00,30.5,61.5,0.33,19.27,10.53,29.42,0.7,1.5,37.58,0.95,2.9,,,,,48.0,0.5,82.25,38.75,747.0,,1.05,18.7,0.0
2023-01-16 17:00:00,2023-01-16 18:00:00,34.0,65.0,0.73,43.78,23.88,30.5,1.58,1.9,26.45,1.45,4.6,,,,,58.75,0.33,64.0,12.5,747.0,,2.85,15.88,0.0
2023-01-16 18:00:00,2023-01-16 19:00:00,44.5,87.25,2.92,69.15,39.15,38.38,6.22,2.23,9.23,2.1,5.68,,,,,71.25,0.3,43.5,10.0,747.75,,3.73,12.22,0.0
2023-01-16 19:00:00,2023-01-16 20:00:00,60.5,109.75,0.47,50.42,27.2,38.08,0.97,2.41,8.35,2.12,4.58,,,,,78.5,0.33,40.75,9.0,748.0,,2.75,10.32,0.0
2023-01-16 20:00:00,2023-01-16 21:00:00,71.25,114.5,0.25,54.38,29.15,39.27,0.57,2.52,3.78,2.5,4.62,,,,,82.5,0.3,43.75,9.0,748.5,,2.52,9.38,0.0
2023-01-16 21:00:00,2023-01-16 22:00:00,80.5,120.5,0.15,61.42,32.77,40.73,0.33,2.46,2.15,2.62,7.58,,,,,84.5,0.3,34.0,9.0,749.0,,3.4,8.77,0.0
2023-01-16 22:00:00,2023-01-16 23:00:00,78.25,113.75,0.67,46.42,25.07,40.0,1.1,2.33,5.05,2.55,9.95,,,,,85.75,0.3,33.75,9.0,749.0,,3.5,8.15,0.0
2023-01-16 23:00:00,2023-01-17 00:00:00,74.5,103.75,0.47,31.23,16.97,38.58,1.03,1.96,7.03,2.3,8.2,,,,,86.5,0.3,33.25,9.0,748.5,,2.15,7.58,0.0
2023-01-17 00:00:00,2023-01-17 01:00:00,68.75,91.75,,22.73,11.95,37.2,,0.7,7.52,2.0,5.05,,,,,87.5,0.3,34.0,9.0,748.0,,1.0,7.15,0.0
2023-01-17 01:00:00,2023-01-17 02:00:00,64.0,84.25,,19.48,10.15,36.02,,0.88,3.8,1.85,3.73,,,,,88.5,0.3,58.0,9.0,748.0,,0.73,6.9,0.0
2023-01-17 02:00:00,2023-01-17 03:00:00,60.5,82.0,,23.8,12.3,39.7,,0.85,6.8,1.95,2.8,,,,,89.0,0.3,82.0,9.0,747.25,,0.62,6.95,0.0
2023-01-17 03:00:00,2023-01-17 04:00:00,58.25,80.0,0.1,20.75,10.95,36.23,0.3,0.78,5.25,1.9,2.12,,,,,89.75,0.3,70.25,9.0,747.0,,0.43,6.42,0.0
2023-01-17 04:00:00,2023-01-17 05:00:00,55.25,73.0,0.23,19.25,10.38,32.67,0.5,0.73,4.78,1.78,1.82,,,,,90.0,0.3,53.5,9.0,747.0,,0.35,5.92,0.0
2023-01-17 05:00:00,2023-01-17 06:00:00,52.5,69.5,0.15,17.62,9.4,33.42,0.27,0.75,4.3,1.7,1.73,,,,,90.0,0.3,53.25,9.25,747.0,,0.35,5.4,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,50.0,66.75,0.2,13.23,7.12,33.88,0.3,0.81,2.27,1.52,1.6,,,,,90.5,0.3,53.75,9.75,747.75,,0.3,4.58,0.0
2023-01-17 07:00:00,2023-01-17 08:00:00,47.0,63.75,0.23,12.0,6.58,33.1,0.48,1.1,2.27,1.52,1.65,,,,,91.0,0.3,54.75,13.75,748.25,,0.3,4.47,0.0
2023-01-17 08:00:00,2023-01-17 09:00:00,52.0,73.25,1.05,16.1,9.4,36.78,2.23,1.42,2.7,1.88,2.17,,,,,92.0,0.3,58.75,42.25,749.25,,0.42,8.15,0.0
2023-01-17 09:00:00,2023-01-17 10:00:00,71.25,101.75,1.48,35.23,19.93,40.38,3.12,1.61,10.88,2.42,2.78,,,,,89.0,0.7,161.0,83.5,750.25,,0.7,10.8,0.0
2023-01-17 10:00:00,2023-01-17 11:00:00,85.25,123.75,1.07,34.95,19.45,39.45,2.32,1.69,18.7,2.55,2.93,,,,,78.75,0.85,209.5,120.5,751.0,,0.72,13.78,0.0
2023-01-17 11:00:00,2023-01-17 12:00:00,87.0,126.25,0.62,32.55,17.82,39.68,1.38,1.57,27.55,2.33,2.95,,,,,64.25,1.0,234.75,140.0,750.25,,0.73,16.83,0.0
2023-01-17 12:00:00,2023-01-17 13:00:00,70.75,107.5,0.7,23.0,12.83,31.85,1.5,1.01,35.15,1.72,3.08,,,,,52.5,1.07,172.75,158.0,749.75,,1.12,19.2,0.0
