From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree)
2023-03-07 14:00:00,2023-03-07 15:00:00,23.77,87.25,0.76,1.06,1.83,1.41,0.73,92.1,41.93,2.75,257.5,316.22,800.3,26.36
2023-03-07 15:00:00,2023-03-07 16:00:00,25.91,93.83,0.76,1.04,1.8,1.45,0.74,100.39,41.33,3.03,263.69,224.14,800.32,26.26
2023-03-07 16:00:00,2023-03-07 17:00:00,25.57,96.25,0.76,0.84,1.6,1.6,0.72,94.78,40.43,3.19,255.58,171.74,800.31,26.14
2023-03-07 17:00:00,2023-03-07 18:00:00,26.81,105.91,0.76,1.7,2.46,1.63,0.82,97.28,43.49,3.21,259.33,59.71,800.31,24.78
2023-03-07 18:00:00,2023-03-07 19:00:00,36.31,130.9,0.75,2.18,2.94,1.34,0.86,87.81,54.0,1.68,228.73,4.11,800.31,22.37
2023-03-07 19:00:00,2023-03-07 20:00:00,41.55,135.06,0.76,1.97,2.73,1.03,0.92,68.84,66.36,0.32,141.48,0.74,800.3,19.69
2023-03-07 20:00:00,2023-03-07 21:00:00,38.57,108.75,0.77,1.79,2.56,0.83,,68.71,71.05,0.37,167.89,0.73,800.29,18.41
2023-03-07 21:00:00,2023-03-07 22:00:00,36.27,105.22,0.76,2.47,3.23,0.78,,60.14,73.02,0.32,135.54,0.74,800.27,17.84
2023-03-07 22:00:00,2023-03-07 23:00:00,37.84,109.07,0.76,1.67,2.42,0.74,,52.28,74.52,0.32,175.12,0.74,800.28,16.93
2023-03-07 23:00:00,2023-03-08 00:00:00,32.08,91.3,0.75,1.86,2.62,0.65,,43.15,76.72,0.35,155.25,0.73,800.27,16.47
2023-03-08 00:00:00,2023-03-08 01:00:00,29.45,83.79,0.76,1.25,2.0,0.46,,36.35,79.12,0.31,151.47,0.71,800.26,15.92
2023-03-08 01:00:00,2023-03-08 02:00:00,29.93,78.42,0.75,0.96,1.71,0.63,,41.01,80.92,0.31,154.77,0.73,800.26,15.47
2023-03-08 02:00:00,2023-03-08 03:00:00,31.13,80.44,0.76,0.86,1.62,0.57,,32.56,84.28,0.31,188.71,0.71,800.26,15.01
2023-03-08 03:00:00,2023-03-08 04:00:00,35.44,85.3,0.76,0.88,1.63,0.59,,33.8,83.85,0.31,138.54,0.71,800.26,15.09
2023-03-08 04:00:00,2023-03-08 05:00:00,36.2,82.12,0.75,0.63,1.38,0.58,,34.58,85.25,0.31,192.83,0.71,800.27,14.62
2023-03-08 05:00:00,2023-03-08 06:00:00,37.55,83.05,0.75,0.72,1.48,0.69,,23.12,86.23,0.31,177.95,0.71,800.25,14.43
2023-03-08 06:00:00,2023-03-08 07:00:00,35.87,85.22,0.76,0.87,1.63,0.6,,27.01,85.78,0.31,163.79,5.65,800.25,14.28
2023-03-08 07:00:00,2023-03-08 08:00:00,34.16,87.38,0.8,1.51,2.31,0.61,,22.27,85.41,0.31,215.28,56.05,800.25,14.94
2023-03-08 08:00:00,2023-03-08 09:00:00,37.26,108.22,0.86,2.53,3.4,0.61,,27.75,75.14,0.31,238.9,141.89,800.27,17.8
2023-03-08 09:00:00,2023-03-08 10:00:00,44.06,138.25,0.83,2.38,3.2,0.9,,44.48,63.85,1.25,258.23,274.01,800.3,20.61
2023-03-08 10:00:00,2023-03-08 11:00:00,39.05,129.94,0.78,1.53,2.31,1.08,,73.12,50.56,1.63,243.7,376.11,800.3,23.78
2023-03-08 11:00:00,2023-03-08 12:00:00,20.92,96.84,0.76,0.61,1.36,1.33,,112.97,38.8,1.77,201.43,390.67,800.29,25.12
2023-03-08 12:00:00,2023-03-08 13:00:00,14.22,62.97,0.76,0.53,1.28,1.41,,117.55,36.01,1.8,194.02,421.5,800.29,26.04
2023-03-08 13:00:00,2023-03-08 14:00:00,15.57,64.34,0.77,0.68,1.45,1.51,,119.26,37.49,2.01,194.67,399.71,800.28,26.97
2023-03-08 14:00:00,2023-03-08 15:00:00,23.64,76.53,0.77,0.85,1.61,1.62,,122.03,42.17,2.36,219.11,205.4,800.3,26.11
2023-03-08 15:00:00,2023-03-08 16:00:00,29.42,95.62,0.76,0.87,1.63,1.57,,112.58,44.31,3.0,254.46,176.05,800.31,25.51
2023-03-08 16:00:00,2023-03-08 17:00:00,25.73,96.15,0.77,0.53,1.3,1.59,,105.04,40.68,4.14,226.85,221.29,800.31,25.33
2023-03-08 17:00:00,2023-03-08 18:00:00,20.36,90.12,0.77,0.52,1.28,1.98,,109.16,39.47,3.56,255.26,115.37,800.32,24.77
2023-03-08 18:00:00,2023-03-08 19:00:00,22.86,88.85,0.76,1.62,2.38,1.49,,87.68,46.1,2.53,158.92,7.25,800.31,22.9
2023-03-08 19:00:00,2023-03-08 20:00:00,32.46,111.15,0.76,2.3,3.06,1.08,,71.04,54.19,1.67,91.86,0.74,800.29,20.88
2023-03-08 20:00:00,2023-03-08 21:00:00,37.1,103.16,0.76,1.87,2.63,0.87,,52.16,64.97,0.99,171.43,0.74,800.29,18.75
2023-03-08 21:00:00,2023-03-08 22:00:00,33.64,98.1,0.76,2.02,2.79,0.77,,45.5,68.29,0.96,135.56,0.72,800.28,17.92
2023-03-08 22:00:00,2023-03-08 23:00:00,34.27,92.22,0.76,1.64,2.4,0.85,,34.77,73.94,0.96,213.16,0.74,800.29,16.8
2023-03-08 23:00:00,2023-03-09 00:00:00,26.7,76.94,0.76,0.77,1.53,0.71,,35.72,74.36,1.03,196.86,0.73,800.28,15.76
2023-03-09 00:00:00,2023-03-09 01:00:00,12.28,48.34,0.76,0.27,1.02,0.59,,36.85,73.32,0.83,184.38,0.7,800.27,15.0
2023-03-09 01:00:00,2023-03-09 02:00:00,12.65,34.55,0.75,0.52,1.27,0.49,,36.16,74.24,1.06,213.99,0.72,800.28,14.41
2023-03-09 02:00:00,2023-03-09 03:00:00,18.22,42.8,0.75,1.01,1.76,0.54,,26.65,76.09,0.85,222.8,0.73,800.27,14.09
2023-03-09 03:00:00,2023-03-09 04:00:00,18.12,44.8,0.76,1.01,1.77,0.43,,25.78,77.29,1.16,181.69,0.72,800.26,13.62
2023-03-09 04:00:00,2023-03-09 05:00:00,17.38,41.17,0.76,0.5,1.26,0.46,,27.6,78.15,0.97,205.73,0.73,800.26,13.34
2023-03-09 05:00:00,2023-03-09 06:00:00,16.7,37.91,0.75,0.21,0.95,0.38,,30.52,79.92,0.77,179.84,0.7,800.25,12.9
2023-03-09 06:00:00,2023-03-09 07:00:00,18.29,37.93,0.76,0.23,0.99,0.49,,31.32,80.42,0.84,191.01,3.43,800.25,12.58
2023-03-09 07:00:00,2023-03-09 08:00:00,19.23,43.15,0.84,1.46,2.31,0.47,,25.19,77.44,0.89,192.91,67.87,800.25,13.77
2023-03-09 08:00:00,2023-03-09 09:00:00,18.07,62.34,0.98,2.38,3.36,0.56,,30.27,65.4,1.57,231.93,192.58,800.28,16.8
2023-03-09 09:00:00,2023-03-09 10:00:00,17.81,81.66,0.92,1.98,2.9,0.91,,42.5,53.77,1.55,253.98,323.88,800.31,19.73
2023-03-09 10:00:00,2023-03-09 11:00:00,18.95,100.86,0.88,2.09,2.97,1.07,,55.85,44.91,1.92,273.73,427.58,800.31,22.37
2023-03-09 11:00:00,2023-03-09 12:00:00,15.9,82.57,0.78,0.89,1.67,1.0,,76.72,33.8,1.52,237.18,499.02,800.29,25.46
2023-03-09 12:00:00,2023-03-09 13:00:00,13.17,64.93,0.75,0.24,0.91,1.07,,88.56,24.16,2.02,223.38,511.67,800.27,26.62
2023-03-09 13:00:00,2023-03-09 14:00:00,11.18,39.6,0.76,0.03,0.69,0.74,0.57,92.95,21.11,2.42,235.07,495.42,800.28,27.33
2023-03-09 14:00:00,2023-03-09 15:00:00,9.88,35.31,0.77,0.09,0.83,0.96,0.6,101.3,27.26,2.84,224.95,401.41,800.29,27.66
2023-03-09 15:00:00,2023-03-09 16:00:00,14.79,56.17,0.77,0.26,1.03,1.18,0.64,110.44,32.49,2.94,256.36,256.27,800.31,26.72
2023-03-09 16:00:00,2023-03-09 17:00:00,18.8,64.44,0.77,0.37,1.13,1.45,0.65,110.89,34.4,3.34,234.4,177.96,800.31,26.15
2023-03-09 17:00:00,2023-03-09 18:00:00,19.95,79.42,0.77,0.7,1.47,1.46,0.69,101.15,37.81,3.2,250.12,64.16,800.32,24.8
2023-03-09 18:00:00,2023-03-09 19:00:00,26.14,97.43,0.77,1.77,2.54,1.11,0.77,72.11,49.26,0.81,185.24,4.46,800.3,22.29
2023-03-09 19:00:00,2023-03-09 20:00:00,35.68,104.67,0.77,1.58,2.35,0.96,0.89,57.04,61.51,0.33,152.22,0.72,800.29,19.19
2023-03-09 20:00:00,2023-03-09 21:00:00,37.84,100.77,0.77,1.12,1.89,0.75,0.76,56.95,63.72,0.32,176.68,0.72,800.28,17.98
2023-03-09 21:00:00,2023-03-09 22:00:00,27.4,81.13,0.78,2.32,3.09,0.82,0.84,45.11,65.76,0.32,144.08,0.76,800.28,17.56
2023-03-09 22:00:00,2023-03-09 23:00:00,33.81,106.18,0.75,3.36,4.12,0.71,0.99,34.87,68.68,0.31,136.67,0.76,800.27,17.08
2023-03-09 23:00:00,2023-03-10 00:00:00,33.73,110.78,0.77,4.04,4.81,0.71,1.07,27.07,73.1,0.31,186.52,0.72,800.27,16.43
2023-03-10 00:00:00,2023-03-10 01:00:00,30.53,105.38,0.76,2.31,3.07,0.75,0.91,34.65,77.18,0.31,161.15,0.72,800.27,15.78
2023-03-10 01:00:00,2023-03-10 02:00:00,25.46,76.78,0.76,1.08,1.84,0.65,0.76,38.33,78.92,0.31,174.09,0.72,800.27,15.28
2023-03-10 02:00:00,2023-03-10 03:00:00,28.29,69.1,0.76,0.93,1.69,0.69,0.73,37.2,81.0,0.31,175.94,0.71,800.26,14.73
2023-03-10 03:00:00,2023-03-10 04:00:00,24.91,63.75,0.76,0.66,1.42,0.55,0.7,37.53,81.0,0.31,170.19,0.73,800.29,14.3
2023-03-10 04:00:00,2023-03-10 05:00:00,27.82,67.09,0.77,1.13,1.9,0.76,0.74,29.43,82.32,0.31,172.11,0.72,800.26,14.06
2023-03-10 05:00:00,2023-03-10 06:00:00,27.89,68.46,0.77,0.77,1.53,0.52,0.72,33.59,83.69,0.93,216.66,0.71,800.26,13.56
2023-03-10 06:00:00,2023-03-10 07:00:00,30.79,71.92,0.78,1.96,2.74,0.53,0.79,26.54,84.02,1.13,211.05,5.07,800.26,13.72
2023-03-10 07:00:00,2023-03-10 08:00:00,33.03,86.8,0.87,2.58,3.45,0.72,0.83,22.31,78.72,0.75,175.11,71.0,800.25,15.43
2023-03-10 08:00:00,2023-03-10 09:00:00,27.5,92.04,0.88,2.13,3.01,0.8,0.8,39.51,65.49,1.23,223.59,193.69,800.29,18.73
2023-03-10 09:00:00,2023-03-10 10:00:00,28.22,111.96,0.89,2.54,3.44,1.1,0.82,52.77,54.6,1.57,261.43,319.63,800.32,21.3
2023-03-10 10:00:00,2023-03-10 11:00:00,24.86,103.9,0.81,1.89,2.69,1.19,0.77,75.59,42.91,1.37,254.79,420.16,800.31,24.73
2023-03-10 11:00:00,2023-03-10 12:00:00,23.44,103.66,0.79,1.02,1.81,2.04,0.71,101.12,38.16,2.12,250.42,478.6,800.31,26.02
2023-03-10 12:00:00,2023-03-10 13:00:00,24.96,96.47,0.78,1.16,1.94,1.94,0.72,99.93,38.51,2.46,249.93,487.24,800.31,27.03
2023-03-10 13:00:00,2023-03-10 14:00:00,22.67,89.27,0.79,0.86,1.65,1.77,0.71,101.38,38.76,3.37,266.79,456.34,800.32,27.17
2023-03-10 14:00:00,2023-03-10 15:00:00,20.47,81.36,0.78,0.59,1.37,1.71,0.7,108.85,35.45,3.11,245.15,399.44,800.31,27.68
2023-03-10 15:00:00,2023-03-10 16:00:00,18.76,79.31,0.77,0.51,1.28,1.49,0.68,106.63,33.52,3.52,274.14,301.88,800.32,27.66
2023-03-10 16:00:00,2023-03-10 17:00:00,20.95,77.14,0.78,0.89,1.67,1.88,0.71,119.74,35.26,3.29,257.52,181.9,800.32,27.16
2023-03-10 17:00:00,2023-03-10 18:00:00,33.01,110.66,0.79,2.07,2.86,2.07,0.84,120.03,43.96,3.08,260.33,59.27,800.32,25.42
2023-03-10 18:00:00,2023-03-10 19:00:00,37.31,133.15,0.78,1.97,2.75,1.54,0.82,95.85,54.67,1.66,213.66,4.18,800.31,23.25
2023-03-10 19:00:00,2023-03-10 20:00:00,40.42,127.32,0.78,2.42,3.2,1.21,0.93,85.42,65.76,0.38,169.39,0.75,800.3,21.01
2023-03-10 20:00:00,2023-03-10 21:00:00,39.09,115.59,0.78,1.67,2.45,1.01,0.87,65.69,73.38,0.92,129.73,0.75,800.31,19.53
2023-03-10 21:00:00,2023-03-10 22:00:00,33.6,101.75,0.78,1.65,2.42,1.0,0.86,57.5,75.98,1.02,132.14,0.74,800.3,18.85
2023-03-10 22:00:00,2023-03-10 23:00:00,30.77,104.51,0.77,1.76,2.54,0.85,0.86,49.36,75.7,1.05,128.96,0.73,800.3,18.7
2023-03-10 23:00:00,2023-03-11 00:00:00,28.55,98.85,0.78,1.22,2.0,0.87,0.8,44.48,80.08,0.57,147.83,0.72,800.29,17.73
2023-03-11 00:00:00,2023-03-11 01:00:00,21.64,90.88,0.78,1.0,1.77,0.85,0.78,44.01,82.9,0.64,156.25,0.76,800.29,16.96
2023-03-11 01:00:00,2023-03-11 02:00:00,25.88,87.43,0.78,0.92,1.7,0.71,0.79,38.39,84.59,0.55,170.62,0.74,800.28,16.44
2023-03-11 02:00:00,2023-03-11 03:00:00,31.28,85.87,0.78,0.79,1.57,0.77,0.78,37.78,86.18,0.42,160.62,0.72,800.28,16.01
2023-03-11 03:00:00,2023-03-11 04:00:00,34.55,80.76,0.78,0.74,1.52,0.83,0.78,33.52,86.97,0.61,210.31,0.72,800.28,15.76
2023-03-11 04:00:00,2023-03-11 05:00:00,34.19,84.93,0.78,0.76,1.53,0.67,0.78,29.84,88.65,0.6,181.08,0.72,800.27,15.13
2023-03-11 05:00:00,2023-03-11 06:00:00,40.19,87.73,0.79,1.3,2.08,0.8,0.83,27.11,89.43,0.39,177.51,0.71,800.27,14.67
2023-03-11 06:00:00,2023-03-11 07:00:00,40.86,86.09,0.78,1.25,2.03,0.67,0.83,23.62,88.87,0.41,194.01,5.0,800.28,14.56
2023-03-11 07:00:00,2023-03-11 08:00:00,35.56,92.03,0.89,2.31,3.21,0.69,0.87,21.26,84.93,0.82,204.13,66.25,800.26,15.77
2023-03-11 08:00:00,2023-03-11 09:00:00,31.93,117.95,1.12,4.45,5.58,0.85,0.98,24.89,73.66,1.14,222.38,180.68,800.3,18.82
2023-03-11 09:00:00,2023-03-11 10:00:00,37.52,150.68,0.96,3.92,4.88,1.07,0.97,45.29,61.04,1.18,212.87,310.23,800.31,22.13
2023-03-11 10:00:00,2023-03-11 11:00:00,38.22,164.73,0.84,2.69,3.52,1.21,0.9,77.16,47.34,1.35,224.62,413.98,800.32,25.32
2023-03-11 11:00:00,2023-03-11 12:00:00,26.31,126.53,0.79,0.91,1.7,1.36,0.76,98.38,39.43,2.34,231.28,473.72,800.31,26.47
2023-03-11 12:00:00,2023-03-11 13:00:00,17.9,81.54,0.78,0.55,1.32,1.27,0.71,102.14,33.35,2.12,200.18,486.19,800.3,27.64
2023-03-11 13:00:00,2023-03-11 14:00:00,16.3,67.48,0.78,0.72,1.5,1.33,0.73,110.41,35.36,2.41,218.48,435.76,800.3,28.36
2023-03-11 14:00:00,2023-03-11 15:00:00,25.06,88.52,0.79,0.99,1.78,1.4,0.78,121.61,39.32,2.81,244.01,352.37,800.32,28.12
2023-03-11 15:00:00,2023-03-11 16:00:00,29.67,103.23,0.79,1.11,1.9,1.79,0.8,124.75,41.76,3.21,259.67,260.72,800.32,27.57
2023-03-11 16:00:00,2023-03-11 17:00:00,30.49,118.97,0.79,1.09,1.88,2.14,0.82,130.39,44.27,3.38,236.58,152.76,800.32,26.68
2023-03-11 17:00:00,2023-03-11 18:00:00,34.02,122.65,0.79,1.38,2.17,2.14,0.85,126.15,48.93,3.29,265.74,60.32,800.32,25.37
2023-03-11 18:00:00,2023-03-11 19:00:00,39.09,142.3,0.78,2.12,2.91,1.47,0.92,91.92,55.75,0.93,224.91,4.12,800.31,23.84
2023-03-11 19:00:00,2023-03-11 20:00:00,44.74,139.82,0.79,2.07,2.86,1.35,0.99,69.39,66.38,0.57,180.8,0.76,800.32,21.81
2023-03-11 20:00:00,2023-03-11 21:00:00,49.01,136.67,0.79,1.73,2.52,1.08,1.03,68.55,73.95,0.32,173.96,0.76,800.31,20.46
2023-03-11 21:00:00,2023-03-11 22:00:00,47.18,134.68,0.79,1.6,2.39,1.04,0.99,62.73,77.21,0.32,166.28,0.74,800.31,19.54
2023-03-11 22:00:00,2023-03-11 23:00:00,42.69,129.95,0.79,1.4,2.19,1.02,0.95,64.02,79.06,0.32,145.31,0.74,800.3,19.03
2023-03-11 23:00:00,2023-03-12 00:00:00,43.19,129.62,0.79,1.5,2.28,1.06,0.95,54.43,81.38,0.32,158.13,0.73,800.3,18.57
2023-03-12 00:00:00,2023-03-12 01:00:00,41.24,133.46,0.79,2.03,2.83,1.03,1.05,40.28,84.65,0.32,143.09,0.74,800.3,17.96
2023-03-12 01:00:00,2023-03-12 02:00:00,47.0,134.58,0.79,1.64,2.43,0.96,1.02,32.99,85.89,0.32,167.52,0.73,800.3,17.53
2023-03-12 02:00:00,2023-03-12 03:00:00,49.39,126.19,0.79,1.11,1.9,0.9,0.94,33.28,85.81,0.32,145.77,0.75,800.3,17.18
2023-03-12 03:00:00,2023-03-12 04:00:00,48.77,116.12,0.79,0.84,1.63,0.89,0.92,31.8,87.43,0.32,172.38,0.77,800.29,16.67
2023-03-12 04:00:00,2023-03-12 05:00:00,48.86,115.98,0.79,0.81,1.61,0.99,0.92,29.4,87.62,0.32,143.58,0.73,800.28,16.54
2023-03-12 05:00:00,2023-03-12 06:00:00,50.0,109.6,0.79,0.84,1.64,0.95,0.93,26.41,88.06,0.32,152.28,0.7,800.28,16.18
2023-03-12 06:00:00,2023-03-12 07:00:00,47.35,104.24,0.8,0.85,1.64,0.86,0.91,25.55,88.02,0.32,172.28,4.93,800.28,15.77
2023-03-12 07:00:00,2023-03-12 08:00:00,47.09,108.59,0.81,1.19,2.01,0.91,0.96,25.54,85.27,0.39,190.02,59.94,800.28,16.54
2023-03-12 08:00:00,2023-03-12 09:00:00,45.8,113.63,1.1,3.99,5.1,1.02,1.11,20.14,77.62,1.08,245.21,170.98,800.32,19.44
2023-03-12 09:00:00,2023-03-12 10:00:00,48.55,163.25,0.95,3.33,4.27,1.24,1.01,46.09,62.33,1.69,251.47,281.72,800.32,22.79
2023-03-12 10:00:00,2023-03-12 11:00:00,43.67,148.69,0.8,1.2,2.0,1.43,0.92,96.9,52.68,2.3,181.07,373.68,800.32,25.17
2023-03-12 11:00:00,2023-03-12 12:00:00,39.0,133.59,0.8,1.35,2.16,1.69,0.9,95.8,47.56,1.65,216.97,391.47,800.32,26.86
2023-03-12 12:00:00,2023-03-12 13:00:00,34.46,119.87,0.81,1.11,1.92,1.98,0.89,101.41,46.36,2.46,236.68,390.46,800.32,26.98
2023-03-12 13:00:00,2023-03-12 14:00:00,38.16,127.92,0.8,1.17,1.98,2.25,0.9,114.45,45.04,2.63,225.76,422.72,800.32,27.58
2023-03-12 14:00:00,2023-03-12 15:00:00,32.59,115.13,0.81,1.12,1.93,3.06,0.85,115.49,42.31,3.19,236.01,375.37,800.32,27.73
2023-03-12 15:00:00,2023-03-12 16:00:00,30.77,116.38,0.81,1.18,1.98,3.0,0.85,120.91,43.48,3.7,245.93,274.62,800.32,27.39
2023-03-12 16:00:00,2023-03-12 17:00:00,36.69,127.62,0.8,1.4,2.2,3.57,0.9,139.79,47.31,4.23,262.65,152.96,800.32,26.39
2023-03-12 17:00:00,2023-03-12 18:00:00,40.55,151.75,0.81,1.66,2.46,3.17,0.91,129.19,51.84,2.75,262.45,52.88,800.32,25.39
2023-03-12 18:00:00,2023-03-12 19:00:00,47.42,170.05,0.82,2.67,3.48,2.15,0.98,92.09,60.58,0.76,185.79,4.42,800.32,23.71
2023-03-12 19:00:00,2023-03-12 20:00:00,50.67,163.91,0.8,2.65,3.45,1.65,1.06,76.44,69.59,0.61,135.33,0.77,800.32,21.65
2023-03-12 20:00:00,2023-03-12 21:00:00,51.31,158.85,0.8,3.24,4.04,1.3,1.04,67.89,73.74,0.53,193.31,0.77,800.32,20.6
2023-03-12 21:00:00,2023-03-12 22:00:00,46.4,150.71,0.79,2.48,3.27,1.19,1.06,66.79,74.79,0.61,106.0,0.77,800.31,20.12
2023-03-12 22:00:00,2023-03-12 23:00:00,44.68,132.45,0.8,1.97,2.77,1.19,0.97,57.87,76.17,0.44,130.11,0.75,800.31,19.34
2023-03-12 23:00:00,2023-03-13 00:00:00,42.49,138.94,0.8,2.29,3.1,1.11,1.06,45.05,80.19,0.53,172.6,0.74,800.31,18.87
2023-03-13 00:00:00,2023-03-13 01:00:00,43.56,144.3,0.8,1.72,2.52,1.29,1.01,36.54,83.23,0.32,157.82,0.75,800.31,18.15
2023-03-13 01:00:00,2023-03-13 02:00:00,44.0,133.24,0.8,1.07,1.87,1.26,0.95,41.32,84.11,0.32,131.03,0.78,800.31,17.66
2023-03-13 02:00:00,2023-03-13 03:00:00,43.03,116.86,0.8,0.88,1.68,1.22,0.9,35.3,84.0,0.33,209.08,0.76,800.31,17.23
2023-03-13 03:00:00,2023-03-13 04:00:00,44.42,109.59,0.8,0.78,1.58,1.11,0.89,28.74,86.5,0.32,168.44,0.74,800.3,16.5
2023-03-13 04:00:00,2023-03-13 05:00:00,43.17,93.82,0.8,0.59,1.39,1.03,0.84,34.02,85.97,0.32,161.55,0.72,800.29,16.24
2023-03-13 05:00:00,2023-03-13 06:00:00,41.02,95.74,0.8,0.91,1.71,0.93,0.86,31.91,85.54,0.32,196.71,0.7,800.3,16.04
2023-03-13 06:00:00,2023-03-13 07:00:00,40.25,93.59,0.8,1.42,2.22,0.85,0.9,25.5,85.62,0.34,175.35,6.78,800.29,15.74
2023-03-13 07:00:00,2023-03-13 08:00:00,39.35,99.59,0.88,2.53,3.41,0.88,0.94,21.8,81.5,0.54,193.4,71.38,800.29,16.94
2023-03-13 08:00:00,2023-03-13 09:00:00,35.27,126.14,1.05,4.48,5.53,0.97,1.03,25.54,68.37,0.77,215.8,148.94,800.3,20.6
2023-03-13 09:00:00,2023-03-13 10:00:00,42.51,167.68,1.09,4.25,5.33,1.14,1.01,36.84,62.36,1.79,273.8,227.04,800.32,21.12
2023-03-13 10:00:00,2023-03-13 11:00:00,30.34,138.69,0.9,2.91,3.81,1.38,1.0,52.04,49.48,1.22,273.72,279.89,800.32,24.25
2023-03-13 11:00:00,2023-03-13 12:00:00,28.75,139.63,0.85,2.38,3.23,1.36,0.91,68.85,45.41,1.35,253.13,371.45,800.31,26.0
2023-03-13 12:00:00,2023-03-13 13:00:00,17.18,92.05,0.81,0.88,1.69,1.13,0.74,72.1,35.95,1.82,238.95,501.16,800.32,28.2
2023-03-13 13:00:00,2023-03-13 14:00:00,18.61,78.55,0.82,1.59,2.42,1.34,0.82,91.63,41.25,2.17,265.65,246.16,800.32,27.1
2023-03-13 14:00:00,2023-03-13 15:00:00,26.93,111.12,0.83,2.07,2.9,1.69,0.88,95.31,43.29,2.29,286.38,252.94,800.32,27.02
2023-03-13 15:00:00,2023-03-13 16:00:00,24.67,108.72,0.82,1.39,2.21,1.61,0.83,105.5,39.81,1.76,260.31,289.23,800.32,28.39
2023-03-13 16:00:00,2023-03-13 17:00:00,26.32,102.46,0.82,1.14,1.95,1.59,0.83,107.11,40.12,2.76,281.85,154.07,800.32,27.85
2023-03-13 17:00:00,2023-03-13 18:00:00,29.72,112.81,0.82,1.64,2.45,1.82,0.88,104.21,45.5,3.63,273.02,66.5,800.32,26.13
2023-03-13 18:00:00,2023-03-13 19:00:00,37.87,147.03,0.81,2.53,3.34,1.41,0.97,84.05,54.58,1.77,239.34,6.28,800.32,24.04
2023-03-13 19:00:00,2023-03-13 20:00:00,43.72,151.34,0.82,2.56,3.38,1.3,0.99,63.58,65.09,0.32,193.52,0.78,800.32,21.76
2023-03-13 20:00:00,2023-03-13 21:00:00,45.91,135.99,0.82,2.14,2.95,1.11,1.01,58.82,71.87,0.32,160.77,0.76,800.32,20.18
2023-03-13 21:00:00,2023-03-13 22:00:00,44.96,128.09,0.82,2.57,3.39,1.02,1.05,53.76,74.79,0.32,149.83,0.77,800.32,19.59
2023-03-13 22:00:00,2023-03-13 23:00:00,43.44,144.3,0.81,3.27,4.08,1.11,1.15,43.4,76.82,0.53,114.12,0.77,800.32,19.38
2023-03-13 23:00:00,2023-03-14 00:00:00,41.02,133.37,0.81,1.57,2.38,1.01,0.98,47.4,79.75,0.32,144.06,0.75,800.31,18.65
2023-03-14 00:00:00,2023-03-14 01:00:00,39.85,123.79,0.82,1.46,2.28,0.95,0.96,41.01,81.43,0.32,137.92,0.75,800.3,18.06
2023-03-14 01:00:00,2023-03-14 02:00:00,35.29,105.22,0.81,0.86,1.67,1.01,0.88,39.35,81.61,0.32,186.2,0.75,800.3,17.31
2023-03-14 02:00:00,2023-03-14 03:00:00,32.67,87.17,0.81,0.64,1.45,0.99,0.83,38.54,83.22,0.35,174.09,0.74,800.31,16.67
2023-03-14 03:00:00,2023-03-14 04:00:00,34.77,74.24,0.8,0.37,1.17,0.85,0.77,36.61,82.63,0.72,204.0,0.76,800.3,15.9
2023-03-14 04:00:00,2023-03-14 05:00:00,32.39,78.72,0.8,1.4,2.21,0.68,0.85,25.89,85.72,1.09,198.33,0.74,800.3,15.86
2023-03-14 05:00:00,2023-03-14 06:00:00,38.22,88.06,0.81,1.59,2.4,0.86,0.84,21.21,85.31,0.86,186.53,0.73,800.3,15.31
2023-03-14 06:00:00,2023-03-14 07:00:00,33.67,80.95,0.81,1.27,2.09,0.67,0.83,24.33,82.23,1.03,174.73,7.9,800.28,15.14
2023-03-14 07:00:00,2023-03-14 08:00:00,24.96,59.67,0.87,1.22,2.09,0.68,0.78,22.22,73.12,0.95,176.16,80.65,800.29,16.75
2023-03-14 08:00:00,2023-03-14 09:00:00,12.29,62.95,0.96,1.76,2.72,0.84,0.73,27.0,56.6,0.75,184.33,203.07,800.31,20.46
2023-03-14 09:00:00,2023-03-14 10:00:00,15.28,85.31,0.98,2.29,3.27,1.01,0.79,38.69,49.79,1.19,249.43,325.32,800.32,22.91
2023-03-14 10:00:00,2023-03-14 11:00:00,15.51,95.09,0.87,1.72,2.58,1.1,0.77,57.74,42.73,1.2,241.34,430.32,800.32,25.92
2023-03-14 11:00:00,2023-03-14 12:00:00,15.49,80.89,0.83,0.89,1.72,1.17,0.73,81.45,36.85,1.68,231.1,486.67,800.32,27.77
2023-03-14 12:00:00,2023-03-14 13:00:00,15.42,73.16,0.84,1.04,1.89,1.23,0.73,82.26,35.8,2.11,229.03,501.62,800.31,28.36
2023-03-14 13:00:00,2023-03-14 14:00:00,18.16,75.43,0.83,0.83,1.67,1.38,0.77,101.24,35.87,3.37,250.27,439.11,800.32,28.32
2023-03-14 14:00:00,2023-03-14 15:00:00,16.82,84.43,0.83,0.75,1.59,1.78,0.73,107.77,33.11,3.9,256.61,402.31,800.32,28.29
2023-03-14 15:00:00,2023-03-14 16:00:00,16.41,87.3,0.81,0.69,1.5,1.59,0.69,104.84,33.42,4.9,272.51,241.35,800.32,27.7
