From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-11-27 23:00:00,2022-11-28 00:00:00,343.25,533.5,3.65,26.82,17.2,1.55,3.9,1.69,10.15,0.35,1.95,0.55,0.8,,29.32,64.5,0.53,,11.0,0.05,18.78,0.0
2022-11-28 00:00:00,2022-11-28 01:00:00,348.0,558.5,3.15,24.73,15.67,5.58,2.95,1.61,10.22,0.82,4.65,1.2,1.92,,25.95,70.5,0.53,,11.25,0.17,17.88,0.0
2022-11-28 01:00:00,2022-11-28 02:00:00,371.25,562.75,2.4,22.5,13.95,4.05,2.98,1.6,10.27,0.4,2.5,0.63,1.0,,25.92,73.0,0.5,,11.0,0.07,17.48,0.0
2022-11-28 02:00:00,2022-11-28 03:00:00,416.5,602.5,2.2,21.42,13.17,4.22,3.07,1.71,10.25,0.25,1.43,0.38,0.58,,26.02,73.0,0.55,63.0,11.0,0.05,17.35,0.0
2022-11-28 03:00:00,2022-11-28 04:00:00,485.75,725.25,2.5,21.2,13.32,8.97,3.1,1.79,10.15,3.5,19.85,5.2,8.2,,27.27,73.0,0.53,,11.0,0.8,17.05,0.0
2022-11-28 04:00:00,2022-11-28 05:00:00,489.25,712.75,3.83,21.52,14.55,2.55,2.62,1.83,10.03,0.3,1.6,0.45,0.65,,30.95,74.75,0.55,,11.0,0.05,16.73,0.0
2022-11-28 05:00:00,2022-11-28 06:00:00,450.75,657.0,5.85,24.15,17.58,2.65,3.0,1.86,9.95,0.1,0.47,0.13,0.2,,31.27,76.25,0.5,,11.0,0.0,16.35,0.0
2022-11-28 06:00:00,2022-11-28 07:00:00,414.0,585.0,6.4,25.12,18.57,2.85,2.95,1.85,9.97,0.15,0.85,0.2,0.35,,31.28,77.75,0.55,61.0,15.25,0.0,16.23,0.0
2022-11-28 07:00:00,2022-11-28 08:00:00,417.0,586.75,10.13,26.93,22.57,4.1,2.77,2.2,10.3,1.1,6.0,1.6,2.5,,28.65,75.75,0.6,149.5,27.5,0.2,17.38,0.0
2022-11-28 08:00:00,2022-11-28 09:00:00,537.5,772.0,3.95,21.6,14.7,4.35,3.3,1.83,10.55,0.35,1.95,0.5,0.8,,25.65,74.75,0.62,236.25,36.75,0.05,18.88,0.0
2022-11-28 09:00:00,2022-11-28 10:00:00,445.75,650.5,1.92,18.52,11.38,4.95,3.45,1.68,11.18,0.6,3.2,0.83,1.3,,26.02,66.5,0.62,224.75,44.5,0.1,21.4,0.0
2022-11-28 10:00:00,2022-11-28 11:00:00,380.0,568.75,1.62,16.38,10.02,3.3,3.1,1.49,12.03,1.1,6.5,1.7,2.7,,25.85,53.0,0.6,184.0,58.0,0.15,24.12,0.0
2022-11-28 11:00:00,2022-11-28 12:00:00,308.75,469.0,1.48,15.95,9.7,9.42,3.05,1.33,12.55,1.8,10.22,2.65,4.22,,27.7,43.5,0.65,161.5,57.0,0.38,26.0,0.0
2022-11-28 12:00:00,2022-11-28 13:00:00,220.25,350.25,1.47,16.68,10.05,2.05,2.98,1.16,12.95,0.1,0.6,0.2,0.3,,31.05,39.5,0.68,164.0,31.25,0.0,26.4,0.0
2022-11-28 13:00:00,2022-11-28 14:00:00,162.5,269.25,1.4,17.27,10.35,3.67,2.97,0.96,12.98,0.13,0.77,0.17,0.3,,31.22,36.75,0.6,183.0,27.25,0.0,26.78,0.0
2022-11-28 14:00:00,2022-11-28 15:00:00,114.0,206.75,1.38,17.33,10.27,4.75,2.92,0.83,12.63,0.27,1.53,0.4,0.6,,31.23,34.75,0.58,103.0,23.0,0.03,26.88,0.0
2022-11-28 15:00:00,2022-11-28 16:00:00,89.5,168.0,1.83,19.5,11.85,6.13,3.47,1.04,11.48,1.0,5.7,1.5,2.4,,28.05,37.0,0.6,69.0,17.75,0.2,26.33,0.0
2022-11-28 16:00:00,2022-11-28 17:00:00,113.25,215.75,2.67,23.82,14.85,5.2,3.48,1.46,10.62,0.63,3.67,0.93,1.5,,25.75,43.75,0.5,,12.0,0.17,24.2,0.0
2022-11-28 17:00:00,2022-11-28 18:00:00,172.75,316.75,6.1,30.62,21.25,3.65,3.83,1.97,10.1,0.35,2.1,0.55,0.9,,25.83,52.25,0.5,,10.5,0.03,22.32,0.0
2022-11-28 18:00:00,2022-11-28 19:00:00,271.33,447.0,10.2,37.43,28.23,3.0,3.9,2.55,9.93,0.35,1.95,0.5,0.8,,25.93,57.67,0.5,,10.33,0.05,21.17,0.0
2022-11-28 19:00:00,2022-11-28 20:00:00,300.33,487.33,18.5,46.37,39.7,7.6,3.73,2.73,9.77,1.95,11.0,2.9,4.5,,28.63,62.33,0.53,,11.0,0.45,20.5,0.0
2022-11-28 20:00:00,2022-11-28 21:00:00,322.0,506.0,14.35,45.05,35.65,2.5,3.72,2.39,9.95,,,,,,31.2,63.75,0.58,,11.0,,19.82,0.0
2022-11-28 21:00:00,2022-11-28 22:00:00,344.25,509.25,9.78,41.83,30.18,5.73,3.42,2.29,9.9,0.9,4.9,1.27,2.0,,31.2,63.75,0.55,,11.25,0.2,19.62,0.0
2022-11-28 22:00:00,2022-11-28 23:00:00,370.0,541.75,5.68,39.25,25.5,3.23,3.65,2.15,9.95,0.9,4.8,1.3,2.0,,31.23,67.5,0.58,48.0,11.25,0.2,18.62,0.0
2022-11-28 23:00:00,2022-11-29 00:00:00,371.25,534.25,7.28,35.83,25.0,5.65,3.43,2.05,10.1,0.5,2.75,0.75,1.15,,27.43,70.75,0.55,,11.25,0.1,18.23,0.0
2022-11-29 00:00:00,2022-11-29 01:00:00,361.0,506.5,4.33,33.23,21.17,4.22,2.65,1.71,10.22,0.5,2.88,0.75,1.18,,25.9,70.25,0.5,,11.25,0.1,17.75,0.0
2022-11-29 01:00:00,2022-11-29 02:00:00,356.5,508.25,1.88,27.35,16.07,4.65,2.35,1.47,10.35,0.45,2.6,0.7,1.1,,26.1,71.25,0.55,,11.0,0.1,17.43,0.0
2022-11-29 02:00:00,2022-11-29 03:00:00,315.75,455.25,2.38,24.37,14.92,4.17,2.45,1.29,10.3,0.17,0.97,0.28,0.4,,26.0,73.25,0.55,,11.0,0.0,17.28,0.0
2022-11-29 03:00:00,2022-11-29 04:00:00,303.5,416.25,1.88,21.02,12.72,11.97,2.23,1.11,10.15,2.5,14.13,3.7,5.83,,28.6,74.5,0.5,,11.25,0.53,16.9,0.0
2022-11-29 04:00:00,2022-11-29 05:00:00,305.25,428.5,1.83,20.78,12.55,3.88,2.0,1.08,10.2,0.3,1.75,0.45,0.75,,31.2,77.75,0.55,,11.0,0.05,16.15,0.0
2022-11-29 05:00:00,2022-11-29 06:00:00,328.0,450.5,1.9,20.75,12.55,3.9,2.48,1.05,10.25,0.22,1.2,0.33,0.5,,31.3,79.5,0.53,,11.5,0.03,16.02,0.0
2022-11-29 06:00:00,2022-11-29 07:00:00,228.5,321.75,2.58,20.98,13.25,1.65,2.45,1.1,10.17,0.2,1.2,0.3,0.5,,31.32,80.25,0.5,,15.0,0.0,16.05,0.0
2022-11-29 07:00:00,2022-11-29 08:00:00,193.0,271.0,3.0,20.73,13.5,6.15,2.47,1.13,10.6,1.0,5.65,1.5,2.35,,26.72,80.0,0.53,,26.25,0.25,17.12,0.0
2022-11-29 08:00:00,2022-11-29 09:00:00,239.75,356.25,2.4,24.05,14.75,3.1,2.7,1.08,10.8,0.5,2.7,0.7,1.15,,25.75,73.5,0.6,227.0,38.0,0.1,19.02,0.0
2022-11-29 09:00:00,2022-11-29 10:00:00,243.25,389.5,1.73,25.2,14.78,35.3,2.33,1.15,12.98,7.1,40.6,10.6,16.75,,26.17,59.25,0.6,,47.5,1.6,22.62,0.0
2022-11-29 10:00:00,2022-11-29 11:00:00,198.25,331.0,12.15,45.7,34.17,6.4,2.17,4.13,11.77,0.8,4.67,1.23,1.9,,26.12,51.5,0.65,172.0,62.5,0.17,24.85,0.0
2022-11-29 11:00:00,2022-11-29 12:00:00,195.5,326.5,5.25,38.73,24.88,9.65,2.15,3.53,12.15,2.13,12.03,3.17,4.97,,28.9,44.0,0.62,159.33,58.25,0.37,26.48,0.0
2022-11-29 12:00:00,2022-11-29 13:00:00,140.25,252.5,2.3,28.82,17.18,9.68,1.58,2.06,12.25,1.55,9.05,2.38,3.72,,31.47,38.5,0.73,99.0,29.75,0.35,26.8,0.0
2022-11-29 13:00:00,2022-11-29 14:00:00,100.5,185.25,2.15,23.4,14.18,4.03,1.65,1.64,11.9,1.05,5.95,1.55,2.45,,32.4,34.25,0.7,87.0,25.0,0.2,27.2,0.0
2022-11-29 14:00:00,2022-11-29 15:00:00,80.0,166.0,1.7,21.0,12.53,5.45,1.8,1.18,12.17,1.7,9.9,2.6,4.1,,32.45,32.5,0.6,105.0,20.75,0.4,27.05,0.0
2022-11-29 15:00:00,2022-11-29 16:00:00,72.0,139.0,1.7,17.95,10.15,,1.8,1.01,11.55,,,,,,27.2,34.5,0.55,,18.0,,26.9,0.0
2022-11-29 16:00:00,2022-11-29 17:00:00,,,3.42,19.6,13.18,11.27,2.42,2.19,11.12,2.9,16.6,4.37,6.9,,25.6,40.0,0.53,,12.5,0.63,24.52,0.0
2022-11-29 17:00:00,2022-11-29 18:00:00,150.0,263.75,2.85,28.6,17.57,3.48,2.97,2.46,10.57,0.75,4.15,1.1,1.7,,25.88,48.5,0.5,,11.5,0.1,22.22,0.0
2022-11-29 18:00:00,2022-11-29 19:00:00,258.0,392.75,8.6,34.42,25.3,3.85,3.55,2.5,10.15,0.7,3.85,1.0,1.6,,25.95,55.0,0.5,,11.0,0.15,21.07,0.0
2022-11-29 19:00:00,2022-11-29 20:00:00,245.25,413.75,4.33,37.23,23.33,14.38,3.47,2.06,10.57,3.48,19.75,5.2,8.15,,30.55,54.75,0.55,,10.75,0.8,20.77,0.0
2022-11-29 20:00:00,2022-11-29 21:00:00,270.5,410.25,2.07,31.85,18.65,3.05,3.53,1.7,10.5,,,,,,33.05,58.75,0.53,,11.0,0.0,20.07,0.0
2022-11-29 21:00:00,2022-11-29 22:00:00,321.25,481.25,2.08,28.45,16.83,3.85,3.68,1.54,10.78,0.4,3.55,0.9,1.5,,33.12,58.5,0.58,,11.0,0.07,19.82,0.0
2022-11-29 22:00:00,2022-11-29 23:00:00,328.0,474.0,2.3,25.55,15.48,2.87,3.67,1.41,10.47,1.3,7.2,1.9,3.0,,32.73,61.5,0.5,,11.25,0.3,18.85,0.0
2022-11-29 23:00:00,2022-11-30 00:00:00,326.25,464.5,1.95,19.95,12.22,12.3,3.93,1.37,10.75,2.2,12.6,3.3,5.2,,25.85,65.5,0.55,,11.25,0.5,18.32,0.0
2022-11-30 00:00:00,2022-11-30 01:00:00,286.25,402.0,1.8,19.95,12.08,5.35,2.5,1.29,10.38,0.6,3.52,0.9,1.45,,25.85,69.75,0.5,,11.0,0.1,17.88,0.0
2022-11-30 01:00:00,2022-11-30 02:00:00,268.75,391.25,1.85,20.15,12.23,4.1,2.55,1.24,10.35,0.13,0.67,0.17,0.27,,25.95,73.25,0.5,,11.0,0.0,17.45,0.0
2022-11-30 02:00:00,2022-11-30 03:00:00,264.0,376.5,3.12,21.02,13.7,6.55,2.5,1.15,10.07,0.85,4.93,1.3,2.05,,26.27,75.5,0.6,75.67,11.0,0.17,16.9,0.0
2022-11-30 03:00:00,2022-11-30 04:00:00,231.25,324.25,2.8,21.33,13.6,13.42,2.1,1.03,9.97,3.05,17.35,4.53,7.2,,31.07,78.0,0.6,60.0,11.0,0.68,16.6,0.0
2022-11-30 04:00:00,2022-11-30 05:00:00,229.25,317.0,3.58,22.4,14.82,3.3,2.12,1.15,9.97,,,,,,33.1,78.75,0.55,61.0,11.0,0.0,16.0,0.0
2022-11-30 05:00:00,2022-11-30 06:00:00,231.25,304.0,2.95,22.98,14.62,3.97,2.3,1.16,10.0,0.2,0.85,0.25,0.35,,33.18,79.25,0.53,,11.0,0.0,15.27,0.0
2022-11-30 06:00:00,2022-11-30 07:00:00,242.0,326.5,6.83,25.55,19.15,3.67,2.38,1.27,9.97,0.0,0.2,,0.1,,31.95,80.25,0.55,49.0,15.25,0.0,15.33,0.0
2022-11-30 07:00:00,2022-11-30 08:00:00,259.5,347.25,5.97,23.47,17.37,10.05,2.8,1.19,10.5,1.9,10.65,2.8,4.4,,25.6,79.25,0.5,,25.25,0.45,16.62,0.0
2022-11-30 08:00:00,2022-11-30 09:00:00,247.25,354.75,2.6,26.5,16.2,1.4,2.9,1.31,10.8,,,,,,25.68,67.25,0.65,54.0,41.5,,19.93,0.0
2022-11-30 09:00:00,2022-11-30 10:00:00,231.0,365.0,2.15,22.6,13.8,5.68,3.12,1.18,11.6,0.5,2.73,0.73,1.13,,25.98,55.0,0.6,,51.0,0.05,23.22,0.0
2022-11-30 10:00:00,2022-11-30 11:00:00,196.5,333.75,1.52,20.43,12.12,10.03,2.8,0.96,12.17,2.83,16.17,4.23,6.7,,26.95,47.5,0.65,171.67,68.0,0.63,25.5,0.0
2022-11-30 11:00:00,2022-11-30 12:00:00,126.5,221.25,1.47,19.5,11.57,14.55,2.6,0.78,12.2,3.55,20.1,5.3,8.3,,31.85,41.25,0.7,150.25,63.25,0.8,26.6,0.0
2022-11-30 12:00:00,2022-11-30 13:00:00,79.25,155.5,1.5,17.38,10.47,4.67,2.67,0.78,12.3,1.05,6.2,1.6,2.55,,32.3,34.5,0.65,163.0,25.5,0.25,26.6,0.0
2022-11-30 13:00:00,2022-11-30 14:00:00,69.0,130.75,1.5,16.92,10.23,3.85,2.62,0.68,12.15,0.4,2.35,0.6,0.95,,32.35,29.75,0.68,120.33,22.25,0.05,27.12,0.0
2022-11-30 14:00:00,2022-11-30 15:00:00,51.25,106.0,1.2,18.65,10.9,2.7,2.65,0.64,12.05,0.0,0.15,,0.03,,30.8,27.0,0.6,105.0,19.25,0.0,27.18,0.0
2022-11-30 15:00:00,2022-11-30 16:00:00,48.5,107.25,2.05,15.45,9.9,6.17,2.88,0.82,12.02,1.2,6.6,1.75,2.75,,25.35,28.0,0.6,111.33,16.75,0.25,26.8,0.0
2022-11-30 16:00:00,2022-11-30 17:00:00,73.25,155.75,2.15,24.9,15.03,8.47,3.17,0.96,11.5,1.77,10.07,2.67,4.17,,25.77,35.25,0.58,,11.75,0.37,24.93,0.0
2022-11-30 17:00:00,2022-11-30 18:00:00,103.75,193.25,1.88,26.65,15.72,3.95,3.3,1.14,11.22,0.6,3.53,0.9,1.43,,25.9,40.25,0.6,117.0,10.5,0.13,23.48,0.0
2022-11-30 18:00:00,2022-11-30 19:00:00,132.75,224.0,1.73,27.18,15.88,7.38,3.18,1.17,11.05,1.77,10.27,2.73,4.23,,26.8,43.25,0.58,107.0,10.25,0.4,22.32,0.0
2022-11-30 19:00:00,2022-11-30 20:00:00,178.75,255.5,2.0,26.52,15.78,8.45,2.88,1.15,10.65,3.55,20.2,5.3,8.35,,31.95,50.75,0.58,,11.0,0.8,20.6,0.0
2022-11-30 20:00:00,2022-11-30 21:00:00,265.5,319.0,1.53,25.3,14.7,4.25,2.82,1.12,10.8,0.4,2.4,0.6,1.0,,33.12,51.0,0.57,,11.25,0.05,20.18,0.0
2022-11-30 21:00:00,2022-11-30 22:00:00,247.0,256.0,1.4,24.73,14.28,3.02,3.0,1.13,10.67,0.2,1.0,0.3,0.4,,33.1,55.75,0.58,,10.0,0.0,19.1,0.0
2022-11-30 22:00:00,2022-11-30 23:00:00,230.0,,1.65,22.47,13.28,6.7,3.1,1.08,10.77,0.65,3.65,0.95,1.5,,30.0,58.25,0.55,,11.25,0.1,18.55,0.0
2022-11-30 23:00:00,2022-12-01 00:00:00,265.0,283.0,1.48,18.93,11.25,8.95,3.17,1.05,11.02,1.03,5.95,1.57,2.45,,25.8,59.5,0.53,,11.0,0.23,17.82,0.0
2022-12-01 00:00:00,2022-12-01 01:00:00,276.25,350.0,1.77,19.7,11.95,6.15,2.78,1.04,10.73,0.67,3.77,1.03,1.53,,26.1,64.5,0.53,,11.0,0.13,17.0,0.0
2022-12-01 01:00:00,2022-12-01 02:00:00,253.25,338.75,3.12,22.0,14.22,3.55,2.7,1.0,10.35,0.15,0.9,0.2,0.38,,26.13,68.5,0.6,69.0,11.0,0.03,16.32,0.0
2022-12-01 02:00:00,2022-12-01 03:00:00,240.5,,2.67,22.23,14.0,8.6,2.6,0.98,10.2,2.37,13.5,3.57,5.6,,27.55,70.5,0.58,77.0,11.25,0.53,,0.0
2022-12-01 03:00:00,2022-12-01 04:00:00,418.0,470.0,1.97,22.55,13.62,7.83,2.12,1.29,10.3,3.35,19.0,4.95,7.85,,32.25,66.5,0.6,96.75,11.25,0.5,16.6,0.0
2022-12-01 04:00:00,2022-12-01 05:00:00,441.0,564.0,2.62,21.75,13.7,1.1,2.05,1.48,10.22,,,,,,33.07,67.0,0.6,107.0,11.25,0.0,16.33,0.0
2022-12-01 05:00:00,2022-12-01 06:00:00,364.25,486.25,4.08,24.88,16.55,3.9,2.1,1.47,10.15,0.3,1.73,0.43,0.73,,33.1,70.75,0.6,97.75,11.0,0.08,16.0,0.0
2022-12-01 06:00:00,2022-12-01 07:00:00,325.5,441.5,2.15,22.52,13.7,3.57,2.55,1.3,10.37,0.0,0.2,,0.1,,29.2,74.0,0.67,98.0,14.25,0.0,16.1,0.0
2022-12-01 07:00:00,2022-12-01 08:00:00,280.0,416.0,2.33,20.53,12.8,4.93,3.17,1.46,10.8,0.8,4.53,1.2,1.87,,25.68,70.25,0.6,98.33,19.0,0.17,17.25,0.0
2022-12-01 08:00:00,2022-12-01 09:00:00,386.75,557.25,2.3,20.25,12.65,2.3,3.35,1.38,11.02,0.3,1.5,0.4,0.6,,25.92,61.75,0.65,106.25,25.25,0.0,19.6,0.0
2022-12-01 09:00:00,2022-12-01 10:00:00,259.5,395.0,1.28,18.25,10.72,5.4,3.08,0.97,12.57,0.6,3.33,0.87,1.37,,26.25,51.5,0.7,131.25,52.5,0.1,22.6,0.0
2022-12-01 10:00:00,2022-12-01 11:00:00,145.25,225.0,1.45,14.05,8.65,12.3,2.83,0.33,12.85,3.87,22.1,5.8,9.13,,28.52,42.25,0.67,135.75,71.75,0.83,24.78,0.0
2022-12-01 11:00:00,2022-12-01 12:00:00,85.5,149.5,1.2,15.8,9.38,2.12,2.88,0.49,11.95,0.1,0.4,0.1,0.2,,32.17,35.75,0.72,116.25,65.75,0.0,25.62,0.0
2022-12-01 12:00:00,2022-12-01 13:00:00,50.25,106.25,1.35,16.43,9.82,2.75,2.9,0.62,12.2,0.9,5.4,1.4,2.2,,32.38,32.0,0.73,120.75,24.75,0.2,25.38,0.0
2022-12-01 13:00:00,2022-12-01 14:00:00,44.75,98.0,1.73,16.62,10.22,4.2,2.95,0.62,12.48,0.65,3.8,1.0,1.6,,32.3,29.75,0.73,149.0,21.25,0.15,25.65,0.0
2022-12-01 14:00:00,2022-12-01 15:00:00,52.25,99.25,1.9,16.48,10.3,5.45,3.0,0.62,12.2,1.8,10.2,2.7,4.2,,28.33,27.25,0.75,87.25,18.75,0.4,25.88,0.0
2022-12-01 15:00:00,2022-12-01 16:00:00,55.25,100.75,2.43,17.85,11.47,6.58,3.48,0.81,11.72,1.07,6.25,1.65,2.58,,25.7,28.25,0.68,96.67,16.75,0.23,25.42,0.0
2022-12-01 16:00:00,2022-12-01 17:00:00,63.5,95.25,2.27,23.23,14.22,5.7,3.33,1.08,10.82,0.73,4.17,1.07,1.7,,25.98,34.25,0.5,,12.25,0.13,23.32,0.0
2022-12-01 17:00:00,2022-12-01 18:00:00,100.25,179.5,5.58,32.5,21.82,4.35,3.4,1.71,10.12,0.13,1.1,0.2,0.3,,26.18,45.5,0.53,,11.0,0.03,21.05,0.0
2022-12-01 18:00:00,2022-12-01 19:00:00,205.0,316.5,9.07,38.33,27.75,15.4,3.1,1.84,9.95,3.55,20.32,5.3,8.4,,28.98,48.0,0.6,98.0,11.0,0.8,20.58,0.0
2022-12-01 19:00:00,2022-12-01 20:00:00,272.5,413.75,7.05,40.0,27.03,3.85,2.98,1.79,10.1,0.4,2.2,0.6,0.9,,32.48,50.5,0.6,,11.25,0.1,19.8,0.0
2022-12-01 20:00:00,2022-12-01 21:00:00,328.5,431.5,5.83,38.07,24.97,1.9,2.95,1.83,10.17,0.1,0.55,0.1,0.2,,32.73,53.5,0.57,143.0,11.0,0.0,18.9,0.0
2022-12-01 21:00:00,2022-12-01 22:00:00,410.5,525.75,3.65,33.55,20.82,3.07,3.02,1.69,10.15,0.1,0.7,0.15,0.25,,32.75,61.75,0.55,,11.0,0.0,17.23,0.0
2022-12-01 22:00:00,2022-12-01 23:00:00,329.75,,8.2,31.2,23.23,2.43,3.55,1.69,10.1,0.7,1.8,2.4,3.8,,27.4,62.5,0.58,,11.25,0.3,,0.0
2022-12-01 23:00:00,2022-12-02 00:00:00,360.0,437.0,7.3,32.67,23.32,3.92,3.87,1.57,10.18,0.57,1.47,1.98,3.12,,26.23,61.75,0.55,,11.0,0.3,16.43,0.0
2022-12-02 00:00:00,2022-12-02 01:00:00,375.0,473.0,2.9,28.07,17.27,1.0,2.55,1.47,10.55,0.25,0.65,0.9,1.4,,26.27,57.0,0.58,,11.25,0.15,17.05,0.0
2022-12-02 01:00:00,2022-12-02 02:00:00,512.0,617.0,2.27,23.8,14.5,1.9,2.33,1.69,10.5,0.3,0.77,1.05,1.65,,26.4,56.25,0.6,,11.0,0.15,17.02,0.0
2022-12-02 02:00:00,2022-12-02 03:00:00,522.25,674.75,1.93,21.52,13.0,11.2,2.12,1.68,10.47,1.75,4.38,5.88,9.3,,29.58,61.0,0.6,,11.0,0.9,16.2,0.0
2022-12-02 03:00:00,2022-12-02 04:00:00,447.75,571.0,1.82,21.2,12.75,,2.05,1.59,10.55,,,,,,32.58,63.0,0.6,89.33,11.25,0.0,16.1,0.0
2022-12-02 04:00:00,2022-12-02 05:00:00,387.25,538.75,2.35,21.65,13.43,,1.92,1.49,10.53,0.08,0.15,0.22,0.35,,32.7,64.0,0.62,90.25,11.25,0.03,16.12,0.0
2022-12-02 05:00:00,2022-12-02 06:00:00,360.75,490.25,3.02,24.38,15.42,0.5,2.05,1.65,10.22,0.17,0.47,0.62,0.95,,32.65,68.0,0.73,85.75,11.0,0.08,15.28,0.0
2022-12-02 06:00:00,2022-12-02 07:00:00,,,6.55,26.2,14.9,16.0,2.1,1.56,9.77,2.4,6.1,8.2,12.95,,26.85,69.25,0.7,74.25,12.75,1.25,,0.0
2022-12-02 07:00:00,2022-12-02 08:00:00,,,8.53,29.8,22.77,2.33,2.3,1.9,10.2,0.43,1.07,1.4,2.27,,25.95,68.25,0.72,76.0,18.0,0.2,15.9,0.0
2022-12-02 08:00:00,2022-12-02 09:00:00,521.25,621.75,4.7,26.0,17.65,,2.3,1.78,10.93,0.2,0.4,0.5,0.8,,26.1,60.5,0.6,104.0,26.0,0.05,18.6,0.0
2022-12-02 09:00:00,2022-12-02 10:00:00,355.25,451.25,1.98,22.75,13.72,2.02,2.0,1.32,14.22,0.53,1.27,1.75,2.72,,26.88,53.5,0.62,197.0,46.5,0.25,21.15,0.0
2022-12-02 10:00:00,2022-12-02 11:00:00,313.0,366.25,1.67,20.3,12.17,10.5,1.23,0.73,13.15,1.67,4.23,5.7,8.93,,30.52,42.75,0.67,126.33,62.75,0.83,23.35,0.0
2022-12-02 11:00:00,2022-12-02 12:00:00,166.0,234.0,2.5,20.0,12.65,2.2,3.2,0.68,10.57,0.4,1.0,1.3,2.1,,32.47,37.67,0.63,170.5,58.0,0.2,24.6,0.0
2022-12-02 12:00:00,2022-12-02 13:00:00,116.75,182.5,1.52,18.5,11.1,5.8,3.03,0.95,12.5,1.0,2.5,3.4,5.4,,32.52,31.5,0.67,119.25,29.0,0.5,24.82,0.0
2022-12-02 13:00:00,2022-12-02 14:00:00,87.75,142.5,1.75,20.1,12.12,4.3,3.7,1.18,12.82,0.37,0.97,1.27,2.0,,32.23,29.5,0.7,122.5,24.75,0.2,25.12,0.0
2022-12-02 14:00:00,2022-12-02 15:00:00,91.25,148.75,2.33,16.68,10.75,7.07,4.25,1.0,12.55,1.27,3.17,4.2,6.7,,25.95,29.0,0.7,104.75,21.25,0.63,25.1,0.0
2022-12-02 15:00:00,2022-12-02 16:00:00,98.5,148.5,1.95,18.0,11.18,3.67,4.67,0.94,11.9,0.45,1.15,2.03,3.27,,25.77,30.75,0.67,103.5,17.75,0.25,24.7,0.0
2022-12-02 16:00:00,2022-12-02 17:00:00,113.5,185.25,2.1,34.05,19.83,0.7,4.78,1.3,11.02,0.33,0.78,1.05,1.65,,26.05,36.75,0.55,,12.75,0.15,22.88,0.0
2022-12-02 17:00:00,2022-12-02 18:00:00,146.5,252.0,3.62,37.82,23.08,4.4,4.92,1.47,10.4,0.42,1.0,1.33,2.1,,26.42,44.0,0.5,,11.5,0.18,20.85,0.0
2022-12-02 18:00:00,2022-12-02 19:00:00,214.5,338.75,6.23,41.77,27.27,13.33,4.58,1.46,10.08,2.23,5.53,7.47,11.77,,31.1,48.75,0.58,97.0,11.0,1.17,19.95,0.0
2022-12-02 19:00:00,2022-12-02 20:00:00,326.25,474.5,7.62,44.88,30.05,0.35,4.62,1.66,10.1,0.13,0.27,0.33,0.5,,32.88,49.0,0.6,91.0,11.0,0.03,19.35,0.0
2022-12-02 20:00:00,2022-12-02 21:00:00,346.0,504.25,7.38,44.7,29.83,,4.85,1.83,10.07,0.1,0.25,0.35,0.55,,32.95,51.25,0.6,95.0,10.75,0.05,18.82,0.0
2022-12-02 21:00:00,2022-12-02 22:00:00,350.75,503.75,8.05,44.45,30.17,2.1,5.0,1.88,10.15,0.33,0.9,1.2,1.93,,32.05,51.5,0.7,88.0,11.0,0.17,18.38,0.0
2022-12-02 22:00:00,2022-12-02 23:00:00,411.25,566.0,6.07,38.83,25.57,3.1,5.3,1.72,10.28,0.73,1.77,2.4,3.77,,25.98,54.5,0.6,96.0,10.75,0.33,17.6,0.0
2022-12-02 23:00:00,2022-12-03 00:00:00,446.0,605.0,7.93,38.47,26.9,2.47,4.95,1.67,10.1,0.43,1.1,1.43,2.3,,26.27,57.25,0.55,,11.0,0.2,16.73,0.0
2022-12-03 00:00:00,2022-12-03 01:00:00,436.25,595.0,3.63,36.8,22.55,1.0,2.57,1.59,10.27,0.27,0.67,0.9,1.4,,26.35,60.5,0.53,,11.0,0.1,15.77,0.0
2022-12-03 01:00:00,2022-12-03 02:00:00,431.5,574.25,1.65,29.62,17.1,10.5,1.95,1.53,10.53,0.57,1.47,1.95,3.07,,26.72,61.5,0.55,,11.0,0.28,15.75,0.0
2022-12-03 02:00:00,2022-12-03 03:00:00,429.5,581.25,1.88,26.95,15.82,9.53,1.6,1.52,10.47,1.83,4.6,6.2,9.77,,31.35,61.0,0.6,67.0,10.75,0.93,15.75,0.0
2022-12-03 03:00:00,2022-12-03 04:00:00,447.5,589.5,2.58,28.05,17.0,,1.52,1.72,10.4,0.05,0.1,0.15,0.25,,32.83,57.25,0.6,,11.0,0.0,16.15,0.0
2022-12-03 04:00:00,2022-12-03 05:00:00,435.25,571.25,4.25,30.92,19.9,,1.65,1.61,10.35,0.1,0.3,0.38,0.62,,32.9,59.25,0.6,53.0,11.0,0.03,15.53,0.0
2022-12-03 05:00:00,2022-12-03 06:00:00,330.75,439.25,5.3,33.65,22.2,1.45,1.7,1.54,10.2,0.3,0.77,1.0,1.6,,31.12,63.75,0.57,61.0,11.0,0.17,14.7,0.0
