From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF ()
2022-05-12 21:00:00,2022-05-12 22:00:00,77.75,266.0,5.33,24.83,17.55,41.6,23.7,,75.33,0.9,2.42,0.53,0.38,,52.25,0.68,112.25,21.0,740.0,0.0,34.05,0.0
2022-05-12 22:00:00,2022-05-12 23:00:00,52.75,196.25,5.05,24.1,16.93,37.75,23.6,,72.62,0.95,1.88,0.17,0.18,,52.25,0.75,101.0,21.0,740.0,0.0,33.07,0.0
2022-05-12 23:00:00,2022-05-13 00:00:00,43.5,169.25,5.1,21.52,15.6,35.0,25.27,0.66,70.5,0.82,1.4,0.27,0.08,,54.75,0.75,106.0,21.0,740.0,0.0,32.58,0.0
2022-05-13 00:00:00,2022-05-13 01:00:00,47.5,113.0,4.6,22.82,15.93,35.38,32.4,1.18,68.3,0.88,1.38,0.05,0.05,,55.75,0.65,118.5,21.0,740.0,0.0,32.83,0.0
2022-05-13 01:00:00,2022-05-13 02:00:00,51.25,108.0,5.4,20.38,15.22,34.67,26.77,0.9,60.0,0.8,1.32,0.15,,,57.75,0.6,124.5,21.0,740.0,0.0,32.65,0.0
2022-05-13 02:00:00,2022-05-13 03:00:00,39.0,83.0,6.3,18.6,15.0,42.8,24.0,,56.8,0.8,1.38,0.1,,,62.0,0.6,124.75,21.0,740.0,0.0,31.93,0.0
2022-05-13 03:00:00,2022-05-13 04:00:00,38.5,84.0,5.38,21.28,15.68,33.4,25.4,,47.5,0.8,1.62,0.05,0.03,,66.5,0.55,120.75,21.0,740.0,0.0,31.43,0.0
2022-05-13 04:00:00,2022-05-13 05:00:00,44.0,89.0,5.0,20.78,15.1,35.38,23.9,,43.57,0.8,1.45,0.15,,,68.0,0.53,122.25,21.0,740.0,0.0,31.15,0.0
2022-05-13 05:00:00,2022-05-13 06:00:00,40.75,81.0,5.42,21.98,16.08,33.0,24.98,,41.12,0.82,1.32,0.2,0.03,,70.0,0.53,74.0,23.25,740.0,0.0,30.45,0.0
2022-05-13 06:00:00,2022-05-13 07:00:00,50.5,99.0,5.05,25.23,17.52,33.17,24.85,,40.08,0.88,1.42,,0.03,,67.5,0.5,99.0,53.5,740.0,0.0,29.75,0.0
2022-05-13 07:00:00,2022-05-13 08:00:00,58.5,136.0,5.85,29.55,20.5,35.0,30.38,,48.55,0.92,1.7,0.12,0.05,,58.75,0.6,109.25,112.5,740.0,0.0,31.5,0.0
2022-05-13 08:00:00,2022-05-13 09:00:00,61.25,156.0,6.25,28.43,20.23,32.5,33.85,,66.47,0.92,1.83,0.28,0.12,,51.25,0.67,128.0,178.25,740.0,0.0,33.5,0.0
2022-05-13 09:00:00,2022-05-13 10:00:00,38.5,118.0,5.75,24.43,17.68,31.73,26.95,,75.7,0.8,1.8,0.38,0.15,,48.25,0.67,123.0,239.25,740.0,0.0,35.15,0.0
2022-05-13 10:00:00,2022-05-13 11:00:00,39.75,127.0,5.0,25.62,17.7,31.6,29.6,,85.9,0.88,2.58,0.2,0.28,,44.5,0.6,137.25,284.0,740.0,0.0,36.8,0.0
2022-05-13 11:00:00,2022-05-13 12:00:00,39.75,125.0,5.22,25.7,17.9,31.8,27.53,,97.7,0.9,2.57,0.5,0.3,,40.0,0.47,170.0,306.0,740.0,0.0,38.35,0.0
2022-05-13 12:00:00,2022-05-13 13:00:00,44.5,124.0,5.67,32.68,21.98,32.67,36.95,,113.38,1.02,3.6,1.58,0.52,,35.0,0.5,205.5,309.25,740.0,0.0,40.1,0.0
2022-05-13 13:00:00,2022-05-13 14:00:00,52.25,149.0,5.72,29.7,20.45,32.53,35.82,,133.03,0.95,3.1,0.7,0.3,,32.25,0.5,228.5,287.0,740.0,0.0,40.85,0.0
2022-05-13 14:00:00,2022-05-13 15:00:00,54.25,152.0,6.15,33.7,22.93,32.67,41.95,,129.15,0.95,2.97,0.7,0.25,,31.25,0.5,241.0,245.25,740.0,0.0,41.83,0.0
2022-05-13 15:00:00,2022-05-13 16:00:00,57.75,175.0,5.43,27.3,18.92,34.5,28.85,,135.32,1.02,2.85,0.6,0.32,,31.0,0.53,247.5,185.5,740.0,0.0,41.95,0.0
2022-05-13 16:00:00,2022-05-13 17:00:00,58.0,158.0,5.43,26.0,18.23,35.3,30.88,0.52,142.22,0.92,2.15,0.53,0.12,,31.25,0.5,262.5,125.0,740.0,0.0,42.0,0.0
2022-05-13 17:00:00,2022-05-13 18:00:00,62.75,167.0,5.75,30.3,20.75,33.8,30.4,0.16,135.43,0.93,2.15,0.7,0.15,,32.75,0.43,198.25,70.5,740.0,0.0,41.77,0.0
2022-05-13 18:00:00,2022-05-13 19:00:00,66.25,190.0,5.38,30.88,20.8,31.88,28.17,1.14,119.38,0.95,2.7,1.1,0.35,,38.75,0.47,62.0,32.75,740.0,0.0,40.02,0.0
2022-05-13 19:00:00,2022-05-13 20:00:00,67.75,206.0,5.1,34.88,22.68,36.08,31.75,1.56,98.72,0.97,3.0,1.2,0.62,,42.25,0.4,67.5,21.25,740.0,0.03,38.72,0.0
2022-05-13 20:00:00,2022-05-13 21:00:00,91.5,237.0,5.38,51.17,31.62,39.08,35.67,1.57,67.3,1.2,4.0,0.88,1.27,,46.25,0.35,148.75,21.0,740.0,0.0,37.85,0.0
2022-05-13 21:00:00,2022-05-13 22:00:00,102.0,300.0,5.38,55.85,34.08,41.8,34.25,1.68,53.55,1.45,10.45,,2.58,,48.5,0.35,96.5,21.0,740.0,0.03,37.1,0.0
2022-05-13 22:00:00,2022-05-13 23:00:00,106.0,283.0,5.88,43.27,27.8,43.35,34.0,1.69,52.35,1.3,4.78,,1.58,,53.0,0.4,127.75,21.0,740.0,0.03,35.83,0.0
2022-05-13 23:00:00,2022-05-14 00:00:00,114.25,284.0,5.42,36.3,23.75,42.72,33.25,1.59,58.53,1.35,6.4,,0.68,,54.5,0.43,167.5,21.0,740.0,0.0,35.42,0.0
2022-05-14 00:00:00,2022-05-14 01:00:00,100.75,257.0,5.38,31.03,20.88,40.75,30.3,1.67,71.5,1.25,5.7,,0.52,,54.25,0.45,182.25,21.0,740.0,0.0,35.12,0.0
2022-05-14 01:00:00,2022-05-14 02:00:00,90.75,200.0,5.45,30.57,20.68,39.55,27.33,0.94,69.5,1.15,4.08,0.3,0.4,,54.25,0.45,174.0,21.0,740.0,0.0,34.8,0.0
2022-05-14 02:00:00,2022-05-14 03:00:00,80.5,182.0,6.4,29.0,20.6,48.3,22.2,1.07,63.1,1.1,4.2,,0.35,,56.75,0.4,151.25,21.0,740.0,0.0,34.17,0.0
2022-05-14 03:00:00,2022-05-14 04:00:00,81.0,179.0,5.65,29.53,20.32,39.58,24.5,1.3,52.9,1.12,3.83,,0.4,,60.75,0.35,159.5,21.0,740.0,0.0,33.48,0.0
2022-05-14 04:00:00,2022-05-14 05:00:00,88.25,185.0,5.1,37.05,23.82,42.5,23.98,1.15,37.85,1.2,3.53,0.3,0.35,,65.25,0.35,158.0,21.0,740.0,0.0,32.62,0.0
2022-05-14 05:00:00,2022-05-14 06:00:00,98.5,191.0,5.55,33.38,22.28,43.88,28.0,1.31,27.45,1.5,3.05,,0.33,,72.25,0.4,114.5,23.5,740.0,0.0,31.4,0.0
2022-05-14 06:00:00,2022-05-14 07:00:00,118.25,260.0,5.72,31.58,21.48,44.65,30.1,1.14,26.47,1.52,2.7,,0.3,,74.75,0.53,98.25,50.0,740.0,0.0,31.1,0.0
2022-05-14 07:00:00,2022-05-14 08:00:00,117.0,250.0,5.77,31.5,21.45,46.02,29.6,1.1,26.03,1.4,2.7,,0.25,,72.5,0.55,110.25,101.25,740.0,0.0,32.03,0.0
2022-05-14 08:00:00,2022-05-14 09:00:00,109.0,218.0,5.92,32.53,22.1,47.0,41.55,1.11,40.85,1.45,2.98,,0.33,,62.25,0.5,126.0,169.25,740.0,0.05,34.38,0.0
2022-05-14 09:00:00,2022-05-14 10:00:00,107.75,199.0,6.08,31.38,21.65,48.68,42.17,1.03,75.15,1.45,3.23,,0.35,,51.5,0.47,171.25,232.75,740.0,0.0,36.88,0.0
2022-05-14 10:00:00,2022-05-14 11:00:00,123.5,251.0,5.9,37.0,24.5,49.95,58.48,1.19,125.8,1.48,4.15,,0.38,,38.0,0.45,242.25,284.5,740.0,0.03,39.7,0.0
2022-05-14 11:00:00,2022-05-14 12:00:00,123.5,285.0,5.75,35.98,23.83,38.95,78.28,1.31,148.82,1.37,4.12,0.73,0.22,,26.0,0.53,252.75,316.0,740.0,0.0,42.08,0.0
2022-05-14 12:00:00,2022-05-14 13:00:00,104.25,288.0,5.78,25.6,18.32,32.05,47.33,1.73,155.55,1.1,3.2,1.23,0.27,,18.25,0.68,260.5,318.0,739.0,0.0,43.35,0.0
2022-05-14 13:00:00,2022-05-14 14:00:00,78.5,223.0,5.45,22.2,16.23,28.75,38.77,3.85,141.8,0.92,2.45,0.85,0.17,,10.75,0.75,275.75,312.25,739.0,0.0,44.57,0.0
2022-05-14 14:00:00,2022-05-14 15:00:00,53.5,180.0,5.67,25.62,18.27,29.35,45.33,0.19,161.62,0.8,1.85,0.43,0.08,,9.25,0.67,262.75,251.5,739.0,0.0,45.45,0.0
2022-05-14 15:00:00,2022-05-14 16:00:00,54.0,167.0,5.9,30.12,20.82,32.77,52.23,0.67,165.92,0.9,2.3,0.65,0.15,,7.5,0.6,260.25,194.0,739.5,0.0,45.77,0.0
2022-05-14 16:00:00,2022-05-14 17:00:00,47.25,166.0,5.7,27.95,19.5,29.88,26.88,,149.57,0.82,2.23,0.8,0.17,,6.5,0.7,279.75,131.75,740.0,0.0,45.9,0.0
2022-05-14 17:00:00,2022-05-14 18:00:00,36.5,129.0,5.28,39.17,25.12,28.88,27.48,,125.18,0.8,2.17,0.17,0.15,,9.25,0.5,276.5,72.75,740.0,0.0,44.6,0.0
2022-05-14 18:00:00,2022-05-14 19:00:00,42.0,147.0,6.8,75.97,45.98,20.43,34.25,1.51,75.67,1.55,4.1,0.47,0.22,,13.25,0.43,266.5,32.75,739.0,0.0,42.6,0.0
2022-05-14 19:00:00,2022-05-14 20:00:00,59.0,240.75,12.6,117.07,72.5,21.77,41.3,,32.17,2.4,9.88,2.85,0.17,,16.0,0.33,260.25,21.25,739.0,0.03,40.62,0.0
2022-05-14 20:00:00,2022-05-14 21:00:00,79.0,291.0,21.25,114.6,78.22,27.18,55.0,1.17,14.97,3.85,23.45,5.78,,,17.25,0.3,248.25,21.0,739.0,0.1,39.12,0.0
2022-05-14 21:00:00,2022-05-14 22:00:00,95.25,322.0,22.4,107.9,75.6,27.72,73.47,5.09,14.13,2.05,9.65,,1.55,,17.25,0.3,252.5,21.0,739.0,0.0,38.38,0.0
2022-05-14 22:00:00,2022-05-14 23:00:00,103.25,327.75,14.68,84.17,56.7,30.85,87.42,,22.4,2.58,5.97,,,,18.0,0.3,248.5,21.0,739.0,0.03,37.62,0.0
2022-05-14 23:00:00,2022-05-15 00:00:00,117.75,315.0,22.08,75.98,58.35,29.45,82.83,0.08,15.38,2.12,5.12,0.03,0.65,,18.75,0.3,270.75,21.0,739.0,0.03,36.88,0.0
2022-05-15 00:00:00,2022-05-15 01:00:00,129.5,304.0,18.52,64.75,49.5,31.83,89.0,1.84,19.45,2.05,5.9,0.03,0.2,,17.25,0.43,278.75,21.0,739.0,0.0,37.15,0.0
2022-05-15 01:00:00,2022-05-15 02:00:00,145.5,299.0,10.5,53.8,37.17,37.42,70.67,,31.6,1.77,5.42,,0.8,,26.25,0.43,139.75,21.0,739.0,0.0,35.02,0.0
2022-05-15 02:00:00,2022-05-15 03:00:00,135.5,294.0,5.4,35.8,23.4,39.6,51.9,,27.2,1.38,3.4,,0.35,,32.5,0.38,109.0,21.0,739.0,0.0,33.55,0.0
2022-05-15 03:00:00,2022-05-15 04:00:00,133.75,287.0,5.97,34.42,23.18,33.28,44.13,,26.77,1.47,3.42,,0.28,,37.75,0.45,97.5,21.0,739.0,0.0,31.98,0.0
2022-05-15 04:00:00,2022-05-15 05:00:00,127.5,293.0,5.18,32.2,21.32,34.02,48.05,,26.95,1.45,3.2,,0.33,,45.0,0.4,118.75,21.0,739.0,0.0,30.83,0.0
2022-05-15 05:00:00,2022-05-15 06:00:00,137.0,283.0,5.65,27.65,19.3,36.3,41.95,,26.32,1.7,3.27,,0.47,,54.25,0.47,99.25,23.75,739.0,0.0,29.9,0.0
2022-05-15 06:00:00,2022-05-15 07:00:00,133.75,276.0,5.85,27.57,19.38,36.5,27.72,,20.25,1.5,3.62,,0.38,,66.0,0.58,116.75,49.5,739.0,0.0,29.58,0.0
2022-05-15 07:00:00,2022-05-15 08:00:00,130.25,284.0,6.2,26.83,19.32,35.75,22.43,,14.65,1.43,3.18,,0.25,,69.75,0.53,125.25,105.5,739.0,0.0,31.53,0.0
2022-05-15 08:00:00,2022-05-15 09:00:00,118.0,246.0,6.73,24.62,18.55,33.27,20.52,,14.83,1.2,2.52,0.15,0.22,,63.5,0.67,102.5,169.0,739.0,0.0,34.05,0.0
2022-05-15 09:00:00,2022-05-15 10:00:00,105.5,235.0,6.2,22.65,17.07,29.67,19.15,,20.3,1.15,2.42,0.38,0.12,,56.5,0.6,125.75,222.75,739.0,0.0,36.0,0.0
2022-05-15 10:00:00,2022-05-15 11:00:00,104.5,229.0,5.9,23.18,17.1,67.17,21.15,0.46,21.5,1.2,2.9,0.78,0.3,,50.75,0.6,120.25,273.5,739.75,0.0,37.73,0.0
2022-05-15 11:00:00,2022-05-15 12:00:00,102.75,244.0,5.53,27.58,19.18,82.43,21.27,0.46,18.53,1.15,2.48,0.57,0.35,,41.75,0.6,121.25,307.25,740.0,0.0,39.4,0.0
2022-05-15 12:00:00,2022-05-15 13:00:00,90.75,234.0,5.4,27.6,19.05,127.48,29.73,0.76,43.62,1.1,2.88,0.72,0.27,,35.25,0.53,130.5,311.25,740.0,0.0,41.25,0.0
2022-05-15 13:00:00,2022-05-15 14:00:00,84.0,219.0,5.7,26.88,18.93,100.62,32.45,,54.4,1.1,3.08,1.12,0.33,,31.75,0.5,137.5,285.75,740.0,0.0,42.55,0.0
2022-05-15 14:00:00,2022-05-15 15:00:00,84.25,215.0,5.42,27.18,18.9,89.08,34.12,,68.45,1.02,2.65,0.35,0.25,,25.5,0.47,152.25,238.0,740.0,0.0,44.15,0.0
2022-05-15 15:00:00,2022-05-15 16:00:00,82.25,210.0,5.65,30.85,21.02,68.9,35.8,,81.88,1.02,2.43,0.68,0.17,,17.0,0.45,176.75,180.5,740.0,0.0,45.58,0.0
2022-05-15 16:00:00,2022-05-15 17:00:00,73.0,207.0,5.25,30.38,20.42,66.53,30.2,,83.95,1.08,0.8,0.17,0.12,,18.25,0.45,94.25,116.0,740.0,0.0,45.33,0.0
2022-05-15 17:00:00,2022-05-15 18:00:00,70.75,207.0,5.4,30.17,20.45,60.67,29.73,,77.72,1.1,0.88,,0.28,,25.75,0.5,70.5,65.5,740.0,0.0,43.65,0.0
2022-05-15 18:00:00,2022-05-15 19:00:00,76.75,239.0,5.72,33.7,22.62,49.58,29.62,,46.82,1.1,2.9,1.4,0.6,,33.75,0.43,97.75,30.75,740.0,0.0,41.9,0.0
2022-05-15 19:00:00,2022-05-15 20:00:00,93.75,290.5,5.38,42.4,26.95,43.25,29.2,2.11,18.6,1.45,4.62,0.9,1.12,,38.75,0.45,98.5,21.25,739.5,0.0,40.1,0.0
2022-05-15 20:00:00,2022-05-15 21:00:00,114.0,367.0,6.08,43.9,28.3,38.8,25.52,2.5,3.02,1.4,5.15,,2.05,,43.75,0.4,115.25,21.0,739.0,0.0,38.8,0.0
2022-05-15 21:00:00,2022-05-15 22:00:00,121.25,342.0,5.78,36.7,24.2,33.65,21.02,1.55,0.4,1.47,4.03,,0.33,,47.5,0.47,100.75,21.0,739.0,0.0,37.53,0.0
2022-05-15 22:00:00,2022-05-15 23:00:00,115.25,324.0,6.12,28.83,20.32,75.2,23.77,0.45,14.07,1.35,2.65,,0.53,,51.25,0.47,119.0,21.0,739.75,0.0,36.4,0.0
2022-05-15 23:00:00,2022-05-16 00:00:00,108.75,268.75,5.9,26.22,18.75,53.4,36.35,,21.17,1.3,2.12,,0.45,,54.75,0.5,123.5,21.0,740.0,0.0,35.75,0.0
2022-05-16 00:00:00,2022-05-16 01:00:00,99.75,235.0,5.62,26.93,18.9,56.73,37.97,,19.07,1.38,2.58,,0.28,,56.75,0.5,108.75,21.0,740.0,0.0,35.25,0.0
2022-05-16 01:00:00,2022-05-16 02:00:00,109.75,243.0,5.75,30.75,21.0,66.65,52.3,,21.3,1.77,2.78,,0.32,,57.25,0.5,103.25,21.0,740.0,0.0,34.93,0.0
2022-05-16 02:00:00,2022-05-16 03:00:00,102.75,227.0,5.7,23.1,16.9,71.1,45.9,0.83,22.38,1.2,2.7,,0.3,,58.5,0.5,98.0,21.0,740.0,0.0,34.6,0.0
2022-05-16 03:00:00,2022-05-16 04:00:00,93.75,205.0,5.75,25.62,18.3,55.58,39.2,0.94,18.85,1.12,2.67,,0.25,,61.75,0.57,93.0,21.0,740.0,0.0,33.73,0.0
2022-05-16 04:00:00,2022-05-16 05:00:00,93.75,195.0,5.72,27.72,19.4,61.12,40.17,0.89,17.18,1.1,2.27,,0.2,,63.0,0.5,108.25,21.0,740.0,0.0,33.62,0.0
2022-05-16 05:00:00,2022-05-16 06:00:00,86.0,184.0,5.12,27.73,18.92,58.02,41.8,1.16,16.3,1.15,2.02,0.17,0.15,,66.0,0.47,137.75,22.75,740.0,0.0,33.33,0.0
2022-05-16 06:00:00,2022-05-16 07:00:00,85.25,207.0,5.38,29.62,20.15,57.48,38.4,0.96,17.12,1.12,1.88,,0.25,,66.75,0.5,111.75,45.5,740.0,0.0,33.43,0.0
2022-05-16 07:00:00,2022-05-16 08:00:00,93.0,206.0,5.67,30.95,21.05,55.73,42.05,0.86,12.38,1.12,2.2,,0.23,,67.0,0.5,136.5,73.0,740.0,0.0,33.83,0.0
2022-05-16 08:00:00,2022-05-16 09:00:00,95.25,212.0,6.12,30.8,21.35,55.83,40.42,1.07,16.0,1.22,2.77,,0.38,,61.5,0.5,131.0,96.5,740.0,0.0,34.88,0.0
2022-05-16 09:00:00,2022-05-16 10:00:00,92.75,226.0,6.57,36.95,25.0,51.65,56.33,1.04,19.2,1.27,3.1,,0.53,,48.0,0.47,169.25,138.0,740.0,0.03,36.8,0.0
2022-05-16 10:00:00,2022-05-16 11:00:00,93.0,347.75,7.62,41.45,28.27,44.05,45.18,0.99,27.15,1.3,3.5,,0.42,,25.75,0.53,278.75,109.75,740.0,0.0,37.43,0.0
2022-05-16 11:00:00,2022-05-16 12:00:00,97.75,470.0,7.08,39.9,26.97,43.67,44.78,0.94,34.62,1.05,2.45,0.45,0.2,,27.25,0.57,220.5,116.75,740.0,0.0,37.8,0.0
2022-05-16 12:00:00,2022-05-16 13:00:00,106.75,484.0,7.22,38.5,26.35,46.1,47.0,1.26,45.32,1.25,3.55,1.02,0.52,,31.5,0.53,256.25,239.0,740.0,0.0,38.53,0.0
2022-05-16 13:00:00,2022-05-16 14:00:00,114.75,426.25,6.18,28.85,20.38,46.33,41.98,1.13,71.45,1.2,2.3,0.28,0.22,,30.25,0.45,132.0,268.0,740.0,0.0,40.33,0.0
2022-05-16 14:00:00,2022-05-16 15:00:00,105.25,346.0,5.6,27.65,19.23,46.0,42.33,0.91,87.22,1.17,2.62,0.32,0.17,,27.0,0.42,146.0,204.75,740.0,0.0,41.48,0.0
2022-05-16 15:00:00,2022-05-16 16:00:00,106.0,359.0,5.75,27.6,19.35,45.5,41.4,1.17,88.97,1.2,1.95,0.82,0.3,,27.0,0.53,152.5,157.75,740.0,0.0,41.62,0.0
2022-05-16 16:00:00,2022-05-16 17:00:00,107.0,355.0,5.78,45.08,28.68,44.27,77.35,1.72,94.28,1.22,1.48,0.78,0.43,,22.5,0.47,228.75,120.5,740.0,0.0,42.67,0.0
2022-05-16 17:00:00,2022-05-16 18:00:00,110.75,380.75,6.1,65.53,39.8,44.85,105.13,1.72,73.3,1.52,2.82,1.95,0.8,,26.75,0.45,249.25,62.5,740.0,0.05,41.83,0.0
2022-05-16 18:00:00,2022-05-16 19:00:00,114.75,425.75,5.8,66.88,40.27,45.1,60.7,1.72,63.28,1.38,2.55,,0.95,,30.0,0.4,247.0,30.5,740.0,0.03,40.58,0.0
2022-05-16 19:00:00,2022-05-16 20:00:00,117.75,428.0,6.12,70.05,42.23,43.38,39.38,1.72,39.27,1.5,4.17,1.1,1.7,,35.0,0.62,146.0,21.0,740.0,0.05,37.65,0.0
2022-05-16 20:00:00,2022-05-16 21:00:00,101.0,789.25,5.48,20.88,15.55,40.7,28.1,1.71,47.52,0.85,1.67,0.45,0.25,,44.25,0.77,72.5,21.0,740.0,0.0,33.05,0.0
2022-05-16 21:00:00,2022-05-16 22:00:00,63.75,528.25,5.6,18.27,14.3,38.35,25.77,,42.3,0.8,1.75,0.68,0.12,,52.25,0.65,86.75,21.0,740.0,0.0,31.35,0.0
2022-05-16 22:00:00,2022-05-16 23:00:00,38.25,166.0,5.67,17.42,13.85,36.38,20.52,,38.03,0.8,1.45,0.23,0.03,,50.75,0.65,78.75,21.0,740.0,0.0,30.9,0.0
2022-05-16 23:00:00,2022-05-17 00:00:00,26.25,78.25,4.97,16.7,12.88,34.53,18.8,,35.95,0.73,1.15,0.1,,,48.25,0.55,105.0,21.0,740.0,0.0,30.7,0.0
2022-05-17 00:00:00,2022-05-17 01:00:00,24.75,64.0,5.65,20.9,15.72,32.4,24.53,,32.08,0.77,1.45,0.1,,,46.25,0.55,141.5,21.0,740.0,0.0,30.75,0.0
2022-05-17 01:00:00,2022-05-17 02:00:00,26.25,63.0,5.83,17.55,14.05,30.48,20.7,0.21,34.3,0.73,1.35,0.03,,,44.75,0.47,117.5,21.0,740.0,0.0,30.82,0.0
2022-05-17 02:00:00,2022-05-17 03:00:00,24.5,52.0,6.7,46.7,30.3,34.9,37.3,1.48,13.15,0.78,1.33,0.15,,,47.25,0.35,196.25,21.0,740.0,0.0,30.3,0.0
2022-05-17 03:00:00,2022-05-17 04:00:00,25.5,97.0,5.28,20.88,15.4,29.57,26.57,1.44,32.05,0.82,1.6,0.07,,,42.75,0.38,111.5,21.0,740.0,0.0,30.73,0.0
2022-05-17 04:00:00,2022-05-17 05:00:00,26.0,55.0,5.75,21.22,15.98,30.53,26.5,1.35,25.52,0.93,1.45,0.1,0.03,,45.25,0.4,132.5,21.0,740.0,0.0,30.25,0.0
2022-05-17 05:00:00,2022-05-17 06:00:00,30.75,75.0,6.1,23.23,17.32,29.08,21.0,1.65,26.55,0.9,1.43,0.05,0.05,,46.0,0.45,116.5,23.25,740.0,0.0,29.97,0.0
2022-05-17 06:00:00,2022-05-17 07:00:00,31.75,81.0,5.95,26.72,19.07,29.17,34.12,1.63,20.48,0.93,1.55,0.3,0.05,,48.75,0.38,102.0,38.5,740.0,0.0,29.98,0.0
2022-05-17 07:00:00,2022-05-17 08:00:00,50.75,144.0,8.18,40.8,28.3,31.45,40.9,1.48,15.73,1.18,2.33,0.15,0.23,,44.5,0.38,171.5,81.5,740.0,0.0,31.25,0.0
2022-05-17 08:00:00,2022-05-17 09:00:00,57.5,190.0,7.8,41.1,28.17,29.22,39.05,,25.93,1.18,2.73,0.62,0.33,,36.75,0.43,179.5,163.0,740.0,0.0,33.97,0.0
2022-05-17 09:00:00,2022-05-17 10:00:00,32.5,133.0,6.38,30.82,21.57,27.13,25.52,0.87,37.88,1.03,3.27,1.53,0.5,,31.25,0.5,132.75,225.0,740.0,0.0,35.7,0.0
2022-05-17 10:00:00,2022-05-17 11:00:00,26.0,106.0,5.45,27.62,19.15,26.6,41.25,0.62,41.52,0.93,2.42,0.47,0.25,,28.75,0.55,122.25,268.0,740.0,0.0,37.07,0.0
2022-05-17 11:00:00,2022-05-17 12:00:00,29.5,121.0,5.5,24.65,17.6,26.65,27.27,,43.95,0.93,2.88,1.45,0.4,,28.25,0.6,123.5,286.25,740.0,0.0,38.08,0.0
2022-05-17 12:00:00,2022-05-17 13:00:00,33.5,116.0,9.62,28.3,22.88,26.73,26.65,,47.2,0.9,2.5,0.8,0.3,,28.75,0.53,119.75,279.5,740.0,0.0,38.88,0.0
2022-05-17 13:00:00,2022-05-17 14:00:00,43.0,134.0,16.43,38.12,33.68,25.1,37.7,,48.1,0.97,2.77,1.02,0.3,,27.75,0.53,130.0,260.5,740.5,0.0,39.77,0.0
2022-05-17 14:00:00,2022-05-17 15:00:00,47.5,175.0,5.38,20.15,15.07,30.55,41.45,,59.58,0.97,2.6,0.6,0.28,,26.25,0.55,101.5,224.25,740.5,0.0,39.98,0.0
2022-05-17 15:00:00,2022-05-17 16:00:00,43.0,163.0,4.8,19.15,14.1,30.9,35.23,0.8,62.12,0.93,2.67,0.88,0.55,,24.5,0.45,96.0,171.0,740.0,0.0,40.45,0.0
2022-05-17 16:00:00,2022-05-17 17:00:00,44.75,173.0,5.0,19.57,14.5,30.73,31.0,1.67,65.9,0.9,3.7,0.62,0.5,,24.75,0.45,91.25,117.25,740.0,0.0,40.42,0.0
2022-05-17 17:00:00,2022-05-17 18:00:00,52.75,195.0,5.2,21.27,15.55,32.05,33.68,0.96,63.52,0.9,3.9,,0.15,,26.75,0.5,91.5,67.5,740.0,0.0,39.83,0.0
2022-05-17 18:00:00,2022-05-17 19:00:00,61.5,219.0,5.73,26.05,18.55,32.98,32.55,,52.9,0.93,4.03,0.42,0.52,,32.0,0.47,97.0,33.0,740.0,0.0,38.67,0.0
2022-05-17 19:00:00,2022-05-17 20:00:00,67.75,251.0,5.77,40.27,26.13,34.6,32.35,,39.1,1.1,4.47,2.7,1.2,,37.25,0.43,75.5,22.25,740.0,0.0,37.2,0.0
2022-05-17 20:00:00,2022-05-17 21:00:00,83.75,282.0,5.68,37.38,24.53,36.98,34.75,,28.05,1.1,4.05,,1.08,,44.0,0.4,81.5,22.0,740.0,0.0,35.77,0.0
2022-05-17 21:00:00,2022-05-17 22:00:00,89.75,289.0,6.42,39.9,26.43,37.83,38.43,,24.3,1.18,4.12,,1.07,,45.5,0.4,69.25,22.0,740.0,0.0,35.27,0.0
2022-05-17 22:00:00,2022-05-17 23:00:00,91.25,282.0,6.0,30.65,21.15,38.88,37.58,,24.12,1.12,3.03,,0.55,,48.0,0.38,76.25,22.0,740.0,0.0,34.68,0.0
2022-05-17 23:00:00,2022-05-18 00:00:00,87.0,244.0,5.58,23.5,17.02,37.68,36.95,,23.33,1.12,2.4,,0.27,,50.75,0.5,85.75,22.0,740.0,0.0,34.23,0.0
2022-05-18 00:00:00,2022-05-18 01:00:00,82.25,223.0,5.25,24.02,17.02,37.47,32.43,,20.7,1.1,2.33,,0.22,,53.25,0.43,92.5,22.0,740.0,0.0,33.6,0.0
2022-05-18 01:00:00,2022-05-18 02:00:00,82.0,210.0,5.77,22.75,16.8,35.92,27.12,,18.2,1.05,2.33,0.15,0.15,,51.75,0.45,120.0,22.0,740.0,0.0,33.25,0.0
2022-05-18 02:00:00,2022-05-18 03:00:00,69.75,171.0,4.2,22.9,15.6,40.6,22.8,0.96,19.15,1.02,2.15,,0.08,,49.0,0.38,142.0,22.0,740.0,0.0,33.17,0.0
2022-05-18 03:00:00,2022-05-18 04:00:00,58.0,136.0,5.35,22.33,16.23,32.1,24.03,0.98,18.75,0.9,2.25,,0.1,,51.0,0.38,127.0,22.0,740.0,0.0,32.55,0.0
