From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3)
2022-05-23 15:00:00,2022-05-23 16:00:00,110.38,227.03,1.81,15.81,17.62,7.04
2022-05-23 16:00:00,2022-05-23 17:00:00,97.1,357.89,1.96,9.87,11.82,6.24
2022-05-23 17:00:00,2022-05-23 18:00:00,107.56,430.38,1.61,10.57,12.15,6.68
2022-05-23 18:00:00,2022-05-23 19:00:00,101.38,295.61,1.99,9.94,11.91,6.24
2022-05-23 19:00:00,2022-05-23 20:00:00,70.25,225.4,1.79,11.57,13.38,6.06
2022-05-23 20:00:00,2022-05-23 21:00:00,23.51,211.23,2.2,7.53,9.75,6.52
2022-05-23 21:00:00,2022-05-23 22:00:00,,65.96,1.88,4.54,6.4,7.54
2022-05-23 22:00:00,2022-05-23 23:00:00,,50.65,1.86,2.66,4.52,7.18
2022-05-23 23:00:00,2022-05-24 00:00:00,,58.08,1.78,1.52,3.2,7.47
2022-05-24 00:00:00,2022-05-24 01:00:00,5.32,67.86,1.79,0.18,1.46,6.71
2022-05-24 01:00:00,2022-05-24 02:00:00,0.8,74.76,1.62,0.02,0.66,6.65
2022-05-24 02:00:00,2022-05-24 03:00:00,1.03,72.03,1.76,1.05,1.94,6.81
2022-05-24 03:00:00,2022-05-24 04:00:00,23.85,97.27,1.71,4.6,6.34,9.34
2022-05-24 04:00:00,2022-05-24 05:00:00,79.31,157.33,1.73,5.96,7.68,12.3
2022-05-24 05:00:00,2022-05-24 06:00:00,87.48,150.35,1.92,6.06,7.98,10.38
2022-05-24 06:00:00,2022-05-24 07:00:00,117.9,189.64,1.98,11.9,13.88,12.08
2022-05-24 07:00:00,2022-05-24 08:00:00,89.87,145.07,2.12,18.28,20.41,10.31
2022-05-24 08:00:00,2022-05-24 09:00:00,89.62,118.52,1.93,16.54,18.43,8.68
2022-05-24 09:00:00,2022-05-24 10:00:00,88.51,87.22,1.97,12.33,14.26,9.26
2022-05-24 10:00:00,2022-05-24 11:00:00,80.78,109.75,1.88,13.0,14.87,8.65
2022-05-24 11:00:00,2022-05-24 12:00:00,91.12,166.54,1.8,13.73,15.54,6.97
2022-05-24 12:00:00,2022-05-24 13:00:00,63.18,180.6,2.19,10.65,12.84,4.34
2022-05-24 13:00:00,2022-05-24 14:00:00,13.55,153.92,1.97,8.36,10.34,4.77
2022-05-24 14:00:00,2022-05-24 15:00:00,16.1,152.63,1.78,5.37,7.13,4.03
2022-05-24 15:00:00,2022-05-24 16:00:00,36.99,198.65,1.74,5.68,7.43,3.59
2022-05-24 16:00:00,2022-05-24 17:00:00,61.07,238.14,1.76,5.64,7.4,4.78
2022-05-24 17:00:00,2022-05-24 18:00:00,76.01,266.17,1.72,7.94,9.66,5.2
2022-05-24 18:00:00,2022-05-24 19:00:00,79.22,251.31,1.71,14.08,15.78,5.52
2022-05-24 19:00:00,2022-05-24 20:00:00,80.09,237.28,1.76,21.19,22.96,6.52
2022-05-24 20:00:00,2022-05-24 21:00:00,96.02,286.09,1.74,27.03,28.76,7.77
2022-05-24 21:00:00,2022-05-24 22:00:00,153.01,341.72,1.81,32.32,34.16,7.95
2022-05-24 22:00:00,2022-05-24 23:00:00,133.74,289.58,1.83,25.93,27.74,6.82
2022-05-24 23:00:00,2022-05-25 00:00:00,108.44,226.25,1.8,18.72,20.52,6.6
2022-05-25 00:00:00,2022-05-25 01:00:00,90.1,198.69,1.99,18.5,20.49,6.37
2022-05-25 01:00:00,2022-05-25 02:00:00,70.65,153.4,1.79,17.13,18.93,6.94
2022-05-25 02:00:00,2022-05-25 03:00:00,59.25,127.91,1.99,15.95,17.93,7.69
2022-05-25 03:00:00,2022-05-25 04:00:00,33.47,114.8,2.02,15.94,17.95,6.78
2022-05-25 04:00:00,2022-05-25 05:00:00,35.77,102.79,2.6,9.96,12.56,8.72
2022-05-25 05:00:00,2022-05-25 06:00:00,,27.93,2.14,9.65,11.8,8.72
2022-05-25 06:00:00,2022-05-25 07:00:00,,6.27,2.17,8.88,11.02,8.16
2022-05-25 07:00:00,2022-05-25 08:00:00,,34.74,2.16,7.91,10.08,8.51
2022-05-25 08:00:00,2022-05-25 09:00:00,,77.67,1.85,7.5,9.38,8.88
2022-05-25 09:00:00,2022-05-25 10:00:00,13.36,117.36,1.77,7.47,9.23,9.63
2022-05-25 10:00:00,2022-05-25 11:00:00,37.02,137.62,1.58,6.92,8.52,10.43
2022-05-25 11:00:00,2022-05-25 12:00:00,50.59,164.16,1.79,6.16,7.96,9.42
2022-05-25 12:00:00,2022-05-25 13:00:00,55.82,181.97,1.61,9.39,11.04,9.26
2022-05-25 13:00:00,2022-05-25 14:00:00,106.03,246.73,1.62,11.4,13.02,9.06
2022-05-25 14:00:00,2022-05-25 15:00:00,143.58,289.21,1.7,10.43,12.14,7.29
2022-05-25 15:00:00,2022-05-25 16:00:00,134.79,284.37,1.84,9.07,10.91,4.7
2022-05-25 16:00:00,2022-05-25 17:00:00,132.87,275.3,1.77,9.19,10.97,2.43
2022-05-25 17:00:00,2022-05-25 18:00:00,125.01,245.74,1.86,9.54,11.4,1.67
2022-05-25 18:00:00,2022-05-25 19:00:00,115.34,233.12,1.85,12.38,14.22,2.68
2022-05-25 19:00:00,2022-05-25 20:00:00,98.84,225.27,1.96,16.36,18.38,2.75
2022-05-25 20:00:00,2022-05-25 21:00:00,100.59,220.38,2.17,21.74,23.88,2.57
2022-05-25 21:00:00,2022-05-25 22:00:00,30.61,168.83,2.39,18.36,20.74,3.4
2022-05-25 22:00:00,2022-05-25 23:00:00,,98.9,2.0,17.48,19.51,5.4
2022-05-25 23:00:00,2022-05-26 00:00:00,,80.05,1.81,13.37,15.18,5.35
2022-05-26 00:00:00,2022-05-26 01:00:00,2.0,99.79,1.73,9.27,11.0,5.31
2022-05-26 01:00:00,2022-05-26 02:00:00,14.11,114.59,1.89,5.76,7.66,4.11
2022-05-26 02:00:00,2022-05-26 03:00:00,14.65,167.35,1.8,4.24,6.05,4.3
2022-05-26 03:00:00,2022-05-26 04:00:00,18.8,160.67,1.8,3.67,5.44,5.53
2022-05-26 04:00:00,2022-05-26 05:00:00,9.0,106.51,1.85,2.71,4.55,6.27
2022-05-26 05:00:00,2022-05-26 06:00:00,24.1,112.47,1.71,7.19,8.89,5.72
2022-05-26 06:00:00,2022-05-26 07:00:00,81.74,168.54,1.92,9.55,11.45,6.47
2022-05-26 07:00:00,2022-05-26 08:00:00,99.56,177.62,2.03,12.24,14.28,8.44
2022-05-26 08:00:00,2022-05-26 09:00:00,91.27,171.44,2.0,13.69,15.69,9.33
2022-05-26 09:00:00,2022-05-26 10:00:00,97.15,183.8,2.12,13.97,16.08,10.36
2022-05-26 10:00:00,2022-05-26 11:00:00,93.63,181.21,2.08,13.42,15.48,10.12
2022-05-26 11:00:00,2022-05-26 12:00:00,94.42,194.79,2.0,11.23,13.21,8.49
2022-05-26 12:00:00,2022-05-26 13:00:00,81.4,194.79,2.0,10.51,12.53,8.24
2022-05-26 13:00:00,2022-05-26 14:00:00,46.12,169.09,2.04,9.11,11.18,7.28
2022-05-26 14:00:00,2022-05-26 15:00:00,46.12,123.66,1.88,12.13,14.0,5.88
2022-05-26 15:00:00,2022-05-26 16:00:00,42.84,122.09,1.7,8.46,10.17,4.5
2022-05-26 16:00:00,2022-05-26 17:00:00,29.38,122.05,2.04,6.69,8.72,3.58
2022-05-26 17:00:00,2022-05-26 18:00:00,13.75,93.36,2.07,7.55,9.62,5.29
2022-05-26 18:00:00,2022-05-26 19:00:00,2.87,87.0,1.81,11.33,13.15,5.54
2022-05-26 19:00:00,2022-05-26 20:00:00,0.28,102.08,1.9,10.22,12.12,7.34
2022-05-26 20:00:00,2022-05-26 21:00:00,4.54,128.15,1.84,9.27,11.12,8.38
2022-05-26 21:00:00,2022-05-26 22:00:00,36.08,143.5,1.61,11.73,13.34,7.79
2022-05-26 22:00:00,2022-05-26 23:00:00,96.71,212.14,1.72,14.0,15.75,7.28
2022-05-26 23:00:00,2022-05-27 00:00:00,112.65,216.24,1.85,12.74,14.6,8.29
2022-05-27 00:00:00,2022-05-27 01:00:00,83.09,197.48,1.92,9.53,11.47,7.94
2022-05-27 01:00:00,2022-05-27 02:00:00,87.75,169.52,2.19,8.9,11.04,7.66
2022-05-27 02:00:00,2022-05-27 03:00:00,60.0,118.62,2.16,8.82,10.95,6.74
2022-05-27 03:00:00,2022-05-27 04:00:00,37.66,95.23,1.95,9.28,8.44,6.15
2022-05-27 04:00:00,2022-05-27 05:00:00,19.6,83.36,2.29,9.14,8.59,5.34
2022-05-27 05:00:00,2022-05-27 06:00:00,10.57,60.03,2.53,4.88,7.4,2.42
2022-05-27 06:00:00,2022-05-27 07:00:00,,,2.26,4.17,4.82,6.53
2022-05-27 07:00:00,2022-05-27 08:00:00,,,1.9,3.81,5.71,9.2
2022-05-27 08:00:00,2022-05-27 09:00:00,,39.26,2.27,3.67,5.94,8.46
2022-05-27 09:00:00,2022-05-27 10:00:00,2.2,64.5,2.31,3.94,6.33,8.36
2022-05-27 10:00:00,2022-05-27 11:00:00,6.92,81.22,1.96,4.05,6.0,7.95
2022-05-27 11:00:00,2022-05-27 12:00:00,14.03,83.9,1.93,4.27,6.18,7.9
2022-05-27 12:00:00,2022-05-27 13:00:00,12.96,106.27,1.69,4.34,6.02,7.25
2022-05-27 13:00:00,2022-05-27 14:00:00,33.01,121.56,1.55,7.08,8.62,7.67
2022-05-27 14:00:00,2022-05-27 15:00:00,67.43,186.67,1.66,7.05,8.73,6.53
2022-05-27 15:00:00,2022-05-27 16:00:00,122.97,235.46,1.83,7.42,9.26,5.39
2022-05-27 16:00:00,2022-05-27 17:00:00,133.52,241.19,1.75,7.4,9.16,3.41
2022-05-27 17:00:00,2022-05-27 18:00:00,109.24,215.54,1.73,8.88,10.63,2.28
2022-05-27 18:00:00,2022-05-27 19:00:00,89.39,195.66,1.86,9.57,11.44,3.15
2022-05-27 19:00:00,2022-05-27 20:00:00,64.06,165.2,1.98,11.07,13.04,4.22
2022-05-27 20:00:00,2022-05-27 21:00:00,67.96,149.4,2.07,15.84,17.91,4.88
2022-05-27 21:00:00,2022-05-27 22:00:00,41.48,130.26,2.29,12.5,14.79,4.22
2022-05-27 22:00:00,2022-05-27 23:00:00,,24.57,2.2,7.69,9.89,6.47
2022-05-27 23:00:00,2022-05-28 00:00:00,,0.96,2.16,5.05,7.2,7.51
2022-05-28 00:00:00,2022-05-28 01:00:00,,18.73,1.78,2.12,3.89,7.75
2022-05-28 01:00:00,2022-05-28 02:00:00,,20.61,1.76,1.21,2.95,7.25
2022-05-28 02:00:00,2022-05-28 03:00:00,,34.42,1.77,0.99,2.74,7.73
2022-05-28 03:00:00,2022-05-28 04:00:00,,33.54,2.26,1.06,3.29,7.88
2022-05-28 04:00:00,2022-05-28 05:00:00,,39.2,1.7,0.59,2.13,7.48
2022-05-28 05:00:00,2022-05-28 06:00:00,3.47,37.2,1.71,3.97,5.66,8.41
2022-05-28 06:00:00,2022-05-28 07:00:00,46.55,93.55,1.84,8.12,9.98,9.06
2022-05-28 07:00:00,2022-05-28 08:00:00,82.35,136.44,1.92,7.93,9.85,9.94
2022-05-28 08:00:00,2022-05-28 09:00:00,88.51,149.29,1.94,7.74,9.68,9.98
2022-05-28 09:00:00,2022-05-28 10:00:00,77.19,150.12,1.81,7.8,9.62,9.4
2022-05-28 10:00:00,2022-05-28 11:00:00,82.71,163.15,1.84,8.07,9.91,8.66
2022-05-28 11:00:00,2022-05-28 12:00:00,73.7,166.78,1.74,8.28,10.04,7.37
2022-05-28 12:00:00,2022-05-28 13:00:00,69.72,163.34,1.81,8.55,10.37,6.9
2022-05-28 13:00:00,2022-05-28 14:00:00,50.46,158.16,2.05,6.05,8.1,6.03
2022-05-28 14:00:00,2022-05-28 15:00:00,5.45,98.78,2.15,3.76,5.92,6.6
2022-05-28 15:00:00,2022-05-28 16:00:00,,65.06,1.84,2.89,4.71,7.44
2022-05-28 16:00:00,2022-05-28 17:00:00,,68.65,2.04,1.69,3.71,6.95
2022-05-28 17:00:00,2022-05-28 18:00:00,7.15,90.73,1.78,2.99,4.75,7.58
2022-05-28 18:00:00,2022-05-28 19:00:00,5.62,109.91,2.04,3.93,5.95,7.4
2022-05-28 19:00:00,2022-05-28 20:00:00,5.83,109.89,1.82,4.55,6.38,6.8
2022-05-28 20:00:00,2022-05-28 21:00:00,10.63,109.04,1.74,6.71,8.46,6.9
2022-05-28 21:00:00,2022-05-28 22:00:00,10.04,103.69,2.01,10.89,12.86,7.33
2022-05-28 22:00:00,2022-05-28 23:00:00,44.25,142.89,1.59,9.63,11.22,6.96
2022-05-28 23:00:00,2022-05-29 00:00:00,93.17,190.48,1.6,8.97,10.57,6.78
2022-05-29 00:00:00,2022-05-29 01:00:00,82.53,166.65,1.96,8.07,10.02,5.53
2022-05-29 01:00:00,2022-05-29 02:00:00,66.53,141.53,1.92,7.79,9.7,4.81
2022-05-29 02:00:00,2022-05-29 03:00:00,64.65,122.73,1.96,7.67,9.62,4.18
2022-05-29 03:00:00,2022-05-29 04:00:00,40.87,89.19,1.97,8.13,10.09,5.62
2022-05-29 04:00:00,2022-05-29 05:00:00,38.65,63.97,1.96,7.88,9.87,6.73
2022-05-29 05:00:00,2022-05-29 06:00:00,19.43,67.47,2.19,4.85,7.04,7.72
2022-05-29 06:00:00,2022-05-29 07:00:00,,27.24,2.15,1.97,4.1,8.13
2022-05-29 07:00:00,2022-05-29 08:00:00,,3.51,1.96,2.44,4.39,8.03
2022-05-29 08:00:00,2022-05-29 09:00:00,,46.36,1.85,1.95,3.79,8.07
2022-05-29 09:00:00,2022-05-29 10:00:00,1.12,85.25,1.76,1.72,3.5,7.41
2022-05-29 10:00:00,2022-05-29 11:00:00,7.59,122.95,2.32,2.54,4.86,7.23
2022-05-29 11:00:00,2022-05-29 12:00:00,16.6,134.44,2.1,2.25,4.36,6.42
2022-05-29 12:00:00,2022-05-29 13:00:00,33.62,181.2,1.83,1.51,3.32,6.3
2022-05-29 13:00:00,2022-05-29 14:00:00,34.58,182.94,1.72,1.44,3.05,6.96
2022-05-29 14:00:00,2022-05-29 15:00:00,67.16,211.11,1.55,4.49,6.02,9.42
2022-05-29 15:00:00,2022-05-29 16:00:00,118.75,259.4,1.66,4.82,6.48,9.86
2022-05-29 16:00:00,2022-05-29 17:00:00,112.63,242.99,2.1,2.05,4.14,8.47
2022-05-29 17:00:00,2022-05-29 18:00:00,54.29,161.09,1.87,1.58,3.46,8.41
2022-05-29 18:00:00,2022-05-29 19:00:00,20.8,114.72,1.82,3.58,5.4,8.22
2022-05-29 19:00:00,2022-05-29 20:00:00,11.14,130.21,1.78,3.34,5.13,7.43
2022-05-29 20:00:00,2022-05-29 21:00:00,19.18,120.67,1.8,4.98,6.81,7.42
2022-05-29 21:00:00,2022-05-29 22:00:00,15.11,120.95,1.84,6.18,8.0,7.13
2022-05-29 22:00:00,2022-05-29 23:00:00,23.67,127.04,1.91,10.23,12.15,6.91
2022-05-29 23:00:00,2022-05-30 00:00:00,16.57,122.63,1.98,10.21,12.18,6.7
2022-05-30 00:00:00,2022-05-30 01:00:00,18.85,119.61,2.08,1.61,3.63,6.5
2022-05-30 01:00:00,2022-05-30 02:00:00,16.88,108.84,1.81,0.37,1.83,6.97
2022-05-30 02:00:00,2022-05-30 03:00:00,21.9,122.5,1.49,3.52,4.99,8.13
2022-05-30 03:00:00,2022-05-30 04:00:00,71.8,165.64,1.7,5.81,7.54,9.04
2022-05-30 04:00:00,2022-05-30 05:00:00,88.42,175.44,1.88,6.4,8.27,9.26
2022-05-30 05:00:00,2022-05-30 06:00:00,86.16,158.46,2.06,6.28,8.36,10.29
2022-05-30 06:00:00,2022-05-30 07:00:00,68.07,137.76,1.93,9.96,11.91,11.1
2022-05-30 07:00:00,2022-05-30 08:00:00,64.6,135.6,1.96,9.82,11.78,12.01
2022-05-30 08:00:00,2022-05-30 09:00:00,70.66,150.78,1.96,8.72,10.67,9.92
2022-05-30 09:00:00,2022-05-30 10:00:00,74.07,168.29,1.96,9.2,11.15,8.46
2022-05-30 10:00:00,2022-05-30 11:00:00,53.11,146.3,2.27,8.37,10.63,6.52
2022-05-30 11:00:00,2022-05-30 12:00:00,8.92,71.41,2.12,5.42,7.56,6.52
2022-05-30 12:00:00,2022-05-30 13:00:00,,42.72,1.83,3.43,5.26,6.4
2022-05-30 13:00:00,2022-05-30 14:00:00,4.08,92.43,1.72,3.45,5.17,6.52
2022-05-30 14:00:00,2022-05-30 15:00:00,17.11,106.82,1.77,3.85,5.62,7.44
2022-05-30 15:00:00,2022-05-30 16:00:00,37.16,137.42,1.7,5.2,6.91,8.08
2022-05-30 16:00:00,2022-05-30 17:00:00,67.67,170.84,1.89,2.99,4.88,7.06
2022-05-30 17:00:00,2022-05-30 18:00:00,50.18,150.19,1.99,5.54,7.54,6.49
2022-05-30 18:00:00,2022-05-30 19:00:00,45.41,151.13,1.54,9.71,11.28,7.4
2022-05-30 19:00:00,2022-05-30 20:00:00,88.69,245.78,1.67,10.01,11.67,6.78
2022-05-30 20:00:00,2022-05-30 21:00:00,122.31,266.91,1.83,10.68,12.48,5.42
2022-05-30 21:00:00,2022-05-30 22:00:00,110.82,234.94,1.87,11.91,13.78,5.41
2022-05-30 22:00:00,2022-05-30 23:00:00,101.23,203.69,1.92,15.77,17.68,4.38
2022-05-30 23:00:00,2022-05-31 00:00:00,86.87,191.34,1.88,10.92,12.81,4.96
2022-05-31 00:00:00,2022-05-31 01:00:00,70.62,162.38,1.93,8.64,10.57,4.95
2022-05-31 01:00:00,2022-05-31 02:00:00,62.3,184.76,1.95,5.02,6.96,6.11
2022-05-31 02:00:00,2022-05-31 03:00:00,34.63,131.53,2.38,2.09,4.44,4.56
2022-05-31 03:00:00,2022-05-31 04:00:00,,31.79,2.17,1.11,3.24,6.61
2022-05-31 04:00:00,2022-05-31 05:00:00,,,1.75,0.83,2.5,6.86
2022-05-31 05:00:00,2022-05-31 06:00:00,,9.57,1.81,1.18,2.89,6.03
2022-05-31 06:00:00,2022-05-31 07:00:00,,30.14,1.82,2.4,4.23,6.69
2022-05-31 07:00:00,2022-05-31 08:00:00,,68.2,1.85,4.38,6.23,7.77
2022-05-31 08:00:00,2022-05-31 09:00:00,3.89,129.51,2.07,5.24,7.3,8.47
2022-05-31 09:00:00,2022-05-31 10:00:00,26.59,117.63,1.53,6.53,8.06,9.3
2022-05-31 10:00:00,2022-05-31 11:00:00,41.36,141.08,1.6,8.61,10.23,11.57
2022-05-31 11:00:00,2022-05-31 12:00:00,89.13,223.8,1.72,10.97,12.67,11.84
2022-05-31 12:00:00,2022-05-31 13:00:00,133.44,264.6,1.82,9.5,11.32,10.8
2022-05-31 13:00:00,2022-05-31 14:00:00,119.44,222.89,1.66,7.1,8.72,11.27
2022-05-31 14:00:00,2022-05-31 15:00:00,117.09,212.93,1.85,7.48,9.32,8.39
2022-05-31 15:00:00,2022-05-31 16:00:00,99.25,204.76,1.73,7.29,9.02,7.58
2022-05-31 16:00:00,2022-05-31 17:00:00,111.5,193.33,2.49,7.71,10.21,5.96
2022-05-31 17:00:00,2022-05-31 18:00:00,95.98,195.21,4.01,8.91,12.93,5.1
2022-05-31 18:00:00,2022-05-31 19:00:00,76.82,197.59,3.82,14.12,17.95,3.32
2022-05-31 19:00:00,2022-05-31 20:00:00,31.11,148.01,1.94,18.86,20.82,4.44
2022-05-31 20:00:00,2022-05-31 21:00:00,8.13,111.42,2.33,15.35,17.65,6.17
2022-05-31 21:00:00,2022-05-31 22:00:00,,35.45,1.95,10.62,12.55,7.58
2022-05-31 22:00:00,2022-05-31 23:00:00,,63.55,1.88,8.59,10.48,8.33
2022-05-31 23:00:00,2022-06-01 00:00:00,,73.07,1.79,6.93,8.71,8.4
2022-06-01 00:00:00,2022-06-01 01:00:00,0.34,85.91,1.99,6.22,8.21,8.93
2022-06-01 01:00:00,2022-06-01 02:00:00,11.55,103.55,2.05,3.81,5.85,9.95
2022-06-01 02:00:00,2022-06-01 03:00:00,19.78,116.49,2.11,7.39,9.48,10.77
2022-06-01 03:00:00,2022-06-01 04:00:00,42.38,155.99,1.74,7.82,9.54,11.18
2022-06-01 04:00:00,2022-06-01 05:00:00,83.11,182.02,1.88,5.26,7.14,10.26
2022-06-01 05:00:00,2022-06-01 06:00:00,95.8,161.06,1.85,6.28,8.12,11.11
2022-06-01 06:00:00,2022-06-01 07:00:00,84.17,155.8,2.01,9.41,11.41,12.68
2022-06-01 07:00:00,2022-06-01 08:00:00,73.71,156.07,2.13,11.38,13.54,13.86
2022-06-01 08:00:00,2022-06-01 09:00:00,73.32,156.07,1.89,12.9,14.78,14.64
2022-06-01 09:00:00,2022-06-01 10:00:00,83.22,161.85,2.08,11.38,13.43,15.24
2022-06-01 10:00:00,2022-06-01 11:00:00,73.85,173.35,2.26,8.96,11.22,12.76
2022-06-01 11:00:00,2022-06-01 12:00:00,19.84,125.81,2.46,5.3,7.75,6.29
2022-06-01 12:00:00,2022-06-01 13:00:00,,55.25,1.56,1.8,3.01,5.36
2022-06-01 13:00:00,2022-06-01 14:00:00,,75.5,0.19,2.47,2.57,18.04
2022-06-01 14:00:00,2022-06-01 15:00:00,6.81,75.99,0.7,3.44,4.12,
2022-06-01 15:00:00,2022-06-01 16:00:00,10.25,95.65,1.24,4.35,13.7,60.03
2022-06-01 16:00:00,2022-06-01 17:00:00,7.49,118.69,1.01,9.03,10.04,17.44
2022-06-01 17:00:00,2022-06-01 18:00:00,59.37,138.21,0.73,15.52,16.24,3.09
2022-06-01 18:00:00,2022-06-01 19:00:00,81.17,692.13,1.23,11.15,12.38,1.96
2022-06-01 19:00:00,2022-06-01 20:00:00,23.77,138.13,0.74,14.44,15.18,1.96
2022-06-01 20:00:00,2022-06-01 21:00:00,4.66,83.59,0.83,19.74,20.57,1.62
2022-06-01 21:00:00,2022-06-01 22:00:00,4.57,94.39,0.89,20.84,21.73,1.77
2022-06-01 22:00:00,2022-06-01 23:00:00,2.86,84.44,0.99,18.68,19.66,1.95
2022-06-01 23:00:00,2022-06-02 00:00:00,12.14,83.85,0.78,16.23,17.02,1.7
2022-06-02 00:00:00,2022-06-02 01:00:00,7.27,92.12,0.77,18.39,19.16,1.83
2022-06-02 01:00:00,2022-06-02 02:00:00,17.48,126.65,0.81,11.49,12.29,1.96
2022-06-02 02:00:00,2022-06-02 03:00:00,27.38,124.13,0.76,12.03,12.78,2.46
2022-06-02 03:00:00,2022-06-02 04:00:00,91.5,188.27,0.95,14.48,15.44,2.67
2022-06-02 04:00:00,2022-06-02 05:00:00,124.48,179.46,0.98,16.18,17.16,3.42
2022-06-02 05:00:00,2022-06-02 06:00:00,106.25,166.08,1.04,16.8,17.87,4.08
2022-06-02 06:00:00,2022-06-02 07:00:00,88.37,141.96,1.18,18.06,19.23,4.9
2022-06-02 07:00:00,2022-06-02 08:00:00,76.51,134.62,1.16,20.94,22.1,5.46
2022-06-02 08:00:00,2022-06-02 09:00:00,92.7,160.58,1.09,22.78,23.88,6.03
2022-06-02 09:00:00,2022-06-02 10:00:00,91.69,164.65,1.19,22.57,23.73,6.12
2022-06-02 10:00:00,2022-06-02 11:00:00,53.39,159.62,1.43,13.82,15.24,10.28
2022-06-02 11:00:00,2022-06-02 12:00:00,,121.32,3.27,12.89,16.13,32.22
2022-06-02 12:00:00,2022-06-02 13:00:00,,51.63,5.8,13.2,18.79,62.32
2022-06-02 13:00:00,2022-06-02 14:00:00,,69.31,13.18,8.6,21.56,38.84
2022-06-02 14:00:00,2022-06-02 15:00:00,4.75,85.91,18.45,6.9,27.17,0.56
2022-06-02 15:00:00,2022-06-02 16:00:00,13.05,80.34,29.28,10.94,40.83,2.67
2022-06-02 16:00:00,2022-06-02 17:00:00,19.21,77.82,1.4,13.5,14.88,5.14
2022-06-02 17:00:00,2022-06-02 18:00:00,21.44,71.59,2.47,10.56,13.05,5.31
2022-06-02 18:00:00,2022-06-02 19:00:00,27.51,82.16,2.39,15.32,17.72,5.7
2022-06-02 19:00:00,2022-06-02 20:00:00,77.13,149.73,2.1,20.94,23.04,5.64
2022-06-02 20:00:00,2022-06-02 21:00:00,121.71,234.52,2.48,25.52,28.0,3.98
2022-06-02 21:00:00,2022-06-02 22:00:00,108.26,210.83,4.78,28.79,33.45,3.18
2022-06-02 22:00:00,2022-06-02 23:00:00,96.21,191.29,7.09,31.31,38.34,3.17
2022-06-02 23:00:00,2022-06-03 00:00:00,93.32,171.13,9.01,31.65,40.66,3.41
2022-06-03 00:00:00,2022-06-03 01:00:00,76.03,151.49,10.66,30.79,41.47,3.43
2022-06-03 01:00:00,2022-06-03 02:00:00,64.81,135.88,11.63,28.73,40.36,3.39
2022-06-03 02:00:00,2022-06-03 03:00:00,49.06,124.25,4.72,18.56,23.29,3.04
2022-06-03 03:00:00,2022-06-03 04:00:00,0.76,40.23,2.98,13.04,16.03,3.3
2022-06-03 04:00:00,2022-06-03 05:00:00,,,2.49,10.44,12.94,4.18
2022-06-03 05:00:00,2022-06-03 06:00:00,,,2.41,8.93,11.34,3.99
2022-06-03 06:00:00,2022-06-03 07:00:00,,28.98,2.17,9.09,11.27,3.29
2022-06-03 07:00:00,2022-06-03 08:00:00,,52.89,2.24,9.87,12.18,2.86
2022-06-03 08:00:00,2022-06-03 09:00:00,6.68,80.56,2.4,11.07,13.46,2.97
2022-06-03 09:00:00,2022-06-03 10:00:00,25.53,111.81,2.46,11.6,14.06,3.18
2022-06-03 10:00:00,2022-06-03 11:00:00,20.16,129.22,2.37,13.02,15.38,3.81
2022-06-03 11:00:00,2022-06-03 12:00:00,73.53,164.26,1.95,17.95,19.89,3.76
2022-06-03 12:00:00,2022-06-03 13:00:00,116.53,210.9,2.27,19.77,22.04,3.72
2022-06-03 13:00:00,2022-06-03 14:00:00,131.11,202.17,2.12,21.1,23.19,3.08
2022-06-03 14:00:00,2022-06-03 15:00:00,117.89,184.28,2.75,20.32,23.04,2.77
2022-06-03 15:00:00,2022-06-03 16:00:00,111.73,175.93,5.55,20.75,26.31,3.35
2022-06-03 16:00:00,2022-06-03 17:00:00,92.94,164.38,8.7,21.24,29.93,3.13
2022-06-03 17:00:00,2022-06-03 18:00:00,95.83,168.94,12.46,22.25,34.7,2.86
2022-06-03 18:00:00,2022-06-03 19:00:00,72.03,163.34,12.3,20.75,33.02,2.15
2022-06-03 19:00:00,2022-06-03 20:00:00,25.88,129.04,3.61,15.69,19.2,2.62
2022-06-03 20:00:00,2022-06-03 21:00:00,,22.85,2.95,16.14,19.09,3.39
2022-06-03 21:00:00,2022-06-03 22:00:00,,37.54,2.62,20.34,22.93,3.94
2022-06-03 22:00:00,2022-06-03 23:00:00,,55.3,2.46,20.59,23.05,4.14
2022-06-03 23:00:00,2022-06-04 00:00:00,,83.99,2.45,17.9,20.32,4.06
2022-06-04 00:00:00,2022-06-04 01:00:00,,84.91,2.3,13.84,16.14,3.78
2022-06-04 01:00:00,2022-06-04 02:00:00,3.61,81.7,2.31,11.1,13.4,3.73
2022-06-04 02:00:00,2022-06-04 03:00:00,6.82,96.95,2.4,9.42,11.8,3.72
2022-06-04 03:00:00,2022-06-04 04:00:00,17.09,113.49,2.04,12.92,14.97,3.98
2022-06-04 04:00:00,2022-06-04 05:00:00,94.97,158.58,2.29,15.63,17.9,4.02
2022-06-04 05:00:00,2022-06-04 06:00:00,115.7,168.95,2.42,18.23,20.66,3.82
2022-06-04 06:00:00,2022-06-04 07:00:00,98.15,164.63,2.37,21.36,23.7,3.31
2022-06-04 07:00:00,2022-06-04 08:00:00,94.65,153.0,2.52,23.99,26.47,3.11
