From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-12-29 13:00:00,2022-12-29 14:00:00,17.12,27.12,4.76,3.51,10.21,7.54,24.5,0.81,13.09,0.16,,0.11,0.1,,33.76,1.52,279.34,234.48,747.83,,25.12,0.0
2022-12-29 14:00:00,2022-12-29 15:00:00,13.72,23.72,4.81,3.78,10.58,7.55,23.85,0.71,13.05,0.14,,0.1,0.09,,31.07,1.26,285.65,224.19,747.16,,25.96,0.0
2022-12-29 15:00:00,2022-12-29 16:00:00,11.48,21.48,4.79,3.65,10.4,7.55,22.83,0.66,12.99,0.13,,0.09,0.08,,31.41,1.12,274.28,186.7,746.79,,26.23,0.0
2022-12-29 16:00:00,2022-12-29 17:00:00,10.44,20.46,4.74,3.62,10.31,7.52,22.69,0.67,13.0,0.14,,0.09,0.08,,35.88,0.89,279.42,116.53,746.81,,24.45,0.01
2022-12-29 17:00:00,2022-12-29 18:00:00,12.12,22.12,4.76,3.61,10.33,7.54,23.47,0.79,12.82,0.15,,0.11,0.1,,48.61,0.91,177.45,15.68,747.02,,21.36,0.07
2022-12-29 18:00:00,2022-12-29 19:00:00,14.77,24.77,4.78,3.55,10.26,7.57,23.82,0.93,12.71,0.18,,0.12,0.11,,59.27,1.09,106.31,0.0,747.52,,19.09,0.01
2022-12-29 19:00:00,2022-12-29 20:00:00,26.1,35.86,4.89,3.44,10.35,7.54,23.88,1.08,12.56,0.22,,0.15,0.13,,65.59,1.29,96.99,0.0,747.93,,17.61,0.0
2022-12-29 20:00:00,2022-12-29 21:00:00,35.33,45.33,4.75,3.74,10.39,7.56,23.83,1.14,12.71,0.23,,0.15,0.14,,69.35,1.52,104.78,0.0,748.1,,16.52,0.0
2022-12-29 21:00:00,2022-12-29 22:00:00,41.34,51.34,4.73,3.56,10.22,7.54,22.98,1.26,12.54,0.25,,0.17,0.15,,73.71,1.19,125.67,0.0,748.23,,15.48,0.0
2022-12-29 22:00:00,2022-12-29 23:00:00,48.81,58.64,4.7,3.57,10.21,7.49,22.24,1.3,12.57,0.26,,0.18,0.16,,76.56,1.13,120.12,0.0,748.17,,14.7,0.0
2022-12-29 23:00:00,2022-12-30 00:00:00,44.31,54.41,4.86,3.34,10.21,7.52,21.84,1.33,12.54,0.27,,0.18,0.16,,78.07,1.19,92.22,0.0,748.2,,14.05,0.0
2022-12-30 00:00:00,2022-12-30 01:00:00,44.22,54.22,4.77,3.54,10.26,7.53,21.41,1.39,12.55,0.28,,0.19,0.17,,79.81,1.44,105.73,0.0,748.13,,13.3,0.0
2022-12-30 01:00:00,2022-12-30 02:00:00,44.79,54.79,4.78,3.88,10.59,7.54,20.84,1.46,12.48,0.29,,0.2,0.17,,82.58,1.23,101.09,0.0,747.93,,12.6,0.0
2022-12-30 02:00:00,2022-12-30 03:00:00,49.83,59.83,4.79,3.61,10.35,7.54,20.8,1.51,12.34,0.3,,0.21,0.18,,85.56,1.23,101.56,0.0,747.87,,11.93,0.0
2022-12-30 03:00:00,2022-12-30 04:00:00,49.41,59.41,4.98,3.48,10.48,7.55,19.95,1.58,12.27,0.32,,0.21,0.19,,88.92,1.31,106.38,0.0,747.61,,11.13,0.0
2022-12-30 04:00:00,2022-12-30 05:00:00,51.24,61.24,4.78,3.4,10.13,7.56,19.87,1.68,12.27,0.34,,0.23,0.2,,90.83,1.07,102.55,0.0,747.38,,10.5,0.0
2022-12-30 05:00:00,2022-12-30 06:00:00,50.73,60.73,4.83,3.72,10.51,7.59,20.68,1.78,12.34,0.35,,0.24,0.21,,91.73,1.54,122.61,0.0,747.28,,10.05,0.0
2022-12-30 06:00:00,2022-12-30 07:00:00,49.2,59.2,4.97,3.5,10.49,7.54,20.54,1.84,12.29,0.36,,0.25,0.22,,92.47,1.39,122.03,0.0,747.68,,9.44,0.0
2022-12-30 07:00:00,2022-12-30 08:00:00,48.21,58.21,4.57,3.4,9.86,7.51,20.01,1.84,12.42,0.38,,0.26,0.23,,93.67,2.07,132.11,5.06,748.29,,9.52,0.0
2022-12-30 08:00:00,2022-12-30 09:00:00,4.02,4.85,4.83,3.56,10.37,7.59,20.64,1.99,12.58,0.4,,0.27,0.24,,94.39,1.78,133.38,47.58,748.99,,10.96,0.01
2022-12-30 09:00:00,2022-12-30 10:00:00,,,4.75,3.68,10.4,7.54,21.27,2.01,12.57,0.4,,0.28,0.24,,88.67,2.49,138.9,111.21,749.48,,13.29,0.02
2022-12-30 10:00:00,2022-12-30 11:00:00,57.78,67.56,4.89,3.6,10.53,7.6,21.9,1.9,12.68,0.38,,0.26,0.23,,74.77,2.68,135.69,163.2,749.56,,16.23,0.0
2022-12-30 11:00:00,2022-12-30 12:00:00,58.07,68.07,4.96,3.54,10.54,7.56,22.79,1.7,12.98,0.34,,0.23,0.21,,65.48,2.17,146.32,205.57,749.09,,18.97,0.0
2022-12-30 12:00:00,2022-12-30 13:00:00,53.17,63.17,4.76,3.87,10.54,7.51,24.49,1.42,13.29,0.28,,0.19,0.17,,59.52,2.0,150.19,226.97,748.42,,21.13,0.0
2022-12-30 13:00:00,2022-12-30 14:00:00,40.29,50.29,4.59,3.91,10.35,7.58,27.01,1.24,13.45,0.25,,0.17,0.15,,55.36,1.51,141.72,208.75,747.73,,22.89,0.0
2022-12-30 14:00:00,2022-12-30 15:00:00,32.5,42.5,4.74,3.91,10.57,7.53,26.4,1.13,13.29,0.22,,0.15,0.14,,52.27,1.18,115.82,203.81,747.23,,24.23,0.0
2022-12-30 15:00:00,2022-12-30 16:00:00,29.05,39.05,4.64,3.89,10.4,7.54,24.54,1.01,13.04,0.21,,0.14,0.12,,49.51,0.6,96.67,140.92,747.2,,24.93,0.0
2022-12-30 16:00:00,2022-12-30 17:00:00,24.43,34.44,4.81,3.6,10.4,7.46,25.65,1.07,13.11,0.21,,0.15,0.13,,54.67,0.91,229.63,60.72,747.21,,23.1,0.02
2022-12-30 17:00:00,2022-12-30 18:00:00,26.35,36.35,4.88,3.69,10.52,7.49,24.01,1.32,12.91,0.27,,0.18,0.16,,68.09,1.62,42.75,6.99,747.39,,20.14,0.0
2022-12-30 18:00:00,2022-12-30 19:00:00,42.53,52.53,4.66,3.52,10.08,7.55,22.53,1.58,12.69,0.32,,0.22,0.19,,77.85,1.89,61.33,0.0,747.74,,18.09,0.0
2022-12-30 19:00:00,2022-12-30 20:00:00,57.38,67.38,4.78,3.49,10.23,7.48,21.76,1.8,12.58,0.36,,0.24,0.21,,82.81,1.56,73.56,0.0,748.05,,16.48,0.0
2022-12-30 20:00:00,2022-12-30 21:00:00,59.19,69.19,4.9,3.9,10.64,7.56,21.43,2.05,12.43,0.41,,0.28,0.24,,85.23,0.93,67.13,0.0,748.4,,15.5,0.0
2022-12-30 21:00:00,2022-12-30 22:00:00,63.28,73.19,4.72,3.74,10.41,7.51,21.11,2.34,12.43,0.47,,0.32,0.28,,88.21,0.79,224.57,0.0,748.72,,14.64,0.0
2022-12-30 22:00:00,2022-12-30 23:00:00,68.15,78.15,4.77,3.5,10.23,7.53,20.67,2.49,12.31,0.49,,0.34,0.3,,90.11,0.98,320.66,0.0,748.92,,14.13,0.0
2022-12-30 23:00:00,2022-12-31 00:00:00,70.05,80.01,4.92,3.55,10.49,7.58,21.14,2.58,12.21,0.52,,0.35,0.31,,91.12,1.01,295.96,0.0,748.74,,13.51,0.0
2022-12-31 00:00:00,2022-12-31 01:00:00,76.35,86.35,4.89,3.63,10.53,7.54,21.28,2.37,12.37,0.47,,0.32,0.29,,92.64,1.72,313.5,0.0,748.51,,12.82,0.0
2022-12-31 01:00:00,2022-12-31 02:00:00,61.44,71.44,4.68,3.8,10.4,7.54,20.5,2.23,12.32,0.45,,0.3,0.27,,93.87,1.76,313.28,0.0,748.41,,11.91,0.0
2022-12-31 02:00:00,2022-12-31 03:00:00,48.51,58.51,4.69,3.78,10.35,7.55,21.1,2.15,12.33,0.43,,0.29,0.26,,95.0,1.56,310.91,0.0,748.17,,11.67,0.0
2022-12-31 03:00:00,2022-12-31 04:00:00,58.26,68.26,4.94,3.42,10.43,7.57,20.86,2.04,12.33,0.41,,0.28,0.24,,95.63,1.33,305.0,0.0,747.83,,11.29,0.0
2022-12-31 04:00:00,2022-12-31 05:00:00,57.09,67.09,4.78,3.56,10.27,7.54,20.41,1.96,12.36,0.39,,0.27,0.23,,95.83,3.38,326.8,0.0,747.76,,11.7,0.0
2022-12-31 05:00:00,2022-12-31 06:00:00,62.88,72.88,4.87,3.6,10.46,7.52,20.19,1.81,12.42,0.36,,0.24,0.21,,95.95,4.04,327.27,0.0,747.97,,11.98,0.0
2022-12-31 06:00:00,2022-12-31 07:00:00,62.07,72.07,4.82,3.68,10.48,7.53,20.43,1.75,12.44,0.35,,0.24,0.21,,95.44,3.53,326.08,0.0,748.6,,12.41,0.0
2022-12-31 07:00:00,2022-12-31 08:00:00,62.4,72.4,4.9,5.85,10.86,7.51,20.34,1.7,13.31,0.34,,0.23,0.21,,93.09,2.77,334.36,0.2,749.3,,12.87,0.0
2022-12-31 08:00:00,2022-12-31 09:00:00,,,4.65,4.11,10.64,7.58,20.88,1.74,12.64,0.35,,0.24,0.21,,90.94,2.51,333.5,4.67,749.7,,13.22,0.0
2022-12-31 09:00:00,2022-12-31 10:00:00,,,4.79,3.52,10.26,7.54,21.18,1.73,12.61,0.35,,0.23,0.21,,88.67,2.17,296.41,21.09,,,13.62,0.0
2022-12-31 10:00:00,2022-12-31 11:00:00,71.15,80.94,4.87,3.63,10.5,7.59,20.99,1.7,12.61,0.34,,0.23,0.21,,84.32,2.1,310.21,101.65,,,14.56,0.0
2022-12-31 11:00:00,2022-12-31 12:00:00,71.75,81.75,4.83,3.56,10.4,7.58,21.08,1.62,12.64,0.32,,0.22,0.2,,77.92,2.06,286.09,184.19,749.86,,16.19,0.0
2022-12-31 12:00:00,2022-12-31 13:00:00,68.73,78.73,4.85,3.37,10.2,7.56,21.73,1.5,12.77,0.3,,0.2,0.18,,72.69,2.07,287.79,217.34,749.29,,17.92,0.0
2022-12-31 13:00:00,2022-12-31 14:00:00,60.52,70.52,4.89,3.6,10.5,7.54,22.04,1.27,12.95,0.25,,0.18,0.15,,67.52,2.59,303.35,222.31,748.39,,19.28,0.0
2022-12-31 14:00:00,2022-12-31 15:00:00,54.9,64.89,4.96,3.85,10.46,7.59,22.35,1.16,12.93,0.23,,0.16,0.14,,63.22,2.73,313.04,198.53,747.74,,20.32,0.0
2022-12-31 15:00:00,2022-12-31 16:00:00,44.97,55.18,4.95,3.49,10.48,7.55,22.42,1.01,12.99,0.2,,0.14,0.12,,61.15,2.66,304.3,153.21,747.39,,20.5,0.0
2022-12-31 16:00:00,2022-12-31 17:00:00,31.05,41.36,4.77,3.74,10.43,7.55,22.76,0.91,12.93,0.18,,0.12,0.11,,63.25,2.2,328.68,75.36,747.51,,19.73,0.01
2022-12-31 17:00:00,2022-12-31 18:00:00,29.73,39.73,4.83,2.9,10.45,5.67,22.52,1.06,12.32,0.22,,0.16,0.14,,70.28,0.98,282.54,3.08,747.69,,17.91,0.0
2022-12-31 18:00:00,2022-12-31 19:00:00,,,4.33,10.96,3.26,6.24,20.5,0.77,12.29,0.16,,0.11,0.1,,75.98,0.76,164.97,0.0,748.07,,16.38,0.0
2022-12-31 19:00:00,2022-12-31 20:00:00,,,4.55,4.19,10.59,7.52,22.83,1.85,12.6,0.38,,0.26,0.23,,78.77,1.25,329.29,0.0,748.42,,15.62,0.0
2022-12-31 20:00:00,2022-12-31 21:00:00,,,4.88,3.62,10.49,7.49,23.42,2.37,12.46,0.47,,0.33,0.29,,83.27,0.76,305.75,0.0,748.59,,14.49,0.0
2022-12-31 21:00:00,2022-12-31 22:00:00,86.69,96.48,4.86,3.59,10.46,7.56,22.57,2.09,12.45,0.42,,0.28,0.25,,82.19,1.28,328.61,0.0,748.76,,14.2,0.0
2022-12-31 22:00:00,2022-12-31 23:00:00,57.84,67.84,4.82,3.62,10.41,7.54,22.79,1.89,12.48,0.38,,0.26,0.23,,80.36,1.03,319.49,0.0,748.92,,13.59,0.0
2022-12-31 23:00:00,2023-01-01 00:00:00,51.2,61.2,4.75,3.85,10.54,7.52,22.44,1.74,12.46,0.35,,0.23,0.21,,83.81,1.07,315.49,0.0,748.96,,12.39,0.0
2023-01-01 00:00:00,2023-01-01 01:00:00,43.08,53.26,4.78,3.64,10.41,7.52,21.35,1.49,12.45,0.3,,0.2,0.18,,86.56,1.71,327.35,0.0,749.05,,11.72,0.0
2023-01-01 01:00:00,2023-01-01 02:00:00,41.93,51.93,4.81,3.63,10.44,7.57,21.15,1.23,12.47,0.25,,0.17,0.15,,86.75,1.72,331.8,0.0,748.85,,11.21,0.0
2023-01-01 02:00:00,2023-01-01 03:00:00,26.76,37.1,4.85,3.73,10.57,7.61,21.06,1.09,12.43,0.22,,0.15,0.13,,88.44,1.0,322.93,0.0,748.58,,10.64,0.0
2023-01-01 03:00:00,2023-01-01 04:00:00,22.8,32.8,4.85,3.61,10.48,7.55,20.83,1.08,12.44,0.22,,0.15,0.13,,90.69,0.99,309.77,0.0,748.34,,9.96,0.0
2023-01-01 04:00:00,2023-01-01 05:00:00,26.5,36.42,4.81,3.5,10.29,7.53,20.69,1.03,12.37,0.2,,0.14,0.12,,92.03,1.67,324.5,0.0,748.14,,9.75,0.0
2023-01-01 05:00:00,2023-01-01 06:00:00,23.59,33.59,4.82,3.51,10.31,7.52,20.96,1.02,12.29,0.2,,0.14,0.12,,93.06,1.27,311.05,0.0,748.46,,9.29,0.0
2023-01-01 06:00:00,2023-01-01 07:00:00,23.93,33.93,4.81,3.69,10.48,7.51,21.42,1.09,12.27,0.22,,0.15,0.13,,93.95,0.66,279.58,0.0,748.95,,8.74,0.0
2023-01-01 07:00:00,2023-01-01 08:00:00,23.28,33.28,4.38,4.28,6.91,7.47,21.26,0.89,12.59,0.19,,0.13,0.12,,94.59,0.38,200.22,12.17,749.46,,8.98,0.0
2023-01-01 08:00:00,2023-01-01 09:00:00,,,4.44,4.05,10.31,7.58,22.36,1.58,12.54,0.32,,0.22,0.19,,93.84,0.73,275.47,75.25,749.81,,9.92,0.04
2023-01-01 09:00:00,2023-01-01 10:00:00,,,4.72,3.55,10.22,7.58,24.42,1.75,12.43,0.35,,0.23,0.21,,87.04,0.76,183.96,123.3,,,13.2,0.07
2023-01-01 10:00:00,2023-01-01 11:00:00,74.01,84.01,4.93,3.71,10.5,7.58,25.55,1.75,12.55,0.35,,0.24,0.21,,75.06,0.81,170.92,166.3,,,16.14,0.04
2023-01-01 11:00:00,2023-01-01 12:00:00,60.44,70.73,4.88,3.72,10.65,7.5,27.66,1.6,12.64,0.32,,0.22,0.19,,67.23,0.82,115.03,192.09,,,18.6,0.0
2023-01-01 12:00:00,2023-01-01 13:00:00,57.21,67.28,4.77,3.75,10.47,7.57,33.47,1.36,12.84,0.27,,0.18,0.16,,59.07,0.77,145.92,206.77,,,20.37,0.0
2023-01-01 13:00:00,2023-01-01 14:00:00,38.18,48.62,4.99,3.3,10.35,7.54,35.12,1.24,12.97,0.25,,0.17,0.15,,59.34,1.03,152.4,193.74,749.42,,20.45,0.0
2023-01-01 14:00:00,2023-01-01 15:00:00,41.79,51.69,4.95,3.21,10.27,7.57,37.68,1.12,12.92,0.23,,0.15,0.14,,66.08,1.63,104.54,174.42,748.96,,19.09,0.0
2023-01-01 15:00:00,2023-01-01 16:00:00,39.51,49.57,4.79,3.57,10.32,7.59,31.63,1.06,12.85,0.21,,0.15,0.12,,67.04,1.54,113.65,133.6,748.81,,18.53,0.0
2023-01-01 16:00:00,2023-01-01 17:00:00,34.16,44.28,4.73,3.75,10.45,7.54,27.21,1.04,12.75,0.21,,0.14,0.13,,75.52,1.71,104.71,62.65,748.78,,16.6,0.0
2023-01-01 17:00:00,2023-01-01 18:00:00,34.14,44.13,4.8,11.14,10.17,7.28,24.95,0.99,11.84,0.2,,0.13,0.12,,80.17,1.36,79.42,5.22,749.09,,14.83,0.01
2023-01-01 18:00:00,2023-01-01 19:00:00,,,4.72,3.83,10.5,7.47,23.5,1.19,12.58,0.24,,0.16,0.14,,88.07,1.19,116.56,0.0,749.45,,12.92,0.0
2023-01-01 19:00:00,2023-01-01 20:00:00,,,4.96,3.51,10.55,7.56,22.59,1.23,12.54,0.24,,0.17,0.15,,92.33,1.73,100.46,0.0,749.79,,11.44,0.0
2023-01-01 20:00:00,2023-01-01 21:00:00,,,4.92,3.51,10.53,7.54,22.0,1.23,12.41,0.24,,0.17,0.15,,94.06,1.85,129.84,0.0,749.96,,10.96,0.0
2023-01-01 21:00:00,2023-01-01 22:00:00,,,4.95,3.58,10.62,7.6,21.16,1.16,12.46,0.23,,0.16,0.14,,95.01,1.65,132.38,0.0,,,10.38,0.0
2023-01-01 22:00:00,2023-01-01 23:00:00,22.93,32.27,4.68,3.74,10.32,7.48,20.84,1.07,12.55,0.21,,0.15,0.13,,95.53,1.54,153.53,0.0,,,10.02,0.0
2023-01-01 23:00:00,2023-01-02 00:00:00,20.03,30.03,4.8,3.73,10.49,7.58,20.71,1.0,12.54,0.2,,0.14,0.12,,95.94,1.26,158.41,0.0,,,9.72,0.0
2023-01-02 00:00:00,2023-01-02 01:00:00,17.52,27.52,4.75,3.88,10.58,7.53,20.59,0.98,12.47,0.2,,0.13,0.12,,96.23,1.34,173.53,0.0,749.89,,9.52,0.0
2023-01-02 01:00:00,2023-01-02 02:00:00,17.4,27.4,4.8,3.59,10.35,7.54,20.55,0.94,12.51,0.19,,0.13,0.11,,96.47,0.98,162.46,0.0,749.64,,9.4,0.0
2023-01-02 02:00:00,2023-01-02 03:00:00,17.13,27.13,4.69,3.73,10.34,7.54,20.5,0.91,12.51,0.18,,0.12,0.11,,96.64,0.83,141.13,0.0,749.36,,9.12,0.02
2023-01-02 03:00:00,2023-01-02 04:00:00,16.14,26.14,5.02,3.37,10.49,7.56,20.35,0.88,12.47,0.17,,0.12,0.1,,96.83,0.88,106.11,0.0,749.21,,9.11,0.0
2023-01-02 04:00:00,2023-01-02 05:00:00,14.91,24.91,4.88,3.63,10.5,7.57,20.3,0.88,12.38,0.17,,0.12,0.1,,96.91,1.1,120.83,0.0,749.12,,9.03,0.0
2023-01-02 05:00:00,2023-01-02 06:00:00,14.25,24.25,4.77,3.48,10.17,7.54,20.16,0.88,12.41,0.17,,0.12,0.1,,97.02,0.93,125.47,0.0,749.21,,8.88,0.0
2023-01-02 06:00:00,2023-01-02 07:00:00,13.47,23.47,4.64,3.74,10.29,7.59,20.02,0.86,12.41,0.17,,0.12,0.1,,97.12,0.98,106.81,0.0,749.61,,8.96,0.0
2023-01-02 07:00:00,2023-01-02 08:00:00,12.42,22.42,4.75,3.74,6.97,7.54,18.24,0.59,38.68,0.13,,0.09,0.08,,97.37,1.0,120.12,1.53,,,8.69,0.0
2023-01-02 08:00:00,2023-01-02 09:00:00,,,4.81,3.74,10.54,7.56,18.88,0.85,12.61,0.17,,0.12,0.1,,97.19,1.66,176.44,13.69,,,8.55,0.0
2023-01-02 09:00:00,2023-01-02 10:00:00,,,4.86,3.39,10.25,7.59,19.71,0.88,12.57,0.17,,0.12,0.1,,97.25,0.92,145.46,24.09,,,8.97,0.0
2023-01-02 10:00:00,2023-01-02 11:00:00,17.04,26.83,4.77,3.67,10.36,7.58,19.46,0.93,12.51,0.18,,0.13,0.11,,97.07,0.99,114.75,37.5,,,9.35,0.0
2023-01-02 11:00:00,2023-01-02 12:00:00,21.25,31.16,4.85,3.4,10.25,7.59,19.76,0.95,12.55,0.19,,0.13,0.11,,96.8,0.79,152.91,44.65,,,9.78,0.0
2023-01-02 12:00:00,2023-01-02 13:00:00,19.63,29.63,4.86,3.38,10.26,7.56,20.0,1.06,12.49,0.21,,0.15,0.13,,96.56,0.67,114.96,37.6,,,10.49,0.0
2023-01-02 13:00:00,2023-01-02 14:00:00,27.39,37.39,4.7,3.69,10.32,7.57,20.06,1.25,12.5,0.25,,0.17,0.15,,96.22,1.21,112.42,38.54,,,10.75,0.0
2023-01-02 14:00:00,2023-01-02 15:00:00,34.46,44.46,4.88,3.38,10.27,7.55,20.2,1.19,12.47,0.23,,0.16,0.14,,95.9,1.48,96.49,23.47,,,10.71,0.0
2023-01-02 15:00:00,2023-01-02 16:00:00,35.15,45.15,4.84,3.63,10.44,7.54,20.6,1.1,12.45,0.22,,0.15,0.13,,94.92,0.99,98.64,12.9,,,10.74,0.0
2023-01-02 16:00:00,2023-01-02 17:00:00,30.16,40.16,4.82,3.62,10.42,7.55,20.68,1.06,12.53,0.21,,0.14,0.13,,93.65,0.89,94.35,4.38,749.93,,10.81,0.0
2023-01-02 17:00:00,2023-01-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-02 18:00:00,2023-01-02 19:00:00,,,4.68,7.7,6.95,6.25,16.76,0.75,15.05,0.15,,0.1,0.09,,93.73,0.63,86.6,0.0,,,10.02,0.0
2023-01-02 19:00:00,2023-01-02 20:00:00,,,4.92,3.57,10.54,7.51,18.82,1.06,12.52,0.21,,0.14,0.13,,94.08,1.13,136.55,0.0,,,9.86,0.0
2023-01-02 20:00:00,2023-01-02 21:00:00,,,5.01,3.64,10.67,7.57,19.39,1.02,12.56,0.2,,0.14,0.12,,94.89,1.01,174.24,0.0,,,9.57,0.0
2023-01-02 21:00:00,2023-01-02 22:00:00,25.65,35.4,4.93,3.56,10.52,7.55,19.42,0.98,12.5,0.2,,0.13,0.12,,95.34,0.55,196.43,0.0,,,9.24,0.0
2023-01-02 22:00:00,2023-01-02 23:00:00,26.31,36.31,4.86,3.48,10.36,7.59,19.54,0.94,12.5,0.19,,0.13,0.11,,95.52,1.08,248.57,0.0,,,9.11,0.0
2023-01-02 23:00:00,2023-01-03 00:00:00,29.33,39.33,4.86,3.38,10.29,7.59,19.56,0.95,12.54,0.19,,0.13,0.11,,95.5,0.83,231.73,0.0,,,8.91,0.0
2023-01-03 00:00:00,2023-01-03 01:00:00,29.88,39.88,4.63,3.57,10.11,7.59,19.39,0.99,12.48,0.2,,0.13,0.12,,95.38,0.85,259.21,0.0,,,8.77,0.0
2023-01-03 01:00:00,2023-01-03 02:00:00,32.16,42.16,4.75,3.45,10.17,7.58,19.39,1.06,12.48,0.21,,0.15,0.13,,95.51,1.2,248.24,0.0,,,8.7,0.0
2023-01-03 02:00:00,2023-01-03 03:00:00,36.81,46.81,4.95,3.4,10.41,7.58,19.46,0.98,12.47,0.2,,0.13,0.12,,95.6,1.39,148.57,0.0,,,8.68,0.0
2023-01-03 03:00:00,2023-01-03 04:00:00,29.94,40.09,4.95,3.45,10.46,7.62,19.28,0.86,12.58,0.17,,0.12,0.1,,95.84,1.7,182.11,0.0,,,8.42,0.0
2023-01-03 04:00:00,2023-01-03 05:00:00,23.64,33.64,4.81,3.54,10.33,7.54,19.26,0.82,12.56,0.17,,0.11,0.1,,96.03,1.14,155.17,0.0,,,8.57,0.0
2023-01-03 05:00:00,2023-01-03 06:00:00,24.27,34.27,4.77,3.57,10.3,7.56,19.14,0.81,12.58,0.16,,0.11,0.1,,95.87,1.29,236.69,0.0,,,8.55,0.0
2023-01-03 06:00:00,2023-01-03 07:00:00,24.24,34.24,4.94,3.34,10.34,7.59,19.09,0.82,12.61,0.16,,0.11,0.1,,95.63,1.17,92.18,0.0,,,8.52,0.0
2023-01-03 07:00:00,2023-01-03 08:00:00,,,,,0.0,1.14,15.16,0.38,28.72,0.09,,0.06,0.05,,95.63,0.46,96.05,0.67,,,8.22,0.0
2023-01-03 08:00:00,2023-01-03 09:00:00,,,4.75,3.76,10.43,7.59,17.52,0.88,12.75,0.18,,0.12,0.11,,94.99,1.1,166.19,5.26,,,8.47,0.01
2023-01-03 09:00:00,2023-01-03 10:00:00,,,4.78,3.37,10.1,7.62,18.46,0.94,12.61,0.18,,0.13,0.11,,94.2,0.86,231.67,12.83,,,8.69,0.02
2023-01-03 10:00:00,2023-01-03 11:00:00,30.46,40.25,4.89,3.42,10.33,7.58,18.76,0.98,12.56,0.2,,0.14,0.12,,92.05,1.09,238.68,29.7,,,9.06,0.01
2023-01-03 11:00:00,2023-01-03 12:00:00,38.2,48.2,4.91,3.36,10.29,7.57,18.95,1.05,12.66,0.21,,0.14,0.13,,88.89,1.04,257.25,42.51,,,9.6,0.0
2023-01-03 12:00:00,2023-01-03 13:00:00,33.64,43.74,4.9,3.51,10.43,7.65,18.57,1.04,12.63,0.21,,0.14,0.12,,85.92,1.14,254.35,65.07,,,10.35,0.0
2023-01-03 13:00:00,2023-01-03 14:00:00,36.92,46.92,4.81,3.58,10.37,7.58,17.52,1.06,12.65,0.21,,0.14,0.13,,79.88,1.27,242.09,119.72,,,11.68,0.0
2023-01-03 14:00:00,2023-01-03 15:00:00,37.98,47.98,4.76,3.61,10.31,7.58,18.44,1.09,12.68,0.22,,0.15,0.13,,75.1,1.06,227.48,179.4,749.82,,13.07,0.0
2023-01-03 15:00:00,2023-01-03 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-03 16:00:00,2023-01-03 17:00:00,40.26,50.26,4.86,2.83,3.64,5.7,15.71,0.58,15.61,0.12,,0.08,0.07,,77.91,0.56,54.99,18.54,749.47,,12.38,0.0
2023-01-03 17:00:00,2023-01-03 18:00:00,3.35,8.38,4.98,3.36,10.45,6.72,17.01,1.27,10.3,0.26,,0.18,0.15,,83.55,0.73,122.54,4.32,749.62,,10.91,0.0
2023-01-03 18:00:00,2023-01-03 19:00:00,,,75.44,3.27,109.19,7.19,18.03,1.55,13.53,0.31,,0.21,0.19,,88.98,0.77,139.38,0.0,,,9.55,0.0
2023-01-03 19:00:00,2023-01-03 20:00:00,,,4.85,3.47,10.32,7.58,19.09,1.57,12.34,0.32,,0.21,0.19,,92.04,0.84,208.56,0.0,,,8.77,0.0
2023-01-03 20:00:00,2023-01-03 21:00:00,52.39,62.17,4.77,3.46,10.16,7.54,19.71,1.88,12.34,0.38,,0.26,0.23,,93.71,0.65,263.78,0.0,,,8.16,0.0
2023-01-03 21:00:00,2023-01-03 22:00:00,64.61,74.61,4.85,3.46,10.28,7.61,20.13,2.16,12.29,0.43,,0.3,0.26,,94.83,0.63,235.58,0.0,,,7.68,0.0
2023-01-03 22:00:00,2023-01-03 23:00:00,86.09,96.09,4.83,3.41,10.22,7.57,20.24,2.05,12.29,0.41,,0.28,0.24,,95.59,0.71,254.45,0.0,,,7.23,0.0
2023-01-03 23:00:00,2023-01-04 00:00:00,62.58,73.09,4.89,3.4,10.3,7.56,19.69,1.87,12.28,0.37,,0.25,0.22,,95.78,0.77,289.64,0.0,,,6.09,0.0
2023-01-04 00:00:00,2023-01-04 01:00:00,33.84,43.84,4.91,3.37,10.3,7.61,19.32,1.71,12.29,0.34,,0.23,0.21,,96.3,0.97,304.71,0.0,,,6.17,0.0
2023-01-04 01:00:00,2023-01-04 02:00:00,31.14,41.2,4.93,3.47,10.45,7.58,19.02,1.55,12.23,0.31,,0.21,0.19,,96.6,1.17,320.32,0.0,,,6.13,0.0
2023-01-04 02:00:00,2023-01-04 03:00:00,23.88,34.05,4.89,3.48,10.38,7.53,18.84,1.41,12.25,0.28,,0.19,0.17,,96.95,0.97,304.15,0.0,,,6.32,0.0
2023-01-04 03:00:00,2023-01-04 04:00:00,23.7,33.7,4.87,3.48,10.38,7.58,18.6,1.26,12.33,0.25,,0.17,0.15,,97.17,1.45,314.32,0.0,,,6.45,0.0
