From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-27 22:00:00,2023-02-27 23:00:00,39.77,71.0,,20.54,6.43,,37.46,0.67,5.53,0.0,,,,,59.52,0.75,146.69,0.0,784.5,10.46,,
2023-02-27 23:00:00,2023-02-28 00:00:00,32.0,64.67,,10.71,4.22,,37.25,0.63,5.32,0.0,,,,,66.91,1.72,152.79,0.0,784.16,10.57,,
2023-02-28 00:00:00,2023-02-28 01:00:00,31.73,62.33,,2.21,,,38.03,0.6,5.45,0.0,,,,,74.15,0.82,160.44,0.0,783.71,9.49,,
2023-02-28 01:00:00,2023-02-28 02:00:00,30.0,48.22,,10.15,4.32,,38.24,0.59,5.24,0.0,,,,,79.63,0.48,204.7,0.0,783.19,7.11,,
2023-02-28 02:00:00,2023-02-28 03:00:00,30.13,56.0,,17.23,5.0,,37.57,0.6,5.12,0.0,,,,,81.58,0.53,235.13,0.0,782.86,5.99,,
2023-02-28 03:00:00,2023-02-28 04:00:00,31.41,55.55,0.39,22.39,10.79,,37.6,0.6,5.26,0.0,,,,,80.07,0.82,273.1,0.0,782.6,5.28,,
2023-02-28 04:00:00,2023-02-28 05:00:00,32.91,54.22,3.23,25.43,14.47,,37.88,0.58,5.41,0.0,,,,,75.71,0.69,268.19,0.0,782.42,5.01,,
2023-02-28 05:00:00,2023-02-28 06:00:00,26.82,58.15,9.93,24.88,18.89,,37.97,0.57,5.44,0.0,,,,,68.55,0.61,240.6,0.0,782.75,4.96,,
2023-02-28 06:00:00,2023-02-28 07:00:00,31.6,69.0,18.3,24.37,27.7,,37.83,0.6,5.52,0.0,,,,,51.21,1.31,210.05,0.0,783.1,7.4,,
2023-02-28 07:00:00,2023-02-28 08:00:00,26.68,,,1.11,,,37.39,0.63,5.76,0.0,,,,,39.58,2.44,172.14,0.0,783.8,12.57,,
2023-02-28 08:00:00,2023-02-28 09:00:00,14.32,,,3.09,,,37.74,0.57,5.21,0.0,,,,,60.18,1.8,186.69,40.41,784.58,13.78,,
2023-02-28 09:00:00,2023-02-28 10:00:00,28.33,,,2.19,,,38.33,0.55,5.55,0.0,,,,,55.1,1.59,231.54,101.19,785.15,15.68,,
2023-02-28 10:00:00,2023-02-28 11:00:00,24.82,,,0.75,,,37.89,0.52,5.38,0.0,,,,,57.1,1.85,220.12,154.47,785.45,16.2,,
2023-02-28 11:00:00,2023-02-28 12:00:00,30.95,,,0.78,,,38.19,0.51,5.02,0.0,,,,,55.19,1.69,223.42,156.16,785.4,16.92,,
2023-02-28 12:00:00,2023-02-28 13:00:00,36.32,,,,,,38.55,0.52,4.9,0.0,,,,,54.8,1.63,237.55,137.88,784.99,17.48,,
2023-02-28 13:00:00,2023-02-28 14:00:00,32.82,,,,,,38.3,0.54,4.95,0.0,,,,,56.34,1.65,242.48,199.77,784.13,18.38,,
2023-02-28 14:00:00,2023-02-28 15:00:00,37.18,36.51,,0.22,,,38.43,0.52,4.62,0.0,,,,,53.8,1.59,234.83,172.93,783.46,19.05,,
2023-02-28 15:00:00,2023-02-28 16:00:00,32.4,43.78,,,,,38.39,0.54,4.51,0.0,,,,,56.83,1.39,242.46,40.1,783.12,18.04,,
2023-02-28 16:00:00,2023-02-28 17:00:00,35.95,55.1,,1.07,,,38.56,0.51,5.11,0.0,,,,,66.1,1.13,243.69,0.12,783.22,15.73,,
2023-02-28 17:00:00,2023-02-28 18:00:00,43.36,72.0,,5.64,0.12,,38.64,0.48,5.52,0.0,,,,,71.69,0.98,209.52,0.04,783.3,14.96,,
2023-02-28 18:00:00,2023-02-28 19:00:00,51.59,71.78,,6.97,,,38.58,0.45,5.29,0.0,,,,,81.46,1.32,183.3,0.0,783.51,13.7,,
2023-02-28 19:00:00,2023-02-28 20:00:00,49.13,71.22,,3.43,,,38.49,0.43,5.42,0.0,,,,,88.08,1.36,177.72,0.0,783.95,13.08,,
2023-02-28 20:00:00,2023-02-28 21:00:00,49.32,69.8,,1.92,,,37.94,0.45,5.19,0.0,,,,,89.81,1.2,181.84,0.0,784.52,13.1,,
2023-02-28 21:00:00,2023-02-28 22:00:00,46.77,61.33,,3.78,,,38.05,0.43,5.4,0.0,,,,,90.62,0.86,195.92,0.0,785.02,13.2,,
2023-02-28 22:00:00,2023-02-28 23:00:00,55.96,60.55,,0.2,,,37.84,0.42,5.18,0.0,,,,,90.1,1.53,186.18,0.0,784.91,13.1,,
2023-02-28 23:00:00,2023-03-01 00:00:00,40.14,59.61,,,,,37.41,0.43,5.52,0.0,,,,,90.75,2.35,159.81,0.0,784.7,12.61,,
2023-03-01 00:00:00,2023-03-01 01:00:00,23.91,37.44,,,,,37.3,0.43,5.27,0.0,,,,,87.66,3.12,164.37,0.0,784.02,11.85,,
2023-03-01 01:00:00,2023-03-01 02:00:00,34.23,39.0,,,,,37.72,0.45,5.32,0.0,,,,,88.34,3.15,166.83,0.0,783.37,11.84,,
2023-03-01 02:00:00,2023-03-01 03:00:00,22.87,35.4,,,,,37.94,0.44,5.31,0.0,,,,,89.03,2.79,159.67,0.0,782.77,11.87,,
2023-03-01 03:00:00,2023-03-01 04:00:00,21.6,25.01,,,,,38.1,0.43,5.07,0.0,,,,,90.96,2.28,157.2,0.0,782.59,12.04,,
2023-03-01 04:00:00,2023-03-01 05:00:00,18.2,28.95,,,,,38.52,0.41,5.3,0.0,,,,,89.2,1.31,174.39,0.0,782.69,12.49,,
2023-03-01 05:00:00,2023-03-01 06:00:00,12.87,19.1,,,,,37.63,0.41,5.45,0.0,,,,,90.5,2.32,165.73,0.0,782.92,12.13,,
2023-03-01 06:00:00,2023-03-01 07:00:00,11.87,21.91,,,,,38.16,0.42,5.32,0.0,,,,,92.11,1.54,173.16,0.0,783.35,12.01,,
2023-03-01 07:00:00,2023-03-01 08:00:00,11.68,20.0,,,,,38.17,0.41,5.1,0.0,,,,,91.25,1.55,164.06,0.0,783.99,12.39,,
2023-03-01 08:00:00,2023-03-01 09:00:00,16.0,28.54,,,,,37.88,0.41,5.13,0.0,,,,,90.86,2.6,168.87,0.28,784.63,12.69,,
2023-03-01 09:00:00,2023-03-01 10:00:00,18.36,36.64,,0.08,,,37.55,0.37,5.38,0.0,,,,,92.93,2.32,166.25,0.8,785.2,12.68,,
2023-03-01 10:00:00,2023-03-01 11:00:00,33.0,46.0,2.88,1.28,,,38.32,0.38,5.46,0.0,,,,,93.02,1.62,180.42,5.71,785.68,13.16,,
2023-03-01 11:00:00,2023-03-01 12:00:00,22.83,27.54,,0.34,,,38.42,0.4,5.24,0.0,,,,,81.19,1.54,201.29,132.49,785.58,15.21,,
2023-03-01 12:00:00,2023-03-01 13:00:00,18.18,30.18,,0.46,,,37.92,0.39,5.26,0.0,,,,,76.97,1.24,244.68,40.38,785.18,15.57,,
2023-03-01 13:00:00,2023-03-01 14:00:00,31.18,37.34,,0.01,,,38.22,0.41,5.29,0.0,,,,,68.88,1.5,233.11,174.58,784.37,17.24,,
2023-03-01 14:00:00,2023-03-01 15:00:00,24.91,35.0,,,,,37.54,0.4,5.36,0.0,,,,,63.6,1.73,215.4,175.71,783.53,18.58,,
2023-03-01 15:00:00,2023-03-01 16:00:00,20.18,37.42,,0.67,,,37.84,0.39,5.12,0.0,,,,,69.15,1.52,220.25,37.22,783.13,17.59,,
2023-03-01 16:00:00,2023-03-01 17:00:00,33.45,44.91,,1.13,,,39.02,0.4,5.53,0.0,,,,,71.82,1.32,278.36,6.01,783.22,17.02,,
2023-03-01 17:00:00,2023-03-01 18:00:00,30.55,41.88,,6.42,1.26,,38.83,0.39,5.29,0.0,,,,,71.36,1.12,257.01,0.0,783.55,16.44,,
2023-03-01 18:00:00,2023-03-01 19:00:00,33.32,44.13,,1.18,,,37.9,0.39,5.46,0.0,,,,,77.54,0.94,188.83,0.0,783.88,14.63,,
2023-03-01 19:00:00,2023-03-01 20:00:00,31.45,41.66,3.98,22.49,12.32,,37.96,0.4,5.47,0.0,,,,,80.79,0.73,154.93,0.0,784.41,13.36,,
2023-03-01 20:00:00,2023-03-01 21:00:00,45.37,69.55,3.27,19.3,12.72,,38.06,0.4,5.51,0.0,,,,,82.62,0.66,141.36,0.0,785.05,12.84,,
2023-03-01 21:00:00,2023-03-01 22:00:00,44.0,68.35,6.17,17.52,9.0,,37.84,0.4,5.34,0.0,,,,,85.53,0.66,188.73,0.0,785.54,12.78,,
2023-03-01 22:00:00,2023-03-01 23:00:00,44.0,52.0,,4.68,0.85,,37.85,0.42,5.27,0.0,,,,,88.14,1.17,166.9,0.0,785.52,12.74,,
2023-03-01 23:00:00,2023-03-02 00:00:00,51.07,58.62,,,,,37.72,0.44,5.41,0.0,,,,,88.59,0.78,121.75,0.0,785.18,12.07,,
2023-03-02 00:00:00,2023-03-02 01:00:00,58.32,62.1,3.48,10.7,9.95,,37.84,0.43,5.47,0.0,,,,,90.08,0.42,163.77,0.0,784.65,10.27,,
2023-03-02 01:00:00,2023-03-02 02:00:00,53.59,59.22,0.13,8.46,2.95,,37.84,0.43,5.52,0.0,,,,,92.33,0.44,160.53,0.0,783.91,9.61,,
2023-03-02 02:00:00,2023-03-02 03:00:00,48.41,59.56,,3.67,0.83,,37.76,0.41,5.55,0.0,,,,,92.11,0.53,148.08,0.0,783.31,10.12,,
2023-03-02 03:00:00,2023-03-02 04:00:00,32.13,54.06,,1.28,,,37.96,0.41,5.41,0.0,,,,,90.03,0.59,183.61,0.0,783.03,10.71,,
2023-03-02 04:00:00,2023-03-02 05:00:00,33.27,41.78,,,,,38.05,0.43,5.17,0.0,,,,,88.73,0.75,158.72,0.0,782.9,10.62,,
2023-03-02 05:00:00,2023-03-02 06:00:00,33.77,46.71,,0.8,,,37.77,0.42,5.16,0.0,,,,,87.19,0.86,228.58,0.0,783.2,10.73,,
2023-03-02 06:00:00,2023-03-02 07:00:00,26.8,43.51,,8.84,8.35,,37.95,0.44,5.19,0.0,,,,,85.6,0.72,185.44,0.0,783.88,10.27,,
2023-03-02 07:00:00,2023-03-02 08:00:00,31.59,47.67,,13.14,2.92,,37.88,0.42,5.3,0.0,,,,,80.1,1.2,211.43,0.0,784.67,10.86,,
2023-03-02 08:00:00,2023-03-02 09:00:00,28.87,43.0,,10.78,1.61,,37.89,0.5,5.17,0.0,,,,,58.37,1.61,249.37,51.01,785.28,14.02,,
2023-03-02 09:00:00,2023-03-02 10:00:00,26.67,41.89,,8.21,1.6,,37.89,0.53,5.09,0.0,,,,,30.75,2.33,264.5,123.51,785.78,16.83,,
2023-03-02 10:00:00,2023-03-02 11:00:00,17.87,35.14,,6.65,,,38.33,0.55,5.23,0.0,,,,,19.72,2.6,265.56,180.38,785.95,18.52,,
2023-03-02 11:00:00,2023-03-02 12:00:00,16.32,23.89,,12.24,1.64,,38.04,0.55,5.1,0.0,,,,,15.62,3.14,291.98,216.81,785.67,19.59,,
2023-03-02 12:00:00,2023-03-02 13:00:00,12.82,20.88,,13.32,2.29,,37.81,0.55,5.15,0.0,,,,,18.32,2.12,241.09,168.43,785.05,21.37,,
2023-03-02 13:00:00,2023-03-02 14:00:00,18.0,25.33,,9.33,1.74,,38.31,0.54,5.21,0.0,,,,,22.62,2.93,278.16,206.86,784.28,21.52,,
2023-03-02 14:00:00,2023-03-02 15:00:00,18.13,29.78,,10.9,1.17,,38.14,0.51,5.27,0.0,,,,,25.55,3.12,289.32,173.32,783.66,21.61,,
2023-03-02 15:00:00,2023-03-02 16:00:00,19.68,30.77,,11.62,3.72,,38.14,0.54,5.19,0.0,,,,,26.57,2.72,282.14,123.73,783.24,21.53,,
2023-03-02 16:00:00,2023-03-02 17:00:00,23.59,36.34,,7.81,1.11,,38.73,0.54,5.3,0.0,,,,,27.49,2.71,278.1,60.92,783.15,21.09,,
2023-03-02 17:00:00,2023-03-02 18:00:00,22.36,34.66,,14.67,3.75,,38.69,0.48,5.28,0.0,,,,,34.66,2.2,285.94,6.16,783.43,19.2,,
2023-03-02 18:00:00,2023-03-02 19:00:00,31.13,45.08,11.12,25.35,12.31,,38.02,0.51,5.53,0.0,,,,,46.5,0.95,223.17,0.0,783.87,15.8,,
2023-03-02 19:00:00,2023-03-02 20:00:00,34.31,81.08,2.75,31.77,15.68,,37.89,0.49,5.38,0.0,,,,,57.98,0.82,172.74,0.0,784.69,13.26,,
2023-03-02 20:00:00,2023-03-02 21:00:00,48.05,93.03,,14.47,3.42,,37.71,0.5,5.59,0.0,,,,,66.55,0.85,152.05,0.0,785.5,12.34,,
2023-03-02 21:00:00,2023-03-02 22:00:00,41.18,62.09,,9.25,2.45,,37.59,0.49,5.42,0.0,,,,,70.79,1.09,142.23,0.0,785.93,12.05,,
2023-03-02 22:00:00,2023-03-02 23:00:00,35.87,62.48,,3.99,,,37.42,0.49,5.58,0.0,,,,,72.66,0.88,115.51,0.0,786.0,11.29,,
2023-03-02 23:00:00,2023-03-03 00:00:00,34.33,50.22,,2.19,,,37.57,0.53,5.37,0.0,,,,,69.03,0.85,143.26,0.0,785.8,10.27,,
2023-03-03 00:00:00,2023-03-03 01:00:00,28.09,46.62,,4.19,,,37.83,0.55,5.48,0.0,,,,,47.68,0.85,128.06,0.0,785.34,10.26,,
2023-03-03 01:00:00,2023-03-03 02:00:00,15.32,28.78,,3.29,,,37.71,0.57,5.58,0.0,,,,,26.14,1.12,132.94,0.0,784.67,11.16,,
2023-03-03 02:00:00,2023-03-03 03:00:00,11.0,21.0,,0.25,,,37.58,0.59,5.2,0.0,,,,,14.91,1.29,151.74,0.0,784.01,12.32,,
2023-03-03 03:00:00,2023-03-03 04:00:00,6.0,7.0,,,,,37.87,0.62,5.2,0.0,,,,,10.98,1.3,158.92,0.0,783.63,13.32,,
2023-03-03 04:00:00,2023-03-03 05:00:00,1.59,,,,,,37.72,0.6,5.23,0.0,,,,,13.68,0.97,125.15,0.0,783.68,12.32,,
2023-03-03 05:00:00,2023-03-03 06:00:00,4.99,7.0,,2.92,,,37.84,0.61,5.44,0.0,,,,,13.39,0.99,127.39,0.0,784.03,12.14,,
2023-03-03 06:00:00,2023-03-03 07:00:00,11.63,22.22,,11.47,3.55,,37.88,0.62,5.35,0.0,,,,,14.66,0.81,132.77,0.0,784.61,11.71,,
2023-03-03 07:00:00,2023-03-03 08:00:00,13.68,28.02,7.96,30.72,17.95,,37.88,0.62,5.24,0.0,,,,,14.25,0.87,145.21,0.0,785.22,12.5,,
2023-03-03 08:00:00,2023-03-03 09:00:00,18.95,43.1,7.37,29.54,21.62,,37.95,0.62,5.47,0.0,,,,,13.92,1.04,168.66,57.97,785.86,16.06,,
2023-03-03 09:00:00,2023-03-03 10:00:00,22.96,43.34,2.89,12.77,5.82,,38.17,0.62,5.26,0.0,,,,,10.79,1.48,231.51,127.93,786.4,19.45,,
2023-03-03 10:00:00,2023-03-03 11:00:00,11.41,30.44,,11.58,1.36,,38.02,0.61,5.11,0.0,,,,,11.62,2.22,256.2,182.12,786.64,20.06,,
2023-03-03 11:00:00,2023-03-03 12:00:00,13.87,31.78,,9.76,0.8,,38.03,0.6,5.21,0.0,,,,,12.6,2.43,245.34,218.81,786.15,20.5,,
2023-03-03 12:00:00,2023-03-03 13:00:00,13.0,31.0,,13.85,2.34,,37.77,0.61,5.27,0.0,,,,,13.81,2.72,289.15,176.14,785.79,20.67,,
2023-03-03 13:00:00,2023-03-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-03 14:00:00,2023-03-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-03 15:00:00,2023-03-03 16:00:00,,,134.71,0.63,109.7,81.28,,1.09,2.25,0.0,,,,,22.75,3.54,232.68,99.02,783.59,19.52,,
2023-03-03 16:00:00,2023-03-03 17:00:00,,51.0,46.15,6.98,37.69,20.16,91.0,0.27,5.1,0.0,,,,,23.27,3.21,275.64,66.51,783.57,19.39,,
2023-03-03 17:00:00,2023-03-03 18:00:00,25.17,49.22,,16.66,3.76,,27.1,0.43,5.19,0.0,,,,,29.38,2.15,292.44,12.41,783.73,18.83,,
2023-03-03 18:00:00,2023-03-03 19:00:00,22.45,44.55,,27.48,11.2,,31.33,0.36,5.29,0.0,,,,,36.6,1.11,208.29,0.0,784.32,15.51,,
2023-03-03 19:00:00,2023-03-03 20:00:00,38.41,52.7,4.11,48.22,28.09,,33.1,0.28,5.23,0.0,,,,,48.88,0.62,167.1,0.0,785.1,13.16,,
2023-03-03 20:00:00,2023-03-03 21:00:00,39.61,60.65,,24.93,9.69,,36.67,0.29,5.25,0.0,,,,,54.02,0.88,187.63,0.0,785.72,12.71,,
2023-03-03 21:00:00,2023-03-03 22:00:00,30.87,54.2,,5.45,,,36.59,0.24,5.53,0.0,,,,,61.54,1.02,151.46,0.0,786.07,12.32,,
2023-03-03 22:00:00,2023-03-03 23:00:00,29.45,48.0,,15.67,5.45,,35.89,0.23,5.34,0.0,,,,,52.54,0.73,169.25,0.0,786.05,11.93,,
2023-03-03 23:00:00,2023-03-04 00:00:00,25.59,45.78,,11.08,1.16,,36.12,0.23,5.12,0.0,,,,,52.46,0.67,147.11,0.0,785.89,11.35,,
2023-03-04 00:00:00,2023-03-04 01:00:00,22.18,33.95,,6.4,,,36.97,0.24,5.25,0.0,,,,,33.34,1.67,175.85,0.0,785.38,12.0,,
2023-03-04 01:00:00,2023-03-04 02:00:00,17.0,20.0,,,,,36.89,0.27,5.27,0.0,,,,,16.86,1.64,174.19,0.0,784.59,12.55,,
2023-03-04 02:00:00,2023-03-04 03:00:00,,,,8.56,,,35.15,0.37,5.05,0.0,,,,,15.82,0.93,129.14,0.0,784.05,11.79,,
2023-03-04 03:00:00,2023-03-04 04:00:00,,,,,,,38.14,0.42,5.21,0.0,,,,,13.11,0.8,163.24,0.0,783.64,11.93,,
2023-03-04 04:00:00,2023-03-04 05:00:00,1.0,3.0,,,,,38.8,0.46,5.12,0.0,,,,,11.26,0.94,251.05,0.0,783.59,12.54,,
2023-03-04 05:00:00,2023-03-04 06:00:00,2.27,6.22,,4.52,,,37.92,0.51,5.23,0.0,,,,,10.21,0.92,227.55,0.0,783.93,13.21,,
2023-03-04 06:00:00,2023-03-04 07:00:00,3.73,7.67,,12.98,2.62,,37.15,0.57,5.38,0.0,,,,,10.53,0.88,231.08,0.0,784.34,13.59,,
2023-03-04 07:00:00,2023-03-04 08:00:00,2.28,15.18,1.72,23.58,12.89,,37.92,0.61,5.0,0.0,,,,,16.42,0.83,202.53,0.0,785.14,13.69,,
2023-03-04 08:00:00,2023-03-04 09:00:00,5.41,30.75,0.07,13.83,5.83,,37.41,0.65,5.21,0.0,,,,,18.1,1.33,246.06,48.9,785.86,16.93,,
2023-03-04 09:00:00,2023-03-04 10:00:00,15.55,26.15,,8.08,2.25,,38.3,0.68,5.1,0.0,,,,,19.02,1.51,263.25,113.7,786.24,19.62,,
2023-03-04 10:00:00,2023-03-04 11:00:00,18.72,44.2,,5.8,1.75,,38.04,0.7,5.16,0.0,,,,,21.59,1.89,238.77,165.26,786.17,19.56,,
2023-03-04 11:00:00,2023-03-04 12:00:00,16.2,67.89,,0.49,,,38.07,0.73,5.41,0.0,,,,,26.4,1.91,205.55,200.69,785.72,20.14,,
2023-03-04 12:00:00,2023-03-04 13:00:00,10.72,57.02,,2.35,,,37.9,0.76,5.45,0.0,,,,,30.31,2.07,213.21,167.41,785.23,20.3,,
2023-03-04 13:00:00,2023-03-04 14:00:00,8.59,34.11,,,,,37.65,0.84,5.3,0.0,,,,,34.62,2.25,186.0,201.0,784.59,19.93,,
2023-03-04 14:00:00,2023-03-04 15:00:00,6.41,33.55,,,,,38.26,0.85,5.29,0.0,,,,,36.36,2.19,203.72,165.83,783.94,19.93,,
2023-03-04 15:00:00,2023-03-04 16:00:00,9.14,19.12,,,,,38.4,0.85,5.25,0.0,,,,,39.03,1.95,208.08,116.61,783.57,19.87,,
2023-03-04 16:00:00,2023-03-04 17:00:00,10.88,23.89,,,,,38.96,0.85,5.32,0.0,,,,,44.16,1.8,201.54,59.15,783.55,18.88,,
2023-03-04 17:00:00,2023-03-04 18:00:00,16.83,29.0,,,,,38.53,0.87,5.35,0.0,,,,,47.23,1.29,216.96,11.86,784.01,18.02,,
2023-03-04 18:00:00,2023-03-04 19:00:00,23.91,40.05,,5.82,1.75,,38.31,0.9,5.42,0.0,,,,,58.24,0.88,201.46,0.0,784.6,15.27,,
2023-03-04 19:00:00,2023-03-04 20:00:00,37.23,55.34,,7.33,,,37.95,0.94,5.24,0.0,,,,,68.78,1.3,165.82,0.0,785.0,13.61,,
2023-03-04 20:00:00,2023-03-04 21:00:00,44.45,62.02,,5.47,,,37.58,0.99,4.98,0.0,,,,,73.25,2.1,168.37,0.0,785.44,13.25,,
2023-03-04 21:00:00,2023-03-04 22:00:00,41.13,69.44,,1.02,,,37.31,1.01,5.25,0.0,,,,,82.93,2.54,167.54,0.0,785.84,13.12,,
2023-03-04 22:00:00,2023-03-04 23:00:00,40.89,66.05,,,,,37.92,1.05,5.1,0.0,,,,,84.51,1.55,158.56,0.0,786.05,13.08,,
2023-03-04 23:00:00,2023-03-05 00:00:00,33.59,47.89,,,,,37.89,1.09,5.12,0.0,,,,,85.42,1.6,154.95,0.0,786.0,12.86,,
2023-03-05 00:00:00,2023-03-05 01:00:00,30.59,43.11,,,,,37.79,1.14,5.21,0.0,,,,,81.0,1.21,182.78,0.0,785.37,11.93,,
2023-03-05 01:00:00,2023-03-05 02:00:00,29.53,41.58,,,,,37.89,1.21,4.94,0.0,,,,,55.18,1.11,191.44,0.0,784.49,12.1,,
2023-03-05 02:00:00,2023-03-05 03:00:00,39.41,51.67,,,,,37.79,1.26,5.34,0.0,,,,,51.03,1.12,206.33,0.0,783.94,12.18,,
2023-03-05 03:00:00,2023-03-05 04:00:00,42.14,66.42,,,,,37.77,1.29,5.11,0.0,,,,,49.51,1.07,258.23,0.0,783.56,11.89,,
2023-03-05 04:00:00,2023-03-05 05:00:00,42.45,57.4,,,,,37.99,1.32,5.24,0.0,,,,,43.14,0.98,250.59,0.0,783.52,11.81,,
2023-03-05 05:00:00,2023-03-05 06:00:00,36.22,40.95,1.73,11.29,11.12,,38.14,1.32,5.32,0.0,,,,,44.25,0.69,231.55,0.0,783.8,11.53,,
2023-03-05 06:00:00,2023-03-05 07:00:00,17.47,25.88,,14.68,5.75,,37.93,1.34,5.32,0.0,,,,,49.26,0.82,232.0,0.0,784.31,11.95,,
2023-03-05 07:00:00,2023-03-05 08:00:00,8.14,21.33,1.74,12.18,6.53,,37.85,1.35,5.13,0.0,,,,,54.73,0.89,226.48,0.0,784.93,12.57,,
2023-03-05 08:00:00,2023-03-05 09:00:00,9.55,21.48,1.93,5.51,5.54,,37.8,1.32,5.35,0.0,,,,,65.06,1.21,212.74,47.86,785.42,15.32,,
2023-03-05 09:00:00,2023-03-05 10:00:00,12.73,29.33,,0.31,,,37.81,1.31,5.27,0.0,,,,,58.93,1.56,204.96,111.03,785.91,17.22,,
2023-03-05 10:00:00,2023-03-05 11:00:00,11.0,25.88,,,,,38.03,1.3,5.27,0.0,,,,,56.23,1.71,202.53,162.46,786.06,17.81,,
2023-03-05 11:00:00,2023-03-05 12:00:00,10.45,23.35,,,,,37.81,1.3,4.98,0.0,,,,,53.75,1.8,221.68,197.78,785.94,18.2,,
2023-03-05 12:00:00,2023-03-05 13:00:00,9.18,27.55,,,,,38.13,1.28,5.22,0.0,,,,,52.86,1.83,199.16,167.56,785.3,19.03,,
2023-03-05 13:00:00,2023-03-05 14:00:00,21.61,26.0,,,,,38.45,1.26,5.45,0.0,,,,,52.13,1.78,192.38,197.24,784.63,19.54,,
2023-03-05 14:00:00,2023-03-05 15:00:00,13.82,25.33,,,,,38.43,1.26,5.45,0.0,,,,,48.2,1.64,210.94,157.53,784.02,20.34,,
2023-03-05 15:00:00,2023-03-05 16:00:00,17.75,24.57,,,,,38.25,1.26,5.59,0.0,,,,,48.39,1.59,204.17,113.48,783.72,20.27,,
2023-03-05 16:00:00,2023-03-05 17:00:00,14.0,32.22,,,,,38.04,1.22,5.21,0.0,,,,,51.37,1.38,239.91,57.34,783.61,19.72,,
2023-03-05 17:00:00,2023-03-05 18:00:00,38.89,48.93,,,,,37.84,1.18,5.17,0.0,,,,,58.33,1.27,234.5,13.63,783.96,17.95,,
2023-03-05 18:00:00,2023-03-05 19:00:00,38.0,48.42,,0.27,,,38.2,1.19,5.13,0.0,,,,,65.62,0.85,211.78,0.0,784.35,15.96,,
2023-03-05 19:00:00,2023-03-05 20:00:00,38.04,50.33,,15.73,5.15,,38.07,1.18,5.27,0.0,,,,,73.81,0.57,145.89,0.0,785.02,14.11,,
2023-03-05 20:00:00,2023-03-05 21:00:00,52.67,80.22,1.15,39.47,21.52,,37.95,1.14,5.4,0.0,,,,,77.89,0.44,177.31,0.0,785.49,13.27,,
2023-03-05 21:00:00,2023-03-05 22:00:00,61.5,90.95,0.79,13.63,9.48,,37.77,1.13,5.35,0.0,,,,,81.77,0.96,175.43,0.0,785.82,13.78,,
2023-03-05 22:00:00,2023-03-05 23:00:00,49.28,71.15,,0.47,,,37.58,1.11,5.5,0.0,,,,,82.92,1.39,173.62,0.0,785.85,13.1,,
2023-03-05 23:00:00,2023-03-06 00:00:00,32.27,50.33,,,,,37.25,1.08,5.24,0.0,,,,,83.71,0.98,160.17,0.0,785.59,12.13,,
2023-03-06 00:00:00,2023-03-06 01:00:00,34.77,48.67,,5.93,4.75,,37.62,1.11,5.01,0.0,,,,,84.61,0.55,154.68,0.0,784.89,10.92,,
2023-03-06 01:00:00,2023-03-06 02:00:00,39.45,48.98,,2.31,,,37.73,1.1,5.12,0.0,,,,,78.3,0.68,140.31,0.0,784.15,11.43,,
2023-03-06 02:00:00,2023-03-06 03:00:00,35.17,43.59,,2.11,,,37.42,1.08,4.87,0.0,,,,,68.6,0.6,184.97,0.0,783.49,11.61,,
2023-03-06 03:00:00,2023-03-06 04:00:00,28.75,47.45,,0.81,,,38.02,1.08,5.22,0.0,,,,,57.16,0.65,172.53,0.0,783.12,11.83,,
2023-03-06 04:00:00,2023-03-06 05:00:00,21.7,41.55,,4.33,,,37.91,1.07,5.22,0.0,,,,,48.95,0.61,161.97,0.0,782.89,12.06,,
2023-03-06 05:00:00,2023-03-06 06:00:00,24.77,40.0,0.41,18.1,7.54,,37.98,1.07,4.96,0.0,,,,,33.92,0.6,178.44,0.0,782.93,11.76,,
2023-03-06 06:00:00,2023-03-06 07:00:00,16.58,42.92,6.38,26.0,19.01,,38.1,1.08,5.15,0.0,,,,,30.61,0.7,143.89,0.0,783.39,11.29,,
2023-03-06 07:00:00,2023-03-06 08:00:00,14.28,56.57,10.21,25.71,21.96,,37.91,1.09,5.08,0.0,,,,,28.37,0.74,120.37,0.0,783.97,11.51,,
2023-03-06 08:00:00,2023-03-06 09:00:00,16.27,63.45,8.83,18.35,16.96,,37.91,1.06,5.17,0.0,,,,,18.61,1.08,217.78,57.36,784.55,16.51,,
2023-03-06 09:00:00,2023-03-06 10:00:00,15.96,37.7,0.1,6.79,1.3,,38.11,1.02,5.01,0.0,,,,,14.48,1.37,239.31,125.11,784.92,19.86,,
2023-03-06 10:00:00,2023-03-06 11:00:00,4.5,16.23,,7.13,1.52,,38.17,0.97,5.09,0.0,,,,,15.61,1.69,223.61,178.83,785.17,20.34,,
