From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),AT (degree C),RF (mm)
2022-12-26 02:00:00,2022-12-26 03:00:00,48.96,80.66,6.24,32.6,17.34,8.95,0.9,80.75,81.41,0.84,327.67,837.01,17.41,
2022-12-26 03:00:00,2022-12-26 04:00:00,73.35,117.99,7.52,31.49,16.75,8.05,0.78,84.0,81.33,0.86,323.84,836.78,,
2022-12-26 04:00:00,2022-12-26 05:00:00,61.43,100.11,4.87,33.69,17.92,8.26,0.75,44.5,81.38,0.8,349.07,835.13,,
2022-12-26 05:00:00,2022-12-26 06:00:00,43.49,77.38,6.37,33.61,17.88,8.67,0.77,34.0,81.76,0.78,250.07,832.12,7.94,
2022-12-26 06:00:00,2022-12-26 07:00:00,71.77,142.81,6.74,33.97,18.07,7.46,0.73,32.5,82.13,0.74,329.08,833.97,,
2022-12-26 07:00:00,2022-12-26 08:00:00,80.05,126.73,6.75,31.53,16.77,8.89,1.07,21.5,81.88,0.84,336.25,837.6,7.94,
2022-12-26 08:00:00,2022-12-26 09:00:00,154.51,241.32,5.56,29.93,15.92,8.05,1.61,13.75,81.86,0.85,335.98,837.68,16.62,
2022-12-26 09:00:00,2022-12-26 10:00:00,214.74,348.08,4.79,32.68,17.39,5.86,1.0,29.5,81.73,0.63,301.05,832.91,,
2022-12-26 10:00:00,2022-12-26 11:00:00,61.88,97.99,6.31,29.59,15.74,8.05,0.69,46.5,81.68,0.61,248.19,829.36,,
2022-12-26 11:00:00,2022-12-26 12:00:00,51.91,85.79,7.48,30.33,16.14,8.03,0.58,61.5,81.47,0.68,135.62,820.33,16.61,
2022-12-26 12:00:00,2022-12-26 13:00:00,71.61,129.25,6.31,29.09,15.48,5.71,0.45,76.5,81.33,1.38,118.42,818.44,17.15,
2022-12-26 13:00:00,2022-12-26 14:00:00,69.96,128.38,4.72,23.09,12.28,7.68,0.56,76.0,81.49,1.02,119.91,818.51,25.05,
2022-12-26 14:00:00,2022-12-26 15:00:00,32.8,57.59,5.89,28.49,15.16,8.03,0.34,72.25,81.54,0.82,116.91,818.51,31.14,
2022-12-26 15:00:00,2022-12-26 16:00:00,35.89,63.27,5.81,32.17,17.11,6.37,0.42,37.5,89.96,0.5,205.62,825.2,15.02,
2022-12-26 16:00:00,2022-12-26 17:00:00,43.43,69.94,5.95,28.17,14.98,9.0,0.55,68.75,95.69,1.15,229.42,828.41,,
2022-12-26 17:00:00,2022-12-26 18:00:00,54.26,88.05,4.95,34.31,17.59,6.96,0.6,112.33,95.72,0.89,275.56,832.21,,
2022-12-26 18:00:00,2022-12-26 19:00:00,42.26,70.08,5.29,29.7,15.8,8.57,0.66,157.5,95.85,0.84,299.66,834.36,,
2022-12-26 19:00:00,2022-12-26 20:00:00,54.56,90.71,4.49,26.7,14.2,8.86,0.82,146.25,95.72,0.81,313.19,834.64,,
2022-12-26 20:00:00,2022-12-26 21:00:00,64.02,105.74,3.11,25.83,13.74,7.63,0.88,143.75,95.83,0.72,315.17,835.24,,
2022-12-26 21:00:00,2022-12-26 22:00:00,80.0,134.77,4.82,29.76,15.83,8.02,0.82,137.0,96.07,0.77,323.93,835.47,14.25,
2022-12-26 22:00:00,2022-12-26 23:00:00,85.92,149.7,23.31,49.41,26.28,8.75,0.72,133.25,97.03,0.79,323.72,835.59,,
2022-12-26 23:00:00,2022-12-27 00:00:00,58.71,95.19,4.15,24.05,12.79,6.61,0.88,123.67,96.51,0.84,323.87,835.78,33.01,
2022-12-27 00:00:00,2022-12-27 01:00:00,182.37,286.33,6.33,29.5,15.69,7.61,0.95,107.25,96.31,0.79,301.51,834.67,50.85,
2022-12-27 01:00:00,2022-12-27 02:00:00,129.51,203.03,8.61,32.2,17.13,7.98,0.81,111.5,96.72,0.78,317.56,835.0,14.59,
2022-12-27 02:00:00,2022-12-27 03:00:00,121.24,234.13,5.83,29.69,15.79,7.17,0.78,103.0,96.09,0.78,327.23,836.17,9.52,
2022-12-27 03:00:00,2022-12-27 04:00:00,128.59,229.21,6.0,28.51,15.16,7.67,0.83,79.0,95.51,0.83,333.81,836.88,28.45,
2022-12-27 04:00:00,2022-12-27 05:00:00,76.77,116.95,6.38,29.26,15.57,7.57,0.92,52.25,95.58,0.85,329.17,837.25,35.53,
2022-12-27 05:00:00,2022-12-27 06:00:00,84.47,133.81,6.7,30.12,16.02,8.06,1.08,34.0,95.03,0.83,322.98,836.69,9.52,
2022-12-27 06:00:00,2022-12-27 07:00:00,113.67,192.74,6.35,30.83,16.4,8.35,1.0,34.75,94.81,0.82,318.21,836.11,32.24,
2022-12-27 07:00:00,2022-12-27 08:00:00,137.58,235.65,6.7,32.04,17.05,7.78,1.09,42.5,94.64,0.83,326.32,836.8,,
2022-12-27 08:00:00,2022-12-27 09:00:00,47.05,76.35,8.86,35.8,19.04,8.04,1.38,20.0,94.84,0.62,168.63,831.59,39.48,
2022-12-27 09:00:00,2022-12-27 10:00:00,104.69,169.31,6.24,33.3,17.71,8.4,1.43,29.75,91.74,0.77,295.48,833.13,17.39,
2022-12-27 10:00:00,2022-12-27 11:00:00,64.47,104.02,5.64,32.66,17.37,8.78,0.87,83.0,88.78,0.95,266.02,831.54,,
2022-12-27 11:00:00,2022-12-27 12:00:00,70.15,113.46,6.66,33.37,17.75,8.69,0.79,87.75,88.68,1.09,267.54,831.59,31.58,
2022-12-27 12:00:00,2022-12-27 13:00:00,110.81,177.47,5.71,31.07,16.53,8.47,0.75,63.0,88.12,0.78,262.25,831.08,14.11,
2022-12-27 13:00:00,2022-12-27 14:00:00,63.78,103.83,6.57,33.0,17.55,7.93,0.62,49.5,87.17,0.78,258.39,830.89,15.81,
2022-12-27 14:00:00,2022-12-27 15:00:00,68.64,110.71,6.31,30.63,16.29,7.96,0.44,75.0,86.08,1.11,258.64,830.92,,
2022-12-27 15:00:00,2022-12-27 16:00:00,179.05,266.19,6.48,29.33,15.6,7.24,0.47,112.5,86.12,1.59,277.38,832.39,7.93,
2022-12-27 16:00:00,2022-12-27 17:00:00,77.27,117.64,6.54,28.66,15.24,7.23,0.49,118.5,86.19,1.3,287.3,832.86,,
2022-12-27 17:00:00,2022-12-27 18:00:00,73.13,113.7,6.14,27.23,14.48,7.58,0.56,137.5,86.0,1.08,299.75,834.14,8.62,
2022-12-27 18:00:00,2022-12-27 19:00:00,45.86,75.55,6.99,27.6,14.68,7.42,0.72,164.5,86.2,1.02,298.24,833.88,13.46,
2022-12-27 19:00:00,2022-12-27 20:00:00,55.96,92.81,6.38,26.62,14.16,7.66,0.85,144.5,85.97,0.82,306.57,834.57,22.65,
2022-12-27 20:00:00,2022-12-27 21:00:00,68.05,111.46,5.55,24.61,13.09,7.9,0.96,147.5,86.19,0.81,306.56,835.08,22.12,
2022-12-27 21:00:00,2022-12-27 22:00:00,69.83,113.11,5.02,25.4,13.51,8.63,0.77,134.75,85.8,0.93,304.61,834.57,11.09,
2022-12-27 22:00:00,2022-12-27 23:00:00,110.01,232.16,11.21,32.42,17.25,6.81,0.94,105.75,85.45,0.78,302.19,834.49,8.99,
2022-12-27 23:00:00,2022-12-28 00:00:00,45.44,96.74,6.59,31.41,16.71,8.43,0.93,96.0,85.65,0.71,309.51,834.48,17.39,
2022-12-28 00:00:00,2022-12-28 01:00:00,55.66,94.75,7.05,31.28,16.64,10.03,1.0,76.75,85.67,0.85,311.47,835.18,,
2022-12-28 01:00:00,2022-12-28 02:00:00,70.71,118.43,6.5,32.3,17.18,8.38,1.04,66.0,85.61,0.82,333.19,837.22,,
2022-12-28 02:00:00,2022-12-28 03:00:00,65.18,104.84,5.82,33.34,17.73,8.41,0.95,63.0,85.56,0.83,334.46,837.72,,
2022-12-28 03:00:00,2022-12-28 04:00:00,79.14,124.53,5.73,31.78,16.91,8.56,0.92,45.0,85.36,0.78,309.14,835.4,,
2022-12-28 04:00:00,2022-12-28 05:00:00,76.2,121.49,4.29,29.54,15.71,9.23,0.85,39.25,85.45,0.78,304.58,835.02,,
2022-12-28 05:00:00,2022-12-28 06:00:00,117.62,225.02,6.32,32.81,17.45,7.54,0.78,26.0,85.64,0.75,242.31,833.0,,
2022-12-28 06:00:00,2022-12-28 07:00:00,111.66,214.81,7.44,33.09,17.6,7.11,0.88,30.25,85.47,0.66,323.95,834.09,,
2022-12-28 07:00:00,2022-12-28 08:00:00,68.15,109.6,7.02,35.12,18.68,5.59,1.27,15.75,85.6,0.85,336.63,837.81,,
2022-12-28 08:00:00,2022-12-28 09:00:00,110.46,176.07,6.3,30.18,16.05,7.22,1.16,21.25,85.51,0.66,299.5,833.73,9.51,
2022-12-28 09:00:00,2022-12-28 10:00:00,80.54,126.01,11.45,33.24,17.68,8.02,1.12,26.75,83.35,0.63,267.66,831.28,7.94,
2022-12-28 10:00:00,2022-12-28 11:00:00,83.58,127.79,5.96,27.43,14.59,7.57,0.97,48.0,81.19,0.56,177.11,824.27,,
2022-12-28 11:00:00,2022-12-28 12:00:00,92.15,144.19,9.63,29.46,15.67,7.53,1.08,67.5,81.62,0.79,267.55,831.45,,
2022-12-28 12:00:00,2022-12-28 13:00:00,88.14,135.84,6.45,27.32,14.53,7.77,0.89,74.75,82.81,0.85,269.38,831.68,,
2022-12-28 13:00:00,2022-12-28 14:00:00,64.28,108.36,6.4,27.1,14.42,8.03,0.71,71.5,82.95,0.86,262.94,831.35,28.41,
2022-12-28 14:00:00,2022-12-28 15:00:00,56.32,102.87,6.62,27.88,14.83,8.46,0.76,87.5,82.9,1.0,276.0,832.56,7.93,
2022-12-28 15:00:00,2022-12-28 16:00:00,37.6,61.95,6.24,29.26,15.56,8.65,0.76,90.0,82.87,1.07,280.98,832.65,,
2022-12-28 16:00:00,2022-12-28 17:00:00,60.92,99.97,6.66,26.09,16.55,8.91,0.76,88.0,82.92,0.96,291.44,832.94,,
2022-12-28 17:00:00,2022-12-28 18:00:00,67.15,110.58,7.04,32.02,17.03,8.76,0.74,108.0,83.19,0.88,303.08,833.06,,
2022-12-28 18:00:00,2022-12-28 19:00:00,60.04,97.77,6.01,32.5,17.29,8.08,0.75,150.5,82.94,0.77,299.61,833.79,9.3,
2022-12-28 19:00:00,2022-12-28 20:00:00,54.16,87.65,5.51,29.17,15.52,9.75,0.77,137.75,83.09,0.66,312.41,834.38,,
2022-12-28 20:00:00,2022-12-28 21:00:00,54.22,88.43,6.19,29.54,15.71,11.1,0.71,124.5,83.12,0.71,315.46,834.56,,
2022-12-28 21:00:00,2022-12-28 22:00:00,53.65,88.06,6.48,32.95,17.52,8.3,0.58,140.75,83.56,1.0,292.18,834.36,37.82,
2022-12-28 22:00:00,2022-12-28 23:00:00,58.1,96.05,7.26,31.8,16.91,7.14,0.61,138.0,83.56,0.88,302.83,834.36,17.54,
2022-12-28 23:00:00,2022-12-29 00:00:00,93.81,148.5,7.16,30.74,16.35,6.83,0.99,108.0,83.65,0.74,322.37,835.22,6.88,
2022-12-29 00:00:00,2022-12-29 01:00:00,147.5,220.93,5.6,26.61,14.15,8.23,1.01,95.75,84.17,0.65,317.53,834.25,30.38,
2022-12-29 01:00:00,2022-12-29 02:00:00,110.84,163.08,6.06,27.14,14.44,7.78,1.05,54.75,83.8,0.66,174.15,832.75,27.64,
2022-12-29 02:00:00,2022-12-29 03:00:00,61.84,94.28,7.33,27.96,14.88,7.19,1.11,44.5,84.3,0.69,274.36,831.18,42.67,
2022-12-29 03:00:00,2022-12-29 04:00:00,82.52,129.07,7.71,28.02,14.9,8.8,1.24,24.75,84.74,0.75,340.53,834.02,50.49,
2022-12-29 04:00:00,2022-12-29 05:00:00,143.75,226.49,6.63,27.84,14.81,7.9,1.54,10.25,85.22,0.84,341.28,837.8,28.38,
2022-12-29 05:00:00,2022-12-29 06:00:00,150.8,239.05,8.26,39.67,21.1,9.11,1.58,8.75,84.47,0.7,100.58,828.12,28.14,
2022-12-29 06:00:00,2022-12-29 07:00:00,84.06,133.62,8.29,34.71,18.46,8.84,1.96,10.75,84.28,0.77,255.64,834.63,28.06,
2022-12-29 07:00:00,2022-12-29 08:00:00,80.83,123.46,5.76,34.78,18.5,11.03,1.79,9.5,84.45,0.76,333.91,834.5,28.4,
2022-12-29 08:00:00,2022-12-29 09:00:00,96.72,152.59,5.47,34.91,18.58,9.67,1.98,11.0,84.13,0.83,334.3,837.27,32.08,
2022-12-29 09:00:00,2022-12-29 10:00:00,128.01,202.25,5.59,37.93,20.18,8.74,1.9,10.25,81.74,0.44,297.88,831.35,51.29,
2022-12-29 10:00:00,2022-12-29 11:00:00,126.16,198.69,5.94,39.13,20.81,8.85,1.87,21.25,82.11,0.55,185.39,824.75,,
2022-12-29 11:00:00,2022-12-29 12:00:00,91.48,144.78,5.33,39.14,20.81,9.62,1.3,67.75,81.83,0.83,148.18,821.14,33.4,
2022-12-29 12:00:00,2022-12-29 13:00:00,79.96,127.2,4.84,37.45,19.92,9.05,0.89,45.25,82.53,0.75,244.13,829.45,31.13,
2022-12-29 13:00:00,2022-12-29 14:00:00,70.96,113.08,5.88,33.52,17.83,8.47,0.66,56.5,82.82,0.77,267.06,831.33,30.8,
2022-12-29 14:00:00,2022-12-29 15:00:00,64.52,109.06,6.75,32.18,17.12,8.52,0.39,46.75,82.78,0.83,269.82,831.87,32.93,
2022-12-29 15:00:00,2022-12-29 16:00:00,78.14,177.35,6.73,30.78,16.38,7.67,0.48,79.5,83.25,0.83,275.53,832.29,37.16,
2022-12-29 16:00:00,2022-12-29 17:00:00,44.21,85.12,6.36,29.2,15.54,7.69,0.53,79.75,83.02,1.02,275.0,832.38,28.77,
2022-12-29 17:00:00,2022-12-29 18:00:00,56.64,94.51,6.57,29.01,15.43,7.54,0.5,89.25,83.38,0.67,307.2,833.76,28.46,
2022-12-29 18:00:00,2022-12-29 19:00:00,52.55,86.56,6.19,28.71,15.27,7.75,0.67,112.25,83.45,0.82,291.94,832.64,33.09,
2022-12-29 19:00:00,2022-12-29 20:00:00,47.4,78.43,6.46,28.08,14.94,7.97,0.76,113.25,83.44,0.88,306.46,834.42,28.38,
2022-12-29 20:00:00,2022-12-29 21:00:00,56.38,92.5,5.21,24.86,13.22,8.72,0.89,108.5,83.81,0.78,322.94,835.24,55.79,
2022-12-29 21:00:00,2022-12-29 22:00:00,62.51,102.76,5.92,28.31,15.06,9.49,0.79,110.0,83.28,0.78,316.51,834.96,28.8,
2022-12-29 22:00:00,2022-12-29 23:00:00,49.09,83.21,7.31,30.17,16.05,10.0,0.86,107.75,82.8,0.79,316.23,835.44,28.38,
2022-12-29 23:00:00,2022-12-30 00:00:00,45.59,75.04,6.63,32.19,17.12,9.82,0.88,64.67,81.04,0.79,329.48,836.9,,
2022-12-30 00:00:00,2022-12-30 01:00:00,64.11,104.88,5.76,32.45,17.26,8.94,1.1,31.0,81.25,0.79,308.37,835.21,51.82,
2022-12-30 01:00:00,2022-12-30 02:00:00,62.99,102.18,5.85,33.78,17.97,8.78,0.9,50.0,81.16,0.62,301.18,833.37,,
2022-12-30 02:00:00,2022-12-30 03:00:00,50.14,81.42,6.75,33.39,17.76,9.03,0.74,75.0,81.19,0.76,323.26,835.72,50.03,
2022-12-30 03:00:00,2022-12-30 04:00:00,51.73,85.19,6.5,34.44,18.31,8.89,0.73,76.5,81.07,0.69,323.74,835.04,29.93,
2022-12-30 04:00:00,2022-12-30 05:00:00,57.87,95.05,4.79,30.66,16.31,9.1,0.7,69.0,80.95,0.79,327.74,836.72,,
2022-12-30 05:00:00,2022-12-30 06:00:00,64.43,102.47,5.23,30.85,16.41,7.85,0.49,51.25,81.67,0.81,333.92,835.7,28.38,
2022-12-30 06:00:00,2022-12-30 07:00:00,132.83,275.96,6.5,29.18,15.52,7.18,0.98,24.25,81.3,0.82,330.0,836.86,47.34,
2022-12-30 07:00:00,2022-12-30 08:00:00,991.9,,6.69,31.03,16.51,8.0,1.42,11.5,80.77,0.68,217.39,830.82,,
2022-12-30 08:00:00,2022-12-30 09:00:00,126.56,276.95,8.54,31.37,16.68,8.02,1.53,10.75,80.33,0.53,330.29,832.38,7.04,
2022-12-30 09:00:00,2022-12-30 10:00:00,94.99,150.0,6.47,30.62,16.29,8.02,1.25,18.0,80.03,0.52,127.89,822.29,19.46,
2022-12-30 10:00:00,2022-12-30 11:00:00,186.57,480.52,7.19,42.89,22.82,8.23,1.2,38.0,80.2,0.64,136.49,820.95,6.43,
2022-12-30 11:00:00,2022-12-30 12:00:00,104.68,269.84,4.68,27.46,14.61,7.72,0.9,57.75,80.07,0.66,246.14,829.09,,
2022-12-30 12:00:00,2022-12-30 13:00:00,41.14,76.69,6.08,28.93,15.39,8.4,0.72,39.25,80.03,0.66,229.23,827.63,17.34,
2022-12-30 13:00:00,2022-12-30 14:00:00,34.86,62.41,6.45,29.05,15.45,8.78,0.55,72.0,80.17,1.25,264.7,831.44,8.46,
2022-12-30 14:00:00,2022-12-30 15:00:00,26.51,44.72,5.91,28.7,15.26,9.03,0.69,102.25,80.01,1.79,275.73,832.54,14.29,
2022-12-30 15:00:00,2022-12-30 16:00:00,37.13,59.97,5.89,30.82,16.39,9.2,0.7,92.75,79.77,1.33,279.0,832.54,4.99,
2022-12-30 16:00:00,2022-12-30 17:00:00,61.59,102.03,6.21,31.39,16.7,9.39,0.66,109.0,80.12,1.15,288.91,833.37,,
2022-12-30 17:00:00,2022-12-30 18:00:00,64.41,104.53,5.59,31.66,16.84,9.75,0.69,159.75,80.02,0.95,299.99,833.48,,
2022-12-30 18:00:00,2022-12-30 19:00:00,65.82,105.62,6.1,32.7,17.39,9.34,0.71,174.25,79.89,0.99,303.04,834.06,,
2022-12-30 19:00:00,2022-12-30 20:00:00,52.87,83.67,5.42,32.27,17.16,9.55,0.7,188.75,80.06,0.74,302.46,833.95,5.36,
2022-12-30 20:00:00,2022-12-30 21:00:00,60.72,96.27,6.77,32.59,17.34,8.72,0.72,147.0,80.52,0.91,315.98,834.75,19.59,
2022-12-30 21:00:00,2022-12-30 22:00:00,96.95,187.14,8.36,31.48,16.74,8.16,0.55,110.0,80.84,0.76,314.88,835.01,20.16,
2022-12-30 22:00:00,2022-12-30 23:00:00,70.52,123.45,9.31,33.2,17.66,7.2,0.78,80.25,80.6,0.77,291.38,833.73,,
2022-12-30 23:00:00,2022-12-31 00:00:00,79.19,125.93,5.14,28.89,15.36,12.24,1.08,70.33,80.62,0.73,307.77,835.01,24.14,
2022-12-31 00:00:00,2022-12-31 01:00:00,92.85,142.88,7.85,27.94,15.03,7.57,1.17,46.25,80.64,0.76,295.31,834.25,10.67,
2022-12-31 01:00:00,2022-12-31 02:00:00,86.66,134.63,5.47,27.37,14.56,9.89,1.11,57.5,80.56,0.76,288.7,833.41,,
2022-12-31 02:00:00,2022-12-31 03:00:00,83.9,127.44,5.31,26.72,14.21,8.04,1.06,46.5,80.52,0.76,330.33,836.33,20.06,
2022-12-31 03:00:00,2022-12-31 04:00:00,88.53,135.33,5.33,26.64,14.17,9.04,1.33,17.5,80.4,0.77,301.51,834.43,,
2022-12-31 04:00:00,2022-12-31 05:00:00,132.62,199.33,4.45,26.06,13.86,8.68,0.97,49.75,80.25,0.8,327.97,836.6,7.5,
2022-12-31 05:00:00,2022-12-31 06:00:00,75.95,126.34,5.7,28.38,15.1,9.54,0.7,59.0,80.12,0.77,328.85,836.02,,
2022-12-31 06:00:00,2022-12-31 07:00:00,33.53,53.42,18.28,54.57,29.03,7.97,0.75,54.25,80.24,0.78,330.09,836.51,,
2022-12-31 07:00:00,2022-12-31 08:00:00,74.92,119.69,6.03,33.09,17.6,9.66,0.88,41.0,80.1,0.82,338.67,837.01,9.51,
2022-12-31 08:00:00,2022-12-31 09:00:00,68.95,110.51,4.58,31.06,16.52,11.21,0.76,38.5,79.83,0.72,327.43,835.09,9.51,
2022-12-31 09:00:00,2022-12-31 10:00:00,54.43,87.89,6.07,34.08,18.15,9.32,0.68,46.25,80.14,0.93,311.05,833.62,7.79,
2022-12-31 10:00:00,2022-12-31 11:00:00,57.54,93.63,6.56,34.85,18.54,9.45,0.65,63.5,80.07,0.88,282.5,831.92,,
2022-12-31 11:00:00,2022-12-31 12:00:00,48.09,78.11,7.4,33.11,17.61,9.65,0.59,61.25,80.1,0.79,277.97,832.61,,
2022-12-31 12:00:00,2022-12-31 13:00:00,44.17,73.27,7.11,34.95,18.59,8.54,0.49,57.25,80.44,1.39,273.37,832.42,,
2022-12-31 13:00:00,2022-12-31 14:00:00,42.71,71.78,5.78,31.7,16.87,8.18,0.2,67.0,80.4,1.44,278.22,832.36,,
2022-12-31 14:00:00,2022-12-31 15:00:00,41.84,70.02,6.63,30.59,16.27,7.58,0.32,77.75,80.52,2.37,277.7,832.58,,
2022-12-31 15:00:00,2022-12-31 16:00:00,50.64,82.62,6.53,29.93,15.93,7.71,0.43,67.25,80.47,1.9,285.41,832.77,,
2022-12-31 16:00:00,2022-12-31 17:00:00,34.95,57.14,6.56,29.39,15.63,7.39,0.47,73.0,80.46,1.35,292.72,833.3,7.56,
2022-12-31 17:00:00,2022-12-31 18:00:00,35.46,58.62,6.93,28.43,15.12,8.22,0.47,72.5,80.61,1.42,295.74,833.22,,
2022-12-31 18:00:00,2022-12-31 19:00:00,58.48,88.92,6.27,28.07,14.93,8.6,0.54,91.5,80.53,1.43,295.15,833.37,,
2022-12-31 19:00:00,2022-12-31 20:00:00,72.69,114.08,6.49,27.06,14.39,8.63,0.51,81.75,80.52,1.06,305.71,834.56,,
2022-12-31 20:00:00,2022-12-31 21:00:00,41.48,68.75,5.96,27.26,14.5,8.25,0.43,74.75,80.08,0.97,295.77,833.97,8.47,
2022-12-31 21:00:00,2022-12-31 22:00:00,24.14,37.67,7.88,28.7,15.26,15.62,0.41,74.25,79.84,0.88,312.28,834.56,6.68,
2022-12-31 22:00:00,2022-12-31 23:00:00,19.0,27.54,5.97,25.43,16.04,9.41,0.49,75.75,79.52,1.01,315.38,834.91,5.85,
2022-12-31 23:00:00,2023-01-01 00:00:00,10.08,16.78,5.63,30.36,16.15,9.16,0.47,78.33,78.94,1.08,296.38,833.81,6.42,
2023-01-01 00:00:00,2023-01-01 01:00:00,45.05,68.37,6.13,32.74,17.41,9.75,0.57,86.25,78.9,0.81,316.93,835.26,6.43,
2023-01-01 01:00:00,2023-01-01 02:00:00,43.21,67.63,8.17,32.41,17.24,9.2,0.55,79.0,79.03,0.99,310.13,834.9,3.08,
2023-01-01 02:00:00,2023-01-01 03:00:00,29.57,48.57,3.96,31.66,16.84,8.39,0.62,65.0,79.13,0.8,328.94,836.52,,
2023-01-01 03:00:00,2023-01-01 04:00:00,70.35,151.76,6.36,35.16,18.7,9.63,0.67,78.25,78.94,0.77,324.53,836.3,5.84,
2023-01-01 04:00:00,2023-01-01 05:00:00,56.19,117.25,7.96,35.59,18.93,9.29,0.57,64.5,79.25,0.81,334.2,836.2,,
2023-01-01 05:00:00,2023-01-01 06:00:00,48.53,177.06,5.33,31.13,16.56,8.46,0.64,25.5,79.19,0.83,317.84,835.98,3.08,
2023-01-01 06:00:00,2023-01-01 07:00:00,109.2,435.83,6.01,30.39,16.17,7.83,0.79,14.5,79.06,0.83,326.1,836.69,,
2023-01-01 07:00:00,2023-01-01 08:00:00,34.37,55.7,4.57,27.26,14.5,8.21,1.01,11.5,79.11,0.86,340.97,838.04,7.66,
2023-01-01 08:00:00,2023-01-01 09:00:00,64.03,105.29,5.97,29.35,15.61,8.2,0.79,21.5,78.92,0.8,330.37,836.15,,
2023-01-01 09:00:00,2023-01-01 10:00:00,51.34,83.88,7.28,27.07,14.4,7.64,0.3,48.75,78.97,0.84,308.98,834.1,,
2023-01-01 10:00:00,2023-01-01 11:00:00,40.75,68.72,6.25,26.91,14.31,9.04,0.27,62.25,78.98,1.18,281.06,832.48,,
2023-01-01 11:00:00,2023-01-01 12:00:00,51.41,85.87,6.32,27.41,14.58,8.56,0.26,63.25,78.89,0.99,269.47,831.75,,
2023-01-01 12:00:00,2023-01-01 13:00:00,65.44,103.39,9.21,34.31,18.25,11.04,0.43,36.5,78.72,0.89,247.17,829.82,,
2023-01-01 13:00:00,2023-01-01 14:00:00,42.66,69.84,6.15,28.46,14.99,9.47,0.29,56.67,78.92,0.84,274.45,832.18,4.0,
2023-01-01 14:00:00,2023-01-01 15:00:00,27.09,46.58,8.43,28.02,14.91,8.91,0.42,55.25,79.17,0.89,258.43,830.74,3.31,
2023-01-01 15:00:00,2023-01-01 16:00:00,30.17,51.35,4.7,27.87,14.83,9.33,0.49,62.75,78.94,1.0,241.15,829.57,3.59,
2023-01-01 16:00:00,2023-01-01 17:00:00,39.25,66.26,10.22,39.09,20.79,9.73,0.48,103.5,79.11,1.81,273.68,832.13,5.51,
2023-01-01 17:00:00,2023-01-01 18:00:00,36.45,61.77,4.89,30.46,16.21,10.15,0.47,116.5,78.97,1.9,275.89,832.32,2.97,
2023-01-01 18:00:00,2023-01-01 19:00:00,31.77,54.39,6.41,34.89,18.56,9.58,0.38,118.75,79.09,1.45,281.58,832.61,,
2023-01-01 19:00:00,2023-01-01 20:00:00,29.61,50.41,5.67,31.5,16.75,10.18,0.42,124.75,78.85,1.35,291.58,833.07,,
2023-01-01 20:00:00,2023-01-01 21:00:00,34.79,58.08,6.28,37.24,19.81,6.41,0.43,141.0,79.06,1.02,313.31,835.23,,
2023-01-01 21:00:00,2023-01-01 22:00:00,56.61,92.18,7.75,32.28,17.16,7.27,0.64,110.0,79.64,0.8,326.75,835.92,,
2023-01-01 22:00:00,2023-01-01 23:00:00,68.82,110.54,5.13,34.38,18.29,5.16,1.02,79.75,79.91,0.79,330.36,836.7,3.36,
2023-01-01 23:00:00,2023-01-02 00:00:00,69.82,111.26,4.72,23.14,14.17,7.84,0.93,69.33,79.76,0.79,331.56,837.35,,
2023-01-02 00:00:00,2023-01-02 01:00:00,69.28,114.05,4.81,27.1,14.41,8.53,1.12,36.0,79.82,0.83,336.67,837.35,,
2023-01-02 01:00:00,2023-01-02 02:00:00,73.36,122.95,9.44,30.96,16.47,7.6,1.23,17.0,79.8,0.82,183.38,829.37,,
2023-01-02 02:00:00,2023-01-02 03:00:00,74.31,123.23,4.57,27.41,14.58,8.03,0.96,35.0,79.77,0.8,319.59,835.87,,
2023-01-02 03:00:00,2023-01-02 04:00:00,58.33,97.17,5.52,27.22,14.48,8.06,0.48,62.75,79.65,0.8,305.59,835.07,,
2023-01-02 04:00:00,2023-01-02 05:00:00,58.6,96.2,5.54,27.26,14.5,9.05,0.71,48.25,79.68,0.82,317.14,836.15,,
2023-01-02 05:00:00,2023-01-02 06:00:00,52.1,85.88,6.7,28.4,15.11,9.19,0.78,35.0,79.31,0.86,330.81,837.4,,
2023-01-02 06:00:00,2023-01-02 07:00:00,50.16,82.55,6.98,31.84,16.94,10.22,0.94,26.25,79.27,0.85,331.49,837.45,,
2023-01-02 07:00:00,2023-01-02 08:00:00,63.94,105.87,5.72,32.77,17.43,8.98,0.83,32.75,79.2,0.81,310.34,835.56,,
2023-01-02 08:00:00,2023-01-02 09:00:00,72.83,121.41,5.96,34.69,18.45,9.42,0.81,35.0,79.08,0.83,323.91,836.24,,
2023-01-02 09:00:00,2023-01-02 10:00:00,74.64,124.35,6.92,36.16,19.24,8.55,0.75,32.25,79.14,0.77,327.78,836.51,,
2023-01-02 10:00:00,2023-01-02 11:00:00,74.91,123.95,6.83,39.16,20.83,9.17,0.71,34.25,79.34,0.73,305.19,834.82,,
2023-01-02 11:00:00,2023-01-02 12:00:00,62.88,103.32,7.38,37.39,19.89,9.68,0.83,66.25,79.35,0.9,270.7,832.08,,
