From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-15 21:00:00,2022-09-15 22:00:00,36.99,76.36,2.87,9.65,12.54,3.87,9.61,0.72,38.2,0.0,0.0,,,61.72,18.89,160.11,159.7,,33.13,0.0
2022-09-15 22:00:00,2022-09-15 23:00:00,40.53,93.19,3.27,9.23,12.53,3.95,9.21,0.73,37.52,0.0,0.0,,,61.71,18.76,173.12,160.11,,33.16,0.0
2022-09-15 23:00:00,2022-09-16 00:00:00,41.52,86.29,3.21,9.34,12.54,3.86,9.12,0.67,36.81,0.0,0.0,,,61.75,19.0,185.07,161.63,,33.16,0.0
2022-09-16 00:00:00,2022-09-16 01:00:00,39.43,71.85,3.32,8.66,12.0,4.07,10.38,0.55,35.27,0.0,0.0,,,61.7,18.87,183.67,162.8,,33.13,0.0
2022-09-16 01:00:00,2022-09-16 02:00:00,42.21,79.27,3.22,8.93,12.16,3.94,9.61,0.47,35.23,0.0,0.0,,,61.72,18.43,193.21,160.93,,33.16,0.0
2022-09-16 02:00:00,2022-09-16 03:00:00,46.15,81.3,2.88,9.15,12.03,3.94,10.17,0.4,34.71,0.0,0.0,,,61.71,18.52,199.76,159.52,,33.18,0.0
2022-09-16 03:00:00,2022-09-16 04:00:00,58.08,122.48,2.85,9.07,11.95,3.87,7.49,0.4,34.67,0.0,0.0,,,61.78,18.5,196.64,159.12,,33.26,0.0
2022-09-16 04:00:00,2022-09-16 05:00:00,78.4,130.57,2.36,10.3,12.65,3.58,7.89,0.4,34.51,0.0,0.0,,,61.75,18.41,203.17,159.4,,33.23,0.0
2022-09-16 05:00:00,2022-09-16 06:00:00,92.82,144.25,2.04,10.99,13.03,3.37,7.61,0.4,32.0,0.0,0.0,,,61.77,18.79,203.85,158.64,,33.24,0.0
2022-09-16 06:00:00,2022-09-16 07:00:00,99.8,161.16,2.17,10.74,12.9,3.4,7.2,0.43,30.16,0.0,0.0,,,61.77,18.63,197.96,158.55,,33.24,0.0
2022-09-16 07:00:00,2022-09-16 08:00:00,99.23,146.69,3.17,9.1,12.27,3.67,9.0,0.42,33.73,0.0,0.0,,,61.76,18.75,203.89,159.85,,33.21,0.0
2022-09-16 08:00:00,2022-09-16 09:00:00,,,3.52,9.06,12.58,3.67,9.48,0.42,37.6,0.0,0.0,,,61.73,18.42,204.83,159.68,,33.2,0.0
2022-09-16 09:00:00,2022-09-16 10:00:00,31.69,47.7,2.11,11.51,13.61,3.45,9.66,0.46,37.18,0.0,0.0,,,61.72,18.51,204.54,160.83,,33.18,0.0
2022-09-16 10:00:00,2022-09-16 11:00:00,25.13,50.92,1.12,12.56,13.67,3.29,10.24,0.47,34.7,0.0,0.0,,,61.5,18.99,204.43,159.94,,33.17,0.0
2022-09-16 11:00:00,2022-09-16 12:00:00,25.32,56.17,0.64,13.27,13.91,3.16,7.7,0.46,32.07,0.0,0.0,,,58.79,19.07,179.56,157.76,,33.27,0.0
2022-09-16 12:00:00,2022-09-16 13:00:00,22.16,49.65,0.81,12.73,13.52,3.19,7.28,0.46,32.77,0.0,0.0,,,55.62,18.71,205.12,159.06,,33.26,0.0
2022-09-16 13:00:00,2022-09-16 14:00:00,18.59,42.96,0.62,13.41,14.03,3.07,6.69,0.43,33.97,0.0,0.0,,,54.47,19.55,203.8,158.77,,33.23,0.0
2022-09-16 14:00:00,2022-09-16 15:00:00,17.53,37.59,0.54,13.62,14.13,2.96,6.88,0.42,32.64,0.0,0.0,,,53.87,19.93,166.5,158.78,,33.23,0.0
2022-09-16 15:00:00,2022-09-16 16:00:00,24.06,96.4,0.98,12.88,13.85,3.15,8.57,0.38,35.31,0.0,0.0,,,61.84,19.23,132.98,159.19,,33.19,0.0
2022-09-16 16:00:00,2022-09-16 17:00:00,24.25,80.35,0.77,14.21,14.97,2.96,9.25,0.41,36.16,0.0,0.0,,,61.7,21.04,143.3,162.14,,33.08,0.0
2022-09-16 17:00:00,2022-09-16 18:00:00,25.16,91.32,0.97,14.54,15.51,2.94,9.73,0.48,33.84,0.0,0.0,,,61.68,22.74,152.72,159.9,,32.99,0.0
2022-09-16 18:00:00,2022-09-16 19:00:00,30.63,102.07,1.63,14.44,16.09,2.84,10.0,0.52,32.06,0.0,0.0,,,61.63,24.33,138.35,159.79,,32.91,0.0
2022-09-16 19:00:00,2022-09-16 20:00:00,,,,,,,,,,,,,,,,,,,,
2022-09-16 20:00:00,2022-09-16 21:00:00,,0.6,171.16,126.68,210.03,1.7,20.19,0.78,34.16,0.0,0.0,,,61.43,22.98,201.92,164.42,,32.88,0.0
2022-09-16 21:00:00,2022-09-16 22:00:00,5.31,27.49,21.1,7.59,21.57,5.0,12.47,0.59,38.22,0.0,0.0,,,61.54,26.59,166.02,161.41,,32.8,0.0
2022-09-16 22:00:00,2022-09-16 23:00:00,18.31,62.47,24.05,,11.71,6.02,10.78,0.84,39.12,0.0,0.0,,,61.61,28.05,170.72,163.01,,32.8,0.0
2022-09-16 23:00:00,2022-09-17 00:00:00,30.54,102.94,20.46,,8.86,5.94,10.01,1.08,38.45,0.0,0.0,,,61.67,28.83,162.13,160.56,,32.83,0.0
2022-09-17 00:00:00,2022-09-17 01:00:00,41.81,105.45,12.94,0.71,10.8,5.46,11.1,1.02,36.05,0.0,0.0,,,61.62,28.74,180.56,164.01,,32.8,0.0
2022-09-17 01:00:00,2022-09-17 02:00:00,48.02,81.32,6.88,5.55,12.4,4.52,10.6,0.87,34.99,0.0,0.0,,,61.62,28.91,191.6,162.91,,32.8,0.0
2022-09-17 02:00:00,2022-09-17 03:00:00,48.99,77.25,4.45,7.79,12.25,4.14,10.57,0.69,34.09,0.0,0.0,,,61.63,27.82,197.85,162.33,,32.87,0.0
2022-09-17 03:00:00,2022-09-17 04:00:00,54.11,92.36,3.17,9.08,12.26,3.77,8.7,0.61,34.07,0.0,0.0,,,61.7,28.26,197.64,161.69,,32.93,0.0
2022-09-17 04:00:00,2022-09-17 05:00:00,59.77,81.87,2.5,10.53,13.12,3.59,8.37,0.55,33.61,0.0,0.0,,,61.68,28.18,201.12,163.16,,32.91,0.0
2022-09-17 05:00:00,2022-09-17 06:00:00,45.29,56.86,1.73,11.88,13.6,3.27,8.13,0.51,29.52,0.0,0.0,,,61.69,28.16,199.98,161.69,,32.91,0.0
2022-09-17 06:00:00,2022-09-17 07:00:00,43.1,68.36,1.81,11.21,13.02,3.38,8.35,0.51,27.5,0.0,0.0,,,61.69,28.14,198.47,161.84,,32.91,0.0
2022-09-17 07:00:00,2022-09-17 08:00:00,36.6,62.26,2.51,9.77,12.28,3.66,10.06,0.46,30.61,0.0,0.0,,,61.67,28.95,191.08,163.4,,32.85,0.0
2022-09-17 08:00:00,2022-09-17 09:00:00,30.02,52.27,2.5,10.35,12.86,3.5,10.68,0.47,33.96,0.0,0.0,,,61.64,28.32,200.01,164.56,,32.84,0.0
2022-09-17 09:00:00,2022-09-17 10:00:00,25.44,64.57,1.55,12.29,13.83,3.23,10.74,0.51,33.51,0.0,0.0,,,61.63,28.31,203.01,164.28,,32.84,0.0
2022-09-17 10:00:00,2022-09-17 11:00:00,24.68,51.95,1.54,11.56,13.11,3.38,10.36,0.54,35.16,0.0,0.0,,,61.69,30.98,201.63,164.84,,32.72,0.0
2022-09-17 11:00:00,2022-09-17 12:00:00,26.23,46.44,1.84,10.57,12.41,3.48,7.42,0.59,39.18,0.0,0.0,,,61.43,37.92,194.0,163.77,,32.52,0.0
2022-09-17 12:00:00,2022-09-17 13:00:00,23.55,44.26,1.04,12.06,13.1,3.21,7.77,0.6,39.09,0.0,0.0,,,58.57,39.63,193.54,162.19,,32.45,0.0
2022-09-17 13:00:00,2022-09-17 14:00:00,22.77,49.05,1.02,12.08,13.1,3.22,7.91,0.54,36.17,0.0,0.0,,,58.99,28.05,192.31,164.84,,32.96,0.0
2022-09-17 14:00:00,2022-09-17 15:00:00,32.36,94.74,1.33,11.83,13.18,3.24,7.82,0.57,39.79,0.0,0.0,,,61.62,29.1,161.12,164.29,,32.91,0.0
2022-09-17 15:00:00,2022-09-17 16:00:00,34.12,87.27,1.54,11.69,13.22,3.25,9.14,0.54,42.11,0.0,0.0,,,62.08,23.55,162.06,165.23,,33.1,0.0
2022-09-17 16:00:00,2022-09-17 17:00:00,35.39,84.86,0.75,14.59,15.35,2.72,10.38,0.52,42.46,0.0,0.0,,,61.72,20.84,168.96,164.11,,33.17,0.0
2022-09-17 17:00:00,2022-09-17 18:00:00,38.59,91.9,0.97,14.89,15.87,2.78,10.88,0.49,37.77,0.0,0.0,,,61.69,22.36,157.95,164.12,,33.09,0.0
2022-09-17 18:00:00,2022-09-17 19:00:00,41.81,116.94,1.3,14.19,15.5,2.92,9.98,0.6,34.15,0.0,0.0,,,61.74,20.42,151.03,166.44,,33.23,0.0
2022-09-17 19:00:00,2022-09-17 20:00:00,46.9,139.39,2.33,13.06,15.37,3.09,10.92,0.81,32.77,0.0,0.0,,,61.74,18.79,148.29,165.06,,33.28,0.0
2022-09-17 20:00:00,2022-09-17 21:00:00,48.51,147.54,3.87,9.61,13.48,3.7,11.41,0.95,35.76,0.0,0.0,,,61.74,17.85,169.67,164.41,,33.32,0.0
2022-09-17 21:00:00,2022-09-17 22:00:00,47.03,147.41,4.86,7.51,12.34,4.05,10.36,1.01,40.01,0.0,0.0,,,61.75,18.59,163.56,162.38,,33.33,0.0
2022-09-17 22:00:00,2022-09-17 23:00:00,50.98,146.46,4.83,7.83,12.68,4.01,8.01,1.12,41.14,0.0,0.0,,,61.84,18.75,171.54,159.83,,33.41,0.0
2022-09-17 23:00:00,2022-09-18 00:00:00,53.38,120.26,3.31,10.0,13.3,3.76,7.97,1.06,38.89,0.0,0.0,,,61.85,18.6,188.89,161.23,,33.43,0.0
2022-09-18 00:00:00,2022-09-18 01:00:00,64.78,127.7,2.75,10.19,12.91,3.64,7.85,0.85,36.84,0.0,0.0,,,61.86,18.79,197.26,159.55,,33.43,0.0
2022-09-18 01:00:00,2022-09-18 02:00:00,74.71,120.81,2.73,9.93,12.66,3.65,8.98,0.72,35.66,0.0,0.0,,,61.85,17.86,205.38,159.4,,33.44,0.0
2022-09-18 02:00:00,2022-09-18 03:00:00,,,3.01,9.2,12.23,3.83,10.47,0.57,35.22,0.0,0.0,,,61.79,17.07,202.96,160.71,,33.39,0.0
2022-09-18 03:00:00,2022-09-18 04:00:00,12.06,20.81,3.83,7.8,11.63,3.96,11.46,0.46,35.34,0.0,0.0,,,61.75,17.45,202.23,161.1,,33.35,0.0
2022-09-18 04:00:00,2022-09-18 05:00:00,8.27,28.4,4.69,6.54,11.25,4.09,11.41,0.39,35.33,0.0,0.0,,,61.75,16.99,190.28,161.62,,33.36,0.0
2022-09-18 05:00:00,2022-09-18 06:00:00,12.48,47.14,5.4,5.45,10.84,4.34,10.62,0.37,35.07,0.0,0.0,,,61.75,17.65,204.67,160.69,,33.36,0.0
2022-09-18 06:00:00,2022-09-18 07:00:00,27.27,74.18,5.69,5.6,11.25,4.02,8.71,0.43,36.61,0.0,0.0,,,61.83,17.52,205.46,161.47,,33.45,0.0
2022-09-18 07:00:00,2022-09-18 08:00:00,42.48,96.78,6.92,3.89,10.79,4.22,8.18,0.47,39.86,0.0,0.0,,,61.82,17.69,204.79,162.89,,33.43,0.0
2022-09-18 08:00:00,2022-09-18 09:00:00,42.11,61.78,6.49,4.92,11.44,4.03,8.2,0.5,42.52,0.0,0.0,,,61.84,17.47,203.26,162.02,,33.46,0.0
2022-09-18 09:00:00,2022-09-18 10:00:00,32.36,40.12,4.06,8.43,12.45,3.64,8.48,0.51,43.25,0.0,0.0,,,61.85,17.38,205.47,159.84,,33.46,0.0
2022-09-18 10:00:00,2022-09-18 11:00:00,20.75,36.53,2.5,9.79,12.3,3.6,9.93,0.46,41.77,0.0,0.0,,,61.48,17.64,170.27,163.23,,33.37,0.0
2022-09-18 11:00:00,2022-09-18 12:00:00,11.96,33.16,1.08,11.74,12.84,3.44,10.68,0.39,34.32,0.0,0.0,,,58.51,17.17,178.81,162.1,,33.36,0.0
2022-09-18 12:00:00,2022-09-18 13:00:00,9.46,33.03,0.73,12.04,12.77,3.42,10.54,0.32,29.81,0.0,0.0,,,56.61,17.74,170.65,162.02,,33.33,0.0
2022-09-18 13:00:00,2022-09-18 14:00:00,9.34,28.59,1.24,11.14,12.39,3.52,10.25,0.29,30.69,0.0,0.0,,,55.28,17.14,188.06,162.34,,33.35,0.0
2022-09-18 14:00:00,2022-09-18 15:00:00,14.8,43.95,1.88,9.99,11.89,3.65,7.67,0.35,36.52,0.0,0.0,,,58.22,17.18,165.67,158.98,,33.46,0.0
2022-09-18 15:00:00,2022-09-18 16:00:00,21.96,62.7,1.71,10.87,12.57,3.43,7.6,0.41,41.47,0.0,0.0,,,61.17,17.59,122.34,157.49,,33.45,0.0
2022-09-18 16:00:00,2022-09-18 17:00:00,34.74,76.5,1.2,12.13,13.34,3.15,7.47,0.43,45.86,0.0,0.0,,,61.85,17.94,140.77,157.27,,33.44,0.0
2022-09-18 17:00:00,2022-09-18 18:00:00,35.66,72.92,0.36,14.04,14.39,2.91,8.05,0.48,42.9,0.0,0.0,,,61.84,17.89,160.46,159.05,,33.42,0.0
2022-09-18 18:00:00,2022-09-18 19:00:00,40.65,97.04,0.66,13.97,14.66,2.86,9.34,0.52,36.33,0.0,0.0,,,61.79,18.02,158.4,159.25,,33.35,0.0
2022-09-18 19:00:00,2022-09-18 20:00:00,39.98,80.33,1.22,13.02,14.23,3.11,9.91,0.59,33.42,0.0,0.0,,,61.76,17.92,162.81,159.55,,33.32,0.0
2022-09-18 20:00:00,2022-09-18 21:00:00,39.16,89.23,2.08,10.9,12.98,3.48,10.35,0.62,36.16,0.0,0.0,,,61.75,17.88,168.15,158.32,,33.32,0.0
2022-09-18 21:00:00,2022-09-18 22:00:00,39.41,98.1,2.77,9.48,12.26,3.77,10.08,0.61,39.43,0.0,0.0,,,61.74,17.79,175.71,161.03,,33.32,0.0
2022-09-18 22:00:00,2022-09-18 23:00:00,41.26,81.67,2.75,9.67,12.45,3.8,8.62,0.65,39.77,0.0,0.0,,,61.73,17.67,189.35,156.4,,33.36,0.0
2022-09-18 23:00:00,2022-09-19 00:00:00,37.28,62.47,2.39,10.35,12.73,3.63,8.55,0.6,39.58,0.0,0.0,,,61.81,18.13,195.91,159.53,,33.35,0.0
2022-09-19 00:00:00,2022-09-19 01:00:00,32.17,58.79,2.51,9.95,12.49,3.63,10.19,0.52,38.74,0.0,0.0,,,61.75,17.76,198.4,160.08,,33.33,0.0
2022-09-19 01:00:00,2022-09-19 02:00:00,24.39,54.42,2.45,10.03,12.48,3.62,10.59,0.44,38.85,0.0,0.0,,,61.75,17.87,200.47,159.81,,33.32,0.0
2022-09-19 02:00:00,2022-09-19 03:00:00,22.99,54.12,2.46,9.84,12.29,3.73,10.21,0.39,38.18,0.0,0.0,,,61.74,17.52,197.47,159.25,,33.33,0.0
2022-09-19 03:00:00,2022-09-19 04:00:00,21.55,68.83,2.57,9.68,12.25,3.69,8.31,0.39,37.72,0.0,0.0,,,61.82,18.25,203.32,155.25,,33.43,0.0
2022-09-19 04:00:00,2022-09-19 05:00:00,27.45,98.84,2.41,10.05,12.42,3.52,7.67,0.4,36.7,0.0,0.0,,,61.8,18.64,205.31,158.93,,33.39,0.0
2022-09-19 05:00:00,2022-09-19 06:00:00,45.49,103.76,2.55,10.04,12.57,3.54,7.33,0.41,35.05,0.0,0.0,,,61.81,18.5,202.95,160.27,,33.4,0.0
2022-09-19 06:00:00,2022-09-19 07:00:00,56.51,107.26,2.3,10.91,13.2,3.35,7.58,0.43,32.8,0.0,0.0,,,61.81,18.58,199.1,158.87,,33.38,0.0
2022-09-19 07:00:00,2022-09-19 08:00:00,52.89,96.18,2.66,10.24,12.92,3.44,8.63,0.44,33.67,0.0,0.0,,,61.8,19.03,203.62,158.52,,33.33,0.0
2022-09-19 08:00:00,2022-09-19 09:00:00,39.63,59.02,2.76,10.13,12.89,3.56,9.95,0.45,34.62,0.0,0.0,,,61.75,18.48,204.66,159.13,,33.31,0.0
2022-09-19 09:00:00,2022-09-19 10:00:00,34.09,64.29,1.8,11.76,13.55,3.38,10.73,0.49,34.63,0.0,0.0,,,61.75,18.3,203.85,160.89,,33.3,0.0
2022-09-19 10:00:00,2022-09-19 11:00:00,30.87,57.2,0.97,13.14,14.12,3.15,10.37,0.5,31.76,0.0,0.0,,,61.77,18.53,204.55,162.36,,33.28,0.0
2022-09-19 11:00:00,2022-09-19 12:00:00,29.2,57.62,1.38,12.26,13.63,3.29,10.05,0.45,28.78,0.0,0.0,,,61.95,18.07,204.58,160.94,,33.3,0.0
2022-09-19 12:00:00,2022-09-19 13:00:00,29.02,67.25,1.76,11.5,13.28,3.4,10.04,0.4,29.39,0.0,0.0,,,61.25,18.47,198.44,163.4,,33.32,0.0
2022-09-19 13:00:00,2022-09-19 14:00:00,27.01,59.8,0.9,13.25,14.14,3.09,11.03,0.36,29.01,0.0,0.0,,,60.78,18.14,197.03,162.96,,33.28,0.0
2022-09-19 14:00:00,2022-09-19 15:00:00,22.28,56.78,1.1,12.55,13.63,3.26,10.43,0.34,28.62,0.0,0.0,,,59.24,17.75,204.7,160.89,,33.3,0.0
2022-09-19 15:00:00,2022-09-19 16:00:00,6.25,17.48,7.64,13.9,21.55,3.19,10.02,0.3,26.1,0.0,0.0,,,60.6,17.06,204.27,159.99,,33.32,0.0
2022-09-19 16:00:00,2022-09-19 17:00:00,4.02,23.5,2.38,12.77,15.16,3.14,10.03,0.42,28.44,0.0,0.0,,,60.31,17.04,198.09,161.53,,33.32,0.0
2022-09-19 17:00:00,2022-09-19 18:00:00,9.35,40.42,2.4,12.44,14.83,3.09,10.89,0.46,27.57,0.0,0.0,,,61.17,17.26,174.72,163.49,,33.21,0.0
2022-09-19 18:00:00,2022-09-19 19:00:00,18.7,52.02,3.46,13.77,17.23,3.06,12.83,0.61,27.2,0.0,0.0,,,61.66,18.07,105.41,164.19,,33.05,0.0
2022-09-19 19:00:00,2022-09-19 20:00:00,24.56,61.91,3.21,13.38,16.58,2.75,11.08,0.57,26.62,0.0,0.0,,,61.78,17.6,145.22,163.72,,33.04,0.0
2022-09-19 20:00:00,2022-09-19 21:00:00,8.71,23.41,10.05,16.09,26.38,3.19,10.57,0.57,28.59,0.0,0.0,,,61.74,16.4,158.27,161.08,,33.07,0.0
2022-09-19 21:00:00,2022-09-19 22:00:00,10.69,16.28,6.12,7.29,13.39,3.91,9.83,0.6,33.79,0.0,0.0,,,61.73,17.62,165.17,162.62,,32.97,0.0
2022-09-19 22:00:00,2022-09-19 23:00:00,31.75,46.48,8.04,3.06,11.1,4.52,10.23,0.74,36.23,0.0,0.0,,,61.73,17.91,158.18,162.87,,32.94,0.0
2022-09-19 23:00:00,2022-09-20 00:00:00,45.55,69.5,9.22,1.54,10.76,4.75,10.51,0.83,37.86,0.0,0.0,,,61.72,17.87,174.82,164.7,,32.86,0.0
2022-09-20 00:00:00,2022-09-20 01:00:00,51.08,82.99,8.35,1.98,10.32,4.8,10.27,0.81,39.05,0.0,0.0,,,61.72,18.53,171.03,162.75,,32.9,0.0
2022-09-20 01:00:00,2022-09-20 02:00:00,79.65,100.66,6.83,3.84,10.68,4.53,8.12,0.83,39.91,0.0,0.0,,,61.78,18.76,182.95,162.24,,32.96,0.0
2022-09-20 02:00:00,2022-09-20 03:00:00,126.67,136.7,5.35,5.68,11.03,4.23,8.32,0.76,39.7,0.0,0.0,,,61.78,18.8,191.3,163.06,,33.01,0.0
2022-09-20 03:00:00,2022-09-20 04:00:00,124.99,147.27,4.98,6.0,10.98,4.17,7.87,0.71,39.19,0.0,0.0,,,61.81,18.66,195.36,160.42,,33.08,0.0
2022-09-20 04:00:00,2022-09-20 05:00:00,100.99,122.34,5.25,5.88,11.14,4.2,8.62,0.64,37.66,0.0,0.0,,,61.8,18.55,203.89,162.01,,32.99,0.0
2022-09-20 05:00:00,2022-09-20 06:00:00,15.43,30.25,4.63,7.75,12.37,3.85,11.11,0.54,33.16,0.0,0.0,,,61.74,18.19,204.63,163.75,,32.95,0.0
2022-09-20 06:00:00,2022-09-20 07:00:00,,,4.58,8.36,12.93,3.67,11.1,0.52,29.34,0.0,0.0,,,61.72,17.86,204.39,163.34,,32.84,0.0
2022-09-20 07:00:00,2022-09-20 08:00:00,,,5.16,6.91,12.1,3.89,10.86,0.54,32.42,0.0,0.0,,,61.72,18.0,204.52,165.04,,32.85,0.0
2022-09-20 08:00:00,2022-09-20 09:00:00,,2.24,6.03,5.26,11.32,4.02,9.92,0.55,35.07,0.0,0.0,,,61.76,17.81,204.86,162.25,,32.88,0.0
2022-09-20 09:00:00,2022-09-20 10:00:00,4.35,21.05,4.84,7.33,12.16,3.69,7.9,0.65,36.22,0.0,0.0,,,61.83,18.24,205.47,161.97,,33.12,0.0
2022-09-20 10:00:00,2022-09-20 11:00:00,9.35,33.13,2.17,11.38,13.55,3.25,7.27,0.66,34.13,0.0,0.0,,,61.84,18.08,197.23,161.98,,33.1,0.0
2022-09-20 11:00:00,2022-09-20 12:00:00,10.35,36.76,1.43,12.41,13.83,3.1,7.69,0.59,30.75,0.0,0.0,,,61.88,17.99,205.34,162.37,,33.23,0.0
2022-09-20 12:00:00,2022-09-20 13:00:00,13.03,40.98,1.06,12.73,13.79,3.11,8.04,0.55,29.91,0.0,0.0,,,61.46,18.67,196.3,163.71,,33.15,0.0
2022-09-20 13:00:00,2022-09-20 14:00:00,10.91,40.0,1.21,12.19,13.43,3.28,9.97,0.44,29.77,0.0,0.0,,,58.67,17.85,196.35,164.78,,32.97,0.0
2022-09-20 14:00:00,2022-09-20 15:00:00,9.81,35.22,1.27,11.95,13.23,3.28,10.72,0.38,29.41,0.0,0.0,,,57.92,17.99,203.95,165.03,,32.91,0.0
2022-09-20 15:00:00,2022-09-20 16:00:00,9.38,33.87,2.01,10.65,12.69,3.45,11.11,0.34,32.95,0.0,0.0,,,57.38,18.42,203.25,164.12,,32.89,0.0
2022-09-20 16:00:00,2022-09-20 17:00:00,10.55,35.07,1.67,11.9,13.56,3.24,11.14,0.32,30.48,0.0,0.0,,,56.91,18.31,204.27,162.69,,32.91,0.0
2022-09-20 17:00:00,2022-09-20 18:00:00,15.91,42.97,1.39,12.91,14.29,3.02,8.0,0.43,28.5,0.0,0.0,,,57.93,18.78,204.82,162.6,,32.97,0.0
2022-09-20 18:00:00,2022-09-20 19:00:00,19.57,58.12,1.9,13.14,15.07,2.7,7.04,0.58,26.06,0.0,0.0,,,60.18,18.51,201.88,162.22,,33.0,0.0
2022-09-20 19:00:00,2022-09-20 20:00:00,28.86,95.63,2.93,13.63,16.58,2.38,6.84,0.93,25.25,0.0,0.0,,,61.13,18.86,199.81,162.32,,32.93,0.0
2022-09-20 20:00:00,2022-09-20 21:00:00,31.38,106.71,4.04,11.13,15.33,2.76,6.16,1.11,24.67,0.0,0.0,,,61.99,18.73,199.22,162.36,,32.91,0.0
2022-09-20 21:00:00,2022-09-20 22:00:00,0.94,3.59,13.69,6.73,20.33,3.71,10.49,1.14,31.76,0.0,0.0,,,62.2,17.69,198.17,163.63,,32.93,0.0
2022-09-20 22:00:00,2022-09-20 23:00:00,4.47,12.75,23.95,5.2,16.05,5.21,11.5,1.37,31.68,0.0,0.0,,,61.74,17.51,203.53,161.98,,32.91,0.0
2022-09-20 23:00:00,2022-09-21 00:00:00,21.95,72.71,34.0,,5.69,7.11,12.28,1.58,30.6,0.0,0.0,,,61.74,17.91,204.22,163.07,,32.91,0.0
2022-09-21 00:00:00,2022-09-21 01:00:00,37.75,127.04,50.32,,0.96,9.41,14.16,1.7,30.49,0.0,0.0,,,61.71,17.57,204.19,162.12,,32.88,0.0
2022-09-21 01:00:00,2022-09-21 02:00:00,48.91,146.49,66.1,,0.0,11.72,14.45,1.64,30.53,0.0,0.0,,,61.7,17.97,204.15,160.51,,32.92,0.0
2022-09-21 02:00:00,2022-09-21 03:00:00,60.17,158.81,76.68,,0.0,13.11,14.16,1.53,32.31,0.0,0.0,,,61.7,18.27,198.83,159.16,,32.92,0.0
2022-09-21 03:00:00,2022-09-21 04:00:00,65.38,151.63,66.89,,0.0,11.2,10.24,1.44,34.29,0.0,0.0,,,61.79,18.44,202.18,160.43,,32.97,0.0
2022-09-21 04:00:00,2022-09-21 05:00:00,66.6,130.24,37.38,,4.57,7.37,9.89,1.16,32.2,0.0,0.0,,,61.78,18.61,204.61,160.09,,32.96,0.0
2022-09-21 05:00:00,2022-09-21 06:00:00,66.27,120.97,15.36,1.97,12.02,4.3,9.54,0.92,28.97,0.0,0.0,,,61.8,18.46,204.83,159.96,,32.95,0.0
2022-09-21 06:00:00,2022-09-21 07:00:00,66.61,118.46,7.44,6.92,14.37,3.39,9.28,0.79,26.68,0.0,0.0,,,61.81,18.28,205.05,161.04,,33.05,0.0
2022-09-21 07:00:00,2022-09-21 08:00:00,57.77,108.43,6.7,6.16,12.87,3.76,12.24,0.71,29.52,0.0,0.0,,,61.78,18.25,204.82,162.31,,32.99,0.0
2022-09-21 08:00:00,2022-09-21 09:00:00,43.12,87.31,5.65,7.1,12.77,3.71,12.39,0.67,32.54,0.0,0.0,,,61.75,18.32,203.83,161.0,,32.98,0.0
2022-09-21 09:00:00,2022-09-21 10:00:00,30.77,70.05,3.01,10.9,13.91,3.27,12.58,0.62,32.27,0.0,0.0,,,61.85,18.83,203.86,159.91,,32.98,0.0
2022-09-21 10:00:00,2022-09-21 11:00:00,23.93,56.93,1.73,11.78,13.48,3.22,12.91,0.57,31.63,0.0,0.0,,,61.04,18.87,198.13,160.92,,32.97,0.0
2022-09-21 11:00:00,2022-09-21 12:00:00,23.21,50.0,0.75,12.96,13.7,3.05,8.99,0.55,30.99,0.0,0.0,,,58.96,19.27,205.08,161.63,,33.06,0.0
2022-09-21 12:00:00,2022-09-21 13:00:00,20.21,48.96,0.51,13.44,13.93,2.93,8.05,0.52,28.62,0.0,0.0,,,55.76,19.39,196.91,161.48,,33.08,0.0
2022-09-21 13:00:00,2022-09-21 14:00:00,16.16,44.67,0.53,13.59,14.09,3.04,8.42,0.49,28.97,0.0,0.0,,,53.58,19.4,205.32,160.6,,33.1,0.0
2022-09-21 14:00:00,2022-09-21 15:00:00,12.46,39.55,0.68,13.1,13.76,3.05,8.78,0.45,29.24,0.0,0.0,,,52.65,19.28,204.51,161.13,,33.03,0.0
2022-09-21 15:00:00,2022-09-21 16:00:00,7.87,33.23,1.25,12.92,14.18,3.05,12.12,0.33,33.36,0.0,0.0,,,56.59,19.75,124.17,161.01,,32.93,0.0
2022-09-21 16:00:00,2022-09-21 17:00:00,12.17,44.92,1.39,16.52,17.93,2.04,13.0,0.34,31.27,0.0,0.0,,,59.98,19.4,112.42,161.25,,32.92,0.0
2022-09-21 17:00:00,2022-09-21 18:00:00,21.36,66.68,1.69,15.4,17.07,2.46,12.28,0.37,33.1,0.0,0.0,,,61.74,17.96,155.93,161.73,,32.99,0.0
2022-09-21 18:00:00,2022-09-21 19:00:00,30.65,81.56,1.21,14.51,15.7,2.65,11.98,0.44,31.29,0.0,0.0,,,61.72,17.86,144.8,159.78,,33.01,0.0
2022-09-21 19:00:00,2022-09-21 20:00:00,33.0,87.29,2.18,13.45,15.62,2.71,11.72,0.54,30.51,0.0,0.0,,,61.72,17.53,147.39,160.76,,33.02,0.0
