From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-03-15 16:00:00,2023-03-15 17:00:00,49.0,286.25,0.85,5.65,3.67,12.95,13.2,0.26,47.75,0.1,0.2,0.4,1.3,,29.12,24.25,0.9,124.25,11.75,,0.62,0.0,30.72
2023-03-15 17:00:00,2023-03-15 18:00:00,54.5,243.0,0.85,5.95,3.88,13.52,11.35,0.27,48.0,0.1,0.2,0.55,1.6,,30.25,28.5,0.78,133.25,5.75,,0.82,0.0,28.92
2023-03-15 18:00:00,2023-03-15 19:00:00,101.5,255.25,0.87,7.95,4.93,15.1,9.55,0.26,26.9,0.1,0.2,0.7,2.1,,29.8,37.25,0.25,139.0,5.5,,1.02,0.0,27.02
2023-03-15 19:00:00,2023-03-15 20:00:00,150.0,306.0,0.9,10.3,6.2,17.9,8.7,0.27,11.8,0.1,0.3,0.93,2.67,,29.85,45.5,0.3,240.75,6.0,,1.35,0.0,25.73
2023-03-15 20:00:00,2023-03-15 21:00:00,242.5,448.5,0.88,9.22,5.62,18.82,8.93,0.28,10.15,0.15,0.45,1.52,2.35,,29.9,55.0,0.18,256.5,7.0,,1.68,0.0,23.98
2023-03-15 21:00:00,2023-03-15 22:00:00,334.0,501.0,0.95,26.2,14.75,21.8,7.83,0.3,4.62,0.2,0.53,1.1,3.17,,29.23,60.5,0.23,222.0,7.0,,1.65,0.0,23.17
2023-03-15 22:00:00,2023-03-15 23:00:00,349.75,644.0,0.82,11.8,6.97,28.87,6.88,0.25,5.33,0.2,0.6,1.02,3.0,,29.15,63.75,0.15,195.0,7.25,,1.6,0.0,22.8
2023-03-15 23:00:00,2023-03-16 00:00:00,284.0,403.0,0.9,16.25,9.35,31.6,12.07,0.27,4.43,0.2,0.67,0.97,2.72,,29.2,68.0,0.12,193.25,7.5,,1.48,0.0,22.27
2023-03-16 00:00:00,2023-03-16 01:00:00,231.25,440.0,0.9,15.45,8.9,34.15,27.15,0.26,5.08,0.2,0.67,0.95,2.52,,29.93,72.25,0.6,221.5,7.0,,1.27,0.0,22.1
2023-03-16 01:00:00,2023-03-16 02:00:00,235.25,367.25,0.88,9.73,5.93,33.82,27.15,0.27,6.2,0.2,0.67,0.88,2.35,,30.12,68.75,0.3,282.0,7.0,,1.15,0.0,21.95
2023-03-16 02:00:00,2023-03-16 03:00:00,215.5,331.0,0.85,11.38,6.75,31.52,26.92,0.27,4.33,0.2,0.62,0.83,1.17,,30.05,77.0,0.28,229.75,8.0,,1.3,0.0,20.5
2023-03-16 03:00:00,2023-03-16 04:00:00,204.5,324.25,0.83,9.15,5.53,29.88,26.92,0.24,5.2,0.2,0.6,0.8,2.3,,30.1,79.0,0.35,269.0,8.0,,1.23,0.0,20.1
2023-03-16 04:00:00,2023-03-16 05:00:00,196.0,291.5,0.88,8.05,5.0,27.15,27.15,0.26,5.97,0.2,0.6,1.05,1.68,,30.02,80.5,0.45,289.0,8.0,,1.25,0.0,19.9
2023-03-16 05:00:00,2023-03-16 06:00:00,215.0,318.0,0.92,6.88,4.45,24.45,26.38,0.28,5.53,0.2,0.53,0.7,2.0,,29.45,85.0,0.9,295.5,8.5,,1.1,0.0,19.35
2023-03-16 06:00:00,2023-03-16 07:00:00,238.0,299.75,0.95,7.07,4.53,22.38,25.68,0.29,6.5,0.2,0.5,0.62,1.85,,29.32,87.75,1.2,298.75,13.0,,1.0,0.0,19.33
2023-03-16 07:00:00,2023-03-16 08:00:00,166.0,333.25,0.97,6.65,4.32,21.57,25.58,0.29,10.17,0.2,0.43,0.6,1.65,,29.18,81.5,1.32,291.75,20.5,,0.95,0.0,20.6
2023-03-16 08:00:00,2023-03-16 09:00:00,142.5,256.0,0.9,7.63,4.77,21.6,24.7,0.26,12.9,0.2,0.38,0.57,1.62,,28.77,70.75,1.6,297.25,31.75,,0.88,0.0,22.7
2023-03-16 09:00:00,2023-03-16 10:00:00,130.25,233.0,0.85,9.65,5.85,21.3,26.45,0.26,13.3,0.18,0.3,0.55,1.68,,30.3,61.5,0.97,279.75,37.5,,0.92,0.0,24.92
2023-03-16 10:00:00,2023-03-16 11:00:00,118.0,214.0,0.97,9.77,5.4,22.45,19.87,0.3,13.75,0.1,0.25,0.55,1.55,,29.88,53.5,0.85,274.25,55.5,,0.95,0.0,27.02
2023-03-16 11:00:00,2023-03-16 12:00:00,,,0.95,10.1,6.12,23.12,27.22,0.29,16.05,0.1,0.22,0.6,1.82,,29.73,45.75,0.75,276.0,52.25,,1.0,0.0,28.85
2023-03-16 12:00:00,2023-03-16 13:00:00,119.75,238.5,0.88,9.47,5.75,22.27,27.62,0.26,20.85,0.1,0.23,0.9,1.45,,29.67,44.25,0.95,283.75,50.0,,1.15,0.0,29.42
2023-03-16 13:00:00,2023-03-16 14:00:00,104.0,223.0,0.85,9.0,5.5,21.33,26.6,0.25,21.62,0.1,0.2,0.7,2.0,,28.65,42.75,1.27,286.75,52.5,,1.1,0.0,30.07
2023-03-16 14:00:00,2023-03-16 15:00:00,96.0,246.0,0.93,8.27,5.17,20.33,26.4,0.28,28.4,0.1,0.2,0.6,1.97,,28.4,44.67,1.5,290.33,30.0,,1.1,0.0,29.63
2023-03-16 15:00:00,2023-03-16 16:00:00,,,1.67,6.4,4.77,17.47,23.8,0.5,30.5,0.15,0.2,0.5,1.55,,28.57,51.25,1.68,299.75,16.0,,0.95,0.0,28.57
2023-03-16 16:00:00,2023-03-16 17:00:00,,,0.95,6.03,3.95,17.35,22.82,0.29,38.6,0.1,0.2,0.6,1.92,,29.6,56.5,1.3,297.0,13.75,,0.97,0.0,27.6
2023-03-16 17:00:00,2023-03-16 18:00:00,95.25,250.5,0.83,5.53,3.62,15.78,21.75,0.25,38.18,0.1,0.2,0.67,1.95,,30.17,64.25,0.78,303.75,6.25,,1.0,0.0,26.27
2023-03-16 18:00:00,2023-03-16 19:00:00,170.25,284.0,0.92,8.72,5.4,18.0,20.9,0.28,17.1,0.1,0.2,0.7,2.15,,29.95,70.75,0.42,293.5,6.25,,1.23,0.0,25.32
2023-03-16 19:00:00,2023-03-16 20:00:00,384.0,442.75,0.92,6.97,4.5,20.23,20.05,0.29,18.75,0.1,0.25,0.83,2.38,,29.83,76.5,0.83,298.0,6.0,,1.33,0.0,24.35
2023-03-16 20:00:00,2023-03-16 21:00:00,142.75,343.0,0.85,7.15,4.5,22.5,20.22,0.26,20.82,0.12,0.3,1.25,1.88,,29.83,77.0,1.2,310.25,5.75,,1.43,0.0,24.45
2023-03-16 21:00:00,2023-03-16 22:00:00,185.5,348.25,0.8,6.98,4.38,22.53,19.1,0.26,18.05,0.17,0.3,0.85,2.48,,29.07,80.25,1.45,304.0,6.0,,1.35,0.0,24.08
2023-03-16 22:00:00,2023-03-16 23:00:00,178.75,328.0,0.9,6.48,4.18,22.07,18.45,0.28,18.73,0.15,0.3,0.8,2.3,,28.95,80.0,1.15,300.0,6.25,,1.27,0.0,23.75
2023-03-16 23:00:00,2023-03-17 00:00:00,162.75,281.75,0.95,6.35,4.15,22.67,20.3,0.29,19.38,0.15,0.3,0.75,2.27,,28.95,82.5,1.18,299.75,6.25,,1.23,0.0,23.73
2023-03-17 00:00:00,2023-03-17 01:00:00,178.0,302.25,0.9,6.15,4.0,22.15,27.85,0.26,14.38,0.1,0.27,0.73,2.2,,29.67,86.75,1.05,288.5,7.0,,1.12,0.0,23.3
2023-03-17 01:00:00,2023-03-17 02:00:00,186.5,288.0,0.95,5.83,3.85,21.08,27.8,0.29,11.83,0.1,0.3,0.7,2.02,,30.15,88.0,0.5,277.0,7.0,,1.08,0.0,22.95
2023-03-17 02:00:00,2023-03-17 03:00:00,188.5,265.0,0.97,6.12,4.03,22.7,27.68,0.29,8.2,0.1,0.3,0.7,2.12,,30.02,90.75,0.8,290.25,7.0,,1.12,0.0,22.3
2023-03-17 03:00:00,2023-03-17 04:00:00,177.0,276.75,0.85,6.25,4.03,23.15,27.83,0.26,7.2,0.1,0.3,0.7,2.15,,30.1,92.75,0.85,293.0,7.0,,1.2,0.0,21.88
2023-03-17 04:00:00,2023-03-17 05:00:00,128.0,242.75,0.95,6.2,4.07,23.28,27.85,0.29,6.2,0.1,0.28,1.02,1.6,,29.95,93.25,0.75,285.25,7.25,,1.23,0.0,21.57
2023-03-17 05:00:00,2023-03-17 06:00:00,128.25,234.0,0.85,6.52,4.17,24.35,26.93,0.26,6.6,0.1,0.3,0.7,2.02,,29.2,92.5,0.8,287.0,7.5,,1.12,0.0,21.35
2023-03-17 06:00:00,2023-03-17 07:00:00,146.25,240.0,0.85,7.35,4.6,24.75,26.57,0.26,7.3,0.1,0.3,0.7,1.98,,29.1,88.75,1.42,298.75,8.75,,1.12,0.0,21.4
2023-03-17 07:00:00,2023-03-17 08:00:00,203.5,279.0,0.88,7.47,4.7,24.4,26.48,0.27,8.03,0.1,0.3,0.62,1.9,,28.78,85.5,1.05,259.25,13.5,,1.02,0.0,21.7
2023-03-17 08:00:00,2023-03-17 09:00:00,151.5,233.0,0.83,7.47,4.67,24.07,26.0,0.26,15.1,0.1,0.27,0.6,1.8,,29.0,77.25,1.35,276.5,22.75,,1.0,0.0,22.93
2023-03-17 09:00:00,2023-03-17 10:00:00,130.0,168.0,0.85,7.9,4.9,20.75,27.95,0.27,14.15,0.1,0.25,0.6,1.8,,30.4,68.25,1.75,292.75,41.5,,0.95,0.0,24.67
2023-03-17 10:00:00,2023-03-17 11:00:00,124.5,219.25,0.85,7.93,4.95,19.3,27.1,0.26,15.43,0.1,0.2,0.6,1.68,,29.93,58.75,1.7,297.0,53.0,,0.9,0.0,26.5
2023-03-17 11:00:00,2023-03-17 12:00:00,113.0,215.25,0.83,7.33,4.57,18.1,27.18,0.26,20.35,0.1,0.2,0.5,1.6,,29.9,54.25,1.5,323.25,46.0,,0.85,0.0,27.35
2023-03-17 12:00:00,2023-03-17 13:00:00,87.75,224.0,0.8,6.93,4.35,18.2,27.4,0.25,31.53,0.1,0.2,0.78,1.18,,29.82,49.75,0.72,191.5,18.5,,0.95,0.0,27.4
2023-03-17 13:00:00,2023-03-17 14:00:00,115.5,152.75,0.88,6.73,4.25,18.88,26.45,0.26,37.88,0.1,0.2,0.55,1.63,,28.95,50.25,0.42,164.5,14.5,,0.95,0.0,27.1
2023-03-17 14:00:00,2023-03-17 15:00:00,112.0,177.75,0.9,7.15,4.55,19.23,25.75,0.28,30.95,0.1,0.2,0.58,1.72,,28.72,56.5,0.38,145.75,12.5,,0.97,0.0,26.77
2023-03-17 15:00:00,2023-03-17 16:00:00,114.25,209.0,0.97,7.85,4.95,21.3,25.6,0.29,30.75,0.1,0.2,0.62,1.88,,28.7,56.5,0.43,146.25,16.75,,1.0,0.0,26.95
2023-03-17 16:00:00,2023-03-17 17:00:00,123.5,232.0,0.8,7.8,4.83,21.77,26.73,0.24,35.7,0.1,0.27,0.67,2.0,,29.7,52.75,0.48,148.75,14.5,,1.02,0.0,27.4
2023-03-17 17:00:00,2023-03-17 18:00:00,121.0,238.25,0.85,6.85,4.32,19.8,26.97,0.26,34.42,0.1,0.2,0.7,2.05,,30.23,58.5,0.18,273.25,7.0,,1.05,0.0,26.55
2023-03-17 18:00:00,2023-03-17 19:00:00,190.25,336.5,0.93,8.7,5.38,21.52,26.88,0.28,11.82,0.1,0.28,0.73,2.25,,29.98,71.0,0.52,300.75,6.5,,1.2,0.0,24.82
2023-03-17 19:00:00,2023-03-17 20:00:00,593.0,778.0,0.9,9.22,5.62,24.02,26.68,0.27,10.53,0.12,0.38,0.8,2.32,,30.02,72.5,0.43,300.75,6.75,,1.28,0.0,24.3
2023-03-17 20:00:00,2023-03-17 21:00:00,268.75,365.5,0.9,8.98,5.47,25.47,26.95,0.28,7.1,0.2,0.45,1.15,1.8,,29.95,77.75,0.25,260.25,7.0,,1.3,0.0,23.32
2023-03-17 21:00:00,2023-03-17 22:00:00,269.75,439.5,0.82,11.82,6.95,28.12,25.98,0.25,5.6,0.2,0.55,0.82,2.32,,29.32,76.5,0.2,204.0,7.25,,1.32,0.0,22.75
2023-03-17 22:00:00,2023-03-17 23:00:00,289.5,451.0,0.92,9.88,6.0,30.52,25.52,0.29,10.22,0.2,0.6,0.78,2.25,,29.18,72.75,0.4,132.0,7.0,,1.28,0.0,22.75
2023-03-17 23:00:00,2023-03-18 00:00:00,226.0,351.0,0.82,8.3,5.1,30.62,25.43,0.26,20.55,0.2,0.6,0.7,2.1,,29.15,72.25,0.33,184.25,7.25,,1.17,0.0,22.57
2023-03-18 00:00:00,2023-03-18 01:00:00,164.5,214.5,0.82,9.53,5.72,29.88,27.12,0.25,8.68,0.2,0.53,0.7,2.0,,29.85,77.25,0.2,209.0,7.75,,1.05,0.0,21.68
2023-03-18 01:00:00,2023-03-18 02:00:00,145.75,216.5,0.85,9.5,5.75,29.37,27.68,0.26,8.17,0.2,0.5,0.7,1.98,,30.17,82.25,0.23,275.25,7.75,,1.05,0.0,21.08
2023-03-18 02:00:00,2023-03-18 03:00:00,135.25,201.0,0.88,7.95,4.95,29.28,27.45,0.27,18.88,0.12,0.43,0.67,2.0,,30.0,79.0,0.23,128.0,8.0,,1.1,0.0,21.75
2023-03-18 03:00:00,2023-03-18 04:00:00,122.0,171.25,0.85,8.38,5.12,28.92,27.35,0.26,14.9,0.1,0.4,0.67,2.0,,30.1,82.25,0.3,301.5,8.0,,1.1,0.0,21.23
2023-03-18 04:00:00,2023-03-18 05:00:00,108.5,174.75,0.85,7.4,4.67,28.57,27.53,0.26,8.65,0.1,0.38,1.0,1.5,,29.93,90.0,0.92,295.5,8.0,,1.12,0.0,20.15
2023-03-18 05:00:00,2023-03-18 06:00:00,125.5,211.0,0.95,8.48,5.25,27.07,26.5,0.29,6.9,0.1,0.33,0.7,1.9,,29.3,92.0,0.55,246.0,8.25,,1.1,0.0,20.08
2023-03-18 06:00:00,2023-03-18 07:00:00,231.75,329.75,0.82,8.22,5.03,26.43,26.1,0.25,6.75,0.17,0.33,0.6,1.75,,29.15,92.5,1.1,298.0,11.5,,1.0,0.0,20.05
2023-03-18 07:00:00,2023-03-18 08:00:00,255.5,362.75,0.9,8.17,5.12,26.23,25.73,0.28,7.77,0.2,0.3,0.6,1.7,,28.95,89.0,1.0,298.0,16.75,,1.0,0.0,21.23
2023-03-18 08:00:00,2023-03-18 09:00:00,207.75,284.75,0.7,8.67,5.2,26.73,25.53,0.22,11.85,0.18,0.33,0.6,1.77,,29.3,79.5,1.23,296.25,27.75,,0.93,0.0,23.2
2023-03-18 09:00:00,2023-03-18 10:00:00,151.5,218.5,0.9,9.15,5.6,23.15,26.95,0.26,15.25,0.12,0.3,0.62,1.8,,30.27,64.25,1.45,298.0,41.25,,0.97,0.0,25.7
2023-03-18 10:00:00,2023-03-18 11:00:00,133.0,186.75,0.93,9.28,5.68,22.6,26.77,0.28,17.7,0.1,0.25,0.6,1.75,,29.9,57.0,1.52,291.25,53.0,,1.0,0.0,26.9
2023-03-18 11:00:00,2023-03-18 12:00:00,95.5,207.0,0.88,8.93,5.47,20.55,26.4,0.27,17.35,0.1,0.2,0.53,1.68,,29.88,52.5,1.62,294.75,61.5,,1.0,0.0,27.75
2023-03-18 12:00:00,2023-03-18 13:00:00,115.0,259.75,0.65,8.18,4.88,19.35,26.55,0.2,22.25,0.1,0.2,0.78,1.25,,29.7,49.5,1.4,299.25,52.25,,0.95,0.0,28.3
2023-03-18 13:00:00,2023-03-18 14:00:00,115.0,205.0,0.9,8.15,5.05,19.65,25.8,0.27,24.35,0.1,0.2,0.55,1.6,,28.75,47.0,1.55,326.0,41.5,,0.95,0.0,28.6
2023-03-18 14:00:00,2023-03-18 15:00:00,,,0.3,5.6,1.65,,,0.05,7.0,,,,,,29.1,42.0,,,35.0,,,0.0,29.1
2023-03-18 15:00:00,2023-03-18 16:00:00,,,1.2,6.45,4.4,17.6,26.73,0.36,35.65,0.1,0.2,0.78,1.18,,28.68,43.0,,,23.25,,0.93,0.0,28.7
2023-03-18 16:00:00,2023-03-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 17:00:00,2023-03-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 18:00:00,2023-03-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 19:00:00,2023-03-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 20:00:00,2023-03-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 21:00:00,2023-03-18 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 22:00:00,2023-03-18 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 23:00:00,2023-03-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 00:00:00,2023-03-19 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 01:00:00,2023-03-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 02:00:00,2023-03-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 03:00:00,2023-03-19 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 04:00:00,2023-03-19 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 05:00:00,2023-03-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 06:00:00,2023-03-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 07:00:00,2023-03-19 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 08:00:00,2023-03-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 09:00:00,2023-03-19 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 10:00:00,2023-03-19 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 11:00:00,2023-03-19 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 12:00:00,2023-03-19 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 13:00:00,2023-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 14:00:00,2023-03-19 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 15:00:00,2023-03-19 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 16:00:00,2023-03-19 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 17:00:00,2023-03-19 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 18:00:00,2023-03-19 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 19:00:00,2023-03-19 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 20:00:00,2023-03-19 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 21:00:00,2023-03-19 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 22:00:00,2023-03-19 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 23:00:00,2023-03-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 00:00:00,2023-03-20 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 01:00:00,2023-03-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 02:00:00,2023-03-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 03:00:00,2023-03-20 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 04:00:00,2023-03-20 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 05:00:00,2023-03-20 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 06:00:00,2023-03-20 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 07:00:00,2023-03-20 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 08:00:00,2023-03-20 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 09:00:00,2023-03-20 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 10:00:00,2023-03-20 11:00:00,,,,,0.0,,,0.0,7.45,,,,,,30.85,68.0,1.1,284.0,43.5,,,0.0,24.6
2023-03-20 11:00:00,2023-03-20 12:00:00,,,0.97,5.1,3.5,9.35,27.97,0.29,33.77,0.1,0.15,0.27,0.95,,31.15,65.0,0.95,263.25,38.75,,0.5,0.0,24.95
2023-03-20 12:00:00,2023-03-20 13:00:00,62.0,168.25,0.9,4.47,3.1,9.75,28.98,0.27,42.62,0.1,0.17,0.4,0.72,,31.0,64.5,0.88,281.0,20.75,,0.47,0.0,24.68
2023-03-20 13:00:00,2023-03-20 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 14:00:00,2023-03-20 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 15:00:00,2023-03-20 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 16:00:00,2023-03-20 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 17:00:00,2023-03-20 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 18:00:00,2023-03-20 19:00:00,,,,,0.0,,,0.0,3.55,,,,,,30.0,,0.2,218.5,7.0,,,0.0,20.7
2023-03-20 19:00:00,2023-03-20 20:00:00,,,,8.1,4.3,,22.6,0.01,15.4,0.1,0.2,0.6,,,31.2,,0.6,338.0,8.0,,0.4,0.0,21.2
2023-03-20 20:00:00,2023-03-20 21:00:00,,,1.8,6.0,2.3,,,0.27,6.9,,,,,,32.35,,0.6,308.5,8.0,,,0.0,20.3
2023-03-20 21:00:00,2023-03-20 22:00:00,,,1.0,7.9,5.0,14.85,25.9,0.3,5.4,0.2,0.33,0.35,0.22,,34.12,,0.43,250.75,8.0,,0.72,0.0,20.07
2023-03-20 22:00:00,2023-03-20 23:00:00,68.0,,0.6,6.95,4.2,13.4,26.55,0.18,6.28,0.15,0.3,0.4,0.62,,35.88,,0.45,285.25,7.75,,0.57,0.0,19.73
2023-03-20 23:00:00,2023-03-21 00:00:00,,,0.7,6.03,3.78,12.15,28.77,0.22,7.07,0.1,0.3,1.0,,,36.97,,0.35,230.0,8.25,,0.58,0.0,19.52
2023-03-21 00:00:00,2023-03-21 01:00:00,,,0.72,6.17,3.9,11.75,27.23,0.22,7.13,0.1,0.2,0.97,,,37.85,,0.15,200.75,8.0,,0.5,0.0,19.38
2023-03-21 01:00:00,2023-03-21 02:00:00,,30.0,0.93,6.48,4.2,12.45,27.73,0.27,5.92,0.1,0.2,0.95,,,38.5,,0.28,269.75,8.0,,0.55,0.0,19.15
2023-03-21 02:00:00,2023-03-21 03:00:00,46.25,77.5,0.95,5.42,3.65,12.1,26.25,0.29,7.4,0.1,0.2,0.97,,,39.17,,0.33,295.25,8.0,,0.5,0.0,19.02
2023-03-21 03:00:00,2023-03-21 04:00:00,46.75,52.5,0.9,5.1,3.48,11.6,26.25,0.29,7.07,0.1,0.2,1.0,,,39.75,,0.38,290.0,8.0,,0.53,0.0,19.23
2023-03-21 04:00:00,2023-03-21 05:00:00,45.0,65.75,0.93,5.38,3.6,11.48,26.12,0.28,8.15,0.1,0.2,1.0,,,40.22,,0.23,247.25,7.75,,0.55,0.0,19.5
2023-03-21 05:00:00,2023-03-21 06:00:00,28.75,80.0,0.8,5.62,3.65,11.88,28.12,0.25,7.62,0.1,0.2,1.02,,,40.78,,0.45,295.0,9.0,,0.3,0.0,19.55
2023-03-21 06:00:00,2023-03-21 07:00:00,58.25,72.75,0.85,5.95,3.85,11.55,29.0,0.25,7.35,0.1,0.2,1.08,,,41.17,,0.6,284.75,16.5,,0.0,0.0,20.05
2023-03-21 07:00:00,2023-03-21 08:00:00,135.75,180.0,0.97,6.68,4.35,12.33,28.68,0.3,8.77,0.15,0.2,1.15,,,41.62,,0.97,299.25,25.5,,0.0,0.0,20.35
2023-03-21 08:00:00,2023-03-21 09:00:00,196.5,206.0,0.9,7.63,4.8,14.33,16.87,0.28,13.95,0.2,0.22,1.22,,,42.45,94.5,1.02,327.25,43.25,,0.0,0.0,20.52
2023-03-21 09:00:00,2023-03-21 10:00:00,202.25,229.0,0.7,9.0,5.4,13.38,,0.22,17.07,0.2,0.22,1.48,,,43.7,80.25,0.95,316.0,90.75,,0.0,0.0,23.15
2023-03-21 10:00:00,2023-03-21 11:00:00,91.0,93.0,0.95,8.03,5.07,11.8,,0.29,20.6,0.18,0.2,1.6,,,44.5,69.5,0.78,199.0,104.5,,0.0,0.0,24.32
2023-03-21 11:00:00,2023-03-21 12:00:00,76.0,94.25,1.33,4.93,3.7,7.5,,0.39,43.47,0.1,0.12,0.9,0.12,,35.95,61.75,0.72,74.5,117.0,,0.0,0.0,25.35
2023-03-21 12:00:00,2023-03-21 13:00:00,61.0,104.0,1.0,3.88,2.88,8.15,23.12,0.31,40.58,0.1,0.1,0.1,0.35,,28.75,56.75,0.68,147.75,94.0,,0.12,0.0,26.35
2023-03-21 13:00:00,2023-03-21 14:00:00,93.25,112.5,0.77,4.03,2.77,8.9,31.0,0.24,37.2,0.1,0.2,0.2,0.65,,29.38,56.25,0.8,243.25,70.75,,0.35,0.0,26.5
2023-03-21 14:00:00,2023-03-21 15:00:00,106.0,130.0,0.82,4.6,3.13,9.68,32.95,0.25,49.35,0.1,0.2,0.35,1.18,,31.05,54.75,0.65,132.75,53.5,,0.57,0.0,26.58
2023-03-21 15:00:00,2023-03-21 16:00:00,139.25,172.75,0.85,5.5,3.6,11.6,31.23,0.26,54.78,0.1,0.2,0.47,1.38,,30.88,55.75,0.6,243.5,33.5,,0.72,0.0,26.33
2023-03-21 16:00:00,2023-03-21 17:00:00,162.75,200.0,0.8,6.12,3.88,14.0,30.48,0.24,50.07,0.1,0.28,0.85,1.25,,30.68,57.75,0.43,174.25,18.75,,0.88,0.0,26.1
2023-03-21 17:00:00,2023-03-21 18:00:00,149.5,194.5,0.88,6.52,4.2,15.35,28.85,0.27,28.1,0.1,0.3,0.6,1.83,,28.73,67.75,0.45,178.0,8.5,,1.0,0.0,24.88
2023-03-21 18:00:00,2023-03-21 19:00:00,130.0,243.25,0.95,9.25,5.7,16.62,24.73,0.29,7.27,0.1,0.3,0.67,1.9,,26.55,74.5,0.3,84.75,7.0,,1.0,0.0,23.97
2023-03-21 19:00:00,2023-03-21 20:00:00,292.0,471.0,0.88,11.18,6.67,18.98,24.6,0.27,3.7,0.1,0.43,0.62,2.0,,26.6,80.25,0.25,165.5,7.0,,1.05,0.0,23.2
2023-03-21 20:00:00,2023-03-21 21:00:00,321.0,418.0,0.85,11.97,7.05,21.62,23.7,0.26,3.85,0.12,0.5,0.7,2.07,,26.58,86.0,0.48,321.0,7.25,,1.1,0.0,22.62
2023-03-21 21:00:00,2023-03-21 22:00:00,,,0.88,12.22,7.23,24.1,25.57,0.26,4.32,0.2,0.6,0.7,1.05,,27.98,87.0,0.22,188.75,7.0,,1.12,0.0,22.27
2023-03-21 22:00:00,2023-03-21 23:00:00,383.25,503.75,0.78,11.4,6.7,25.43,28.08,0.23,7.45,0.2,0.6,0.73,1.62,,29.9,87.0,0.6,80.25,7.25,,1.12,0.0,22.08
2023-03-21 23:00:00,2023-03-22 00:00:00,230.0,338.5,0.9,7.25,4.58,23.55,28.0,0.28,14.3,0.2,0.53,0.97,1.5,,30.02,81.75,0.5,120.0,7.0,,1.08,0.0,22.12
