From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-03-21 13:00:00,2023-03-21 14:00:00,,,2.78,10.08,8.93,2.3,6.85,0.47,55.9,0.1,46.21,0.6,173.16,808.5,34.29,0.0
2023-03-21 14:00:00,2023-03-21 15:00:00,,,2.93,12.86,10.5,3.92,8.45,0.4,61.37,0.1,40.1,0.58,165.18,616.1,34.27,0.0
2023-03-21 15:00:00,2023-03-21 16:00:00,1.77,15.62,2.72,10.23,8.96,7.04,8.04,0.39,62.0,0.1,41.35,0.65,190.36,257.8,33.33,0.0
2023-03-21 16:00:00,2023-03-21 17:00:00,0.11,10.79,2.63,10.18,8.86,10.34,7.79,0.41,62.8,0.1,40.96,0.58,213.79,104.9,31.47,0.0
2023-03-21 17:00:00,2023-03-21 18:00:00,,,2.64,23.87,16.02,12.01,10.09,0.46,55.23,0.1,46.44,0.4,225.49,50.22,30.96,0.0
2023-03-21 18:00:00,2023-03-21 19:00:00,16.19,42.63,12.74,63.48,44.82,11.06,8.11,0.54,33.95,0.1,55.07,0.41,212.13,34.92,32.91,0.0
2023-03-21 19:00:00,2023-03-21 20:00:00,20.14,126.23,18.56,97.53,67.27,11.95,6.72,0.56,8.71,0.12,68.09,0.23,125.27,34.8,28.74,0.0
2023-03-21 20:00:00,2023-03-21 21:00:00,69.02,229.78,39.08,115.39,93.06,7.98,5.9,0.69,4.39,0.2,71.39,0.13,124.85,34.7,27.91,0.0
2023-03-21 21:00:00,2023-03-21 22:00:00,56.77,329.34,59.22,114.03,108.5,5.47,5.34,0.96,3.69,0.51,74.8,0.35,79.23,34.62,26.09,0.0
2023-03-21 22:00:00,2023-03-21 23:00:00,12.12,261.36,14.88,82.28,56.36,22.13,5.77,1.03,4.05,2.43,75.82,0.23,124.86,34.78,24.7,0.0
2023-03-21 23:00:00,2023-03-22 00:00:00,2.46,136.78,22.08,78.6,60.2,22.33,7.45,0.96,7.66,3.98,74.59,0.36,116.43,34.65,24.46,0.0
2023-03-22 00:00:00,2023-03-22 01:00:00,13.52,72.43,3.47,31.1,20.46,30.02,7.64,0.57,25.99,1.49,67.64,0.45,108.2,34.7,24.67,0.0
2023-03-22 01:00:00,2023-03-22 02:00:00,23.84,36.71,4.12,39.31,25.27,27.04,7.56,0.62,23.36,0.75,70.93,0.32,99.69,34.83,23.81,0.0
2023-03-22 02:00:00,2023-03-22 03:00:00,10.51,61.46,3.51,35.04,22.56,26.77,7.57,0.52,27.19,1.02,72.41,0.18,184.64,34.7,22.99,0.0
2023-03-22 03:00:00,2023-03-22 04:00:00,1.83,67.47,8.78,55.33,37.38,23.3,7.2,0.54,15.08,0.57,78.59,0.36,317.06,34.5,22.4,0.05
2023-03-22 04:00:00,2023-03-22 05:00:00,0.26,45.42,4.37,40.51,26.1,23.48,6.71,0.68,15.42,0.78,87.24,0.53,153.88,34.77,21.33,0.0
2023-03-22 05:00:00,2023-03-22 06:00:00,0.04,33.77,4.88,45.96,29.36,21.75,6.58,0.68,9.83,2.02,88.09,0.29,198.97,35.45,21.22,0.0
2023-03-22 06:00:00,2023-03-22 07:00:00,0.68,26.5,7.29,47.71,32.2,21.42,6.17,0.68,9.13,0.8,87.66,0.15,192.72,45.23,21.39,0.0
2023-03-22 07:00:00,2023-03-22 08:00:00,4.35,24.0,14.53,54.85,41.74,20.71,6.14,0.66,10.6,1.31,83.16,0.33,102.68,99.1,22.44,0.0
2023-03-22 08:00:00,2023-03-22 09:00:00,5.26,29.52,8.03,42.28,29.96,22.26,7.1,0.68,27.98,0.48,71.01,0.38,244.53,151.85,24.83,0.0
2023-03-22 09:00:00,2023-03-22 10:00:00,1.76,32.13,10.09,62.26,42.05,20.15,14.46,0.99,30.99,0.76,61.66,0.32,165.9,220.57,27.76,0.0
2023-03-22 10:00:00,2023-03-22 11:00:00,2.86,40.37,18.04,92.4,64.18,14.82,28.92,1.0,34.93,0.2,53.54,0.88,9.7,655.2,29.82,0.0
2023-03-22 11:00:00,2023-03-22 12:00:00,16.52,56.2,12.04,74.93,50.24,18.43,35.87,0.78,50.66,0.1,44.76,0.6,262.08,754.42,32.4,0.0
2023-03-22 12:00:00,2023-03-22 13:00:00,21.44,59.87,4.38,30.11,20.68,20.27,16.14,0.64,67.11,0.1,38.36,0.65,261.35,702.17,34.22,0.0
2023-03-22 13:00:00,2023-03-22 14:00:00,12.02,51.99,5.01,37.46,25.02,18.3,17.16,0.53,63.78,0.1,33.49,0.55,330.81,599.83,35.16,0.0
2023-03-22 14:00:00,2023-03-22 15:00:00,7.96,41.14,4.33,22.18,16.5,17.17,11.25,0.41,70.37,0.1,29.8,0.83,329.7,635.83,36.53,0.0
2023-03-22 15:00:00,2023-03-22 16:00:00,3.21,69.2,4.84,22.38,17.01,15.69,8.32,0.33,57.93,0.1,36.24,1.59,13.21,125.8,31.97,0.0
2023-03-22 16:00:00,2023-03-22 17:00:00,17.77,91.25,3.55,20.71,15.1,13.81,8.66,0.38,54.43,0.1,47.38,0.69,98.01,119.78,30.09,0.0
2023-03-22 17:00:00,2023-03-22 18:00:00,30.71,67.47,4.52,41.2,26.59,14.11,8.41,0.4,41.35,0.1,50.87,0.21,266.83,55.8,31.1,0.0
2023-03-22 18:00:00,2023-03-22 19:00:00,16.23,55.21,6.89,59.03,37.8,15.25,7.17,0.47,28.22,0.1,57.92,0.3,177.59,34.98,30.62,0.0
2023-03-22 19:00:00,2023-03-22 20:00:00,1.32,64.25,7.44,67.27,42.54,16.79,6.69,0.53,16.91,0.12,63.94,0.25,146.06,34.58,28.43,0.0
2023-03-22 20:00:00,2023-03-22 21:00:00,0.14,62.78,13.81,55.23,41.36,15.96,6.93,0.61,24.58,0.31,65.95,0.18,193.3,34.5,27.97,0.0
2023-03-22 21:00:00,2023-03-22 22:00:00,0.02,108.67,24.62,92.92,69.72,12.05,6.8,0.73,7.11,1.25,71.69,0.25,171.66,34.52,26.79,0.0
2023-03-22 22:00:00,2023-03-22 23:00:00,5.92,169.04,27.38,89.36,70.07,13.56,5.85,0.66,3.21,0.85,79.2,0.24,119.02,34.6,25.59,0.0
2023-03-22 23:00:00,2023-03-23 00:00:00,27.36,145.41,29.36,82.67,68.17,16.77,5.48,0.65,4.05,0.81,82.14,0.21,129.16,34.47,24.92,0.0
2023-03-23 00:00:00,2023-03-23 01:00:00,32.93,136.24,51.28,85.5,87.23,11.62,5.69,0.69,2.78,1.75,84.16,0.18,41.54,34.42,24.58,0.0
2023-03-23 01:00:00,2023-03-23 02:00:00,11.13,127.52,19.45,63.88,50.4,24.96,5.46,0.58,4.12,0.5,82.37,0.16,120.21,34.38,24.27,0.0
2023-03-23 02:00:00,2023-03-23 03:00:00,16.59,73.03,7.01,41.74,28.87,29.18,5.33,0.52,8.32,0.67,84.24,0.18,131.19,34.55,24.36,0.0
2023-03-23 03:00:00,2023-03-23 04:00:00,11.94,44.37,34.43,65.3,63.16,19.13,5.42,0.56,3.58,0.58,87.78,0.12,169.18,34.52,25.03,0.0
2023-03-23 04:00:00,2023-03-23 05:00:00,3.75,66.49,36.21,61.19,62.44,19.8,5.05,0.59,3.06,0.64,90.19,0.17,150.63,34.43,24.45,0.0
2023-03-23 05:00:00,2023-03-23 06:00:00,3.35,111.07,54.19,64.75,78.72,14.75,4.89,0.58,2.91,0.74,92.64,0.13,171.1,35.05,24.02,0.0
2023-03-23 06:00:00,2023-03-23 07:00:00,13.16,124.87,32.19,53.98,55.45,23.26,5.52,0.6,2.89,0.64,91.48,0.17,131.96,59.6,25.81,0.0
2023-03-23 07:00:00,2023-03-23 08:00:00,17.36,104.05,16.99,64.83,48.92,25.55,8.06,1.1,11.52,3.84,77.5,0.32,164.5,112.95,27.54,0.0
2023-03-23 08:00:00,2023-03-23 09:00:00,18.21,87.23,7.86,42.11,29.74,28.93,10.58,0.7,29.01,4.22,62.68,0.42,185.6,130.6,32.88,0.0
2023-03-23 09:00:00,2023-03-23 10:00:00,17.17,69.39,5.67,35.23,24.39,26.91,17.53,0.6,46.71,0.8,49.01,0.44,253.51,243.47,33.14,0.0
2023-03-23 10:00:00,2023-03-23 11:00:00,11.67,47.78,10.84,71.41,47.42,21.47,42.36,0.55,45.5,0.11,39.07,0.52,110.33,644.7,40.82,0.0
2023-03-23 11:00:00,2023-03-23 12:00:00,14.81,41.77,25.44,125.86,87.59,10.37,72.81,0.53,33.4,0.1,36.37,0.65,85.39,783.17,40.95,0.0
2023-03-23 12:00:00,2023-03-23 13:00:00,12.53,51.85,22.58,102.92,73.31,16.87,50.49,0.47,45.41,0.1,31.67,0.49,310.67,772.25,38.43,0.0
2023-03-23 13:00:00,2023-03-23 14:00:00,5.61,49.77,5.39,38.09,25.65,27.42,23.75,0.41,64.28,0.1,26.8,0.72,175.24,758.4,39.54,0.0
2023-03-23 14:00:00,2023-03-23 15:00:00,2.73,42.18,4.2,28.04,19.45,23.59,16.94,0.39,80.62,0.1,24.89,0.72,310.08,583.5,39.48,0.0
2023-03-23 15:00:00,2023-03-23 16:00:00,2.03,36.7,3.43,17.67,13.41,18.99,9.56,0.33,76.46,0.1,24.45,0.79,251.74,297.12,37.7,0.0
2023-03-23 16:00:00,2023-03-23 17:00:00,4.5,35.18,3.37,24.1,16.72,16.51,8.68,0.35,76.09,0.1,24.79,0.63,300.62,106.1,37.36,0.0
2023-03-23 17:00:00,2023-03-23 18:00:00,7.29,37.07,2.93,42.22,25.84,17.21,12.54,0.51,72.17,0.1,34.13,0.27,170.65,57.97,35.98,0.0
2023-03-23 18:00:00,2023-03-23 19:00:00,15.51,49.38,3.46,87.19,49.76,15.15,12.58,0.67,41.94,0.1,41.84,0.29,72.61,35.12,33.51,0.0
2023-03-23 19:00:00,2023-03-23 20:00:00,23.35,67.97,10.04,95.27,59.26,14.03,11.61,0.71,28.07,0.1,47.48,0.28,83.92,34.75,32.02,0.0
2023-03-23 20:00:00,2023-03-23 21:00:00,26.75,128.3,5.87,76.16,45.93,19.76,10.18,0.88,17.88,0.1,56.36,0.26,120.11,34.88,30.23,0.0
2023-03-23 21:00:00,2023-03-23 22:00:00,27.45,149.77,14.78,88.49,59.52,16.53,8.4,0.88,10.28,0.12,57.4,0.22,130.41,34.57,29.1,0.0
2023-03-23 22:00:00,2023-03-23 23:00:00,21.82,114.17,63.06,108.2,108.53,11.2,9.24,1.27,6.84,1.41,63.17,0.15,117.45,34.58,27.48,0.0
2023-03-23 23:00:00,2023-03-24 00:00:00,30.81,194.28,27.25,87.28,68.89,18.97,6.73,0.78,3.52,2.12,67.59,0.28,67.18,34.45,26.31,0.0
2023-03-24 00:00:00,2023-03-24 01:00:00,47.0,192.84,31.36,81.1,68.96,19.58,6.36,0.78,3.4,0.79,73.81,0.18,240.01,34.55,25.77,0.0
2023-03-24 01:00:00,2023-03-24 02:00:00,39.52,136.87,18.35,61.57,48.32,28.39,6.67,0.84,9.9,0.79,71.34,0.24,136.8,34.3,25.48,0.0
2023-03-24 02:00:00,2023-03-24 03:00:00,21.35,91.98,14.92,64.09,46.88,25.1,7.42,0.92,5.45,2.54,74.21,0.14,166.71,34.6,24.93,0.0
2023-03-24 03:00:00,2023-03-24 04:00:00,18.52,116.17,17.07,59.65,46.28,24.29,7.3,0.85,5.65,3.26,73.67,0.35,46.5,34.57,25.1,0.0
2023-03-24 04:00:00,2023-03-24 05:00:00,14.82,100.83,12.47,54.23,39.76,25.39,6.62,0.77,4.54,0.58,73.31,0.25,174.97,34.65,25.07,0.0
2023-03-24 05:00:00,2023-03-24 06:00:00,7.38,69.61,8.13,48.82,33.46,25.64,6.39,0.74,6.45,0.65,74.19,0.23,166.45,35.3,25.16,0.0
2023-03-24 06:00:00,2023-03-24 07:00:00,4.42,98.29,46.14,79.8,80.13,13.37,6.59,0.96,3.23,1.64,78.42,0.18,235.14,59.3,25.44,0.0
2023-03-24 07:00:00,2023-03-24 08:00:00,53.6,153.39,40.48,102.07,87.23,13.61,8.65,1.26,7.71,2.77,65.5,0.21,112.46,109.5,29.23,0.0
2023-03-24 08:00:00,2023-03-24 09:00:00,47.81,151.86,9.25,65.88,43.27,27.32,11.22,1.1,37.45,1.73,47.69,0.42,70.15,130.93,32.66,0.0
2023-03-24 09:00:00,2023-03-24 10:00:00,21.91,103.17,4.8,37.5,24.87,29.55,14.38,1.06,68.56,0.15,34.41,0.28,175.44,252.25,36.05,0.0
2023-03-24 10:00:00,2023-03-24 11:00:00,24.46,60.35,9.12,63.88,42.12,22.7,28.14,0.72,67.71,0.1,31.94,0.42,207.5,616.17,38.23,0.0
2023-03-24 11:00:00,2023-03-24 12:00:00,28.42,55.63,26.09,138.4,94.67,13.31,53.84,0.63,52.97,0.1,28.84,0.52,306.49,749.08,38.85,0.0
2023-03-24 12:00:00,2023-03-24 13:00:00,32.24,64.68,9.16,104.67,63.47,18.91,55.77,0.66,68.1,0.1,28.23,0.67,237.94,441.7,38.33,0.0
2023-03-24 13:00:00,2023-03-24 14:00:00,29.52,65.65,5.46,72.24,43.56,22.62,37.33,0.76,88.69,0.1,26.39,0.46,230.81,472.2,39.38,0.0
2023-03-24 14:00:00,2023-03-24 15:00:00,13.57,67.52,4.5,61.47,37.16,22.67,35.24,0.73,88.96,0.1,25.43,0.48,223.6,455.5,40.2,0.0
2023-03-24 15:00:00,2023-03-24 16:00:00,5.29,69.67,3.18,25.43,17.27,21.28,15.07,0.59,103.35,0.1,24.69,0.55,269.51,288.03,39.65,0.0
2023-03-24 16:00:00,2023-03-24 17:00:00,9.11,57.98,2.99,25.86,17.34,18.55,11.79,0.55,92.03,0.1,24.52,0.56,260.17,112.43,38.72,0.0
2023-03-24 17:00:00,2023-03-24 18:00:00,17.05,53.66,2.94,45.65,27.64,17.99,11.01,0.59,69.06,0.1,29.55,0.33,200.44,49.78,37.51,0.0
2023-03-24 18:00:00,2023-03-24 19:00:00,24.73,75.48,4.51,88.47,51.27,15.39,9.62,0.78,36.45,0.1,35.97,0.14,180.19,35.25,35.7,0.0
2023-03-24 19:00:00,2023-03-24 20:00:00,15.94,89.57,6.16,70.58,43.25,17.59,10.87,0.87,40.03,0.1,42.1,0.14,220.63,34.88,33.2,0.0
2023-03-24 20:00:00,2023-03-24 21:00:00,38.43,137.7,3.29,71.89,41.64,19.78,10.12,0.96,28.29,0.1,48.52,0.33,182.69,34.58,31.77,0.0
2023-03-24 21:00:00,2023-03-24 22:00:00,56.15,168.57,24.17,121.21,84.14,9.02,9.72,1.22,8.35,0.1,53.62,0.21,141.77,34.65,30.32,0.0
2023-03-24 22:00:00,2023-03-24 23:00:00,51.07,217.61,14.99,88.08,59.47,16.94,9.47,1.25,14.72,0.15,55.38,0.22,143.5,34.43,29.39,0.0
2023-03-24 23:00:00,2023-03-25 00:00:00,49.71,154.69,14.63,77.72,53.77,18.88,10.18,1.14,17.29,0.29,58.81,0.21,180.82,34.58,27.99,0.0
2023-03-25 00:00:00,2023-03-25 01:00:00,47.22,146.21,27.69,108.43,80.28,12.54,9.63,1.13,6.27,0.75,64.02,0.22,60.19,34.52,26.98,0.0
2023-03-25 01:00:00,2023-03-25 02:00:00,59.96,208.3,35.73,100.79,82.74,15.38,8.19,1.17,3.55,1.5,71.35,0.21,206.53,34.62,25.92,0.0
2023-03-25 02:00:00,2023-03-25 03:00:00,94.82,259.23,42.37,97.56,86.38,13.46,7.62,1.17,3.49,2.21,74.04,0.24,120.13,34.52,25.12,0.0
2023-03-25 03:00:00,2023-03-25 04:00:00,79.77,278.77,40.15,90.09,80.7,16.53,7.46,1.17,3.44,2.53,76.23,0.2,234.64,34.55,24.55,0.0
2023-03-25 04:00:00,2023-03-25 05:00:00,52.0,208.65,33.13,82.11,70.9,20.66,7.05,1.07,3.71,2.79,76.48,0.14,205.84,34.52,24.55,0.0
2023-03-25 05:00:00,2023-03-25 06:00:00,36.67,155.4,57.36,91.98,95.49,15.4,6.11,1.08,2.91,2.33,79.4,0.18,193.93,35.33,27.71,0.0
2023-03-25 06:00:00,2023-03-25 07:00:00,28.57,150.48,56.99,90.62,94.48,16.34,6.61,1.08,3.01,2.5,78.32,0.19,120.27,60.55,27.09,0.0
2023-03-25 07:00:00,2023-03-25 08:00:00,,143.96,9.96,59.0,40.24,32.25,9.84,1.19,13.86,2.9,68.23,0.29,55.41,109.4,30.1,0.0
2023-03-25 08:00:00,2023-03-25 09:00:00,,117.87,6.01,55.44,35.21,31.99,17.1,1.52,31.64,1.65,60.32,0.2,214.46,147.25,31.11,0.0
2023-03-25 09:00:00,2023-03-25 10:00:00,,87.45,3.62,29.86,19.93,32.29,12.13,0.96,52.39,0.12,50.64,0.24,166.96,220.1,33.77,0.0
2023-03-25 10:00:00,2023-03-25 11:00:00,,57.1,2.92,23.26,15.92,27.78,11.18,0.79,66.99,0.1,41.97,0.34,235.9,586.12,36.72,0.0
2023-03-25 11:00:00,2023-03-25 12:00:00,,,3.01,18.81,13.68,13.49,,0.67,39.46,0.1,34.68,0.63,248.86,718.57,38.66,0.0
2023-03-25 12:00:00,2023-03-25 13:00:00,,,7.49,63.46,40.59,14.15,26.55,0.61,51.39,0.1,31.73,0.44,259.97,429.57,39.69,0.0
2023-03-25 13:00:00,2023-03-25 14:00:00,,,,,,27.26,24.91,0.7,69.98,0.1,30.14,0.77,250.95,552.62,40.25,0.0
2023-03-25 14:00:00,2023-03-25 15:00:00,,,6.76,51.42,33.72,13.14,15.21,0.59,76.36,0.1,28.4,0.66,347.59,523.75,40.31,0.0
2023-03-25 15:00:00,2023-03-25 16:00:00,,,4.69,76.16,44.98,14.5,35.73,0.57,71.8,0.1,26.72,0.49,151.49,253.3,40.15,0.0
2023-03-25 16:00:00,2023-03-25 17:00:00,,,3.16,36.73,23.15,18.1,15.67,0.52,82.54,0.1,24.4,0.56,246.87,112.5,36.66,0.0
2023-03-25 17:00:00,2023-03-25 18:00:00,0.61,66.6,3.18,57.65,34.1,25.9,9.51,0.64,54.78,0.1,29.9,0.33,247.54,59.07,34.74,0.0
2023-03-25 18:00:00,2023-03-25 19:00:00,3.38,71.77,3.73,70.91,41.47,29.22,9.32,0.89,45.34,0.1,38.06,0.43,284.45,35.03,32.2,0.0
2023-03-25 19:00:00,2023-03-25 20:00:00,16.97,94.11,2.78,34.79,21.84,46.41,8.12,0.55,49.33,0.1,35.4,0.41,270.34,34.85,30.67,0.0
2023-03-25 20:00:00,2023-03-25 21:00:00,20.61,82.12,15.62,94.83,63.51,36.46,6.87,0.65,27.19,0.1,41.29,0.17,211.07,34.77,28.64,0.0
2023-03-25 21:00:00,2023-03-25 22:00:00,38.04,95.68,2.52,40.15,24.43,38.66,6.6,0.6,36.12,0.1,46.01,0.31,122.32,34.65,27.36,0.0
2023-03-25 22:00:00,2023-03-25 23:00:00,48.91,117.7,9.35,71.04,46.05,33.45,6.64,0.79,12.72,0.1,56.51,0.29,174.94,34.73,25.76,0.0
2023-03-25 23:00:00,2023-03-26 00:00:00,,133.4,9.4,72.08,46.63,41.9,6.43,0.78,7.76,0.15,62.78,0.24,211.09,34.53,24.77,0.0
2023-03-26 00:00:00,2023-03-26 01:00:00,,151.58,14.72,76.29,53.1,40.42,6.62,0.89,5.04,0.19,65.09,0.22,141.41,34.6,24.53,0.0
2023-03-26 01:00:00,2023-03-26 02:00:00,81.24,168.13,12.27,77.0,51.51,32.94,6.4,0.9,4.63,0.68,64.53,0.18,136.91,34.5,24.95,0.0
2023-03-26 02:00:00,2023-03-26 03:00:00,45.2,174.16,30.57,87.36,71.58,29.29,6.11,0.91,2.9,0.98,68.81,0.32,289.95,34.65,24.62,0.0
2023-03-26 03:00:00,2023-03-26 04:00:00,60.13,200.57,27.4,74.68,62.42,36.54,5.99,0.93,2.93,1.42,73.94,0.31,130.44,34.6,23.83,0.0
2023-03-26 04:00:00,2023-03-26 05:00:00,23.52,175.31,23.18,68.72,55.92,38.91,5.8,1.0,3.73,1.74,75.09,0.28,196.24,34.48,23.58,0.0
2023-03-26 05:00:00,2023-03-26 06:00:00,1.77,150.02,25.64,68.6,57.84,35.64,5.47,1.01,3.65,1.98,74.97,0.24,144.51,35.4,23.9,0.0
2023-03-26 06:00:00,2023-03-26 07:00:00,30.28,124.02,16.6,62.0,47.14,38.33,5.99,1.03,5.67,2.42,72.91,0.14,131.99,57.83,24.41,0.0
2023-03-26 07:00:00,2023-03-26 08:00:00,54.1,120.24,13.62,56.04,41.64,41.45,6.7,0.98,9.35,1.97,66.67,0.33,248.37,104.05,26.83,0.0
2023-03-26 08:00:00,2023-03-26 09:00:00,,116.24,7.05,54.46,35.54,42.21,6.99,1.21,17.18,0.69,60.59,0.27,176.22,130.22,31.8,0.0
2023-03-26 09:00:00,2023-03-26 10:00:00,7.35,112.64,4.27,36.45,23.89,37.31,11.36,1.34,47.93,0.18,44.05,0.34,172.14,238.32,33.08,0.0
2023-03-26 10:00:00,2023-03-26 11:00:00,21.16,96.3,3.95,32.12,21.38,33.03,15.61,1.15,70.01,0.1,32.11,0.75,91.12,590.88,34.72,0.0
2023-03-26 11:00:00,2023-03-26 12:00:00,63.6,95.03,3.55,30.63,20.28,30.35,19.27,0.83,80.88,0.1,28.69,0.62,303.89,687.6,36.5,0.0
2023-03-26 12:00:00,2023-03-26 13:00:00,26.97,91.7,3.43,24.96,17.22,28.91,15.14,0.7,86.68,0.1,28.5,0.99,252.68,666.22,36.74,0.0
2023-03-26 13:00:00,2023-03-26 14:00:00,25.44,80.89,3.32,23.82,16.54,24.68,12.62,0.64,89.14,0.1,26.99,0.94,311.09,579.4,37.22,0.0
2023-03-26 14:00:00,2023-03-26 15:00:00,37.25,77.19,3.18,27.23,18.21,24.2,12.63,0.72,93.62,0.1,30.0,1.0,331.97,277.4,35.91,0.0
2023-03-26 15:00:00,2023-03-26 16:00:00,20.68,79.49,3.8,25.23,17.66,21.67,12.07,0.66,71.98,0.1,32.83,1.46,4.46,249.47,34.81,0.0
2023-03-26 16:00:00,2023-03-26 17:00:00,60.09,71.58,3.39,24.78,17.1,21.82,10.95,0.65,64.55,0.1,35.0,0.58,126.26,118.5,34.39,0.0
2023-03-26 17:00:00,2023-03-26 18:00:00,0.3,68.09,2.83,24.75,16.63,19.36,10.49,0.78,66.06,0.1,42.76,0.43,199.23,57.88,31.99,0.0
2023-03-26 18:00:00,2023-03-26 19:00:00,0.3,70.87,3.08,59.85,35.17,20.05,7.87,0.8,42.18,0.1,47.67,0.2,97.79,34.93,29.87,0.0
2023-03-26 19:00:00,2023-03-26 20:00:00,0.01,108.49,6.78,80.38,48.87,21.34,8.33,0.95,28.47,0.1,51.88,0.27,159.06,34.73,29.17,0.0
2023-03-26 20:00:00,2023-03-26 21:00:00,,199.22,4.83,50.98,31.94,24.75,7.75,1.01,28.01,0.1,53.7,0.4,286.19,34.48,29.0,0.0
2023-03-26 21:00:00,2023-03-26 22:00:00,7.87,145.78,9.39,60.31,40.47,20.38,22.38,0.6,35.75,0.1,53.73,0.94,208.78,35.77,26.93,0.0
2023-03-26 22:00:00,2023-03-26 23:00:00,14.65,177.71,2.83,25.1,16.81,22.39,9.68,0.75,40.27,0.1,59.25,0.62,135.94,34.83,25.66,0.0
2023-03-26 23:00:00,2023-03-27 00:00:00,29.57,53.53,2.89,26.31,17.5,23.92,9.79,0.63,36.02,0.1,69.72,0.27,192.67,34.6,24.2,0.0
2023-03-27 00:00:00,2023-03-27 01:00:00,35.53,61.57,3.31,33.38,21.53,23.3,9.53,0.63,29.22,0.12,75.78,0.46,218.09,34.48,23.64,0.0
2023-03-27 01:00:00,2023-03-27 02:00:00,13.83,65.72,3.98,41.69,26.41,29.36,7.61,0.62,20.64,0.15,82.99,0.26,53.68,34.8,22.87,0.05
2023-03-27 02:00:00,2023-03-27 03:00:00,14.75,34.46,3.34,41.97,26.04,30.68,6.75,0.66,16.89,0.29,83.22,0.46,161.89,34.42,22.73,0.0
2023-03-27 03:00:00,2023-03-27 04:00:00,3.48,39.84,3.5,48.97,29.82,32.05,6.97,0.99,10.58,0.86,84.44,0.3,213.37,34.67,22.77,0.0
2023-03-27 04:00:00,2023-03-27 05:00:00,0.77,39.84,5.11,54.07,33.78,32.48,7.12,0.81,7.64,1.46,86.91,0.19,172.97,34.62,22.57,0.0
2023-03-27 05:00:00,2023-03-27 06:00:00,0.21,47.27,5.25,53.38,33.53,30.2,5.9,1.07,4.97,1.79,89.12,0.23,209.11,35.62,22.19,0.0
2023-03-27 06:00:00,2023-03-27 07:00:00,,,11.96,54.3,39.39,29.29,5.72,1.03,5.1,1.74,90.06,0.23,129.71,63.57,22.43,0.0
2023-03-27 07:00:00,2023-03-27 08:00:00,,65.08,9.42,60.09,40.38,32.43,5.89,1.68,15.1,2.7,77.08,0.47,234.45,109.33,25.08,0.0
2023-03-27 08:00:00,2023-03-27 09:00:00,4.02,101.17,6.83,41.6,28.64,36.59,9.04,0.96,26.87,1.88,63.3,0.54,331.53,126.52,27.18,0.0
2023-03-27 09:00:00,2023-03-27 10:00:00,3.11,68.87,5.71,38.66,26.2,31.53,11.95,0.71,39.9,0.1,48.25,0.27,292.24,233.95,30.24,0.0
2023-03-27 10:00:00,2023-03-27 11:00:00,0.06,44.35,25.89,124.1,87.03,16.16,33.66,0.82,28.53,0.1,39.8,0.49,266.58,611.7,32.93,0.0
2023-03-27 11:00:00,2023-03-27 12:00:00,,67.48,56.01,178.59,139.65,8.06,72.06,1.08,23.33,0.1,34.55,0.66,241.89,700.28,34.89,0.0
2023-03-27 12:00:00,2023-03-27 13:00:00,,119.48,33.65,124.93,93.69,24.86,54.89,1.01,45.09,0.1,33.45,0.96,247.34,735.85,35.75,0.0
2023-03-27 13:00:00,2023-03-27 14:00:00,1.95,110.11,7.92,57.01,37.57,32.92,27.86,0.8,63.8,0.1,32.57,0.73,295.06,717.65,36.23,0.0
2023-03-27 14:00:00,2023-03-27 15:00:00,2.39,78.49,8.24,81.57,50.66,27.76,36.16,0.69,62.23,0.1,31.69,0.84,252.98,584.48,37.24,0.0
2023-03-27 15:00:00,2023-03-27 16:00:00,2.07,74.56,14.19,108.23,69.36,21.31,45.81,0.64,52.89,0.1,31.16,0.8,276.3,330.17,37.25,0.0
2023-03-27 16:00:00,2023-03-27 17:00:00,0.3,63.1,5.48,41.09,27.3,31.75,18.81,0.61,66.11,0.1,31.6,0.75,288.37,107.95,36.39,0.0
2023-03-27 17:00:00,2023-03-27 18:00:00,0.42,64.96,3.35,41.18,25.63,28.16,15.48,0.66,59.97,0.1,33.8,0.46,249.85,64.52,35.45,0.0
2023-03-27 18:00:00,2023-03-27 19:00:00,1.74,82.03,3.86,72.74,42.53,26.05,16.69,0.82,41.97,0.1,39.76,0.45,242.12,34.95,33.62,0.0
2023-03-27 19:00:00,2023-03-27 20:00:00,2.13,174.84,21.37,139.22,91.31,18.51,17.63,0.89,12.26,0.1,48.78,0.32,115.27,34.83,31.25,0.0
2023-03-27 20:00:00,2023-03-27 21:00:00,1.89,468.29,4.62,61.97,37.51,34.68,12.08,1.0,23.11,0.1,54.54,0.26,114.77,34.65,29.47,0.0
2023-03-27 21:00:00,2023-03-27 22:00:00,0.55,238.11,4.7,54.41,33.63,31.87,10.48,0.96,22.77,0.1,55.68,0.37,106.28,34.38,28.89,0.0
2023-03-27 22:00:00,2023-03-27 23:00:00,0.39,138.54,3.19,32.76,21.11,33.31,10.37,1.02,28.95,0.1,56.45,0.32,147.61,34.55,28.18,0.0
2023-03-27 23:00:00,2023-03-28 00:00:00,0.22,57.62,5.5,67.93,41.33,31.02,11.68,1.31,13.93,0.17,61.98,0.14,130.83,34.57,26.93,0.0
