From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C)
2022-12-08 18:00:00,2022-12-08 19:00:00,21.25,33.75,0.3,8.5,4.78,2.62,15.92,0.4,30.77,,,,,29.38,66.0,0.3,110.5,,,21.2
2022-12-08 19:00:00,2022-12-08 20:00:00,28.5,45.33,0.23,12.57,6.88,2.48,15.47,0.44,27.59,0.2,,,,29.95,68.75,0.3,116.75,,,20.6
2022-12-08 20:00:00,2022-12-08 21:00:00,30.0,50.75,0.22,10.03,5.5,2.12,16.55,0.44,32.34,0.3,,,,27.77,64.75,0.4,117.0,,,20.58
2022-12-08 21:00:00,2022-12-08 22:00:00,29.75,46.25,0.15,6.55,3.55,1.95,17.62,0.43,39.96,,0.15,,,25.68,63.25,0.35,107.75,,,20.18
2022-12-08 22:00:00,2022-12-08 23:00:00,29.5,45.5,0.5,7.22,4.22,1.93,18.23,0.41,36.26,,,,,25.55,69.5,0.3,110.75,,,18.83
2022-12-08 23:00:00,2022-12-09 00:00:00,29.25,46.0,0.5,4.38,2.7,2.0,18.38,0.3,38.91,,,,,25.38,67.25,0.3,85.25,,,18.85
2022-12-09 00:00:00,2022-12-09 01:00:00,24.0,42.5,0.25,3.18,1.88,2.1,16.93,0.29,43.86,,0.08,,,25.63,68.75,0.3,90.5,,,18.25
2022-12-09 01:00:00,2022-12-09 02:00:00,25.0,44.0,0.3,3.3,1.98,2.18,15.85,0.24,47.52,,0.23,,,26.95,65.5,0.45,106.75,,,18.5
2022-12-09 02:00:00,2022-12-09 03:00:00,28.0,45.0,0.17,3.35,1.88,2.27,15.53,0.23,49.09,,0.15,,,27.95,62.75,0.35,101.5,,,18.45
2022-12-09 03:00:00,2022-12-09 04:00:00,27.0,45.0,0.2,3.0,1.78,2.12,14.85,0.19,47.59,,0.15,,,28.5,58.0,1.42,110.0,,,18.7
2022-12-09 04:00:00,2022-12-09 05:00:00,24.0,37.25,0.28,3.05,1.85,1.8,14.67,0.29,52.91,0.05,0.2,,,26.77,56.0,4.0,115.25,,,18.78
2022-12-09 05:00:00,2022-12-09 06:00:00,24.0,40.75,0.37,3.1,2.0,1.77,16.0,0.3,56.62,,0.2,,,25.95,54.0,3.8,115.0,,,18.83
2022-12-09 06:00:00,2022-12-09 07:00:00,23.5,40.0,0.3,3.85,2.3,2.25,16.07,0.32,57.42,,0.2,,,25.5,57.75,4.7,115.75,,,17.98
2022-12-09 07:00:00,2022-12-09 08:00:00,23.0,40.25,0.2,4.57,2.58,2.02,16.8,0.35,53.89,,0.12,,,25.12,64.5,5.0,117.0,,,16.73
2022-12-09 08:00:00,2022-12-09 09:00:00,26.0,40.67,0.2,5.15,2.88,2.2,15.18,0.33,49.35,,0.22,,,24.88,66.0,4.77,115.75,,,16.75
2022-12-09 09:00:00,2022-12-09 10:00:00,25.5,39.0,0.23,5.88,3.28,1.92,16.2,0.29,46.0,,0.1,,,26.38,62.75,4.1,115.0,,,17.55
2022-12-09 10:00:00,2022-12-09 11:00:00,23.5,35.0,0.47,6.53,3.88,1.9,16.3,0.28,45.09,,0.23,,,27.1,57.5,2.12,112.25,,,19.73
2022-12-09 11:00:00,2022-12-09 12:00:00,19.5,28.75,0.42,5.97,3.5,1.52,15.45,0.24,36.5,,,,,27.4,62.75,0.82,109.75,,,21.6
2022-12-09 12:00:00,2022-12-09 13:00:00,11.0,17.75,0.2,5.0,2.75,1.28,14.95,0.26,30.86,,,,,26.42,67.5,2.08,115.0,,,21.95
2022-12-09 13:00:00,2022-12-09 14:00:00,7.75,13.5,0.2,4.28,2.38,1.2,14.02,0.26,30.62,,0.13,,,25.35,71.75,1.68,109.5,,,21.75
2022-12-09 14:00:00,2022-12-09 15:00:00,6.75,12.0,0.23,3.55,2.0,1.2,14.23,0.26,29.22,,0.0,,,25.48,72.75,0.52,119.25,,,22.75
2022-12-09 15:00:00,2022-12-09 16:00:00,5.5,10.25,0.17,3.95,2.2,1.1,14.6,0.26,27.38,,0.1,,,25.65,74.25,0.62,123.5,,,22.75
2022-12-09 16:00:00,2022-12-09 17:00:00,5.5,7.25,0.2,4.33,2.5,1.23,14.45,0.24,26.5,,,,,26.38,75.0,0.35,104.0,,,22.08
2022-12-09 17:00:00,2022-12-09 18:00:00,9.0,13.5,0.2,4.88,2.75,1.43,14.1,0.23,26.87,,0.2,,,28.12,77.25,0.67,112.25,,,21.33
2022-12-09 18:00:00,2022-12-09 19:00:00,7.5,12.5,0.45,6.68,3.92,1.55,12.32,0.26,25.65,,,,,29.32,77.75,0.38,109.0,,,20.92
2022-12-09 19:00:00,2022-12-09 20:00:00,11.75,14.0,0.38,6.85,3.95,1.7,11.9,0.27,24.1,,,,,29.57,78.0,0.3,129.75,,,20.8
2022-12-09 20:00:00,2022-12-09 21:00:00,10.75,15.0,0.2,5.58,3.15,1.38,12.25,0.33,24.13,0.07,0.1,,,27.5,81.5,0.3,90.0,,,20.1
2022-12-09 21:00:00,2022-12-09 22:00:00,10.25,16.0,0.35,5.15,3.05,1.15,13.75,0.32,24.91,,,,,25.68,79.5,1.07,111.5,,,20.25
2022-12-09 22:00:00,2022-12-09 23:00:00,11.0,12.0,0.1,3.55,1.9,1.22,14.45,0.29,28.29,,0.1,,,25.33,78.75,0.75,111.5,,,20.2
2022-12-09 23:00:00,2022-12-10 00:00:00,8.0,9.0,0.4,2.38,1.6,1.2,14.12,0.28,29.72,,0.08,,,25.38,80.5,0.3,103.25,,,19.7
2022-12-10 00:00:00,2022-12-10 01:00:00,8.5,10.67,0.4,2.28,1.52,1.27,12.7,0.22,27.53,,0.12,,,25.77,83.25,0.3,81.75,,,19.05
2022-12-10 01:00:00,2022-12-10 02:00:00,11.25,15.5,0.35,2.2,1.45,1.45,11.18,0.21,28.94,,0.12,,,27.25,84.0,0.3,95.75,,,18.67
2022-12-10 02:00:00,2022-12-10 03:00:00,16.25,22.67,0.38,2.25,1.5,1.77,10.68,0.23,34.77,,0.1,,,28.38,87.0,0.3,101.5,,,18.05
2022-12-10 03:00:00,2022-12-10 04:00:00,20.5,28.67,0.25,2.7,1.62,1.9,10.38,0.24,36.81,,,,,29.05,90.25,0.35,132.25,,,17.38
2022-12-10 04:00:00,2022-12-10 05:00:00,21.5,29.5,0.45,2.6,1.72,1.6,10.47,0.32,39.94,0.1,,,,27.23,92.0,0.3,123.5,,,17.12
2022-12-10 05:00:00,2022-12-10 06:00:00,18.25,25.0,0.33,2.4,1.53,1.17,10.95,0.31,33.47,,0.1,,,25.9,91.75,0.45,103.5,,,17.62
2022-12-10 06:00:00,2022-12-10 07:00:00,13.25,16.5,0.2,3.15,1.75,2.25,10.75,0.32,26.35,,0.05,,,25.35,91.5,0.48,107.75,,,17.82
2022-12-10 07:00:00,2022-12-10 08:00:00,14.5,18.5,0.28,6.78,3.8,1.75,10.75,0.4,25.23,,0.05,,,25.28,91.75,0.3,119.5,,,18.05
2022-12-10 08:00:00,2022-12-10 09:00:00,16.0,20.0,0.25,5.4,3.1,1.55,10.93,0.29,23.26,,0.17,,,25.47,88.25,0.3,123.75,,,19.23
2022-12-10 09:00:00,2022-12-10 10:00:00,7.0,8.0,0.2,4.65,2.62,1.5,11.45,0.24,24.43,0.0,0.15,,,27.18,84.25,0.3,116.0,,,20.55
2022-12-10 10:00:00,2022-12-10 11:00:00,7.0,8.0,0.35,3.55,2.2,1.48,9.93,0.19,25.96,0.0,0.1,,,28.17,79.5,0.35,110.25,,,21.75
2022-12-10 11:00:00,2022-12-10 12:00:00,,,0.3,4.05,2.4,1.57,9.68,0.19,26.26,,0.07,,,28.55,77.25,0.38,103.25,,,22.38
2022-12-10 12:00:00,2022-12-10 13:00:00,8.0,10.0,0.22,3.75,2.18,1.35,10.02,0.26,27.04,0.05,0.12,,,27.23,78.25,0.4,104.0,,,22.23
2022-12-10 13:00:00,2022-12-10 14:00:00,8.0,10.5,0.27,3.25,1.95,1.3,11.05,0.29,28.94,,0.08,,,25.95,78.25,0.3,120.5,,,22.47
2022-12-10 14:00:00,2022-12-10 15:00:00,8.0,12.0,0.2,3.17,1.83,1.32,11.35,0.31,29.21,,0.05,,,25.65,86.25,0.32,122.0,,,20.73
2022-12-10 15:00:00,2022-12-10 16:00:00,12.0,13.0,0.3,3.6,2.15,1.3,10.97,0.3,29.14,,0.08,,,25.48,85.0,0.3,107.25,,,21.03
2022-12-10 16:00:00,2022-12-10 17:00:00,12.0,13.25,0.2,3.2,1.88,1.48,10.65,0.26,28.19,,0.1,,,26.25,84.5,0.3,142.75,,,21.07
2022-12-10 17:00:00,2022-12-10 18:00:00,12.0,14.5,0.35,4.2,2.53,1.75,9.9,0.23,27.94,,0.08,,,28.4,86.75,0.33,105.5,,,20.3
2022-12-10 18:00:00,2022-12-10 19:00:00,12.0,15.75,0.28,6.03,3.42,2.03,8.75,0.24,26.12,0.0,,,,29.62,89.5,0.3,96.5,,,19.55
2022-12-10 19:00:00,2022-12-10 20:00:00,12.0,15.0,0.28,7.18,4.03,2.33,8.4,0.28,23.77,0.0,,,,29.85,90.75,0.32,88.25,,,19.18
2022-12-10 20:00:00,2022-12-10 21:00:00,,20.0,0.35,5.68,3.3,1.73,9.12,0.36,25.53,0.07,0.13,,,27.07,91.5,0.33,92.75,,,19.02
2022-12-10 21:00:00,2022-12-10 22:00:00,,20.0,0.25,4.33,2.53,1.3,8.88,0.33,26.66,,0.12,,,24.65,93.25,0.33,95.25,,,18.8
2022-12-10 22:00:00,2022-12-10 23:00:00,,18.0,0.25,3.22,1.88,1.27,8.38,0.28,28.37,,0.08,,,24.25,93.75,0.53,88.0,,,18.6
2022-12-10 23:00:00,2022-12-11 00:00:00,,12.25,0.15,2.88,1.6,1.35,9.83,0.27,29.01,,0.1,,,24.57,93.5,0.82,92.0,,,18.58
2022-12-11 00:00:00,2022-12-11 01:00:00,,11.75,0.2,2.53,1.48,1.28,8.2,0.28,26.28,,0.1,,,24.3,94.75,0.45,96.75,,,18.48
2022-12-11 01:00:00,2022-12-11 02:00:00,,7.75,0.33,2.17,1.42,1.27,9.8,0.25,25.66,,0.08,,,25.15,95.0,0.57,91.75,,,18.25
2022-12-11 02:00:00,2022-12-11 03:00:00,,6.25,0.25,2.15,1.35,1.27,9.8,0.23,25.34,,0.1,,,26.02,95.0,0.57,86.25,,,18.3
2022-12-11 03:00:00,2022-12-11 04:00:00,,4.0,0.35,2.25,1.5,1.38,10.1,0.23,24.48,,0.1,,,26.52,95.0,0.38,100.75,,,18.28
2022-12-11 04:00:00,2022-12-11 05:00:00,,4.0,0.33,2.45,1.55,1.2,10.5,0.28,24.04,,0.1,,,25.5,95.0,0.45,87.0,,,18.2
2022-12-11 05:00:00,2022-12-11 06:00:00,,4.0,0.43,2.37,1.67,1.17,9.7,0.29,25.04,,0.1,,,24.4,95.0,0.55,88.5,,,18.22
2022-12-11 06:00:00,2022-12-11 07:00:00,,3.5,0.3,3.3,2.0,1.85,9.9,0.33,25.04,,0.17,,,24.62,95.0,0.53,85.75,,,18.2
2022-12-11 07:00:00,2022-12-11 08:00:00,,3.25,0.27,3.4,2.05,1.6,9.68,0.34,24.58,,0.22,,,24.27,95.0,0.33,94.5,,,18.33
2022-12-11 08:00:00,2022-12-11 09:00:00,,6.25,0.43,4.2,2.55,1.52,8.03,0.33,22.31,,0.2,,,23.88,95.0,0.3,91.75,,,18.73
2022-12-11 09:00:00,2022-12-11 10:00:00,,4.0,0.12,4.4,2.48,1.38,9.73,0.3,21.12,,0.13,,,25.18,93.0,0.3,98.25,,,19.52
2022-12-11 10:00:00,2022-12-11 11:00:00,,4.0,0.2,3.62,2.02,1.4,9.95,0.28,21.6,,0.15,,,26.08,88.0,0.55,152.25,,,21.08
2022-12-11 11:00:00,2022-12-11 12:00:00,,4.0,0.4,3.55,2.17,1.45,10.3,0.27,20.87,,0.08,,,26.7,91.0,0.65,128.25,,,20.12
2022-12-11 12:00:00,2022-12-11 13:00:00,,3.5,0.33,2.97,1.85,1.2,10.48,0.33,19.84,,0.17,,,25.55,93.25,0.43,173.0,,,19.62
2022-12-11 13:00:00,2022-12-11 14:00:00,,2.0,0.28,2.62,1.6,1.1,9.68,0.34,20.29,,0.12,,,24.58,95.0,0.6,220.75,,,18.98
2022-12-11 14:00:00,2022-12-11 15:00:00,,2.0,0.25,2.7,1.68,1.12,9.7,0.34,24.47,,0.12,,,24.27,95.0,0.52,141.75,,,18.98
2022-12-11 15:00:00,2022-12-11 16:00:00,,2.0,0.38,2.87,1.82,1.38,10.0,0.32,25.12,,0.2,,,24.68,95.0,0.35,125.0,,,19.08
2022-12-11 16:00:00,2022-12-11 17:00:00,,2.0,0.23,2.73,1.65,1.43,9.55,0.31,24.11,,0.12,,,24.93,95.0,0.3,219.75,,,18.95
2022-12-11 17:00:00,2022-12-11 18:00:00,,3.0,0.28,2.77,1.73,1.52,9.95,0.3,24.15,,0.2,,,26.55,95.0,0.3,167.0,,,18.85
2022-12-11 18:00:00,2022-12-11 19:00:00,,6.5,0.35,3.85,2.33,1.72,9.62,0.32,29.05,,0.2,,,27.25,95.0,0.3,137.75,,,18.9
2022-12-11 19:00:00,2022-12-11 20:00:00,,8.0,0.3,4.2,2.5,1.62,10.38,0.31,23.37,,0.2,,,27.05,95.0,0.3,106.25,,,18.9
2022-12-11 20:00:00,2022-12-11 21:00:00,,7.5,0.25,4.3,2.48,1.32,10.3,0.35,23.57,,0.2,,,25.5,95.0,0.3,91.75,,,18.88
2022-12-11 21:00:00,2022-12-11 22:00:00,,5.75,0.25,4.12,2.4,1.12,9.4,0.37,22.19,,0.17,,,24.52,95.0,0.3,214.0,,,18.88
2022-12-11 22:00:00,2022-12-11 23:00:00,,4.75,0.3,4.18,2.45,1.1,9.9,0.35,20.86,,0.12,,,24.35,95.0,0.3,206.25,,,18.98
2022-12-11 23:00:00,2022-12-12 00:00:00,,5.0,0.3,3.57,2.15,1.18,9.97,0.33,20.12,,0.18,,,24.42,95.0,0.3,154.0,,,18.9
2022-12-12 00:00:00,2022-12-12 01:00:00,,7.5,0.2,4.15,2.3,1.27,15.53,0.34,20.13,,0.12,,,23.93,95.0,0.3,114.25,,,18.9
2022-12-12 01:00:00,2022-12-12 02:00:00,,6.25,0.23,3.4,2.0,1.37,19.92,0.3,19.63,,0.15,,,25.08,95.0,0.3,161.0,,,18.8
2022-12-12 02:00:00,2022-12-12 03:00:00,,6.25,0.27,3.0,1.85,1.35,20.2,0.29,15.87,,0.1,,,26.0,95.0,0.3,159.0,,,18.73
2022-12-12 03:00:00,2022-12-12 04:00:00,,4.0,0.15,3.0,1.7,1.35,20.95,0.28,17.55,,0.1,,,26.15,95.0,0.3,158.25,,,18.72
2022-12-12 04:00:00,2022-12-12 05:00:00,,3.75,0.25,2.6,1.6,1.18,20.63,0.31,18.73,,0.1,,,25.57,95.0,0.35,188.0,,,18.78
2022-12-12 05:00:00,2022-12-12 06:00:00,,2.5,0.43,2.33,1.6,1.07,19.25,0.32,20.79,,0.1,,,24.7,95.0,0.4,161.75,,,18.7
2022-12-12 06:00:00,2022-12-12 07:00:00,,1.0,0.25,2.95,1.75,1.6,19.38,0.32,18.21,,0.12,,,24.27,95.0,0.45,180.5,,,18.68
2022-12-12 07:00:00,2022-12-12 08:00:00,,1.67,0.33,2.32,1.42,1.3,18.8,0.32,13.55,,0.1,,,24.15,95.0,0.57,166.25,,,18.77
2022-12-12 08:00:00,2022-12-12 09:00:00,,5.5,0.25,3.58,1.98,1.27,18.1,0.32,11.66,,0.15,,,23.48,94.5,0.58,200.25,,,19.27
2022-12-12 09:00:00,2022-12-12 10:00:00,,4.0,0.33,4.47,2.58,1.3,17.97,0.33,10.34,,0.3,,,23.6,95.0,0.8,171.75,,,19.4
2022-12-12 10:00:00,2022-12-12 11:00:00,,2.0,0.27,3.87,2.23,1.45,19.62,0.3,10.71,,0.13,,,24.77,92.75,1.3,145.75,,,20.1
2022-12-12 11:00:00,2022-12-12 12:00:00,,2.5,0.3,3.45,2.0,1.43,20.65,0.27,11.17,,0.22,,,25.67,87.75,0.67,160.75,,,21.45
2022-12-12 12:00:00,2022-12-12 13:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 13:00:00,2022-12-12 14:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 14:00:00,2022-12-12 15:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 15:00:00,2022-12-12 16:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 16:00:00,2022-12-12 17:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 17:00:00,2022-12-12 18:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 18:00:00,2022-12-12 19:00:00,,,,,,,,,,,,,,,,,,,,
2022-12-12 19:00:00,2022-12-12 20:00:00,,4.0,,,,,,,0.55,,,,,10.8,95.0,0.3,111.0,,,19.3
2022-12-12 20:00:00,2022-12-12 21:00:00,,,0.3,3.2,1.95,2.95,24.35,,11.79,,0.0,,,20.53,95.0,0.33,103.0,,,18.68
2022-12-12 21:00:00,2022-12-12 22:00:00,,,0.23,3.65,2.02,2.75,26.0,,18.14,,0.07,,,24.6,95.0,0.47,144.0,,,18.65
2022-12-12 22:00:00,2022-12-12 23:00:00,,3.0,0.2,3.08,1.8,2.65,21.0,,21.99,,0.08,,,25.02,95.0,0.35,182.75,,,18.65
2022-12-12 23:00:00,2022-12-13 00:00:00,,2.5,0.4,1.9,1.35,2.7,14.5,,27.25,,0.0,,,25.2,93.25,0.5,153.5,,,19.02
2022-12-13 00:00:00,2022-12-13 01:00:00,,3.75,0.3,2.07,1.38,3.03,9.7,,25.89,,0.0,,,25.3,93.75,0.5,181.75,,,18.65
2022-12-13 01:00:00,2022-12-13 02:00:00,,12.5,0.23,2.35,1.48,3.33,12.53,,24.78,,0.0,,,26.32,93.5,0.47,160.0,,,18.48
2022-12-13 02:00:00,2022-12-13 03:00:00,,12.0,0.4,1.95,1.32,3.15,11.1,,26.38,,0.0,,,27.05,92.25,0.5,149.25,,,18.82
2022-12-13 03:00:00,2022-12-13 04:00:00,,9.33,0.28,2.2,1.4,2.58,16.88,,27.42,,0.0,,,27.25,91.0,0.45,123.5,,,19.1
2022-12-13 04:00:00,2022-12-13 05:00:00,,8.25,0.25,2.42,1.5,2.05,20.7,,25.99,,0.0,,,26.9,91.5,0.6,155.5,,,18.8
2022-12-13 05:00:00,2022-12-13 06:00:00,,9.75,0.17,2.43,1.4,1.73,22.25,,23.97,,0.0,,,26.4,93.0,0.4,156.75,,,18.25
2022-12-13 06:00:00,2022-12-13 07:00:00,,11.25,0.35,3.75,2.3,1.75,22.8,,22.73,,0.0,,,26.1,94.5,0.93,154.25,,,17.95
2022-12-13 07:00:00,2022-12-13 08:00:00,,9.5,0.27,2.9,1.62,1.8,22.62,,25.01,,0.05,,,25.92,91.5,0.55,164.0,,,19.05
2022-12-13 08:00:00,2022-12-13 09:00:00,,10.5,0.27,3.23,1.92,2.02,22.6,,23.54,,0.08,,,25.38,88.5,0.33,158.0,,,20.12
2022-12-13 09:00:00,2022-12-13 10:00:00,,10.75,0.25,3.07,1.85,2.15,23.07,,23.49,,0.1,,,25.75,86.5,0.32,128.25,,,21.17
2022-12-13 10:00:00,2022-12-13 11:00:00,,14.67,0.2,4.75,2.08,2.53,21.95,,23.57,,0.1,,,26.88,82.0,0.32,133.75,,,22.82
2022-12-13 11:00:00,2022-12-13 12:00:00,,11.0,0.23,3.45,1.95,2.97,19.93,,22.27,,0.0,,,27.85,79.75,0.38,202.0,,,23.82
2022-12-13 12:00:00,2022-12-13 13:00:00,,7.75,0.25,2.8,1.68,2.48,20.78,0.01,32.08,0.0,0.0,,,27.53,74.0,0.42,193.0,,,25.47
2022-12-13 13:00:00,2022-12-13 14:00:00,,7.0,0.3,3.2,1.93,2.17,21.68,0.01,28.05,,0.05,,,27.18,67.75,0.68,212.5,,,27.07
2022-12-13 14:00:00,2022-12-13 15:00:00,10.0,19.0,0.4,3.4,2.15,3.0,21.42,,26.25,,0.03,,,27.55,64.0,0.7,195.75,,,28.27
2022-12-13 15:00:00,2022-12-13 16:00:00,9.75,17.0,0.23,3.25,1.9,3.05,21.18,,25.82,,0.1,,,27.82,62.5,0.45,182.0,,,28.43
2022-12-13 16:00:00,2022-12-13 17:00:00,9.25,12.5,0.28,3.77,2.25,3.95,18.88,0.2,22.56,,0.05,,,28.78,65.5,0.45,197.0,,,27.23
2022-12-13 17:00:00,2022-12-13 18:00:00,11.75,17.5,0.23,4.85,2.78,5.48,13.4,0.19,19.54,,0.1,,,31.33,74.75,0.38,202.0,,,24.85
2022-12-13 18:00:00,2022-12-13 19:00:00,18.0,22.0,0.35,6.28,3.6,6.7,6.2,0.22,17.09,,0.08,,,32.83,85.0,0.3,221.0,,,22.02
2022-12-13 19:00:00,2022-12-13 20:00:00,20.75,29.75,0.17,8.22,4.53,6.92,7.4,0.32,15.02,,,,,33.5,89.25,0.3,189.5,,,21.08
2022-12-13 20:00:00,2022-12-13 21:00:00,19.75,24.5,0.35,5.97,3.45,4.5,10.45,0.22,15.45,0.1,0.15,,,31.42,92.5,0.3,225.25,,,20.77
2022-12-13 21:00:00,2022-12-13 22:00:00,18.25,19.75,0.23,4.6,2.62,2.8,13.13,0.2,16.06,0.1,0.15,,,28.57,94.0,0.3,213.75,,,20.1
2022-12-13 22:00:00,2022-12-13 23:00:00,14.5,17.75,0.17,3.4,1.95,2.38,16.25,0.18,18.27,0.0,0.08,,,27.12,93.75,0.3,123.0,,,19.65
2022-12-13 23:00:00,2022-12-14 00:00:00,11.5,14.75,0.13,3.13,1.78,2.17,12.12,0.15,19.95,,0.08,,,26.62,92.25,0.45,126.75,,,19.4
2022-12-14 00:00:00,2022-12-14 01:00:00,13.5,16.5,0.12,2.65,1.5,2.58,6.43,0.15,23.61,0.0,0.08,,,26.6,93.5,0.43,154.25,,,19.4
2022-12-14 01:00:00,2022-12-14 02:00:00,5.5,13.0,0.13,2.95,1.68,2.95,8.43,0.13,21.72,,0.1,,,27.85,94.75,0.98,152.75,,,19.43
2022-12-14 02:00:00,2022-12-14 03:00:00,3.5,7.0,0.27,2.92,1.73,3.27,7.3,0.11,20.98,,0.1,,,28.75,95.0,1.25,168.75,,,19.1
2022-12-14 03:00:00,2022-12-14 04:00:00,2.0,,0.47,3.03,1.95,3.57,6.7,0.09,20.37,,0.08,,,29.23,95.0,1.73,165.25,,,19.15
2022-12-14 04:00:00,2022-12-14 05:00:00,,,0.3,2.85,1.75,2.77,7.6,0.22,20.48,0.0,0.03,,,28.27,94.75,1.48,193.25,,,19.27
2022-12-14 05:00:00,2022-12-14 06:00:00,,,0.3,2.33,1.5,2.1,9.15,0.22,20.98,,0.0,,,27.05,93.75,1.3,180.5,,,19.3
2022-12-14 06:00:00,2022-12-14 07:00:00,,,0.35,3.05,1.95,2.3,9.32,0.22,18.56,,0.0,,,26.65,94.5,0.43,171.5,,,19.23
2022-12-14 07:00:00,2022-12-14 08:00:00,,,0.28,3.62,2.17,2.05,9.82,0.22,15.37,,0.08,,,26.35,95.0,0.33,122.0,,,19.1
2022-12-14 08:00:00,2022-12-14 09:00:00,,,0.5,4.22,2.68,2.45,9.5,0.23,13.72,,0.1,,,26.32,95.0,0.35,150.25,,,19.32
2022-12-14 09:00:00,2022-12-14 10:00:00,,,0.38,3.73,2.3,3.17,8.95,0.2,13.91,,0.08,,,27.73,87.5,0.38,182.0,,,21.18
2022-12-14 10:00:00,2022-12-14 11:00:00,,,0.15,4.7,2.5,3.47,7.78,0.2,14.58,,0.05,,,28.85,82.25,0.6,220.0,,,22.2
2022-12-14 11:00:00,2022-12-14 12:00:00,,,0.4,5.2,3.0,3.58,6.8,0.17,19.41,0.0,0.08,,,29.57,80.25,0.78,198.25,,,22.38
2022-12-14 12:00:00,2022-12-14 13:00:00,3.0,9.0,0.3,4.33,2.52,2.65,8.3,0.2,30.1,0.0,0.05,,,27.98,72.25,0.45,153.75,,,24.32
2022-12-14 13:00:00,2022-12-14 14:00:00,6.0,11.0,0.22,4.42,2.55,2.3,9.4,0.23,27.94,,0.08,,,27.02,74.0,0.77,190.5,,,24.08
2022-12-14 14:00:00,2022-12-14 15:00:00,15.25,18.25,0.17,4.6,2.6,2.25,9.7,0.22,27.52,,0.05,,,26.93,75.25,0.78,200.25,,,24.05
2022-12-14 15:00:00,2022-12-14 16:00:00,15.25,22.75,0.4,5.58,3.27,2.23,9.68,0.23,23.57,,0.07,,,26.8,77.75,0.68,130.0,,,23.38
2022-12-14 16:00:00,2022-12-14 17:00:00,14.75,24.5,0.45,6.2,3.67,2.7,9.12,0.16,17.68,,0.12,,,27.07,76.5,0.42,222.0,,,23.52
2022-12-14 17:00:00,2022-12-14 18:00:00,18.25,24.25,0.25,7.95,4.42,3.65,7.1,0.14,16.32,,0.15,,,29.42,79.25,0.65,162.25,,,22.62
2022-12-14 18:00:00,2022-12-14 19:00:00,14.5,29.25,0.2,9.8,5.35,4.82,4.9,0.14,15.33,0.05,,,,31.2,85.75,1.57,122.75,,,21.15
2022-12-14 19:00:00,2022-12-14 20:00:00,18.25,33.5,0.35,9.38,5.3,5.58,3.6,0.15,15.47,0.08,,,,31.77,85.25,1.87,125.75,,,20.92
2022-12-14 20:00:00,2022-12-14 21:00:00,16.5,34.5,0.17,7.85,4.25,3.75,5.83,0.24,17.06,0.15,,,,30.0,84.25,2.17,126.5,,,20.75
2022-12-14 21:00:00,2022-12-14 22:00:00,20.75,32.5,0.28,5.75,3.25,2.35,8.18,0.22,19.49,0.05,0.08,,,27.6,85.0,2.25,128.75,,,20.52
2022-12-14 22:00:00,2022-12-14 23:00:00,28.25,31.5,0.2,4.85,2.78,2.3,9.22,0.19,19.8,,0.08,,,27.0,86.0,2.25,128.75,,,20.23
2022-12-14 23:00:00,2022-12-15 00:00:00,24.25,31.25,0.15,5.4,2.98,2.42,9.68,0.15,19.17,,0.12,,,27.12,85.5,1.48,144.5,,,20.1
2022-12-15 00:00:00,2022-12-15 01:00:00,19.0,28.0,0.35,4.8,2.88,3.03,11.07,0.19,18.77,,0.12,,,26.77,88.25,2.35,213.0,,,19.52
2022-12-15 01:00:00,2022-12-15 02:00:00,20.5,33.25,0.27,4.8,2.78,3.52,12.27,0.14,18.06,,0.12,,,27.85,88.0,2.33,144.25,,,19.48
2022-12-15 02:00:00,2022-12-15 03:00:00,25.0,31.0,0.33,5.33,3.1,3.8,11.62,0.16,17.29,,0.1,,,28.7,91.5,2.4,202.0,,,18.7
2022-12-15 03:00:00,2022-12-15 04:00:00,23.75,31.25,0.38,5.6,3.3,3.95,10.85,0.15,16.17,,0.12,,,29.3,93.0,2.33,211.5,,,18.55
2022-12-15 04:00:00,2022-12-15 05:00:00,19.75,32.0,0.38,6.07,3.5,2.72,11.8,0.24,15.97,0.0,0.1,,,28.3,94.75,2.68,211.0,,,18.18
2022-12-15 05:00:00,2022-12-15 06:00:00,18.75,30.75,0.2,5.57,3.1,2.17,13.5,0.27,16.08,,,,,27.35,95.0,2.38,215.75,,,18.25
2022-12-15 06:00:00,2022-12-15 07:00:00,14.75,22.0,0.25,5.15,2.9,2.1,13.0,0.27,14.61,,,,,26.9,95.0,1.67,163.0,,,18.3
2022-12-15 07:00:00,2022-12-15 08:00:00,6.25,8.5,0.35,4.5,2.67,1.98,13.15,0.26,14.72,,0.05,,,26.48,95.0,2.1,193.25,,,18.23
