From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (ug/m3),RF (mm),AT (degree C)
2023-03-19 14:00:00,2023-03-19 15:00:00,26.5,55.21,3.14,13.11,10.8,7.77,15.82,0.5,27.4,0.63,55.08,0.47,181.43,356.27,0.0,25.71
2023-03-19 15:00:00,2023-03-19 16:00:00,21.83,45.09,3.0,12.15,10.19,7.75,15.18,0.56,28.66,0.65,50.77,0.24,119.25,446.95,0.0,26.94
2023-03-19 16:00:00,2023-03-19 17:00:00,19.02,39.16,2.84,10.14,9.01,7.57,13.21,0.47,27.66,0.62,50.43,0.43,46.26,262.35,0.0,26.71
2023-03-19 17:00:00,2023-03-19 18:00:00,16.87,33.65,2.73,13.41,10.63,7.67,12.74,0.54,26.33,0.62,54.41,0.35,124.01,56.68,0.0,25.48
2023-03-19 18:00:00,2023-03-19 19:00:00,15.04,34.29,2.73,29.12,18.84,8.96,14.06,0.69,23.01,0.65,63.23,0.24,41.22,23.12,0.0,23.48
2023-03-19 19:00:00,2023-03-19 20:00:00,16.59,41.17,3.06,32.46,20.85,9.44,17.58,0.72,19.75,0.67,69.79,0.23,98.91,22.85,0.0,22.36
2023-03-19 20:00:00,2023-03-19 21:00:00,17.6,53.61,7.2,59.6,40.68,12.04,16.54,0.97,12.31,0.69,73.61,0.25,35.22,22.82,0.0,21.55
2023-03-19 21:00:00,2023-03-19 22:00:00,26.99,118.62,4.54,40.1,26.02,11.73,14.71,0.71,15.05,0.68,81.73,0.76,77.31,25.05,1.4,19.6
2023-03-19 22:00:00,2023-03-19 23:00:00,34.39,205.74,,,,,,,19.04,0.0,99.53,0.44,50.72,100.1,0.0,17.14
2023-03-19 23:00:00,2023-03-20 00:00:00,,,,,,,,,,,,,,,,
2023-03-20 00:00:00,2023-03-20 01:00:00,,,,,,,,,,,,,,,,
2023-03-20 01:00:00,2023-03-20 02:00:00,,,,,,,,,,,,,,,,
2023-03-20 02:00:00,2023-03-20 03:00:00,,,,,,,,,,,,,,,,
2023-03-20 03:00:00,2023-03-20 04:00:00,,,,,,,,,,,,,,,,
2023-03-20 04:00:00,2023-03-20 05:00:00,,,,,,,,,,,,,,,,
2023-03-20 05:00:00,2023-03-20 06:00:00,,,,,,,,,,,,,,,,
2023-03-20 06:00:00,2023-03-20 07:00:00,,,,,,,,,,,,,,,,
2023-03-20 07:00:00,2023-03-20 08:00:00,28.56,46.7,9.27,32.05,25.61,9.39,3.1,0.32,14.05,0.08,93.52,0.58,102.56,168.5,0.0,17.96
2023-03-20 08:00:00,2023-03-20 09:00:00,41.47,64.03,7.79,26.23,21.38,8.73,2.04,,17.05,0.68,77.73,0.43,172.63,175.55,0.0,20.52
2023-03-20 09:00:00,2023-03-20 10:00:00,32.05,57.48,7.75,26.84,21.67,8.16,8.19,,20.37,0.65,68.02,0.31,93.72,190.18,0.0,22.47
2023-03-20 10:00:00,2023-03-20 11:00:00,25.9,44.09,8.03,31.68,24.42,8.57,19.69,0.01,24.5,0.65,60.44,0.37,185.56,385.1,0.0,24.25
2023-03-20 11:00:00,2023-03-20 12:00:00,25.71,49.22,5.91,30.97,22.36,8.28,13.6,0.56,30.25,0.68,53.98,0.33,170.16,850.42,0.0,26.2
2023-03-20 12:00:00,2023-03-20 13:00:00,27.22,43.06,4.91,23.38,17.58,8.65,38.82,,30.81,0.65,44.87,0.78,174.75,921.4,0.0,27.39
2023-03-20 13:00:00,2023-03-20 14:00:00,,,,,,,23.28,0.27,33.91,0.0,37.29,0.61,76.63,741.1,0.0,28.88
2023-03-20 14:00:00,2023-03-20 15:00:00,18.82,56.04,3.24,15.71,12.24,8.02,25.71,2.65,33.68,0.48,37.71,1.2,152.74,644.05,0.0,28.87
2023-03-20 15:00:00,2023-03-20 16:00:00,16.72,49.32,2.59,17.1,12.45,8.15,27.02,,34.25,0.62,36.25,0.92,171.75,464.0,0.0,29.13
2023-03-20 16:00:00,2023-03-20 17:00:00,13.63,38.98,2.73,18.51,13.29,7.72,19.48,0.34,33.83,0.62,36.98,0.63,168.05,267.32,0.0,28.96
2023-03-20 17:00:00,2023-03-20 18:00:00,16.01,40.1,2.73,26.91,17.68,8.53,15.24,0.44,29.46,0.62,40.5,0.69,157.9,60.35,0.0,27.38
2023-03-20 18:00:00,2023-03-20 19:00:00,17.27,51.56,2.89,39.6,24.44,9.86,8.96,0.59,22.79,0.64,49.93,0.26,67.15,23.35,0.0,24.96
2023-03-20 19:00:00,2023-03-20 20:00:00,15.59,69.83,2.66,37.59,23.2,10.09,9.6,0.6,18.14,0.67,63.64,0.27,157.54,22.8,0.0,23.08
2023-03-20 20:00:00,2023-03-20 21:00:00,17.07,49.98,3.61,39.97,25.21,10.48,17.21,0.61,12.61,0.64,75.44,0.29,126.68,22.75,0.0,21.29
2023-03-20 21:00:00,2023-03-20 22:00:00,20.21,58.51,8.65,63.0,41.28,13.34,17.65,0.71,8.0,0.66,77.16,0.32,38.92,22.65,0.0,20.88
2023-03-20 22:00:00,2023-03-20 23:00:00,23.28,96.03,11.02,54.17,38.57,13.71,13.14,0.61,6.95,0.65,81.82,0.28,86.31,22.57,0.0,20.02
2023-03-20 23:00:00,2023-03-21 00:00:00,24.65,80.27,5.98,49.5,32.1,12.7,16.35,0.58,8.45,0.68,78.48,0.4,47.02,22.65,0.0,20.31
2023-03-21 00:00:00,2023-03-21 01:00:00,23.69,76.33,6.79,44.71,30.24,12.16,15.93,0.57,6.69,0.68,85.38,0.24,229.04,22.85,0.0,19.28
2023-03-21 01:00:00,2023-03-21 02:00:00,22.95,84.16,7.35,37.69,27.02,11.78,12.14,0.54,6.82,0.67,89.76,0.34,169.2,22.9,0.0,18.55
2023-03-21 02:00:00,2023-03-21 03:00:00,22.85,78.25,5.33,32.94,22.92,11.18,10.17,0.51,6.72,0.65,92.85,0.25,187.82,22.68,0.0,18.21
2023-03-21 03:00:00,2023-03-21 04:00:00,21.25,55.01,11.71,32.08,27.58,12.21,9.07,0.53,5.39,0.65,95.41,0.25,149.09,22.75,0.0,18.12
2023-03-21 04:00:00,2023-03-21 05:00:00,18.97,47.75,11.5,30.04,26.35,12.06,10.29,0.58,5.8,0.65,94.99,0.5,198.81,23.17,0.05,18.3
2023-03-21 05:00:00,2023-03-21 06:00:00,18.83,51.78,7.69,32.23,24.44,11.66,10.58,0.65,6.87,0.66,94.71,0.32,215.55,24.1,0.1,18.43
2023-03-21 06:00:00,2023-03-21 07:00:00,20.72,44.51,6.55,28.21,21.43,11.4,12.01,0.69,7.51,0.7,96.04,0.47,226.36,46.85,0.0,18.39
2023-03-21 07:00:00,2023-03-21 08:00:00,22.12,33.49,6.29,20.29,17.09,10.43,11.41,0.52,8.75,0.65,95.29,0.56,168.4,36.07,0.15,18.34
2023-03-21 08:00:00,2023-03-21 09:00:00,21.02,27.36,5.29,24.43,18.44,10.7,11.33,0.61,12.56,0.66,95.29,0.33,151.39,63.03,0.0,18.86
2023-03-21 09:00:00,2023-03-21 10:00:00,20.52,31.15,4.71,23.76,17.63,10.53,11.28,0.64,16.51,0.67,93.56,0.48,185.32,104.4,0.05,19.5
2023-03-21 10:00:00,2023-03-21 11:00:00,20.74,20.34,5.27,22.42,17.37,10.21,9.87,0.6,16.6,0.67,91.66,0.8,27.78,329.8,0.15,20.46
2023-03-21 11:00:00,2023-03-21 12:00:00,18.84,27.28,5.47,20.27,16.42,9.31,17.64,0.38,24.07,0.64,71.1,0.58,29.57,576.2,0.0,23.89
2023-03-21 12:00:00,2023-03-21 13:00:00,17.04,26.26,9.15,33.21,26.12,10.41,44.98,0.66,25.88,0.63,56.6,0.55,183.56,882.62,0.0,26.81
2023-03-21 13:00:00,2023-03-21 14:00:00,18.07,30.66,8.02,36.8,27.09,10.1,52.65,0.6,27.13,0.62,46.13,0.49,193.34,716.65,0.0,28.35
2023-03-21 14:00:00,2023-03-21 15:00:00,17.08,33.66,7.42,40.09,28.33,11.06,67.12,0.65,27.54,0.62,42.33,0.32,96.47,651.95,0.0,29.16
2023-03-21 15:00:00,2023-03-21 16:00:00,19.24,38.58,4.9,34.65,23.46,10.35,56.6,0.57,29.15,0.62,43.63,0.46,87.05,373.9,0.0,28.74
2023-03-21 16:00:00,2023-03-21 17:00:00,16.29,41.44,4.3,38.87,25.19,10.58,52.5,0.51,26.77,0.62,44.39,0.47,96.94,259.75,0.0,28.22
2023-03-21 17:00:00,2023-03-21 18:00:00,15.18,40.98,3.48,45.86,28.19,11.44,58.62,0.42,22.02,0.62,48.63,0.28,53.12,63.5,0.0,26.22
2023-03-21 18:00:00,2023-03-21 19:00:00,14.71,38.97,2.75,45.22,27.27,11.75,54.35,0.46,19.84,0.63,57.87,0.27,54.03,23.38,0.0,24.16
2023-03-21 19:00:00,2023-03-21 20:00:00,20.91,71.4,3.93,51.74,31.62,12.26,27.61,0.66,13.9,0.66,65.83,0.2,68.08,23.02,0.0,23.41
2023-03-21 20:00:00,2023-03-21 21:00:00,24.38,164.08,,,,,,,3.95,0.0,79.38,0.13,256.95,23.1,0.0,21.05
2023-03-21 21:00:00,2023-03-21 22:00:00,,,,,,,,,,,,,,,,
2023-03-21 22:00:00,2023-03-21 23:00:00,,,,,,,,,,,,,,,,
2023-03-21 23:00:00,2023-03-22 00:00:00,18.88,96.75,4.28,40.24,25.88,10.36,6.68,0.4,7.88,0.33,78.16,0.37,120.11,22.98,0.0,21.41
2023-03-22 00:00:00,2023-03-22 01:00:00,22.44,106.23,3.32,30.99,20.29,9.49,,0.26,9.63,0.62,80.7,0.36,163.91,23.42,0.0,20.99
2023-03-22 01:00:00,2023-03-22 02:00:00,22.54,74.59,3.43,32.69,21.27,9.19,,0.26,10.19,0.64,78.45,0.31,104.54,23.12,0.0,21.06
2023-03-22 02:00:00,2023-03-22 03:00:00,20.72,76.24,3.16,25.36,17.22,8.46,,0.21,12.32,0.64,80.38,0.39,188.55,23.52,0.05,20.63
2023-03-22 03:00:00,2023-03-22 04:00:00,20.32,31.85,3.48,27.38,18.54,8.86,,0.38,13.79,0.66,89.15,1.02,136.84,23.62,0.15,19.7
2023-03-22 04:00:00,2023-03-22 05:00:00,21.77,29.09,2.79,16.69,12.39,7.71,12.75,0.16,18.42,0.65,92.03,0.32,189.86,23.35,0.0,19.02
2023-03-22 05:00:00,2023-03-22 06:00:00,16.98,22.77,3.24,29.0,19.18,8.49,15.25,0.26,12.98,0.64,92.63,0.15,148.4,23.33,0.0,19.01
2023-03-22 06:00:00,2023-03-22 07:00:00,15.86,29.22,5.2,31.3,21.95,8.95,15.15,0.4,10.08,0.65,93.91,0.36,164.49,50.23,0.0,19.09
2023-03-22 07:00:00,2023-03-22 08:00:00,14.35,34.31,7.93,28.26,22.56,9.07,13.0,0.6,12.19,0.68,88.0,0.31,179.56,174.47,0.0,20.45
2023-03-22 08:00:00,2023-03-22 09:00:00,14.4,35.26,7.48,29.01,22.58,9.23,25.42,0.58,19.42,0.73,73.16,0.5,269.88,181.98,0.0,22.97
2023-03-22 09:00:00,2023-03-22 10:00:00,16.71,32.94,5.64,23.02,17.98,8.46,38.55,0.46,26.23,0.69,60.21,0.47,253.09,193.53,0.0,25.54
2023-03-22 10:00:00,2023-03-22 11:00:00,22.24,39.48,5.64,31.81,22.57,8.66,34.22,0.71,32.53,0.72,51.46,0.46,193.42,406.0,0.0,27.72
2023-03-22 11:00:00,2023-03-22 12:00:00,19.2,29.11,6.91,32.13,23.77,7.85,,,32.53,0.69,42.6,0.52,163.69,835.88,0.0,29.96
2023-03-22 12:00:00,2023-03-22 13:00:00,18.36,30.28,3.66,10.43,9.82,8.02,29.54,0.35,33.23,0.64,39.98,0.66,167.59,879.62,0.0,30.45
2023-03-22 13:00:00,2023-03-22 14:00:00,16.97,34.74,4.4,8.04,9.14,7.81,27.7,0.33,33.17,0.63,37.99,0.95,162.15,798.1,0.0,30.97
2023-03-22 14:00:00,2023-03-22 15:00:00,17.46,36.67,3.44,7.13,7.92,7.58,21.34,0.51,33.1,0.62,34.92,0.84,199.21,564.67,0.0,31.05
2023-03-22 15:00:00,2023-03-22 16:00:00,14.57,30.22,3.96,11.08,10.4,7.84,39.69,0.59,28.75,0.62,45.14,8.62,77.82,310.47,0.0,26.1
2023-03-22 16:00:00,2023-03-22 17:00:00,11.72,23.65,,,,,,0.38,25.04,0.0,56.13,0.34,221.06,52.1,0.0,24.43
2023-03-22 17:00:00,2023-03-22 18:00:00,12.18,18.67,,,,,15.56,0.58,24.34,0.0,57.16,0.6,268.05,34.3,0.0,24.32
2023-03-22 18:00:00,2023-03-22 19:00:00,13.05,23.59,3.17,20.74,14.81,8.88,4.98,0.55,21.09,0.55,62.94,0.33,157.18,23.2,0.0,23.31
2023-03-22 19:00:00,2023-03-22 20:00:00,14.49,32.73,2.31,20.28,13.88,8.74,,0.41,19.08,0.63,67.33,0.44,108.13,22.75,0.0,22.29
2023-03-22 20:00:00,2023-03-22 21:00:00,13.92,39.34,2.65,37.32,23.06,10.14,15.68,0.63,12.67,0.64,73.42,0.25,116.92,22.72,0.0,21.27
2023-03-22 21:00:00,2023-03-22 22:00:00,18.62,76.25,5.35,37.62,25.38,10.71,14.03,0.62,10.27,0.65,79.06,0.33,139.7,22.62,0.0,20.6
2023-03-22 22:00:00,2023-03-22 23:00:00,26.57,97.42,3.21,26.91,18.07,9.98,10.78,0.49,8.32,0.64,84.59,0.12,148.88,22.77,0.0,19.96
2023-03-22 23:00:00,2023-03-23 00:00:00,27.78,86.5,7.01,28.15,21.77,10.13,10.77,0.55,8.39,0.65,84.37,0.28,109.27,22.65,0.0,19.59
2023-03-23 00:00:00,2023-03-23 01:00:00,25.66,77.54,5.91,31.28,22.52,10.72,10.91,0.51,6.69,0.66,87.08,0.22,164.79,22.65,0.0,19.09
2023-03-23 01:00:00,2023-03-23 02:00:00,22.9,80.26,3.98,21.75,15.99,9.71,9.82,0.56,6.99,0.67,89.39,0.21,174.17,22.77,0.0,18.52
2023-03-23 02:00:00,2023-03-23 03:00:00,23.2,72.56,3.55,19.64,14.54,9.64,8.46,0.51,7.18,0.67,92.41,0.29,107.08,22.75,0.0,17.87
2023-03-23 03:00:00,2023-03-23 04:00:00,20.18,61.63,5.49,19.13,15.83,9.82,8.2,0.52,5.57,0.67,94.63,0.21,151.8,22.7,0.0,17.42
2023-03-23 04:00:00,2023-03-23 05:00:00,15.8,58.63,6.04,18.52,15.95,9.62,10.73,0.54,5.73,0.67,94.92,0.22,125.29,22.58,0.0,17.35
2023-03-23 05:00:00,2023-03-23 06:00:00,15.54,48.65,6.84,17.73,16.18,10.05,10.63,0.48,5.6,0.66,95.15,0.3,83.05,24.02,0.0,17.04
2023-03-23 06:00:00,2023-03-23 07:00:00,16.77,47.91,9.93,19.55,19.61,10.46,10.81,0.52,7.0,0.66,91.81,0.21,169.86,78.05,0.0,17.81
2023-03-23 07:00:00,2023-03-23 08:00:00,21.13,44.78,7.91,16.62,16.46,10.13,12.35,0.55,11.21,0.66,86.23,0.5,209.0,183.18,0.0,20.09
2023-03-23 08:00:00,2023-03-23 09:00:00,21.07,43.65,5.76,16.68,14.77,9.82,23.17,0.5,18.46,0.65,65.74,0.31,258.88,134.35,0.0,23.8
2023-03-23 09:00:00,2023-03-23 10:00:00,21.8,44.85,10.31,34.97,27.97,10.85,50.64,0.51,22.81,0.64,50.23,0.5,266.52,162.0,0.0,27.21
2023-03-23 10:00:00,2023-03-23 11:00:00,21.08,43.12,13.21,47.11,36.64,13.28,,0.42,23.18,0.63,39.53,0.33,178.19,383.3,0.0,29.36
2023-03-23 11:00:00,2023-03-23 12:00:00,20.21,46.87,6.34,32.52,23.51,10.77,71.5,0.45,30.36,0.63,34.04,0.65,262.69,842.73,0.0,30.79
2023-03-23 12:00:00,2023-03-23 13:00:00,20.53,52.28,3.91,21.97,16.05,8.44,61.78,0.45,36.14,0.64,32.66,0.62,220.15,868.55,0.0,31.65
2023-03-23 13:00:00,2023-03-23 14:00:00,22.71,52.92,2.98,14.37,11.34,7.37,43.64,0.36,38.01,0.62,27.99,0.4,248.88,568.82,0.0,32.28
2023-03-23 14:00:00,2023-03-23 15:00:00,21.58,47.07,2.86,13.44,10.75,7.12,39.66,0.43,38.75,0.41,29.76,4.42,189.13,351.4,0.07,31.67
2023-03-23 15:00:00,2023-03-23 16:00:00,22.34,52.43,2.52,11.36,9.38,7.07,24.42,0.54,35.51,0.34,29.04,2.6,92.45,314.37,0.0,31.74
2023-03-23 16:00:00,2023-03-23 17:00:00,24.35,66.48,1.91,13.46,10.0,7.24,14.87,0.52,34.58,0.62,28.64,2.42,120.84,151.18,0.0,31.3
2023-03-23 17:00:00,2023-03-23 18:00:00,24.79,61.5,3.83,28.61,19.71,8.69,33.31,0.67,29.96,0.63,33.2,0.42,226.46,68.6,0.0,30.05
2023-03-23 18:00:00,2023-03-23 19:00:00,25.47,61.8,2.36,51.87,30.43,11.88,76.56,0.9,19.49,0.65,39.25,0.21,176.42,23.48,0.0,27.79
2023-03-23 19:00:00,2023-03-23 20:00:00,30.7,73.37,14.24,68.8,52.89,15.19,54.51,1.32,11.19,0.7,50.33,0.28,57.34,23.2,0.0,26.21
2023-03-23 20:00:00,2023-03-23 21:00:00,41.87,104.58,5.31,60.65,37.38,14.48,51.99,1.07,11.62,0.71,55.29,0.4,7.63,23.02,0.0,24.9
2023-03-23 21:00:00,2023-03-23 22:00:00,48.06,123.23,8.82,59.62,39.75,13.59,49.59,1.12,10.32,0.67,63.49,0.28,132.59,23.05,0.0,23.11
2023-03-23 22:00:00,2023-03-23 23:00:00,54.23,127.98,9.42,57.0,38.77,13.48,37.44,1.19,8.74,0.69,72.74,0.26,81.39,22.77,0.0,22.03
2023-03-23 23:00:00,2023-03-24 00:00:00,53.61,121.75,13.42,52.11,39.42,14.68,25.74,0.95,6.23,0.68,76.63,0.2,151.27,22.73,0.0,21.06
2023-03-24 00:00:00,2023-03-24 01:00:00,50.81,116.21,7.11,41.81,28.98,12.61,20.86,0.82,6.49,0.65,78.22,0.21,147.75,22.6,0.0,20.54
2023-03-24 01:00:00,2023-03-24 02:00:00,50.05,107.02,4.53,36.21,23.98,11.27,20.68,0.84,7.29,0.66,78.37,0.23,199.12,22.85,0.0,20.8
2023-03-24 02:00:00,2023-03-24 03:00:00,43.55,91.05,4.61,33.01,22.38,11.12,18.29,0.71,6.75,0.66,77.54,0.36,167.38,23.22,0.0,20.86
2023-03-24 03:00:00,2023-03-24 04:00:00,36.99,72.28,3.44,30.8,20.28,10.77,16.24,0.68,7.39,0.65,77.88,0.34,78.87,23.2,0.0,20.8
2023-03-24 04:00:00,2023-03-24 05:00:00,32.55,69.2,3.83,31.06,20.73,11.07,15.55,0.72,5.83,0.64,84.25,0.3,194.33,23.15,0.0,20.17
2023-03-24 05:00:00,2023-03-24 06:00:00,33.28,66.58,4.43,29.0,20.13,11.07,12.66,0.74,4.94,0.65,90.08,0.27,199.98,23.82,0.0,19.46
2023-03-24 06:00:00,2023-03-24 07:00:00,29.45,60.45,6.1,24.08,18.91,10.84,10.86,0.74,6.85,0.65,88.29,0.4,241.16,74.5,0.0,19.65
2023-03-24 07:00:00,2023-03-24 08:00:00,30.04,60.13,5.52,19.05,15.81,10.15,10.36,0.72,11.21,0.65,75.27,0.57,160.88,169.22,0.0,22.13
2023-03-24 08:00:00,2023-03-24 09:00:00,28.58,54.91,4.31,17.31,13.94,9.44,19.33,0.69,20.74,0.66,53.99,2.1,205.97,144.2,0.0,25.83
2023-03-24 09:00:00,2023-03-24 10:00:00,29.38,54.01,3.71,19.8,14.74,9.12,34.99,0.86,30.61,0.69,41.05,0.39,225.39,178.4,0.0,29.26
2023-03-24 10:00:00,2023-03-24 11:00:00,32.56,63.18,3.58,20.11,14.81,8.67,52.59,0.82,37.12,0.7,32.91,0.53,250.07,383.7,0.0,31.68
2023-03-24 11:00:00,2023-03-24 12:00:00,31.54,64.36,3.53,18.19,13.76,8.0,47.15,0.7,37.39,0.66,27.87,0.27,216.46,805.5,0.0,32.88
2023-03-24 12:00:00,2023-03-24 13:00:00,30.4,63.16,3.21,17.73,13.27,8.4,43.89,0.7,38.42,0.65,25.84,0.41,176.62,734.9,0.0,33.59
2023-03-24 13:00:00,2023-03-24 14:00:00,32.03,65.44,3.11,17.45,13.38,8.26,44.28,0.69,38.36,0.65,24.25,0.72,203.22,707.48,0.0,33.95
2023-03-24 14:00:00,2023-03-24 15:00:00,34.2,68.91,2.92,19.01,13.7,8.84,37.72,0.65,37.23,0.64,23.0,0.52,216.25,623.7,0.0,34.5
2023-03-24 15:00:00,2023-03-24 16:00:00,34.45,63.58,2.68,11.37,9.53,7.84,30.35,0.61,36.31,0.63,23.57,0.72,148.35,403.03,0.0,34.37
2023-03-24 16:00:00,2023-03-24 17:00:00,29.62,54.79,2.82,15.48,11.78,7.98,26.94,0.69,34.25,0.62,26.89,1.85,82.12,137.77,0.0,32.86
2023-03-24 17:00:00,2023-03-24 18:00:00,27.93,54.59,3.3,24.44,16.84,9.02,40.64,0.82,33.9,0.64,31.36,0.47,225.56,62.2,0.0,31.31
2023-03-24 18:00:00,2023-03-24 19:00:00,30.81,56.26,3.49,37.14,23.63,10.82,50.31,0.95,24.79,0.65,40.09,0.23,169.58,23.38,0.0,28.34
2023-03-24 19:00:00,2023-03-24 20:00:00,32.36,56.88,3.28,44.54,27.33,11.97,52.11,1.1,18.91,0.68,45.78,0.25,82.24,22.75,0.0,26.68
2023-03-24 20:00:00,2023-03-24 21:00:00,37.81,63.37,4.21,51.5,31.72,12.18,37.12,1.32,12.97,0.72,55.15,0.29,93.11,22.88,0.0,25.27
2023-03-24 21:00:00,2023-03-24 22:00:00,44.04,84.86,5.7,57.95,36.27,13.81,30.34,1.29,8.07,0.79,61.18,0.27,166.61,22.67,0.0,24.48
2023-03-24 22:00:00,2023-03-24 23:00:00,50.91,114.1,5.46,49.99,31.93,13.47,23.33,1.08,7.59,0.68,64.62,0.33,114.74,22.9,0.0,23.53
2023-03-24 23:00:00,2023-03-25 00:00:00,49.15,120.27,4.04,44.17,27.75,12.63,23.35,1.15,7.51,0.67,67.81,0.28,113.91,22.65,0.0,22.61
2023-03-25 00:00:00,2023-03-25 01:00:00,49.19,121.62,5.49,39.34,26.4,12.73,20.81,1.15,5.7,0.7,74.03,0.22,233.73,22.82,0.0,21.89
2023-03-25 01:00:00,2023-03-25 02:00:00,53.32,114.29,4.59,36.05,23.95,12.27,16.81,1.35,5.51,0.7,79.04,0.19,185.54,22.75,0.0,21.15
2023-03-25 02:00:00,2023-03-25 03:00:00,54.23,109.96,4.72,32.59,22.25,12.28,12.79,1.17,5.14,0.72,80.61,0.23,38.95,22.75,0.0,20.71
2023-03-25 03:00:00,2023-03-25 04:00:00,49.99,97.06,4.24,31.16,21.11,11.61,14.86,1.05,5.87,0.68,79.79,0.26,79.73,22.75,0.0,20.53
2023-03-25 04:00:00,2023-03-25 05:00:00,44.12,92.12,4.04,27.64,19.12,11.58,13.2,1.06,4.24,0.68,86.27,0.24,193.13,22.88,0.0,19.63
2023-03-25 05:00:00,2023-03-25 06:00:00,47.08,90.96,5.26,27.38,19.95,11.55,11.27,1.13,3.52,0.69,89.86,0.26,183.82,23.9,0.0,19.57
2023-03-25 06:00:00,2023-03-25 07:00:00,49.46,86.55,19.34,28.79,31.98,13.31,9.61,1.16,3.79,0.69,86.62,0.3,27.32,68.28,0.0,20.12
2023-03-25 07:00:00,2023-03-25 08:00:00,51.03,100.93,10.66,32.3,26.85,13.1,12.67,1.19,9.88,0.72,71.13,0.22,165.36,149.62,0.0,23.15
2023-03-25 08:00:00,2023-03-25 09:00:00,51.47,113.97,6.37,31.81,23.16,12.09,45.29,1.28,21.98,0.75,58.8,0.92,183.11,165.62,0.0,26.82
2023-03-25 09:00:00,2023-03-25 10:00:00,52.63,123.15,5.59,36.31,24.89,11.97,61.13,1.28,32.81,0.76,49.06,0.25,96.64,206.45,0.0,29.85
2023-03-25 10:00:00,2023-03-25 11:00:00,58.16,129.31,5.41,39.21,26.26,11.86,57.8,1.16,37.32,0.71,41.69,0.33,108.11,391.9,0.0,32.03
2023-03-25 11:00:00,2023-03-25 12:00:00,53.14,115.46,5.26,35.14,24.01,11.86,67.03,0.85,38.44,0.67,35.77,0.42,64.33,812.73,0.0,33.55
2023-03-25 12:00:00,2023-03-25 13:00:00,44.98,102.14,3.15,13.38,10.95,8.0,32.57,0.72,42.01,0.63,30.97,0.48,219.14,835.32,0.0,34.82
2023-03-25 13:00:00,2023-03-25 14:00:00,39.18,83.48,2.74,8.54,8.09,7.32,19.67,0.67,41.47,0.64,28.12,0.7,189.78,712.17,0.0,35.22
2023-03-25 14:00:00,2023-03-25 15:00:00,35.14,65.56,3.2,10.02,9.24,6.89,16.41,0.62,40.44,0.63,26.89,0.66,220.68,553.7,0.0,34.87
2023-03-25 15:00:00,2023-03-25 16:00:00,31.53,52.91,2.67,7.07,7.27,6.64,14.23,0.57,40.89,0.62,21.91,0.68,268.87,437.93,0.0,35.45
2023-03-25 16:00:00,2023-03-25 17:00:00,28.22,47.41,2.7,9.87,8.75,6.88,14.98,0.65,40.62,0.62,25.71,4.37,114.78,211.3,0.0,34.61
2023-03-25 17:00:00,2023-03-25 18:00:00,26.37,46.11,3.15,23.08,16.02,8.19,14.06,1.02,32.36,0.67,34.64,0.38,139.88,42.58,0.0,32.11
2023-03-25 18:00:00,2023-03-25 19:00:00,29.63,62.49,3.33,17.34,13.16,8.07,20.19,0.78,33.33,0.65,39.38,0.56,200.38,23.52,0.0,29.86
2023-03-25 19:00:00,2023-03-25 20:00:00,30.58,75.22,3.09,23.07,15.97,8.52,23.91,1.0,28.25,0.66,43.36,0.26,111.73,22.82,0.0,28.15
2023-03-25 20:00:00,2023-03-25 21:00:00,32.97,83.9,3.32,34.71,22.22,9.77,18.47,1.09,18.97,0.69,51.45,0.21,121.64,23.1,0.0,26.91
2023-03-25 21:00:00,2023-03-25 22:00:00,42.51,105.27,5.28,44.53,28.93,10.64,14.27,0.96,12.61,0.67,56.75,0.45,25.24,22.95,0.0,25.89
2023-03-25 22:00:00,2023-03-25 23:00:00,42.43,107.69,3.56,48.51,29.63,11.53,12.57,0.91,10.2,0.67,58.97,0.18,139.57,22.8,0.0,24.73
2023-03-25 23:00:00,2023-03-26 00:00:00,46.02,117.47,2.86,31.47,20.16,10.26,11.29,0.78,11.88,0.66,61.99,0.32,164.32,23.08,0.0,24.25
2023-03-26 00:00:00,2023-03-26 01:00:00,43.87,113.85,2.71,19.85,13.98,9.3,10.89,0.81,14.88,0.65,64.02,0.25,211.68,23.1,0.0,23.91
2023-03-26 01:00:00,2023-03-26 02:00:00,42.71,96.75,2.73,17.57,12.8,9.12,10.88,0.82,14.79,0.66,65.94,0.25,174.44,23.02,0.0,23.38
2023-03-26 02:00:00,2023-03-26 03:00:00,40.6,79.03,2.75,16.53,12.28,8.99,11.5,0.83,15.94,0.66,66.86,0.2,160.57,22.85,0.0,23.02
2023-03-26 03:00:00,2023-03-26 04:00:00,38.48,62.82,2.83,19.77,14.04,9.28,10.39,0.89,10.63,0.67,76.94,0.3,114.92,22.85,0.0,21.87
2023-03-26 04:00:00,2023-03-26 05:00:00,35.76,58.49,4.56,25.1,18.2,9.87,9.7,0.84,7.74,0.66,76.15,0.44,108.26,22.88,0.0,21.68
2023-03-26 05:00:00,2023-03-26 06:00:00,36.55,65.88,3.64,24.53,17.17,9.98,9.75,0.85,7.62,0.67,76.22,0.32,184.49,24.07,0.0,21.58
