From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2023-03-04 19:00:00,2023-03-04 20:00:00,146.66,,4.22,100.32,60.22,22.88,9.33,1.5,2.4,12.02,18.99,129.56,,1.87,,0.09,8.32,,0.0,21.72
2023-03-04 20:00:00,2023-03-04 21:00:00,192.99,515.81,4.03,86.29,52.75,28.08,7.77,1.5,2.38,11.94,29.04,167.93,,2.65,,0.1,8.26,,0.0,20.73
2023-03-04 21:00:00,2023-03-04 22:00:00,160.88,,4.75,65.44,41.92,35.65,7.27,1.46,2.39,11.61,40.14,171.03,,2.73,,0.04,8.15,,0.0,19.56
2023-03-04 22:00:00,2023-03-04 23:00:00,145.57,,4.0,62.62,40.21,36.86,6.99,1.42,2.35,11.01,46.87,163.81,,2.59,,0.04,8.07,,0.0,18.3
2023-03-04 23:00:00,2023-03-05 00:00:00,130.56,,11.91,79.81,55.96,25.82,6.88,1.36,2.4,10.34,52.08,147.67,,2.29,,0.06,8.11,,0.0,17.48
2023-03-05 00:00:00,2023-03-05 01:00:00,146.74,686.15,31.14,85.79,74.51,12.98,6.74,1.31,2.35,9.56,56.0,130.46,,2.2,,0.12,8.12,,0.0,16.49
2023-03-05 01:00:00,2023-03-05 02:00:00,168.94,797.67,13.3,73.74,53.25,27.73,7.0,1.25,2.35,8.88,59.06,111.0,,2.02,,0.11,8.16,,0.0,16.51
2023-03-05 02:00:00,2023-03-05 03:00:00,176.17,777.99,32.3,80.95,73.22,15.5,6.99,1.22,2.38,8.18,61.73,96.21,,1.55,,0.09,8.21,,0.0,15.12
2023-03-05 03:00:00,2023-03-05 04:00:00,183.48,,48.68,83.98,87.84,8.75,6.93,1.18,2.38,7.64,64.32,87.99,,1.04,,0.04,8.07,,0.0,14.58
2023-03-05 04:00:00,2023-03-05 05:00:00,212.75,,60.21,84.73,97.59,5.2,7.01,1.14,2.4,7.04,66.59,71.11,,1.16,,0.05,8.07,,0.0,14.0
2023-03-05 05:00:00,2023-03-05 06:00:00,259.05,,52.15,93.64,95.92,1.76,7.33,1.09,2.36,6.58,67.86,61.58,,0.74,,0.06,8.2,,0.0,13.49
2023-03-05 06:00:00,2023-03-05 07:00:00,303.13,971.21,59.19,99.33,104.56,0.68,7.48,1.06,2.35,6.18,68.61,55.17,,0.44,,0.08,26.77,,0.0,13.8
2023-03-05 07:00:00,2023-03-05 08:00:00,260.87,611.5,49.79,104.56,99.69,0.79,7.57,1.06,2.47,6.01,68.95,40.56,,0.39,,0.13,35.74,,0.0,17.98
2023-03-05 08:00:00,2023-03-05 09:00:00,179.3,291.68,34.23,105.51,87.5,4.78,8.93,1.03,2.43,5.96,66.73,36.83,,0.34,,0.23,53.78,,0.0,23.34
2023-03-05 09:00:00,2023-03-05 10:00:00,125.5,209.8,10.28,75.93,51.91,28.71,10.72,0.8,12.01,5.05,63.53,32.79,,0.51,,0.58,114.1,,0.0,28.02
2023-03-05 10:00:00,2023-03-05 11:00:00,66.5,108.56,7.71,34.32,27.33,45.87,10.48,0.76,14.3,3.69,57.36,29.95,,0.39,,0.67,197.08,,0.0,29.51
2023-03-05 11:00:00,2023-03-05 12:00:00,28.31,71.3,13.91,71.08,53.43,28.45,8.08,0.73,10.71,3.68,64.17,30.44,,0.38,,0.99,480.5,,0.0,30.3
2023-03-05 12:00:00,2023-03-05 13:00:00,26.02,113.08,38.18,98.31,87.14,11.38,7.71,0.73,6.51,3.77,70.81,31.23,,0.39,,0.6,608.1,,0.0,31.68
2023-03-05 13:00:00,2023-03-05 14:00:00,25.27,116.78,21.67,108.27,79.0,12.3,7.75,0.65,6.34,3.7,84.47,30.65,,0.36,,1.02,562.52,,0.0,31.55
2023-03-05 14:00:00,2023-03-05 15:00:00,27.73,97.73,26.42,117.33,87.38,8.61,3.49,0.56,13.74,3.31,69.64,23.37,,0.08,,1.18,346.73,,0.0,31.43
2023-03-05 15:00:00,2023-03-05 16:00:00,37.58,123.1,14.14,85.17,60.58,25.59,3.02,0.54,12.19,3.15,62.7,14.55,,0.2,,1.17,103.42,,0.0,30.77
2023-03-05 16:00:00,2023-03-05 17:00:00,31.94,127.82,31.09,113.57,89.27,9.14,2.94,0.56,8.49,3.12,63.4,13.78,,0.07,,0.75,56.07,,0.0,29.78
2023-03-05 17:00:00,2023-03-05 18:00:00,41.54,146.15,4.0,45.27,29.72,44.2,1.91,0.59,2.39,3.58,78.91,14.98,1.57,0.07,,0.19,17.58,,0.0,27.61
2023-03-05 18:00:00,2023-03-05 19:00:00,107.04,398.95,4.0,9.61,12.26,56.42,1.59,0.69,2.52,3.8,90.21,18.07,3.31,0.27,,0.18,8.68,,0.0,23.89
2023-03-05 19:00:00,2023-03-05 20:00:00,119.95,363.2,4.0,82.41,51.24,29.13,1.81,0.79,2.64,4.29,100.88,18.63,3.47,0.27,,0.18,8.57,,0.0,22.54
2023-03-05 20:00:00,2023-03-05 21:00:00,108.26,292.18,4.0,77.38,47.83,31.52,2.05,0.82,2.42,4.89,104.26,18.29,3.43,0.2,,0.09,8.57,,0.0,21.07
2023-03-05 21:00:00,2023-03-05 22:00:00,114.2,367.6,24.65,99.64,76.81,24.33,2.03,0.93,2.4,5.41,106.49,17.64,3.46,0.25,,0.11,8.32,,0.0,19.52
2023-03-05 22:00:00,2023-03-05 23:00:00,120.13,343.92,8.54,102.27,65.32,20.01,2.7,1.04,2.57,6.02,103.33,15.92,3.5,0.12,,0.22,8.17,,0.0,19.78
2023-03-05 23:00:00,2023-03-06 00:00:00,121.83,358.71,22.09,123.64,87.16,7.88,2.44,1.1,2.75,6.34,104.65,15.32,3.5,,,0.23,8.25,,0.0,19.64
2023-03-06 00:00:00,2023-03-06 01:00:00,121.51,403.01,21.08,122.5,85.99,8.37,2.42,1.16,2.59,6.69,103.16,14.26,3.5,0.05,,0.07,8.29,,0.0,18.51
2023-03-06 01:00:00,2023-03-06 02:00:00,141.4,444.15,15.57,113.39,76.61,14.1,2.28,1.23,2.65,6.87,101.18,13.24,3.39,0.04,,0.07,8.23,,0.0,17.16
2023-03-06 02:00:00,2023-03-06 03:00:00,155.17,481.82,45.26,101.4,94.21,14.13,2.4,1.28,2.76,7.05,98.69,12.25,3.29,0.04,,0.07,8.28,,0.0,16.4
2023-03-06 03:00:00,2023-03-06 04:00:00,146.65,388.84,17.79,59.89,49.85,33.0,2.46,1.3,2.42,7.18,98.15,11.35,3.23,0.04,,0.07,8.22,,0.0,16.03
2023-03-06 04:00:00,2023-03-06 05:00:00,144.83,380.28,17.09,62.86,50.94,31.63,2.4,1.3,2.36,7.18,96.84,10.48,3.12,0.06,,0.07,8.22,,0.0,15.41
2023-03-06 05:00:00,2023-03-06 06:00:00,173.49,623.79,16.34,58.73,47.97,33.4,2.56,1.29,2.35,7.08,95.31,9.65,3.01,,,0.07,8.44,,0.0,14.96
2023-03-06 06:00:00,2023-03-06 07:00:00,206.07,696.68,19.65,111.36,78.72,13.12,2.67,1.26,2.42,7.01,93.77,8.84,2.9,,,0.09,24.67,,0.0,15.25
2023-03-06 07:00:00,2023-03-06 08:00:00,198.29,515.63,17.07,114.12,78.22,12.08,2.84,1.26,2.72,7.09,91.41,8.09,2.88,,,0.18,48.52,,0.0,18.7
2023-03-06 08:00:00,2023-03-06 09:00:00,160.32,280.72,12.55,114.21,74.05,13.87,4.06,1.27,4.42,7.33,86.88,7.24,2.78,0.07,,0.24,76.33,,0.0,23.36
2023-03-06 09:00:00,2023-03-06 10:00:00,118.31,200.3,11.02,106.89,69.67,16.88,6.07,1.15,11.23,7.25,87.45,6.84,2.74,,,0.28,161.88,,0.0,27.65
2023-03-06 10:00:00,2023-03-06 11:00:00,70.38,150.32,4.53,27.93,21.25,50.12,5.42,0.99,17.36,5.81,81.08,5.61,2.4,,,0.4,206.54,,0.0,29.1
2023-03-06 11:00:00,2023-03-06 12:00:00,43.21,111.34,48.64,100.48,97.66,14.13,4.43,0.96,18.49,4.99,80.66,5.02,2.26,0.01,,0.54,380.29,,0.0,30.04
2023-03-06 12:00:00,2023-03-06 13:00:00,29.08,116.13,12.47,70.68,50.74,29.48,7.27,0.62,49.04,4.99,92.36,5.3,2.55,,,0.43,284.61,,0.0,30.06
2023-03-06 13:00:00,2023-03-06 14:00:00,28.53,144.41,,,,,12.48,0.41,106.67,1.99,25.19,0.77,0.77,,,0.28,232.71,,0.0,30.01
2023-03-06 14:00:00,2023-03-06 15:00:00,,,,,,,4.29,0.39,71.64,1.8,18.14,0.51,0.67,,,0.21,271.7,,0.25,30.7
2023-03-06 15:00:00,2023-03-06 16:00:00,7.0,20.0,,,,,7.44,0.23,111.49,1.77,21.88,0.78,1.07,,,0.64,148.67,,0.0,30.77
2023-03-06 16:00:00,2023-03-06 17:00:00,49.99,96.41,,,,,7.46,0.2,111.1,1.23,10.02,0.33,0.33,,,0.87,72.55,,0.0,29.4
2023-03-06 17:00:00,2023-03-06 18:00:00,68.76,134.21,9.66,38.57,31.78,44.91,2.13,0.36,34.79,,,,,,,0.63,19.54,,0.0,27.23
2023-03-06 18:00:00,2023-03-06 19:00:00,54.13,139.05,23.11,48.55,48.39,36.7,2.7,0.59,9.23,,,,,,,0.32,9.07,,0.0,24.7
2023-03-06 19:00:00,2023-03-06 20:00:00,66.38,171.89,8.59,62.92,44.06,38.61,4.67,1.06,,12.4,25.36,5.55,15.03,,,0.24,8.98,,0.0,22.62
2023-03-06 20:00:00,2023-03-06 21:00:00,76.98,223.04,5.73,72.98,47.16,30.69,2.43,1.2,1.35,8.62,12.55,0.87,3.96,,,0.21,8.74,,0.0,21.39
2023-03-06 21:00:00,2023-03-06 22:00:00,97.61,301.75,2.97,66.84,41.39,30.13,0.55,1.26,1.35,8.88,18.12,1.24,5.1,,,0.1,8.7,,0.0,19.7
2023-03-06 22:00:00,2023-03-06 23:00:00,113.23,345.47,34.6,51.1,50.17,24.11,,1.26,1.35,8.71,27.77,1.44,4.88,,,0.1,8.61,,0.0,18.79
2023-03-06 23:00:00,2023-03-07 00:00:00,107.44,316.95,,62.19,30.45,20.24,0.25,1.21,1.35,8.54,36.03,1.69,4.87,,,0.07,8.47,,0.0,18.12
2023-03-07 00:00:00,2023-03-07 01:00:00,120.39,415.01,14.03,56.19,44.7,15.79,0.29,1.23,1.35,8.2,44.03,1.79,4.77,,,0.17,8.43,,0.0,17.21
2023-03-07 01:00:00,2023-03-07 02:00:00,142.14,505.18,28.64,48.07,52.44,12.57,0.35,1.25,1.35,7.96,49.8,1.94,4.78,,,0.11,8.31,,0.0,16.99
2023-03-07 02:00:00,2023-03-07 03:00:00,166.58,588.41,59.04,30.39,67.59,11.3,0.33,1.28,1.35,7.75,55.56,2.07,4.84,,,0.12,8.37,,0.0,16.68
2023-03-07 03:00:00,2023-03-07 04:00:00,186.74,633.4,59.11,29.29,67.08,12.71,0.29,1.33,1.35,7.6,59.19,2.23,5.21,,,0.08,8.46,,0.0,16.17
2023-03-07 04:00:00,2023-03-07 05:00:00,197.7,653.01,69.3,24.91,73.09,10.12,0.25,1.37,1.35,7.51,61.36,2.11,4.46,,,0.12,8.46,,0.0,15.96
2023-03-07 05:00:00,2023-03-07 06:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 06:00:00,2023-03-07 07:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 07:00:00,2023-03-07 08:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 08:00:00,2023-03-07 09:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 09:00:00,2023-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 10:00:00,2023-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 11:00:00,2023-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
2023-03-07 12:00:00,2023-03-07 13:00:00,49.08,125.05,28.25,62.79,59.89,4.97,3.49,0.86,13.21,4.58,66.02,1.55,3.29,,,0.36,360.05,,0.0,29.78
2023-03-07 13:00:00,2023-03-07 14:00:00,45.93,166.97,10.27,62.97,44.44,31.38,3.39,0.64,67.53,3.83,58.07,1.21,2.63,,,0.23,378.93,,0.0,30.66
2023-03-07 14:00:00,2023-03-07 15:00:00,38.64,166.29,16.26,47.67,42.4,45.32,,0.47,47.29,2.05,24.24,0.3,1.03,,,0.26,239.51,,0.0,30.16
2023-03-07 15:00:00,2023-03-07 16:00:00,41.35,147.33,42.53,69.77,74.9,24.54,2.18,0.44,8.46,2.1,34.56,0.39,1.31,,,0.15,111.61,,0.0,29.75
2023-03-07 16:00:00,2023-03-07 17:00:00,55.42,156.71,4.0,43.23,29.86,54.1,2.23,0.45,1.35,2.68,56.87,0.82,2.73,,,0.06,55.71,,0.0,28.5
2023-03-07 17:00:00,2023-03-07 18:00:00,75.33,246.62,7.23,59.47,41.38,46.33,4.77,1.06,19.89,4.29,41.95,1.25,5.34,,,0.09,18.59,,0.0,26.0
2023-03-07 18:00:00,2023-03-07 19:00:00,89.84,314.36,4.67,68.84,43.84,44.31,1.8,1.26,1.35,7.42,23.63,2.62,11.81,,,0.15,8.87,,0.0,23.88
2023-03-07 19:00:00,2023-03-07 20:00:00,102.61,344.89,31.38,50.62,55.88,35.89,0.95,1.26,1.35,7.53,33.13,2.69,10.84,,,0.16,8.68,,0.0,22.42
2023-03-07 20:00:00,2023-03-07 21:00:00,112.33,373.07,65.81,25.5,68.61,26.98,0.39,1.2,1.35,7.72,41.69,2.82,10.4,,,0.15,8.62,,0.0,21.3
2023-03-07 21:00:00,2023-03-07 22:00:00,112.73,370.53,6.44,36.56,28.25,55.31,0.48,1.22,1.35,7.8,48.02,2.8,9.71,,,0.26,8.67,,0.0,20.97
2023-03-07 22:00:00,2023-03-07 23:00:00,124.73,407.18,44.77,36.43,59.66,33.24,0.53,1.23,1.35,7.69,53.68,2.88,9.27,,,0.13,8.58,,0.0,20.61
2023-03-07 23:00:00,2023-03-08 00:00:00,147.27,457.21,50.83,36.75,64.27,30.01,0.5,1.2,1.35,7.29,58.68,2.88,8.66,,,0.11,8.44,,0.0,20.0
2023-03-08 00:00:00,2023-03-08 01:00:00,146.79,450.58,12.74,60.58,46.38,42.53,0.62,1.15,1.35,7.06,63.12,2.85,8.2,,,0.08,8.37,,0.0,19.32
2023-03-08 01:00:00,2023-03-08 02:00:00,149.69,440.32,18.55,56.72,48.85,40.8,0.45,1.14,1.35,6.58,68.28,2.84,7.9,,,0.07,8.26,,0.0,18.7
2023-03-08 02:00:00,2023-03-08 03:00:00,163.2,431.04,27.45,54.03,54.53,36.83,0.48,1.11,1.35,6.27,71.06,2.81,7.53,,,0.06,8.25,,0.0,18.09
2023-03-08 03:00:00,2023-03-08 04:00:00,147.55,399.81,14.24,61.01,47.53,41.73,0.66,1.08,1.35,6.02,72.63,2.7,6.93,,,0.12,8.29,,0.0,17.51
2023-03-08 04:00:00,2023-03-08 05:00:00,160.84,620.32,40.01,47.29,60.96,32.33,0.38,1.08,1.35,5.64,74.16,2.7,6.84,,,0.08,8.27,,0.0,17.37
2023-03-08 05:00:00,2023-03-08 06:00:00,163.22,501.73,14.66,50.98,42.91,44.96,0.35,1.05,1.35,5.62,74.6,2.69,6.83,,,0.09,8.48,,0.0,17.35
2023-03-08 06:00:00,2023-03-08 07:00:00,132.0,244.88,6.53,31.52,25.44,57.19,0.47,1.02,1.35,5.45,74.71,2.62,6.38,,,0.07,27.54,,0.0,17.33
2023-03-08 07:00:00,2023-03-08 08:00:00,114.18,257.56,15.87,50.49,43.7,44.41,0.64,1.01,1.35,5.32,75.27,2.65,6.47,,,0.1,68.35,,0.0,19.9
2023-03-08 08:00:00,2023-03-08 09:00:00,99.93,286.41,6.09,60.73,40.87,46.39,1.77,0.96,1.35,5.25,75.31,2.53,5.87,,,0.1,101.14,,0.0,22.56
2023-03-08 09:00:00,2023-03-08 10:00:00,82.18,221.33,10.49,64.45,46.3,42.59,2.34,0.91,1.35,5.12,79.84,2.52,5.78,,,0.15,158.75,,0.0,25.04
2023-03-08 10:00:00,2023-03-08 11:00:00,77.64,151.8,39.43,48.22,61.18,32.18,2.98,0.85,1.52,4.73,84.66,2.54,5.91,,,0.25,209.7,,0.0,27.14
2023-03-08 11:00:00,2023-03-08 12:00:00,65.33,119.15,26.11,59.43,56.5,35.45,2.54,0.8,3.62,4.39,84.97,2.46,5.44,,,0.35,305.65,,0.0,28.22
2023-03-08 12:00:00,2023-03-08 13:00:00,50.7,95.28,54.94,42.9,70.66,25.54,2.91,0.74,7.49,3.98,79.09,2.22,5.24,,,0.4,322.97,,0.0,28.73
2023-03-08 13:00:00,2023-03-08 14:00:00,51.66,114.69,5.54,26.37,22.17,59.63,3.18,0.72,9.01,3.56,70.31,1.79,4.3,,,0.27,364.18,,0.0,29.47
2023-03-08 14:00:00,2023-03-08 15:00:00,49.71,130.9,23.88,74.8,63.06,30.96,3.59,0.73,4.63,3.68,77.49,2.06,4.9,,,0.17,275.75,,0.0,29.9
2023-03-08 15:00:00,2023-03-08 16:00:00,44.02,121.09,44.78,67.52,75.31,23.8,3.23,0.71,6.53,3.55,77.56,1.88,4.37,,,0.17,138.58,,0.0,29.89
2023-03-08 16:00:00,2023-03-08 17:00:00,47.2,149.56,4.0,13.34,14.3,64.99,2.9,0.67,2.35,3.7,88.98,2.12,4.56,,,0.09,43.1,,0.0,28.31
2023-03-08 17:00:00,2023-03-08 18:00:00,51.41,161.21,8.67,72.19,49.1,40.63,2.61,0.68,1.35,3.9,93.96,2.51,5.05,,,0.5,16.24,,0.0,26.75
2023-03-08 18:00:00,2023-03-08 19:00:00,47.77,140.88,19.23,75.88,59.65,33.24,2.39,0.7,1.35,3.87,91.59,2.69,5.93,,,0.42,8.83,,0.0,25.42
2023-03-08 19:00:00,2023-03-08 20:00:00,47.99,159.22,14.63,76.36,56.64,35.35,4.61,0.7,12.03,4.1,89.25,2.7,5.78,,,0.8,8.79,,0.0,25.28
2023-03-08 20:00:00,2023-03-08 21:00:00,50.84,160.56,18.63,42.05,40.0,47.0,3.48,0.72,6.67,3.82,76.93,2.19,4.64,,,0.41,8.92,,0.0,24.07
2023-03-08 21:00:00,2023-03-08 22:00:00,53.97,163.73,123.09,20.35,107.92,10.85,1.72,0.76,1.35,3.93,93.07,2.77,5.45,,,0.13,8.67,,0.0,22.18
2023-03-08 22:00:00,2023-03-08 23:00:00,60.02,212.37,9.07,30.5,27.6,55.76,1.56,0.76,1.35,3.96,97.89,2.99,5.9,,,0.17,8.55,,0.0,20.89
2023-03-08 23:00:00,2023-03-09 00:00:00,64.98,204.91,9.2,42.44,33.2,51.76,1.64,0.76,1.35,3.95,98.28,3.08,6.16,,,0.16,8.53,,0.0,20.04
2023-03-09 00:00:00,2023-03-09 01:00:00,58.74,167.37,57.11,53.88,79.37,19.44,1.75,0.73,1.35,3.89,97.48,3.02,5.87,,,0.28,8.36,,0.0,19.59
2023-03-09 01:00:00,2023-03-09 02:00:00,53.48,176.59,4.38,52.99,34.92,50.56,1.81,0.71,1.35,3.76,96.37,2.89,5.5,,,0.2,8.29,,0.0,19.12
2023-03-09 02:00:00,2023-03-09 03:00:00,55.81,184.22,4.71,61.3,40.04,46.97,1.92,0.7,1.35,3.75,94.81,2.83,5.38,,,0.15,8.29,,0.0,18.33
2023-03-09 03:00:00,2023-03-09 04:00:00,55.6,178.87,30.3,69.2,65.44,29.19,1.89,0.69,1.35,3.81,92.87,2.71,5.04,,,0.12,8.23,,0.0,17.65
2023-03-09 04:00:00,2023-03-09 05:00:00,54.96,188.32,6.34,46.58,32.74,52.08,1.57,0.69,1.35,3.8,91.26,2.68,5.33,,,0.08,8.25,,0.0,17.23
2023-03-09 05:00:00,2023-03-09 06:00:00,57.48,183.21,28.52,57.78,57.92,34.45,1.54,0.7,1.35,3.77,89.44,2.55,4.61,,,0.12,8.58,,0.0,16.12
2023-03-09 06:00:00,2023-03-09 07:00:00,63.25,194.95,39.59,59.3,67.61,27.67,1.53,0.71,1.35,3.81,86.87,2.51,4.72,,,0.1,24.88,,0.0,16.23
2023-03-09 07:00:00,2023-03-09 08:00:00,68.74,220.24,24.07,55.84,52.31,38.39,1.65,0.72,1.35,3.95,85.28,2.48,4.69,,,0.14,54.88,,0.0,18.82
2023-03-09 08:00:00,2023-03-09 09:00:00,69.37,224.73,43.43,56.91,69.6,26.28,2.23,0.72,1.35,4.08,83.33,2.41,4.57,,,0.16,83.4,,0.0,22.32
2023-03-09 09:00:00,2023-03-09 10:00:00,64.95,212.0,4.94,58.56,38.25,48.22,3.52,0.68,1.74,4.07,80.97,2.3,4.71,,,0.21,162.9,,0.0,25.27
2023-03-09 10:00:00,2023-03-09 11:00:00,54.57,193.67,4.0,53.65,35.25,50.32,3.96,0.64,2.82,3.83,81.44,2.23,4.91,,,0.18,192.89,,0.0,27.77
2023-03-09 11:00:00,2023-03-09 12:00:00,48.55,168.41,7.72,67.43,46.31,42.58,5.59,0.58,12.99,3.51,79.37,1.99,4.24,,,0.42,304.31,,0.0,28.96
2023-03-09 12:00:00,2023-03-09 13:00:00,44.85,146.11,4.7,37.91,26.77,56.26,4.21,0.59,4.38,3.25,80.87,2.01,4.32,,,0.28,272.58,,0.0,29.5
2023-03-09 13:00:00,2023-03-09 14:00:00,46.05,133.54,92.9,44.41,98.91,20.4,3.19,0.63,1.35,3.33,93.56,2.38,4.71,,,0.1,155.97,,0.0,29.73
2023-03-09 14:00:00,2023-03-09 15:00:00,46.39,127.69,27.25,55.38,55.67,37.32,2.67,0.63,2.1,3.47,97.39,2.7,5.42,,,0.16,94.0,,0.0,28.78
2023-03-09 15:00:00,2023-03-09 16:00:00,46.34,138.41,71.4,57.68,91.04,18.14,3.31,0.61,5.2,3.12,88.78,2.27,4.58,,,0.17,99.9,,0.0,29.29
2023-03-09 16:00:00,2023-03-09 17:00:00,53.24,150.31,55.19,71.85,86.35,23.57,2.52,0.62,3.96,3.04,88.5,2.15,4.67,,,0.23,90.05,,0.0,29.64
2023-03-09 17:00:00,2023-03-09 18:00:00,49.05,149.58,4.39,51.47,34.33,51.03,2.19,0.6,1.95,3.28,101.86,2.47,4.66,,,0.19,23.15,,0.0,27.7
2023-03-09 18:00:00,2023-03-09 19:00:00,55.73,175.87,24.31,77.97,65.04,29.47,2.51,0.62,3.06,3.42,99.77,2.71,5.35,,,0.2,8.8,,0.0,25.35
2023-03-09 19:00:00,2023-03-09 20:00:00,72.11,212.28,15.16,76.11,56.28,35.6,2.9,0.67,3.83,3.65,99.51,2.77,5.34,,,0.34,8.47,,0.0,23.97
2023-03-09 20:00:00,2023-03-09 21:00:00,79.39,226.67,26.38,74.44,64.31,29.98,1.89,0.67,1.45,3.65,99.92,2.86,5.68,,,0.16,8.52,,0.0,22.71
2023-03-09 21:00:00,2023-03-09 22:00:00,74.9,235.78,127.2,23.41,115.1,6.5,1.57,0.71,1.37,3.82,108.67,3.13,6.1,,,0.21,8.57,,0.0,20.89
2023-03-09 22:00:00,2023-03-09 23:00:00,75.16,243.75,42.16,59.64,69.64,27.0,1.6,0.75,1.36,3.8,108.05,3.09,5.88,,,0.15,8.5,,0.0,19.98
2023-03-09 23:00:00,2023-03-10 00:00:00,73.75,227.61,34.39,58.26,62.26,31.52,1.63,0.75,1.35,3.77,107.59,3.12,5.84,,,0.13,8.49,,0.0,19.44
2023-03-10 00:00:00,2023-03-10 01:00:00,71.06,210.56,53.26,55.78,76.67,21.51,1.72,0.75,1.35,3.74,106.19,3.07,5.81,,,0.12,8.42,,0.0,18.86
2023-03-10 01:00:00,2023-03-10 02:00:00,76.57,233.89,21.57,76.98,62.12,31.52,1.8,0.72,1.35,3.62,103.87,2.98,5.41,,,0.12,8.25,,0.0,18.43
2023-03-10 02:00:00,2023-03-10 03:00:00,86.29,256.26,10.18,70.31,49.44,40.39,1.75,0.71,1.35,3.68,101.64,2.85,5.04,,,0.14,8.28,,0.0,17.97
2023-03-10 03:00:00,2023-03-10 04:00:00,79.51,250.9,40.33,69.36,73.18,23.77,1.89,0.71,1.35,3.65,98.86,2.79,5.12,,,0.16,8.24,,0.0,17.52
2023-03-10 04:00:00,2023-03-10 05:00:00,71.51,246.55,15.68,79.32,58.38,34.14,1.91,0.72,1.35,3.62,96.09,2.62,4.54,,,0.09,8.25,,0.0,17.4
2023-03-10 05:00:00,2023-03-10 06:00:00,72.28,228.73,52.8,53.68,74.38,24.82,1.52,0.73,1.35,3.73,94.48,2.59,4.57,,,0.06,8.54,,0.0,17.47
2023-03-10 06:00:00,2023-03-10 07:00:00,65.94,207.39,16.88,42.26,40.21,46.85,1.4,0.74,1.35,3.76,92.92,2.6,4.61,,,0.07,20.25,,0.0,17.35
2023-03-10 07:00:00,2023-03-10 08:00:00,75.02,224.96,27.82,51.0,53.09,37.84,1.5,0.78,1.35,3.89,91.73,2.64,4.79,,,0.07,45.11,,0.0,18.45
2023-03-10 08:00:00,2023-03-10 09:00:00,89.72,251.39,5.18,22.12,19.83,61.14,1.65,0.81,1.35,4.29,90.37,2.56,4.55,,,0.11,96.74,,0.0,21.5
2023-03-10 09:00:00,2023-03-10 10:00:00,87.28,233.54,4.4,16.06,15.0,64.5,4.47,0.77,1.36,4.31,89.65,2.63,5.02,,,0.17,153.22,,0.0,24.79
2023-03-10 10:00:00,2023-03-10 11:00:00,85.51,214.81,24.24,79.23,66.21,28.7,5.47,0.73,4.84,4.3,87.53,2.47,4.69,,,0.25,236.25,,0.0,27.52
2023-03-10 11:00:00,2023-03-10 12:00:00,79.53,197.95,4.33,15.74,14.66,64.78,6.2,0.58,50.66,4.05,83.03,2.13,4.26,,,0.2,208.63,,0.0,28.52
2023-03-10 12:00:00,2023-03-10 13:00:00,68.0,167.71,70.91,28.81,76.6,22.34,6.76,0.48,60.25,2.77,21.16,0.34,1.08,,,0.36,236.32,,0.0,29.04
2023-03-10 13:00:00,2023-03-10 14:00:00,67.36,169.97,4.44,27.2,20.82,60.43,6.22,0.54,43.62,2.68,22.06,0.33,0.79,,,0.21,62.33,,0.6,27.95
2023-03-10 14:00:00,2023-03-10 15:00:00,100.17,221.1,4.17,38.61,28.04,55.41,7.85,0.55,79.42,3.03,30.13,0.37,1.39,,,0.31,192.39,,0.0,28.25
2023-03-10 15:00:00,2023-03-10 16:00:00,107.61,218.59,27.77,47.52,51.23,39.14,3.0,0.53,34.88,3.02,22.31,0.36,1.24,,,0.26,134.95,,0.0,28.48
2023-03-10 16:00:00,2023-03-10 17:00:00,79.02,202.55,4.62,58.59,38.76,47.87,0.8,0.51,7.74,3.18,28.56,0.47,1.36,,,0.14,53.81,,0.0,27.05
2023-03-10 17:00:00,2023-03-10 18:00:00,,,,,,,2.64,0.49,25.2,3.42,26.48,0.64,1.94,,,0.08,17.29,,0.0,24.91
2023-03-10 18:00:00,2023-03-10 19:00:00,,,,,,,2.25,0.81,4.89,4.27,10.93,0.6,2.87,,,0.15,10.6,,0.55,19.87
2023-03-10 19:00:00,2023-03-10 20:00:00,7.0,20.0,49.65,67.18,80.08,45.53,3.17,1.03,1.61,8.0,6.98,0.65,3.1,,,0.21,8.72,,0.0,20.78
2023-03-10 20:00:00,2023-03-10 21:00:00,52.0,147.49,11.01,94.05,51.75,46.42,3.01,1.01,1.41,7.68,10.73,0.98,4.37,,,0.17,8.58,,0.0,20.16
