From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-10-03 00:00:00,2021-10-03 01:00:00,32.16,58.75,8.36,8.8,17.16,10.27,37.89,2.92,16.69,0.0,,,,90.01,1.94,58.54,,,,,25.69,
2021-10-03 01:00:00,2021-10-03 02:00:00,32.53,55.07,1.12,7.5,8.62,10.57,38.38,1.9,16.64,0.0,,,,89.92,1.94,227.9,,,,,25.57,
2021-10-03 02:00:00,2021-10-03 03:00:00,30.0,56.0,0.61,7.03,7.65,10.98,40.13,1.67,16.02,0.0,,,,89.93,1.95,52.52,,,,,25.46,
2021-10-03 03:00:00,2021-10-03 04:00:00,35.52,64.25,0.9,6.08,6.99,13.64,55.29,1.52,16.98,0.0,,,,90.75,1.94,51.78,,,,,25.26,
2021-10-03 04:00:00,2021-10-03 05:00:00,25.13,49.09,2.48,5.37,7.86,14.59,58.96,1.4,16.86,0.0,,,,89.93,1.96,64.72,,,,,25.31,
2021-10-03 05:00:00,2021-10-03 06:00:00,32.87,52.5,6.35,5.37,11.71,13.96,58.75,1.38,16.24,0.0,,,,90.56,1.92,233.64,,,,,25.16,
2021-10-03 06:00:00,2021-10-03 07:00:00,46.0,74.94,10.52,6.6,17.11,13.18,57.66,1.37,16.64,0.0,,,,91.24,1.92,233.4,,,,,25.14,
2021-10-03 07:00:00,2021-10-03 08:00:00,46.47,73.85,12.78,5.16,17.95,12.32,52.93,1.33,16.46,0.0,,,,88.49,1.91,233.28,,,,,25.98,
2021-10-03 08:00:00,2021-10-03 09:00:00,50.0,71.0,13.27,5.97,19.27,11.94,52.58,1.37,14.77,0.0,,,,81.97,1.93,234.91,,,,,28.02,
2021-10-03 09:00:00,2021-10-03 10:00:00,43.9,80.17,6.1,7.41,13.51,12.46,56.17,1.3,16.2,0.0,,,,72.47,1.93,72.42,,,,,29.47,
2021-10-03 10:00:00,2021-10-03 11:00:00,37.63,67.43,2.07,10.23,12.3,12.16,47.75,1.96,15.93,0.0,,,,,,,,,,,,
2021-10-03 11:00:00,2021-10-03 12:00:00,36.0,65.0,1.83,16.4,18.26,12.19,47.46,2.25,16.58,0.0,,,,73.15,1.94,52.34,,,,,30.0,
2021-10-03 12:00:00,2021-10-03 13:00:00,45.0,52.0,12.4,11.25,23.68,11.46,43.87,4.31,15.68,0.0,,,,74.98,1.96,236.81,,,,,28.96,
2021-10-03 13:00:00,2021-10-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-03 14:00:00,2021-10-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-03 15:00:00,2021-10-03 16:00:00,40.0,49.0,,6.37,6.11,11.55,40.93,1.23,16.78,0.0,,,,81.27,1.94,51.37,,,,,28.15,
2021-10-03 16:00:00,2021-10-03 17:00:00,39.0,57.0,,6.34,5.45,12.91,48.84,1.06,17.07,0.0,,,,81.34,1.94,51.67,,,,,28.09,
2021-10-03 17:00:00,2021-10-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-03 18:00:00,2021-10-03 19:00:00,31.85,40.13,0.02,6.67,6.31,12.18,43.88,0.92,16.7,0.0,,,,83.39,1.94,51.66,,,,,27.49,
2021-10-03 19:00:00,2021-10-03 20:00:00,31.0,42.0,,7.08,6.7,10.98,39.87,0.93,14.01,0.0,,,,85.84,1.93,50.86,,,,,27.13,
2021-10-03 20:00:00,2021-10-03 21:00:00,22.91,47.06,0.43,7.1,7.53,10.08,32.32,1.03,16.72,0.0,,,,86.86,1.94,58.78,,,,,26.99,
2021-10-03 21:00:00,2021-10-03 22:00:00,28.0,48.0,47.78,6.8,54.6,10.9,30.14,9.44,15.3,0.0,,,,87.43,1.93,234.63,,,,,26.81,
2021-10-03 22:00:00,2021-10-03 23:00:00,26.0,59.0,32.05,11.97,44.03,10.72,32.17,6.18,16.3,0.0,,,,88.62,1.94,52.79,,,,,26.72,
2021-10-03 23:00:00,2021-10-04 00:00:00,33.19,56.85,4.71,9.43,14.14,10.41,35.21,2.53,16.71,0.0,,,,88.72,1.92,233.71,,,,,26.68,
2021-10-04 00:00:00,2021-10-04 01:00:00,43.7,64.06,21.36,10.24,31.61,12.02,37.98,4.81,15.92,0.0,,,,92.97,1.86,231.06,,,,,26.03,
2021-10-04 01:00:00,2021-10-04 02:00:00,42.0,,,,,,,,,,,,,,,,,,,,,
2021-10-04 02:00:00,2021-10-04 03:00:00,28.0,42.0,21.37,6.01,27.37,12.79,49.96,4.06,16.14,0.0,,,,92.77,1.9,232.65,,,,,26.01,
2021-10-04 03:00:00,2021-10-04 04:00:00,32.27,44.0,12.2,7.09,19.3,12.48,51.77,2.73,16.9,0.0,,,,92.94,1.91,233.19,,,,,25.87,
2021-10-04 04:00:00,2021-10-04 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-04 05:00:00,2021-10-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-04 06:00:00,2021-10-04 07:00:00,39.19,57.93,3.58,6.6,10.19,11.0,50.08,1.54,16.62,0.0,,,,93.36,1.99,79.46,,,,,25.66,
2021-10-04 07:00:00,2021-10-04 08:00:00,43.0,92.0,4.51,5.64,10.15,11.28,50.89,1.48,16.19,0.0,,,,90.61,1.88,231.84,,,,,26.47,
2021-10-04 08:00:00,2021-10-04 09:00:00,46.09,98.94,5.17,8.5,13.68,10.92,50.32,1.34,16.83,0.0,,,,91.93,1.84,229.75,,,,,25.85,
2021-10-04 09:00:00,2021-10-04 10:00:00,50.01,103.19,5.3,7.94,13.24,11.14,51.11,1.39,16.85,0.0,,,,84.95,1.87,231.1,,,,,27.63,
2021-10-04 10:00:00,2021-10-04 11:00:00,57.21,104.0,11.4,10.98,22.39,11.2,49.83,3.02,16.36,0.0,,,,82.95,1.86,231.07,,,,,27.89,
2021-10-04 11:00:00,2021-10-04 12:00:00,54.89,114.69,0.72,10.68,11.41,10.11,43.99,2.17,16.55,0.0,,,,76.05,1.95,77.18,,,,,30.05,
2021-10-04 12:00:00,2021-10-04 13:00:00,44.0,79.0,0.21,8.33,8.37,9.75,41.8,1.86,16.37,0.0,,,,76.64,1.94,236.33,,,,,29.7,
2021-10-04 13:00:00,2021-10-04 14:00:00,53.0,65.76,,6.47,6.13,9.5,37.94,1.22,16.61,0.0,,,,77.23,1.94,73.9,,,,,29.5,
2021-10-04 14:00:00,2021-10-04 15:00:00,50.67,67.02,,6.26,5.74,9.36,36.3,1.07,16.48,0.0,,,,78.58,1.96,224.94,,,,,29.02,
2021-10-04 15:00:00,2021-10-04 16:00:00,37.41,47.72,,5.88,5.13,9.33,35.09,0.93,16.55,0.0,,,,82.5,1.93,50.59,,,,,28.18,
2021-10-04 16:00:00,2021-10-04 17:00:00,32.0,45.0,,5.78,5.01,10.36,41.13,0.88,16.97,0.0,,,,,,,,,,,,
2021-10-04 17:00:00,2021-10-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-04 18:00:00,2021-10-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-04 19:00:00,2021-10-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-04 20:00:00,2021-10-04 21:00:00,13.76,31.88,15.92,9.16,25.08,9.84,31.47,5.68,15.07,0.0,,,,82.88,1.95,235.0,,,,,27.13,
2021-10-04 21:00:00,2021-10-04 22:00:00,18.0,45.0,19.61,9.25,28.88,9.68,40.73,6.07,16.25,0.0,,,,82.19,1.95,235.49,,,,,27.16,
2021-10-04 22:00:00,2021-10-04 23:00:00,12.0,38.0,9.38,9.0,18.37,9.33,45.47,4.21,16.58,0.0,,,,,,,,,,,,
2021-10-04 23:00:00,2021-10-05 00:00:00,18.09,47.7,19.22,5.19,24.41,12.79,82.72,5.77,16.1,0.0,,,,82.28,1.93,233.6,,,,,26.98,
2021-10-05 00:00:00,2021-10-05 01:00:00,14.22,36.25,9.51,6.62,16.13,14.22,99.96,3.85,16.85,0.0,,,,83.58,1.94,226.55,,,,,26.73,
2021-10-05 01:00:00,2021-10-05 02:00:00,10.0,40.0,8.05,5.37,13.43,14.22,102.41,3.16,16.93,0.0,,,,86.06,1.96,53.44,,,,,26.5,
2021-10-05 02:00:00,2021-10-05 03:00:00,27.0,95.0,8.29,4.77,13.05,12.97,95.55,2.69,16.7,0.0,,,,88.96,1.91,233.13,,,,,26.22,
2021-10-05 03:00:00,2021-10-05 04:00:00,33.02,95.85,9.3,5.76,15.07,11.7,80.5,2.12,16.59,0.0,,,,89.43,1.92,233.54,0.01,,,,25.94,
2021-10-05 04:00:00,2021-10-05 05:00:00,41.0,93.0,9.81,5.4,15.21,11.66,76.83,1.89,16.7,0.0,,,,90.06,1.91,233.09,,,,,25.87,
2021-10-05 05:00:00,2021-10-05 06:00:00,42.93,74.77,9.32,5.67,15.0,11.28,72.08,1.61,16.64,0.0,,,,87.61,1.92,222.43,,,,,25.96,
2021-10-05 06:00:00,2021-10-05 07:00:00,48.0,85.0,9.65,6.32,15.98,11.3,72.37,1.54,16.6,0.0,,,,88.17,1.95,52.17,,,,,25.78,
2021-10-05 07:00:00,2021-10-05 08:00:00,55.63,111.49,7.73,7.11,14.83,11.48,74.6,1.44,16.62,0.0,,,,86.73,1.94,235.18,,,,,26.21,
2021-10-05 08:00:00,2021-10-05 09:00:00,42.44,80.3,3.6,7.64,11.25,11.65,74.28,1.32,16.6,0.0,,,,79.31,1.96,223.07,,,,,27.84,
2021-10-05 09:00:00,2021-10-05 10:00:00,35.86,74.0,2.43,6.92,9.34,11.66,71.9,1.31,16.47,0.0,,,,72.76,1.95,52.68,,,,,29.57,
2021-10-05 10:00:00,2021-10-05 11:00:00,41.77,86.06,4.79,12.26,17.04,11.39,60.02,2.67,16.0,0.0,,,,72.57,1.93,223.02,,,,,30.24,
2021-10-05 11:00:00,2021-10-05 12:00:00,37.97,75.87,4.98,16.05,21.04,11.03,57.7,4.21,16.04,0.0,,,,75.23,1.94,51.82,,,,,29.8,
2021-10-05 12:00:00,2021-10-05 13:00:00,28.0,65.0,0.48,11.21,11.67,10.22,55.11,2.93,16.6,0.0,,,,77.36,1.92,51.16,,,,,29.29,
2021-10-05 13:00:00,2021-10-05 14:00:00,29.3,40.53,0.04,6.35,6.33,9.77,52.19,1.52,16.81,0.0,,,,80.57,1.92,50.8,,,,,28.64,
2021-10-05 14:00:00,2021-10-05 15:00:00,28.15,59.75,0.11,5.93,5.58,11.07,60.32,0.88,17.0,0.0,,,,81.73,1.92,50.52,,,,,28.28,
2021-10-05 15:00:00,2021-10-05 16:00:00,6.68,17.5,7.59,10.19,17.78,11.04,53.58,3.71,16.06,0.0,,,,82.9,1.92,50.25,,,,,28.04,
2021-10-05 16:00:00,2021-10-05 17:00:00,14.73,28.1,1.62,8.46,9.07,11.79,62.22,2.16,16.61,0.0,,,,84.84,1.94,64.55,,,,,28.01,
2021-10-05 17:00:00,2021-10-05 18:00:00,24.0,38.0,,6.7,6.31,12.02,64.12,1.53,16.4,0.0,,,,85.21,1.96,236.48,,,,,27.66,
2021-10-05 18:00:00,2021-10-05 19:00:00,20.0,45.0,,6.45,5.94,12.19,61.96,1.24,16.56,0.0,,,,85.81,1.96,236.66,,,,,27.46,
2021-10-05 19:00:00,2021-10-05 20:00:00,60.93,84.29,1.07,8.21,8.28,11.94,57.85,1.12,16.61,0.0,,,,88.12,2.06,65.01,,,,,25.68,
2021-10-05 20:00:00,2021-10-05 21:00:00,27.0,29.0,24.82,8.28,33.1,11.79,49.27,5.88,14.76,0.0,,,,87.65,1.9,232.37,,,,,25.23,
2021-10-05 21:00:00,2021-10-05 22:00:00,13.0,14.0,41.58,7.08,48.66,12.04,56.41,6.91,16.01,0.0,,,,84.18,1.89,232.14,,,,,25.64,
2021-10-05 22:00:00,2021-10-05 23:00:00,19.91,20.6,31.38,9.15,40.53,12.22,57.61,5.97,15.9,0.0,,,,86.06,1.88,231.64,,,,,25.69,
2021-10-05 23:00:00,2021-10-06 00:00:00,19.81,26.87,13.26,7.68,20.94,13.12,74.28,3.63,16.95,0.0,,,,88.1,1.89,232.09,,,,,25.32,
2021-10-06 00:00:00,2021-10-06 01:00:00,13.57,24.95,10.64,6.04,16.69,13.72,80.71,2.83,16.95,0.0,,,,89.46,1.9,232.72,,,,,25.33,
2021-10-06 01:00:00,2021-10-06 02:00:00,18.0,24.0,8.47,8.43,16.89,13.69,74.83,1.86,16.53,0.0,,,,90.33,1.93,234.66,,,,,25.32,
2021-10-06 02:00:00,2021-10-06 03:00:00,30.67,45.83,10.61,5.68,16.28,13.46,73.51,1.72,16.51,0.0,,,,90.66,1.89,232.41,,,,,25.51,
2021-10-06 03:00:00,2021-10-06 04:00:00,41.98,73.85,10.71,6.49,17.21,13.15,72.71,1.62,16.62,0.0,,,,88.46,1.93,235.31,,,,,25.81,
2021-10-06 04:00:00,2021-10-06 05:00:00,48.6,88.2,7.68,5.91,13.59,13.11,71.09,1.45,16.7,0.0,,,,82.28,1.93,235.02,,,,,26.14,
2021-10-06 05:00:00,2021-10-06 06:00:00,39.0,77.0,6.64,5.76,12.39,12.95,68.9,1.38,16.49,0.0,,,,80.7,1.9,234.31,,,,,26.17,
2021-10-06 06:00:00,2021-10-06 07:00:00,24.0,42.0,6.23,5.88,12.12,12.73,66.35,1.28,16.45,0.0,,,,81.53,1.96,53.59,,,,,25.62,
2021-10-06 07:00:00,2021-10-06 08:00:00,25.88,47.18,6.4,6.33,12.73,13.21,68.66,1.28,16.6,0.0,,,,81.41,1.92,234.45,,,,,26.03,
2021-10-06 08:00:00,2021-10-06 09:00:00,25.0,71.0,9.12,5.44,14.56,14.02,73.64,1.33,16.69,0.0,,,,79.88,1.9,232.65,,,,,27.15,
2021-10-06 09:00:00,2021-10-06 10:00:00,40.0,75.0,11.84,5.7,17.52,15.41,76.05,1.27,16.87,0.0,,,,81.45,2.02,56.02,,,,,27.05,
2021-10-06 10:00:00,2021-10-06 11:00:00,36.2,68.15,12.52,7.38,19.91,15.58,72.54,1.16,17.07,0.0,,,,71.93,1.86,231.41,,,,,28.75,
2021-10-06 11:00:00,2021-10-06 12:00:00,30.0,52.0,14.72,10.6,25.33,13.73,63.41,2.17,15.91,0.0,,,,69.68,1.85,231.05,,,,,28.85,
2021-10-06 12:00:00,2021-10-06 13:00:00,,,20.5,12.21,32.72,12.58,62.65,,15.93,0.0,,,,70.71,1.91,234.32,,,,,31.39,
2021-10-06 13:00:00,2021-10-06 14:00:00,,,2.51,10.42,12.93,12.02,61.1,,16.51,0.0,,,,68.5,1.95,52.69,,,,,30.99,
2021-10-06 14:00:00,2021-10-06 15:00:00,49.0,75.0,1.76,7.37,9.04,11.78,60.69,,16.35,0.0,,,,74.17,1.94,51.84,,,,,29.88,
2021-10-06 15:00:00,2021-10-06 16:00:00,35.0,45.0,,6.36,5.97,13.63,3.85,0.63,16.59,0.0,,,,80.3,1.94,161.4,,,,,28.95,
2021-10-06 16:00:00,2021-10-06 17:00:00,36.71,46.13,0.39,6.09,6.3,13.17,7.08,1.1,16.35,0.0,,,,81.91,1.94,112.7,,,,,28.96,
2021-10-06 17:00:00,2021-10-06 18:00:00,46.0,63.0,0.53,6.36,6.89,12.21,0.7,0.94,16.48,0.0,,,,88.01,1.92,235.88,,,,,27.98,
2021-10-06 18:00:00,2021-10-06 19:00:00,59.0,74.0,1.36,8.32,9.69,12.15,0.14,1.49,16.45,0.0,,,,90.87,1.81,229.02,,,,,26.73,
2021-10-06 19:00:00,2021-10-06 20:00:00,49.0,105.0,5.75,13.55,19.31,11.93,0.51,2.74,16.37,0.0,,,,98.24,0.15,199.44,,,,,23.17,
2021-10-06 20:00:00,2021-10-06 21:00:00,23.0,49.0,1.93,8.66,10.59,11.48,,1.72,16.47,0.0,,,,98.12,0.7,173.38,,,,,22.59,
2021-10-06 21:00:00,2021-10-06 22:00:00,,,45.18,5.6,50.79,12.07,3.23,7.68,15.34,0.0,,,,94.98,1.79,229.25,,,,,23.14,
2021-10-06 22:00:00,2021-10-06 23:00:00,10.32,16.8,28.31,6.89,35.2,11.62,1.74,4.57,16.34,0.0,,,,93.67,1.86,230.05,,,,,23.49,
2021-10-06 23:00:00,2021-10-07 00:00:00,,,7.27,8.16,15.42,12.35,1.82,2.25,16.59,0.0,,,,94.38,1.97,53.46,,,,,23.49,
2021-10-07 00:00:00,2021-10-07 01:00:00,,,6.3,8.43,14.74,12.34,3.12,1.84,16.62,0.0,,,,93.17,1.94,126.56,,,,,23.5,
2021-10-07 01:00:00,2021-10-07 02:00:00,21.0,25.0,6.09,7.02,13.11,12.18,0.4,1.57,16.65,0.0,,,,92.68,1.91,233.08,,,,,23.45,
2021-10-07 02:00:00,2021-10-07 03:00:00,31.0,32.0,7.35,6.65,13.99,11.69,0.05,1.4,16.7,0.0,,,,93.27,1.92,233.19,,,,,23.64,
2021-10-07 03:00:00,2021-10-07 04:00:00,30.69,42.73,7.48,6.39,13.87,11.49,0.1,1.25,16.56,0.0,,,,92.24,1.93,233.94,,,,,23.76,
2021-10-07 04:00:00,2021-10-07 05:00:00,29.0,39.0,7.67,6.31,13.98,11.43,0.7,1.14,16.48,0.0,,,,91.6,1.92,233.53,,,,,23.78,
2021-10-07 05:00:00,2021-10-07 06:00:00,26.93,31.0,7.52,5.77,13.3,11.14,0.02,1.04,16.41,0.0,,,,92.85,1.92,203.31,,,,,24.12,
2021-10-07 06:00:00,2021-10-07 07:00:00,31.09,38.4,9.33,5.99,15.32,10.94,0.11,0.97,16.63,0.0,,,,94.22,1.92,233.23,,,,,23.88,
2021-10-07 07:00:00,2021-10-07 08:00:00,30.58,67.45,11.08,5.88,16.96,11.39,1.45,1.02,16.48,0.0,,,,92.09,1.88,231.89,,,,,25.07,
2021-10-07 08:00:00,2021-10-07 09:00:00,35.61,56.47,14.82,4.19,19.02,14.1,10.32,0.99,16.74,0.0,,,,87.52,1.9,232.83,,,,,26.23,
2021-10-07 09:00:00,2021-10-07 10:00:00,40.09,49.94,11.95,6.13,18.08,14.62,11.78,1.0,16.93,0.0,,,,84.24,1.88,232.4,,,,,26.63,
2021-10-07 10:00:00,2021-10-07 11:00:00,45.53,64.3,10.01,9.55,19.57,13.35,3.64,4.06,15.57,0.0,,,,82.41,1.85,231.39,,,,,27.3,
2021-10-07 11:00:00,2021-10-07 12:00:00,44.93,66.8,,,,,1.49,8.04,15.33,0.0,,,,79.25,1.85,230.98,,,,,28.38,
2021-10-07 12:00:00,2021-10-07 13:00:00,50.91,64.07,,,,,4.64,3.78,16.27,0.0,,,,76.21,1.89,233.06,,,,,29.44,
2021-10-07 13:00:00,2021-10-07 14:00:00,56.0,65.0,,,,,3.81,1.61,16.19,0.0,,,,79.61,1.9,234.43,,,,,28.4,
2021-10-07 14:00:00,2021-10-07 15:00:00,36.67,53.33,,,,,1.4,1.12,16.27,0.0,,,,80.7,1.91,234.38,,,,,28.12,
2021-10-07 15:00:00,2021-10-07 16:00:00,24.0,30.0,,,,,,0.87,16.41,0.0,,,,80.77,1.92,234.1,,,,,28.53,
2021-10-07 16:00:00,2021-10-07 17:00:00,26.77,30.19,,,,,,0.9,16.46,0.0,,,,77.23,1.92,235.05,,,,,29.89,
2021-10-07 17:00:00,2021-10-07 18:00:00,26.93,32.47,,,,,,0.91,16.54,0.0,,,,80.84,1.95,160.85,,,,,28.73,
2021-10-07 18:00:00,2021-10-07 19:00:00,30.6,39.25,,,,,,2.44,16.08,0.0,,,,84.18,1.96,127.1,,,,,27.8,
2021-10-07 19:00:00,2021-10-07 20:00:00,24.82,43.5,,,,,,2.39,16.57,0.0,,,,86.62,1.96,124.0,,,,,27.3,
2021-10-07 20:00:00,2021-10-07 21:00:00,31.0,48.0,,,,,,1.77,16.41,0.0,,,,86.55,1.96,73.89,,,,,27.12,
2021-10-07 21:00:00,2021-10-07 22:00:00,47.8,76.98,25.58,9.2,34.79,10.86,,2.29,16.04,0.0,,,,90.05,1.91,233.17,,,,,26.66,
2021-10-07 22:00:00,2021-10-07 23:00:00,34.0,48.0,49.55,4.78,54.3,11.47,,6.89,16.13,0.0,,,,91.15,1.76,224.66,,,,,25.7,
2021-10-07 23:00:00,2021-10-08 00:00:00,,,18.32,7.35,25.67,11.14,0.1,2.92,16.82,0.0,,,,91.23,1.86,230.27,,,,,25.74,
2021-10-08 00:00:00,2021-10-08 01:00:00,16.93,25.53,4.66,6.91,11.57,12.09,1.5,1.4,16.96,0.0,,,,90.46,1.9,232.37,,,,,25.75,
2021-10-08 01:00:00,2021-10-08 02:00:00,,,3.19,5.17,8.36,12.71,2.0,0.92,16.71,0.0,,,,91.18,1.85,229.98,,,,,25.43,
2021-10-08 02:00:00,2021-10-08 03:00:00,17.0,18.0,2.95,5.22,8.19,12.51,0.39,0.69,16.54,0.0,,,,90.07,1.82,228.55,,,,,25.29,
2021-10-08 03:00:00,2021-10-08 04:00:00,,,4.38,4.46,8.84,12.51,1.5,0.64,16.55,0.0,,,,89.89,1.83,228.8,,,,,25.22,
2021-10-08 04:00:00,2021-10-08 05:00:00,13.0,19.0,5.36,4.7,10.06,12.06,0.2,0.64,16.59,0.0,,,,88.31,1.84,229.34,0.01,,,,25.15,
2021-10-08 05:00:00,2021-10-08 06:00:00,13.67,17.0,6.1,4.31,10.4,12.3,0.72,0.61,16.77,0.0,,,,87.85,1.85,229.9,,,,,25.1,
2021-10-08 06:00:00,2021-10-08 07:00:00,11.0,29.0,6.54,4.62,11.14,11.93,0.79,0.58,16.68,0.0,,,,90.09,1.81,227.32,,,,,24.84,
2021-10-08 07:00:00,2021-10-08 08:00:00,25.14,42.2,7.96,4.7,12.66,12.16,0.45,0.69,16.45,0.0,,,,88.47,1.84,229.59,,,,,25.12,
2021-10-08 08:00:00,2021-10-08 09:00:00,29.68,70.1,7.31,4.79,12.08,12.75,3.84,0.74,16.48,0.0,,,,84.63,1.84,230.23,,,,,26.09,
2021-10-08 09:00:00,2021-10-08 10:00:00,32.43,51.1,8.77,5.61,14.39,13.81,7.27,1.43,16.58,0.0,,,,80.5,1.85,230.51,,,,,26.66,
2021-10-08 10:00:00,2021-10-08 11:00:00,12.65,16.95,17.84,5.72,23.55,12.57,0.19,2.46,16.39,0.0,,,,75.99,1.89,233.71,,,,,28.17,
2021-10-08 11:00:00,2021-10-08 12:00:00,11.16,16.0,6.88,6.93,13.82,11.35,0.1,1.19,16.51,0.0,,,,75.81,1.9,233.34,,,,,28.25,
2021-10-08 12:00:00,2021-10-08 13:00:00,15.0,16.0,3.79,5.96,9.77,10.38,0.1,0.79,16.69,0.0,,,,76.47,1.9,233.53,,,,,28.29,
2021-10-08 13:00:00,2021-10-08 14:00:00,15.65,20.65,2.66,5.13,7.79,9.8,0.11,0.59,16.75,0.0,,,,78.86,1.91,234.12,,,,,28.31,
2021-10-08 14:00:00,2021-10-08 15:00:00,13.0,14.0,2.41,4.3,6.71,9.64,0.1,0.51,16.75,0.0,,,,80.34,1.92,234.79,,,,,28.45,
2021-10-08 15:00:00,2021-10-08 16:00:00,7.0,11.0,2.17,4.39,6.56,9.73,,0.54,16.62,0.0,,,,83.89,1.9,232.71,,,,,27.51,
2021-10-08 16:00:00,2021-10-08 17:00:00,,,2.39,4.32,6.71,9.48,,0.53,16.84,0.0,,,,85.2,1.92,232.78,,,,,27.28,
2021-10-08 17:00:00,2021-10-08 18:00:00,12.73,15.4,2.27,4.27,6.54,9.26,,0.46,16.93,0.0,,,,86.55,1.91,233.03,,,,,26.9,
2021-10-08 18:00:00,2021-10-08 19:00:00,,,2.01,4.71,6.73,9.13,,0.46,16.76,0.0,,,,87.5,1.91,233.09,,,,,26.69,
2021-10-08 19:00:00,2021-10-08 20:00:00,11.78,16.39,1.68,4.72,6.4,8.88,,0.47,16.85,,,,,,,,,,,,,
2021-10-08 20:00:00,2021-10-08 21:00:00,15.22,34.53,1.98,4.66,6.66,8.82,,0.48,16.5,0.0,,,,89.97,1.82,228.31,,,,,26.31,
2021-10-08 21:00:00,2021-10-08 22:00:00,11.0,,12.63,4.74,17.37,9.12,,2.22,16.09,0.0,,,,90.09,1.82,228.97,,,,,26.01,
2021-10-08 22:00:00,2021-10-08 23:00:00,,,20.03,4.74,24.78,9.29,,2.76,16.32,0.0,,,,88.63,1.84,228.97,,,,,26.01,
2021-10-08 23:00:00,2021-10-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-10-09 00:00:00,2021-10-09 01:00:00,15.77,23.45,3.65,4.92,8.58,11.48,0.21,0.85,16.48,0.0,,,,90.28,1.8,226.68,,,,,25.61,
2021-10-09 01:00:00,2021-10-09 02:00:00,,,5.84,4.61,10.46,12.63,0.15,0.76,16.71,0.0,,,,91.37,1.83,227.75,,,,,25.32,
2021-10-09 02:00:00,2021-10-09 03:00:00,11.12,17.95,6.32,4.39,10.73,14.27,1.61,0.7,16.79,0.0,,,,92.21,1.81,227.22,,,,,25.17,
2021-10-09 03:00:00,2021-10-09 04:00:00,12.16,16.73,7.45,4.06,11.52,14.12,1.59,0.69,16.74,0.0,,,,91.35,1.83,228.63,,,,,25.22,
2021-10-09 04:00:00,2021-10-09 05:00:00,10.67,14.4,7.46,4.53,11.98,13.91,3.67,0.66,16.6,0.0,,,,90.89,1.83,228.82,,,,,25.13,
2021-10-09 05:00:00,2021-10-09 06:00:00,8.75,19.93,8.1,4.07,12.17,13.98,4.39,0.66,16.57,0.0,,,,90.97,1.81,227.95,,,,,25.16,
2021-10-09 06:00:00,2021-10-09 07:00:00,13.6,17.8,7.8,3.81,11.61,14.41,4.96,0.64,16.44,0.0,,,,90.5,1.83,229.01,,,,,25.23,
2021-10-09 07:00:00,2021-10-09 08:00:00,8.53,14.4,9.48,4.3,13.79,14.73,4.46,0.61,17.42,0.0,,,,86.3,1.82,229.27,,,,,26.0,
2021-10-09 08:00:00,2021-10-09 09:00:00,,,6.42,4.51,10.93,14.84,1.72,0.58,16.29,0.0,,,,85.74,1.83,229.15,,,,,25.92,
2021-10-09 09:00:00,2021-10-09 10:00:00,13.22,15.5,4.06,4.61,8.68,15.3,3.84,0.56,16.61,0.0,,,,85.81,1.84,230.17,,,,,26.18,
2021-10-09 10:00:00,2021-10-09 11:00:00,,,5.37,4.73,10.1,15.3,0.1,1.28,16.32,0.0,,,,82.37,1.85,230.79,,,,,26.68,
2021-10-09 11:00:00,2021-10-09 12:00:00,,,15.03,6.47,21.51,14.98,0.41,2.56,16.53,0.0,,,,78.77,1.88,232.75,,,,,27.8,
2021-10-09 12:00:00,2021-10-09 13:00:00,,,7.84,5.81,13.65,12.6,,1.31,16.52,0.0,,,,81.06,1.89,233.66,,,,,27.57,
2021-10-09 13:00:00,2021-10-09 14:00:00,,,3.0,5.79,8.8,11.57,0.1,0.7,16.55,0.0,,,,80.65,1.9,232.83,,,,,27.46,
2021-10-09 14:00:00,2021-10-09 15:00:00,,,1.85,5.4,7.25,11.09,,0.55,16.56,0.0,,,,78.47,1.92,234.11,,,,,28.1,
2021-10-09 15:00:00,2021-10-09 16:00:00,,,1.43,5.29,6.7,10.44,3.5,0.53,16.52,0.0,,,,78.21,1.93,234.17,,,,,28.25,
2021-10-09 16:00:00,2021-10-09 17:00:00,4.0,17.0,0.82,5.41,6.25,10.83,10.86,0.52,16.49,0.0,,,,78.9,1.92,234.15,,,,,28.16,
