From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),AT (degree C),RF (mm)
2022-04-18 08:00:00,2022-04-18 09:00:00,33.42,73.54,11.3,20.77,31.88,3.18,1.97,1.2,33.42,,0.8,76.45,31.98,0.0
2022-04-18 09:00:00,2022-04-18 10:00:00,33.45,73.57,11.31,20.45,32.47,3.19,1.21,1.2,33.45,93.07,0.55,183.37,34.47,0.0
2022-04-18 10:00:00,2022-04-18 11:00:00,32.77,72.57,10.99,21.51,33.0,3.18,2.71,1.17,32.77,86.23,0.76,201.76,35.01,0.0
2022-04-18 11:00:00,2022-04-18 12:00:00,33.17,73.15,11.18,21.19,31.39,3.21,9.79,1.19,33.17,82.52,0.81,242.19,35.73,0.0
2022-04-18 12:00:00,2022-04-18 13:00:00,33.81,74.11,11.49,21.8,32.14,3.17,6.57,1.22,33.81,76.53,1.24,277.36,34.16,0.0
2022-04-18 13:00:00,2022-04-18 14:00:00,33.89,74.22,11.52,21.47,32.16,3.16,8.95,1.23,33.89,72.53,1.62,259.53,34.13,0.0
2022-04-18 14:00:00,2022-04-18 15:00:00,34.99,75.85,12.05,21.46,32.17,3.17,11.16,1.28,34.99,79.56,1.62,276.93,33.81,0.0
2022-04-18 15:00:00,2022-04-18 16:00:00,32.98,72.89,11.09,21.1,31.65,3.22,11.54,1.18,32.98,80.25,1.86,286.68,33.05,0.0
2022-04-18 16:00:00,2022-04-18 17:00:00,33.42,73.53,11.3,20.53,31.89,3.17,2.77,1.2,33.42,77.87,2.1,299.87,32.86,0.0
2022-04-18 17:00:00,2022-04-18 18:00:00,33.06,73.01,11.13,21.37,32.29,3.2,,1.18,33.06,82.88,1.77,305.18,32.32,0.0
2022-04-18 18:00:00,2022-04-18 19:00:00,34.4,74.96,11.77,21.46,31.11,3.23,4.17,1.25,34.4,86.11,0.97,306.31,32.36,0.0
2022-04-18 19:00:00,2022-04-18 20:00:00,33.9,74.23,11.53,20.04,32.41,3.24,2.58,1.22,33.9,86.65,0.64,313.18,32.36,0.0
2022-04-18 20:00:00,2022-04-18 21:00:00,33.09,73.04,11.14,20.59,32.18,3.18,3.83,1.18,33.09,89.91,1.21,84.24,28.34,0.0
2022-04-18 21:00:00,2022-04-18 22:00:00,33.23,73.25,11.21,21.46,32.64,3.19,8.28,1.19,33.23,,1.03,231.75,26.58,0.0
2022-04-18 22:00:00,2022-04-18 23:00:00,32.75,72.55,10.98,20.56,31.77,3.17,9.83,1.17,32.75,,0.57,271.48,27.46,0.0
2022-04-18 23:00:00,2022-04-19 00:00:00,33.0,72.9,11.1,21.8,32.76,3.18,9.95,1.18,33.0,,0.57,102.72,27.67,0.0
2022-04-19 00:00:00,2022-04-19 01:00:00,33.54,73.71,11.36,20.93,31.88,3.2,3.29,1.21,33.54,,0.98,72.07,27.64,0.0
2022-04-19 01:00:00,2022-04-19 02:00:00,33.11,73.08,11.15,21.43,32.0,3.23,1.06,1.19,33.11,,0.98,93.78,27.2,0.0
2022-04-19 02:00:00,2022-04-19 03:00:00,33.37,73.45,11.27,20.9,31.78,3.19,,1.2,33.37,,0.92,102.05,26.98,0.0
2022-04-19 03:00:00,2022-04-19 04:00:00,33.58,73.77,11.38,20.64,32.3,3.22,,1.21,33.58,,0.6,213.1,27.04,0.0
2022-04-19 04:00:00,2022-04-19 05:00:00,32.69,72.44,10.95,21.29,32.6,3.2,,1.17,32.69,,0.62,316.84,26.96,0.0
2022-04-19 05:00:00,2022-04-19 06:00:00,32.86,72.69,11.03,21.44,32.41,3.22,0.03,1.17,32.86,,0.5,130.29,27.09,0.0
2022-04-19 06:00:00,2022-04-19 07:00:00,34.15,74.6,11.64,21.25,31.67,3.28,4.34,1.23,34.15,,0.53,189.0,27.23,0.0
2022-04-19 07:00:00,2022-04-19 08:00:00,33.33,73.39,11.25,21.04,32.03,3.14,3.49,1.2,33.33,,0.76,87.76,28.36,0.0
2022-04-19 08:00:00,2022-04-19 09:00:00,33.0,72.91,11.1,20.51,32.07,3.21,2.44,1.18,33.0,,0.7,87.48,30.64,0.0
2022-04-19 09:00:00,2022-04-19 10:00:00,34.57,75.23,11.85,21.33,31.75,3.21,5.48,1.26,34.57,95.32,0.64,155.52,32.93,0.0
2022-04-19 10:00:00,2022-04-19 11:00:00,33.24,73.27,11.21,21.35,32.16,3.17,30.73,1.19,33.24,96.94,0.69,260.97,33.26,0.0
2022-04-19 11:00:00,2022-04-19 12:00:00,34.02,74.41,11.59,21.33,31.83,3.21,65.08,1.23,34.02,93.84,0.92,262.54,33.44,0.0
2022-04-19 12:00:00,2022-04-19 13:00:00,33.22,73.24,11.21,21.16,32.57,3.22,15.73,1.19,33.22,93.99,1.57,277.11,38.14,0.0
2022-04-19 13:00:00,2022-04-19 14:00:00,33.03,72.96,11.11,21.61,33.23,3.18,45.67,1.18,33.03,98.81,1.31,277.61,34.84,0.0
2022-04-19 14:00:00,2022-04-19 15:00:00,32.9,72.76,11.05,21.72,32.29,3.21,58.11,1.17,32.9,97.4,1.8,301.11,37.23,0.0
2022-04-19 15:00:00,2022-04-19 16:00:00,33.91,74.25,11.53,20.88,32.24,3.18,21.76,1.22,33.91,,1.73,304.25,32.99,0.0
2022-04-19 16:00:00,2022-04-19 17:00:00,30.63,70.51,10.75,20.32,31.11,7.46,0.39,1.03,36.77,,1.47,299.61,33.51,0.0
2022-04-19 17:00:00,2022-04-19 18:00:00,29.85,69.72,10.91,20.02,30.42,10.14,,0.97,39.78,,1.32,298.7,33.74,0.0
2022-04-19 18:00:00,2022-04-19 19:00:00,30.43,70.92,11.19,19.6,31.23,9.54,3.05,0.99,40.67,,0.87,318.89,31.65,0.0
2022-04-19 19:00:00,2022-04-19 20:00:00,28.77,67.47,10.41,19.98,29.93,9.48,,0.93,38.12,,0.96,327.96,30.25,0.0
2022-04-19 20:00:00,2022-04-19 21:00:00,29.69,69.39,10.84,19.33,30.3,9.6,,0.96,39.54,,0.67,180.95,29.99,0.0
2022-04-19 21:00:00,2022-04-19 22:00:00,29.69,69.39,10.84,19.76,30.27,10.15,,0.96,39.54,,0.52,267.59,29.77,0.0
2022-04-19 22:00:00,2022-04-19 23:00:00,30.41,70.87,11.18,19.35,29.98,9.96,,0.99,40.64,,0.35,186.83,29.61,0.0
2022-04-19 23:00:00,2022-04-20 00:00:00,30.07,70.17,11.02,19.54,30.18,10.53,,0.98,40.12,,0.33,54.94,29.89,0.0
2022-04-20 00:00:00,2022-04-20 01:00:00,29.64,69.29,10.82,19.41,30.43,10.03,7.86,0.96,39.47,,0.4,82.2,29.34,0.0
2022-04-20 01:00:00,2022-04-20 02:00:00,29.58,69.15,10.79,20.05,29.99,10.44,13.21,0.96,39.36,,0.46,98.7,28.94,0.0
2022-04-20 02:00:00,2022-04-20 03:00:00,29.53,69.05,10.77,19.65,29.84,9.84,15.01,0.96,39.29,,0.56,91.22,28.65,0.0
2022-04-20 03:00:00,2022-04-20 04:00:00,30.93,71.95,11.41,19.48,29.8,9.95,15.44,1.01,41.44,,0.67,91.06,28.37,0.0
2022-04-20 04:00:00,2022-04-20 05:00:00,30.19,70.42,11.08,20.94,31.15,9.89,11.48,0.98,40.3,,0.59,86.74,28.09,0.0
2022-04-20 05:00:00,2022-04-20 06:00:00,29.29,68.56,10.66,19.54,30.43,9.75,6.92,0.95,38.93,,0.64,117.98,27.84,0.0
2022-04-20 06:00:00,2022-04-20 07:00:00,29.34,68.67,10.68,19.82,30.11,9.73,4.29,0.95,39.01,,0.57,73.22,27.97,0.0
2022-04-20 07:00:00,2022-04-20 08:00:00,29.85,69.72,10.92,19.89,30.58,9.75,2.12,0.97,39.79,,0.56,63.06,29.23,0.0
2022-04-20 08:00:00,2022-04-20 09:00:00,31.33,72.77,11.61,19.59,30.21,10.06,1.05,1.02,42.05,,0.49,102.87,31.39,0.0
2022-04-20 09:00:00,2022-04-20 10:00:00,29.97,69.97,10.97,20.16,30.57,9.84,6.88,0.97,39.97,92.39,0.63,34.08,33.25,0.0
2022-04-20 10:00:00,2022-04-20 11:00:00,30.27,70.57,11.11,20.71,29.64,10.06,13.74,0.99,40.42,89.66,0.56,212.89,33.37,0.0
2022-04-20 11:00:00,2022-04-20 12:00:00,30.31,70.67,11.13,20.08,29.77,10.06,18.34,0.99,40.48,87.07,0.59,230.16,33.97,0.0
2022-04-20 12:00:00,2022-04-20 13:00:00,30.65,71.38,11.29,20.39,30.32,9.84,6.6,1.0,41.02,83.07,0.84,288.71,34.92,0.0
2022-04-20 13:00:00,2022-04-20 14:00:00,30.33,70.72,11.14,20.02,30.02,10.2,2.72,0.99,40.53,88.66,1.24,264.09,34.16,0.0
2022-04-20 14:00:00,2022-04-20 15:00:00,30.41,70.88,11.18,20.17,30.57,10.14,,0.99,40.64,92.15,1.35,260.92,34.0,0.0
2022-04-20 15:00:00,2022-04-20 16:00:00,30.0,70.03,10.99,21.23,29.59,10.14,,0.97,40.01,94.11,1.25,261.61,33.71,0.0
2022-04-20 16:00:00,2022-04-20 17:00:00,29.51,69.02,10.76,19.82,30.37,9.79,,0.95,39.26,97.53,1.32,276.44,33.09,0.0
2022-04-20 17:00:00,2022-04-20 18:00:00,30.34,70.72,11.14,19.27,29.64,9.72,,0.99,40.53,,1.38,294.87,32.27,0.0
2022-04-20 18:00:00,2022-04-20 19:00:00,29.98,69.99,10.98,19.38,31.03,10.18,7.37,0.97,39.98,,1.2,292.96,31.62,0.0
2022-04-20 19:00:00,2022-04-20 20:00:00,30.06,70.15,11.02,20.35,29.12,10.27,13.84,0.98,40.11,,1.25,314.68,31.37,0.0
2022-04-20 20:00:00,2022-04-20 21:00:00,30.49,71.05,11.21,20.11,30.28,9.12,16.91,0.99,40.77,,0.97,327.94,31.1,0.0
2022-04-20 21:00:00,2022-04-20 22:00:00,30.43,70.91,11.18,19.9,29.24,10.04,18.55,0.99,40.67,,0.78,330.17,30.7,0.0
2022-04-20 22:00:00,2022-04-20 23:00:00,28.65,67.25,10.36,20.55,29.91,9.94,13.45,0.92,37.95,,0.65,346.45,30.51,0.0
2022-04-20 23:00:00,2022-04-21 00:00:00,29.96,69.95,10.96,20.27,29.45,10.18,4.62,0.97,39.95,,0.42,350.36,31.02,0.0
2022-04-21 00:00:00,2022-04-21 01:00:00,29.22,68.42,10.62,20.25,29.56,9.85,4.35,0.95,38.82,,0.29,13.32,31.12,0.0
2022-04-21 01:00:00,2022-04-21 02:00:00,29.89,69.79,10.93,20.31,30.41,10.08,1.65,0.97,39.84,,0.34,31.49,30.84,0.0
2022-04-21 02:00:00,2022-04-21 03:00:00,29.33,68.66,10.68,19.77,30.55,10.17,0.47,0.95,38.99,,0.22,67.28,30.57,0.0
2022-04-21 03:00:00,2022-04-21 04:00:00,30.54,71.14,11.24,20.33,29.59,10.17,3.95,0.99,40.84,,0.34,154.13,30.22,0.0
2022-04-21 04:00:00,2022-04-21 05:00:00,30.48,71.02,11.21,19.94,29.79,10.07,8.51,0.99,40.74,,0.61,92.79,29.89,0.0
2022-04-21 05:00:00,2022-04-21 06:00:00,29.95,69.94,10.96,19.92,29.95,10.14,10.64,0.97,39.95,,0.53,85.5,29.69,0.0
2022-04-21 06:00:00,2022-04-21 07:00:00,29.73,69.47,10.86,19.64,30.18,10.42,4.27,0.97,39.6,,0.6,87.18,29.56,0.0
2022-04-21 07:00:00,2022-04-21 08:00:00,30.41,70.89,11.18,18.65,29.76,9.91,2.22,0.99,40.65,,0.59,79.0,30.58,0.0
2022-04-21 08:00:00,2022-04-21 09:00:00,31.13,72.36,11.51,19.96,29.64,9.92,,1.02,41.74,,0.49,69.73,32.88,0.0
2022-04-21 09:00:00,2022-04-21 10:00:00,30.63,71.33,11.28,19.9,29.55,10.18,,1.0,40.98,93.33,0.8,186.51,34.37,0.0
2022-04-21 10:00:00,2022-04-21 11:00:00,30.76,71.61,11.34,19.81,29.35,9.46,,1.0,41.18,86.25,0.7,253.35,35.34,0.0
2022-04-21 11:00:00,2022-04-21 12:00:00,29.65,69.3,10.83,21.23,28.96,10.16,,0.96,39.48,82.12,0.64,271.84,35.94,0.0
2022-04-21 12:00:00,2022-04-21 13:00:00,31.2,72.51,11.54,19.77,30.96,9.92,9.41,1.02,41.86,90.3,1.02,275.42,34.95,0.0
2022-04-21 13:00:00,2022-04-21 14:00:00,30.52,71.11,11.23,20.42,29.87,9.71,20.96,0.99,40.82,86.64,1.39,271.4,35.27,0.0
2022-04-21 14:00:00,2022-04-21 15:00:00,29.94,69.91,10.96,19.87,30.79,9.62,27.34,0.97,39.93,90.18,1.5,273.89,34.68,0.0
2022-04-21 15:00:00,2022-04-21 16:00:00,31.5,66.27,9.13,18.98,27.45,7.34,31.34,0.85,41.2,93.12,1.47,275.81,34.39,0.0
2022-04-21 16:00:00,2022-04-21 17:00:00,35.1,65.25,7.85,18.79,25.11,4.77,30.57,0.77,45.25,97.71,1.56,287.28,33.78,0.0
2022-04-21 17:00:00,2022-04-21 18:00:00,34.41,64.25,7.67,17.04,24.59,4.74,20.48,0.76,44.25,97.91,1.54,171.02,32.37,0.0
2022-04-21 18:00:00,2022-04-21 19:00:00,34.51,64.39,7.7,17.4,24.45,4.83,10.93,0.76,44.39,,1.38,297.19,26.0,0.0
2022-04-21 19:00:00,2022-04-21 20:00:00,34.33,64.13,7.65,17.78,24.59,4.7,43.61,0.75,44.13,,0.52,38.15,27.53,0.0
2022-04-21 20:00:00,2022-04-21 21:00:00,34.64,64.58,7.73,18.63,24.76,4.66,81.18,0.76,44.58,,0.65,110.78,27.54,0.0
2022-04-21 21:00:00,2022-04-21 22:00:00,34.52,64.4,7.7,18.62,24.37,4.78,112.19,0.76,44.4,,0.37,92.42,33.16,0.0
2022-04-21 22:00:00,2022-04-21 23:00:00,34.4,64.24,7.67,18.46,25.6,4.67,100.82,0.75,44.24,,0.52,77.51,31.14,0.0
2022-04-21 23:00:00,2022-04-22 00:00:00,35.31,65.57,7.91,17.8,24.45,4.8,71.97,0.77,45.57,,0.38,182.04,27.65,0.0
2022-04-22 00:00:00,2022-04-22 01:00:00,32.95,62.12,7.3,18.03,24.7,4.86,2.05,0.72,42.12,,0.57,268.42,26.95,0.0
2022-04-22 01:00:00,2022-04-22 02:00:00,34.93,65.01,7.81,18.6,24.78,4.76,,0.77,45.01,,0.59,63.06,27.21,0.0
2022-04-22 02:00:00,2022-04-22 03:00:00,35.38,65.67,7.92,17.78,25.1,4.72,,0.78,45.67,,0.46,88.65,26.99,0.0
2022-04-22 03:00:00,2022-04-22 04:00:00,35.64,66.05,7.99,17.83,24.85,4.71,,0.79,46.05,,0.65,67.35,29.83,0.0
2022-04-22 04:00:00,2022-04-22 05:00:00,34.42,64.27,7.68,16.98,24.65,4.78,,0.76,44.27,,0.42,54.63,30.93,0.0
2022-04-22 05:00:00,2022-04-22 06:00:00,34.86,64.91,7.79,17.84,24.57,4.82,,0.76,44.91,,0.41,71.23,31.27,0.0
2022-04-22 06:00:00,2022-04-22 07:00:00,34.5,64.39,7.7,16.89,25.15,4.76,4.48,0.76,44.39,,0.26,189.84,32.01,0.0
2022-04-22 07:00:00,2022-04-22 08:00:00,34.85,64.89,7.79,16.58,25.31,4.8,2.53,0.77,44.89,,0.51,110.55,35.2,0.0
2022-04-22 08:00:00,2022-04-22 09:00:00,34.53,64.42,7.71,18.91,25.11,4.77,4.85,0.76,44.42,,0.47,125.47,34.08,0.0
2022-04-22 09:00:00,2022-04-22 10:00:00,34.97,65.06,7.81,18.73,24.94,4.75,23.09,0.77,45.06,93.45,0.31,156.37,34.36,0.0
2022-04-22 10:00:00,2022-04-22 11:00:00,35.17,65.36,7.87,18.46,24.38,4.69,63.92,0.77,45.36,88.38,0.57,112.78,35.06,0.0
2022-04-22 11:00:00,2022-04-22 12:00:00,34.19,63.92,7.62,18.23,24.79,4.68,21.57,0.75,43.92,83.44,0.29,162.82,36.66,0.0
2022-04-22 12:00:00,2022-04-22 13:00:00,35.62,66.01,7.98,17.51,25.02,4.74,15.75,0.78,46.01,88.78,0.88,217.82,40.23,0.0
2022-04-22 13:00:00,2022-04-22 14:00:00,36.37,67.11,8.17,18.31,24.13,4.8,17.13,0.8,47.11,98.03,1.68,291.54,33.34,0.0
2022-04-22 14:00:00,2022-04-22 15:00:00,35.64,66.04,7.99,17.64,24.28,4.82,,0.78,46.04,87.98,0.66,267.27,34.45,0.0
2022-04-22 15:00:00,2022-04-22 16:00:00,34.67,64.62,7.74,18.6,24.81,4.77,,0.76,44.62,82.82,0.96,267.63,33.86,0.0
2022-04-22 16:00:00,2022-04-22 17:00:00,35.56,65.93,7.97,18.27,23.84,4.73,,0.78,45.93,85.36,1.03,248.58,32.84,0.0
2022-04-22 17:00:00,2022-04-22 18:00:00,35.04,65.17,7.83,17.7,24.82,4.72,,0.77,45.17,97.97,0.62,214.0,33.44,0.0
2022-04-22 18:00:00,2022-04-22 19:00:00,35.59,65.97,7.97,18.11,23.64,4.75,3.54,0.78,45.97,,1.12,156.29,31.31,0.0
2022-04-22 19:00:00,2022-04-22 20:00:00,35.39,65.67,7.92,18.2,24.66,4.78,,0.78,45.67,,1.08,128.81,29.53,0.0
2022-04-22 20:00:00,2022-04-22 21:00:00,34.67,64.62,7.74,17.73,24.13,4.77,,0.76,44.62,,0.99,112.0,29.92,0.0
2022-04-22 21:00:00,2022-04-22 22:00:00,35.59,65.98,7.98,18.6,24.97,4.72,,0.79,45.98,,0.93,127.7,30.0,0.0
2022-04-22 22:00:00,2022-04-22 23:00:00,35.32,65.58,7.9,17.53,24.95,4.8,,0.78,45.58,,0.56,81.28,30.06,0.0
2022-04-22 23:00:00,2022-04-23 00:00:00,34.37,64.19,7.66,16.69,24.56,4.72,,0.75,44.19,,1.07,85.13,29.61,0.0
2022-04-23 00:00:00,2022-04-23 01:00:00,35.73,66.18,8.01,17.17,25.1,4.83,4.69,0.79,46.18,,0.78,102.67,28.19,0.0
2022-04-23 01:00:00,2022-04-23 02:00:00,34.49,64.36,7.69,17.71,25.0,4.79,4.77,0.76,44.36,,1.0,294.69,28.21,0.0
2022-04-23 02:00:00,2022-04-23 03:00:00,34.53,64.42,7.7,18.13,24.28,4.7,2.81,0.76,44.42,,0.74,247.52,27.65,0.0
2022-04-23 03:00:00,2022-04-23 04:00:00,35.45,65.77,7.94,17.46,24.27,4.76,,0.78,45.77,,0.67,109.52,27.56,0.0
2022-04-23 04:00:00,2022-04-23 05:00:00,35.57,65.95,7.97,18.04,25.16,4.65,,0.78,45.95,,0.42,66.82,28.12,0.0
2022-04-23 05:00:00,2022-04-23 06:00:00,36.2,66.86,8.13,17.44,24.98,4.69,,0.8,46.86,,0.3,125.65,28.44,0.0
2022-04-23 06:00:00,2022-04-23 07:00:00,33.5,62.91,7.44,17.38,23.95,4.75,3.16,0.73,42.91,,0.5,98.88,28.48,0.0
2022-04-23 07:00:00,2022-04-23 08:00:00,33.71,63.23,7.49,17.86,24.93,4.79,4.33,0.74,43.23,,0.6,95.29,29.02,0.0
2022-04-23 08:00:00,2022-04-23 09:00:00,34.61,64.53,7.72,18.24,24.48,4.77,9.17,0.76,44.53,,0.72,123.4,30.55,0.0
2022-04-23 09:00:00,2022-04-23 10:00:00,34.78,64.8,7.77,16.38,24.88,4.74,13.49,0.76,44.8,,0.59,93.73,32.46,0.0
2022-04-23 10:00:00,2022-04-23 11:00:00,35.38,65.67,7.92,17.26,25.23,4.75,17.48,0.78,45.67,97.28,0.57,99.5,33.8,0.0
2022-04-23 11:00:00,2022-04-23 12:00:00,35.04,65.17,7.83,17.59,24.82,4.72,20.39,0.77,45.17,91.35,0.79,205.1,34.92,0.0
2022-04-23 12:00:00,2022-04-23 13:00:00,35.03,65.16,7.83,17.94,24.83,4.74,2.2,0.77,45.16,88.28,0.98,234.71,35.32,0.0
2022-04-23 13:00:00,2022-04-23 14:00:00,35.45,65.77,7.94,16.85,25.11,4.78,,0.78,45.77,89.4,1.31,245.51,35.34,0.0
2022-04-23 14:00:00,2022-04-23 15:00:00,34.74,64.73,7.76,18.0,24.55,4.75,,0.76,44.73,89.35,1.52,246.73,34.99,0.0
2022-04-23 15:00:00,2022-04-23 16:00:00,33.62,63.09,7.47,18.36,24.42,4.73,,0.73,43.09,93.66,1.42,201.12,34.37,0.0
2022-04-23 16:00:00,2022-04-23 17:00:00,35.46,65.78,7.94,17.98,24.38,4.8,,0.78,45.79,,2.19,93.01,26.96,0.0
2022-04-23 17:00:00,2022-04-23 18:00:00,35.86,66.36,8.05,18.75,25.14,4.8,,0.79,46.36,,0.91,124.17,27.31,0.0
2022-04-23 18:00:00,2022-04-23 19:00:00,35.21,65.42,7.88,17.52,24.24,4.77,6.54,0.78,45.42,,1.2,70.19,27.68,0.0
2022-04-23 19:00:00,2022-04-23 20:00:00,34.42,64.26,7.67,18.34,24.23,4.83,9.35,0.75,44.26,,0.76,112.47,27.53,0.0
2022-04-23 20:00:00,2022-04-23 21:00:00,34.39,64.22,7.67,17.47,25.01,4.72,6.37,0.76,44.22,,0.59,16.6,27.79,0.0
2022-04-23 21:00:00,2022-04-23 22:00:00,35.45,65.77,7.94,18.07,24.06,4.67,3.5,0.78,45.77,,0.68,40.2,28.2,0.0
2022-04-23 22:00:00,2022-04-23 23:00:00,34.8,64.83,7.77,17.44,24.86,4.72,1.37,0.77,44.83,,0.61,100.76,28.47,0.0
2022-04-23 23:00:00,2022-04-24 00:00:00,36.15,66.8,8.12,17.61,25.56,4.7,0.95,0.8,46.8,,0.66,78.48,29.95,0.0
2022-04-24 00:00:00,2022-04-24 01:00:00,34.87,64.92,7.79,17.87,24.8,4.79,4.34,0.77,44.92,,0.5,106.63,27.26,0.0
2022-04-24 01:00:00,2022-04-24 02:00:00,34.88,64.93,7.79,17.32,24.89,4.72,3.63,0.77,44.93,,0.51,93.09,26.86,0.0
2022-04-24 02:00:00,2022-04-24 03:00:00,35.49,65.83,7.95,17.65,24.33,4.76,2.83,0.78,45.83,,0.53,97.83,26.28,0.0
2022-04-24 03:00:00,2022-04-24 04:00:00,35.68,66.11,8.0,18.22,25.34,4.77,3.0,0.79,46.11,,0.49,83.08,25.62,0.0
2022-04-24 04:00:00,2022-04-24 05:00:00,35.63,66.03,7.98,17.27,24.24,4.75,4.04,0.79,46.03,,0.61,71.15,25.23,0.0
2022-04-24 05:00:00,2022-04-24 06:00:00,34.43,64.28,7.67,17.77,23.88,4.8,2.71,0.75,44.28,,0.53,65.76,25.34,0.0
2022-04-24 06:00:00,2022-04-24 07:00:00,33.97,63.6,7.55,18.05,24.68,4.73,4.26,0.74,43.6,,0.51,36.86,25.63,0.0
2022-04-24 07:00:00,2022-04-24 08:00:00,35.05,65.19,7.84,17.98,24.43,4.71,3.79,0.77,45.19,,0.64,29.73,27.23,0.0
2022-04-24 08:00:00,2022-04-24 09:00:00,34.56,64.46,7.71,18.3,24.6,4.8,3.77,0.76,44.46,,0.58,21.28,29.97,0.0
2022-04-24 09:00:00,2022-04-24 10:00:00,33.68,63.18,7.49,17.5,24.73,4.74,3.19,0.73,43.18,97.91,0.83,20.34,31.86,0.0
2022-04-24 10:00:00,2022-04-24 11:00:00,35.07,65.21,7.84,18.54,24.79,4.73,2.1,0.77,45.21,94.68,0.73,242.91,32.78,0.0
2022-04-24 11:00:00,2022-04-24 12:00:00,33.72,63.24,7.49,17.5,24.94,4.75,0.71,0.73,43.24,82.17,0.7,323.05,33.81,0.0
2022-04-24 12:00:00,2022-04-24 13:00:00,34.35,64.15,7.65,18.39,24.74,4.74,5.01,0.75,44.15,71.82,0.98,172.77,34.72,0.0
2022-04-24 13:00:00,2022-04-24 14:00:00,34.12,63.82,7.6,17.79,24.91,4.67,10.68,0.74,43.82,73.61,1.1,286.58,34.15,0.0
2022-04-24 14:00:00,2022-04-24 15:00:00,34.78,64.79,7.77,17.8,24.87,4.71,17.31,0.76,44.79,74.55,1.67,295.42,33.57,0.0
2022-04-24 15:00:00,2022-04-24 16:00:00,33.79,63.33,7.51,17.52,24.24,4.7,21.73,0.74,43.33,73.71,1.49,281.14,33.4,0.0
2022-04-24 16:00:00,2022-04-24 17:00:00,35.76,66.22,8.02,17.75,24.8,4.75,24.68,0.79,46.23,77.01,1.35,277.52,33.17,0.0
2022-04-24 17:00:00,2022-04-24 18:00:00,35.43,65.74,7.93,18.01,23.89,4.73,21.8,0.78,45.74,73.86,1.15,279.49,32.79,0.0
2022-04-24 18:00:00,2022-04-24 19:00:00,34.23,63.99,7.62,17.81,24.83,4.8,2.11,0.75,43.99,81.12,0.83,294.69,31.81,0.0
2022-04-24 19:00:00,2022-04-24 20:00:00,34.8,64.83,7.77,17.78,24.14,4.78,,0.77,44.83,86.4,0.89,318.03,31.07,0.0
2022-04-24 20:00:00,2022-04-24 21:00:00,34.78,64.79,7.77,18.8,24.26,4.72,,0.76,44.79,92.24,0.79,329.72,30.59,0.0
2022-04-24 21:00:00,2022-04-24 22:00:00,35.28,65.52,7.89,18.76,24.99,4.74,,0.78,45.52,97.05,0.48,288.27,30.14,0.0
2022-04-24 22:00:00,2022-04-24 23:00:00,34.79,64.8,7.76,17.5,24.46,4.78,0.01,0.76,44.8,,0.49,113.48,29.4,0.0
2022-04-24 23:00:00,2022-04-25 00:00:00,35.32,65.58,7.91,18.32,26.28,4.81,1.29,0.78,45.06,,0.26,100.95,29.21,0.0
2022-04-25 00:00:00,2022-04-25 01:00:00,34.46,64.32,7.69,18.67,23.77,4.65,4.77,0.76,44.32,,0.6,118.77,28.64,0.0
2022-04-25 01:00:00,2022-04-25 02:00:00,35.02,65.15,7.83,17.6,25.26,4.75,4.27,0.77,45.15,,0.68,111.91,28.21,0.0
2022-04-25 02:00:00,2022-04-25 03:00:00,34.94,65.02,7.81,17.21,24.7,4.8,2.11,0.76,45.02,,0.44,102.27,28.48,0.0
2022-04-25 03:00:00,2022-04-25 04:00:00,35.39,65.68,7.92,17.52,24.24,4.81,0.36,0.78,45.68,,0.68,119.36,28.44,0.0
2022-04-25 04:00:00,2022-04-25 05:00:00,34.35,64.16,7.66,17.59,25.38,4.79,,0.75,44.16,,0.82,122.87,28.07,0.0
2022-04-25 05:00:00,2022-04-25 06:00:00,34.84,64.88,7.78,18.4,25.21,4.81,,0.76,44.88,,0.88,119.96,27.74,0.0
2022-04-25 06:00:00,2022-04-25 07:00:00,34.74,64.73,7.76,17.96,23.71,4.79,4.13,0.76,44.73,,0.55,72.59,28.15,0.0
2022-04-25 07:00:00,2022-04-25 08:00:00,34.45,64.31,7.68,17.76,24.65,4.75,6.16,0.75,44.31,,0.61,88.39,29.35,0.0
2022-04-25 08:00:00,2022-04-25 09:00:00,35.24,65.47,7.89,17.37,25.01,4.69,9.25,0.77,45.46,,0.53,85.25,31.41,0.0
2022-04-25 09:00:00,2022-04-25 10:00:00,35.5,65.84,7.95,16.82,24.98,4.84,12.55,0.78,45.84,92.87,0.4,140.09,32.85,0.0
2022-04-25 10:00:00,2022-04-25 11:00:00,37.56,68.44,8.97,17.84,26.29,4.45,15.91,0.91,44.17,89.07,0.6,212.33,33.51,0.0
2022-04-25 11:00:00,2022-04-25 12:00:00,42.75,72.29,10.97,20.73,33.38,3.24,28.39,1.2,32.75,87.08,0.82,258.0,35.05,0.0
2022-04-25 12:00:00,2022-04-25 13:00:00,42.85,72.48,11.03,20.97,33.44,3.24,19.22,1.21,32.85,85.95,1.26,260.57,34.69,0.0
2022-04-25 13:00:00,2022-04-25 14:00:00,41.89,70.63,10.53,21.16,33.3,3.25,41.71,1.16,31.9,89.56,1.46,272.68,34.4,0.0
