From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (m/s),AT (degree C)
2023-03-23 00:00:00,2023-03-23 01:00:00,53.12,,41.06,49.04,60.94,49.17,5.52,0.65,2.3,3.28,82.94,0.39,77.91,33.72,0.0,20.89
2023-03-23 01:00:00,2023-03-23 02:00:00,61.53,,25.9,53.32,51.02,57.9,5.63,0.65,2.36,4.26,81.09,0.45,112.98,33.55,0.0,20.7
2023-03-23 02:00:00,2023-03-23 03:00:00,59.4,,15.88,47.25,39.81,60.08,5.27,0.55,2.72,3.32,84.39,0.37,90.03,33.7,0.0,20.26
2023-03-23 03:00:00,2023-03-23 04:00:00,46.28,,26.97,39.44,44.62,57.35,4.79,0.54,1.94,3.31,90.22,0.17,166.26,33.82,0.0,19.38
2023-03-23 04:00:00,2023-03-23 05:00:00,34.2,,24.61,36.88,41.39,62.98,4.54,0.56,1.69,3.57,92.38,0.17,207.84,33.65,0.0,19.14
2023-03-23 05:00:00,2023-03-23 06:00:00,26.31,,18.84,36.05,36.33,67.01,4.34,0.54,1.85,3.55,93.1,0.18,191.27,35.0,0.0,19.09
2023-03-23 06:00:00,2023-03-23 07:00:00,18.78,,47.27,37.36,59.8,56.24,4.33,0.57,2.25,3.1,89.81,0.51,105.39,74.12,0.0,19.61
2023-03-23 07:00:00,2023-03-23 08:00:00,28.77,,11.62,33.98,29.45,63.88,4.53,0.49,11.48,2.13,71.53,0.58,210.48,119.05,0.0,23.26
2023-03-23 08:00:00,2023-03-23 09:00:00,37.0,,5.38,23.71,19.08,69.67,12.39,0.5,33.55,2.51,57.01,0.76,100.2,154.75,0.0,26.23
2023-03-23 09:00:00,2023-03-23 10:00:00,31.08,,5.67,26.15,20.59,67.27,25.79,0.37,50.94,1.75,46.1,1.19,351.8,185.8,0.0,28.64
2023-03-23 10:00:00,2023-03-23 11:00:00,20.55,,9.61,45.83,34.16,49.6,45.15,0.39,55.31,0.97,36.27,1.3,47.86,654.12,0.0,30.77
2023-03-23 11:00:00,2023-03-23 12:00:00,17.74,,4.61,29.86,21.94,52.02,28.2,0.36,70.56,1.29,33.76,1.79,180.16,884.85,0.0,32.18
2023-03-23 12:00:00,2023-03-23 13:00:00,19.52,,3.29,22.21,16.63,48.08,21.37,0.32,88.33,0.73,30.93,1.73,93.56,911.95,0.0,32.94
2023-03-23 13:00:00,2023-03-23 14:00:00,26.07,,2.83,17.24,13.66,46.52,17.63,0.29,94.94,0.64,25.23,1.49,172.8,862.75,0.0,33.82
2023-03-23 14:00:00,2023-03-23 15:00:00,25.01,,2.75,17.38,13.66,44.17,17.44,0.36,104.92,0.61,23.5,1.66,318.65,718.97,0.0,34.39
2023-03-23 15:00:00,2023-03-23 16:00:00,22.77,,2.7,15.62,12.72,46.43,13.78,0.34,108.33,0.5,24.26,1.68,325.19,380.6,0.0,33.7
2023-03-23 16:00:00,2023-03-23 17:00:00,21.01,,2.54,14.02,11.76,47.03,11.11,0.36,112.91,0.52,26.5,1.5,333.75,259.32,0.0,33.21
2023-03-23 17:00:00,2023-03-23 18:00:00,19.33,,2.62,19.72,14.79,49.18,11.18,0.48,97.82,0.82,29.83,0.94,324.87,97.97,0.0,32.07
2023-03-23 18:00:00,2023-03-23 19:00:00,18.59,,2.67,40.97,25.93,49.83,9.41,1.0,51.72,3.05,37.77,0.44,274.79,34.7,0.0,29.49
2023-03-23 19:00:00,2023-03-23 20:00:00,27.41,,2.75,48.3,29.82,52.52,9.53,0.91,40.71,5.06,41.03,0.2,233.32,34.2,0.0,28.37
2023-03-23 20:00:00,2023-03-23 21:00:00,33.43,,2.87,46.09,28.77,53.84,11.95,0.85,34.06,4.43,47.04,0.28,150.4,34.08,0.0,26.77
2023-03-23 21:00:00,2023-03-23 22:00:00,40.94,,7.54,69.08,45.75,49.91,15.97,0.9,15.84,4.12,48.88,0.56,133.72,33.45,0.0,26.07
2023-03-23 22:00:00,2023-03-23 23:00:00,89.53,,25.79,,68.39,46.65,11.98,0.82,3.67,3.28,57.49,0.33,148.95,34.1,0.0,24.47
2023-03-23 23:00:00,2023-03-24 00:00:00,111.32,,37.45,75.15,73.36,47.25,8.24,0.87,2.9,3.41,67.31,0.2,176.72,33.95,0.0,23.29
2023-03-24 00:00:00,2023-03-24 01:00:00,94.78,,36.98,68.39,67.77,47.05,7.35,0.86,2.74,4.01,69.78,0.32,188.85,33.77,0.0,22.59
2023-03-24 01:00:00,2023-03-24 02:00:00,86.02,,20.17,61.85,50.88,55.4,9.03,0.79,4.73,4.26,67.91,0.49,182.77,33.78,0.0,22.99
2023-03-24 02:00:00,2023-03-24 03:00:00,82.04,,21.02,59.61,50.39,55.22,8.36,0.79,3.7,4.46,67.59,0.59,99.63,33.77,0.0,23.07
2023-03-24 03:00:00,2023-03-24 04:00:00,63.74,,16.69,54.28,44.13,59.24,7.21,0.74,2.92,3.12,71.17,0.21,255.48,34.25,0.0,23.0
2023-03-24 04:00:00,2023-03-24 05:00:00,44.99,,12.93,47.72,37.69,61.21,6.24,0.73,2.71,3.11,75.16,0.3,119.83,34.02,0.0,22.32
2023-03-24 05:00:00,2023-03-24 06:00:00,37.82,,8.76,50.68,35.89,62.56,5.87,0.8,2.97,5.51,73.67,0.2,135.49,35.15,0.0,21.67
2023-03-24 06:00:00,2023-03-24 07:00:00,31.47,,44.2,49.48,63.68,54.28,5.7,0.84,2.65,5.3,77.84,0.42,72.44,72.7,0.0,21.83
2023-03-24 07:00:00,2023-03-24 08:00:00,49.52,,20.25,45.75,42.53,62.13,7.22,0.74,10.21,3.75,59.55,0.41,27.08,127.08,0.0,25.59
2023-03-24 08:00:00,2023-03-24 09:00:00,45.72,,4.65,24.63,18.99,69.32,17.35,0.64,53.04,3.52,36.26,0.64,145.07,164.88,0.0,30.02
2023-03-24 09:00:00,2023-03-24 10:00:00,36.87,,4.69,32.58,23.17,64.68,41.93,0.96,66.93,3.68,32.38,0.49,135.56,215.55,0.0,32.03
2023-03-24 10:00:00,2023-03-24 11:00:00,35.99,,4.08,35.16,24.03,56.4,51.48,0.84,72.62,4.96,28.81,0.79,154.19,581.47,0.0,33.64
2023-03-24 11:00:00,2023-03-24 12:00:00,,,3.09,28.22,19.62,48.25,32.03,0.69,,4.05,27.07,1.16,260.21,579.05,0.0,34.06
2023-03-24 12:00:00,2023-03-24 13:00:00,23.88,,,,,52.7,43.25,0.72,81.97,5.87,25.62,1.68,93.71,688.23,0.0,34.58
2023-03-24 13:00:00,2023-03-24 14:00:00,35.22,,3.45,18.06,14.59,55.56,25.36,0.46,105.86,12.74,21.83,1.62,16.38,799.65,0.0,35.5
2023-03-24 14:00:00,2023-03-24 15:00:00,36.25,,2.81,13.91,11.9,50.13,16.63,0.4,114.89,11.1,20.42,1.52,179.39,690.17,0.0,35.83
2023-03-24 15:00:00,2023-03-24 16:00:00,31.91,,2.81,16.9,13.47,46.14,17.63,0.43,121.87,4.97,20.84,1.41,103.18,487.5,0.0,35.86
2023-03-24 16:00:00,2023-03-24 17:00:00,26.19,,2.71,15.7,12.76,52.62,13.92,0.43,127.1,3.17,21.63,1.18,334.86,264.88,0.0,35.34
2023-03-24 17:00:00,2023-03-24 18:00:00,26.97,,2.68,20.59,15.3,51.38,12.96,0.52,109.12,1.88,24.8,0.82,339.22,86.58,0.0,34.22
2023-03-24 18:00:00,2023-03-24 19:00:00,25.9,,2.76,33.17,21.93,52.92,10.78,0.71,74.27,2.33,32.23,0.32,127.58,34.55,0.0,31.93
2023-03-24 19:00:00,2023-03-24 20:00:00,26.08,,2.84,34.62,22.76,58.47,11.13,0.88,56.76,4.89,39.32,0.38,194.09,34.27,0.0,29.75
2023-03-24 20:00:00,2023-03-24 21:00:00,29.96,,3.3,47.26,32.05,60.26,11.73,1.14,39.55,7.91,42.92,0.41,196.55,33.48,0.0,28.4
2023-03-24 21:00:00,2023-03-24 22:00:00,38.32,,7.62,64.65,43.93,58.23,16.04,1.24,21.97,14.14,45.48,0.46,125.54,34.05,0.0,27.92
2023-03-24 22:00:00,2023-03-24 23:00:00,57.73,,13.12,74.47,55.56,52.36,12.16,1.07,7.6,9.51,50.26,0.31,165.05,33.92,0.0,26.26
2023-03-24 23:00:00,2023-03-25 00:00:00,78.28,,22.2,75.07,59.41,53.22,10.09,0.88,3.58,10.03,56.74,0.33,102.16,34.05,0.0,24.95
2023-03-25 00:00:00,2023-03-25 01:00:00,86.58,,4.34,55.82,35.03,65.45,9.18,0.87,9.14,16.2,58.75,0.12,127.0,34.0,0.0,24.1
2023-03-25 01:00:00,2023-03-25 02:00:00,78.71,,4.63,56.62,35.68,64.02,9.73,0.87,10.83,21.61,59.82,0.31,129.8,33.42,0.0,23.97
2023-03-25 02:00:00,2023-03-25 03:00:00,63.84,,2.8,36.45,23.68,64.77,11.14,0.71,26.41,4.1,55.61,0.51,124.08,33.58,0.0,24.68
2023-03-25 03:00:00,2023-03-25 04:00:00,51.04,,4.06,40.14,26.62,64.08,9.57,0.86,13.81,7.11,60.58,0.45,123.27,33.83,0.0,23.75
2023-03-25 04:00:00,2023-03-25 05:00:00,52.98,,11.49,53.42,39.51,61.0,7.9,0.82,3.47,5.62,68.55,0.46,100.79,33.98,0.0,22.78
2023-03-25 05:00:00,2023-03-25 06:00:00,64.94,,8.6,51.34,36.11,61.08,7.33,0.88,4.67,5.79,70.28,0.37,106.1,35.12,0.0,22.41
2023-03-25 06:00:00,2023-03-25 07:00:00,59.95,,10.12,45.85,34.45,61.82,6.92,0.93,4.51,5.85,73.48,0.33,75.48,74.7,0.0,22.68
2023-03-25 07:00:00,2023-03-25 08:00:00,57.48,,9.01,39.67,30.34,65.72,12.38,0.96,18.95,6.6,64.32,0.93,120.74,139.28,0.0,26.6
2023-03-25 08:00:00,2023-03-25 09:00:00,57.1,,4.71,29.81,21.73,68.86,15.37,0.95,36.03,6.35,57.29,1.09,104.28,190.3,0.0,28.91
2023-03-25 09:00:00,2023-03-25 10:00:00,46.83,,6.48,43.19,30.15,58.73,23.86,1.0,41.05,5.97,46.9,0.68,144.86,234.92,0.0,32.15
2023-03-25 10:00:00,2023-03-25 11:00:00,44.54,,5.72,41.49,28.65,57.86,34.2,0.97,59.85,4.92,37.73,1.02,199.36,577.27,0.0,34.19
2023-03-25 11:00:00,2023-03-25 12:00:00,42.92,,3.55,27.61,19.66,57.77,28.34,0.78,86.21,2.46,32.64,0.87,213.2,719.25,0.0,35.21
2023-03-25 12:00:00,2023-03-25 13:00:00,39.08,,3.05,17.03,13.73,54.95,13.83,0.42,87.81,1.53,26.74,1.43,289.07,865.45,0.0,36.43
2023-03-25 13:00:00,2023-03-25 14:00:00,33.75,,2.73,15.72,12.79,48.91,14.93,0.41,99.95,0.95,26.27,1.51,332.57,567.33,0.0,36.07
2023-03-25 14:00:00,2023-03-25 15:00:00,30.34,,2.6,13.99,11.78,57.17,14.69,0.34,100.82,0.66,20.38,1.38,269.79,737.18,0.0,37.19
2023-03-25 15:00:00,2023-03-25 16:00:00,28.51,,2.47,11.3,10.27,55.19,9.1,0.33,99.08,0.56,18.4,1.25,264.43,510.12,0.0,37.25
2023-03-25 16:00:00,2023-03-25 17:00:00,24.25,,2.48,12.43,10.87,52.09,7.29,0.4,102.67,0.73,22.04,1.49,342.99,271.95,0.0,36.51
2023-03-25 17:00:00,2023-03-25 18:00:00,23.2,,2.56,24.71,17.35,51.58,10.08,0.57,83.47,0.93,27.8,1.04,304.1,79.15,0.0,34.7
2023-03-25 18:00:00,2023-03-25 19:00:00,24.88,,2.67,43.01,27.0,54.89,14.16,1.02,51.91,2.71,37.92,0.82,327.99,34.45,0.0,32.05
2023-03-25 19:00:00,2023-03-25 20:00:00,26.55,,2.58,29.32,19.77,60.93,11.14,0.85,58.47,4.43,42.46,0.92,313.37,33.98,0.0,30.51
2023-03-25 20:00:00,2023-03-25 21:00:00,33.92,,2.59,26.07,18.09,57.69,9.03,0.73,50.85,3.82,43.76,0.4,188.65,33.9,0.0,29.02
2023-03-25 21:00:00,2023-03-25 22:00:00,47.66,,2.76,41.7,26.39,56.77,8.01,0.79,30.79,2.88,46.78,0.51,120.8,33.98,0.0,28.2
2023-03-25 22:00:00,2023-03-25 23:00:00,61.84,,4.85,65.68,40.59,52.45,6.44,0.77,9.84,3.1,53.22,0.22,98.16,34.0,0.0,26.51
2023-03-25 23:00:00,2023-03-26 00:00:00,78.89,,3.9,56.33,34.95,54.18,5.73,0.7,8.81,2.89,58.46,0.18,198.78,33.83,0.0,25.89
2023-03-26 00:00:00,2023-03-26 01:00:00,79.1,,7.37,49.68,34.25,55.57,5.41,0.62,8.43,2.45,60.56,0.16,284.68,34.0,0.0,25.72
2023-03-26 01:00:00,2023-03-26 02:00:00,71.93,,3.51,39.71,25.95,61.57,5.71,0.56,16.55,2.19,57.73,0.22,249.63,34.05,0.0,25.47
2023-03-26 02:00:00,2023-03-26 03:00:00,59.96,,4.26,40.61,27.02,62.33,5.33,0.6,7.22,2.29,66.77,0.17,285.7,34.08,0.0,24.85
2023-03-26 03:00:00,2023-03-26 04:00:00,48.66,,4.32,30.88,21.99,61.92,5.29,0.61,13.11,2.97,66.48,0.31,229.54,33.9,0.0,24.36
2023-03-26 04:00:00,2023-03-26 05:00:00,41.89,,4.34,34.6,23.95,61.44,5.29,0.6,14.12,2.97,66.18,0.32,153.67,33.6,0.0,24.19
2023-03-26 05:00:00,2023-03-26 06:00:00,41.78,,3.4,28.52,20.02,64.74,5.65,0.64,19.52,2.9,65.06,0.15,195.03,35.33,0.0,24.18
2023-03-26 06:00:00,2023-03-26 07:00:00,41.28,,6.76,43.22,30.39,61.1,5.32,0.68,8.4,3.45,65.77,0.45,92.84,60.67,0.0,23.95
2023-03-26 07:00:00,2023-03-26 08:00:00,45.4,,7.17,40.09,29.08,58.4,5.68,0.75,16.46,3.79,58.65,0.53,115.46,143.82,0.0,25.62
2023-03-26 08:00:00,2023-03-26 09:00:00,45.94,,5.32,31.37,23.05,62.68,7.36,0.79,37.34,4.82,46.58,1.05,128.13,211.25,0.0,29.13
2023-03-26 09:00:00,2023-03-26 10:00:00,41.77,,3.53,21.85,16.63,65.3,14.63,0.75,72.94,4.71,35.74,1.07,259.14,227.88,0.0,32.15
2023-03-26 10:00:00,2023-03-26 11:00:00,41.73,,3.5,25.37,18.45,57.21,25.54,0.63,94.0,3.62,29.75,1.8,10.75,569.5,0.0,34.18
2023-03-26 11:00:00,2023-03-26 12:00:00,40.78,,3.08,20.48,15.56,54.03,20.05,0.56,112.88,2.58,26.88,1.95,266.47,772.38,0.0,35.63
2023-03-26 12:00:00,2023-03-26 13:00:00,39.81,,3.2,21.66,16.27,54.78,20.23,0.45,108.06,1.52,24.04,2.12,303.97,846.38,0.0,36.69
2023-03-26 13:00:00,2023-03-26 14:00:00,39.46,,2.98,19.04,14.73,53.33,16.36,0.42,114.75,0.96,23.41,2.25,292.93,751.88,0.0,37.13
2023-03-26 14:00:00,2023-03-26 15:00:00,38.98,,2.81,13.54,11.71,51.7,13.39,0.39,120.49,0.73,25.83,2.57,333.62,476.4,0.0,36.34
2023-03-26 15:00:00,2023-03-26 16:00:00,38.3,,2.9,17.75,13.99,50.2,15.31,0.47,110.01,1.13,29.05,3.25,123.2,448.23,0.0,35.19
2023-03-26 16:00:00,2023-03-26 17:00:00,38.47,,3.24,26.28,18.71,51.38,12.81,0.53,90.65,1.36,32.62,1.66,209.17,261.95,0.0,33.92
2023-03-26 17:00:00,2023-03-26 18:00:00,36.01,,3.19,47.24,29.62,47.84,24.98,1.05,78.85,3.05,37.63,1.07,211.28,77.73,0.0,32.27
2023-03-26 18:00:00,2023-03-26 19:00:00,39.02,,3.05,65.1,38.84,45.08,24.49,1.15,40.56,3.2,41.12,0.34,72.1,34.23,0.0,31.02
2023-03-26 19:00:00,2023-03-26 20:00:00,47.41,,3.35,75.1,44.32,47.23,20.95,1.24,21.19,4.99,48.29,0.63,114.48,34.1,0.0,29.88
2023-03-26 20:00:00,2023-03-26 21:00:00,54.57,,2.99,36.35,23.78,55.3,13.34,0.7,45.13,4.94,51.7,2.38,304.34,36.03,0.0,28.63
2023-03-26 21:00:00,2023-03-26 22:00:00,51.83,,3.45,43.94,28.12,52.0,19.12,0.9,48.27,2.06,49.81,1.48,191.48,33.6,0.0,26.82
2023-03-26 22:00:00,2023-03-26 23:00:00,49.06,,3.14,53.85,33.04,51.7,32.22,0.93,30.54,6.09,52.13,0.78,102.67,33.98,0.0,26.42
2023-03-26 23:00:00,2023-03-27 00:00:00,45.35,,2.87,26.9,18.74,59.17,14.07,0.48,39.39,2.71,55.84,0.44,143.0,34.05,0.0,25.9
2023-03-27 00:00:00,2023-03-27 01:00:00,40.45,,3.16,37.95,24.75,57.79,9.04,0.88,31.23,2.27,77.73,1.08,256.62,35.05,0.4,23.5
2023-03-27 01:00:00,2023-03-27 02:00:00,39.23,,3.08,30.08,20.57,55.19,6.83,0.61,24.3,2.19,82.64,0.9,234.03,34.58,0.05,23.04
2023-03-27 02:00:00,2023-03-27 03:00:00,33.24,,3.03,26.48,18.65,57.17,6.54,0.56,23.13,2.25,82.06,0.67,172.47,34.67,0.05,22.98
2023-03-27 03:00:00,2023-03-27 04:00:00,28.55,,3.19,30.27,20.77,58.68,5.92,0.61,14.49,4.58,84.85,0.37,72.47,34.63,0.0,23.04
2023-03-27 04:00:00,2023-03-27 05:00:00,26.53,,3.65,32.21,22.15,56.29,5.57,0.86,9.57,2.77,85.97,0.41,145.63,34.38,0.0,22.99
2023-03-27 05:00:00,2023-03-27 06:00:00,27.76,,11.53,37.38,31.16,52.65,5.24,0.88,4.46,4.13,88.18,0.34,131.72,35.67,0.0,22.39
2023-03-27 06:00:00,2023-03-27 07:00:00,35.59,,18.03,54.14,45.13,52.78,7.86,1.55,3.87,5.69,80.9,0.59,160.6,75.38,0.0,23.19
2023-03-27 07:00:00,2023-03-27 08:00:00,49.76,,14.8,51.61,41.22,56.17,11.46,1.45,9.75,8.68,77.56,1.18,277.4,131.7,0.0,24.82
2023-03-27 08:00:00,2023-03-27 09:00:00,62.66,,9.83,43.22,32.85,56.67,12.56,1.35,22.53,8.61,64.92,1.07,339.66,165.12,0.0,27.07
2023-03-27 09:00:00,2023-03-27 10:00:00,62.9,,8.43,42.02,31.1,55.41,33.64,0.75,37.49,5.8,46.87,0.98,264.92,197.8,0.0,30.25
2023-03-27 10:00:00,2023-03-27 11:00:00,47.72,,13.47,63.17,46.19,53.28,63.75,0.61,46.92,1.87,31.02,1.3,272.66,826.8,0.0,33.42
2023-03-27 11:00:00,2023-03-27 12:00:00,43.91,,5.1,33.38,23.92,55.71,32.32,0.55,68.35,1.43,30.8,2.02,259.06,868.25,0.0,33.79
2023-03-27 12:00:00,2023-03-27 13:00:00,31.99,,4.05,25.67,19.05,42.11,24.61,0.51,79.82,1.35,32.57,1.69,295.65,898.5,0.0,34.07
2023-03-27 13:00:00,2023-03-27 14:00:00,25.27,,3.92,25.35,18.77,43.98,26.31,0.37,82.97,0.56,32.01,1.5,313.98,862.33,0.0,34.55
2023-03-27 14:00:00,2023-03-27 15:00:00,27.97,,3.76,24.05,17.97,37.92,19.8,0.32,89.12,0.43,30.71,1.96,294.83,749.4,0.0,35.01
2023-03-27 15:00:00,2023-03-27 16:00:00,25.06,,3.27,20.61,15.78,41.08,15.64,0.31,89.47,0.31,29.85,1.7,295.14,567.12,0.0,35.21
2023-03-27 16:00:00,2023-03-27 17:00:00,22.86,,3.1,20.12,15.39,37.35,12.02,0.31,87.71,0.35,30.42,1.52,292.68,347.4,0.0,34.91
2023-03-27 17:00:00,2023-03-27 18:00:00,,,,,,,,,,,,,,,,
2023-03-27 18:00:00,2023-03-27 19:00:00,,,,,,,,,,,,,,,,
2023-03-27 19:00:00,2023-03-27 20:00:00,,,,,,,,,,,,,,,,
2023-03-27 20:00:00,2023-03-27 21:00:00,,,,,,,,,,,,,,,,
2023-03-27 21:00:00,2023-03-27 22:00:00,,,,,,,,,,,,,,,,
2023-03-27 22:00:00,2023-03-27 23:00:00,,,,,,,,,,,,,,,,
2023-03-27 23:00:00,2023-03-28 00:00:00,,,,,,,,,,,,,,,,
2023-03-28 00:00:00,2023-03-28 01:00:00,,,,,,,,,,,,,,,,
2023-03-28 01:00:00,2023-03-28 02:00:00,,,,,,,,,,,,,,,,
2023-03-28 02:00:00,2023-03-28 03:00:00,,,,,,,,,,,,,,,,
2023-03-28 03:00:00,2023-03-28 04:00:00,,,,,,,,,,,,,,,,
2023-03-28 04:00:00,2023-03-28 05:00:00,,,,,,,,,,,,,,,,
2023-03-28 05:00:00,2023-03-28 06:00:00,,,,,,,,,,,,,,,,
2023-03-28 06:00:00,2023-03-28 07:00:00,,,,,,,,,,,,,,,,
2023-03-28 07:00:00,2023-03-28 08:00:00,,,,,,,,,,,,,,,,
2023-03-28 08:00:00,2023-03-28 09:00:00,68.3,,3.64,23.53,17.6,61.63,17.68,0.8,66.18,9.21,40.76,1.24,128.02,177.4,0.0,30.59
2023-03-28 09:00:00,2023-03-28 10:00:00,70.52,,3.27,19.0,14.94,61.54,15.51,0.61,72.08,6.49,38.89,0.83,187.37,200.92,0.0,31.95
2023-03-28 10:00:00,2023-03-28 11:00:00,71.33,,3.11,20.09,15.37,45.96,18.29,0.63,78.69,2.46,36.38,0.66,186.66,577.45,0.0,33.68
2023-03-28 11:00:00,2023-03-28 12:00:00,65.0,,3.38,27.91,19.68,47.7,23.23,0.68,93.47,3.6,33.84,0.86,217.19,811.85,0.0,34.92
2023-03-28 12:00:00,2023-03-28 13:00:00,41.7,72.04,2.77,17.52,13.76,41.59,19.31,0.53,93.87,2.22,27.7,0.72,276.99,864.22,0.0,36.25
2023-03-28 13:00:00,2023-03-28 14:00:00,42.98,70.4,2.88,21.32,16.0,41.28,22.96,0.59,116.74,1.23,24.34,1.73,246.73,583.7,0.0,36.3
2023-03-28 14:00:00,2023-03-28 15:00:00,44.9,67.94,3.0,23.09,16.85,39.03,20.6,0.45,112.68,0.96,17.33,2.23,264.05,761.62,0.0,37.48
2023-03-28 15:00:00,2023-03-28 16:00:00,,,2.6,16.24,12.96,41.94,15.3,0.28,113.71,0.44,14.36,2.17,307.27,559.4,0.0,37.41
2023-03-28 16:00:00,2023-03-28 17:00:00,,,2.43,11.73,10.46,40.1,8.86,0.3,119.81,0.46,14.49,2.44,315.2,314.67,0.0,36.65
2023-03-28 17:00:00,2023-03-28 18:00:00,,,2.5,16.2,12.86,36.49,9.55,0.36,110.46,0.54,19.1,1.22,320.8,106.2,0.0,35.0
2023-03-28 18:00:00,2023-03-28 19:00:00,21.73,29.14,2.51,36.48,23.46,50.52,8.78,0.6,68.61,1.88,21.43,0.41,160.75,34.72,0.0,32.43
2023-03-28 19:00:00,2023-03-28 20:00:00,31.05,48.79,2.54,38.36,24.47,55.76,8.19,0.71,48.86,2.21,26.3,0.23,167.36,34.0,0.0,30.11
2023-03-28 20:00:00,2023-03-28 21:00:00,,,13.95,47.53,53.62,48.25,8.03,1.26,22.56,3.3,31.54,0.38,128.41,33.98,0.0,28.83
2023-03-28 21:00:00,2023-03-28 22:00:00,154.91,355.75,18.34,77.75,66.85,52.83,24.11,1.51,14.95,6.63,33.38,0.57,144.47,33.15,0.0,28.62
2023-03-28 22:00:00,2023-03-28 23:00:00,212.84,315.44,6.4,72.17,48.35,62.57,19.35,1.24,11.43,6.91,38.27,0.34,123.84,33.98,0.0,27.37
2023-03-28 23:00:00,2023-03-29 00:00:00,157.47,253.39,31.79,73.31,66.43,63.91,9.43,1.24,2.17,5.66,46.95,0.41,94.67,34.0,0.0,25.93
2023-03-29 00:00:00,2023-03-29 01:00:00,252.34,471.76,19.91,74.47,58.46,65.88,9.43,0.89,3.65,4.16,46.93,0.42,105.5,33.77,0.0,25.14
2023-03-29 01:00:00,2023-03-29 02:00:00,551.49,825.7,5.73,50.48,33.36,76.05,9.08,0.79,15.03,3.58,49.91,0.58,111.34,33.38,0.0,24.61
2023-03-29 02:00:00,2023-03-29 03:00:00,167.38,384.87,3.03,44.15,27.87,73.64,9.0,1.01,20.15,4.2,52.81,0.5,98.65,33.58,0.0,24.87
2023-03-29 03:00:00,2023-03-29 04:00:00,65.19,133.89,2.96,44.07,27.78,74.44,9.62,1.04,22.36,5.38,53.94,0.57,111.5,33.73,0.0,24.44
2023-03-29 04:00:00,2023-03-29 05:00:00,41.7,114.47,3.53,45.53,29.0,76.53,7.84,1.04,10.56,6.64,62.42,0.27,160.92,34.12,0.0,23.11
2023-03-29 05:00:00,2023-03-29 06:00:00,50.16,92.73,3.54,44.18,28.31,80.8,7.56,1.03,12.88,6.76,61.27,0.38,99.51,35.45,0.0,23.16
2023-03-29 06:00:00,2023-03-29 07:00:00,49.27,110.4,8.03,45.99,32.86,77.37,7.11,1.09,8.59,7.16,64.79,0.28,120.21,79.03,0.0,23.51
2023-03-29 07:00:00,2023-03-29 08:00:00,59.86,152.93,5.37,32.75,23.8,72.53,8.43,0.77,37.01,6.66,47.67,0.62,55.53,137.07,0.0,27.61
2023-03-29 08:00:00,2023-03-29 09:00:00,57.23,97.98,3.08,15.22,12.82,73.14,9.21,0.56,79.16,2.97,33.98,1.49,122.2,174.02,0.0,30.51
2023-03-29 09:00:00,2023-03-29 10:00:00,61.24,73.99,2.96,14.27,12.22,72.27,13.22,0.51,81.75,2.04,35.69,0.98,137.31,214.15,0.0,32.53
2023-03-29 10:00:00,2023-03-29 11:00:00,44.2,52.21,3.42,24.82,18.32,60.19,20.37,0.62,86.69,2.74,36.73,0.57,117.42,526.78,0.0,34.04
2023-03-29 11:00:00,2023-03-29 12:00:00,38.81,56.28,3.38,28.0,19.8,44.96,24.57,0.6,99.55,3.11,34.58,1.06,232.61,763.4,0.0,35.19
2023-03-29 12:00:00,2023-03-29 13:00:00,38.9,52.28,4.74,23.05,20.91,41.8,23.66,0.62,115.82,2.24,29.2,1.05,240.2,749.62,0.0,36.29
2023-03-29 13:00:00,2023-03-29 14:00:00,47.32,56.55,2.72,19.95,14.99,43.88,22.13,0.6,133.76,2.8,26.01,0.9,277.43,698.65,0.0,37.02
2023-03-29 14:00:00,2023-03-29 15:00:00,49.15,58.96,2.65,19.84,14.88,39.75,21.0,0.49,143.82,1.22,20.61,1.78,333.07,648.52,0.0,37.54
2023-03-29 15:00:00,2023-03-29 16:00:00,32.65,41.68,2.76,17.79,13.9,34.36,15.14,0.43,142.44,0.84,16.56,1.85,315.36,502.43,0.0,37.78
2023-03-29 16:00:00,2023-03-29 17:00:00,42.77,46.66,2.85,28.27,19.45,39.62,13.52,0.45,127.5,0.82,16.96,1.89,291.86,255.65,0.0,36.97
2023-03-29 17:00:00,2023-03-29 18:00:00,33.9,54.04,3.18,40.27,26.76,45.58,15.67,0.5,108.24,1.37,22.15,1.09,285.73,83.65,0.0,35.56
2023-03-29 18:00:00,2023-03-29 19:00:00,42.89,93.49,2.82,46.91,29.58,41.84,14.87,0.61,76.7,1.63,25.86,0.34,242.53,34.95,0.0,33.23
2023-03-29 19:00:00,2023-03-29 20:00:00,56.73,111.49,2.66,48.67,29.95,48.9,10.6,0.67,55.4,2.54,32.47,0.34,108.53,34.0,0.0,31.07
2023-03-29 20:00:00,2023-03-29 21:00:00,54.22,156.23,22.04,67.44,76.28,42.17,8.96,1.33,6.82,3.78,37.88,0.46,125.85,33.8,0.0,29.84
2023-03-29 21:00:00,2023-03-29 22:00:00,167.77,431.47,8.65,56.61,54.15,48.95,9.28,2.03,18.62,9.66,40.4,0.27,141.5,33.77,0.0,29.38
