From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-01-13 04:00:00,2023-01-13 05:00:00,60.62,98.11,12.12,36.62,51.01,3.48,14.38,0.55,4.34,,,,,,93.87,0.39,169.36,0.0,742.18,,11.02,0.0
2023-01-13 05:00:00,2023-01-13 06:00:00,56.53,88.63,11.0,35.11,48.13,3.56,14.22,0.42,4.69,,,,,,91.48,0.21,152.1,0.0,742.34,,10.87,0.0
2023-01-13 06:00:00,2023-01-13 07:00:00,50.73,78.56,10.45,34.76,46.77,3.5,14.29,0.32,4.87,,,,,,90.48,0.38,156.45,0.0,742.78,,10.69,0.0
2023-01-13 07:00:00,2023-01-13 08:00:00,48.45,74.07,11.12,35.75,48.63,3.57,14.36,0.25,4.62,,,,,,90.03,0.28,166.52,20.21,743.28,,10.88,0.0
2023-01-13 08:00:00,2023-01-13 09:00:00,52.05,83.49,11.54,39.64,53.14,3.49,14.38,0.21,5.18,,,,,,73.16,0.6,260.43,111.32,743.99,,14.63,0.0
2023-01-13 09:00:00,2023-01-13 10:00:00,48.62,87.62,10.43,40.24,51.93,3.54,14.53,0.14,6.23,,,,,,58.68,0.63,225.88,209.77,744.64,,18.47,0.0
2023-01-13 10:00:00,2023-01-13 11:00:00,18.24,65.36,9.84,36.2,47.57,3.46,14.26,0.03,7.7,,,,,,50.69,0.57,223.36,256.6,744.75,,21.24,0.0
2023-01-13 11:00:00,2023-01-13 12:00:00,24.17,51.93,9.68,32.12,43.42,3.51,14.21,0.0,7.7,,,,,,49.02,0.81,245.97,299.7,744.32,,23.32,0.0
2023-01-13 12:00:00,2023-01-13 13:00:00,21.85,45.73,9.28,29.01,39.92,3.48,13.95,0.0,8.69,,,,,,49.56,0.91,236.82,322.9,743.76,,23.65,0.0
2023-01-13 13:00:00,2023-01-13 14:00:00,24.03,46.55,9.13,26.32,37.49,3.61,14.02,0.0,9.75,,,,,,47.03,1.14,272.83,338.27,743.12,,24.46,0.0
2023-01-13 14:00:00,2023-01-13 15:00:00,21.37,44.55,9.15,25.07,36.27,3.48,14.0,0.0,9.83,,,,,,47.72,0.7,221.86,284.97,742.57,,25.04,0.15
2023-01-13 15:00:00,2023-01-13 16:00:00,21.54,51.25,8.84,25.68,36.15,3.55,14.42,0.0,14.02,,,,,,53.8,0.98,255.09,97.78,742.32,,22.89,0.15
2023-01-13 16:00:00,2023-01-13 17:00:00,21.95,50.22,8.29,27.15,36.75,3.6,14.37,0.28,15.51,,,,,,58.63,1.01,292.82,46.51,742.28,,21.38,0.15
2023-01-13 17:00:00,2023-01-13 18:00:00,26.36,65.05,7.29,36.36,44.13,3.43,14.51,0.59,26.02,,,,,,65.04,0.56,245.8,3.63,742.59,,20.21,0.35
2023-01-13 18:00:00,2023-01-13 19:00:00,32.1,89.97,43.4,77.64,133.42,3.5,15.06,1.41,5.56,,,,,,72.83,0.11,69.01,0.0,742.98,,18.84,0.0
2023-01-13 19:00:00,2023-01-13 20:00:00,51.48,142.69,67.82,75.55,165.87,3.45,15.48,2.0,4.86,,,,,,77.56,0.28,222.77,0.0,743.34,,18.01,0.0
2023-01-13 20:00:00,2023-01-13 21:00:00,77.18,198.21,48.6,77.83,140.78,3.57,15.42,2.15,4.34,,,,,,76.87,0.44,268.83,0.0,743.64,,17.71,0.0
2023-01-13 21:00:00,2023-01-13 22:00:00,99.31,204.08,67.38,60.21,151.19,3.52,15.38,2.44,4.51,,,,,,83.34,0.2,102.64,0.0,744.05,,15.99,0.16
2023-01-13 22:00:00,2023-01-13 23:00:00,142.54,269.56,93.61,61.01,188.82,3.48,15.62,3.1,4.58,,,,,,87.34,0.17,110.65,0.0,744.17,,15.02,0.24
2023-01-13 23:00:00,2023-01-14 00:00:00,127.54,230.63,96.16,53.18,185.38,3.46,15.64,3.27,4.08,,,,,,86.62,0.48,163.99,0.0,744.02,,15.23,0.0
2023-01-14 00:00:00,2023-01-14 01:00:00,91.0,152.35,88.14,48.88,170.25,3.54,15.49,3.13,4.46,,,,,,87.17,0.06,36.93,0.0,743.85,,14.94,0.0
2023-01-14 01:00:00,2023-01-14 02:00:00,84.16,149.78,89.45,43.65,167.0,3.44,15.53,3.01,3.93,,,,,,89.47,0.35,95.89,0.0,743.58,,14.3,0.0
2023-01-14 02:00:00,2023-01-14 03:00:00,79.81,133.3,82.83,39.77,154.03,3.51,15.46,2.76,4.39,,,,,,91.9,0.28,97.66,0.0,743.31,,13.47,0.0
2023-01-14 03:00:00,2023-01-14 04:00:00,69.94,116.58,80.48,37.29,148.46,3.49,15.36,2.52,4.16,,,,,,92.82,0.35,104.0,0.0,743.23,,13.14,0.0
2023-01-14 04:00:00,2023-01-14 05:00:00,68.3,118.92,72.44,34.95,134.94,3.51,15.14,2.25,4.07,,,,,,94.59,0.44,92.99,0.0,743.19,,12.73,0.0
2023-01-14 05:00:00,2023-01-14 06:00:00,65.48,105.77,61.38,35.98,120.08,3.46,14.94,1.98,4.39,,,,,,95.19,1.14,89.02,0.0,743.43,,12.56,0.0
2023-01-14 06:00:00,2023-01-14 07:00:00,57.48,125.09,46.71,37.36,100.86,3.51,14.75,1.72,4.42,,,,,,95.45,1.33,88.84,0.0,743.93,,12.07,0.0
2023-01-14 07:00:00,2023-01-14 08:00:00,60.17,104.29,35.89,36.65,84.73,3.56,14.71,1.53,4.12,,,,,,96.68,1.2,87.25,0.91,744.41,,12.22,0.0
2023-01-14 08:00:00,2023-01-14 09:00:00,59.53,106.8,26.51,35.02,69.87,3.44,14.62,1.41,4.7,,,,,,96.98,1.39,94.33,10.76,745.11,,12.61,0.0
2023-01-14 09:00:00,2023-01-14 10:00:00,54.73,117.78,19.33,35.34,60.09,3.5,14.55,1.32,4.19,,,,,,94.08,1.34,100.07,34.52,745.71,,13.53,0.0
2023-01-14 10:00:00,2023-01-14 11:00:00,65.67,129.62,14.15,34.82,52.17,3.52,14.46,1.26,4.88,,,,,,89.37,1.45,97.51,55.93,746.02,,14.56,0.0
2023-01-14 11:00:00,2023-01-14 12:00:00,77.22,130.63,11.97,34.21,48.55,3.48,14.47,1.25,5.06,,,,,,86.53,1.34,96.48,79.33,745.72,,15.41,0.35
2023-01-14 12:00:00,2023-01-14 13:00:00,69.72,139.62,11.6,35.24,48.96,3.53,14.67,1.23,5.04,,,,,,83.41,1.52,94.67,113.02,745.03,,16.3,0.15
2023-01-14 13:00:00,2023-01-14 14:00:00,79.55,138.18,10.28,32.29,44.22,3.44,14.49,1.21,5.65,,,,,,80.68,1.54,79.8,161.5,744.33,,17.12,0.0
2023-01-14 14:00:00,2023-01-14 15:00:00,73.57,130.28,10.2,33.09,44.84,3.42,14.64,1.17,5.82,,,,,,78.85,2.05,75.46,165.9,743.75,,17.54,0.0
2023-01-14 15:00:00,2023-01-14 16:00:00,70.25,123.9,9.38,30.75,41.57,3.51,14.44,1.15,6.69,,,,,,80.12,1.78,79.07,67.43,743.48,,17.15,0.0
2023-01-14 16:00:00,2023-01-14 17:00:00,68.37,120.25,9.8,33.41,44.84,3.52,14.57,1.14,6.75,,,,,,81.71,1.77,73.13,12.52,743.59,,16.52,0.0
2023-01-14 17:00:00,2023-01-14 18:00:00,76.02,139.89,9.44,33.6,44.3,3.53,14.46,1.16,5.76,,,,,,83.92,1.55,80.75,0.08,743.74,,15.8,0.0
2023-01-14 18:00:00,2023-01-14 19:00:00,85.3,167.33,9.61,34.54,45.61,3.5,14.44,1.19,5.76,,,,,,84.37,1.58,91.94,0.0,744.16,,15.22,0.0
2023-01-14 19:00:00,2023-01-14 20:00:00,84.08,168.82,9.86,35.69,46.85,3.49,14.46,1.19,5.56,,,,,,85.12,1.39,89.59,0.0,744.57,,14.66,0.0
2023-01-14 20:00:00,2023-01-14 21:00:00,71.39,152.66,9.86,34.12,45.52,3.52,14.55,1.16,5.92,,,,,,85.43,1.85,101.29,0.0,744.99,,14.14,0.0
2023-01-14 21:00:00,2023-01-14 22:00:00,66.61,125.0,9.34,34.31,45.02,3.52,14.36,1.09,6.66,,,,,,86.98,1.52,98.06,0.0,744.99,,13.62,0.0
2023-01-14 22:00:00,2023-01-14 23:00:00,61.14,111.64,9.26,32.16,43.03,3.55,14.4,1.03,5.48,,,,,,88.37,1.53,89.95,0.0,744.89,,13.25,0.0
2023-01-14 23:00:00,2023-01-15 00:00:00,52.72,112.34,9.34,29.78,40.72,3.54,14.34,0.98,4.55,,,,,,89.06,1.55,83.5,0.0,744.74,,13.01,0.0
2023-01-15 00:00:00,2023-01-15 01:00:00,58.05,116.06,9.36,29.05,40.15,3.46,14.34,0.94,5.06,,,,,,88.75,1.54,87.08,0.0,744.43,,12.36,0.13
2023-01-15 01:00:00,2023-01-15 02:00:00,57.99,109.55,9.17,29.18,39.95,3.5,14.29,0.85,4.79,,,,,,88.4,1.53,88.95,0.0,744.17,,11.56,0.16
2023-01-15 02:00:00,2023-01-15 03:00:00,50.87,95.54,8.84,26.38,36.95,3.51,14.27,0.8,4.49,,,,,,90.06,1.27,92.11,0.0,743.93,,10.89,0.0
2023-01-15 03:00:00,2023-01-15 04:00:00,51.62,99.89,8.84,27.47,38.14,3.48,14.29,0.77,4.41,,,,,,91.54,1.46,97.96,0.0,743.73,,10.79,0.0
2023-01-15 04:00:00,2023-01-15 05:00:00,50.39,102.56,8.62,26.96,37.1,3.51,14.23,0.71,4.42,,,,,,91.54,1.56,111.78,0.0,743.78,,10.41,0.0
2023-01-15 05:00:00,2023-01-15 06:00:00,46.74,91.61,8.75,26.7,36.98,3.46,14.21,0.66,9.24,,,,,,90.36,1.58,93.39,0.0,743.74,,10.34,0.0
2023-01-15 06:00:00,2023-01-15 07:00:00,46.06,90.61,8.36,25.26,35.12,3.44,14.18,0.61,24.23,,,,,,89.57,1.47,99.7,0.0,743.89,,10.14,0.0
2023-01-15 07:00:00,2023-01-15 08:00:00,44.43,80.09,8.8,25.32,35.67,3.56,14.18,0.59,15.42,,,,,,88.6,0.97,108.98,3.84,744.34,,10.19,0.0
2023-01-15 08:00:00,2023-01-15 09:00:00,31.85,87.44,8.94,25.03,35.98,3.48,14.35,0.58,6.29,,,,,,86.55,0.87,78.22,33.52,745.06,,10.43,0.0
2023-01-15 09:00:00,2023-01-15 10:00:00,51.61,96.11,9.05,26.54,37.37,3.52,14.15,0.59,4.61,,,,,,83.11,0.65,98.16,95.12,745.58,,11.04,0.0
2023-01-15 10:00:00,2023-01-15 11:00:00,58.58,102.5,9.74,27.89,39.53,3.58,14.31,0.61,5.13,,,,,,74.98,0.71,89.66,231.15,745.68,,13.38,0.2
2023-01-15 11:00:00,2023-01-15 12:00:00,50.68,111.03,9.32,26.99,38.29,3.47,14.22,0.61,5.86,,,,,,71.0,1.17,90.39,321.0,745.4,,14.75,0.11
2023-01-15 12:00:00,2023-01-15 13:00:00,53.12,100.17,9.01,27.54,38.05,3.47,14.23,0.61,6.3,,,,,,69.27,1.41,78.83,355.04,744.55,,15.44,0.0
2023-01-15 13:00:00,2023-01-15 14:00:00,55.93,105.08,8.73,27.57,37.93,3.48,14.22,0.6,6.63,,,,,,66.33,1.26,94.15,354.63,743.82,,16.34,0.0
2023-01-15 14:00:00,2023-01-15 15:00:00,43.55,100.47,8.04,26.25,35.44,3.45,14.16,0.57,8.64,,,,,,63.43,1.44,88.76,301.11,743.28,,17.13,0.0
2023-01-15 15:00:00,2023-01-15 16:00:00,50.14,95.09,7.75,26.7,35.5,3.54,14.27,0.56,9.43,,,,,,67.04,1.57,76.78,212.82,742.98,,16.73,0.0
2023-01-15 16:00:00,2023-01-15 17:00:00,48.59,96.42,7.58,26.28,35.08,3.54,14.22,0.54,10.19,,,,,,70.71,1.29,83.04,91.6,742.96,,15.73,0.0
2023-01-15 17:00:00,2023-01-15 18:00:00,45.85,94.35,7.93,28.02,37.28,3.52,14.37,0.55,8.14,,,,,,75.57,0.66,88.93,8.1,742.99,,14.38,0.0
2023-01-15 18:00:00,2023-01-15 19:00:00,50.42,99.24,8.71,37.42,46.89,3.56,14.23,0.66,5.51,,,,,,78.48,0.49,64.19,0.0,743.26,,13.39,0.0
2023-01-15 19:00:00,2023-01-15 20:00:00,70.75,140.98,8.84,40.89,50.27,3.57,14.28,0.79,5.79,,,,,,72.78,0.41,73.64,0.0,743.67,,12.97,0.0
2023-01-15 20:00:00,2023-01-15 21:00:00,57.99,110.45,8.48,42.33,51.12,3.46,14.05,0.84,6.54,,,,,,69.77,0.93,54.3,0.0,744.0,,12.51,0.0
2023-01-15 21:00:00,2023-01-15 22:00:00,57.48,103.23,8.39,41.75,50.36,3.51,14.06,0.86,6.25,,,,,,69.93,0.96,56.5,0.0,744.39,,11.75,0.0
2023-01-15 22:00:00,2023-01-15 23:00:00,56.33,102.17,8.46,40.05,49.05,3.59,14.04,0.84,6.33,,,,,,69.64,0.77,60.78,0.0,744.44,,11.01,0.0
2023-01-15 23:00:00,2023-01-16 00:00:00,47.18,97.71,8.11,37.87,46.47,3.46,14.02,0.79,6.46,,,,,,69.56,0.94,78.36,0.0,744.48,,10.42,0.0
2023-01-16 00:00:00,2023-01-16 01:00:00,47.81,91.14,7.66,35.04,43.18,3.48,13.95,0.69,6.93,,,,,,69.66,0.93,90.5,0.0,744.36,,9.93,0.0
2023-01-16 01:00:00,2023-01-16 02:00:00,44.84,82.5,7.81,32.35,40.81,3.55,13.85,0.62,6.84,,,,,,73.24,0.77,84.83,0.0,744.13,,9.02,0.0
2023-01-16 02:00:00,2023-01-16 03:00:00,33.63,83.42,7.68,30.94,39.53,3.55,13.79,0.58,5.9,,,,,,75.5,0.76,87.2,0.0,743.98,,8.53,0.0
2023-01-16 03:00:00,2023-01-16 04:00:00,48.45,92.46,7.75,29.88,38.46,3.52,13.85,0.55,6.02,,,,,,78.0,0.88,91.23,0.0,743.67,,8.0,0.15
2023-01-16 04:00:00,2023-01-16 05:00:00,48.31,86.73,7.85,31.13,39.86,3.48,13.81,0.54,5.91,,,,,,80.11,0.88,95.4,0.0,743.59,,7.64,0.04
2023-01-16 05:00:00,2023-01-16 06:00:00,40.89,86.56,8.27,31.9,41.1,3.39,13.79,0.54,4.95,,,,,,81.89,0.62,88.45,0.0,743.89,,7.45,0.0
2023-01-16 06:00:00,2023-01-16 07:00:00,52.82,95.38,8.38,32.35,41.87,3.5,13.82,0.55,5.44,,,,,,83.12,0.78,83.04,0.0,744.59,,7.1,0.0
2023-01-16 07:00:00,2023-01-16 08:00:00,60.31,106.74,9.13,34.82,45.02,3.48,13.79,0.59,4.41,,,,,,83.4,0.73,94.97,15.43,745.39,,7.0,0.0
2023-01-16 08:00:00,2023-01-16 09:00:00,52.92,122.55,10.89,38.19,50.59,3.48,13.99,0.7,4.57,,,,,,77.38,0.71,118.5,90.76,746.23,,8.89,0.0
2023-01-16 09:00:00,2023-01-16 10:00:00,80.14,154.03,10.72,40.76,52.79,3.48,14.14,0.77,5.16,,,,,,68.76,0.81,121.51,176.26,746.91,,12.12,0.0
2023-01-16 10:00:00,2023-01-16 11:00:00,74.47,138.57,9.46,41.05,51.39,3.52,14.14,0.79,5.42,,,,,,62.53,0.62,110.09,256.76,747.15,,15.59,0.0
2023-01-16 11:00:00,2023-01-16 12:00:00,50.92,123.16,8.52,38.45,47.21,3.49,14.23,0.77,7.13,,,,,,54.84,0.7,96.37,326.66,746.89,,18.36,0.0
2023-01-16 12:00:00,2023-01-16 13:00:00,56.45,101.5,7.79,32.06,40.51,3.51,14.15,0.68,10.59,,,,,,49.91,1.0,102.29,359.54,746.2,,18.87,0.2
2023-01-16 13:00:00,2023-01-16 14:00:00,40.57,68.87,7.67,27.31,36.18,3.49,14.06,0.59,11.15,,,,,,47.46,0.86,105.38,331.63,745.6,,19.72,0.01
2023-01-16 14:00:00,2023-01-16 15:00:00,40.44,75.21,7.24,25.29,33.78,3.48,14.02,0.52,11.52,,,,,,47.5,0.77,94.83,253.18,744.9,,19.44,0.0
2023-01-16 15:00:00,2023-01-16 16:00:00,38.37,76.07,7.05,25.42,33.51,3.49,19.24,0.47,16.65,,,,,,48.96,0.78,111.61,198.17,744.34,,18.9,0.03
2023-01-16 16:00:00,2023-01-16 17:00:00,41.09,75.69,19.24,93.72,113.82,3.56,54.64,1.76,25.08,,,,,,52.72,1.18,71.46,110.0,744.27,,17.3,0.6
2023-01-16 17:00:00,2023-01-16 18:00:00,37.94,77.81,7.58,51.96,58.99,3.46,18.1,0.99,8.14,,,,,,59.17,0.91,78.47,12.38,744.31,,15.13,0.37
2023-01-16 18:00:00,2023-01-16 19:00:00,38.66,90.01,8.38,43.94,52.25,3.52,15.54,0.71,4.79,,,,,,65.5,0.78,90.48,0.0,744.76,,13.53,0.0
2023-01-16 19:00:00,2023-01-16 20:00:00,53.41,104.22,8.59,42.91,51.84,3.44,15.19,0.77,4.53,,,,,,67.3,0.9,87.16,0.0,745.18,,12.67,0.0
2023-01-16 20:00:00,2023-01-16 21:00:00,59.25,110.7,8.65,43.59,52.58,3.45,14.96,0.83,4.2,,,,,,67.95,0.45,73.61,0.0,745.58,,11.96,0.0
2023-01-16 21:00:00,2023-01-16 22:00:00,65.98,125.17,8.88,45.48,54.57,3.46,14.14,0.93,3.97,,,,,,69.34,0.36,52.13,0.0,745.92,,11.41,0.0
2023-01-16 22:00:00,2023-01-16 23:00:00,66.09,121.54,8.82,44.61,53.77,3.46,13.82,0.97,4.77,,,,,,69.31,0.54,39.17,0.0,745.82,,11.04,0.0
2023-01-16 23:00:00,2023-01-17 00:00:00,44.56,111.83,8.75,41.4,50.71,3.57,13.87,0.94,4.62,,,,,,71.46,0.35,38.76,0.0,745.57,,10.43,0.0
2023-01-17 00:00:00,2023-01-17 01:00:00,61.47,115.3,9.76,41.46,52.28,3.48,13.94,0.93,3.79,,,,,,76.73,0.14,39.24,0.0,745.09,,9.5,0.0
2023-01-17 01:00:00,2023-01-17 02:00:00,67.05,122.64,10.68,46.31,58.09,3.44,14.11,0.93,4.91,,,,,,76.65,0.41,54.85,0.0,744.93,,9.39,0.0
2023-01-17 02:00:00,2023-01-17 03:00:00,49.84,114.45,8.61,41.02,50.5,3.5,14.25,0.89,5.48,,,,,,78.6,0.35,63.37,0.0,744.66,,8.89,0.0
2023-01-17 03:00:00,2023-01-17 04:00:00,65.95,117.86,8.14,36.3,45.17,3.53,14.22,0.84,4.97,,,,,,80.63,0.42,68.64,0.0,744.38,,8.4,0.0
2023-01-17 04:00:00,2023-01-17 05:00:00,73.21,124.73,8.33,35.05,44.3,3.52,14.29,0.83,3.77,,,,,,83.19,0.65,83.52,0.0,744.34,,7.88,0.0
2023-01-17 05:00:00,2023-01-17 06:00:00,64.75,129.09,8.59,34.82,44.24,3.54,14.42,0.83,4.46,,,,,,86.11,0.69,85.38,0.0,744.56,,7.35,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,75.93,124.99,8.86,35.21,45.13,3.52,14.54,0.84,4.45,,,,,,88.05,0.68,87.46,0.0,744.87,,6.92,0.0
2023-01-17 07:00:00,2023-01-17 08:00:00,79.15,129.25,9.48,35.56,46.09,3.53,14.53,0.89,3.36,,,,,,88.68,0.54,83.19,12.1,745.51,,6.88,0.0
2023-01-17 08:00:00,2023-01-17 09:00:00,62.63,145.5,12.17,41.24,55.46,3.51,15.05,1.02,4.96,,,,,,83.13,0.78,90.58,77.39,746.07,,8.54,0.0
2023-01-17 09:00:00,2023-01-17 10:00:00,102.98,187.81,12.92,46.05,60.8,3.54,15.57,1.17,4.12,,,,,,74.78,0.7,78.7,162.98,746.73,,11.55,0.0
2023-01-17 10:00:00,2023-01-17 11:00:00,194.39,286.45,11.08,66.3,76.66,3.5,17.42,1.25,12.35,,,,,,63.97,0.47,72.81,244.11,747.06,,15.95,0.0
2023-01-17 11:00:00,2023-01-17 12:00:00,,,8.52,52.53,60.59,3.51,17.01,0.95,16.27,,,,,,55.2,1.0,80.94,359.76,746.61,,17.69,0.26
2023-01-17 12:00:00,2023-01-17 13:00:00,,,8.1,32.48,41.49,3.46,15.81,0.61,11.48,,,,,,47.77,0.93,117.51,363.09,746.11,,18.62,0.03
2023-01-17 13:00:00,2023-01-17 14:00:00,,,8.41,29.72,39.3,3.51,15.51,0.51,13.05,,,,,,47.41,0.99,119.97,345.21,745.29,,18.94,0.0
2023-01-17 14:00:00,2023-01-17 15:00:00,,,7.62,28.37,37.16,3.54,15.25,0.42,23.39,,,,,,46.35,1.2,93.88,321.45,744.55,,18.83,0.0
2023-01-17 15:00:00,2023-01-17 16:00:00,,,6.93,25.71,33.87,3.47,14.44,0.39,18.47,,,,,,47.62,1.36,76.31,237.73,744.38,,18.09,0.0
2023-01-17 16:00:00,2023-01-17 17:00:00,,169.9,6.93,27.51,35.32,3.55,14.66,0.36,20.8,,,,,,49.5,1.04,71.3,123.43,744.5,,17.02,0.45
2023-01-17 17:00:00,2023-01-17 18:00:00,28.12,68.0,7.72,32.8,41.18,3.61,14.94,0.44,11.14,,,,,,55.73,0.67,50.22,7.44,744.74,,15.03,0.0
2023-01-17 18:00:00,2023-01-17 19:00:00,37.33,99.07,29.67,69.29,105.9,3.48,15.02,1.07,11.96,,,,,,66.36,0.07,21.12,0.0,744.98,,12.84,0.0
2023-01-17 19:00:00,2023-01-17 20:00:00,63.39,174.14,133.83,118.68,299.26,3.56,16.5,2.63,8.06,,,,,,76.44,0.03,30.94,0.0,745.45,,11.41,0.0
2023-01-17 20:00:00,2023-01-17 21:00:00,59.05,267.7,178.45,108.22,352.94,3.54,17.09,3.27,4.78,,,,,,80.13,0.02,12.62,0.0,745.95,,10.81,0.0
2023-01-17 21:00:00,2023-01-17 22:00:00,121.23,307.87,215.82,98.33,396.77,3.56,17.8,3.93,3.75,,,,,,83.96,0.11,104.38,0.0,746.42,,10.26,0.0
2023-01-17 22:00:00,2023-01-17 23:00:00,126.51,315.87,217.0,94.67,394.55,3.58,17.71,4.29,4.86,,,,,,80.8,0.16,71.55,0.0,746.64,,10.59,0.0
2023-01-17 23:00:00,2023-01-18 00:00:00,,,204.1,86.24,368.83,3.45,17.6,4.33,3.44,,,,,,85.44,0.15,82.65,0.0,746.66,,9.39,0.0
2023-01-18 00:00:00,2023-01-18 01:00:00,94.45,211.88,174.33,81.48,322.21,3.47,16.87,3.94,3.67,,,,,,80.87,0.49,72.94,0.0,746.55,,9.93,0.0
2023-01-18 01:00:00,2023-01-18 02:00:00,72.6,148.72,123.78,77.38,246.62,3.5,16.14,3.2,3.43,,,,,,79.79,0.78,101.64,0.0,746.44,,9.38,0.0
2023-01-18 02:00:00,2023-01-18 03:00:00,58.69,134.84,83.48,71.25,184.08,3.51,15.43,2.62,4.07,,,,,,82.51,0.72,121.09,0.0,746.19,,8.3,0.0
2023-01-18 03:00:00,2023-01-18 04:00:00,65.98,133.62,59.15,70.47,149.02,3.46,14.98,2.16,4.2,,,,,,82.06,0.54,113.74,0.0,746.05,,7.83,0.0
2023-01-18 04:00:00,2023-01-18 05:00:00,60.54,117.93,41.42,67.11,120.7,3.48,14.71,1.81,4.47,,,,,,80.27,0.59,95.93,0.0,746.04,,7.71,0.0
2023-01-18 05:00:00,2023-01-18 06:00:00,59.89,117.88,31.68,65.5,105.37,3.46,14.72,1.57,3.93,,,,,,79.83,0.42,106.16,0.0,746.12,,7.03,0.0
2023-01-18 06:00:00,2023-01-18 07:00:00,41.54,105.91,24.37,61.23,91.16,3.46,14.51,1.36,4.96,,,,,,80.72,0.33,81.28,0.0,746.7,,6.67,0.0
2023-01-18 07:00:00,2023-01-18 08:00:00,51.81,105.84,23.87,59.79,89.27,3.53,14.44,1.24,4.3,,,,,,82.1,0.35,127.64,18.35,747.33,,6.28,0.0
2023-01-18 08:00:00,2023-01-18 09:00:00,59.5,129.31,25.06,64.89,95.34,3.52,14.62,1.21,4.9,,,,,,76.68,0.45,100.45,105.16,747.94,,8.65,0.04
2023-01-18 09:00:00,2023-01-18 10:00:00,45.92,169.33,21.69,64.47,90.12,3.46,14.71,1.23,4.36,,,,,,69.4,0.38,106.71,193.24,748.83,,12.66,0.27
2023-01-18 10:00:00,2023-01-18 11:00:00,77.2,164.25,16.18,64.16,82.33,3.51,14.68,1.25,4.66,,,,,,58.05,0.33,152.33,293.07,749.16,,17.66,0.1
2023-01-18 11:00:00,2023-01-18 12:00:00,74.06,160.78,10.85,59.92,70.79,3.46,14.61,1.22,6.31,,,,,,49.06,0.7,90.77,379.56,748.89,,19.36,0.0
2023-01-18 12:00:00,2023-01-18 13:00:00,46.19,109.89,8.59,49.46,57.65,3.53,14.53,1.07,7.74,,,,,,35.91,1.19,118.92,409.22,748.09,,19.82,0.0
2023-01-18 13:00:00,2023-01-18 14:00:00,23.92,58.25,8.06,38.67,47.12,3.56,14.21,0.86,11.0,,,,,,34.83,1.05,122.62,396.67,747.13,,20.55,0.0
2023-01-18 14:00:00,2023-01-18 15:00:00,25.52,57.08,7.66,32.93,41.37,3.54,14.16,0.71,10.64,,,,,,36.25,1.04,82.3,340.34,746.46,,20.3,0.0
2023-01-18 15:00:00,2023-01-18 16:00:00,25.5,60.43,7.72,30.62,39.09,3.56,14.03,0.62,11.18,,,,,,38.55,1.12,93.56,261.89,745.87,,19.87,0.0
2023-01-18 16:00:00,2023-01-18 17:00:00,26.66,62.65,7.14,30.16,38.05,3.51,14.07,0.56,11.09,,,,,,40.93,1.32,57.36,149.28,745.69,,18.4,0.0
2023-01-18 17:00:00,2023-01-18 18:00:00,27.06,66.62,6.93,36.11,43.18,3.42,14.19,0.51,17.61,,,,,,47.85,0.88,71.68,20.25,745.63,,16.15,0.0
2023-01-18 18:00:00,2023-01-18 19:00:00,27.72,87.43,7.39,47.46,54.54,3.48,14.02,0.59,8.69,,,,,,55.78,0.54,73.41,0.0,746.22,,14.29,0.0
2023-01-18 19:00:00,2023-01-18 20:00:00,40.59,132.92,8.21,57.8,64.77,3.58,14.06,0.77,4.85,,,,,,61.77,0.15,37.67,0.0,746.61,,12.95,0.0
2023-01-18 20:00:00,2023-01-18 21:00:00,53.79,142.42,10.97,70.67,80.81,3.59,13.97,1.1,3.45,,,,,,64.99,0.18,21.17,0.0,746.9,,12.22,0.0
2023-01-18 21:00:00,2023-01-18 22:00:00,70.95,167.29,10.8,77.15,86.72,3.48,14.13,1.36,4.71,,,,,,64.24,0.28,46.46,0.0,747.22,,12.01,0.0
2023-01-18 22:00:00,2023-01-18 23:00:00,74.62,157.36,11.46,78.95,89.17,3.52,14.19,1.54,4.21,,,,,,69.11,0.11,46.3,0.0,747.07,,11.01,0.0
2023-01-18 23:00:00,2023-01-19 00:00:00,67.36,162.28,17.48,83.22,101.48,3.46,14.23,1.7,4.23,,,,,,70.4,0.4,66.6,0.0,747.09,,10.73,0.0
2023-01-19 00:00:00,2023-01-19 01:00:00,67.22,155.39,11.95,78.25,89.0,3.52,14.13,1.62,5.08,,,,,,71.64,0.34,57.93,0.0,746.89,,10.28,0.0
2023-01-19 01:00:00,2023-01-19 02:00:00,61.79,127.83,9.26,67.91,75.83,3.54,14.2,1.46,6.0,,,,,,70.62,0.75,51.04,0.0,746.78,,10.42,0.0
2023-01-19 02:00:00,2023-01-19 03:00:00,42.68,120.04,8.16,53.92,61.21,3.55,13.98,1.31,6.49,,,,,,74.63,0.61,75.97,0.0,746.78,,9.49,0.0
