From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-05-13 02:00:00,2022-05-13 03:00:00,69.75,239.25,6.92,30.62,21.95,16.3,71.85,0.85,30.75,,48.25,0.5,243.75,9.5,711.0,30.7,0.0
2022-05-13 03:00:00,2022-05-13 04:00:00,48.0,167.5,6.62,32.47,22.65,15.82,62.77,0.88,30.82,,50.5,0.45,233.0,8.5,711.0,29.75,0.0
2022-05-13 04:00:00,2022-05-13 05:00:00,45.5,136.5,6.8,24.48,18.52,17.73,33.92,0.77,37.33,,50.0,0.83,239.0,8.75,711.0,29.55,0.0
2022-05-13 05:00:00,2022-05-13 06:00:00,39.5,135.5,6.23,26.1,18.95,17.35,47.38,0.84,36.83,,50.75,0.68,239.0,10.75,711.0,29.27,0.0
2022-05-13 06:00:00,2022-05-13 07:00:00,47.25,179.0,7.47,23.6,18.62,18.65,75.55,1.02,37.75,,50.25,0.88,241.75,229.25,711.75,29.88,0.0
2022-05-13 07:00:00,2022-05-13 08:00:00,54.0,230.0,7.15,18.12,15.43,18.62,48.52,0.82,52.35,,45.5,1.35,222.25,553.5,712.5,31.93,0.0
2022-05-13 08:00:00,2022-05-13 09:00:00,44.0,196.0,7.12,15.5,14.05,19.3,34.77,0.79,65.93,,41.75,2.0,220.75,641.25,713.0,33.83,0.0
2022-05-13 09:00:00,2022-05-13 10:00:00,44.75,275.75,6.6,14.85,13.25,19.07,36.0,0.91,72.5,,39.25,2.15,244.5,670.25,713.0,35.62,0.0
2022-05-13 10:00:00,2022-05-13 11:00:00,53.25,234.25,6.88,14.38,13.2,18.18,36.5,0.9,71.78,,35.25,1.63,246.5,674.25,712.0,38.3,0.0
2022-05-13 11:00:00,2022-05-13 12:00:00,44.25,178.5,5.83,12.97,11.67,15.0,21.3,0.94,83.83,,32.5,2.0,248.75,678.0,711.5,39.9,0.0
2022-05-13 12:00:00,2022-05-13 13:00:00,40.5,188.0,,7.0,2.9,9.97,17.0,0.8,99.83,,29.5,1.8,214.75,670.25,710.5,41.55,0.0
2022-05-13 13:00:00,2022-05-13 14:00:00,37.0,191.5,1.52,5.8,4.33,11.2,14.65,0.71,107.12,,27.25,1.6,218.75,545.5,709.5,41.73,0.0
2022-05-13 14:00:00,2022-05-13 15:00:00,40.5,211.5,3.45,3.8,4.85,9.55,19.35,0.76,102.95,,27.25,1.47,234.75,334.0,708.5,41.02,0.0
2022-05-13 15:00:00,2022-05-13 16:00:00,43.0,216.5,4.35,4.55,5.92,6.38,26.5,0.78,95.4,,27.25,1.43,237.75,465.75,708.0,40.83,0.0
2022-05-13 16:00:00,2022-05-13 17:00:00,45.5,216.0,3.85,6.0,6.35,6.1,15.47,0.47,99.58,,25.25,1.3,220.0,383.25,707.0,41.15,0.0
2022-05-13 17:00:00,2022-05-13 18:00:00,45.0,204.75,3.9,15.85,11.57,10.2,17.3,0.26,90.27,,26.0,1.05,229.75,279.75,707.0,40.1,0.0
2022-05-13 18:00:00,2022-05-13 19:00:00,46.5,243.5,5.38,17.5,13.7,13.25,44.25,0.49,79.72,,27.25,1.12,247.75,27.25,708.0,38.52,0.0
2022-05-13 19:00:00,2022-05-13 20:00:00,43.75,263.75,6.45,16.8,14.2,12.95,43.9,0.65,68.6,,29.0,1.02,261.25,8.75,708.5,36.83,0.0
2022-05-13 20:00:00,2022-05-13 21:00:00,52.0,290.5,5.33,22.0,16.05,12.62,72.5,0.92,54.22,,33.25,0.7,241.25,7.0,709.25,35.3,0.0
2022-05-13 21:00:00,2022-05-13 22:00:00,66.75,378.75,7.05,30.75,22.1,10.38,130.0,1.27,41.6,,38.0,0.98,257.25,6.75,710.0,34.2,0.0
2022-05-13 22:00:00,2022-05-13 23:00:00,81.0,387.0,6.97,26.35,19.68,12.07,159.17,0.73,48.75,,41.25,1.07,263.25,7.0,711.0,33.33,0.0
2022-05-13 23:00:00,2022-05-14 00:00:00,66.75,263.25,6.53,22.77,17.43,12.77,113.67,0.61,44.65,,43.5,1.05,259.25,3.0,710.75,32.3,0.0
2022-05-14 00:00:00,2022-05-14 01:00:00,54.5,214.5,6.75,24.9,18.75,12.78,105.67,0.89,42.17,,45.0,0.65,222.75,3.5,710.0,31.4,0.0
2022-05-14 01:00:00,2022-05-14 02:00:00,58.75,189.5,6.55,15.95,13.8,14.22,45.8,0.73,51.75,,46.5,0.62,218.75,6.5,710.0,30.5,0.0
2022-05-14 02:00:00,2022-05-14 03:00:00,40.0,128.0,6.38,14.75,13.05,14.2,44.95,0.75,48.02,,47.5,0.62,226.25,6.5,709.75,29.8,0.0
2022-05-14 03:00:00,2022-05-14 04:00:00,38.5,130.75,7.05,13.07,12.72,14.18,47.22,0.78,51.3,,48.0,0.5,228.25,7.25,709.5,29.03,0.0
2022-05-14 04:00:00,2022-05-14 05:00:00,35.0,140.25,6.65,14.82,13.28,14.45,37.3,0.9,37.23,,51.25,0.55,263.75,6.25,710.0,28.02,0.0
2022-05-14 05:00:00,2022-05-14 06:00:00,41.0,157.75,6.38,15.9,13.62,14.18,69.88,0.82,42.0,,51.0,0.67,248.25,11.75,710.0,28.0,0.0
2022-05-14 06:00:00,2022-05-14 07:00:00,49.5,201.75,7.05,14.35,13.38,14.5,53.3,0.78,49.35,,49.25,0.85,239.75,258.5,711.0,29.33,0.0
2022-05-14 07:00:00,2022-05-14 08:00:00,48.0,215.5,7.27,14.15,13.45,14.92,65.85,0.87,53.58,,47.0,1.33,249.5,555.5,712.0,31.5,0.0
2022-05-14 08:00:00,2022-05-14 09:00:00,53.0,241.0,7.15,12.62,12.52,15.12,52.85,0.83,67.53,,40.75,1.87,242.75,637.0,712.25,34.58,0.0
2022-05-14 09:00:00,2022-05-14 10:00:00,64.25,259.0,6.9,10.88,11.38,15.35,45.95,0.85,81.4,,34.75,1.85,248.25,665.0,713.0,36.9,0.0
2022-05-14 10:00:00,2022-05-14 11:00:00,54.75,230.0,6.82,11.52,11.65,14.75,38.38,0.81,85.45,,30.5,1.95,258.0,673.0,712.25,38.83,0.0
2022-05-14 11:00:00,2022-05-14 12:00:00,57.25,219.5,5.65,12.8,11.38,14.88,29.07,0.76,97.53,,27.5,1.65,250.5,676.5,712.0,40.9,0.0
2022-05-14 12:00:00,2022-05-14 13:00:00,46.0,206.5,4.17,14.52,11.12,15.25,13.2,0.64,100.15,,19.5,1.95,266.75,663.75,711.25,43.47,0.0
2022-05-14 13:00:00,2022-05-14 14:00:00,36.0,210.0,3.77,15.78,11.47,15.85,6.57,0.48,93.07,,16.5,2.1,269.25,647.25,710.5,44.15,0.0
2022-05-14 14:00:00,2022-05-14 15:00:00,31.0,206.5,4.88,15.15,12.0,15.72,7.13,0.45,89.05,,15.5,1.98,259.5,618.5,710.0,44.42,0.0
2022-05-14 15:00:00,2022-05-14 16:00:00,24.0,175.75,4.35,17.1,12.65,15.12,10.62,0.47,85.45,,15.5,1.75,270.25,521.0,709.0,44.05,0.0
2022-05-14 16:00:00,2022-05-14 17:00:00,22.5,168.75,4.15,18.48,13.18,14.28,9.4,0.54,86.68,,15.75,1.55,277.5,550.0,709.0,43.65,0.0
2022-05-14 17:00:00,2022-05-14 18:00:00,29.75,182.5,4.42,19.1,13.75,14.2,24.55,0.69,90.4,,21.25,1.68,262.75,275.5,709.5,41.88,0.0
2022-05-14 18:00:00,2022-05-14 19:00:00,42.25,231.75,4.6,19.1,13.88,14.53,58.6,0.78,79.0,,25.75,1.55,256.5,19.75,710.0,39.07,0.0
2022-05-14 19:00:00,2022-05-14 20:00:00,53.75,250.25,5.83,16.02,13.25,14.17,54.0,0.84,67.6,,28.0,1.4,260.75,17.0,711.0,37.6,0.0
2022-05-14 20:00:00,2022-05-14 21:00:00,49.75,250.75,6.25,16.4,13.8,13.2,73.15,0.8,57.12,,29.5,1.07,260.75,13.5,711.0,36.38,0.0
2022-05-14 21:00:00,2022-05-14 22:00:00,51.25,246.0,6.38,21.97,16.88,11.4,83.47,1.02,37.3,,31.5,0.3,239.25,10.25,712.0,34.48,0.0
2022-05-14 22:00:00,2022-05-14 23:00:00,61.25,276.25,6.3,33.88,23.15,9.4,84.9,1.61,20.73,,33.0,0.4,170.75,11.5,712.0,33.42,0.0
2022-05-14 23:00:00,2022-05-15 00:00:00,68.0,308.25,5.93,28.08,19.77,11.12,29.9,1.28,26.23,,34.0,0.4,161.75,11.5,712.0,32.8,0.0
2022-05-15 00:00:00,2022-05-15 01:00:00,57.5,247.5,6.33,20.77,16.2,12.52,27.9,0.81,38.3,,34.0,0.38,179.0,11.0,712.0,32.25,0.0
2022-05-15 01:00:00,2022-05-15 02:00:00,58.0,213.5,6.97,32.45,22.93,12.18,109.65,0.98,25.05,,35.75,0.5,244.25,10.75,711.0,31.77,0.0
2022-05-15 02:00:00,2022-05-15 03:00:00,76.5,295.25,7.07,35.98,24.87,11.85,74.35,1.07,22.65,,36.5,0.72,264.75,12.0,711.25,31.42,0.0
2022-05-15 03:00:00,2022-05-15 04:00:00,80.0,285.75,7.55,19.35,16.4,13.6,66.17,0.91,34.83,,37.25,0.53,223.5,10.5,711.5,30.77,0.0
2022-05-15 04:00:00,2022-05-15 05:00:00,55.75,179.0,6.45,21.8,16.82,14.7,42.9,0.79,37.35,,37.0,0.72,246.5,8.75,712.0,30.93,0.0
2022-05-15 05:00:00,2022-05-15 06:00:00,50.25,185.0,6.8,27.28,20.02,14.1,110.97,0.9,29.48,,37.75,0.77,263.0,9.75,712.5,30.4,0.0
2022-05-15 06:00:00,2022-05-15 07:00:00,65.0,257.0,7.57,31.52,22.95,13.7,161.77,1.05,30.65,,39.0,0.95,256.5,134.5,713.25,30.45,0.0
2022-05-15 07:00:00,2022-05-15 08:00:00,71.0,308.5,7.15,28.05,20.75,14.85,142.1,0.9,45.77,,37.5,1.52,256.75,466.25,714.0,32.17,0.0
2022-05-15 08:00:00,2022-05-15 09:00:00,69.0,313.25,7.12,20.88,16.9,16.08,75.45,0.79,64.53,,34.75,1.77,250.75,621.0,714.75,34.9,0.0
2022-05-15 09:00:00,2022-05-15 10:00:00,60.25,320.75,7.22,16.93,14.85,17.02,47.3,0.67,79.8,,30.75,2.2,258.0,663.0,715.0,37.48,0.0
2022-05-15 10:00:00,2022-05-15 11:00:00,48.75,219.75,7.15,13.7,13.12,17.07,35.42,0.58,82.47,,28.25,1.92,250.25,668.75,714.5,39.38,0.0
2022-05-15 11:00:00,2022-05-15 12:00:00,37.5,176.5,7.05,15.15,13.8,16.45,32.7,0.6,95.58,,24.0,1.67,245.25,662.25,714.0,41.58,0.0
2022-05-15 12:00:00,2022-05-15 13:00:00,32.5,159.25,7.07,15.8,14.15,17.2,22.45,0.65,101.62,,21.25,1.48,262.75,659.75,713.25,43.2,0.0
2022-05-15 13:00:00,2022-05-15 14:00:00,29.5,139.0,7.68,15.85,14.68,18.77,20.93,0.71,105.73,,20.0,1.38,229.75,635.25,712.5,43.98,0.0
2022-05-15 14:00:00,2022-05-15 15:00:00,24.5,136.75,5.43,16.27,13.05,20.62,19.32,0.44,101.25,,17.75,1.3,247.75,611.5,711.75,44.33,0.0
2022-05-15 15:00:00,2022-05-15 16:00:00,23.75,127.0,6.55,16.85,14.28,19.55,19.32,0.44,102.03,,18.5,1.0,201.0,455.75,711.0,43.65,0.0
2022-05-15 16:00:00,2022-05-15 17:00:00,29.0,154.0,6.35,20.28,15.95,18.23,15.82,0.54,87.7,,22.0,1.43,129.5,345.0,711.0,41.08,0.0
2022-05-15 17:00:00,2022-05-15 18:00:00,38.0,237.0,7.02,25.8,19.43,15.12,15.2,1.09,73.38,,22.25,0.47,241.5,135.75,711.0,40.55,0.0
2022-05-15 18:00:00,2022-05-15 19:00:00,39.5,178.0,6.62,42.73,28.12,11.07,15.25,1.77,51.38,,22.25,0.42,291.75,42.0,711.0,39.88,0.0
2022-05-15 19:00:00,2022-05-15 20:00:00,52.5,266.75,6.5,59.4,36.9,6.85,34.2,2.04,24.98,,26.25,0.35,281.75,10.5,711.75,37.12,0.0
2022-05-15 20:00:00,2022-05-15 21:00:00,74.0,387.0,9.28,62.5,40.8,4.7,33.58,2.04,22.1,,27.0,0.47,280.25,9.5,712.5,36.62,0.0
2022-05-15 21:00:00,2022-05-15 22:00:00,70.75,414.5,18.25,72.17,53.23,3.85,189.75,2.67,9.8,,29.5,0.38,257.0,11.75,713.0,35.32,0.0
2022-05-15 22:00:00,2022-05-15 23:00:00,98.5,491.5,14.12,65.55,46.33,5.68,153.9,1.76,10.3,,31.5,0.38,251.75,6.75,713.0,34.52,0.0
2022-05-15 23:00:00,2022-05-16 00:00:00,94.5,388.25,9.28,46.03,32.08,11.25,68.2,1.18,19.93,,36.75,0.47,233.75,7.0,713.0,33.3,0.0
2022-05-16 00:00:00,2022-05-16 01:00:00,66.25,275.5,6.05,35.88,23.97,12.9,37.38,0.95,29.38,,43.5,0.6,246.0,9.25,712.0,32.65,0.0
2022-05-16 01:00:00,2022-05-16 02:00:00,57.75,222.5,6.82,27.38,20.1,14.48,40.48,0.93,31.23,,43.0,0.57,218.0,8.75,712.0,32.62,0.0
2022-05-16 02:00:00,2022-05-16 03:00:00,58.25,201.0,6.6,27.07,19.77,15.15,113.9,0.93,29.57,,46.0,1.05,237.0,9.25,712.0,32.65,0.0
2022-05-16 03:00:00,2022-05-16 04:00:00,56.5,207.5,6.45,13.7,12.52,17.1,42.52,0.76,40.45,,45.5,1.12,216.0,8.75,713.0,32.3,0.0
2022-05-16 04:00:00,2022-05-16 05:00:00,39.0,163.75,8.02,15.27,14.65,15.95,47.08,0.75,43.6,,44.5,1.3,243.25,6.25,713.0,31.75,0.0
2022-05-16 05:00:00,2022-05-16 06:00:00,38.5,167.75,7.67,18.65,16.12,16.18,66.6,0.82,42.4,,47.25,1.5,255.75,10.25,713.5,30.95,0.0
2022-05-16 06:00:00,2022-05-16 07:00:00,45.5,185.5,5.72,20.27,15.42,16.02,66.65,0.84,42.25,,49.0,1.55,256.0,199.25,714.0,30.95,0.0
2022-05-16 07:00:00,2022-05-16 08:00:00,44.5,207.0,6.03,17.68,14.3,17.3,60.6,0.78,50.93,,44.25,2.2,250.75,557.25,715.0,32.65,0.0
2022-05-16 08:00:00,2022-05-16 09:00:00,44.75,227.75,7.2,13.75,13.15,18.1,45.05,0.68,56.7,,36.5,2.2,258.25,583.25,715.0,34.4,0.0
2022-05-16 09:00:00,2022-05-16 10:00:00,41.75,192.25,6.62,12.5,12.05,15.98,31.5,0.73,66.3,,31.0,1.9,241.75,656.5,715.5,37.35,0.0
2022-05-16 10:00:00,2022-05-16 11:00:00,44.75,198.5,6.45,14.95,13.18,10.88,30.03,0.75,71.95,,31.0,1.83,245.75,644.0,715.75,37.97,0.0
2022-05-16 11:00:00,2022-05-16 12:00:00,43.75,211.33,6.93,16.7,14.52,9.72,18.65,0.78,69.95,,27.5,1.95,275.75,609.5,715.0,38.78,0.0
2022-05-16 12:00:00,2022-05-16 13:00:00,35.0,228.75,4.77,19.93,14.5,9.8,19.15,0.74,67.0,,28.0,2.1,275.5,548.25,715.0,37.85,0.0
2022-05-16 13:00:00,2022-05-16 14:00:00,38.25,237.75,6.2,18.98,15.1,12.1,14.12,0.65,59.2,,26.25,1.95,287.25,570.5,714.0,37.88,0.0
2022-05-16 14:00:00,2022-05-16 15:00:00,39.5,209.0,5.75,16.2,13.3,15.97,21.18,0.62,64.45,,26.75,1.3,253.75,567.75,713.0,38.03,0.0
2022-05-16 15:00:00,2022-05-16 16:00:00,40.25,221.0,5.25,18.5,14.12,15.9,21.75,0.62,61.65,,28.75,1.1,203.75,517.5,712.0,37.62,0.0
2022-05-16 16:00:00,2022-05-16 17:00:00,38.75,214.75,6.05,12.23,11.4,17.07,21.88,0.57,69.17,,29.25,1.18,209.75,471.75,711.25,37.17,0.0
2022-05-16 17:00:00,2022-05-16 18:00:00,42.25,228.75,6.05,12.2,11.4,17.15,20.95,0.57,66.88,,30.25,1.02,210.75,343.0,711.0,36.97,0.0
2022-05-16 18:00:00,2022-05-16 19:00:00,46.75,255.75,6.1,13.28,12.03,16.4,22.12,0.62,66.95,,32.25,0.85,217.25,22.25,711.0,35.88,0.0
2022-05-16 19:00:00,2022-05-16 20:00:00,52.0,292.75,5.97,15.18,12.9,15.88,23.7,0.81,54.17,,35.0,0.45,223.5,7.25,711.25,34.4,0.0
2022-05-16 20:00:00,2022-05-16 21:00:00,63.5,339.5,7.22,24.7,19.0,13.8,50.55,1.2,37.58,,36.75,0.47,237.25,5.25,712.0,33.4,0.0
2022-05-16 21:00:00,2022-05-16 22:00:00,73.0,410.5,7.05,41.65,27.85,11.62,132.75,1.66,20.88,,37.75,0.57,260.5,9.5,712.0,32.7,0.0
2022-05-16 22:00:00,2022-05-16 23:00:00,77.0,380.75,7.47,39.1,26.88,11.47,65.27,1.68,21.98,,39.0,0.38,262.5,8.25,713.0,31.55,0.0
2022-05-16 23:00:00,2022-05-17 00:00:00,77.75,332.5,12.2,47.2,35.0,9.0,161.67,1.58,8.58,,40.75,0.42,250.5,7.25,713.0,30.5,0.0
2022-05-17 00:00:00,2022-05-17 01:00:00,91.25,428.5,8.95,44.23,30.83,10.98,57.0,0.99,14.73,,40.75,0.35,223.25,7.5,713.0,29.73,0.0
2022-05-17 01:00:00,2022-05-17 02:00:00,70.0,302.75,8.85,34.52,25.55,12.35,80.47,1.01,16.95,,40.25,0.57,244.0,9.5,713.0,29.27,0.0
2022-05-17 02:00:00,2022-05-17 03:00:00,63.75,281.0,8.0,31.8,23.43,12.55,95.88,0.98,19.35,,42.0,1.02,259.75,6.75,712.25,28.43,0.0
2022-05-17 03:00:00,2022-05-17 04:00:00,54.25,250.5,7.03,26.03,19.55,13.22,109.95,1.0,23.23,,40.5,1.07,260.75,9.0,712.0,28.18,0.0
2022-05-17 04:00:00,2022-05-17 05:00:00,54.75,238.0,8.12,26.03,20.45,13.55,85.2,1.02,27.1,,39.0,1.18,258.0,6.5,712.75,28.0,0.0
2022-05-17 05:00:00,2022-05-17 06:00:00,53.75,241.0,6.47,28.55,20.43,14.35,102.4,1.07,26.1,,40.5,0.9,257.75,18.75,713.5,27.6,0.0
2022-05-17 06:00:00,2022-05-17 07:00:00,53.5,258.5,5.72,26.12,18.57,15.25,81.95,0.92,35.45,,41.0,1.42,258.25,273.0,714.0,28.18,0.0
2022-05-17 07:00:00,2022-05-17 08:00:00,56.25,234.0,8.62,23.0,19.23,15.37,93.75,0.93,45.7,,36.0,1.2,256.75,577.25,715.0,30.93,0.0
2022-05-17 08:00:00,2022-05-17 09:00:00,55.75,234.25,7.5,20.45,17.0,15.57,56.6,0.74,66.17,,28.5,1.1,253.25,633.75,715.0,34.7,0.0
2022-05-17 09:00:00,2022-05-17 10:00:00,44.5,211.25,6.98,18.18,15.33,16.12,32.95,0.74,84.4,,25.25,1.3,267.5,653.5,715.0,37.38,0.0
2022-05-17 10:00:00,2022-05-17 11:00:00,50.0,244.5,6.3,18.23,14.85,13.62,29.1,0.67,89.55,,21.25,1.2,226.25,662.0,715.0,40.07,0.0
2022-05-17 11:00:00,2022-05-17 12:00:00,51.0,227.5,6.75,19.9,16.1,10.03,4.45,0.64,86.28,,17.75,1.68,251.75,680.25,714.0,41.05,0.0
2022-05-17 12:00:00,2022-05-17 13:00:00,43.0,201.0,4.5,20.67,14.65,15.05,11.38,0.59,90.47,,17.0,1.6,244.5,678.5,713.25,41.77,0.0
2022-05-17 13:00:00,2022-05-17 14:00:00,35.0,179.75,3.33,23.75,15.35,15.0,11.75,0.5,91.75,,16.5,1.8,247.25,665.0,712.25,42.12,0.0
2022-05-17 14:00:00,2022-05-17 15:00:00,29.0,177.75,3.33,24.25,15.55,15.9,9.32,0.49,93.15,,16.0,1.85,258.0,645.5,711.25,42.25,0.0
2022-05-17 15:00:00,2022-05-17 16:00:00,30.5,174.75,4.2,25.77,17.15,15.0,7.6,0.45,90.97,,15.5,2.05,271.5,625.5,710.75,41.9,0.0
2022-05-17 16:00:00,2022-05-17 17:00:00,36.0,184.75,5.38,23.7,16.95,13.68,7.12,0.47,87.8,,16.5,1.77,267.5,560.5,710.0,41.4,0.0
2022-05-17 17:00:00,2022-05-17 18:00:00,39.75,211.25,6.6,26.5,19.48,12.4,6.5,0.65,77.92,,17.0,1.43,281.0,327.25,710.0,40.17,0.0
2022-05-17 18:00:00,2022-05-17 19:00:00,41.75,222.75,7.62,36.85,25.82,9.25,10.43,0.97,59.75,,18.0,0.93,300.0,30.5,710.75,38.35,0.0
2022-05-17 19:00:00,2022-05-17 20:00:00,47.5,246.0,8.78,62.42,40.35,4.08,15.82,1.63,30.03,,21.0,0.4,243.25,12.25,711.5,35.97,0.0
2022-05-17 20:00:00,2022-05-17 21:00:00,69.5,322.25,8.82,48.58,33.0,8.65,30.57,1.63,37.88,,25.0,0.53,241.5,14.75,712.0,34.93,0.0
2022-05-17 21:00:00,2022-05-17 22:00:00,76.0,386.0,7.65,59.8,38.02,7.2,104.35,1.3,33.25,,28.75,0.38,247.75,13.25,713.0,33.58,0.0
2022-05-17 22:00:00,2022-05-17 23:00:00,69.0,345.0,6.97,31.08,22.2,12.53,21.3,0.75,53.1,,31.5,0.38,214.0,9.75,713.0,32.5,0.0
2022-05-17 23:00:00,2022-05-18 00:00:00,64.0,271.0,8.57,50.77,34.0,7.42,49.17,0.93,27.2,,33.5,0.47,253.5,10.0,713.0,31.9,0.0
2022-05-18 00:00:00,2022-05-18 01:00:00,86.25,331.75,8.55,54.47,35.9,8.93,127.53,0.96,25.07,,35.0,0.35,246.0,10.0,713.0,30.85,0.0
2022-05-18 01:00:00,2022-05-18 02:00:00,88.25,319.75,9.4,52.88,35.8,9.48,100.9,0.91,15.15,,37.25,0.35,245.75,10.25,713.0,30.22,0.0
2022-05-18 02:00:00,2022-05-18 03:00:00,84.75,334.0,8.22,58.23,37.65,8.65,88.4,1.23,11.48,,38.25,0.32,257.25,12.25,713.0,29.55,0.0
2022-05-18 03:00:00,2022-05-18 04:00:00,84.75,316.0,5.92,36.98,24.45,13.8,39.6,1.31,25.5,,38.25,0.33,259.0,9.75,713.0,29.17,0.0
2022-05-18 04:00:00,2022-05-18 05:00:00,75.25,251.0,7.17,33.15,23.45,15.2,107.0,1.74,21.32,,39.0,0.38,258.75,10.25,713.0,29.05,0.0
2022-05-18 05:00:00,2022-05-18 06:00:00,97.25,342.25,8.65,40.42,28.55,13.75,81.4,1.17,19.42,,39.25,0.47,233.0,10.75,713.5,28.95,0.0
2022-05-18 06:00:00,2022-05-18 07:00:00,97.0,418.25,7.85,25.52,20.0,15.65,52.47,0.79,40.5,,36.0,0.55,210.75,219.0,714.0,30.03,0.0
2022-05-18 07:00:00,2022-05-18 08:00:00,65.25,268.25,6.9,26.05,19.42,15.65,45.27,0.73,47.3,,30.5,0.62,237.25,550.0,715.0,34.15,0.0
2022-05-18 08:00:00,2022-05-18 09:00:00,58.0,355.5,6.5,19.3,15.53,16.7,49.68,0.63,65.6,,27.0,1.68,259.75,628.25,715.75,35.53,0.0
2022-05-18 09:00:00,2022-05-18 10:00:00,51.75,438.0,6.93,19.3,15.93,16.52,33.88,0.7,85.8,,23.75,1.47,242.5,657.25,716.0,37.55,0.0
2022-05-18 10:00:00,2022-05-18 11:00:00,49.5,202.75,6.47,15.77,13.62,16.7,27.73,0.66,93.23,,21.5,1.25,240.75,662.5,715.5,39.55,0.0
2022-05-18 11:00:00,2022-05-18 12:00:00,44.5,194.75,7.17,15.6,14.12,16.05,27.68,0.59,100.65,,20.0,1.1,237.0,668.5,715.0,41.2,0.0
2022-05-18 12:00:00,2022-05-18 13:00:00,41.75,176.75,7.15,13.02,12.7,17.07,24.18,0.5,104.12,,18.5,1.1,197.75,664.75,714.0,42.05,0.0
2022-05-18 13:00:00,2022-05-18 14:00:00,36.25,158.25,6.25,10.53,10.68,18.62,23.48,0.44,107.65,,18.25,1.38,180.25,643.75,713.25,42.3,0.0
2022-05-18 14:00:00,2022-05-18 15:00:00,32.0,154.75,6.9,16.25,14.25,17.8,20.88,0.45,110.5,,18.25,1.3,200.0,634.75,712.5,42.3,0.0
2022-05-18 15:00:00,2022-05-18 16:00:00,35.25,171.25,6.9,17.42,14.9,18.32,19.83,0.47,107.53,,18.5,1.35,242.5,578.5,712.0,42.12,0.0
2022-05-18 16:00:00,2022-05-18 17:00:00,36.75,175.5,6.22,19.2,15.3,16.38,21.45,0.46,101.73,,19.0,0.8,218.25,484.25,711.0,41.35,0.0
2022-05-18 17:00:00,2022-05-18 18:00:00,39.75,184.0,6.38,18.75,15.15,15.5,24.97,0.58,95.85,,20.0,0.97,263.5,324.75,711.25,40.58,0.0
2022-05-18 18:00:00,2022-05-18 19:00:00,50.25,269.25,6.05,41.25,26.88,10.2,58.95,1.06,63.8,,23.0,0.53,254.0,21.25,712.0,38.2,0.0
2022-05-18 19:00:00,2022-05-18 20:00:00,73.75,372.25,7.45,43.03,28.95,10.4,72.7,1.29,54.27,,25.25,0.8,261.25,7.5,713.0,36.67,0.0
2022-05-18 20:00:00,2022-05-18 21:00:00,68.25,334.0,7.85,37.65,26.4,11.38,52.95,1.26,58.12,,27.5,0.9,257.25,10.0,713.75,35.65,0.0
2022-05-18 21:00:00,2022-05-18 22:00:00,63.5,300.0,6.0,33.77,22.85,13.53,30.25,1.68,55.23,,30.5,0.8,267.75,10.5,714.0,34.62,0.0
2022-05-18 22:00:00,2022-05-18 23:00:00,66.25,294.25,6.88,42.95,28.45,11.65,24.95,1.37,33.45,,32.25,0.4,260.25,8.5,715.0,33.38,0.0
2022-05-18 23:00:00,2022-05-19 00:00:00,68.0,260.75,6.18,54.52,34.02,9.07,23.6,1.03,29.3,,31.0,0.57,121.75,11.5,714.75,33.08,0.0
2022-05-19 00:00:00,2022-05-19 01:00:00,62.0,259.75,7.25,30.4,22.05,15.48,24.48,0.9,41.78,,32.5,0.52,114.75,9.25,714.25,32.2,0.0
2022-05-19 01:00:00,2022-05-19 02:00:00,65.0,257.0,7.77,43.4,29.4,12.28,36.67,1.05,24.85,,35.75,0.57,204.0,7.75,714.0,31.45,0.0
2022-05-19 02:00:00,2022-05-19 03:00:00,68.5,275.25,6.45,16.55,14.05,19.27,27.43,0.75,52.1,,39.25,0.73,224.0,10.75,714.0,31.7,0.0
2022-05-19 03:00:00,2022-05-19 04:00:00,56.75,201.5,6.3,30.93,21.6,15.3,86.05,0.92,37.42,,43.25,1.1,248.25,9.75,715.0,31.07,0.0
2022-05-19 04:00:00,2022-05-19 05:00:00,65.0,227.5,6.15,16.73,13.9,18.7,41.88,0.69,48.88,,48.75,1.27,238.5,8.75,715.0,30.8,0.0
2022-05-19 05:00:00,2022-05-19 06:00:00,45.75,170.5,6.75,18.88,15.53,18.2,38.38,0.71,42.35,,52.0,1.32,246.0,13.5,716.0,29.98,0.0
2022-05-19 06:00:00,2022-05-19 07:00:00,42.0,179.0,7.08,16.52,14.52,18.3,37.32,0.68,43.88,,51.75,1.1,223.0,241.25,716.25,29.9,0.0
2022-05-19 07:00:00,2022-05-19 08:00:00,41.5,156.0,6.88,15.43,13.8,18.6,28.57,0.62,53.88,,47.75,1.4,214.75,556.75,717.0,31.38,0.0
2022-05-19 08:00:00,2022-05-19 09:00:00,39.5,138.25,6.53,15.65,13.62,19.8,27.2,0.65,55.53,,44.0,1.75,236.25,639.75,717.0,33.45,0.0
2022-05-19 09:00:00,2022-05-19 10:00:00,37.5,154.25,7.45,14.57,13.8,21.3,37.17,0.76,66.4,,41.25,1.88,255.5,675.25,717.0,35.05,0.0
