From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),Xylene (),AT (degree C)
2023-03-15 18:00:00,2023-03-15 19:00:00,54.49,82.25,5.01,9.98,9.38,14.05,4.78,0.99,26.52,1.14,0.0,,,,16.13,10.84,153.6,1042.6,968.28,0.0,,21.74
2023-03-15 19:00:00,2023-03-15 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 20:00:00,2023-03-15 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 21:00:00,2023-03-15 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 22:00:00,2023-03-15 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 23:00:00,2023-03-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 00:00:00,2023-03-16 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 01:00:00,2023-03-16 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 02:00:00,2023-03-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 03:00:00,2023-03-16 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 04:00:00,2023-03-16 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 05:00:00,2023-03-16 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 06:00:00,2023-03-16 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 07:00:00,2023-03-16 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 08:00:00,2023-03-16 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 09:00:00,2023-03-16 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 10:00:00,2023-03-16 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 11:00:00,2023-03-16 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 12:00:00,2023-03-16 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 13:00:00,2023-03-16 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 14:00:00,2023-03-16 15:00:00,44.02,69.38,5.0,10.0,9.38,14.0,5.61,0.88,28.24,0.46,0.0,,,,19.77,14.24,224.96,1055.18,968.7,0.0,,28.07
2023-03-16 15:00:00,2023-03-16 16:00:00,41.89,66.76,5.0,10.0,9.38,14.0,5.47,0.87,27.85,0.49,0.7,,,0.06,18.81,8.49,189.01,1059.33,968.3,0.0,,28.02
2023-03-16 16:00:00,2023-03-16 17:00:00,55.4,83.37,5.0,10.0,9.38,14.0,5.17,0.85,27.8,0.45,0.62,,,0.05,18.99,6.23,145.86,1052.78,968.35,0.0,,26.16
2023-03-16 17:00:00,2023-03-16 18:00:00,55.68,83.72,5.0,10.0,9.38,14.01,4.58,0.9,25.09,0.67,0.0,,,,36.25,17.32,276.56,993.23,969.07,0.0,,22.32
2023-03-16 18:00:00,2023-03-16 19:00:00,39.93,64.35,5.0,10.0,9.38,14.0,4.1,0.88,24.02,0.55,0.0,,,,36.98,14.95,296.06,974.86,969.59,0.0,,21.63
2023-03-16 19:00:00,2023-03-16 20:00:00,31.63,54.14,5.0,10.0,9.38,14.0,3.96,0.89,23.45,0.64,0.0,,,,37.88,14.09,289.13,966.49,970.75,0.0,,21.54
2023-03-16 20:00:00,2023-03-16 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 21:00:00,2023-03-16 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 22:00:00,2023-03-16 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 23:00:00,2023-03-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 00:00:00,2023-03-17 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 01:00:00,2023-03-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 02:00:00,2023-03-17 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 03:00:00,2023-03-17 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 04:00:00,2023-03-17 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 05:00:00,2023-03-17 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 06:00:00,2023-03-17 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 07:00:00,2023-03-17 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 08:00:00,2023-03-17 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 09:00:00,2023-03-17 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 10:00:00,2023-03-17 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 11:00:00,2023-03-17 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 12:00:00,2023-03-17 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 13:00:00,2023-03-17 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-17 14:00:00,2023-03-17 15:00:00,23.78,44.48,,,,,3.86,0.94,28.65,0.26,0.0,,,,38.17,18.0,167.33,1024.91,969.38,0.0,,29.01
2023-03-17 15:00:00,2023-03-17 16:00:00,19.87,39.66,,,,,3.88,0.92,29.11,0.27,0.36,,,,37.11,18.43,171.31,1029.17,969.02,0.0,,28.25
2023-03-17 16:00:00,2023-03-17 17:00:00,36.76,60.45,,,,,3.82,0.96,30.74,0.53,1.41,,,,36.56,17.21,148.88,1025.6,968.69,0.0,,26.96
2023-03-17 17:00:00,2023-03-17 18:00:00,40.64,65.22,,,,,3.86,0.96,30.87,0.4,1.85,,,,38.26,18.61,150.88,1017.42,968.47,0.0,,23.5
2023-03-17 18:00:00,2023-03-17 19:00:00,32.01,54.61,,,,,3.86,1.03,29.14,0.38,1.55,,,,42.22,17.59,144.34,1004.75,969.05,0.0,,21.7
2023-03-17 19:00:00,2023-03-17 20:00:00,26.81,48.2,,,,,3.82,1.14,26.66,0.63,1.55,,,,44.79,18.52,161.13,995.33,969.51,0.0,,21.51
2023-03-17 20:00:00,2023-03-17 21:00:00,20.81,40.83,,,,,3.72,1.1,25.2,0.96,0.0,,,,47.96,16.83,184.49,985.55,969.99,0.0,,21.51
2023-03-17 21:00:00,2023-03-17 22:00:00,19.95,39.77,,,,,3.62,0.92,27.4,0.52,0.72,,,,53.2,5.08,24.02,958.43,970.6,0.0,,21.58
2023-03-17 22:00:00,2023-03-17 23:00:00,20.48,40.41,,,,,3.62,0.86,29.48,0.23,0.0,,,,57.0,13.6,301.91,934.64,970.81,0.0,,21.54
2023-03-17 23:00:00,2023-03-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 00:00:00,2023-03-18 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 01:00:00,2023-03-18 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 02:00:00,2023-03-18 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 03:00:00,2023-03-18 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 04:00:00,2023-03-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 05:00:00,2023-03-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 06:00:00,2023-03-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 07:00:00,2023-03-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 08:00:00,2023-03-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 09:00:00,2023-03-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 10:00:00,2023-03-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 11:00:00,2023-03-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 12:00:00,2023-03-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 13:00:00,2023-03-18 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 14:00:00,2023-03-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 15:00:00,2023-03-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 16:00:00,2023-03-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 17:00:00,2023-03-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 18:00:00,2023-03-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 19:00:00,2023-03-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 20:00:00,2023-03-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 21:00:00,2023-03-18 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 22:00:00,2023-03-18 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 23:00:00,2023-03-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 00:00:00,2023-03-19 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 01:00:00,2023-03-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 02:00:00,2023-03-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 03:00:00,2023-03-19 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 04:00:00,2023-03-19 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 05:00:00,2023-03-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 06:00:00,2023-03-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 07:00:00,2023-03-19 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 08:00:00,2023-03-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 09:00:00,2023-03-19 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 10:00:00,2023-03-19 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 11:00:00,2023-03-19 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 12:00:00,2023-03-19 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 13:00:00,2023-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 14:00:00,2023-03-19 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 15:00:00,2023-03-19 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 16:00:00,2023-03-19 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 17:00:00,2023-03-19 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 18:00:00,2023-03-19 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 19:00:00,2023-03-19 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 20:00:00,2023-03-19 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 21:00:00,2023-03-19 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 22:00:00,2023-03-19 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-19 23:00:00,2023-03-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 00:00:00,2023-03-20 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 01:00:00,2023-03-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 02:00:00,2023-03-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 03:00:00,2023-03-20 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 04:00:00,2023-03-20 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 05:00:00,2023-03-20 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 06:00:00,2023-03-20 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 07:00:00,2023-03-20 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 08:00:00,2023-03-20 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 09:00:00,2023-03-20 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 10:00:00,2023-03-20 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 11:00:00,2023-03-20 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 12:00:00,2023-03-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 13:00:00,2023-03-20 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-20 14:00:00,2023-03-20 15:00:00,53.68,81.25,,,,,2.53,0.94,52.91,0.17,0.96,,,1.19,15.19,16.42,156.07,1022.3,967.63,0.0,,27.69
2023-03-20 15:00:00,2023-03-20 16:00:00,82.86,117.14,,,,,2.37,0.94,53.99,0.15,0.78,,,0.4,14.85,8.08,108.3,1020.35,967.37,0.0,,26.78
2023-03-20 16:00:00,2023-03-20 17:00:00,391.84,497.19,,,,,2.46,0.94,55.26,0.24,1.41,,,2.16,14.43,12.82,141.26,1020.8,967.26,0.0,,29.4
2023-03-20 17:00:00,2023-03-20 18:00:00,340.41,433.93,,,,,2.46,0.99,56.66,0.3,1.73,,,1.64,14.86,18.11,146.26,1009.65,967.35,0.0,,23.33
2023-03-20 18:00:00,2023-03-20 19:00:00,169.96,224.28,,,,,2.21,1.09,50.07,0.35,1.94,,,0.53,15.79,18.12,141.92,995.75,967.71,0.0,,21.75
2023-03-20 19:00:00,2023-03-20 20:00:00,71.69,103.41,,,,,2.05,1.38,31.28,0.89,2.96,,,,20.01,17.96,145.64,993.03,968.23,0.0,,21.52
2023-03-20 20:00:00,2023-03-20 21:00:00,62.04,91.55,,,,,2.0,1.61,24.12,1.96,5.24,,,,23.14,14.98,122.62,993.5,968.78,0.0,,21.5
2023-03-20 21:00:00,2023-03-20 22:00:00,72.38,104.27,,,,,1.89,1.52,33.8,2.04,1.04,,,,22.55,10.2,102.92,993.59,969.12,0.0,,21.49
2023-03-20 22:00:00,2023-03-20 23:00:00,66.67,97.24,,,,,1.83,1.19,31.63,1.1,4.69,,,,26.34,16.57,164.07,974.36,969.44,0.0,,21.51
2023-03-20 23:00:00,2023-03-21 00:00:00,51.12,78.11,,,,,1.65,1.27,25.74,0.74,3.25,,,,29.39,17.72,145.56,963.1,969.48,0.0,,21.49
2023-03-21 00:00:00,2023-03-21 01:00:00,63.78,93.68,,,,,3.03,0.92,33.11,0.82,3.51,,,,28.81,15.22,119.77,969.07,969.36,0.0,,21.49
2023-03-21 01:00:00,2023-03-21 02:00:00,52.04,79.25,,,,,3.1,0.96,27.06,0.59,2.29,,,,32.56,15.03,136.06,958.59,968.89,0.0,,21.5
2023-03-21 02:00:00,2023-03-21 03:00:00,41.27,65.99,,,,,2.94,0.97,22.1,0.89,4.33,,,,35.7,17.36,138.6,950.93,968.52,0.0,,21.49
2023-03-21 03:00:00,2023-03-21 04:00:00,47.93,74.18,,,,,2.98,0.75,41.31,0.6,3.07,,,,33.14,8.34,90.94,951.82,968.57,0.0,,21.5
2023-03-21 04:00:00,2023-03-21 05:00:00,37.69,61.59,,,,,3.06,0.76,36.91,0.29,1.82,,,,35.87,5.92,27.01,937.52,968.69,0.0,,21.5
2023-03-21 05:00:00,2023-03-21 06:00:00,35.74,59.19,,,,,3.12,0.78,37.22,0.3,1.65,,,,35.04,5.44,30.16,929.03,968.98,0.0,,21.5
2023-03-21 06:00:00,2023-03-21 07:00:00,28.57,50.37,,,,,3.2,0.85,33.23,0.45,1.5,,,,36.71,9.12,106.67,925.44,969.54,0.0,,21.88
2023-03-21 07:00:00,2023-03-21 08:00:00,36.27,59.84,,,,,3.23,0.91,32.49,0.95,1.88,,,,37.35,10.29,93.49,931.47,970.26,0.0,,23.84
2023-03-21 08:00:00,2023-03-21 09:00:00,65.6,95.92,,,,,3.33,0.86,37.99,0.92,2.14,,,,30.55,5.55,38.73,964.28,970.57,0.0,,25.14
2023-03-21 09:00:00,2023-03-21 10:00:00,87.56,122.92,,,,,3.28,0.74,42.08,0.56,1.8,,,,22.44,6.05,38.11,989.9,970.83,0.0,,25.62
2023-03-21 10:00:00,2023-03-21 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 11:00:00,2023-03-21 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 12:00:00,2023-03-21 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 13:00:00,2023-03-21 14:00:00,122.25,165.6,,,0.0,,2.45,0.67,53.8,0.17,2.71,,,0.17,14.48,10.75,149.25,1050.18,968.64,0.0,,26.4
2023-03-21 14:00:00,2023-03-21 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 15:00:00,2023-03-21 16:00:00,,15.23,,,,,7.95,0.79,52.48,0.09,0.0,,,,12.09,5.82,120.62,1056.76,967.66,0.0,,25.66
2023-03-21 16:00:00,2023-03-21 17:00:00,246.07,242.23,,,,,3.39,0.73,52.03,0.21,1.71,,,0.45,11.12,12.11,137.02,1057.63,967.65,0.0,,30.54
2023-03-21 17:00:00,2023-03-21 18:00:00,123.62,167.28,,,,,2.96,0.73,54.39,0.33,2.95,,,0.76,12.2,10.92,129.85,1045.95,967.67,0.0,,23.19
2023-03-21 18:00:00,2023-03-21 19:00:00,29.49,51.51,,,,,3.51,0.85,49.1,0.45,2.92,,,0.44,13.61,15.35,123.59,1033.74,968.12,0.0,,21.74
2023-03-21 19:00:00,2023-03-21 20:00:00,14.76,33.38,,,,,3.52,1.07,37.38,1.12,6.46,,,,15.61,14.49,112.41,1018.21,968.7,0.0,,21.51
2023-03-21 20:00:00,2023-03-21 21:00:00,4.28,20.5,,,,,3.03,1.13,31.42,1.36,3.18,,,,17.24,14.8,116.63,1004.51,969.21,0.0,,21.5
2023-03-21 21:00:00,2023-03-21 22:00:00,32.35,55.02,,,,,3.9,1.01,35.56,1.28,5.57,,,,16.55,7.19,53.91,1002.32,969.59,0.0,,21.49
2023-03-21 22:00:00,2023-03-21 23:00:00,43.5,68.72,,,,,3.97,1.08,37.28,0.78,4.32,,,,17.72,8.27,56.23,994.61,969.69,0.0,,21.51
2023-03-21 23:00:00,2023-03-22 00:00:00,28.39,50.15,,,,,3.69,1.04,31.1,1.19,6.54,,,,21.28,15.19,119.88,980.11,969.87,0.0,,21.5
2023-03-22 00:00:00,2023-03-22 01:00:00,23.8,44.51,,,,,3.87,0.77,31.94,0.59,2.57,,,,23.17,13.1,128.39,966.34,969.95,0.0,,21.49
2023-03-22 01:00:00,2023-03-22 02:00:00,11.16,28.96,,,,,3.42,0.69,35.89,0.32,1.27,,,,28.61,5.77,40.36,966.11,969.65,0.0,,21.49
2023-03-22 02:00:00,2023-03-22 03:00:00,14.13,32.61,,,,,3.39,0.76,33.78,0.23,0.89,,,,32.11,6.74,47.71,953.24,969.44,0.0,,21.5
2023-03-22 03:00:00,2023-03-22 04:00:00,26.48,47.81,,,,,3.45,0.68,32.84,0.25,0.74,,,,34.93,6.24,43.55,947.31,969.26,0.0,,21.5
2023-03-22 04:00:00,2023-03-22 05:00:00,21.51,41.68,,,,,3.4,0.7,31.68,0.21,1.14,,,,38.2,7.1,54.81,942.8,969.27,0.0,,21.5
2023-03-22 05:00:00,2023-03-22 06:00:00,16.1,35.03,,,,,3.4,0.7,29.27,0.24,0.85,,,,40.52,5.14,136.91,942.9,969.69,0.0,,21.5
2023-03-22 06:00:00,2023-03-22 07:00:00,10.67,28.35,,,,,3.34,0.76,27.08,0.39,0.96,,,,42.06,9.43,87.17,938.93,970.26,0.0,,21.86
2023-03-22 07:00:00,2023-03-22 08:00:00,12.97,31.19,,,,,3.32,0.83,26.62,0.81,1.39,,,,42.23,8.18,111.65,943.06,970.83,0.0,,23.79
2023-03-22 08:00:00,2023-03-22 09:00:00,14.15,32.64,,,,,3.4,0.78,31.78,0.87,1.57,,,,36.71,8.08,86.01,971.97,971.4,0.0,,25.12
2023-03-22 09:00:00,2023-03-22 10:00:00,31.69,54.21,,,,,3.52,0.72,37.23,0.4,1.12,,,,32.45,6.12,77.74,995.66,971.58,0.0,,25.62
2023-03-22 10:00:00,2023-03-22 11:00:00,33.57,56.51,,,,,3.66,0.69,39.42,0.29,0.94,,,,28.33,7.65,103.8,1017.31,971.4,0.0,,25.98
2023-03-22 11:00:00,2023-03-22 12:00:00,20.94,40.98,,,,,3.7,0.67,41.36,0.2,0.73,,,0.1,24.73,13.29,155.51,1035.74,970.92,0.0,,26.18
2023-03-22 12:00:00,2023-03-22 13:00:00,17.91,37.26,,,,,3.77,0.67,39.86,0.17,0.69,,,0.09,21.76,13.03,148.45,1048.38,970.16,0.0,,26.38
2023-03-22 13:00:00,2023-03-22 14:00:00,23.2,43.77,,,,,3.77,0.65,39.59,0.16,1.16,,,0.15,18.06,15.02,147.96,1048.08,969.22,0.0,,31.45
2023-03-22 14:00:00,2023-03-22 15:00:00,16.43,35.44,,,,,3.69,0.66,44.63,0.16,2.22,,,0.26,16.55,12.69,131.55,1058.39,968.46,0.0,,29.32
2023-03-22 15:00:00,2023-03-22 16:00:00,9.3,26.67,,,,,3.78,0.66,48.73,0.29,1.53,,,0.09,15.04,10.74,129.32,1064.43,967.75,0.0,,26.84
2023-03-22 16:00:00,2023-03-22 17:00:00,5.13,21.55,,,,,4.76,0.68,53.69,0.22,1.24,,,0.08,15.08,10.24,115.89,1059.84,967.69,0.0,,29.47
2023-03-22 17:00:00,2023-03-22 18:00:00,2.41,18.2,,,,,4.04,0.69,49.63,0.27,1.34,,,,14.82,13.74,125.9,1047.09,967.87,0.0,,23.5
2023-03-22 18:00:00,2023-03-22 19:00:00,1.18,16.69,,,,,4.54,0.77,47.76,0.35,1.78,,,,14.53,15.31,120.27,1036.74,968.31,0.0,,21.77
2023-03-22 19:00:00,2023-03-22 20:00:00,6.53,23.26,,,,,4.56,0.85,39.78,0.69,2.9,,,,14.4,6.88,85.39,1027.71,968.84,0.0,,21.5
2023-03-22 20:00:00,2023-03-22 21:00:00,16.38,35.38,,,,,4.03,0.93,35.14,0.89,4.29,,,,14.98,7.72,56.6,1014.16,969.12,0.0,,21.5
2023-03-22 21:00:00,2023-03-22 22:00:00,16.36,35.35,,,,,4.39,0.97,33.96,0.71,3.23,,,,16.3,7.07,43.72,1003.35,969.39,0.0,,21.5
2023-03-22 22:00:00,2023-03-22 23:00:00,14.03,32.48,,,,,4.14,0.87,34.66,0.65,4.47,,,,18.13,7.71,52.04,987.06,969.66,0.0,,21.5
2023-03-22 23:00:00,2023-03-23 00:00:00,11.59,29.49,,,,,3.46,0.75,34.31,0.46,2.66,,,,19.58,7.31,54.59,988.02,969.91,0.0,,21.52
2023-03-23 00:00:00,2023-03-23 01:00:00,15.8,34.66,,,,,3.28,0.71,35.82,0.32,2.23,,,,21.62,7.01,47.91,974.74,969.93,0.0,,21.49
2023-03-23 01:00:00,2023-03-23 02:00:00,24.61,45.5,,,,,3.54,0.75,36.59,0.29,2.16,,,,23.32,7.46,45.33,968.61,969.47,0.0,,21.5
2023-03-23 02:00:00,2023-03-23 03:00:00,29.11,51.03,,,,,3.39,0.69,38.21,0.22,1.75,,,,24.25,7.05,49.97,966.16,969.12,0.0,,21.5
2023-03-23 03:00:00,2023-03-23 04:00:00,23.89,44.62,,,,,3.36,0.7,35.63,0.21,1.04,,,,27.06,7.48,51.95,950.81,968.96,0.0,,21.51
2023-03-23 04:00:00,2023-03-23 05:00:00,24.77,45.7,,,,,3.45,0.72,32.77,0.25,1.75,,,,29.65,8.73,62.74,942.34,968.95,0.0,,21.49
2023-03-23 05:00:00,2023-03-23 06:00:00,23.2,43.76,,,,,3.23,0.67,33.35,0.23,0.98,,,,32.31,7.56,74.08,941.39,969.25,0.0,,21.5
2023-03-23 06:00:00,2023-03-23 07:00:00,20.12,39.99,,,,,3.37,0.81,30.39,0.45,1.58,,,,34.12,6.34,43.46,930.52,969.87,0.0,,21.88
2023-03-23 07:00:00,2023-03-23 08:00:00,23.41,44.03,,,,,3.35,0.85,31.19,1.06,2.52,,,,35.55,5.53,26.86,943.76,970.34,0.0,,23.75
2023-03-23 08:00:00,2023-03-23 09:00:00,20.86,40.89,,,,,3.4,0.78,34.25,0.76,1.72,,,,32.6,6.3,39.45,977.87,970.85,0.0,,24.89
2023-03-23 09:00:00,2023-03-23 10:00:00,20.84,40.86,,,,,3.42,0.73,37.7,0.38,1.33,,,,27.85,5.91,46.11,1008.2,971.21,0.0,,25.37
2023-03-23 10:00:00,2023-03-23 11:00:00,23.47,44.1,,,,,3.63,0.7,41.11,0.3,1.06,,,,23.31,6.15,77.57,1031.09,971.29,0.0,,25.82
2023-03-23 11:00:00,2023-03-23 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 12:00:00,2023-03-23 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 13:00:00,2023-03-23 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 14:00:00,2023-03-23 15:00:00,23.87,44.59,,,,,3.39,0.64,45.93,0.17,0.81,,,,12.66,5.71,138.87,1071.59,968.52,0.0,,26.15
2023-03-23 15:00:00,2023-03-23 16:00:00,19.12,38.74,,,,,3.33,0.65,45.46,0.17,0.87,,,,12.52,10.46,104.4,1069.72,968.33,0.0,,27.62
2023-03-23 16:00:00,2023-03-23 17:00:00,15.77,34.63,,,,,3.43,0.67,47.64,0.21,0.78,,,,13.32,9.42,110.39,1067.96,968.22,0.0,,29.85
2023-03-23 17:00:00,2023-03-23 18:00:00,18.72,38.26,,,,,3.59,0.73,47.76,0.3,1.51,,,,13.75,6.9,81.87,1057.08,968.19,0.0,,23.34
2023-03-23 18:00:00,2023-03-23 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 19:00:00,2023-03-23 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 20:00:00,2023-03-23 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 21:00:00,2023-03-23 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 22:00:00,2023-03-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-23 23:00:00,2023-03-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 00:00:00,2023-03-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 01:00:00,2023-03-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 02:00:00,2023-03-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 03:00:00,2023-03-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 04:00:00,2023-03-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 05:00:00,2023-03-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 06:00:00,2023-03-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 07:00:00,2023-03-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 08:00:00,2023-03-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 09:00:00,2023-03-24 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-24 10:00:00,2023-03-24 11:00:00,,,,,,,,,,,,,,,,,,,,,,
