From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-21 20:00:00,2023-02-21 21:00:00,44.25,72.5,2.48,1.92,3.02,11.18,5.75,0.86,56.78,1.08,39.2,0.82,2.48,21.75,0.2,155.75,15.0,24.5,0.0,0.77
2023-02-21 21:00:00,2023-02-21 22:00:00,39.5,64.75,2.65,1.8,3.08,12.77,4.45,0.93,53.88,0.93,44.9,0.7,2.17,29.25,0.2,187.25,14.75,24.02,0.0,0.67
2023-02-21 22:00:00,2023-02-21 23:00:00,37.25,60.75,2.38,1.75,2.83,16.12,3.95,0.79,58.0,0.78,47.33,0.68,2.1,27.25,0.22,186.25,15.0,23.95,0.0,0.6
2023-02-21 23:00:00,2023-02-22 00:00:00,28.5,46.0,2.6,1.9,3.1,17.05,4.3,0.68,62.38,0.55,46.25,0.38,1.12,24.5,0.43,212.75,15.0,23.95,0.0,0.33
2023-02-22 00:00:00,2023-02-22 01:00:00,27.0,44.25,2.48,1.82,3.0,16.57,4.53,0.68,58.33,0.53,46.7,0.38,0.98,28.75,0.47,205.0,15.0,23.55,0.0,0.3
2023-02-22 01:00:00,2023-02-22 02:00:00,33.25,54.5,2.62,1.77,3.07,16.33,4.42,0.68,56.12,0.57,47.25,0.43,1.1,33.25,0.58,214.75,15.0,23.08,0.0,0.33
2023-02-22 02:00:00,2023-02-22 03:00:00,36.0,58.75,2.6,1.83,3.05,14.9,4.05,0.65,56.1,0.5,48.67,0.3,0.73,35.25,0.57,215.5,15.0,22.68,0.0,0.2
2023-02-22 03:00:00,2023-02-22 04:00:00,30.75,49.75,2.58,1.85,3.12,14.6,4.5,0.6,58.07,0.4,52.77,0.3,0.57,33.25,0.7,215.0,15.0,22.45,0.0,0.1
2023-02-22 04:00:00,2023-02-22 05:00:00,25.5,41.75,2.53,1.85,3.05,14.97,4.57,0.57,56.4,0.4,55.3,0.3,0.5,34.25,0.67,212.0,15.0,22.0,0.0,0.1
2023-02-22 05:00:00,2023-02-22 06:00:00,28.0,45.75,2.2,1.98,2.85,15.32,3.9,0.56,54.05,0.4,57.15,0.3,0.53,32.25,0.78,217.5,15.0,21.75,0.0,0.12
2023-02-22 06:00:00,2023-02-22 07:00:00,31.25,50.5,2.43,1.85,2.98,16.7,3.58,0.57,53.18,0.4,56.88,0.3,0.55,29.75,0.85,221.0,18.75,21.8,0.0,0.12
2023-02-22 07:00:00,2023-02-22 08:00:00,32.25,52.75,2.52,1.77,3.0,16.75,4.25,0.66,53.55,0.58,54.23,0.3,0.7,28.25,1.05,231.0,51.25,22.32,0.0,0.2
2023-02-22 08:00:00,2023-02-22 09:00:00,46.25,75.25,2.5,2.02,3.12,16.12,5.3,0.7,62.2,0.7,54.75,0.33,0.75,25.25,1.38,236.5,183.25,23.43,0.0,0.22
2023-02-22 09:00:00,2023-02-22 10:00:00,44.0,71.75,2.42,1.77,2.93,15.7,6.03,0.71,83.3,0.55,60.12,0.35,0.72,22.0,0.75,273.75,292.5,24.7,0.0,0.23
2023-02-22 10:00:00,2023-02-22 11:00:00,38.5,63.25,2.42,1.9,3.0,15.25,6.63,0.66,109.45,0.77,25.2,0.33,0.8,18.25,0.67,319.75,367.5,25.7,0.0,0.27
2023-02-22 11:00:00,2023-02-22 12:00:00,40.25,66.25,2.37,1.83,2.87,10.47,7.7,0.65,94.45,0.5,10.65,0.28,0.6,16.0,0.65,156.5,413.0,26.95,0.0,0.2
2023-02-22 12:00:00,2023-02-22 13:00:00,35.25,57.25,2.25,2.05,2.95,17.25,6.82,0.66,131.82,0.5,14.8,0.3,0.7,13.0,0.82,279.0,412.25,27.33,0.0,0.2
2023-02-22 13:00:00,2023-02-22 14:00:00,31.0,50.0,2.5,2.0,3.1,24.27,6.25,0.61,137.88,0.53,5.75,0.33,0.8,11.25,1.0,259.75,387.75,27.8,0.0,0.33
2023-02-22 14:00:00,2023-02-22 15:00:00,23.75,38.5,2.4,1.98,3.0,21.75,4.05,0.51,104.97,0.43,6.62,0.27,0.28,6.25,1.02,259.75,335.5,27.95,0.0,0.27
2023-02-22 15:00:00,2023-02-22 16:00:00,17.0,28.0,2.55,1.85,3.05,15.95,4.28,0.54,81.1,0.35,17.85,0.25,0.52,5.75,0.85,256.25,211.5,27.98,0.0,0.23
2023-02-22 16:00:00,2023-02-22 17:00:00,17.5,28.5,2.3,2.05,2.93,19.6,7.05,0.58,83.58,0.43,29.23,0.35,0.97,11.25,0.88,245.75,124.75,27.9,0.0,0.3
2023-02-22 17:00:00,2023-02-22 18:00:00,27.5,44.25,2.35,2.02,3.02,18.22,6.83,0.76,77.65,0.43,36.83,0.45,1.35,16.0,0.65,240.0,35.75,26.98,0.0,0.4
2023-02-22 18:00:00,2023-02-22 19:00:00,35.25,57.25,2.42,1.92,2.98,19.25,6.53,1.2,50.85,1.02,19.6,2.27,5.88,22.5,0.4,226.5,15.25,25.85,0.0,2.23
2023-02-22 19:00:00,2023-02-22 20:00:00,43.25,70.75,2.65,1.95,3.18,15.2,4.57,1.0,46.35,1.02,31.18,1.8,5.1,26.0,0.4,206.0,15.0,25.1,0.0,1.85
2023-02-22 20:00:00,2023-02-22 21:00:00,36.25,58.5,2.35,2.08,3.08,14.02,4.35,0.91,47.92,0.9,42.62,1.12,3.33,25.75,0.43,215.75,14.75,24.38,0.0,1.1
2023-02-22 21:00:00,2023-02-22 22:00:00,36.75,59.75,2.48,1.88,3.02,12.5,4.32,0.91,45.33,0.75,52.47,0.93,2.73,27.75,0.35,205.25,15.0,24.2,0.0,0.88
2023-02-22 22:00:00,2023-02-22 23:00:00,36.75,60.25,2.4,1.83,2.93,9.73,5.35,0.77,50.38,0.65,60.75,0.85,2.5,29.0,0.4,200.5,15.0,23.93,0.0,0.8
2023-02-22 23:00:00,2023-02-23 00:00:00,36.25,59.5,2.53,1.88,3.0,6.55,5.1,0.7,51.62,0.5,66.7,0.67,1.7,33.25,0.42,211.75,15.0,23.72,0.0,0.5
2023-02-23 00:00:00,2023-02-23 01:00:00,30.25,50.0,2.45,1.82,2.98,3.45,3.67,0.71,49.68,0.47,71.65,0.62,1.5,39.25,0.47,209.75,15.0,23.4,0.0,0.43
2023-02-23 01:00:00,2023-02-23 02:00:00,32.75,54.0,2.5,1.9,3.08,1.9,3.43,0.71,51.0,0.55,75.0,0.65,1.5,42.5,0.5,205.25,14.75,23.17,0.0,0.42
2023-02-23 02:00:00,2023-02-23 03:00:00,31.0,50.5,2.45,2.05,3.1,1.8,3.85,0.64,55.65,0.43,77.38,0.43,0.97,42.5,0.5,204.5,15.0,23.1,0.0,0.28
2023-02-23 03:00:00,2023-02-23 04:00:00,28.5,46.25,2.48,1.85,3.0,2.08,3.38,0.61,54.33,0.4,79.5,0.43,0.92,43.0,0.57,214.5,15.0,22.98,0.0,0.25
2023-02-23 04:00:00,2023-02-23 05:00:00,27.25,44.5,2.48,1.98,3.08,2.85,3.73,0.57,55.5,0.4,81.72,0.4,0.75,43.25,0.53,212.5,15.0,22.77,0.0,0.2
2023-02-23 05:00:00,2023-02-23 06:00:00,27.25,44.25,2.45,1.87,3.0,3.83,3.48,0.55,57.4,0.35,82.7,0.35,0.7,42.75,0.6,211.75,14.75,22.72,0.0,0.2
2023-02-23 06:00:00,2023-02-23 07:00:00,28.5,45.75,2.4,2.12,3.07,4.58,3.77,0.55,59.08,0.3,83.65,0.3,0.55,41.5,0.57,220.25,20.0,22.75,0.0,0.1
2023-02-23 07:00:00,2023-02-23 08:00:00,27.5,44.5,2.52,1.9,3.05,5.05,3.8,0.65,53.42,0.43,85.42,0.4,0.8,40.25,0.6,222.75,58.5,22.98,0.0,0.23
2023-02-23 08:00:00,2023-02-23 09:00:00,39.25,64.25,2.53,1.92,3.08,5.6,4.97,0.72,56.53,0.62,87.53,0.55,1.2,35.75,1.0,238.25,143.75,23.65,0.0,0.35
2023-02-23 09:00:00,2023-02-23 10:00:00,51.0,83.25,2.47,1.85,3.0,6.0,6.57,0.81,88.25,0.7,85.25,0.53,1.08,34.0,1.2,238.25,240.0,24.27,0.0,0.3
2023-02-23 10:00:00,2023-02-23 11:00:00,43.75,71.75,2.38,1.85,2.95,12.3,7.83,0.69,93.25,0.57,17.1,0.22,0.6,28.75,0.82,238.25,323.5,25.5,0.0,0.15
2023-02-23 11:00:00,2023-02-23 12:00:00,34.0,55.5,2.3,1.7,2.8,12.48,15.05,0.63,80.45,0.5,17.93,0.25,0.62,22.5,1.0,237.5,408.0,26.38,0.0,0.2
2023-02-23 12:00:00,2023-02-23 13:00:00,34.0,55.25,2.25,1.9,2.9,18.12,9.22,0.56,104.18,0.38,24.97,0.27,0.7,17.25,0.95,304.0,426.5,27.08,0.0,0.22
2023-02-23 13:00:00,2023-02-23 14:00:00,28.0,45.0,2.45,1.72,2.93,22.67,6.73,0.53,113.12,0.3,8.8,0.2,0.53,14.5,0.93,278.0,394.0,27.45,0.0,0.15
2023-02-23 14:00:00,2023-02-23 15:00:00,26.5,43.25,2.58,1.85,3.07,23.7,5.78,0.55,89.92,0.3,8.55,0.15,0.43,12.5,0.95,276.0,323.75,27.75,0.0,0.12
2023-02-23 15:00:00,2023-02-23 16:00:00,26.25,43.0,2.5,2.0,3.15,21.5,4.72,0.55,78.45,0.3,26.1,0.23,0.45,12.5,1.0,266.0,222.75,27.82,0.0,0.12
2023-02-23 16:00:00,2023-02-23 17:00:00,22.25,36.5,2.48,1.98,3.05,20.32,4.45,0.61,75.7,0.33,40.88,0.3,0.42,12.5,0.75,260.5,117.75,27.8,0.0,0.2
2023-02-23 17:00:00,2023-02-23 18:00:00,23.75,38.75,2.7,1.85,3.15,18.33,4.3,0.79,66.47,0.43,51.38,0.6,1.45,15.5,0.4,222.0,33.75,27.18,0.0,0.42
2023-02-23 18:00:00,2023-02-23 19:00:00,34.0,56.0,2.6,1.88,3.1,15.67,6.63,1.6,38.67,1.3,61.08,2.62,3.92,21.0,0.3,198.75,15.25,26.0,0.0,2.35
2023-02-23 19:00:00,2023-02-23 20:00:00,64.0,104.75,2.5,1.93,3.05,13.1,5.55,1.47,34.5,2.08,57.65,2.67,6.53,25.75,0.35,172.25,15.0,25.35,0.0,2.45
2023-02-23 20:00:00,2023-02-23 21:00:00,70.5,115.0,2.53,1.93,3.08,11.95,7.12,0.86,64.5,1.03,60.92,1.35,3.62,30.0,0.28,126.75,15.0,25.02,0.0,1.23
2023-02-23 21:00:00,2023-02-23 22:00:00,42.0,69.0,2.6,1.9,3.1,10.7,7.35,0.86,64.98,0.68,67.45,0.75,1.83,32.5,0.2,195.75,15.0,24.55,0.0,0.53
2023-02-23 22:00:00,2023-02-23 23:00:00,40.75,66.75,2.52,1.92,3.08,9.9,6.8,0.91,60.0,0.77,73.22,0.88,2.15,35.0,0.47,125.0,14.75,24.05,0.0,0.67
2023-02-23 23:00:00,2023-02-24 00:00:00,49.75,81.25,2.55,1.78,3.05,7.33,4.57,0.76,63.3,0.65,77.7,0.62,1.47,36.75,0.22,156.75,15.0,23.85,0.0,0.42
2023-02-24 00:00:00,2023-02-24 01:00:00,45.0,72.75,2.45,1.58,2.85,4.7,3.1,0.65,69.75,0.5,81.5,0.43,0.88,31.75,0.32,245.75,15.0,24.13,0.0,0.22
2023-02-24 01:00:00,2023-02-24 02:00:00,33.5,54.75,2.55,1.92,3.07,4.25,2.5,0.63,72.33,0.47,84.78,0.4,0.7,26.0,0.35,215.75,15.0,24.23,0.0,0.2
2023-02-24 02:00:00,2023-02-24 03:00:00,31.5,51.5,2.58,1.9,3.1,4.35,2.5,0.62,72.3,0.45,87.43,0.38,0.65,28.75,0.33,168.0,15.0,23.93,0.0,0.17
2023-02-24 03:00:00,2023-02-24 04:00:00,36.5,60.0,2.25,1.88,2.85,4.75,2.58,0.65,66.15,0.4,88.77,0.35,0.6,30.75,0.52,244.5,15.0,23.82,0.0,0.12
2023-02-24 04:00:00,2023-02-24 05:00:00,40.25,65.5,2.27,2.02,2.95,5.53,1.93,0.71,49.12,0.62,91.4,0.65,1.38,39.0,0.33,124.75,15.0,22.78,0.0,0.43
2023-02-24 05:00:00,2023-02-24 06:00:00,40.5,65.75,2.38,1.77,2.88,6.18,2.17,0.66,54.1,0.47,88.8,0.4,0.75,39.5,0.4,108.75,14.75,22.5,0.0,0.2
2023-02-24 06:00:00,2023-02-24 07:00:00,39.0,63.25,2.55,1.8,3.0,6.85,2.47,0.66,64.55,0.45,89.25,0.35,0.65,36.25,0.35,113.0,19.0,22.82,0.0,0.15
2023-02-24 07:00:00,2023-02-24 08:00:00,44.75,73.25,2.62,1.88,3.12,7.3,3.05,0.86,52.73,0.57,88.8,0.42,0.85,35.25,0.2,41.0,49.75,23.23,0.0,0.23
2023-02-24 08:00:00,2023-02-24 09:00:00,59.0,96.5,2.58,1.88,3.08,7.33,3.5,0.83,53.77,0.82,90.0,0.72,1.85,26.25,0.4,231.75,174.75,24.92,0.0,0.57
2023-02-24 09:00:00,2023-02-24 10:00:00,53.0,87.0,2.6,1.93,3.1,5.62,3.32,0.68,82.8,0.55,88.6,0.4,0.85,16.75,0.68,107.0,286.75,26.3,0.0,0.22
2023-02-24 10:00:00,2023-02-24 11:00:00,35.25,57.5,2.58,1.9,3.08,9.1,2.97,0.58,99.85,0.47,60.52,0.27,0.55,14.0,0.93,90.5,356.25,26.68,0.0,0.1
2023-02-24 11:00:00,2023-02-24 12:00:00,29.0,47.5,2.5,1.97,3.07,4.7,5.75,0.57,87.6,0.4,21.25,0.1,0.28,14.0,0.85,155.5,420.5,27.23,0.0,0.0
2023-02-24 12:00:00,2023-02-24 13:00:00,29.25,48.0,2.3,1.65,2.8,5.05,6.8,0.56,96.92,0.4,22.43,0.2,0.5,11.0,1.07,284.0,432.25,27.35,0.0,0.15
2023-02-24 13:00:00,2023-02-24 14:00:00,23.75,38.25,2.42,1.83,2.93,0.77,5.73,0.54,92.62,0.38,22.45,0.2,0.55,11.0,0.82,217.25,384.25,27.62,0.0,0.15
2023-02-24 14:00:00,2023-02-24 15:00:00,21.5,35.0,2.5,1.85,3.0,2.7,5.67,0.56,95.75,0.33,24.1,0.2,0.45,9.75,0.88,306.5,320.25,27.73,0.0,0.12
2023-02-24 15:00:00,2023-02-24 16:00:00,22.75,37.5,2.58,1.77,3.05,0.4,5.32,0.59,88.98,0.4,26.5,0.23,0.6,10.0,0.9,293.75,224.0,27.85,0.0,0.2
2023-02-24 16:00:00,2023-02-24 17:00:00,22.0,36.25,2.45,1.95,3.05,0.57,5.3,0.59,89.25,0.4,27.28,0.28,0.7,10.0,0.75,297.25,120.0,27.75,0.0,0.23
2023-02-24 17:00:00,2023-02-24 18:00:00,23.5,39.0,2.35,1.98,2.95,1.43,5.28,0.69,73.75,0.43,36.97,0.43,0.95,13.5,0.5,306.25,35.75,27.07,0.0,0.28
2023-02-24 18:00:00,2023-02-24 19:00:00,32.5,53.0,2.48,1.82,3.02,10.78,5.05,1.13,52.25,0.83,41.35,0.95,2.8,21.75,0.5,109.0,15.25,25.75,0.0,0.92
2023-02-24 19:00:00,2023-02-24 20:00:00,46.75,76.5,2.3,1.93,2.88,2.75,3.78,1.14,46.73,1.08,21.8,1.05,3.47,27.25,0.57,77.5,15.0,24.85,0.0,1.18
2023-02-24 20:00:00,2023-02-24 21:00:00,46.5,75.75,2.4,1.92,3.02,3.18,3.2,0.98,55.9,1.0,38.7,0.95,2.98,27.25,0.9,90.25,15.0,24.83,0.0,1.0
2023-02-24 21:00:00,2023-02-24 22:00:00,41.5,67.75,2.38,1.93,2.95,4.65,5.0,0.85,64.28,0.78,48.88,0.67,1.85,23.5,0.9,90.0,14.75,24.83,0.0,0.55
2023-02-24 22:00:00,2023-02-24 23:00:00,37.0,60.5,2.38,1.93,2.98,7.53,4.65,0.7,73.17,0.57,56.2,0.38,0.97,23.0,0.97,91.0,14.75,24.68,0.0,0.27
2023-02-24 23:00:00,2023-02-25 00:00:00,35.75,58.75,2.58,1.7,3.0,14.22,3.4,0.73,67.15,0.45,57.08,0.32,0.8,26.0,0.98,85.5,15.0,24.3,0.0,0.23
2023-02-25 00:00:00,2023-02-25 01:00:00,35.25,58.25,2.6,1.88,3.12,14.97,3.32,0.62,67.2,0.4,55.15,0.27,0.53,25.75,0.72,77.75,15.0,24.3,0.0,0.12
2023-02-25 01:00:00,2023-02-25 02:00:00,30.25,49.5,2.4,1.9,2.92,14.7,2.77,0.6,70.15,0.4,53.75,0.2,0.43,27.5,0.28,187.75,15.0,23.8,0.0,0.1
2023-02-25 02:00:00,2023-02-25 03:00:00,34.25,55.25,2.62,1.75,3.05,13.32,2.65,0.57,69.78,0.4,54.35,0.2,0.38,27.0,0.45,115.0,15.0,23.77,0.0,0.1
2023-02-25 03:00:00,2023-02-25 04:00:00,29.5,47.75,2.4,2.07,3.08,9.6,2.45,0.62,58.18,0.4,59.0,0.28,0.53,29.25,0.65,158.0,15.0,23.65,0.0,0.12
2023-02-25 04:00:00,2023-02-25 05:00:00,29.75,48.75,2.4,1.73,2.9,10.5,2.6,0.58,69.22,0.4,66.0,0.35,0.68,26.75,0.43,126.0,15.0,23.55,0.0,0.17
2023-02-25 05:00:00,2023-02-25 06:00:00,31.75,52.5,2.67,1.75,3.08,11.45,2.7,0.61,65.95,0.43,68.5,0.3,0.45,31.25,0.35,191.0,15.0,22.95,0.0,0.1
2023-02-25 06:00:00,2023-02-25 07:00:00,32.75,53.5,2.5,1.88,3.02,12.1,2.6,0.66,56.37,0.47,69.33,0.3,0.45,37.75,0.28,88.0,19.5,22.2,0.0,0.1
2023-02-25 07:00:00,2023-02-25 08:00:00,42.75,69.5,2.55,1.82,3.05,15.12,3.15,0.76,49.52,0.65,67.9,0.3,0.62,37.25,0.4,89.0,51.75,22.75,0.0,0.12
2023-02-25 08:00:00,2023-02-25 09:00:00,53.0,86.5,2.45,1.92,3.0,14.47,3.7,0.74,59.47,0.68,65.75,0.38,0.85,28.75,0.55,74.75,180.5,24.65,0.0,0.25
2023-02-25 09:00:00,2023-02-25 10:00:00,39.75,64.75,2.4,1.92,3.0,12.93,4.38,0.63,80.8,0.57,65.88,0.33,0.52,18.75,0.85,99.75,291.75,25.8,0.0,0.15
2023-02-25 10:00:00,2023-02-25 11:00:00,30.25,49.25,2.5,1.77,2.98,9.82,3.47,0.63,80.45,0.4,67.82,0.3,0.43,18.5,0.85,96.25,374.0,26.55,0.0,0.1
2023-02-25 11:00:00,2023-02-25 12:00:00,26.25,43.25,2.4,1.8,2.9,8.58,4.1,0.56,84.72,0.4,73.8,0.3,0.47,14.0,0.9,88.25,424.5,27.18,0.0,0.1
2023-02-25 12:00:00,2023-02-25 13:00:00,27.0,44.0,,,,9.2,3.8,0.47,84.8,0.4,76.4,0.3,0.4,11.0,0.9,263.0,426.0,27.3,0.0,0.1
2023-02-25 13:00:00,2023-02-25 14:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 14:00:00,2023-02-25 15:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 15:00:00,2023-02-25 16:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 16:00:00,2023-02-25 17:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 17:00:00,2023-02-25 18:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 18:00:00,2023-02-25 19:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 19:00:00,2023-02-25 20:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 20:00:00,2023-02-25 21:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 21:00:00,2023-02-25 22:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:00:00,2023-02-25 23:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-25 23:00:00,2023-02-26 00:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 00:00:00,2023-02-26 01:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 01:00:00,2023-02-26 02:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 02:00:00,2023-02-26 03:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 03:00:00,2023-02-26 04:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 04:00:00,2023-02-26 05:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 05:00:00,2023-02-26 06:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 06:00:00,2023-02-26 07:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 07:00:00,2023-02-26 08:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 08:00:00,2023-02-26 09:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 09:00:00,2023-02-26 10:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 10:00:00,2023-02-26 11:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 11:00:00,2023-02-26 12:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 12:00:00,2023-02-26 13:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 13:00:00,2023-02-26 14:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 14:00:00,2023-02-26 15:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 15:00:00,2023-02-26 16:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 16:00:00,2023-02-26 17:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 17:00:00,2023-02-26 18:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 18:00:00,2023-02-26 19:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 19:00:00,2023-02-26 20:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 20:00:00,2023-02-26 21:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 21:00:00,2023-02-26 22:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 22:00:00,2023-02-26 23:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-26 23:00:00,2023-02-27 00:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 00:00:00,2023-02-27 01:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 01:00:00,2023-02-27 02:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 02:00:00,2023-02-27 03:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 03:00:00,2023-02-27 04:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 04:00:00,2023-02-27 05:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 05:00:00,2023-02-27 06:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 06:00:00,2023-02-27 07:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 07:00:00,2023-02-27 08:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 08:00:00,2023-02-27 09:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 09:00:00,2023-02-27 10:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 10:00:00,2023-02-27 11:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 11:00:00,2023-02-27 12:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 12:00:00,2023-02-27 13:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 13:00:00,2023-02-27 14:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 14:00:00,2023-02-27 15:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 15:00:00,2023-02-27 16:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 16:00:00,2023-02-27 17:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 17:00:00,2023-02-27 18:00:00,,,,,,,,,,,,,,,,,,,,
2023-02-27 18:00:00,2023-02-27 19:00:00,35.0,57.0,2.55,1.75,3.0,14.7,3.75,0.99,56.7,0.95,71.65,2.3,4.4,18.5,0.45,97.5,15.0,25.7,0.0,1.8
2023-02-27 19:00:00,2023-02-27 20:00:00,45.0,73.5,2.45,1.75,2.92,15.53,4.6,1.09,48.62,1.02,72.45,1.4,3.65,20.0,0.58,76.75,15.0,25.3,0.0,1.2
2023-02-27 20:00:00,2023-02-27 21:00:00,48.0,78.5,2.67,1.82,3.1,15.65,4.25,1.11,43.47,1.2,71.25,1.55,4.42,21.75,0.65,74.25,15.0,24.85,0.0,1.57
2023-02-27 21:00:00,2023-02-27 22:00:00,45.5,74.25,2.83,2.0,3.38,16.35,3.57,0.93,51.55,0.88,71.5,1.15,3.35,22.25,0.75,78.75,15.0,24.45,0.0,1.12
2023-02-27 22:00:00,2023-02-27 23:00:00,34.25,55.75,2.5,1.95,3.05,16.77,4.55,0.7,62.95,0.57,73.08,0.72,1.98,19.75,1.05,80.25,15.0,24.55,0.0,0.6
2023-02-27 23:00:00,2023-02-28 00:00:00,33.75,55.0,2.42,2.08,3.08,18.23,4.3,0.69,54.55,0.43,68.45,0.43,1.05,22.25,0.85,74.25,15.0,24.12,0.0,0.3
2023-02-28 00:00:00,2023-02-28 01:00:00,31.5,50.75,2.6,2.0,3.2,19.42,4.57,0.66,53.23,0.43,59.9,0.35,0.82,22.75,0.83,78.0,15.0,23.85,0.0,0.22
2023-02-28 01:00:00,2023-02-28 02:00:00,33.0,53.5,2.53,1.95,3.12,19.62,4.03,0.6,59.88,0.4,49.48,0.27,0.68,23.75,1.15,84.5,15.0,23.83,0.0,0.18
2023-02-28 02:00:00,2023-02-28 03:00:00,25.5,41.0,2.52,1.77,3.0,19.38,4.0,0.55,57.8,0.3,43.98,0.15,0.25,25.25,1.67,89.75,15.0,24.02,0.0,0.03
2023-02-28 03:00:00,2023-02-28 04:00:00,25.25,41.0,2.42,1.97,3.02,17.38,3.2,0.53,68.88,0.3,43.6,0.1,0.22,25.75,1.28,88.0,15.0,23.62,0.0,0.0
2023-02-28 04:00:00,2023-02-28 05:00:00,27.0,44.75,2.33,1.95,2.95,17.25,4.9,0.54,72.85,0.3,48.6,0.2,0.2,25.25,1.12,87.0,15.0,23.45,0.0,0.0
2023-02-28 05:00:00,2023-02-28 06:00:00,24.75,40.75,2.4,2.02,3.05,17.4,8.67,0.55,78.22,0.3,49.9,0.2,0.2,25.75,1.5,90.25,15.0,23.65,0.0,0.0
2023-02-28 06:00:00,2023-02-28 07:00:00,30.75,50.5,2.48,1.95,3.02,17.38,9.07,0.56,78.85,0.3,48.05,0.12,0.2,26.25,1.55,92.5,19.75,23.55,0.0,0.0
2023-02-28 07:00:00,2023-02-28 08:00:00,29.75,48.75,2.4,1.95,3.03,18.5,9.9,0.61,76.05,0.32,47.12,0.17,0.25,23.75,1.5,91.0,52.75,24.0,0.0,0.05
2023-02-28 08:00:00,2023-02-28 09:00:00,30.5,50.25,2.58,1.73,3.02,18.75,14.55,0.57,79.53,0.3,43.1,0.18,0.3,19.25,1.8,95.25,179.5,24.93,0.0,0.1
2023-02-28 09:00:00,2023-02-28 10:00:00,32.25,53.25,2.25,2.02,2.92,16.8,12.25,0.56,80.65,0.3,39.45,0.12,0.3,17.25,1.88,94.0,287.0,25.7,0.0,0.08
2023-02-28 10:00:00,2023-02-28 11:00:00,26.5,43.5,2.6,1.95,3.15,14.25,12.2,0.53,87.68,0.3,45.2,0.2,0.3,12.25,1.58,96.25,371.0,26.67,0.0,0.1
2023-02-28 11:00:00,2023-02-28 12:00:00,23.75,38.5,2.3,1.97,2.9,14.18,22.35,0.54,99.55,0.3,50.65,0.2,0.38,10.25,1.53,89.25,419.75,27.1,0.0,0.1
