From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2023-01-06 09:00:00,2023-01-06 10:00:00,54.32,83.68,9.51,2.74,12.01,9.02,9.35,1.23,1.86,0.74,0.93,0.48,3.26,,64.25,1.25,110.27,23.32,0.0,3.05,17.37
2023-01-06 10:00:00,2023-01-06 11:00:00,54.88,80.16,9.51,2.64,12.07,8.7,9.35,1.24,1.85,0.74,0.93,0.46,3.23,,63.8,0.95,38.96,103.42,0.0,2.94,18.03
2023-01-06 11:00:00,2023-01-06 12:00:00,54.04,79.21,9.3,2.63,12.31,8.96,9.23,1.21,1.83,0.71,0.95,0.46,3.1,,62.46,1.14,23.24,128.75,0.0,3.03,18.96
2023-01-06 12:00:00,2023-01-06 13:00:00,71.95,95.13,9.09,3.12,12.58,9.58,9.68,1.13,7.89,0.84,0.93,0.67,3.62,,59.33,1.05,103.04,81.75,0.0,3.01,19.78
2023-01-06 13:00:00,2023-01-06 14:00:00,124.1,153.24,8.52,4.04,12.43,10.8,10.29,0.97,16.99,0.98,0.86,0.97,4.14,,54.28,1.67,145.56,156.78,0.0,3.0,20.23
2023-01-06 14:00:00,2023-01-06 15:00:00,109.19,140.09,8.58,3.91,12.5,10.86,10.29,0.99,15.21,0.99,0.87,0.95,4.14,,49.77,1.27,134.38,227.43,0.0,3.07,21.44
2023-01-06 15:00:00,2023-01-06 16:00:00,57.08,69.66,8.56,3.92,12.58,10.85,10.26,0.99,12.55,0.99,0.87,0.95,4.18,,46.65,1.31,122.85,121.8,0.0,3.06,21.88
2023-01-06 16:00:00,2023-01-06 17:00:00,,,8.56,3.96,12.46,10.75,10.26,0.99,12.55,0.99,0.86,0.96,4.26,,45.2,0.97,85.08,41.98,0.0,2.94,21.93
2023-01-06 17:00:00,2023-01-06 18:00:00,,,8.52,3.96,12.45,10.88,10.21,0.98,12.51,0.98,0.86,0.95,4.2,,46.26,0.8,55.98,0.1,0.0,3.09,21.49
2023-01-06 18:00:00,2023-01-06 19:00:00,,,8.62,4.02,12.56,10.82,10.33,1.0,12.6,1.0,0.87,0.97,4.14,,49.73,0.71,55.21,0.0,0.0,3.02,20.84
2023-01-06 19:00:00,2023-01-06 20:00:00,75.03,106.29,8.1,3.88,11.95,10.51,9.91,0.94,11.53,0.96,0.95,0.91,4.19,,52.37,0.57,66.59,0.0,0.0,3.02,20.37
2023-01-06 20:00:00,2023-01-06 21:00:00,58.41,102.73,5.46,2.25,7.63,7.69,6.79,0.66,3.43,0.85,1.33,0.57,3.84,,55.58,0.52,65.33,0.0,0.0,2.66,19.68
2023-01-06 21:00:00,2023-01-06 22:00:00,49.91,90.8,5.51,2.25,8.07,7.61,6.82,0.67,3.44,0.85,1.37,0.57,3.79,,55.59,0.86,114.27,0.0,0.0,2.62,19.08
2023-01-06 22:00:00,2023-01-06 23:00:00,57.5,83.41,5.31,2.26,7.38,7.7,6.68,0.64,3.4,0.83,1.32,0.57,3.73,,56.65,1.35,123.35,0.0,0.0,2.66,18.73
2023-01-06 23:00:00,2023-01-07 00:00:00,66.7,80.01,5.39,2.33,7.6,7.64,6.73,0.65,3.42,0.84,1.33,0.59,3.89,,58.41,0.99,124.96,0.0,0.0,2.63,18.12
2023-01-07 00:00:00,2023-01-07 01:00:00,68.61,80.44,5.56,2.23,7.74,7.69,6.85,0.68,3.45,0.86,1.35,0.57,3.92,,61.94,0.53,51.63,0.0,0.0,2.65,16.96
2023-01-07 01:00:00,2023-01-07 02:00:00,,,5.48,2.23,7.83,7.63,6.8,0.66,3.44,0.85,1.35,0.57,3.83,,64.62,0.6,68.06,0.0,0.0,2.63,16.07
2023-01-07 02:00:00,2023-01-07 03:00:00,61.25,71.05,5.53,2.25,7.78,7.67,6.83,0.67,3.44,0.86,1.35,0.57,3.85,,64.68,0.82,82.03,0.0,0.0,2.65,15.64
2023-01-07 03:00:00,2023-01-07 04:00:00,56.83,74.38,5.51,2.23,7.61,7.58,6.82,0.67,3.44,0.86,1.33,0.57,3.83,,66.51,0.81,66.91,0.0,0.0,2.61,15.02
2023-01-07 04:00:00,2023-01-07 05:00:00,47.07,80.11,5.54,2.24,7.65,7.71,6.84,0.67,3.45,0.86,1.34,0.57,3.85,,66.48,0.83,66.63,0.0,0.0,2.66,14.64
2023-01-07 05:00:00,2023-01-07 06:00:00,46.19,80.06,5.48,2.3,7.79,7.62,6.8,0.67,3.44,0.85,1.35,0.58,3.92,,66.78,0.8,55.12,0.0,0.0,2.63,14.35
2023-01-07 06:00:00,2023-01-07 07:00:00,53.68,82.06,5.38,2.22,7.53,7.61,6.73,0.65,3.41,0.84,1.33,0.57,3.85,,67.41,0.71,90.19,0.0,0.0,2.62,13.82
2023-01-07 07:00:00,2023-01-07 08:00:00,58.16,79.98,5.46,2.26,7.44,7.62,6.78,0.66,3.43,0.85,1.33,0.57,3.77,,64.67,0.93,97.34,8.45,0.0,2.63,14.13
2023-01-07 08:00:00,2023-01-07 09:00:00,56.89,70.91,6.33,2.25,8.74,8.2,7.0,0.67,4.88,0.82,1.25,0.58,3.79,,56.09,1.5,96.13,118.0,0.0,2.97,15.91
2023-01-07 09:00:00,2023-01-07 10:00:00,32.94,70.05,9.87,2.52,12.36,9.64,8.3,0.73,10.45,0.79,0.96,0.64,3.15,,44.42,2.04,119.78,289.3,0.0,3.73,18.12
2023-01-07 10:00:00,2023-01-07 11:00:00,,,9.8,2.44,12.34,9.81,8.26,0.71,10.36,0.78,0.95,0.63,3.18,,32.46,2.41,124.12,412.15,0.0,3.81,19.88
2023-01-07 11:00:00,2023-01-07 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 12:00:00,2023-01-07 13:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 13:00:00,2023-01-07 14:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 14:00:00,2023-01-07 15:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 15:00:00,2023-01-07 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 16:00:00,2023-01-07 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 17:00:00,2023-01-07 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 18:00:00,2023-01-07 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 19:00:00,2023-01-07 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 20:00:00,2023-01-07 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 21:00:00,2023-01-07 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 22:00:00,2023-01-07 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-07 23:00:00,2023-01-08 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 00:00:00,2023-01-08 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 01:00:00,2023-01-08 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 02:00:00,2023-01-08 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 03:00:00,2023-01-08 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 04:00:00,2023-01-08 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 05:00:00,2023-01-08 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 06:00:00,2023-01-08 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 07:00:00,2023-01-08 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 08:00:00,2023-01-08 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 09:00:00,2023-01-08 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 10:00:00,2023-01-08 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 11:00:00,2023-01-08 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-08 12:00:00,2023-01-08 13:00:00,63.62,69.4,9.38,2.81,11.35,9.34,7.78,0.74,11.97,0.72,1.0,0.62,3.21,,4.83,1.48,107.78,630.05,0.0,3.57,23.36
2023-01-08 13:00:00,2023-01-08 14:00:00,52.21,82.66,7.31,2.81,10.2,8.75,5.39,0.67,15.4,0.53,1.2,0.47,2.87,,3.21,1.54,58.45,591.85,0.0,3.43,23.89
2023-01-08 14:00:00,2023-01-08 15:00:00,70.28,104.55,7.52,2.9,10.28,8.6,5.42,0.68,15.46,0.53,1.28,0.48,2.81,,2.72,1.36,54.59,488.3,0.0,3.4,24.55
2023-01-08 15:00:00,2023-01-08 16:00:00,60.01,96.81,7.41,2.83,10.22,8.74,5.45,0.65,15.49,0.53,1.21,0.47,2.88,,3.29,1.19,50.42,341.6,0.0,3.35,24.69
2023-01-08 16:00:00,2023-01-08 17:00:00,45.12,94.18,7.47,2.79,10.17,8.75,5.32,0.67,15.63,0.52,1.25,0.47,2.89,,4.29,1.38,31.04,150.88,0.0,3.45,24.21
2023-01-08 17:00:00,2023-01-08 18:00:00,35.34,83.99,7.42,2.86,10.32,8.79,5.35,0.67,15.41,0.52,1.24,0.48,2.8,,7.38,1.62,13.53,7.75,0.0,3.38,22.18
2023-01-08 18:00:00,2023-01-08 19:00:00,31.53,76.33,7.47,2.86,10.47,8.74,5.35,0.67,15.65,0.54,1.21,0.48,2.77,,12.69,0.73,28.93,0.0,0.0,3.37,19.58
2023-01-08 19:00:00,2023-01-08 20:00:00,25.24,74.41,7.46,2.85,10.39,8.88,5.35,0.67,15.42,0.52,1.19,0.48,2.91,,16.68,0.69,98.94,0.0,0.0,3.36,17.52
2023-01-08 20:00:00,2023-01-08 21:00:00,30.97,67.56,7.43,2.86,10.4,8.71,5.39,0.67,10.4,0.53,1.24,0.48,2.82,,29.74,0.56,148.17,0.0,0.0,3.4,14.88
2023-01-08 21:00:00,2023-01-08 22:00:00,29.4,67.4,7.76,2.45,8.38,9.99,7.07,0.75,4.58,0.79,0.99,0.58,3.31,,46.88,0.66,220.22,0.0,0.0,2.33,11.39
2023-01-08 22:00:00,2023-01-08 23:00:00,25.99,69.4,7.8,2.37,7.86,10.32,7.8,0.77,2.45,0.85,0.94,0.62,3.42,,50.77,0.62,226.76,0.0,0.0,1.94,10.05
2023-01-08 23:00:00,2023-01-09 00:00:00,26.38,68.79,8.07,2.39,7.81,10.37,7.93,0.8,2.48,0.88,0.94,0.62,3.47,,51.8,0.6,205.2,0.0,0.0,1.95,8.97
2023-01-09 00:00:00,2023-01-09 01:00:00,27.38,71.59,7.8,2.3,8.02,10.46,7.8,0.77,2.45,0.85,0.95,0.61,3.39,,54.48,0.41,207.56,0.0,0.0,1.98,7.94
2023-01-09 01:00:00,2023-01-09 02:00:00,28.74,71.72,7.85,2.34,7.71,10.49,7.82,0.78,2.46,0.85,0.93,0.62,3.36,,55.74,0.52,190.49,0.0,0.0,1.99,7.67
2023-01-09 02:00:00,2023-01-09 03:00:00,30.32,69.56,7.9,2.38,7.87,10.4,7.85,0.78,2.46,0.86,0.94,0.63,3.53,,60.66,0.64,213.67,0.0,0.0,1.97,6.89
2023-01-09 03:00:00,2023-01-09 04:00:00,32.28,76.75,7.91,2.36,7.82,10.58,7.85,0.78,2.46,0.86,0.94,0.62,3.46,,61.54,0.55,217.68,0.0,0.0,2.01,6.02
2023-01-09 04:00:00,2023-01-09 05:00:00,36.62,79.1,7.88,2.38,7.99,10.52,7.83,0.78,2.46,0.86,0.95,0.62,3.36,,62.84,0.64,199.85,0.0,0.0,2.0,5.53
2023-01-09 05:00:00,2023-01-09 06:00:00,40.61,77.79,7.78,2.36,7.79,10.37,7.79,0.77,2.45,0.85,0.93,0.62,3.41,,62.52,0.53,190.41,0.0,0.0,1.96,5.17
2023-01-09 06:00:00,2023-01-09 07:00:00,39.82,81.57,7.94,2.31,7.78,10.37,7.86,0.79,2.46,0.86,0.93,0.61,3.41,,64.68,0.59,194.47,0.0,0.0,1.96,4.88
2023-01-09 07:00:00,2023-01-09 08:00:00,37.17,85.81,7.95,2.43,7.79,10.31,7.87,0.79,2.47,0.87,0.94,0.64,3.5,,60.0,0.46,221.79,22.5,0.0,1.94,7.0
2023-01-09 08:00:00,2023-01-09 09:00:00,45.17,86.05,7.24,2.4,8.21,9.26,7.56,0.71,3.54,0.76,0.9,0.61,3.49,,45.61,0.85,331.32,171.3,0.0,2.19,11.82
2023-01-09 09:00:00,2023-01-09 10:00:00,45.33,90.19,6.4,2.58,8.79,5.41,6.99,0.6,7.49,0.63,0.78,0.58,3.09,,33.01,0.85,176.69,350.83,0.0,2.76,16.0
2023-01-09 10:00:00,2023-01-09 11:00:00,44.02,85.44,6.26,2.58,8.95,5.44,6.9,0.58,7.42,0.61,0.79,0.58,3.21,,23.3,1.28,266.64,490.17,0.0,2.77,19.6
2023-01-09 11:00:00,2023-01-09 12:00:00,47.66,77.59,6.38,2.59,8.8,5.33,6.98,0.6,7.48,0.63,0.78,0.58,3.27,,15.86,1.2,89.42,583.0,0.0,2.69,22.02
2023-01-09 12:00:00,2023-01-09 13:00:00,44.37,74.13,6.29,2.63,8.84,5.34,6.92,0.59,7.43,0.61,0.79,0.59,3.19,,11.08,1.22,64.36,596.95,0.0,2.7,24.02
2023-01-09 13:00:00,2023-01-09 14:00:00,39.92,72.75,6.4,2.63,8.72,5.41,6.91,0.6,7.49,0.63,0.78,0.59,3.37,,9.75,0.66,124.44,557.23,0.0,2.75,25.41
2023-01-09 14:00:00,2023-01-09 15:00:00,29.91,73.11,6.29,2.62,8.86,5.35,6.92,0.58,15.25,0.61,0.78,0.59,3.25,,7.04,1.75,134.9,471.9,0.0,2.71,26.03
2023-01-09 15:00:00,2023-01-09 16:00:00,24.52,71.34,6.31,2.62,9.05,5.38,6.93,0.59,17.35,0.62,0.79,0.59,3.26,,5.81,1.39,128.09,320.33,0.0,2.73,26.52
2023-01-09 16:00:00,2023-01-09 17:00:00,26.18,77.8,6.37,2.6,8.82,5.49,6.97,0.6,17.41,0.62,0.78,0.58,3.33,,5.81,1.84,151.19,138.53,0.0,2.81,25.61
2023-01-09 17:00:00,2023-01-09 18:00:00,23.61,75.13,6.18,2.58,8.9,5.3,6.85,0.57,14.84,0.6,0.79,0.58,3.26,,3.12,1.62,142.97,7.9,0.0,2.67,23.92
2023-01-09 18:00:00,2023-01-09 19:00:00,21.06,72.41,6.31,2.63,8.77,5.3,6.93,0.59,10.26,0.62,0.78,0.59,3.35,,21.14,0.66,194.0,0.0,0.0,2.67,18.51
2023-01-09 19:00:00,2023-01-09 20:00:00,20.38,68.56,6.28,2.54,8.75,5.32,6.91,0.58,10.24,0.61,0.78,0.57,3.35,,33.75,0.59,187.4,0.0,0.0,2.69,14.93
2023-01-09 20:00:00,2023-01-09 21:00:00,22.42,62.57,6.49,2.57,8.7,5.38,7.03,0.62,10.35,0.65,0.76,0.57,3.12,,29.47,0.73,310.01,0.0,0.0,2.76,14.44
2023-01-09 21:00:00,2023-01-09 22:00:00,24.71,63.98,7.62,2.29,9.87,7.37,8.5,0.85,3.43,0.76,0.55,0.47,2.93,,36.89,0.6,186.62,0.0,0.0,3.23,13.82
2023-01-09 22:00:00,2023-01-09 23:00:00,25.08,73.42,7.46,2.28,9.79,7.46,8.38,0.83,3.25,0.74,0.55,0.46,3.02,,46.34,0.44,239.12,0.0,0.0,3.25,11.71
2023-01-09 23:00:00,2023-01-10 00:00:00,26.01,77.2,7.54,2.23,9.8,7.49,8.47,0.84,3.26,0.75,0.55,0.45,2.95,,53.31,0.62,269.48,0.0,0.0,3.27,10.62
2023-01-10 00:00:00,2023-01-10 01:00:00,28.82,70.02,7.53,2.35,9.84,7.5,8.44,0.84,3.26,0.75,0.55,0.47,2.94,,53.21,0.6,190.32,0.0,0.0,3.27,10.0
2023-01-10 01:00:00,2023-01-10 02:00:00,36.68,69.23,7.61,2.33,9.94,7.46,8.54,0.84,3.27,0.75,0.56,0.47,3.06,,59.91,0.54,209.09,0.0,0.0,3.25,9.11
2023-01-10 02:00:00,2023-01-10 03:00:00,33.19,71.96,7.43,2.29,9.84,7.44,8.35,0.83,3.25,0.74,0.55,0.46,3.01,,62.25,0.65,194.56,0.0,0.0,3.25,8.35
2023-01-10 03:00:00,2023-01-10 04:00:00,31.81,77.57,7.48,2.37,9.85,7.45,8.39,0.83,3.25,0.75,0.55,0.48,2.97,,63.85,0.42,230.76,0.0,0.0,3.25,7.76
2023-01-10 04:00:00,2023-01-10 05:00:00,33.61,75.23,7.57,2.33,9.79,7.39,8.49,0.84,3.26,0.75,0.55,0.47,2.98,,66.44,0.49,211.68,0.0,0.0,3.23,7.01
2023-01-10 05:00:00,2023-01-10 06:00:00,41.26,80.05,7.66,2.31,10.09,7.42,8.58,0.85,3.27,0.76,0.57,0.47,2.91,,70.18,0.48,210.02,0.0,0.0,3.24,6.55
2023-01-10 06:00:00,2023-01-10 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 07:00:00,2023-01-10 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 08:00:00,2023-01-10 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-10 09:00:00,2023-01-10 10:00:00,47.02,90.02,5.35,2.35,7.77,6.65,4.38,0.69,9.35,0.47,0.85,0.65,1.78,,28.4,0.35,130.95,363.23,0.0,2.97,20.13
2023-01-10 10:00:00,2023-01-10 11:00:00,51.95,89.28,5.13,2.37,7.79,6.67,4.36,0.67,9.14,0.45,0.85,0.65,1.8,,14.1,1.2,98.27,511.5,0.0,2.98,23.33
2023-01-10 11:00:00,2023-01-10 12:00:00,53.77,86.98,5.19,2.36,7.59,6.71,4.37,0.68,9.2,0.46,0.83,0.65,1.78,,11.54,1.52,105.97,580.0,0.0,3.0,24.95
2023-01-10 12:00:00,2023-01-10 13:00:00,37.93,80.88,5.24,2.44,7.62,6.62,4.37,0.68,9.24,0.46,0.83,0.66,1.77,,9.58,1.02,82.73,570.83,0.0,2.97,26.83
2023-01-10 13:00:00,2023-01-10 14:00:00,36.19,75.85,5.22,2.38,7.65,6.52,4.36,0.68,9.22,0.46,0.84,0.65,1.8,,8.77,1.2,116.53,555.92,0.0,2.93,27.67
2023-01-10 14:00:00,2023-01-10 15:00:00,36.42,73.09,5.25,2.43,7.59,6.72,4.36,0.68,11.43,0.46,0.83,0.66,1.82,,8.32,1.12,113.79,457.38,0.0,3.0,28.28
2023-01-10 15:00:00,2023-01-10 16:00:00,31.97,81.01,5.22,2.4,7.57,6.5,4.37,0.68,18.8,0.46,0.83,0.65,1.75,,7.62,0.9,107.09,315.48,0.0,2.92,28.45
2023-01-10 16:00:00,2023-01-10 17:00:00,50.72,103.85,5.21,2.31,7.58,6.55,4.37,0.68,18.79,0.46,0.83,0.64,1.78,,8.28,0.9,97.74,136.55,0.0,2.94,27.84
2023-01-10 17:00:00,2023-01-10 18:00:00,43.68,96.56,5.43,2.41,7.61,6.49,4.38,0.7,19.08,0.47,0.84,0.66,1.75,,12.85,1.17,124.81,7.05,0.0,2.92,25.47
2023-01-10 18:00:00,2023-01-10 19:00:00,40.08,81.88,5.26,2.36,7.8,6.52,4.37,0.68,16.52,0.46,0.84,0.65,1.78,,22.98,0.5,79.57,0.0,0.0,2.93,21.91
2023-01-10 19:00:00,2023-01-10 20:00:00,35.75,78.81,5.91,2.48,8.7,7.08,5.15,0.69,7.37,0.48,0.82,0.55,2.34,,38.75,0.55,204.0,0.0,0.0,2.77,18.31
2023-01-10 20:00:00,2023-01-10 21:00:00,32.67,78.27,7.83,2.65,10.8,8.13,7.29,0.75,2.56,0.53,0.76,0.36,3.45,,51.05,0.62,229.1,0.0,0.0,2.34,15.76
2023-01-10 21:00:00,2023-01-10 22:00:00,28.88,73.31,7.9,2.73,10.72,8.31,7.33,0.75,2.58,0.54,0.76,0.37,3.39,,55.69,0.53,227.19,0.0,0.0,2.41,14.06
2023-01-10 22:00:00,2023-01-10 23:00:00,29.23,75.38,7.71,2.71,10.75,8.19,7.24,0.74,2.52,0.51,0.77,0.36,3.48,,57.92,0.6,218.17,0.0,0.0,2.3,13.05
2023-01-10 23:00:00,2023-01-11 00:00:00,38.06,82.83,7.71,2.72,10.55,8.43,7.23,0.74,2.53,0.52,0.74,0.37,3.51,,59.83,0.64,215.99,0.0,0.0,2.45,12.03
2023-01-11 00:00:00,2023-01-11 01:00:00,42.4,86.68,7.82,2.83,10.54,8.19,7.29,0.75,2.56,0.53,0.75,0.38,3.42,,61.65,0.56,199.48,0.0,0.0,2.36,11.49
2023-01-11 01:00:00,2023-01-11 02:00:00,58.72,89.59,7.88,2.73,10.68,8.24,7.32,0.75,2.57,0.54,0.76,0.37,3.48,,66.35,0.78,219.25,0.0,0.0,2.38,10.9
2023-01-11 02:00:00,2023-01-11 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 03:00:00,2023-01-11 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 04:00:00,2023-01-11 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 05:00:00,2023-01-11 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 06:00:00,2023-01-11 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 07:00:00,2023-01-11 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 08:00:00,2023-01-11 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 09:00:00,2023-01-11 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 10:00:00,2023-01-11 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 11:00:00,2023-01-11 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-01-11 12:00:00,2023-01-11 13:00:00,43.73,90.76,7.93,2.72,10.79,8.57,7.35,0.76,3.44,0.54,0.76,0.37,3.45,,13.75,0.88,288.34,548.17,0.0,2.5,25.89
2023-01-11 13:00:00,2023-01-11 14:00:00,44.54,88.7,8.21,3.19,11.57,10.18,7.8,0.73,14.67,0.64,0.83,0.5,4.87,,11.22,1.18,243.38,516.97,0.0,3.14,27.49
2023-01-11 14:00:00,2023-01-11 15:00:00,69.22,104.41,8.73,3.85,12.34,13.35,8.32,0.69,14.71,0.77,0.88,0.68,6.75,,10.52,0.67,285.17,411.33,0.0,4.22,28.0
2023-01-11 15:00:00,2023-01-11 16:00:00,107.27,158.53,8.69,3.8,12.32,13.21,8.29,0.69,14.66,0.77,0.89,0.68,6.5,,10.78,0.46,294.47,216.3,0.0,4.15,28.26
2023-01-11 16:00:00,2023-01-11 17:00:00,117.81,172.61,8.54,3.85,12.56,13.4,8.16,0.68,13.12,0.76,0.89,0.68,6.4,,12.73,0.78,297.53,104.3,0.0,4.25,27.17
2023-01-11 17:00:00,2023-01-11 18:00:00,117.89,168.25,8.51,3.93,12.25,13.59,8.13,0.7,11.14,0.75,0.9,0.69,6.46,,17.07,0.88,52.47,4.97,0.0,4.33,24.49
2023-01-11 18:00:00,2023-01-11 19:00:00,90.65,132.27,8.36,3.91,12.49,13.46,8.0,0.66,6.35,0.74,0.89,0.68,6.53,,29.76,0.56,122.23,0.0,0.0,4.27,19.86
2023-01-11 19:00:00,2023-01-11 20:00:00,58.44,106.83,8.41,3.59,12.04,13.02,8.15,0.7,6.26,0.72,0.86,0.65,5.83,,36.27,0.43,181.59,0.0,0.0,4.09,18.77
2023-01-11 20:00:00,2023-01-11 21:00:00,36.25,89.21,6.79,2.4,8.96,10.45,7.32,0.87,3.55,0.53,0.73,0.58,2.56,,44.93,0.61,208.98,0.0,0.0,3.69,16.6
2023-01-11 21:00:00,2023-01-11 22:00:00,35.32,78.19,6.83,2.38,9.14,10.34,7.35,0.87,3.58,0.53,0.75,0.57,2.52,,44.14,0.72,197.3,0.0,0.0,3.62,15.73
2023-01-11 22:00:00,2023-01-11 23:00:00,40.13,79.02,6.58,2.42,9.06,10.39,7.2,0.85,3.45,0.51,0.74,0.58,2.4,,44.02,0.44,187.14,0.0,0.0,3.65,14.93
2023-01-11 23:00:00,2023-01-12 00:00:00,33.26,79.41,6.9,2.47,9.05,10.28,7.39,0.88,3.61,0.54,0.74,0.6,2.52,,55.93,0.47,210.12,0.0,0.0,3.58,12.96
2023-01-12 00:00:00,2023-01-12 01:00:00,38.37,81.04,6.59,2.44,8.95,10.31,7.2,0.85,3.46,0.51,0.73,0.59,2.46,,55.16,0.51,247.95,0.0,0.0,3.6,12.64
2023-01-12 01:00:00,2023-01-12 02:00:00,41.15,84.24,6.72,2.41,9.17,10.38,7.28,0.86,3.52,0.52,0.75,0.58,2.49,,50.14,0.74,185.63,0.0,0.0,3.65,12.38
2023-01-12 02:00:00,2023-01-12 03:00:00,37.11,82.44,6.85,2.5,9.3,10.31,7.35,0.87,3.58,0.53,0.76,0.6,2.51,,51.99,0.57,228.71,0.0,0.0,3.6,12.3
2023-01-12 03:00:00,2023-01-12 04:00:00,31.53,78.64,6.78,2.35,9.06,10.26,7.31,0.87,3.55,0.53,0.74,0.57,2.48,,64.35,0.49,213.78,0.0,0.0,3.57,10.53
2023-01-12 04:00:00,2023-01-12 05:00:00,29.38,76.39,6.62,2.45,9.25,10.48,7.22,0.85,3.47,0.51,0.76,0.59,2.46,,66.78,0.58,205.04,0.0,0.0,3.72,9.68
2023-01-12 05:00:00,2023-01-12 06:00:00,34.87,72.57,6.61,2.44,9.33,10.54,7.21,0.85,3.46,0.51,0.77,0.59,2.53,,67.27,0.44,197.74,0.0,0.0,3.75,9.47
2023-01-12 06:00:00,2023-01-12 07:00:00,27.57,71.87,6.66,2.51,9.13,10.31,7.25,0.86,3.49,0.52,0.75,0.61,2.49,,70.41,0.44,211.76,0.0,0.0,3.6,8.83
2023-01-12 07:00:00,2023-01-12 08:00:00,29.73,74.37,6.64,2.44,9.22,10.41,7.23,0.85,3.48,0.51,0.75,0.59,2.5,,66.36,0.65,201.16,15.6,0.0,3.67,10.43
2023-01-12 08:00:00,2023-01-12 09:00:00,32.59,77.64,6.71,2.48,9.46,10.36,7.27,0.86,3.51,0.52,0.77,0.6,2.5,,47.16,0.93,179.7,155.1,0.0,3.63,16.44
2023-01-12 09:00:00,2023-01-12 10:00:00,40.17,79.5,6.65,2.34,9.2,10.25,7.24,0.85,3.48,0.51,0.75,0.57,2.5,,39.02,1.76,209.69,331.98,0.0,3.55,19.74
2023-01-12 10:00:00,2023-01-12 11:00:00,46.14,77.81,6.72,2.45,9.19,10.45,7.27,0.86,6.63,0.52,0.75,0.59,2.46,,29.98,1.74,194.03,474.07,0.0,3.69,22.82
2023-01-12 11:00:00,2023-01-12 12:00:00,39.89,75.04,7.0,2.42,9.29,10.09,7.75,0.82,10.55,0.5,0.72,0.61,2.78,,23.28,1.03,222.42,548.77,0.0,3.46,25.37
2023-01-12 12:00:00,2023-01-12 13:00:00,35.17,66.62,7.62,2.4,9.95,8.49,9.27,0.73,14.27,0.47,0.67,0.65,3.45,,18.36,0.6,269.77,555.1,0.0,2.77,27.16
2023-01-12 13:00:00,2023-01-12 14:00:00,35.67,64.81,7.6,2.33,9.96,8.5,9.1,0.73,14.25,0.47,0.67,0.64,3.4,,16.51,0.81,194.09,526.7,0.0,2.78,27.99
2023-01-12 14:00:00,2023-01-12 15:00:00,27.23,67.48,7.7,2.37,9.89,8.55,9.43,0.74,14.35,0.47,0.67,0.65,3.47,,16.55,0.83,204.12,422.68,0.0,2.8,28.9
