From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-17 18:00:00,2023-03-17 19:00:00,45.25,162.5,0.93,22.07,12.5,17.68,0.55,0.46,25.1,0.1,1.02,0.2,0.27,0.15,58.75,2.4,296.0,147.75,,24.42,0.05,
2023-03-17 19:00:00,2023-03-17 20:00:00,37.0,152.75,1.23,21.2,12.25,16.7,0.45,0.49,19.38,0.1,1.1,0.2,0.2,0.1,77.25,1.95,317.25,160.0,,23.0,0.0,
2023-03-17 20:00:00,2023-03-17 21:00:00,32.75,44.75,1.05,20.6,11.8,17.28,0.4,0.41,22.57,0.1,1.1,0.2,0.2,0.1,76.5,1.35,319.75,160.75,,22.9,0.17,
2023-03-17 21:00:00,2023-03-17 22:00:00,25.5,38.75,0.83,19.05,10.82,17.88,0.3,0.38,20.35,0.1,1.1,0.2,0.2,0.17,70.75,0.75,279.25,160.25,,23.25,0.05,
2023-03-17 22:00:00,2023-03-17 23:00:00,28.25,41.0,1.03,25.35,14.3,17.08,0.3,0.44,67.7,0.1,1.0,0.12,0.2,0.08,73.5,0.85,114.0,160.75,,23.1,0.0,
2023-03-17 23:00:00,2023-03-18 00:00:00,29.75,53.5,0.85,15.65,8.97,19.03,0.32,0.44,16.5,0.08,0.95,0.1,0.2,0.08,74.0,0.95,130.25,159.75,,23.0,0.0,
2023-03-18 00:00:00,2023-03-18 01:00:00,40.75,64.25,0.78,19.23,10.82,20.23,0.72,0.44,17.57,0.1,0.85,0.1,0.1,0.08,72.5,0.83,131.5,159.0,,23.0,0.0,
2023-03-18 01:00:00,2023-03-18 02:00:00,47.75,75.75,0.73,14.15,8.15,20.08,0.8,0.35,19.48,0.1,0.8,0.05,0.1,0.03,73.25,0.6,131.0,159.0,,22.93,0.0,
2023-03-18 02:00:00,2023-03-18 03:00:00,42.67,69.0,0.9,23.03,13.0,19.9,0.8,0.41,12.67,0.1,0.8,0.1,0.1,0.03,75.67,0.33,156.0,163.33,,22.73,0.0,
2023-03-18 03:00:00,2023-03-18 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 04:00:00,2023-03-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 05:00:00,2023-03-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 06:00:00,2023-03-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 07:00:00,2023-03-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 08:00:00,2023-03-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 09:00:00,2023-03-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-18 10:00:00,2023-03-18 11:00:00,38.0,,,,0.0,22.8,,0.18,26.9,0.2,1.1,0.2,0.2,0.1,39.0,0.9,220.0,494.0,,26.3,0.0,
2023-03-18 11:00:00,2023-03-18 12:00:00,33.75,35.0,1.07,34.77,19.35,23.8,0.67,0.13,2.0,0.2,1.02,0.2,0.22,0.03,35.75,0.85,193.5,469.25,,28.83,0.0,
2023-03-18 12:00:00,2023-03-18 13:00:00,25.25,39.75,2.83,28.65,17.52,22.95,0.7,0.26,3.4,0.1,1.0,0.12,0.2,0.05,34.5,1.15,25.0,388.0,,29.9,0.0,
2023-03-18 13:00:00,2023-03-18 14:00:00,28.0,54.75,3.52,41.83,25.15,22.55,0.72,0.28,,0.35,1.05,0.2,0.5,0.1,34.0,1.25,191.25,304.25,,30.12,0.0,
2023-03-18 14:00:00,2023-03-18 15:00:00,29.0,64.25,2.62,25.45,15.67,22.33,0.73,0.21,19.77,0.88,1.08,0.2,1.28,0.1,33.75,1.05,186.25,334.75,,30.32,0.0,
2023-03-18 15:00:00,2023-03-18 16:00:00,30.25,57.25,1.35,19.1,11.22,21.43,0.8,0.17,9.95,0.68,0.92,0.1,1.02,0.03,34.5,0.78,191.25,235.5,,30.22,0.0,
2023-03-18 16:00:00,2023-03-18 17:00:00,29.75,51.25,1.68,36.77,20.95,19.3,0.8,0.39,8.4,0.3,0.83,0.1,0.55,0.08,36.25,0.77,136.25,182.0,,29.35,0.0,
2023-03-18 17:00:00,2023-03-18 18:00:00,34.25,69.0,1.93,40.48,23.12,19.32,0.8,0.53,6.5,0.2,1.07,0.17,0.43,0.12,38.75,0.68,104.75,171.25,,26.8,0.0,
2023-03-18 18:00:00,2023-03-18 19:00:00,38.75,113.25,1.35,24.55,14.15,18.73,0.9,0.27,5.3,0.1,1.32,0.3,0.45,0.22,43.25,2.32,295.75,164.0,,23.2,0.0,
2023-03-18 19:00:00,2023-03-18 20:00:00,32.75,130.75,6.8,40.55,27.1,14.9,0.9,0.49,5.63,0.1,1.23,0.22,0.3,0.17,67.0,0.42,225.75,168.75,,21.42,0.0,
2023-03-18 20:00:00,2023-03-18 21:00:00,38.25,58.0,11.28,66.12,44.38,15.25,0.9,1.03,,0.1,1.35,0.25,0.35,0.23,80.25,0.68,107.75,173.5,,21.18,0.0,
2023-03-18 21:00:00,2023-03-18 22:00:00,64.25,88.0,21.15,67.33,53.0,15.68,0.9,1.43,,0.15,1.75,0.35,0.57,0.35,80.5,0.57,166.25,173.5,,21.32,0.05,
2023-03-18 22:00:00,2023-03-18 23:00:00,90.5,128.75,16.35,55.1,42.6,19.57,0.9,1.1,,0.2,1.98,0.4,0.67,0.4,79.25,0.3,113.0,178.5,,21.12,0.0,
2023-03-18 23:00:00,2023-03-19 00:00:00,102.5,146.25,15.45,52.08,40.27,17.65,0.92,0.89,7.3,0.2,1.78,0.35,0.55,0.35,81.25,0.35,281.25,178.25,,20.02,0.0,
2023-03-19 00:00:00,2023-03-19 01:00:00,80.0,129.5,3.07,44.45,26.17,19.32,0.8,0.6,0.8,0.18,1.65,0.3,0.55,0.3,79.5,0.35,274.5,177.75,,19.02,0.0,
2023-03-19 01:00:00,2023-03-19 02:00:00,57.0,124.25,2.7,34.38,20.53,19.98,0.8,0.48,,0.12,1.48,0.3,0.43,0.3,81.25,0.28,201.5,176.0,,18.82,0.0,
2023-03-19 02:00:00,2023-03-19 03:00:00,45.0,82.5,1.2,26.97,15.35,20.18,0.8,0.34,0.6,0.1,1.3,0.22,0.33,0.2,75.75,0.35,227.25,177.5,,18.8,0.0,
2023-03-19 03:00:00,2023-03-19 04:00:00,34.25,55.75,4.15,39.58,24.45,20.48,0.9,0.86,0.2,0.1,1.12,0.2,0.3,0.15,78.75,0.6,176.75,174.25,,18.65,0.0,
2023-03-19 04:00:00,2023-03-19 05:00:00,66.5,99.5,4.45,35.38,22.45,22.1,0.9,1.04,,0.15,1.1,0.17,0.27,0.1,77.5,0.72,128.5,170.25,,18.27,0.0,
2023-03-19 05:00:00,2023-03-19 06:00:00,98.25,150.5,4.7,33.5,21.62,20.95,0.9,0.54,,0.12,1.05,0.12,0.2,0.1,79.5,0.37,250.0,170.75,,18.2,0.0,
2023-03-19 06:00:00,2023-03-19 07:00:00,45.75,103.25,7.58,36.88,25.75,21.23,0.97,0.65,,0.1,1.0,0.15,0.2,0.1,80.5,0.42,217.75,194.0,,18.35,0.0,
2023-03-19 07:00:00,2023-03-19 08:00:00,67.75,105.25,6.0,34.2,23.07,22.38,1.0,0.7,,0.1,1.0,0.15,0.2,0.05,78.0,0.82,282.25,238.75,,18.98,0.0,
2023-03-19 08:00:00,2023-03-19 09:00:00,76.0,113.0,6.43,28.38,20.3,23.05,1.08,0.6,,0.18,1.0,0.12,0.2,0.1,72.5,0.52,265.0,297.5,,19.68,0.0,
2023-03-19 09:00:00,2023-03-19 10:00:00,55.25,97.0,3.95,23.92,15.95,24.1,1.1,0.44,88.1,0.15,1.0,0.15,0.2,0.1,53.25,0.62,242.0,304.5,,21.1,0.0,
2023-03-19 10:00:00,2023-03-19 11:00:00,25.25,51.5,1.63,17.17,10.43,22.67,1.23,0.3,7.22,0.1,0.97,0.15,0.2,0.1,40.0,0.85,213.75,365.25,,22.05,0.0,
2023-03-19 11:00:00,2023-03-19 12:00:00,14.25,33.25,1.12,12.4,7.45,23.93,1.3,0.24,10.7,0.1,0.9,0.1,0.2,0.1,33.5,1.03,213.25,442.25,,22.75,0.0,
2023-03-19 12:00:00,2023-03-19 13:00:00,12.75,25.0,0.72,10.83,6.35,22.8,1.38,0.23,12.52,0.1,0.9,0.1,0.12,0.05,29.75,0.95,214.5,448.25,,23.27,0.0,
2023-03-19 13:00:00,2023-03-19 14:00:00,11.0,24.75,0.95,14.38,8.4,21.15,1.4,0.27,14.42,0.05,0.9,0.1,0.1,0.03,28.25,0.85,188.5,256.75,,23.43,0.0,
2023-03-19 14:00:00,2023-03-19 15:00:00,10.0,40.0,2.33,23.8,14.6,20.7,1.5,0.25,12.2,0.07,0.93,0.1,0.1,,30.33,0.8,238.67,321.0,,29.97,0.0,
2023-03-19 15:00:00,2023-03-19 16:00:00,11.25,57.75,2.6,33.25,19.75,18.77,1.52,0.39,12.57,0.05,0.93,0.1,0.1,0.05,29.75,0.73,337.25,201.75,,30.18,0.0,
2023-03-19 16:00:00,2023-03-19 17:00:00,17.0,58.5,4.05,46.22,27.88,16.3,1.6,0.4,8.42,0.1,1.05,0.1,0.2,0.08,35.25,0.98,289.75,186.0,,29.43,0.0,
2023-03-19 17:00:00,2023-03-19 18:00:00,25.5,81.75,1.25,23.43,13.5,18.33,1.6,0.31,10.38,0.1,1.1,0.12,0.2,0.1,50.75,2.0,286.25,165.5,,27.75,0.0,
2023-03-19 18:00:00,2023-03-19 19:00:00,18.0,67.75,0.95,17.15,9.93,17.45,1.6,0.33,12.35,0.05,1.05,0.1,0.12,0.03,56.5,1.35,281.25,223.25,,27.38,0.05,
2023-03-19 19:00:00,2023-03-19 20:00:00,17.75,31.25,13.27,53.22,39.12,15.82,1.6,0.91,7.62,0.1,0.95,0.1,0.12,0.03,56.0,0.4,111.25,219.5,,27.48,0.0,
2023-03-19 20:00:00,2023-03-19 21:00:00,33.25,68.5,5.3,59.85,36.15,18.6,1.6,0.92,,0.1,1.12,0.2,0.28,0.15,56.75,1.05,75.0,200.25,,27.43,0.0,
2023-03-19 21:00:00,2023-03-19 22:00:00,40.5,97.0,1.25,32.32,18.2,18.1,1.6,0.49,3.45,0.1,1.17,0.25,0.3,0.18,55.25,0.53,112.0,194.75,,25.73,0.0,
2023-03-19 22:00:00,2023-03-19 23:00:00,23.0,55.75,1.0,25.2,14.2,16.98,1.6,0.42,126.67,0.1,1.08,0.2,0.27,0.1,57.25,0.6,325.75,197.75,,21.1,0.0,
2023-03-19 23:00:00,2023-03-20 00:00:00,25.5,49.25,0.57,22.08,12.2,16.7,1.55,0.35,13.62,0.1,0.95,0.1,0.2,0.1,63.5,0.55,231.75,197.0,,20.75,0.0,
2023-03-20 00:00:00,2023-03-20 01:00:00,26.75,48.0,0.7,18.67,10.47,17.18,0.68,0.3,12.62,0.1,0.9,0.1,0.18,0.03,66.75,0.57,296.0,197.0,,20.73,0.12,
2023-03-20 01:00:00,2023-03-20 02:00:00,28.25,52.75,0.8,14.82,8.5,17.2,0.6,0.29,11.45,0.1,0.8,0.1,0.1,0.03,76.75,0.47,214.0,207.25,,20.08,0.05,
2023-03-20 02:00:00,2023-03-20 03:00:00,29.25,56.5,0.68,13.45,7.73,17.27,0.6,0.26,10.75,0.08,0.8,0.05,0.1,,70.0,0.82,222.75,216.0,,20.2,0.05,
2023-03-20 03:00:00,2023-03-20 04:00:00,20.0,55.5,0.68,13.55,7.7,17.38,0.7,0.27,12.72,0.08,0.78,0.05,0.1,0.03,78.75,0.72,61.5,211.5,,19.65,0.17,
2023-03-20 04:00:00,2023-03-20 05:00:00,17.5,40.25,0.57,13.8,7.82,17.8,0.7,0.29,8.8,0.05,0.7,0.03,0.1,,84.75,0.27,169.25,218.75,,19.4,0.0,
2023-03-20 05:00:00,2023-03-20 06:00:00,16.25,40.25,1.02,19.77,11.32,17.45,0.7,0.33,6.1,0.05,0.7,0.05,0.1,,85.5,0.25,279.0,213.75,,19.4,0.05,
2023-03-20 06:00:00,2023-03-20 07:00:00,19.5,45.25,6.58,34.38,23.65,16.8,0.8,0.52,3.55,0.1,0.8,0.1,0.08,,85.75,0.17,163.5,226.0,,19.42,0.0,
2023-03-20 07:00:00,2023-03-20 08:00:00,30.5,56.5,5.75,33.12,22.27,18.5,0.8,0.59,2.6,0.1,0.85,0.1,0.15,0.05,76.25,0.4,191.75,281.5,,20.05,0.0,
2023-03-20 08:00:00,2023-03-20 09:00:00,45.75,83.5,4.5,29.33,19.25,19.07,0.83,0.51,6.6,0.1,0.9,0.1,0.1,0.05,68.0,0.73,148.5,401.5,,20.77,0.0,
2023-03-20 09:00:00,2023-03-20 10:00:00,49.25,91.0,4.6,28.6,18.97,19.17,0.9,0.48,100.65,0.1,0.9,0.1,0.15,0.12,67.75,0.65,154.0,290.75,,21.0,0.0,
2023-03-20 10:00:00,2023-03-20 11:00:00,37.75,85.75,8.03,35.53,25.43,17.73,0.9,0.53,6.9,0.1,0.9,0.1,0.2,0.03,63.5,0.67,131.67,278.0,,22.35,0.0,
2023-03-20 11:00:00,2023-03-20 12:00:00,38.75,89.0,12.72,50.48,37.2,18.0,0.95,0.53,2.9,0.1,0.92,0.15,0.2,0.1,58.0,0.93,59.0,287.0,,25.77,0.0,
2023-03-20 12:00:00,2023-03-20 13:00:00,44.5,99.25,10.3,38.65,28.95,18.92,1.0,0.47,8.23,0.1,0.92,0.15,0.22,0.1,53.25,1.23,121.5,335.75,,26.2,0.0,
2023-03-20 13:00:00,2023-03-20 14:00:00,38.0,86.0,8.28,44.12,30.2,18.67,1.05,0.36,11.9,0.1,0.9,0.12,0.2,0.1,46.0,1.1,176.75,282.5,,27.05,0.0,
2023-03-20 14:00:00,2023-03-20 15:00:00,33.0,66.75,2.6,23.95,14.82,21.47,1.1,0.32,14.12,0.1,0.9,0.12,0.2,0.1,42.5,1.03,165.75,264.75,,27.45,0.0,
2023-03-20 15:00:00,2023-03-20 16:00:00,24.0,58.0,2.97,32.08,19.48,18.77,1.12,0.51,16.85,0.1,0.95,0.12,0.2,0.1,60.75,1.25,60.75,259.75,,25.38,0.42,
2023-03-20 16:00:00,2023-03-20 17:00:00,30.67,64.67,3.97,35.67,22.17,17.93,1.13,0.71,10.07,0.1,1.13,0.17,0.27,0.13,70.33,0.37,186.33,203.33,,24.4,0.13,
2023-03-20 17:00:00,2023-03-20 18:00:00,57.5,79.75,9.55,50.77,34.77,18.27,1.1,1.17,4.05,0.1,1.62,0.28,0.35,0.2,79.75,0.18,214.5,174.0,,22.2,0.05,
2023-03-20 18:00:00,2023-03-20 19:00:00,67.25,86.0,18.8,70.72,52.92,21.22,1.1,1.62,0.3,0.12,2.23,0.43,0.62,0.35,75.5,0.53,215.5,160.25,,22.15,0.05,
2023-03-20 19:00:00,2023-03-20 20:00:00,54.75,81.75,5.93,41.55,26.93,22.02,1.1,0.7,5.5,0.15,2.33,0.5,0.75,0.5,74.5,0.72,208.0,165.25,,21.55,0.05,
2023-03-20 20:00:00,2023-03-20 21:00:00,43.0,62.25,3.38,57.47,33.35,26.88,1.1,1.03,1.45,0.1,1.9,0.43,0.62,0.45,81.5,0.4,211.25,167.5,,21.25,0.05,
2023-03-20 21:00:00,2023-03-20 22:00:00,59.25,77.5,16.7,61.7,46.4,25.53,1.1,1.1,0.8,0.1,1.9,0.4,0.65,0.43,78.5,0.35,164.5,169.75,,21.27,0.0,
2023-03-20 22:00:00,2023-03-20 23:00:00,65.0,95.25,6.22,50.35,31.82,28.52,1.15,0.84,125.67,0.12,1.98,0.4,0.67,0.4,78.0,0.47,286.0,173.0,,21.22,0.0,
2023-03-20 23:00:00,2023-03-21 00:00:00,54.25,84.0,1.75,37.6,21.4,27.75,1.1,0.47,4.35,0.1,1.75,0.35,0.55,0.35,81.5,0.4,191.5,178.75,,21.05,0.0,
2023-03-21 00:00:00,2023-03-21 01:00:00,36.0,57.0,1.9,27.93,16.4,27.52,0.82,0.43,2.67,0.1,1.45,0.3,0.43,0.25,79.5,0.88,108.25,176.25,,20.78,0.0,
2023-03-21 01:00:00,2023-03-21 02:00:00,41.75,,1.35,32.95,18.62,26.75,0.8,0.36,3.0,0.1,1.2,0.22,0.33,0.2,74.75,0.67,150.5,181.25,,20.77,0.0,
2023-03-21 02:00:00,2023-03-21 03:00:00,41.5,,5.32,28.8,19.62,24.43,0.8,0.3,3.65,0.1,1.0,0.15,0.2,0.08,76.75,0.4,95.5,181.25,,20.7,0.0,
2023-03-21 03:00:00,2023-03-21 04:00:00,24.5,,2.3,21.98,13.57,23.48,0.8,0.32,2.85,0.1,0.9,0.12,0.2,0.12,83.25,0.43,83.5,185.0,,20.38,0.0,
2023-03-21 04:00:00,2023-03-21 05:00:00,28.75,,4.98,27.45,18.62,22.4,0.8,0.41,1.13,0.08,0.9,0.1,0.2,0.08,87.25,0.2,206.5,198.75,,20.12,0.0,
2023-03-21 05:00:00,2023-03-21 06:00:00,33.0,,16.12,30.25,29.18,22.15,0.8,0.52,,0.1,0.95,0.12,0.2,0.05,88.75,0.25,143.0,209.0,,20.15,0.0,
2023-03-21 06:00:00,2023-03-21 07:00:00,38.0,,41.12,25.85,47.2,19.93,0.8,0.9,,0.1,1.0,0.12,0.2,0.1,89.75,0.22,112.5,237.0,,20.1,0.0,
2023-03-21 07:00:00,2023-03-21 08:00:00,45.75,,17.25,37.1,33.77,23.88,0.8,0.69,,0.1,1.18,0.17,0.3,0.15,83.0,0.38,206.0,352.0,,20.82,0.0,
2023-03-21 08:00:00,2023-03-21 09:00:00,60.5,,6.85,27.53,20.2,23.8,0.85,0.56,,0.1,1.17,0.2,0.3,0.12,71.25,0.6,309.75,351.25,,21.73,0.05,
2023-03-21 09:00:00,2023-03-21 10:00:00,50.25,,6.4,27.27,19.67,24.47,0.9,0.49,99.2,0.1,1.1,0.2,0.27,0.1,67.75,0.8,274.75,325.5,,22.32,0.0,
2023-03-21 10:00:00,2023-03-21 11:00:00,53.25,,4.9,21.73,15.53,24.6,1.0,0.43,4.88,0.17,1.1,0.2,0.38,0.1,57.75,0.97,303.0,457.75,,23.35,0.0,
2023-03-21 11:00:00,2023-03-21 12:00:00,37.5,56.0,2.1,16.25,10.35,27.18,1.08,0.33,6.95,0.18,1.1,0.17,0.35,0.1,45.0,1.2,310.0,461.0,,29.15,0.0,
2023-03-21 12:00:00,2023-03-21 13:00:00,19.0,51.25,1.92,16.3,10.22,25.83,1.75,0.34,1.27,0.33,1.1,0.2,0.57,0.1,37.25,1.32,313.25,426.25,,29.62,0.0,
2023-03-21 13:00:00,2023-03-21 14:00:00,16.5,41.0,1.8,15.6,9.77,23.77,2.57,0.32,0.15,0.2,1.08,0.12,0.45,0.1,33.0,1.53,302.75,292.75,,29.95,0.0,
2023-03-21 14:00:00,2023-03-21 15:00:00,18.5,40.0,1.98,16.52,10.38,21.3,2.6,0.31,3.47,0.1,1.12,0.17,0.3,0.12,27.75,1.25,337.0,361.75,,30.27,0.0,
2023-03-21 15:00:00,2023-03-21 16:00:00,14.75,37.0,2.0,17.38,10.85,19.38,2.68,0.29,6.0,0.1,1.02,0.12,0.22,0.1,25.5,1.15,308.25,306.5,,30.48,0.0,
2023-03-21 16:00:00,2023-03-21 17:00:00,14.0,35.0,1.85,21.52,12.93,17.92,2.6,0.37,2.5,0.1,1.05,0.1,0.2,0.1,26.25,1.07,304.75,197.0,,30.48,0.0,
2023-03-21 17:00:00,2023-03-21 18:00:00,15.0,39.25,1.7,31.38,18.07,16.7,2.65,0.46,0.75,0.1,1.08,0.2,0.25,0.1,29.5,0.7,318.75,152.75,,27.0,0.0,
2023-03-21 18:00:00,2023-03-21 19:00:00,21.25,55.0,1.35,47.62,26.45,16.25,2.7,0.81,0.7,0.1,1.2,0.23,0.3,0.17,38.25,0.22,276.5,187.25,,25.98,0.0,
2023-03-21 19:00:00,2023-03-21 20:00:00,43.25,90.5,35.5,86.38,74.78,13.22,2.65,2.17,,0.12,1.48,0.32,0.47,0.3,53.0,0.17,276.5,207.25,,24.65,0.0,
2023-03-21 20:00:00,2023-03-21 21:00:00,88.75,162.75,82.78,90.05,115.2,11.0,2.6,3.04,,0.23,2.22,0.57,0.85,0.55,58.75,0.15,266.75,192.25,,23.38,0.0,
2023-03-21 21:00:00,2023-03-21 22:00:00,119.5,235.5,102.32,115.88,144.82,9.22,2.6,3.12,,0.32,3.2,0.85,1.4,0.93,57.75,0.33,91.0,186.75,,21.25,0.0,
2023-03-21 22:00:00,2023-03-21 23:00:00,111.25,268.75,73.2,143.38,135.78,10.1,2.6,2.16,,0.4,3.6,0.97,1.58,1.0,58.75,0.2,155.0,186.5,,20.9,0.0,
2023-03-21 23:00:00,2023-03-22 00:00:00,108.0,252.75,5.75,63.73,38.6,18.4,2.43,1.41,0.1,0.3,3.15,0.78,1.35,0.82,57.5,0.2,210.5,188.25,,20.97,0.0,
2023-03-22 00:00:00,2023-03-22 01:00:00,86.75,176.0,3.9,52.7,31.22,18.68,0.75,1.13,,0.3,2.55,0.62,1.0,0.62,64.0,0.12,328.5,188.0,,20.48,0.0,
2023-03-22 01:00:00,2023-03-22 02:00:00,86.75,157.25,18.35,54.92,44.1,17.1,0.7,1.18,,0.27,2.17,0.47,0.75,0.5,62.5,0.42,138.0,181.75,,20.6,0.0,
2023-03-22 02:00:00,2023-03-22 03:00:00,72.5,148.5,3.6,46.27,27.55,19.38,0.7,0.86,,0.2,1.77,0.38,0.6,0.38,62.25,0.47,84.75,184.75,,20.4,0.0,
2023-03-22 03:00:00,2023-03-22 04:00:00,46.5,85.5,0.62,23.07,12.8,20.1,0.7,0.7,,0.15,1.4,0.3,0.45,0.3,68.0,0.5,108.5,184.25,,19.9,0.0,
2023-03-22 04:00:00,2023-03-22 05:00:00,44.25,72.0,1.5,26.7,15.43,21.25,0.7,0.75,,0.1,1.15,0.22,0.33,0.2,73.0,0.35,98.75,190.75,,19.45,0.0,
2023-03-22 05:00:00,2023-03-22 06:00:00,55.25,101.25,11.85,38.02,29.85,21.98,0.6,0.94,,0.1,1.05,0.2,0.3,0.2,78.0,0.28,136.5,193.75,,19.25,0.0,
2023-03-22 06:00:00,2023-03-22 07:00:00,73.25,131.5,14.28,39.43,32.6,22.98,0.6,0.99,,0.1,1.1,0.3,0.3,0.2,76.75,0.38,90.0,207.75,,19.45,0.0,
2023-03-22 07:00:00,2023-03-22 08:00:00,70.75,126.5,4.75,29.1,19.32,24.27,0.6,0.92,,0.1,1.05,0.3,0.3,0.2,71.75,0.85,81.0,257.75,,20.02,0.0,
2023-03-22 08:00:00,2023-03-22 09:00:00,65.25,115.75,4.0,23.6,15.8,23.55,0.6,0.87,1.7,0.15,0.97,0.25,0.3,0.15,68.5,1.0,88.0,298.25,,20.47,0.0,
2023-03-22 09:00:00,2023-03-22 10:00:00,65.75,106.0,4.4,19.7,14.03,23.47,0.6,0.85,103.55,0.1,0.9,0.2,0.2,0.1,62.25,1.25,33.25,357.5,,21.45,0.0,
2023-03-22 10:00:00,2023-03-22 11:00:00,57.0,97.75,4.0,28.67,18.5,22.47,0.6,0.74,9.45,0.1,0.9,0.2,0.25,0.12,53.0,1.07,114.25,395.0,,22.25,0.0,
2023-03-22 11:00:00,2023-03-22 12:00:00,47.75,92.75,3.55,23.53,15.38,25.23,0.6,0.72,10.68,0.1,0.9,0.18,0.2,0.1,45.75,1.05,52.0,420.5,,22.95,0.0,
2023-03-22 12:00:00,2023-03-22 13:00:00,45.0,83.75,1.82,20.12,12.18,25.98,0.67,0.73,12.17,0.1,0.9,0.17,0.2,0.1,40.5,0.88,181.5,416.5,,29.7,0.0,
2023-03-22 13:00:00,2023-03-22 14:00:00,36.5,73.5,1.45,19.4,11.5,24.75,0.7,0.73,24.08,0.1,0.82,0.12,0.2,0.1,36.0,1.05,70.75,313.75,,30.18,0.0,
2023-03-22 14:00:00,2023-03-22 15:00:00,30.0,70.25,1.75,18.12,11.08,22.85,0.65,0.69,14.55,0.1,0.77,0.12,0.17,0.1,29.25,0.92,72.75,349.25,,30.48,0.0,
2023-03-22 15:00:00,2023-03-22 16:00:00,27.0,64.5,1.28,20.75,12.05,20.45,0.62,0.68,9.78,0.1,0.83,0.1,0.17,0.17,31.0,1.0,152.75,191.0,,29.85,0.0,
2023-03-22 16:00:00,2023-03-22 17:00:00,25.67,60.67,0.47,21.83,11.97,20.13,0.6,0.7,3.95,0.1,0.9,0.1,0.2,0.1,46.0,0.57,204.0,238.0,,28.7,0.0,
2023-03-22 17:00:00,2023-03-22 18:00:00,38.0,81.25,2.75,55.9,32.0,17.1,0.6,1.11,0.6,0.1,1.23,0.2,0.23,0.15,42.5,0.55,55.0,189.25,,26.02,0.0,
2023-03-22 18:00:00,2023-03-22 19:00:00,46.0,97.5,3.58,49.33,29.15,18.0,0.53,1.05,,0.1,1.7,0.35,0.38,0.25,45.25,1.27,239.25,171.25,,25.65,0.0,
2023-03-22 19:00:00,2023-03-22 20:00:00,41.25,104.5,0.93,24.05,13.53,18.28,0.5,0.76,1.95,0.1,1.7,0.43,0.45,0.22,58.0,2.35,302.25,176.0,,24.38,0.0,
2023-03-22 20:00:00,2023-03-22 21:00:00,24.75,69.25,0.75,27.5,15.2,17.1,0.43,0.79,4.17,0.1,1.5,0.3,0.3,0.17,65.0,0.88,215.25,187.0,,23.78,0.0,
2023-03-22 21:00:00,2023-03-22 22:00:00,29.0,46.5,0.85,36.6,20.2,16.98,0.4,0.91,1.93,0.1,1.3,0.3,0.3,0.2,69.0,0.72,118.0,185.0,,23.65,0.0,
2023-03-22 22:00:00,2023-03-22 23:00:00,67.67,101.67,3.27,60.87,35.0,16.43,0.33,1.16,,0.1,1.2,0.2,0.3,0.13,72.67,0.27,274.33,182.67,,20.63,0.0,
2023-03-22 23:00:00,2023-03-23 00:00:00,90.67,144.67,8.23,60.73,39.0,17.27,0.33,1.06,5.8,0.1,1.3,0.23,0.3,0.17,76.67,0.27,262.0,189.0,,20.47,0.0,
2023-03-23 00:00:00,2023-03-23 01:00:00,79.75,137.75,8.52,53.25,35.25,18.15,0.67,0.74,,0.1,1.38,0.28,0.35,0.2,81.75,0.2,289.5,191.0,,20.23,0.0,
2023-03-23 01:00:00,2023-03-23 02:00:00,68.0,128.0,4.35,35.53,22.42,19.98,0.62,0.48,,0.1,1.32,0.27,0.38,0.2,80.5,0.72,57.75,187.0,,20.27,0.0,
2023-03-23 02:00:00,2023-03-23 03:00:00,47.25,84.25,1.35,19.65,11.55,20.85,0.6,0.36,,0.1,1.15,0.25,0.3,0.12,73.5,0.38,105.0,178.75,,20.32,0.0,
2023-03-23 03:00:00,2023-03-23 04:00:00,35.5,51.75,1.03,20.62,11.83,20.58,0.57,0.37,,0.1,1.0,0.18,0.22,0.12,77.0,0.43,268.5,178.75,,20.08,0.0,
2023-03-23 04:00:00,2023-03-23 05:00:00,41.75,62.0,1.12,28.57,16.1,21.57,0.53,0.41,,0.1,0.9,0.12,0.2,0.08,77.75,0.4,269.25,185.0,,20.05,0.0,
2023-03-23 05:00:00,2023-03-23 06:00:00,56.5,78.25,1.92,35.97,20.68,22.62,0.53,0.46,,0.1,0.97,0.12,0.2,0.1,82.75,0.53,284.75,185.5,,19.98,0.0,
