From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3)
2022-11-12 02:00:00,2022-11-12 03:00:00,130.75,196.25,59.97,33.5,11.7,0.82,14.82,0.4
2022-11-12 03:00:00,2022-11-12 04:00:00,129.5,185.0,59.05,33.62,4.8,0.76,14.0,0.4
2022-11-12 04:00:00,2022-11-12 05:00:00,129.0,185.75,58.25,32.1,4.4,0.84,12.95,0.4
2022-11-12 05:00:00,2022-11-12 06:00:00,129.5,192.5,58.35,27.07,7.42,0.67,15.4,0.4
2022-11-12 06:00:00,2022-11-12 07:00:00,130.5,195.0,55.85,26.85,15.82,0.83,12.82,0.4
2022-11-12 07:00:00,2022-11-12 08:00:00,154.75,177.5,55.47,26.23,9.53,0.78,17.02,0.4
2022-11-12 08:00:00,2022-11-12 09:00:00,156.25,222.0,58.67,28.02,11.15,0.83,22.07,0.4
2022-11-12 09:00:00,2022-11-12 10:00:00,168.25,226.0,65.75,32.35,10.65,0.86,53.77,0.4
2022-11-12 10:00:00,2022-11-12 11:00:00,149.5,251.5,70.38,35.3,37.47,1.06,63.8,0.4
2022-11-12 11:00:00,2022-11-12 12:00:00,114.5,238.0,74.57,35.9,25.7,0.53,74.28,0.4
2022-11-12 12:00:00,2022-11-12 13:00:00,81.25,211.0,67.7,27.3,29.3,0.5,82.8,0.4
2022-11-12 13:00:00,2022-11-12 14:00:00,91.0,137.0,65.83,21.38,17.65,0.49,86.12,0.4
2022-11-12 14:00:00,2022-11-12 15:00:00,81.5,155.25,65.83,19.3,11.35,0.46,83.6,0.4
2022-11-12 15:00:00,2022-11-12 16:00:00,85.25,144.25,67.3,20.22,17.02,0.48,83.15,0.4
2022-11-12 16:00:00,2022-11-12 17:00:00,110.5,148.25,69.95,21.75,19.18,0.59,68.9,0.4
2022-11-12 17:00:00,2022-11-12 18:00:00,178.25,213.25,70.7,29.95,15.98,1.19,30.45,0.4
2022-11-12 18:00:00,2022-11-12 19:00:00,320.5,384.25,74.55,33.1,19.57,1.7,12.85,0.4
2022-11-12 19:00:00,2022-11-12 20:00:00,387.0,643.0,77.55,34.85,19.6,1.9,12.6,0.4
2022-11-12 20:00:00,2022-11-12 21:00:00,311.25,636.0,80.7,32.98,13.7,1.06,22.62,0.4
2022-11-12 21:00:00,2022-11-12 22:00:00,153.75,529.5,81.03,27.07,12.95,1.12,13.72,0.4
2022-11-12 22:00:00,2022-11-12 23:00:00,174.0,289.0,79.2,26.48,10.88,1.3,22.7,0.4
2022-11-12 23:00:00,2022-11-13 00:00:00,172.0,321.75,73.92,26.65,10.43,1.36,16.5,0.4
2022-11-13 00:00:00,2022-11-13 01:00:00,161.5,269.75,69.98,27.12,12.2,1.16,12.85,0.4
2022-11-13 01:00:00,2022-11-13 02:00:00,146.5,249.0,70.8,32.07,14.47,0.97,13.7,0.4
2022-11-13 02:00:00,2022-11-13 03:00:00,139.0,243.0,67.27,33.42,13.77,0.89,13.68,0.4
2022-11-13 03:00:00,2022-11-13 04:00:00,126.75,233.75,61.92,32.25,13.32,0.82,14.95,0.4
2022-11-13 04:00:00,2022-11-13 05:00:00,117.75,197.5,57.78,32.23,13.35,0.83,15.88,0.4
2022-11-13 05:00:00,2022-11-13 06:00:00,120.0,172.0,56.8,28.02,13.95,1.31,12.62,0.4
2022-11-13 06:00:00,2022-11-13 07:00:00,150.0,392.0,55.22,27.52,14.35,0.83,15.3,0.4
2022-11-13 07:00:00,2022-11-13 08:00:00,150.0,348.0,56.42,26.8,15.25,0.87,18.65,0.4
2022-11-13 08:00:00,2022-11-13 09:00:00,154.0,222.0,59.73,27.27,17.45,0.89,25.53,0.4
2022-11-13 09:00:00,2022-11-13 10:00:00,168.0,242.5,66.9,31.0,18.27,1.01,57.9,0.4
2022-11-13 10:00:00,2022-11-13 11:00:00,162.0,250.0,77.22,33.45,23.3,1.04,76.55,0.4
2022-11-13 11:00:00,2022-11-13 12:00:00,115.5,239.25,83.1,32.53,35.65,0.7,82.35,0.4
2022-11-13 12:00:00,2022-11-13 13:00:00,79.25,194.75,86.5,24.53,33.85,0.56,84.17,0.4
2022-11-13 13:00:00,2022-11-13 14:00:00,62.75,152.5,85.0,21.5,36.0,0.5,79.53,0.4
2022-11-13 14:00:00,2022-11-13 15:00:00,56.25,132.5,83.0,18.9,19.02,0.49,81.9,0.4
2022-11-13 15:00:00,2022-11-13 16:00:00,58.75,124.0,84.3,19.43,18.52,0.49,84.47,0.4
2022-11-13 16:00:00,2022-11-13 17:00:00,67.0,128.0,86.3,20.95,19.12,0.56,76.05,0.4
2022-11-13 17:00:00,2022-11-13 18:00:00,76.0,122.0,86.15,25.88,17.9,0.86,42.8,0.4
2022-11-13 18:00:00,2022-11-13 19:00:00,,,87.27,29.72,19.32,1.79,12.35,0.4
2022-11-13 19:00:00,2022-11-13 20:00:00,277.0,881.0,85.15,30.62,19.1,1.34,12.4,0.4
2022-11-13 20:00:00,2022-11-13 21:00:00,260.0,822.75,83.35,30.9,19.43,1.29,12.15,0.4
2022-11-13 21:00:00,2022-11-13 22:00:00,209.75,598.0,78.58,27.8,19.9,1.66,12.9,0.4
2022-11-13 22:00:00,2022-11-13 23:00:00,213.75,441.75,73.3,26.15,19.02,1.98,12.53,0.4
2022-11-13 23:00:00,2022-11-14 00:00:00,211.75,426.25,68.57,26.6,18.97,1.92,12.28,0.4
2022-11-14 00:00:00,2022-11-14 01:00:00,187.0,417.25,63.3,27.22,16.85,1.5,12.72,0.4
2022-11-14 01:00:00,2022-11-14 02:00:00,181.75,360.75,64.42,31.85,13.8,1.31,12.73,0.4
2022-11-14 02:00:00,2022-11-14 03:00:00,193.75,360.0,63.4,33.8,12.0,1.27,12.55,0.4
2022-11-14 03:00:00,2022-11-14 04:00:00,179.75,354.75,58.02,32.62,11.98,1.16,12.18,0.4
2022-11-14 04:00:00,2022-11-14 05:00:00,125.75,309.0,56.42,31.78,12.72,0.93,12.82,0.4
2022-11-14 05:00:00,2022-11-14 06:00:00,118.75,209.0,54.75,28.12,11.65,1.09,12.95,0.4
2022-11-14 06:00:00,2022-11-14 07:00:00,142.5,193.5,53.95,25.73,13.0,1.04,12.53,0.4
2022-11-14 07:00:00,2022-11-14 08:00:00,129.75,242.5,54.52,26.52,13.28,0.76,16.4,0.4
2022-11-14 08:00:00,2022-11-14 09:00:00,107.5,238.75,58.5,26.45,14.62,0.66,28.37,0.4
2022-11-14 09:00:00,2022-11-14 10:00:00,99.5,174.0,61.73,31.25,16.65,0.85,18.67,0.4
2022-11-14 10:00:00,2022-11-14 11:00:00,128.0,162.0,66.53,37.88,21.03,1.04,36.02,0.4
2022-11-14 11:00:00,2022-11-14 12:00:00,106.5,180.25,74.07,36.6,50.3,0.66,62.7,0.4
2022-11-14 12:00:00,2022-11-14 13:00:00,91.0,225.5,63.2,27.87,23.2,0.55,71.5,0.4
2022-11-14 13:00:00,2022-11-14 14:00:00,75.75,184.25,63.4,23.2,13.3,0.52,76.82,0.4
2022-11-14 14:00:00,2022-11-14 15:00:00,73.75,147.0,54.05,21.23,15.2,0.48,76.15,0.4
2022-11-14 15:00:00,2022-11-14 16:00:00,74.0,144.5,49.42,24.43,16.77,0.52,79.47,0.4
2022-11-14 16:00:00,2022-11-14 17:00:00,92.25,138.75,57.2,27.05,18.85,0.68,74.65,0.4
2022-11-14 17:00:00,2022-11-14 18:00:00,138.75,184.25,64.17,35.67,17.38,1.2,31.35,0.4
2022-11-14 18:00:00,2022-11-14 19:00:00,222.0,224.0,74.62,41.45,26.1,1.52,10.65,0.4
2022-11-14 19:00:00,2022-11-14 20:00:00,245.0,736.0,82.95,37.98,27.55,1.39,20.12,0.4
2022-11-14 20:00:00,2022-11-14 21:00:00,232.25,668.0,83.65,37.25,27.52,1.02,22.9,0.4
2022-11-14 21:00:00,2022-11-14 22:00:00,190.75,441.0,83.5,33.48,26.92,1.31,14.3,0.4
2022-11-14 22:00:00,2022-11-14 23:00:00,178.75,363.25,78.95,30.93,24.15,1.43,15.82,0.4
2022-11-14 23:00:00,2022-11-15 00:00:00,172.25,327.75,72.3,31.15,23.03,1.58,11.32,0.4
2022-11-15 00:00:00,2022-11-15 01:00:00,169.25,301.75,68.58,31.6,20.12,1.27,11.68,0.4
2022-11-15 01:00:00,2022-11-15 02:00:00,150.25,299.5,65.5,33.75,17.9,0.92,15.52,0.4
2022-11-15 02:00:00,2022-11-15 03:00:00,126.5,277.0,63.05,38.38,17.0,0.81,14.68,0.4
2022-11-15 03:00:00,2022-11-15 04:00:00,122.0,258.25,59.72,35.95,17.5,0.77,14.3,0.4
2022-11-15 04:00:00,2022-11-15 05:00:00,111.75,195.25,57.17,35.88,18.88,0.72,13.45,0.4
2022-11-15 05:00:00,2022-11-15 06:00:00,105.25,177.5,55.38,31.07,16.42,0.73,12.18,0.4
2022-11-15 06:00:00,2022-11-15 07:00:00,97.75,184.25,54.33,29.48,15.82,0.71,11.45,0.4
2022-11-15 07:00:00,2022-11-15 08:00:00,106.25,180.25,54.83,29.95,16.48,0.69,16.5,0.4
2022-11-15 08:00:00,2022-11-15 09:00:00,129.5,184.0,57.3,30.1,17.5,0.73,24.97,0.4
2022-11-15 09:00:00,2022-11-15 10:00:00,146.0,220.5,62.78,33.2,21.48,0.86,45.13,0.4
2022-11-15 10:00:00,2022-11-15 11:00:00,144.25,249.0,71.5,42.67,22.4,0.88,70.58,0.4
2022-11-15 11:00:00,2022-11-15 12:00:00,111.75,238.75,71.07,43.93,43.9,0.65,91.22,0.4
2022-11-15 12:00:00,2022-11-15 13:00:00,107.75,207.25,69.35,33.27,41.38,0.56,99.17,0.4
2022-11-15 13:00:00,2022-11-15 14:00:00,94.0,202.0,68.55,35.3,22.55,0.44,99.35,0.4
2022-11-15 14:00:00,2022-11-15 15:00:00,81.5,186.25,65.28,30.88,24.15,0.37,93.4,0.4
2022-11-15 15:00:00,2022-11-15 16:00:00,83.5,164.0,65.15,31.43,23.3,0.42,94.43,0.4
2022-11-15 16:00:00,2022-11-15 17:00:00,94.0,168.75,69.45,36.58,14.2,0.47,67.92,0.4
2022-11-15 17:00:00,2022-11-15 18:00:00,115.25,201.25,72.8,42.38,12.93,0.86,31.32,0.4
2022-11-15 18:00:00,2022-11-15 19:00:00,179.0,202.0,78.25,48.5,14.1,1.2,10.35,0.4
2022-11-15 19:00:00,2022-11-15 20:00:00,396.0,867.0,79.9,45.15,13.03,2.02,10.62,0.4
2022-11-15 20:00:00,2022-11-15 21:00:00,372.5,882.5,76.32,43.38,14.27,2.0,10.4,0.4
2022-11-15 21:00:00,2022-11-15 22:00:00,259.75,851.5,79.38,36.92,14.17,1.07,10.98,0.4
2022-11-15 22:00:00,2022-11-15 23:00:00,132.25,542.0,81.12,33.85,14.85,1.18,10.57,0.4
2022-11-15 23:00:00,2022-11-16 00:00:00,132.25,300.0,80.42,34.78,14.33,1.37,10.65,0.4
2022-11-16 00:00:00,2022-11-16 01:00:00,139.5,270.0,77.0,35.9,16.6,1.59,11.18,0.4
2022-11-16 01:00:00,2022-11-16 02:00:00,138.0,276.0,71.03,40.15,16.48,1.54,10.72,0.4
2022-11-16 02:00:00,2022-11-16 03:00:00,124.75,267.0,67.6,44.1,15.75,1.13,11.7,0.4
2022-11-16 03:00:00,2022-11-16 04:00:00,107.5,250.25,63.3,43.0,14.7,0.84,12.9,0.4
2022-11-16 04:00:00,2022-11-16 05:00:00,99.75,190.0,60.6,40.97,14.75,1.0,11.75,0.4
2022-11-16 05:00:00,2022-11-16 06:00:00,112.0,177.25,61.2,35.65,15.92,0.89,11.15,0.4
2022-11-16 06:00:00,2022-11-16 07:00:00,98.25,215.5,60.67,33.5,15.57,0.82,11.35,0.4
2022-11-16 07:00:00,2022-11-16 08:00:00,117.25,175.5,60.23,34.5,16.45,1.16,13.73,0.4
2022-11-16 08:00:00,2022-11-16 09:00:00,154.25,204.75,63.92,34.98,19.88,0.84,24.33,0.4
2022-11-16 09:00:00,2022-11-16 10:00:00,134.5,271.5,66.5,41.58,24.75,1.0,24.23,0.4
2022-11-16 10:00:00,2022-11-16 11:00:00,146.5,222.0,78.75,48.45,21.43,1.16,57.95,0.4
2022-11-16 11:00:00,2022-11-16 12:00:00,112.25,223.75,81.47,43.57,33.3,0.7,65.88,0.4
2022-11-16 12:00:00,2022-11-16 13:00:00,72.25,209.0,74.55,34.5,22.3,0.5,72.43,0.4
2022-11-16 13:00:00,2022-11-16 14:00:00,56.75,144.0,47.15,34.48,15.1,0.43,78.38,0.4
2022-11-16 14:00:00,2022-11-16 15:00:00,52.0,123.75,26.23,30.93,19.6,0.37,74.18,0.4
2022-11-16 15:00:00,2022-11-16 16:00:00,63.25,111.0,27.77,32.73,23.88,0.42,70.83,0.4
2022-11-16 16:00:00,2022-11-16 17:00:00,118.0,156.75,33.6,33.97,21.62,0.57,53.35,0.4
2022-11-16 17:00:00,2022-11-16 18:00:00,182.75,298.75,48.53,42.48,32.65,1.31,16.8,0.4
2022-11-16 18:00:00,2022-11-16 19:00:00,333.75,394.0,60.5,51.05,45.13,2.41,10.2,0.4
2022-11-16 19:00:00,2022-11-16 20:00:00,475.25,,72.65,47.8,25.15,1.65,10.12,0.4
2022-11-16 20:00:00,2022-11-16 21:00:00,285.25,721.0,79.38,45.17,19.25,1.33,11.15,0.4
2022-11-16 21:00:00,2022-11-16 22:00:00,180.25,643.0,81.35,40.12,16.07,1.61,11.12,0.4
2022-11-16 22:00:00,2022-11-16 23:00:00,164.75,384.25,79.38,36.58,18.2,2.14,10.5,0.4
2022-11-16 23:00:00,2022-11-17 00:00:00,193.0,335.25,76.85,37.7,17.17,1.64,11.05,0.4
2022-11-17 00:00:00,2022-11-17 01:00:00,146.75,386.0,75.8,37.65,15.4,1.37,10.47,0.4
2022-11-17 01:00:00,2022-11-17 02:00:00,120.25,298.0,72.93,42.9,14.43,1.17,10.6,0.4
2022-11-17 02:00:00,2022-11-17 03:00:00,102.75,259.0,71.12,47.02,14.18,1.09,10.82,0.4
2022-11-17 03:00:00,2022-11-17 04:00:00,93.5,237.0,71.5,44.47,13.25,1.0,10.85,0.4
2022-11-17 04:00:00,2022-11-17 05:00:00,97.0,167.5,72.05,43.22,12.98,1.05,10.57,0.4
2022-11-17 05:00:00,2022-11-17 06:00:00,108.75,172.25,73.38,39.1,14.1,1.25,11.05,0.4
2022-11-17 06:00:00,2022-11-17 07:00:00,132.5,234.0,72.38,36.18,15.98,1.33,10.28,0.4
2022-11-17 07:00:00,2022-11-17 08:00:00,184.25,287.0,70.5,36.52,15.8,1.67,10.97,0.4
2022-11-17 08:00:00,2022-11-17 09:00:00,247.25,341.5,75.05,36.27,26.02,1.12,12.73,0.4
2022-11-17 09:00:00,2022-11-17 10:00:00,130.0,424.25,80.02,41.78,31.07,0.73,41.17,0.4
2022-11-17 10:00:00,2022-11-17 11:00:00,84.75,317.0,41.38,48.55,25.17,0.93,53.85,0.4
2022-11-17 11:00:00,2022-11-17 12:00:00,92.25,287.0,57.63,41.07,21.85,0.71,64.78,0.4
2022-11-17 12:00:00,2022-11-17 13:00:00,88.0,198.25,68.35,32.77,18.6,0.62,75.67,0.4
2022-11-17 13:00:00,2022-11-17 14:00:00,80.25,197.0,70.7,39.6,18.43,0.57,74.28,0.4
2022-11-17 14:00:00,2022-11-17 15:00:00,74.25,177.5,65.6,34.77,21.97,0.54,72.58,0.4
2022-11-17 15:00:00,2022-11-17 16:00:00,75.5,160.75,62.7,35.0,23.85,0.48,78.67,0.4
2022-11-17 16:00:00,2022-11-17 17:00:00,87.75,160.25,54.9,37.82,22.05,0.4,65.85,0.4
2022-11-17 17:00:00,2022-11-17 18:00:00,102.0,197.75,53.75,41.73,19.98,0.39,34.8,0.4
2022-11-17 18:00:00,2022-11-17 19:00:00,124.25,227.0,50.9,41.17,21.57,0.55,21.3,0.4
2022-11-17 19:00:00,2022-11-17 20:00:00,109.25,236.0,65.8,39.5,23.57,0.9,12.25,0.4
2022-11-17 20:00:00,2022-11-17 21:00:00,101.5,263.5,77.45,38.62,18.73,0.88,15.0,0.4
2022-11-17 21:00:00,2022-11-17 22:00:00,97.0,253.0,80.75,35.62,16.95,1.47,13.8,0.4
2022-11-17 22:00:00,2022-11-17 23:00:00,129.75,230.5,77.08,33.27,16.48,1.43,11.27,0.4
2022-11-17 23:00:00,2022-11-18 00:00:00,117.0,261.75,73.85,35.22,16.8,1.38,9.93,0.4
2022-11-18 00:00:00,2022-11-18 01:00:00,111.75,228.25,71.57,37.17,15.85,1.4,8.8,0.4
2022-11-18 01:00:00,2022-11-18 02:00:00,123.5,229.0,71.02,40.27,16.82,1.37,8.92,0.4
2022-11-18 02:00:00,2022-11-18 03:00:00,121.5,283.0,72.75,45.17,17.6,1.17,8.45,0.4
2022-11-18 03:00:00,2022-11-18 04:00:00,104.0,276.5,76.58,42.75,18.6,1.06,8.78,0.4
2022-11-18 04:00:00,2022-11-18 05:00:00,78.5,238.5,75.15,41.1,15.5,0.86,9.7,0.4
2022-11-18 05:00:00,2022-11-18 06:00:00,64.25,167.75,68.27,37.5,14.8,0.84,10.32,0.4
2022-11-18 06:00:00,2022-11-18 07:00:00,71.75,122.0,63.75,33.62,15.75,1.06,9.72,0.4
2022-11-18 07:00:00,2022-11-18 08:00:00,101.0,122.0,62.9,36.35,18.98,1.72,9.45,0.4
2022-11-18 08:00:00,2022-11-18 09:00:00,196.0,528.0,64.35,37.7,20.92,1.32,13.0,0.4
2022-11-18 09:00:00,2022-11-18 10:00:00,173.0,492.25,64.83,40.85,23.9,1.04,35.17,0.4
2022-11-18 10:00:00,2022-11-18 11:00:00,103.75,385.0,74.03,44.85,21.53,1.18,56.07,0.4
2022-11-18 11:00:00,2022-11-18 12:00:00,102.25,343.25,80.77,47.7,16.65,0.84,69.2,0.4
2022-11-18 12:00:00,2022-11-18 13:00:00,93.75,218.25,42.85,33.13,19.5,0.66,84.68,0.4
2022-11-18 13:00:00,2022-11-18 14:00:00,73.25,205.25,34.7,35.98,27.52,0.55,87.28,0.4
2022-11-18 14:00:00,2022-11-18 15:00:00,66.0,161.75,28.45,31.05,33.35,0.48,84.38,0.4
2022-11-18 15:00:00,2022-11-18 16:00:00,61.25,146.75,28.15,34.38,31.02,0.49,79.35,0.4
2022-11-18 16:00:00,2022-11-18 17:00:00,67.25,130.5,33.03,37.62,31.23,0.53,68.55,0.4
2022-11-18 17:00:00,2022-11-18 18:00:00,88.75,160.5,40.62,45.55,26.88,0.8,37.08,0.4
2022-11-18 18:00:00,2022-11-18 19:00:00,140.5,174.0,53.12,52.32,19.45,1.02,16.08,0.4
2022-11-18 19:00:00,2022-11-18 20:00:00,172.75,228.0,62.9,50.23,20.45,1.23,10.55,0.4
2022-11-18 20:00:00,2022-11-18 21:00:00,201.25,410.25,72.57,47.95,19.75,1.64,10.93,0.4
2022-11-18 21:00:00,2022-11-18 22:00:00,185.5,470.0,74.38,44.4,18.58,1.38,10.75,0.4
2022-11-18 22:00:00,2022-11-18 23:00:00,142.0,434.5,73.12,39.52,17.52,1.46,11.3,0.4
2022-11-18 23:00:00,2022-11-19 00:00:00,130.0,321.75,69.12,39.4,19.3,1.49,10.6,0.4
2022-11-19 00:00:00,2022-11-19 01:00:00,120.75,266.5,65.92,41.58,11.5,1.47,10.52,0.4
2022-11-19 01:00:00,2022-11-19 02:00:00,117.0,235.75,66.22,42.48,12.28,1.35,10.4,0.4
2022-11-19 02:00:00,2022-11-19 03:00:00,108.75,229.0,64.65,49.1,10.15,1.44,10.77,0.4
2022-11-19 03:00:00,2022-11-19 04:00:00,110.0,223.25,62.97,46.35,10.8,1.38,10.65,0.4
2022-11-19 04:00:00,2022-11-19 05:00:00,103.25,206.0,60.25,45.47,10.48,1.19,10.47,0.4
2022-11-19 05:00:00,2022-11-19 06:00:00,86.5,195.0,56.33,42.75,8.62,1.01,11.45,0.4
2022-11-19 06:00:00,2022-11-19 07:00:00,71.0,156.25,53.82,37.03,8.95,0.95,12.35,0.4
2022-11-19 07:00:00,2022-11-19 08:00:00,83.75,135.5,53.58,37.45,10.38,1.07,13.1,0.4
2022-11-19 08:00:00,2022-11-19 09:00:00,126.75,146.5,57.55,39.12,13.07,1.21,15.9,0.4
2022-11-19 09:00:00,2022-11-19 10:00:00,163.5,239.25,66.65,42.2,19.02,1.36,28.67,0.4
2022-11-19 10:00:00,2022-11-19 11:00:00,136.75,324.0,70.8,45.42,18.0,1.17,65.47,0.4
2022-11-19 11:00:00,2022-11-19 12:00:00,87.25,284.0,74.93,42.37,22.8,0.88,77.95,0.4
2022-11-19 12:00:00,2022-11-19 13:00:00,62.25,151.25,77.8,30.4,26.15,0.91,81.62,0.4
2022-11-19 13:00:00,2022-11-19 14:00:00,79.25,125.75,75.62,37.02,37.08,0.96,77.6,0.4
2022-11-19 14:00:00,2022-11-19 15:00:00,91.75,174.5,70.45,33.08,64.22,0.89,72.1,0.4
2022-11-19 15:00:00,2022-11-19 16:00:00,88.75,210.0,71.93,34.62,49.1,0.85,79.05,0.4
2022-11-19 16:00:00,2022-11-19 17:00:00,81.75,215.0,71.5,37.15,38.62,0.83,66.88,0.4
2022-11-19 17:00:00,2022-11-19 18:00:00,81.0,194.0,70.62,41.27,35.58,1.26,25.35,0.4
2022-11-19 18:00:00,2022-11-19 19:00:00,,,75.83,49.15,25.55,2.03,8.85,0.4
2022-11-19 19:00:00,2022-11-19 20:00:00,218.0,632.0,79.5,45.82,23.57,1.55,8.07,0.4
2022-11-19 20:00:00,2022-11-19 21:00:00,203.25,581.75,83.05,44.07,18.7,1.48,8.2,0.4
2022-11-19 21:00:00,2022-11-19 22:00:00,149.75,415.25,87.08,41.22,17.78,1.17,8.93,0.4
2022-11-19 22:00:00,2022-11-19 23:00:00,131.0,341.75,86.15,37.42,14.3,1.53,8.82,0.4
2022-11-19 23:00:00,2022-11-20 00:00:00,154.75,275.5,80.38,38.15,11.53,1.42,10.3,0.4
2022-11-20 00:00:00,2022-11-20 01:00:00,154.75,309.75,75.3,41.05,14.43,1.55,8.5,0.4
2022-11-20 01:00:00,2022-11-20 02:00:00,174.0,329.0,75.52,39.95,15.02,1.37,9.15,0.4
2022-11-20 02:00:00,2022-11-20 03:00:00,137.5,416.0,71.88,46.55,13.93,1.28,9.07,0.4
2022-11-20 03:00:00,2022-11-20 04:00:00,109.75,366.75,70.6,45.38,13.95,1.0,13.45,0.4
2022-11-20 04:00:00,2022-11-20 05:00:00,83.75,200.0,66.62,43.58,12.05,1.01,12.07,0.4
2022-11-20 05:00:00,2022-11-20 06:00:00,81.0,143.25,64.55,42.45,11.9,1.01,11.93,0.4
2022-11-20 06:00:00,2022-11-20 07:00:00,95.75,143.25,63.42,36.3,12.38,1.29,9.07,0.4
2022-11-20 07:00:00,2022-11-20 08:00:00,134.25,176.25,63.83,36.77,13.73,1.45,10.0,0.4
2022-11-20 08:00:00,2022-11-20 09:00:00,143.5,285.25,64.75,37.9,16.48,1.18,22.47,0.4
2022-11-20 09:00:00,2022-11-20 10:00:00,133.0,289.0,73.22,37.62,21.38,1.01,63.47,0.4
2022-11-20 10:00:00,2022-11-20 11:00:00,103.5,271.0,83.83,43.28,21.67,1.1,86.22,0.4
2022-11-20 11:00:00,2022-11-20 12:00:00,95.75,244.75,90.67,43.03,198.2,0.84,48.73,0.4
2022-11-20 12:00:00,2022-11-20 13:00:00,95.5,165.0,105.15,29.17,,0.82,35.35,0.4
2022-11-20 13:00:00,2022-11-20 14:00:00,98.25,166.0,108.83,34.92,,0.82,39.9,0.4
2022-11-20 14:00:00,2022-11-20 15:00:00,103.75,180.75,110.45,28.98,183.88,0.81,47.15,0.4
2022-11-20 15:00:00,2022-11-20 16:00:00,108.75,193.5,108.45,27.17,173.85,0.77,32.38,0.4
2022-11-20 16:00:00,2022-11-20 17:00:00,112.0,206.25,107.45,27.83,188.65,0.82,27.05,0.4
2022-11-20 17:00:00,2022-11-20 18:00:00,137.5,214.0,103.33,29.7,144.05,1.13,19.62,0.4
2022-11-20 18:00:00,2022-11-20 19:00:00,178.0,244.0,98.35,39.3,129.38,1.9,9.57,0.4
2022-11-20 19:00:00,2022-11-20 20:00:00,240.0,843.0,97.72,40.23,117.28,1.76,9.38,0.4
2022-11-20 20:00:00,2022-11-20 21:00:00,218.75,760.0,99.62,39.4,49.2,1.35,9.28,0.4
2022-11-20 21:00:00,2022-11-20 22:00:00,152.5,466.0,97.9,39.08,30.9,1.41,8.45,0.4
2022-11-20 22:00:00,2022-11-20 23:00:00,157.0,323.0,89.67,33.57,24.52,1.69,12.0,0.4
2022-11-20 23:00:00,2022-11-21 00:00:00,185.5,314.25,79.55,33.48,19.27,1.51,13.2,0.4
2022-11-21 00:00:00,2022-11-21 01:00:00,158.5,340.0,70.98,33.67,14.32,1.57,14.5,0.4
2022-11-21 01:00:00,2022-11-21 02:00:00,144.25,271.0,68.55,34.97,13.08,1.57,14.72,0.4
2022-11-21 02:00:00,2022-11-21 03:00:00,137.0,244.0,66.65,41.85,11.03,1.37,16.55,0.4
2022-11-21 03:00:00,2022-11-21 04:00:00,117.5,233.5,64.65,40.68,8.88,1.22,15.57,0.4
2022-11-21 04:00:00,2022-11-21 05:00:00,110.75,194.75,62.67,40.1,9.07,1.36,10.67,0.4
2022-11-21 05:00:00,2022-11-21 06:00:00,125.5,186.75,61.2,38.47,7.5,1.34,9.4,0.4
2022-11-21 06:00:00,2022-11-21 07:00:00,120.0,218.75,58.15,33.1,9.38,1.55,9.05,0.4
2022-11-21 07:00:00,2022-11-21 08:00:00,154.5,215.5,56.3,33.4,10.45,1.34,13.07,0.4
2022-11-21 08:00:00,2022-11-21 09:00:00,161.5,287.25,60.45,33.38,13.75,1.43,22.67,0.4
2022-11-21 09:00:00,2022-11-21 10:00:00,163.5,287.75,62.95,34.2,18.18,1.17,60.5,0.4
2022-11-21 10:00:00,2022-11-21 11:00:00,139.75,305.0,67.35,41.65,22.6,1.23,84.78,0.4
2022-11-21 11:00:00,2022-11-21 12:00:00,114.0,281.75,74.9,40.73,38.2,0.95,88.55,0.4
2022-11-21 12:00:00,2022-11-21 13:00:00,100.5,202.5,78.75,31.7,34.3,0.92,99.65,0.4
2022-11-21 13:00:00,2022-11-21 14:00:00,94.75,170.0,82.88,34.92,39.65,0.84,102.05,0.4
2022-11-21 14:00:00,2022-11-21 15:00:00,92.75,160.25,75.58,29.48,42.17,0.85,103.4,0.4
2022-11-21 15:00:00,2022-11-21 16:00:00,96.5,173.5,73.25,28.0,31.28,0.84,109.07,0.4
2022-11-21 16:00:00,2022-11-21 17:00:00,94.75,189.0,73.58,29.85,21.48,0.83,85.07,0.4
2022-11-21 17:00:00,2022-11-21 18:00:00,113.25,190.75,73.57,34.0,22.1,0.93,34.73,0.4
2022-11-21 18:00:00,2022-11-21 19:00:00,144.0,232.0,79.98,38.1,19.62,0.98,11.62,0.4
2022-11-21 19:00:00,2022-11-21 20:00:00,227.0,459.0,85.17,36.9,16.02,1.15,10.35,0.4
2022-11-21 20:00:00,2022-11-21 21:00:00,228.0,477.0,87.12,35.92,16.95,1.4,10.33,0.4
2022-11-21 21:00:00,2022-11-21 22:00:00,233.25,530.0,85.22,35.98,17.0,1.71,10.43,0.4
2022-11-21 22:00:00,2022-11-21 23:00:00,226.5,525.25,80.4,31.95,17.85,1.75,10.58,0.4
2022-11-21 23:00:00,2022-11-22 00:00:00,176.25,477.75,74.1,32.58,16.93,1.73,10.47,0.4
2022-11-22 00:00:00,2022-11-22 01:00:00,145.0,333.75,68.47,33.58,18.88,1.51,10.65,0.4
2022-11-22 01:00:00,2022-11-22 02:00:00,147.25,278.75,66.97,35.38,20.98,1.48,10.57,0.4
