From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-09-16 19:00:00,2022-09-16 20:00:00,19.59,25.5,2.43,1.4,4.56,,40.3,0.2,10.66,0.0,89.1,0.94,85.7,0.0,742.56,28.04,0.0
2022-09-16 20:00:00,2022-09-16 21:00:00,22.93,27.4,2.38,1.6,4.65,,41.06,0.22,9.67,0.0,89.18,1.61,73.45,0.0,743.03,27.96,0.0
2022-09-16 21:00:00,2022-09-16 22:00:00,,,2.56,1.46,4.76,,40.95,0.25,9.21,0.0,89.05,1.4,63.61,0.0,743.18,27.95,0.0
2022-09-16 22:00:00,2022-09-16 23:00:00,29.07,38.3,2.48,1.46,4.66,,40.46,0.27,9.58,0.0,89.11,1.3,79.59,0.0,743.18,27.93,0.0
2022-09-16 23:00:00,2022-09-17 00:00:00,29.78,39.6,2.47,1.57,4.77,,40.77,0.29,10.11,0.0,89.29,1.38,77.69,0.0,743.04,27.87,0.0
2022-09-17 00:00:00,2022-09-17 01:00:00,,,2.58,1.46,4.81,,40.47,0.29,9.35,0.0,89.22,1.23,61.14,0.0,742.93,27.76,0.0
2022-09-17 01:00:00,2022-09-17 02:00:00,28.3,34.5,2.45,1.48,4.64,,40.03,0.3,8.71,0.0,89.22,1.08,67.63,0.0,742.87,27.7,0.0
2022-09-17 02:00:00,2022-09-17 03:00:00,29.08,34.6,2.56,1.46,4.78,,40.1,0.3,9.05,0.0,89.01,1.0,88.0,0.0,742.77,27.8,0.0
2022-09-17 03:00:00,2022-09-17 04:00:00,27.24,33.7,2.6,1.35,4.74,,40.14,0.31,8.21,0.0,89.31,1.23,84.76,0.0,742.56,27.77,0.0
2022-09-17 04:00:00,2022-09-17 05:00:00,,,2.49,1.39,4.62,,40.53,0.31,7.63,0.0,89.28,1.32,80.25,0.0,742.65,27.8,0.0
2022-09-17 05:00:00,2022-09-17 06:00:00,30.78,37.0,2.58,1.52,4.85,,40.7,0.32,7.32,0.0,89.13,1.38,75.21,0.0,743.24,27.83,0.0
2022-09-17 06:00:00,2022-09-17 07:00:00,32.84,37.8,2.55,1.35,4.63,,40.26,0.32,7.61,0.0,88.55,1.14,87.76,0.0,743.81,27.88,0.0
2022-09-17 07:00:00,2022-09-17 08:00:00,30.95,36.1,2.46,1.49,4.63,,40.38,0.32,8.29,0.0,87.54,1.34,92.79,0.0,744.43,28.35,0.0
2022-09-17 08:00:00,2022-09-17 09:00:00,28.26,34.8,2.5,1.58,4.75,,40.81,0.31,8.49,0.0,86.08,1.33,87.43,0.0,745.0,28.9,0.0
2022-09-17 09:00:00,2022-09-17 10:00:00,,,2.57,1.61,4.94,,40.29,0.3,10.39,0.0,82.39,1.75,74.2,0.0,745.35,29.8,0.0
2022-09-17 10:00:00,2022-09-17 11:00:00,,,2.42,1.62,4.71,,40.3,0.29,11.57,0.0,82.6,1.82,67.99,0.0,745.47,29.71,0.0
2022-09-17 11:00:00,2022-09-17 12:00:00,18.51,24.1,2.54,1.47,4.75,,40.33,0.26,14.47,0.0,78.54,1.56,63.55,0.0,745.21,30.8,0.0
2022-09-17 12:00:00,2022-09-17 13:00:00,23.0,23.4,2.51,1.44,4.69,,40.53,0.25,16.76,0.0,76.33,1.74,60.82,0.0,744.64,31.5,0.0
2022-09-17 13:00:00,2022-09-17 14:00:00,21.63,26.1,2.44,1.58,4.73,,40.17,0.24,17.66,0.0,80.25,1.57,60.49,0.0,744.04,30.32,0.02
2022-09-17 14:00:00,2022-09-17 15:00:00,26.6,26.9,2.56,1.54,4.84,,39.95,0.24,16.0,0.0,88.09,1.47,232.91,0.0,743.71,28.23,0.02
2022-09-17 15:00:00,2022-09-17 16:00:00,15.25,19.2,2.48,1.54,4.76,,39.91,0.25,17.91,0.0,88.44,1.29,130.56,0.0,744.09,27.27,0.04
2022-09-17 16:00:00,2022-09-17 17:00:00,7.9,8.1,2.46,1.72,4.87,,40.15,0.27,20.09,0.0,89.3,1.72,69.49,0.0,743.66,26.81,0.01
2022-09-17 17:00:00,2022-09-17 18:00:00,5.75,7.4,2.4,1.52,4.65,,39.48,0.27,19.1,0.0,89.24,1.15,58.22,0.0,743.52,26.86,0.0
2022-09-17 18:00:00,2022-09-17 19:00:00,5.7,9.9,2.53,1.57,4.81,,37.66,0.27,15.92,0.0,89.36,0.62,111.11,0.0,744.07,27.22,0.0
2022-09-17 19:00:00,2022-09-17 20:00:00,,,2.43,1.51,4.64,,39.96,0.27,13.04,0.0,89.38,0.63,49.99,0.0,744.67,27.41,0.0
2022-09-17 20:00:00,2022-09-17 21:00:00,11.74,17.4,2.38,1.49,4.56,,40.96,0.27,10.93,0.0,89.54,0.89,56.83,0.0,745.38,27.47,0.0
2022-09-17 21:00:00,2022-09-17 22:00:00,,,2.57,1.59,4.93,,40.9,0.28,10.88,0.0,89.67,0.87,39.0,0.0,745.56,27.38,0.0
2022-09-17 22:00:00,2022-09-17 23:00:00,14.35,19.7,2.58,1.45,4.77,,40.65,0.28,6.95,0.0,90.03,0.42,117.83,0.0,745.54,27.2,0.0
2022-09-17 23:00:00,2022-09-18 00:00:00,13.2,18.5,2.6,1.39,4.75,,41.11,0.3,5.35,0.0,89.91,0.54,154.7,0.0,745.3,27.12,0.0
2022-09-18 00:00:00,2022-09-18 01:00:00,15.94,17.6,2.56,1.61,4.89,,40.81,0.31,2.01,0.0,90.0,0.34,173.21,0.0,745.3,27.12,0.0
2022-09-18 01:00:00,2022-09-18 02:00:00,14.92,22.0,2.58,1.43,4.78,,40.94,0.33,1.87,0.0,89.9,0.5,93.72,0.0,745.29,27.17,0.0
2022-09-18 02:00:00,2022-09-18 03:00:00,11.68,19.6,2.49,1.62,4.8,,40.51,0.34,3.43,0.0,89.39,0.47,171.06,0.0,745.15,27.35,0.0
2022-09-18 03:00:00,2022-09-18 04:00:00,9.74,18.8,2.48,1.6,4.81,,40.11,0.35,3.49,0.0,89.88,0.51,153.01,0.0,744.92,27.23,0.0
2022-09-18 04:00:00,2022-09-18 05:00:00,,,2.4,1.63,4.7,,40.22,0.35,3.66,0.0,89.97,0.42,171.38,0.0,745.03,27.25,0.0
2022-09-18 05:00:00,2022-09-18 06:00:00,14.8,16.1,2.44,1.58,4.71,,40.58,0.34,3.25,0.0,90.03,0.5,87.34,0.0,745.55,27.25,0.0
2022-09-18 06:00:00,2022-09-18 07:00:00,16.85,19.8,2.46,1.53,4.71,,40.24,0.35,4.56,0.0,89.85,0.91,131.49,0.0,745.95,27.39,0.0
2022-09-18 07:00:00,2022-09-18 08:00:00,12.59,22.3,2.63,1.45,4.84,,41.79,0.33,12.95,0.0,89.19,1.54,82.69,0.0,746.36,27.49,0.0
2022-09-18 08:00:00,2022-09-18 09:00:00,,,2.47,1.53,4.71,,40.32,0.3,14.77,0.0,87.25,1.3,53.77,0.0,746.46,28.29,0.0
2022-09-18 09:00:00,2022-09-18 10:00:00,5.27,6.7,2.49,1.46,4.68,,40.49,0.27,14.98,0.0,80.55,1.1,94.93,0.0,746.67,30.55,0.0
2022-09-18 10:00:00,2022-09-18 11:00:00,3.73,8.5,2.61,1.59,4.93,,40.48,0.26,15.61,0.0,75.53,1.43,73.96,0.0,746.85,31.71,0.0
2022-09-18 11:00:00,2022-09-18 12:00:00,,,2.63,1.28,4.75,,40.5,0.25,17.56,0.0,74.23,1.54,65.72,0.0,746.59,32.13,0.0
2022-09-18 12:00:00,2022-09-18 13:00:00,8.51,14.7,2.38,1.7,4.73,0.05,40.21,0.24,18.57,0.0,68.11,1.0,228.37,0.0,746.03,34.12,0.0
2022-09-18 13:00:00,2022-09-18 14:00:00,14.08,14.7,2.45,1.6,4.77,0.09,40.42,0.24,24.11,0.0,68.45,1.33,267.55,0.0,745.35,34.08,0.0
2022-09-18 14:00:00,2022-09-18 15:00:00,13.52,19.9,2.54,1.53,4.8,0.12,41.14,0.24,24.45,0.0,66.78,1.38,187.68,0.0,744.71,34.47,0.0
2022-09-18 15:00:00,2022-09-18 16:00:00,,,2.6,1.57,4.93,0.12,40.93,0.23,25.65,0.0,66.81,1.16,226.38,0.0,744.38,34.28,0.0
2022-09-18 16:00:00,2022-09-18 17:00:00,19.71,24.3,2.53,1.55,4.78,0.22,41.19,0.23,23.26,0.0,70.58,1.11,62.85,0.0,744.16,33.17,0.0
2022-09-18 17:00:00,2022-09-18 18:00:00,19.8,21.4,2.5,1.57,4.81,0.17,40.16,0.22,18.89,0.0,76.56,0.74,63.08,0.0,744.24,31.65,0.0
2022-09-18 18:00:00,2022-09-18 19:00:00,18.34,23.2,2.48,1.62,4.76,0.31,39.64,0.23,9.23,0.0,83.06,0.44,261.21,0.0,744.5,30.09,0.0
2022-09-18 19:00:00,2022-09-18 20:00:00,21.53,25.7,2.48,1.43,4.64,0.16,40.69,0.25,4.37,0.0,85.69,0.4,116.92,0.0,745.1,29.51,0.0
2022-09-18 20:00:00,2022-09-18 21:00:00,28.05,34.1,2.46,1.68,4.83,0.17,41.07,0.3,2.37,0.0,87.25,0.34,98.49,0.0,745.76,29.0,0.0
2022-09-18 21:00:00,2022-09-18 22:00:00,28.79,33.5,2.5,1.51,4.72,0.04,41.88,0.33,1.12,0.0,87.86,0.32,137.03,0.0,745.87,28.71,0.0
2022-09-18 22:00:00,2022-09-18 23:00:00,21.75,30.0,2.48,1.53,4.71,0.03,41.48,0.34,1.21,0.0,88.26,0.42,93.75,0.0,745.92,28.39,0.0
2022-09-18 23:00:00,2022-09-19 00:00:00,16.12,30.1,2.58,1.44,4.8,,39.99,0.35,3.7,0.0,87.83,0.46,142.71,0.0,745.89,28.06,0.0
2022-09-19 00:00:00,2022-09-19 01:00:00,23.15,30.0,2.5,1.47,4.7,,38.57,0.35,2.77,0.0,87.61,0.38,167.29,0.0,745.72,27.99,0.0
2022-09-19 01:00:00,2022-09-19 02:00:00,22.91,31.4,2.41,1.55,4.63,,40.0,0.36,3.84,0.0,87.92,0.47,150.41,0.0,745.52,27.97,0.0
2022-09-19 02:00:00,2022-09-19 03:00:00,22.61,27.5,2.41,1.56,4.66,0.01,40.66,0.36,1.48,0.0,88.23,0.36,156.74,0.0,745.29,27.83,0.0
2022-09-19 03:00:00,2022-09-19 04:00:00,22.99,34.2,2.52,1.66,4.87,,40.2,0.36,1.0,0.0,88.57,0.39,125.09,0.0,745.24,27.64,0.0
2022-09-19 04:00:00,2022-09-19 05:00:00,23.29,29.0,2.58,1.35,4.7,,40.12,0.37,1.45,0.0,88.81,0.42,149.11,0.0,745.31,27.62,0.0
2022-09-19 05:00:00,2022-09-19 06:00:00,26.04,29.3,2.5,1.61,4.81,,40.21,0.39,1.33,0.0,89.19,0.43,288.94,0.0,745.58,27.61,0.0
2022-09-19 06:00:00,2022-09-19 07:00:00,22.09,30.9,2.46,1.81,4.96,,40.18,0.4,2.25,0.0,89.0,0.44,182.31,0.0,745.94,28.62,0.0
2022-09-19 07:00:00,2022-09-19 08:00:00,33.55,40.9,2.56,1.34,4.66,,41.79,0.41,8.14,0.0,77.92,0.75,92.02,0.0,746.38,31.77,0.0
2022-09-19 08:00:00,2022-09-19 09:00:00,21.88,23.1,2.55,1.57,4.85,,42.07,0.39,14.32,0.0,69.32,1.03,83.33,0.0,746.82,34.02,0.0
2022-09-19 09:00:00,2022-09-19 10:00:00,17.49,18.21,2.48,1.59,4.77,,41.77,0.36,20.23,0.0,64.21,1.21,84.43,0.0,747.06,35.24,0.0
2022-09-19 10:00:00,2022-09-19 11:00:00,20.14,23.9,2.4,1.61,4.71,,41.62,0.34,24.38,0.0,63.29,1.35,93.61,0.0,747.15,35.53,0.0
2022-09-19 11:00:00,2022-09-19 12:00:00,18.83,22.8,2.62,1.4,4.8,0.04,41.34,0.33,25.8,0.0,60.3,1.66,88.08,0.0,746.84,36.57,0.0
2022-09-19 12:00:00,2022-09-19 13:00:00,20.56,24.3,2.39,1.62,4.71,0.01,38.62,0.34,29.48,0.0,57.92,1.38,108.0,0.0,746.02,36.87,0.0
2022-09-19 13:00:00,2022-09-19 14:00:00,23.43,36.5,2.55,1.58,4.87,,38.8,0.31,28.13,0.0,54.68,0.92,121.48,0.0,745.11,38.09,0.0
2022-09-19 14:00:00,2022-09-19 15:00:00,25.66,29.1,2.58,1.39,4.75,0.08,39.02,0.32,27.47,0.0,51.6,0.84,160.65,0.0,744.29,38.49,0.0
2022-09-19 15:00:00,2022-09-19 16:00:00,27.85,30.2,2.5,1.48,4.7,0.04,38.78,0.3,31.48,0.0,55.96,1.05,126.86,0.0,744.05,37.3,0.0
2022-09-19 16:00:00,2022-09-19 17:00:00,28.09,34.1,2.46,1.52,4.7,0.62,41.28,0.29,24.16,0.0,61.69,1.36,41.3,0.0,744.39,35.89,0.0
2022-09-19 17:00:00,2022-09-19 18:00:00,29.47,34.0,2.43,1.54,4.67,1.05,40.77,0.26,22.62,0.0,77.41,3.43,101.81,0.0,745.35,28.88,0.04
2022-09-19 18:00:00,2022-09-19 19:00:00,4.5,18.1,2.5,1.43,4.64,1.08,40.69,0.23,16.09,0.0,86.26,0.8,112.22,0.0,745.8,27.31,0.0
2022-09-19 19:00:00,2022-09-19 20:00:00,12.51,18.1,2.51,1.35,4.62,0.62,40.74,0.27,13.18,0.0,85.4,0.66,110.82,0.0,746.44,27.49,0.01
2022-09-19 20:00:00,2022-09-19 21:00:00,13.88,21.5,2.43,1.51,4.68,0.35,40.09,0.3,10.18,0.0,85.49,0.68,151.31,0.0,746.79,27.94,0.0
2022-09-19 21:00:00,2022-09-19 22:00:00,19.3,20.6,2.61,1.5,4.88,0.19,40.57,0.3,11.9,0.0,85.29,1.13,73.61,0.0,747.22,27.7,0.0
2022-09-19 22:00:00,2022-09-19 23:00:00,10.29,16.0,2.61,1.43,4.83,0.02,41.32,0.29,13.24,0.0,85.04,1.49,132.06,0.0,747.1,27.9,0.0
2022-09-19 23:00:00,2022-09-20 00:00:00,8.92,14.4,2.58,1.45,4.79,,41.25,0.29,13.19,0.0,84.57,1.03,47.38,0.0,746.72,27.99,0.0
2022-09-20 00:00:00,2022-09-20 01:00:00,12.23,13.4,2.4,1.59,4.68,,40.08,0.28,10.9,0.0,84.62,0.61,94.69,0.0,746.31,28.21,0.0
2022-09-20 01:00:00,2022-09-20 02:00:00,10.93,17.6,2.44,1.53,4.67,,40.69,0.27,7.9,0.0,84.85,0.47,78.14,0.0,745.73,28.35,0.0
2022-09-20 02:00:00,2022-09-20 03:00:00,15.5,18.5,2.5,1.62,4.84,,41.02,0.27,4.96,0.0,85.3,0.55,211.33,0.0,745.11,28.43,0.0
2022-09-20 03:00:00,2022-09-20 04:00:00,15.6,21.0,2.47,1.49,4.67,,41.11,0.28,3.53,0.0,85.81,0.34,128.28,0.0,744.98,28.39,0.0
2022-09-20 04:00:00,2022-09-20 05:00:00,14.52,19.0,2.51,1.56,4.79,,40.29,0.28,2.71,0.0,86.02,0.51,76.04,0.0,745.06,28.36,0.0
2022-09-20 05:00:00,2022-09-20 06:00:00,11.08,19.8,2.48,1.55,4.75,,40.82,0.29,1.11,0.0,86.11,0.46,124.51,0.0,745.39,28.26,0.0
2022-09-20 06:00:00,2022-09-20 07:00:00,14.1,18.2,2.45,1.55,4.69,,39.32,0.29,2.78,0.0,86.16,0.48,87.62,0.0,745.99,28.95,0.0
2022-09-20 07:00:00,2022-09-20 08:00:00,17.62,22.4,2.53,1.53,4.8,,40.58,0.29,6.13,0.0,82.64,0.97,111.46,0.0,746.68,30.26,0.0
2022-09-20 08:00:00,2022-09-20 09:00:00,25.91,28.6,2.59,1.4,4.78,,39.5,0.29,11.11,0.0,73.83,1.25,118.85,0.0,747.09,32.57,0.0
2022-09-20 09:00:00,2022-09-20 10:00:00,20.1,30.8,2.46,1.47,4.65,0.01,39.24,0.27,15.68,0.0,67.97,1.6,41.75,0.0,747.18,33.53,0.0
2022-09-20 10:00:00,2022-09-20 11:00:00,15.11,21.2,2.53,1.46,4.75,0.14,39.71,0.25,16.45,0.0,64.18,1.54,84.1,0.0,747.03,34.68,0.0
2022-09-20 11:00:00,2022-09-20 12:00:00,15.59,20.9,2.54,1.46,4.75,0.39,41.34,0.23,18.54,0.0,64.59,1.75,59.44,0.0,746.71,34.62,0.0
2022-09-20 12:00:00,2022-09-20 13:00:00,17.75,24.0,2.44,1.57,4.7,0.56,39.79,0.23,20.76,0.0,63.06,2.14,55.82,0.0,745.97,35.33,0.0
2022-09-20 13:00:00,2022-09-20 14:00:00,18.29,25.2,2.42,1.47,4.62,0.97,40.91,0.21,20.76,0.0,62.75,1.75,49.91,0.0,745.2,35.58,0.0
2022-09-20 14:00:00,2022-09-20 15:00:00,18.11,22.1,2.5,1.56,4.78,0.82,40.85,0.21,19.49,0.0,69.85,1.07,59.45,0.0,744.23,33.4,0.0
2022-09-20 15:00:00,2022-09-20 16:00:00,18.49,25.2,2.62,1.39,4.76,0.91,40.81,0.21,20.71,0.0,70.65,0.82,140.14,0.0,743.6,33.83,0.01
2022-09-20 16:00:00,2022-09-20 17:00:00,25.4,32.4,2.62,1.45,4.84,0.81,40.69,0.21,17.18,0.0,71.15,1.38,57.35,0.0,743.58,32.84,0.0
2022-09-20 17:00:00,2022-09-20 18:00:00,13.75,24.6,2.52,1.56,4.81,0.64,39.09,0.2,18.23,0.0,71.39,1.23,40.76,0.0,743.75,32.86,0.0
2022-09-20 18:00:00,2022-09-20 19:00:00,13.11,22.5,2.48,1.52,4.71,0.68,41.03,0.13,26.27,0.0,76.29,0.94,56.66,0.0,744.26,31.46,0.0
2022-09-20 19:00:00,2022-09-20 20:00:00,14.18,22.8,2.47,1.57,4.77,0.66,40.65,0.16,15.83,0.0,78.73,0.94,87.3,0.0,744.84,31.12,0.0
2022-09-20 20:00:00,2022-09-20 21:00:00,23.78,29.7,2.42,1.43,4.54,0.36,41.2,0.19,13.79,0.0,77.16,1.77,40.76,0.0,745.61,30.81,0.0
2022-09-20 21:00:00,2022-09-20 22:00:00,23.9,27.9,2.56,1.52,4.84,0.3,40.57,0.2,13.17,0.0,74.03,1.65,53.51,0.0,746.09,29.84,0.0
2022-09-20 22:00:00,2022-09-20 23:00:00,17.63,18.9,2.5,1.44,4.68,0.03,40.55,0.2,12.0,0.0,75.69,1.84,52.44,0.0,746.19,29.18,0.0
2022-09-20 23:00:00,2022-09-21 00:00:00,14.47,15.7,2.52,1.43,4.68,0.06,39.2,0.21,11.47,0.0,77.65,1.93,56.74,0.0,745.91,29.08,0.0
2022-09-21 00:00:00,2022-09-21 01:00:00,12.83,20.4,2.58,1.45,4.82,0.02,38.92,0.21,11.11,0.0,79.28,1.83,55.35,0.0,745.7,29.15,0.0
2022-09-21 01:00:00,2022-09-21 02:00:00,17.2,28.2,2.5,1.6,4.81,,39.29,0.21,12.36,0.0,79.19,1.98,59.13,0.0,745.27,29.46,0.0
2022-09-21 02:00:00,2022-09-21 03:00:00,16.23,26.8,2.47,1.61,4.78,,40.65,0.21,13.28,0.0,79.28,1.98,57.45,0.0,745.07,29.65,0.0
2022-09-21 03:00:00,2022-09-21 04:00:00,19.91,29.4,2.52,1.58,4.83,,41.37,0.21,14.29,0.0,79.76,1.9,58.94,0.0,745.09,29.68,0.0
2022-09-21 04:00:00,2022-09-21 05:00:00,19.51,27.3,2.48,1.48,4.7,,41.28,0.21,13.0,0.0,80.78,2.11,57.46,0.0,745.1,29.57,0.0
2022-09-21 05:00:00,2022-09-21 06:00:00,20.09,30.4,2.57,1.52,4.82,,41.27,0.21,12.45,0.0,81.88,2.11,64.34,0.0,745.38,29.42,0.0
2022-09-21 06:00:00,2022-09-21 07:00:00,21.47,30.5,2.55,1.35,4.67,,41.74,0.21,12.12,0.0,80.93,2.18,68.01,0.0,745.76,29.84,0.0
2022-09-21 07:00:00,2022-09-21 08:00:00,19.84,30.2,2.5,1.43,4.67,0.02,42.89,0.22,13.34,0.0,76.88,2.81,68.12,0.0,745.97,31.11,0.0
2022-09-21 08:00:00,2022-09-21 09:00:00,25.87,30.0,2.51,1.61,4.84,0.04,41.82,0.22,16.86,0.0,73.29,2.97,77.78,0.0,746.21,32.09,0.01
2022-09-21 09:00:00,2022-09-21 10:00:00,20.33,28.7,2.5,1.31,4.55,0.1,42.11,0.21,20.75,0.0,70.54,3.17,73.11,0.0,746.44,32.74,0.01
2022-09-21 10:00:00,2022-09-21 11:00:00,16.48,24.1,2.46,1.42,4.59,0.3,41.89,0.2,23.9,0.0,67.41,3.05,74.53,0.0,746.49,33.44,0.01
2022-09-21 11:00:00,2022-09-21 12:00:00,20.8,27.6,2.56,1.55,4.87,0.28,40.77,0.22,26.12,0.0,64.16,2.94,79.66,0.0,746.21,34.39,0.01
2022-09-21 12:00:00,2022-09-21 13:00:00,20.02,39.9,2.59,1.65,5.01,0.06,39.53,0.24,26.57,0.0,62.59,3.11,79.07,0.0,745.67,34.64,0.01
2022-09-21 13:00:00,2022-09-21 14:00:00,22.0,40.7,2.52,1.46,4.7,0.1,39.34,0.24,25.96,0.0,62.42,2.72,85.22,0.0,745.06,34.75,0.0
2022-09-21 14:00:00,2022-09-21 15:00:00,21.51,42.9,2.52,1.43,4.69,0.22,39.14,0.23,25.16,0.0,62.0,2.64,87.06,0.0,744.42,35.01,0.0
2022-09-21 15:00:00,2022-09-21 16:00:00,10.9,28.1,2.55,1.69,4.97,0.47,38.7,0.23,24.94,0.0,61.06,3.02,73.94,0.0,743.85,35.16,0.0
2022-09-21 16:00:00,2022-09-21 17:00:00,13.54,44.8,2.35,1.6,4.63,0.42,38.74,0.23,25.07,0.0,65.0,2.5,78.91,0.0,743.48,34.02,0.0
2022-09-21 17:00:00,2022-09-21 18:00:00,15.75,27.7,2.56,1.53,4.83,0.73,40.25,0.11,33.67,0.0,69.23,1.63,75.69,0.0,743.48,32.72,0.0
2022-09-21 18:00:00,2022-09-21 19:00:00,11.59,20.1,2.62,1.4,4.78,1.44,41.57,0.08,19.8,0.0,72.8,1.6,56.88,0.0,744.13,31.67,0.0
2022-09-21 19:00:00,2022-09-21 20:00:00,14.44,20.4,2.47,1.55,4.72,1.47,41.72,0.1,15.51,0.0,75.1,1.25,57.41,0.0,745.06,31.18,0.0
2022-09-21 20:00:00,2022-09-21 21:00:00,18.32,26.3,2.45,1.55,4.7,1.29,42.02,0.14,13.82,0.0,76.22,1.5,62.76,0.0,745.52,30.9,0.0
2022-09-21 21:00:00,2022-09-21 22:00:00,20.95,31.3,2.46,1.55,4.73,1.13,41.84,0.17,13.99,0.0,76.61,1.79,68.62,0.0,745.95,30.77,0.0
2022-09-21 22:00:00,2022-09-21 23:00:00,20.51,30.7,2.53,1.51,4.77,0.77,41.8,0.19,13.68,0.0,77.54,2.0,61.92,0.0,745.94,30.61,0.0
2022-09-21 23:00:00,2022-09-22 00:00:00,20.79,29.6,2.64,1.41,4.83,0.66,41.89,0.2,14.59,0.0,78.22,2.43,69.44,0.0,745.62,30.51,0.0
2022-09-22 00:00:00,2022-09-22 01:00:00,22.66,31.0,2.53,1.49,4.76,0.54,42.11,0.21,15.67,0.0,78.16,2.0,77.78,0.0,745.57,30.62,0.0
2022-09-22 01:00:00,2022-09-22 02:00:00,24.36,33.4,2.45,1.51,4.67,0.43,41.82,0.21,15.86,0.0,78.74,2.16,68.37,0.0,745.65,30.56,0.0
2022-09-22 02:00:00,2022-09-22 03:00:00,24.3,35.8,2.49,1.6,4.82,0.54,41.85,0.22,14.04,0.0,80.68,2.4,59.61,0.0,745.35,30.08,0.0
2022-09-22 03:00:00,2022-09-22 04:00:00,24.4,31.6,2.53,1.52,4.79,0.48,42.05,0.21,13.74,0.0,81.66,2.3,56.73,0.0,744.78,29.83,0.0
2022-09-22 04:00:00,2022-09-22 05:00:00,16.97,28.8,2.56,1.5,4.82,0.56,42.16,0.21,15.02,0.0,81.3,2.66,65.13,0.0,744.6,29.78,0.0
2022-09-22 05:00:00,2022-09-22 06:00:00,21.59,28.9,2.43,1.55,4.68,0.65,42.31,0.21,14.44,0.0,82.09,2.21,62.77,0.0,744.77,29.61,0.0
2022-09-22 06:00:00,2022-09-22 07:00:00,21.41,30.2,2.46,1.61,4.78,0.62,42.25,0.22,12.42,0.0,82.01,2.4,63.33,0.0,745.45,29.86,0.0
2022-09-22 07:00:00,2022-09-22 08:00:00,31.09,35.8,2.5,1.56,4.77,0.79,42.47,0.23,13.18,0.0,79.59,2.32,76.92,0.0,746.27,30.68,0.0
2022-09-22 08:00:00,2022-09-22 09:00:00,29.05,37.3,2.53,1.57,4.83,0.98,42.17,0.24,15.73,0.0,75.83,2.7,85.36,0.0,746.78,31.84,0.0
2022-09-22 09:00:00,2022-09-22 10:00:00,32.62,41.7,2.47,1.74,4.92,1.63,43.45,0.22,22.17,0.0,68.48,2.67,94.37,0.0,746.89,33.58,0.0
2022-09-22 10:00:00,2022-09-22 11:00:00,30.35,39.3,2.42,1.48,4.6,1.43,42.69,0.21,23.15,0.0,67.25,2.45,86.54,0.0,746.81,34.06,0.0
2022-09-22 11:00:00,2022-09-22 12:00:00,24.63,34.0,2.49,1.7,4.88,1.66,42.47,0.21,26.79,0.0,63.73,2.98,89.76,0.0,746.35,34.95,0.0
2022-09-22 12:00:00,2022-09-22 13:00:00,30.08,36.8,2.53,1.35,4.65,1.87,41.21,0.21,29.32,0.0,61.21,2.52,83.42,0.0,745.8,35.58,0.0
2022-09-22 13:00:00,2022-09-22 14:00:00,31.18,35.7,2.52,1.42,4.66,1.93,42.2,0.21,30.05,0.0,58.26,2.48,90.5,0.0,745.05,36.41,0.0
2022-09-22 14:00:00,2022-09-22 15:00:00,21.33,34.7,2.53,1.66,4.92,2.04,42.0,0.2,28.57,0.0,58.37,2.26,71.66,0.0,744.44,36.7,0.0
2022-09-22 15:00:00,2022-09-22 16:00:00,27.46,62.9,2.46,1.61,4.77,2.0,41.85,0.2,30.35,0.0,59.35,2.04,68.84,0.0,743.93,36.51,0.0
2022-09-22 16:00:00,2022-09-22 17:00:00,26.23,38.5,2.5,1.61,4.84,1.84,41.25,0.2,30.93,0.0,62.58,1.58,68.81,0.0,743.73,35.73,0.0
2022-09-22 17:00:00,2022-09-22 18:00:00,19.36,39.2,2.58,1.35,4.72,1.61,41.71,0.2,29.47,0.0,68.66,1.08,70.61,0.0,743.8,33.75,0.0
2022-09-22 18:00:00,2022-09-22 19:00:00,32.22,38.7,2.66,1.32,4.78,1.43,41.62,0.21,23.66,0.0,73.78,0.9,61.96,0.0,744.33,32.48,0.0
2022-09-22 19:00:00,2022-09-22 20:00:00,35.53,42.9,2.5,1.5,4.74,1.36,41.67,0.21,18.74,0.0,76.25,1.08,53.68,0.0,745.08,31.91,0.0
2022-09-22 20:00:00,2022-09-22 21:00:00,42.55,56.1,2.48,1.51,4.73,1.36,41.7,0.24,16.82,0.0,77.76,1.26,58.2,0.0,745.78,31.67,0.0
2022-09-22 21:00:00,2022-09-22 22:00:00,47.29,56.0,2.47,1.52,4.7,1.32,41.92,0.27,16.5,0.0,76.66,1.68,65.6,0.0,746.21,31.66,0.0
2022-09-22 22:00:00,2022-09-22 23:00:00,43.48,61.7,2.4,1.54,4.61,1.09,42.44,0.28,14.74,0.0,77.52,1.46,58.99,0.0,746.37,31.32,0.0
2022-09-22 23:00:00,2022-09-23 00:00:00,27.73,44.6,2.55,1.59,4.87,0.91,42.06,0.29,12.92,0.0,79.07,1.67,66.15,0.0,746.3,30.94,0.0
2022-09-23 00:00:00,2022-09-23 01:00:00,38.74,44.2,2.5,1.54,4.77,0.65,41.94,0.29,12.51,0.0,80.47,1.75,65.45,0.0,746.03,30.55,0.0
