From Date,To Date,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2022-10-05 20:00:00,2022-10-05 21:00:00,33.4,0.45,8.89
2022-10-05 21:00:00,2022-10-05 22:00:00,17.38,0.45,8.67
2022-10-05 22:00:00,2022-10-05 23:00:00,13.15,0.53,8.64
2022-10-05 23:00:00,2022-10-06 00:00:00,18.37,0.57,8.49
2022-10-06 00:00:00,2022-10-06 01:00:00,13.7,0.52,8.71
2022-10-06 01:00:00,2022-10-06 02:00:00,8.38,0.52,8.67
2022-10-06 02:00:00,2022-10-06 03:00:00,7.85,0.48,8.49
2022-10-06 03:00:00,2022-10-06 04:00:00,13.23,0.49,8.43
2022-10-06 04:00:00,2022-10-06 05:00:00,14.43,0.47,7.75
2022-10-06 05:00:00,2022-10-06 06:00:00,,,
2022-10-06 06:00:00,2022-10-06 07:00:00,,,
2022-10-06 07:00:00,2022-10-06 08:00:00,,,
2022-10-06 08:00:00,2022-10-06 09:00:00,,,
2022-10-06 09:00:00,2022-10-06 10:00:00,,0.0,
2022-10-06 10:00:00,2022-10-06 11:00:00,6.78,0.9,9.12
2022-10-06 11:00:00,2022-10-06 12:00:00,12.18,0.84,8.45
2022-10-06 12:00:00,2022-10-06 13:00:00,17.18,0.72,8.54
2022-10-06 13:00:00,2022-10-06 14:00:00,6.75,0.74,8.39
2022-10-06 14:00:00,2022-10-06 15:00:00,9.53,0.62,8.41
2022-10-06 15:00:00,2022-10-06 16:00:00,9.35,0.58,9.06
2022-10-06 16:00:00,2022-10-06 17:00:00,9.03,0.67,8.2
2022-10-06 17:00:00,2022-10-06 18:00:00,9.93,0.72,8.36
2022-10-06 18:00:00,2022-10-06 19:00:00,17.15,0.73,8.27
2022-10-06 19:00:00,2022-10-06 20:00:00,12.7,0.65,8.2
2022-10-06 20:00:00,2022-10-06 21:00:00,10.32,0.48,8.21
2022-10-06 21:00:00,2022-10-06 22:00:00,9.47,0.51,8.23
2022-10-06 22:00:00,2022-10-06 23:00:00,12.93,0.42,7.9
2022-10-06 23:00:00,2022-10-07 00:00:00,17.2,0.44,8.09
2022-10-07 00:00:00,2022-10-07 01:00:00,10.43,0.44,8.33
2022-10-07 01:00:00,2022-10-07 02:00:00,,,
2022-10-07 02:00:00,2022-10-07 03:00:00,,,
2022-10-07 03:00:00,2022-10-07 04:00:00,,,
2022-10-07 04:00:00,2022-10-07 05:00:00,,,
2022-10-07 05:00:00,2022-10-07 06:00:00,,,
2022-10-07 06:00:00,2022-10-07 07:00:00,,,
2022-10-07 07:00:00,2022-10-07 08:00:00,,,
2022-10-07 08:00:00,2022-10-07 09:00:00,,,
2022-10-07 09:00:00,2022-10-07 10:00:00,14.53,0.72,7.97
2022-10-07 10:00:00,2022-10-07 11:00:00,20.65,0.69,8.74
2022-10-07 11:00:00,2022-10-07 12:00:00,16.98,0.56,8.93
2022-10-07 12:00:00,2022-10-07 13:00:00,20.45,0.68,9.57
2022-10-07 13:00:00,2022-10-07 14:00:00,11.53,0.7,9.18
2022-10-07 14:00:00,2022-10-07 15:00:00,5.15,0.61,8.29
2022-10-07 15:00:00,2022-10-07 16:00:00,8.12,0.56,8.46
2022-10-07 16:00:00,2022-10-07 17:00:00,17.47,0.56,8.41
2022-10-07 17:00:00,2022-10-07 18:00:00,17.05,0.6,8.04
2022-10-07 18:00:00,2022-10-07 19:00:00,12.48,0.43,7.9
2022-10-07 19:00:00,2022-10-07 20:00:00,7.8,0.44,8.37
2022-10-07 20:00:00,2022-10-07 21:00:00,6.6,0.48,8.57
2022-10-07 21:00:00,2022-10-07 22:00:00,5.62,0.45,8.24
2022-10-07 22:00:00,2022-10-07 23:00:00,5.85,0.51,8.15
2022-10-07 23:00:00,2022-10-08 00:00:00,10.5,0.5,8.21
2022-10-08 00:00:00,2022-10-08 01:00:00,7.83,0.55,8.41
2022-10-08 01:00:00,2022-10-08 02:00:00,6.28,0.52,8.47
2022-10-08 02:00:00,2022-10-08 03:00:00,14.8,0.52,8.21
2022-10-08 03:00:00,2022-10-08 04:00:00,13.68,0.48,8.08
2022-10-08 04:00:00,2022-10-08 05:00:00,10.43,0.59,8.05
2022-10-08 05:00:00,2022-10-08 06:00:00,10.05,0.56,8.16
2022-10-08 06:00:00,2022-10-08 07:00:00,10.68,0.3,8.17
2022-10-08 07:00:00,2022-10-08 08:00:00,9.52,0.31,8.55
2022-10-08 08:00:00,2022-10-08 09:00:00,26.0,0.59,8.61
2022-10-08 09:00:00,2022-10-08 10:00:00,25.18,0.59,8.93
2022-10-08 10:00:00,2022-10-08 11:00:00,39.95,0.67,9.63
2022-10-08 11:00:00,2022-10-08 12:00:00,33.73,0.7,10.66
2022-10-08 12:00:00,2022-10-08 13:00:00,14.75,0.69,11.17
2022-10-08 13:00:00,2022-10-08 14:00:00,8.8,0.66,11.44
2022-10-08 14:00:00,2022-10-08 15:00:00,4.7,0.66,11.51
2022-10-08 15:00:00,2022-10-08 16:00:00,6.45,0.63,11.28
2022-10-08 16:00:00,2022-10-08 17:00:00,11.75,0.48,10.42
2022-10-08 17:00:00,2022-10-08 18:00:00,13.95,0.48,9.02
2022-10-08 18:00:00,2022-10-08 19:00:00,11.0,0.45,9.05
2022-10-08 19:00:00,2022-10-08 20:00:00,7.33,0.49,9.12
2022-10-08 20:00:00,2022-10-08 21:00:00,6.83,0.46,8.4
2022-10-08 21:00:00,2022-10-08 22:00:00,9.45,0.46,8.07
2022-10-08 22:00:00,2022-10-08 23:00:00,10.18,0.43,7.84
2022-10-08 23:00:00,2022-10-09 00:00:00,11.7,0.45,8.14
2022-10-09 00:00:00,2022-10-09 01:00:00,18.23,0.44,7.78
2022-10-09 01:00:00,2022-10-09 02:00:00,11.65,0.48,7.99
2022-10-09 02:00:00,2022-10-09 03:00:00,10.2,0.65,8.33
2022-10-09 03:00:00,2022-10-09 04:00:00,17.85,0.59,8.4
2022-10-09 04:00:00,2022-10-09 05:00:00,16.4,0.33,8.51
2022-10-09 05:00:00,2022-10-09 06:00:00,9.9,0.37,8.53
2022-10-09 06:00:00,2022-10-09 07:00:00,8.85,0.7,9.66
2022-10-09 07:00:00,2022-10-09 08:00:00,61.08,0.7,11.07
2022-10-09 08:00:00,2022-10-09 09:00:00,223.95,0.82,12.11
2022-10-09 09:00:00,2022-10-09 10:00:00,111.85,0.76,10.09
2022-10-09 10:00:00,2022-10-09 11:00:00,41.48,0.65,7.4
2022-10-09 11:00:00,2022-10-09 12:00:00,28.43,0.6,7.99
2022-10-09 12:00:00,2022-10-09 13:00:00,17.48,0.37,7.71
2022-10-09 13:00:00,2022-10-09 14:00:00,9.57,0.33,8.74
2022-10-09 14:00:00,2022-10-09 15:00:00,30.0,0.42,7.72
2022-10-09 15:00:00,2022-10-09 16:00:00,23.4,0.38,6.83
2022-10-09 16:00:00,2022-10-09 17:00:00,13.3,0.46,7.22
2022-10-09 17:00:00,2022-10-09 18:00:00,10.75,0.5,6.79
2022-10-09 18:00:00,2022-10-09 19:00:00,18.43,0.48,5.97
2022-10-09 19:00:00,2022-10-09 20:00:00,14.38,0.43,5.88
2022-10-09 20:00:00,2022-10-09 21:00:00,8.83,0.46,6.7
2022-10-09 21:00:00,2022-10-09 22:00:00,5.5,0.45,6.19
2022-10-09 22:00:00,2022-10-09 23:00:00,8.8,0.34,6.63
2022-10-09 23:00:00,2022-10-10 00:00:00,7.17,0.32,5.67
2022-10-10 00:00:00,2022-10-10 01:00:00,16.88,0.33,6.15
2022-10-10 01:00:00,2022-10-10 02:00:00,31.4,0.35,5.57
2022-10-10 02:00:00,2022-10-10 03:00:00,19.38,0.49,6.5
2022-10-10 03:00:00,2022-10-10 04:00:00,11.6,0.5,6.03
2022-10-10 04:00:00,2022-10-10 05:00:00,18.18,0.43,5.82
2022-10-10 05:00:00,2022-10-10 06:00:00,10.2,0.5,6.37
2022-10-10 06:00:00,2022-10-10 07:00:00,8.38,0.44,6.26
2022-10-10 07:00:00,2022-10-10 08:00:00,7.88,0.48,6.93
2022-10-10 08:00:00,2022-10-10 09:00:00,7.45,0.68,6.9
2022-10-10 09:00:00,2022-10-10 10:00:00,8.85,0.73,6.5
2022-10-10 10:00:00,2022-10-10 11:00:00,13.15,0.35,7.0
2022-10-10 11:00:00,2022-10-10 12:00:00,13.0,0.35,7.09
2022-10-10 12:00:00,2022-10-10 13:00:00,9.8,0.36,7.17
2022-10-10 13:00:00,2022-10-10 14:00:00,11.65,0.37,7.78
2022-10-10 14:00:00,2022-10-10 15:00:00,19.93,0.37,7.62
2022-10-10 15:00:00,2022-10-10 16:00:00,10.47,0.39,7.74
2022-10-10 16:00:00,2022-10-10 17:00:00,10.15,0.42,7.79
2022-10-10 17:00:00,2022-10-10 18:00:00,10.85,0.51,7.55
2022-10-10 18:00:00,2022-10-10 19:00:00,7.1,0.51,7.74
2022-10-10 19:00:00,2022-10-10 20:00:00,5.75,0.48,7.94
2022-10-10 20:00:00,2022-10-10 21:00:00,2.7,0.55,8.02
2022-10-10 21:00:00,2022-10-10 22:00:00,3.47,0.61,8.41
2022-10-10 22:00:00,2022-10-10 23:00:00,9.35,0.53,8.67
2022-10-10 23:00:00,2022-10-11 00:00:00,7.8,0.52,8.52
2022-10-11 00:00:00,2022-10-11 01:00:00,14.8,0.51,8.18
2022-10-11 01:00:00,2022-10-11 02:00:00,12.78,0.43,8.01
2022-10-11 02:00:00,2022-10-11 03:00:00,9.53,0.7,8.14
2022-10-11 03:00:00,2022-10-11 04:00:00,9.25,0.68,8.51
2022-10-11 04:00:00,2022-10-11 05:00:00,9.18,0.54,8.44
2022-10-11 05:00:00,2022-10-11 06:00:00,9.15,0.52,8.28
2022-10-11 06:00:00,2022-10-11 07:00:00,11.35,0.5,8.38
2022-10-11 07:00:00,2022-10-11 08:00:00,10.27,0.54,8.51
2022-10-11 08:00:00,2022-10-11 09:00:00,12.28,0.52,8.6
2022-10-11 09:00:00,2022-10-11 10:00:00,48.0,0.51,8.63
2022-10-11 10:00:00,2022-10-11 11:00:00,28.0,0.68,8.95
2022-10-11 11:00:00,2022-10-11 12:00:00,19.2,0.78,9.17
2022-10-11 12:00:00,2022-10-11 13:00:00,12.72,0.73,8.89
2022-10-11 13:00:00,2022-10-11 14:00:00,9.07,0.7,8.63
2022-10-11 14:00:00,2022-10-11 15:00:00,7.67,0.73,8.74
2022-10-11 15:00:00,2022-10-11 16:00:00,6.3,0.72,8.63
2022-10-11 16:00:00,2022-10-11 17:00:00,6.55,0.74,8.29
2022-10-11 17:00:00,2022-10-11 18:00:00,8.15,0.73,8.29
2022-10-11 18:00:00,2022-10-11 19:00:00,13.93,0.92,8.28
2022-10-11 19:00:00,2022-10-11 20:00:00,14.48,0.89,8.63
2022-10-11 20:00:00,2022-10-11 21:00:00,11.3,0.85,9.21
2022-10-11 21:00:00,2022-10-11 22:00:00,12.05,0.92,9.54
2022-10-11 22:00:00,2022-10-11 23:00:00,14.12,1.04,10.2
2022-10-11 23:00:00,2022-10-12 00:00:00,23.77,1.37,11.81
2022-10-12 00:00:00,2022-10-12 01:00:00,16.8,1.55,11.42
2022-10-12 01:00:00,2022-10-12 02:00:00,7.43,1.14,10.28
2022-10-12 02:00:00,2022-10-12 03:00:00,9.77,0.93,9.36
2022-10-12 03:00:00,2022-10-12 04:00:00,22.38,0.67,8.5
2022-10-12 04:00:00,2022-10-12 05:00:00,18.22,0.7,8.66
2022-10-12 05:00:00,2022-10-12 06:00:00,14.25,0.71,8.82
2022-10-12 06:00:00,2022-10-12 07:00:00,9.98,0.58,8.49
2022-10-12 07:00:00,2022-10-12 08:00:00,7.43,0.6,8.33
2022-10-12 08:00:00,2022-10-12 09:00:00,15.5,0.5,8.63
2022-10-12 09:00:00,2022-10-12 10:00:00,20.93,0.51,8.77
2022-10-12 10:00:00,2022-10-12 11:00:00,13.88,0.56,8.79
2022-10-12 11:00:00,2022-10-12 12:00:00,12.18,0.6,9.63
2022-10-12 12:00:00,2022-10-12 13:00:00,12.25,0.58,9.48
2022-10-12 13:00:00,2022-10-12 14:00:00,10.38,0.52,9.54
2022-10-12 14:00:00,2022-10-12 15:00:00,9.55,0.63,9.17
2022-10-12 15:00:00,2022-10-12 16:00:00,5.67,0.6,7.12
2022-10-12 16:00:00,2022-10-12 17:00:00,9.23,0.45,6.96
2022-10-12 17:00:00,2022-10-12 18:00:00,17.73,0.61,6.91
2022-10-12 18:00:00,2022-10-12 19:00:00,14.82,0.78,7.15
2022-10-12 19:00:00,2022-10-12 20:00:00,11.37,0.85,8.02
2022-10-12 20:00:00,2022-10-12 21:00:00,6.72,0.93,8.73
2022-10-12 21:00:00,2022-10-12 22:00:00,6.32,0.93,9.25
2022-10-12 22:00:00,2022-10-12 23:00:00,7.95,0.93,9.59
2022-10-12 23:00:00,2022-10-13 00:00:00,16.05,0.82,9.34
2022-10-13 00:00:00,2022-10-13 01:00:00,7.7,0.74,9.59
2022-10-13 01:00:00,2022-10-13 02:00:00,14.25,0.68,10.6
2022-10-13 02:00:00,2022-10-13 03:00:00,14.0,0.76,10.64
2022-10-13 03:00:00,2022-10-13 04:00:00,,,
2022-10-13 04:00:00,2022-10-13 05:00:00,,,
2022-10-13 05:00:00,2022-10-13 06:00:00,,,
2022-10-13 06:00:00,2022-10-13 07:00:00,,,
2022-10-13 07:00:00,2022-10-13 08:00:00,,,
2022-10-13 08:00:00,2022-10-13 09:00:00,,,
2022-10-13 09:00:00,2022-10-13 10:00:00,,,
2022-10-13 10:00:00,2022-10-13 11:00:00,,,
2022-10-13 11:00:00,2022-10-13 12:00:00,,,
2022-10-13 12:00:00,2022-10-13 13:00:00,,,
2022-10-13 13:00:00,2022-10-13 14:00:00,,,
2022-10-13 14:00:00,2022-10-13 15:00:00,,,
2022-10-13 15:00:00,2022-10-13 16:00:00,,,
2022-10-13 16:00:00,2022-10-13 17:00:00,,,
2022-10-13 17:00:00,2022-10-13 18:00:00,,,
2022-10-13 18:00:00,2022-10-13 19:00:00,,,
2022-10-13 19:00:00,2022-10-13 20:00:00,,,
2022-10-13 20:00:00,2022-10-13 21:00:00,,,
2022-10-13 21:00:00,2022-10-13 22:00:00,,,
2022-10-13 22:00:00,2022-10-13 23:00:00,,,
2022-10-13 23:00:00,2022-10-14 00:00:00,,,
2022-10-14 00:00:00,2022-10-14 01:00:00,,,
2022-10-14 01:00:00,2022-10-14 02:00:00,,,
2022-10-14 02:00:00,2022-10-14 03:00:00,,,
2022-10-14 03:00:00,2022-10-14 04:00:00,,,
2022-10-14 04:00:00,2022-10-14 05:00:00,,,
2022-10-14 05:00:00,2022-10-14 06:00:00,,,
2022-10-14 06:00:00,2022-10-14 07:00:00,,,
2022-10-14 07:00:00,2022-10-14 08:00:00,,,
2022-10-14 08:00:00,2022-10-14 09:00:00,,,
2022-10-14 09:00:00,2022-10-14 10:00:00,,,
2022-10-14 10:00:00,2022-10-14 11:00:00,,,
2022-10-14 11:00:00,2022-10-14 12:00:00,33.1,,
2022-10-14 12:00:00,2022-10-14 13:00:00,33.1,0.3,10.11
2022-10-14 13:00:00,2022-10-14 14:00:00,,0.31,11.96
2022-10-14 14:00:00,2022-10-14 15:00:00,3.9,0.73,11.4
2022-10-14 15:00:00,2022-10-14 16:00:00,6.15,0.78,11.8
2022-10-14 16:00:00,2022-10-14 17:00:00,2.48,0.75,14.23
2022-10-14 17:00:00,2022-10-14 18:00:00,5.65,1.09,14.59
2022-10-14 18:00:00,2022-10-14 19:00:00,9.65,1.6,14.1
2022-10-14 19:00:00,2022-10-14 20:00:00,13.6,1.92,13.12
2022-10-14 20:00:00,2022-10-14 21:00:00,19.9,1.57,13.6
2022-10-14 21:00:00,2022-10-14 22:00:00,9.47,1.53,13.92
2022-10-14 22:00:00,2022-10-14 23:00:00,8.25,1.53,14.05
2022-10-14 23:00:00,2022-10-15 00:00:00,12.9,1.34,14.69
2022-10-15 00:00:00,2022-10-15 01:00:00,17.82,1.26,14.44
2022-10-15 01:00:00,2022-10-15 02:00:00,13.18,1.09,14.44
2022-10-15 02:00:00,2022-10-15 03:00:00,13.05,0.98,14.38
2022-10-15 03:00:00,2022-10-15 04:00:00,21.9,0.92,13.96
2022-10-15 04:00:00,2022-10-15 05:00:00,13.38,0.85,13.3
2022-10-15 05:00:00,2022-10-15 06:00:00,6.62,0.86,13.12
2022-10-15 06:00:00,2022-10-15 07:00:00,10.93,0.87,14.5
2022-10-15 07:00:00,2022-10-15 08:00:00,28.77,0.98,14.84
2022-10-15 08:00:00,2022-10-15 09:00:00,23.88,0.92,13.84
2022-10-15 09:00:00,2022-10-15 10:00:00,8.95,0.9,15.48
2022-10-15 10:00:00,2022-10-15 11:00:00,6.22,0.75,14.31
2022-10-15 11:00:00,2022-10-15 12:00:00,5.53,0.72,17.25
2022-10-15 12:00:00,2022-10-15 13:00:00,10.3,0.66,13.64
2022-10-15 13:00:00,2022-10-15 14:00:00,7.85,0.6,11.34
2022-10-15 14:00:00,2022-10-15 15:00:00,5.9,0.61,18.43
2022-10-15 15:00:00,2022-10-15 16:00:00,5.35,0.62,13.69
2022-10-15 16:00:00,2022-10-15 17:00:00,10.98,0.85,18.86
2022-10-15 17:00:00,2022-10-15 18:00:00,15.12,1.07,16.56
2022-10-15 18:00:00,2022-10-15 19:00:00,18.55,0.97,15.19
2022-10-15 19:00:00,2022-10-15 20:00:00,11.38,1.46,14.8
2022-10-15 20:00:00,2022-10-15 21:00:00,16.75,1.44,16.54
2022-10-15 21:00:00,2022-10-15 22:00:00,20.2,1.38,16.76
2022-10-15 22:00:00,2022-10-15 23:00:00,9.7,1.5,17.78
2022-10-15 23:00:00,2022-10-16 00:00:00,14.8,2.01,17.41
2022-10-16 00:00:00,2022-10-16 01:00:00,28.45,2.16,17.35
2022-10-16 01:00:00,2022-10-16 02:00:00,27.82,2.36,16.67
2022-10-16 02:00:00,2022-10-16 03:00:00,31.43,1.96,15.75
2022-10-16 03:00:00,2022-10-16 04:00:00,32.95,1.74,15.13
2022-10-16 04:00:00,2022-10-16 05:00:00,19.17,1.63,13.88
2022-10-16 05:00:00,2022-10-16 06:00:00,24.45,1.44,12.92
2022-10-16 06:00:00,2022-10-16 07:00:00,,,
2022-10-16 07:00:00,2022-10-16 08:00:00,,,
2022-10-16 08:00:00,2022-10-16 09:00:00,,,
2022-10-16 09:00:00,2022-10-16 10:00:00,,,
2022-10-16 10:00:00,2022-10-16 11:00:00,,,
2022-10-16 11:00:00,2022-10-16 12:00:00,8.27,0.48,12.46
2022-10-16 12:00:00,2022-10-16 13:00:00,8.7,0.48,10.76
2022-10-16 13:00:00,2022-10-16 14:00:00,5.22,0.47,13.3
2022-10-16 14:00:00,2022-10-16 15:00:00,4.38,0.45,17.77
2022-10-16 15:00:00,2022-10-16 16:00:00,5.67,0.47,16.92
2022-10-16 16:00:00,2022-10-16 17:00:00,10.4,0.52,16.33
2022-10-16 17:00:00,2022-10-16 18:00:00,10.62,0.6,14.12
2022-10-16 18:00:00,2022-10-16 19:00:00,14.45,0.88,14.25
2022-10-16 19:00:00,2022-10-16 20:00:00,20.3,1.21,13.61
2022-10-16 20:00:00,2022-10-16 21:00:00,29.52,1.32,12.4
2022-10-16 21:00:00,2022-10-16 22:00:00,16.43,1.41,14.64
2022-10-16 22:00:00,2022-10-16 23:00:00,10.9,1.54,14.45
2022-10-16 23:00:00,2022-10-17 00:00:00,12.67,1.45,15.11
2022-10-17 00:00:00,2022-10-17 01:00:00,11.2,1.09,12.44
2022-10-17 01:00:00,2022-10-17 02:00:00,18.45,0.83,12.93
2022-10-17 02:00:00,2022-10-17 03:00:00,12.97,0.92,13.34
2022-10-17 03:00:00,2022-10-17 04:00:00,21.0,0.73,13.95
2022-10-17 04:00:00,2022-10-17 05:00:00,13.8,0.74,13.38
2022-10-17 05:00:00,2022-10-17 06:00:00,9.6,0.76,13.18
2022-10-17 06:00:00,2022-10-17 07:00:00,10.03,0.67,12.92
2022-10-17 07:00:00,2022-10-17 08:00:00,13.85,0.78,13.95
2022-10-17 08:00:00,2022-10-17 09:00:00,9.43,0.86,15.05
2022-10-17 09:00:00,2022-10-17 10:00:00,8.3,0.8,17.11
2022-10-17 10:00:00,2022-10-17 11:00:00,6.33,0.75,16.59
2022-10-17 11:00:00,2022-10-17 12:00:00,12.73,0.67,18.83
2022-10-17 12:00:00,2022-10-17 13:00:00,21.0,0.52,19.91
2022-10-17 13:00:00,2022-10-17 14:00:00,10.75,0.52,21.23
2022-10-17 14:00:00,2022-10-17 15:00:00,7.92,0.52,21.31
2022-10-17 15:00:00,2022-10-17 16:00:00,5.12,0.55,22.12
2022-10-17 16:00:00,2022-10-17 17:00:00,6.85,0.58,22.59
2022-10-17 17:00:00,2022-10-17 18:00:00,18.23,0.89,18.9
2022-10-17 18:00:00,2022-10-17 19:00:00,11.28,1.33,13.94
2022-10-17 19:00:00,2022-10-17 20:00:00,11.55,1.33,13.84
2022-10-17 20:00:00,2022-10-17 21:00:00,10.8,1.21,13.88
2022-10-17 21:00:00,2022-10-17 22:00:00,5.2,1.24,15.91
2022-10-17 22:00:00,2022-10-17 23:00:00,5.43,1.06,15.28
2022-10-17 23:00:00,2022-10-18 00:00:00,18.87,0.9,15.45
2022-10-18 00:00:00,2022-10-18 01:00:00,10.3,0.93,15.63
2022-10-18 01:00:00,2022-10-18 02:00:00,8.77,0.89,14.38
2022-10-18 02:00:00,2022-10-18 03:00:00,18.75,0.77,13.96
2022-10-18 03:00:00,2022-10-18 04:00:00,14.37,0.74,13.58
2022-10-18 04:00:00,2022-10-18 05:00:00,9.1,0.85,14.09
2022-10-18 05:00:00,2022-10-18 06:00:00,14.25,0.84,13.41
2022-10-18 06:00:00,2022-10-18 07:00:00,18.57,0.87,13.46
2022-10-18 07:00:00,2022-10-18 08:00:00,11.03,0.88,14.18
2022-10-18 08:00:00,2022-10-18 09:00:00,9.1,0.75,15.15
2022-10-18 09:00:00,2022-10-18 10:00:00,,,
2022-10-18 10:00:00,2022-10-18 11:00:00,,,
2022-10-18 11:00:00,2022-10-18 12:00:00,,,
2022-10-18 12:00:00,2022-10-18 13:00:00,,,
2022-10-18 13:00:00,2022-10-18 14:00:00,,,
2022-10-18 14:00:00,2022-10-18 15:00:00,9.07,0.51,
2022-10-18 15:00:00,2022-10-18 16:00:00,7.23,0.47,
2022-10-18 16:00:00,2022-10-18 17:00:00,6.35,0.75,25.37
2022-10-18 17:00:00,2022-10-18 18:00:00,22.45,1.23,
2022-10-18 18:00:00,2022-10-18 19:00:00,11.07,1.57,
2022-10-18 19:00:00,2022-10-18 20:00:00,13.72,1.61,
2022-10-18 20:00:00,2022-10-18 21:00:00,16.3,1.46,
2022-10-18 21:00:00,2022-10-18 22:00:00,16.12,1.39,16.38
2022-10-18 22:00:00,2022-10-18 23:00:00,15.5,1.23,15.14
2022-10-18 23:00:00,2022-10-19 00:00:00,8.85,1.34,17.88
2022-10-19 00:00:00,2022-10-19 01:00:00,15.62,1.54,17.64
2022-10-19 01:00:00,2022-10-19 02:00:00,118.4,1.35,14.16
2022-10-19 02:00:00,2022-10-19 03:00:00,68.2,0.99,14.52
2022-10-19 03:00:00,2022-10-19 04:00:00,48.9,0.85,14.4
2022-10-19 04:00:00,2022-10-19 05:00:00,75.05,0.74,14.82
2022-10-19 05:00:00,2022-10-19 06:00:00,50.52,0.81,15.06
2022-10-19 06:00:00,2022-10-19 07:00:00,35.25,0.84,14.09
2022-10-19 07:00:00,2022-10-19 08:00:00,26.45,0.9,15.17
2022-10-19 08:00:00,2022-10-19 09:00:00,15.42,0.83,16.39
2022-10-19 09:00:00,2022-10-19 10:00:00,9.62,0.75,19.57
2022-10-19 10:00:00,2022-10-19 11:00:00,9.03,0.71,22.92
2022-10-19 11:00:00,2022-10-19 12:00:00,8.5,0.67,23.55
2022-10-19 12:00:00,2022-10-19 13:00:00,8.28,0.69,24.17
2022-10-19 13:00:00,2022-10-19 14:00:00,6.48,0.69,25.22
2022-10-19 14:00:00,2022-10-19 15:00:00,20.83,0.57,28.51
2022-10-19 15:00:00,2022-10-19 16:00:00,16.57,0.58,26.38
2022-10-19 16:00:00,2022-10-19 17:00:00,17.05,0.81,24.35
2022-10-19 17:00:00,2022-10-19 18:00:00,12.48,1.06,19.71
2022-10-19 18:00:00,2022-10-19 19:00:00,38.38,1.42,14.73
2022-10-19 19:00:00,2022-10-19 20:00:00,37.3,1.53,13.95
2022-10-19 20:00:00,2022-10-19 21:00:00,29.0,1.5,
2022-10-19 21:00:00,2022-10-19 22:00:00,28.62,1.37,
2022-10-19 22:00:00,2022-10-19 23:00:00,19.3,1.41,14.66
2022-10-19 23:00:00,2022-10-20 00:00:00,23.5,1.44,16.48
2022-10-20 00:00:00,2022-10-20 01:00:00,15.72,1.25,14.11
2022-10-20 01:00:00,2022-10-20 02:00:00,13.1,1.03,13.61
2022-10-20 02:00:00,2022-10-20 03:00:00,42.27,0.75,15.52
2022-10-20 03:00:00,2022-10-20 04:00:00,35.4,0.74,15.12
2022-10-20 04:00:00,2022-10-20 05:00:00,31.97,0.6,13.92
2022-10-20 05:00:00,2022-10-20 06:00:00,38.3,0.62,14.33
2022-10-20 06:00:00,2022-10-20 07:00:00,35.02,0.73,13.88
2022-10-20 07:00:00,2022-10-20 08:00:00,16.88,0.78,15.43
2022-10-20 08:00:00,2022-10-20 09:00:00,9.18,0.83,17.66
2022-10-20 09:00:00,2022-10-20 10:00:00,15.65,0.76,22.65
2022-10-20 10:00:00,2022-10-20 11:00:00,22.6,0.75,27.41
2022-10-20 11:00:00,2022-10-20 12:00:00,3.6,0.68,25.85
2022-10-20 12:00:00,2022-10-20 13:00:00,12.65,0.72,28.18
2022-10-20 13:00:00,2022-10-20 14:00:00,12.4,0.72,30.77
2022-10-20 14:00:00,2022-10-20 15:00:00,,0.72,28.62
2022-10-20 15:00:00,2022-10-20 16:00:00,10.05,0.76,32.69
2022-10-20 16:00:00,2022-10-20 17:00:00,24.65,0.89,26.48
2022-10-20 17:00:00,2022-10-20 18:00:00,51.27,1.17,18.1
2022-10-20 18:00:00,2022-10-20 19:00:00,28.4,1.29,14.74
2022-10-20 19:00:00,2022-10-20 20:00:00,22.88,1.43,13.14
2022-10-20 20:00:00,2022-10-20 21:00:00,18.95,1.28,12.89
2022-10-20 21:00:00,2022-10-20 22:00:00,30.48,1.26,13.5
2022-10-20 22:00:00,2022-10-20 23:00:00,29.12,1.43,15.68
2022-10-20 23:00:00,2022-10-21 00:00:00,39.67,1.61,16.18
2022-10-21 00:00:00,2022-10-21 01:00:00,61.02,1.45,13.84
2022-10-21 01:00:00,2022-10-21 02:00:00,43.75,1.09,12.49
2022-10-21 02:00:00,2022-10-21 03:00:00,49.92,0.79,13.19
2022-10-21 03:00:00,2022-10-21 04:00:00,46.05,0.59,15.83
2022-10-21 04:00:00,2022-10-21 05:00:00,44.48,0.55,16.76
2022-10-21 05:00:00,2022-10-21 06:00:00,24.05,0.51,15.79
2022-10-21 06:00:00,2022-10-21 07:00:00,39.97,0.56,14.7
2022-10-21 07:00:00,2022-10-21 08:00:00,46.62,0.58,15.97
2022-10-21 08:00:00,2022-10-21 09:00:00,26.12,0.71,19.7
2022-10-21 09:00:00,2022-10-21 10:00:00,17.77,0.66,24.63
2022-10-21 10:00:00,2022-10-21 11:00:00,11.57,0.64,27.03
2022-10-21 11:00:00,2022-10-21 12:00:00,18.52,0.63,26.98
2022-10-21 12:00:00,2022-10-21 13:00:00,17.07,0.7,27.81
2022-10-21 13:00:00,2022-10-21 14:00:00,5.9,0.69,26.83
2022-10-21 14:00:00,2022-10-21 15:00:00,16.27,0.58,26.79
2022-10-21 15:00:00,2022-10-21 16:00:00,56.2,0.69,22.64
2022-10-21 16:00:00,2022-10-21 17:00:00,41.92,0.85,21.54
