From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm)
2022-10-29 21:00:00,2022-10-29 22:00:00,33.25,73.25,1.25,5.97,4.18,0.1,10.62,29.67,78.75,0.5,,14.75,758.5,0.0
2022-10-29 22:00:00,2022-10-29 23:00:00,34.5,70.75,1.35,5.9,4.23,0.1,9.65,29.88,79.5,0.43,,14.75,758.0,0.0
2022-10-29 23:00:00,2022-10-30 00:00:00,29.5,69.75,1.42,5.8,4.22,0.15,9.72,30.0,79.75,0.38,,14.75,757.75,0.0
2022-10-30 00:00:00,2022-10-30 01:00:00,37.0,72.33,1.43,5.83,4.27,0.13,11.0,30.0,81.33,0.3,,15.0,756.67,0.0
2022-10-30 01:00:00,2022-10-30 02:00:00,37.75,79.75,1.42,5.8,4.22,0.1,12.03,29.98,83.25,0.3,,14.75,755.75,0.0
2022-10-30 02:00:00,2022-10-30 03:00:00,39.25,79.0,1.35,5.85,4.2,0.1,10.57,29.6,87.0,0.3,,14.5,755.0,0.0
2022-10-30 03:00:00,2022-10-30 04:00:00,37.0,70.0,1.32,5.95,4.25,0.1,9.8,29.25,87.0,0.3,,14.75,755.0,0.0
2022-10-30 04:00:00,2022-10-30 05:00:00,36.75,71.75,1.28,5.95,4.2,0.1,11.65,29.12,87.25,0.3,,14.5,755.0,0.0
2022-10-30 05:00:00,2022-10-30 06:00:00,37.25,77.75,1.3,5.9,4.2,0.1,11.23,29.1,88.5,0.3,,14.75,756.0,0.0
2022-10-30 06:00:00,2022-10-30 07:00:00,46.0,92.25,1.35,5.9,4.23,0.1,10.18,29.5,90.5,0.3,,35.75,757.0,0.0
2022-10-30 07:00:00,2022-10-30 08:00:00,57.75,124.0,1.35,5.9,4.25,0.1,10.5,29.75,87.5,0.4,,150.75,758.5,0.0
2022-10-30 08:00:00,2022-10-30 09:00:00,46.5,105.0,1.35,5.9,4.23,0.1,10.57,30.32,78.25,0.8,,299.75,760.0,0.0
2022-10-30 09:00:00,2022-10-30 10:00:00,42.0,92.75,1.42,5.8,4.22,0.1,11.55,30.58,73.25,1.6,,313.0,760.5,0.0
2022-10-30 10:00:00,2022-10-30 11:00:00,42.0,91.75,1.3,5.83,4.17,0.1,13.23,30.55,68.25,1.48,,463.25,760.0,0.0
2022-10-30 11:00:00,2022-10-30 12:00:00,43.5,91.75,1.32,5.85,4.2,0.1,13.17,30.42,64.5,1.35,,555.5,759.25,0.0
2022-10-30 12:00:00,2022-10-30 13:00:00,46.25,93.75,1.27,5.88,4.17,0.1,10.82,30.38,64.0,1.18,,488.25,758.0,0.0
2022-10-30 13:00:00,2022-10-30 14:00:00,42.0,92.25,1.33,5.88,4.2,0.1,11.35,30.32,65.5,1.38,,440.5,756.75,0.0
2022-10-30 14:00:00,2022-10-30 15:00:00,45.5,88.5,1.4,5.9,4.28,0.12,11.2,30.3,68.0,0.9,,274.0,755.5,0.0
2022-10-30 15:00:00,2022-10-30 16:00:00,45.25,83.5,1.38,5.8,4.22,0.2,10.15,30.53,70.75,0.6,,221.5,755.0,0.0
2022-10-30 16:00:00,2022-10-30 17:00:00,39.75,80.25,1.38,5.78,4.17,0.2,11.35,30.85,77.75,1.8,,106.75,755.25,0.0
2022-10-30 17:00:00,2022-10-30 18:00:00,41.0,76.25,1.37,5.8,4.22,0.12,14.9,30.8,82.25,0.53,,22.75,755.75,0.0
2022-10-30 18:00:00,2022-10-30 19:00:00,45.5,80.0,1.27,5.85,4.12,0.18,12.7,30.87,83.0,0.4,,14.75,756.5,0.0
2022-10-30 19:00:00,2022-10-30 20:00:00,40.5,82.5,1.3,5.93,4.2,0.1,12.47,30.52,81.5,0.33,,14.75,757.75,0.0
2022-10-30 20:00:00,2022-10-30 21:00:00,40.75,90.0,1.3,5.97,4.2,0.1,16.4,30.38,79.25,0.32,,15.0,758.0,0.0
2022-10-30 21:00:00,2022-10-30 22:00:00,44.75,88.75,1.32,5.88,4.2,0.1,13.08,30.3,81.0,0.3,,14.75,758.0,0.0
2022-10-30 22:00:00,2022-10-30 23:00:00,40.75,85.25,1.43,5.83,4.25,0.1,10.48,30.3,81.25,0.33,,14.75,757.75,0.0
2022-10-30 23:00:00,2022-10-31 00:00:00,41.0,84.0,1.38,5.85,4.22,0.15,9.78,30.43,82.25,0.5,,15.0,757.25,0.0
2022-10-31 00:00:00,2022-10-31 01:00:00,40.75,78.75,1.35,5.83,4.2,0.12,9.55,30.68,83.25,0.4,,14.75,756.5,0.0
2022-10-31 01:00:00,2022-10-31 02:00:00,34.75,78.75,1.35,5.8,4.2,0.17,8.6,30.7,84.5,0.3,,15.0,755.5,0.0
2022-10-31 02:00:00,2022-10-31 03:00:00,44.5,73.0,1.37,5.8,4.2,0.17,8.83,30.8,86.25,0.3,,14.75,754.75,0.0
2022-10-31 03:00:00,2022-10-31 04:00:00,45.0,88.25,1.3,5.82,4.17,0.1,9.38,30.23,88.75,0.62,,15.0,754.0,0.0
2022-10-31 04:00:00,2022-10-31 05:00:00,57.5,120.25,1.27,5.85,4.17,0.1,11.77,29.98,88.5,0.5,,15.0,755.0,0.0
2022-10-31 05:00:00,2022-10-31 06:00:00,52.0,106.75,1.3,5.9,4.2,0.1,13.28,29.88,88.5,0.43,,14.75,755.5,0.0
2022-10-31 06:00:00,2022-10-31 07:00:00,58.25,107.5,1.3,6.0,4.22,0.1,13.03,29.85,91.75,0.3,,22.25,756.75,0.0
2022-10-31 07:00:00,2022-10-31 08:00:00,59.25,105.5,1.38,5.93,4.25,0.1,12.95,30.05,92.0,0.45,,65.0,758.25,0.0
2022-10-31 08:00:00,2022-10-31 09:00:00,57.0,106.75,1.4,5.88,4.22,0.12,13.7,30.2,92.0,1.08,,144.5,758.25,0.0
2022-10-31 09:00:00,2022-10-31 10:00:00,48.75,90.25,1.4,5.93,4.28,0.1,15.65,30.48,88.0,1.0,,156.0,759.75,0.0
2022-10-31 10:00:00,2022-10-31 11:00:00,53.0,95.75,1.5,5.83,4.27,0.12,11.77,30.4,89.0,1.23,,104.75,759.5,0.0
2022-10-31 11:00:00,2022-10-31 12:00:00,52.75,83.25,1.38,5.88,4.25,0.12,9.83,30.23,90.75,0.47,,168.75,758.0,0.0
2022-10-31 12:00:00,2022-10-31 13:00:00,34.75,56.25,1.25,5.88,4.15,0.1,9.8,29.92,89.75,1.0,,169.25,756.25,0.0
2022-10-31 13:00:00,2022-10-31 14:00:00,35.5,52.0,1.3,5.88,4.2,0.1,9.57,29.77,87.75,0.72,,178.75,754.75,0.0
2022-10-31 14:00:00,2022-10-31 15:00:00,31.75,46.5,1.38,5.85,4.23,0.1,9.98,29.7,88.25,1.05,,98.75,754.0,0.0
2022-10-31 15:00:00,2022-10-31 16:00:00,33.0,51.5,1.48,5.8,4.27,0.1,9.93,29.83,90.0,0.9,,51.0,753.75,0.0
2022-10-31 16:00:00,2022-10-31 17:00:00,31.75,63.5,1.35,5.85,4.2,0.1,9.5,29.83,90.5,0.88,,43.75,754.0,0.0
2022-10-31 17:00:00,2022-10-31 18:00:00,38.0,70.5,1.35,5.9,4.23,0.1,9.12,29.83,90.0,0.7,,19.0,755.25,0.0
2022-10-31 18:00:00,2022-10-31 19:00:00,42.5,78.5,1.35,5.9,4.25,0.1,10.55,29.8,93.5,0.53,,14.0,756.25,0.0
2022-10-31 19:00:00,2022-10-31 20:00:00,46.5,79.0,1.37,5.95,4.3,0.1,11.8,29.62,95.25,0.38,,14.25,757.75,0.0
2022-10-31 20:00:00,2022-10-31 21:00:00,46.5,73.75,1.3,6.0,4.25,0.1,9.65,29.12,98.25,0.3,,14.75,758.75,0.0
2022-10-31 21:00:00,2022-10-31 22:00:00,45.25,58.75,1.3,6.0,4.25,0.1,9.35,28.98,99.0,0.3,,15.75,759.0,0.0
2022-10-31 22:00:00,2022-10-31 23:00:00,28.0,34.0,1.28,5.97,4.2,0.1,7.6,28.87,99.0,0.3,,15.0,758.75,0.0
2022-10-31 23:00:00,2022-11-01 00:00:00,,,1.33,6.0,4.23,0.1,7.3,29.13,,0.3,,15.0,758.0,0.0
2022-11-01 00:00:00,2022-11-01 01:00:00,,,1.3,5.9,4.2,0.1,10.82,29.33,,0.3,,15.0,757.75,0.0
2022-11-01 01:00:00,2022-11-01 02:00:00,8.0,10.0,1.35,5.88,4.23,0.1,11.4,29.45,,0.3,,15.0,755.5,0.0
2022-11-01 02:00:00,2022-11-01 03:00:00,8.0,10.0,1.38,5.88,4.2,0.1,11.72,29.45,,0.3,,15.0,754.75,0.0
2022-11-01 03:00:00,2022-11-01 04:00:00,7.0,8.0,1.38,5.88,4.22,0.1,10.82,29.43,,0.3,,15.25,754.75,0.0
2022-11-01 04:00:00,2022-11-01 05:00:00,10.0,11.75,1.3,5.93,4.2,,8.95,28.82,,0.33,,15.75,755.0,0.0
2022-11-01 05:00:00,2022-11-01 06:00:00,21.0,27.5,1.28,6.03,4.25,,9.43,28.62,,0.3,,16.0,755.75,0.0
2022-11-01 06:00:00,2022-11-01 07:00:00,29.75,47.25,1.27,6.07,4.25,,10.12,28.58,,0.3,,21.75,757.5,0.0
2022-11-01 07:00:00,2022-11-01 08:00:00,38.0,66.0,1.33,5.97,4.22,,10.18,28.9,,0.3,,48.25,758.75,0.0
2022-11-01 08:00:00,2022-11-01 09:00:00,,,1.35,5.85,4.18,0.1,10.85,29.17,,0.3,,30.0,760.5,0.0
2022-11-01 09:00:00,2022-11-01 10:00:00,24.0,30.0,1.32,6.05,4.33,0.1,11.68,29.33,,0.3,,35.5,761.25,0.0
2022-11-01 10:00:00,2022-11-01 11:00:00,23.25,28.5,1.43,6.1,4.4,0.1,9.87,29.38,,0.3,,39.0,761.0,0.0
2022-11-01 11:00:00,2022-11-01 12:00:00,21.0,24.25,1.38,6.03,4.35,0.1,9.97,29.48,,0.3,,59.0,759.5,0.0
2022-11-01 12:00:00,2022-11-01 13:00:00,21.0,25.0,1.35,5.97,4.3,0.1,8.75,28.9,,0.3,,56.0,758.5,0.0
2022-11-01 13:00:00,2022-11-01 14:00:00,,,1.35,6.07,4.3,,8.82,28.65,,0.3,,42.0,757.25,0.0
2022-11-01 14:00:00,2022-11-01 15:00:00,,,1.3,6.03,4.28,0.1,7.75,28.58,,0.3,,65.75,755.75,0.0
2022-11-01 15:00:00,2022-11-01 16:00:00,,,1.3,6.0,4.25,0.1,7.05,28.65,,0.3,,50.75,755.5,0.0
2022-11-01 16:00:00,2022-11-01 17:00:00,,,1.35,5.97,4.27,0.1,7.8,28.93,,0.35,,35.0,755.0,0.0
2022-11-01 17:00:00,2022-11-01 18:00:00,,,1.35,5.95,4.25,0.1,7.95,29.25,,0.3,,19.0,755.75,0.0
2022-11-01 18:00:00,2022-11-01 19:00:00,23.0,40.0,1.4,6.05,4.3,0.1,7.1,29.27,,0.3,,14.25,756.75,0.0
2022-11-01 19:00:00,2022-11-01 20:00:00,22.75,36.75,1.3,6.05,4.28,0.1,6.82,29.35,,0.3,,14.0,757.75,0.0
2022-11-01 20:00:00,2022-11-01 21:00:00,18.0,26.75,1.28,6.1,4.27,,7.7,28.88,,0.3,,13.75,759.25,0.0
2022-11-01 21:00:00,2022-11-01 22:00:00,9.25,27.25,1.3,6.12,4.3,,7.95,28.38,,0.3,,14.0,759.5,0.0
2022-11-01 22:00:00,2022-11-01 23:00:00,19.0,31.0,1.3,6.03,4.23,,10.8,28.35,,0.3,,15.0,758.75,0.0
2022-11-01 23:00:00,2022-11-02 00:00:00,,,1.27,6.05,4.25,,10.67,28.3,,0.3,,15.0,758.0,0.0
2022-11-02 00:00:00,2022-11-02 01:00:00,,,1.3,5.95,4.2,0.1,10.68,28.6,,0.3,,14.75,757.75,0.0
2022-11-02 01:00:00,2022-11-02 02:00:00,,,1.35,5.97,4.3,0.1,10.07,28.95,,0.3,,14.75,756.75,0.0
2022-11-02 02:00:00,2022-11-02 03:00:00,,,1.37,5.95,4.25,0.1,9.28,29.07,,0.3,,15.0,756.0,0.0
2022-11-02 03:00:00,2022-11-02 04:00:00,8.0,,1.3,6.0,4.23,0.1,8.8,29.12,,0.3,,14.75,755.5,0.0
2022-11-02 04:00:00,2022-11-02 05:00:00,7.5,8.0,1.35,5.9,4.2,0.1,9.22,28.88,,0.3,,15.0,755.25,0.0
2022-11-02 05:00:00,2022-11-02 06:00:00,6.0,7.75,1.3,5.93,4.2,,9.25,28.28,,0.3,,15.0,756.25,0.0
2022-11-02 06:00:00,2022-11-02 07:00:00,6.0,7.5,1.17,6.0,4.2,,9.07,28.2,,0.35,,19.75,757.75,0.0
2022-11-02 07:00:00,2022-11-02 08:00:00,6.0,9.0,1.25,6.1,4.25,,8.37,28.18,,0.3,,57.5,759.25,0.0
2022-11-02 08:00:00,2022-11-02 09:00:00,7.0,25.0,1.27,6.03,4.25,,7.75,28.55,,0.35,,116.75,760.5,0.0
2022-11-02 09:00:00,2022-11-02 10:00:00,9.5,24.0,1.4,5.97,4.3,0.1,7.55,29.02,98.0,0.3,,178.5,760.75,0.0
2022-11-02 10:00:00,2022-11-02 11:00:00,17.0,21.0,1.3,5.93,4.22,0.1,8.9,29.4,96.5,0.33,,135.75,759.0,0.0
2022-11-02 11:00:00,2022-11-02 12:00:00,17.0,25.0,1.35,6.0,4.28,0.1,9.5,29.3,96.25,0.3,,83.5,757.75,0.0
2022-11-02 12:00:00,2022-11-02 13:00:00,19.0,25.5,1.28,6.0,4.25,0.1,9.8,29.32,96.5,0.3,,135.75,756.5,0.0
2022-11-02 13:00:00,2022-11-02 14:00:00,25.0,27.0,1.25,6.0,4.2,,9.6,28.82,95.25,0.35,,143.0,755.5,0.0
2022-11-02 14:00:00,2022-11-02 15:00:00,,,1.35,5.97,4.28,0.1,9.72,28.75,93.5,0.32,,140.75,754.0,0.0
2022-11-02 15:00:00,2022-11-02 16:00:00,12.0,23.0,1.35,5.97,4.3,0.1,9.65,28.77,93.25,0.3,,89.25,754.0,0.0
2022-11-02 16:00:00,2022-11-02 17:00:00,12.0,21.0,1.38,5.95,4.3,0.1,10.07,28.82,93.75,0.3,,60.0,754.0,0.0
2022-11-02 17:00:00,2022-11-02 18:00:00,12.25,16.25,1.35,5.85,4.17,0.1,10.28,29.0,96.0,0.3,,21.25,755.5,0.0
2022-11-02 18:00:00,2022-11-02 19:00:00,13.75,21.75,1.35,5.88,4.23,0.1,9.47,29.38,97.75,0.3,,14.0,756.25,0.0
2022-11-02 19:00:00,2022-11-02 20:00:00,16.75,28.25,1.38,5.97,4.3,,9.7,29.42,98.25,0.3,,14.25,757.5,0.0
2022-11-02 20:00:00,2022-11-02 21:00:00,19.0,32.0,1.37,6.07,4.33,0.1,9.3,29.4,99.0,0.3,,14.0,757.33,0.0
2022-11-02 21:00:00,2022-11-02 22:00:00,21.75,44.75,1.3,6.28,4.4,,9.65,28.73,99.0,0.3,,14.5,758.0,0.0
2022-11-02 22:00:00,2022-11-02 23:00:00,22.0,43.75,1.3,6.25,4.4,,8.43,28.52,,0.3,,15.0,758.0,0.0
2022-11-02 23:00:00,2022-11-03 00:00:00,25.0,50.0,1.42,6.05,4.4,,9.2,28.48,,0.3,,14.75,757.75,0.0
2022-11-03 00:00:00,2022-11-03 01:00:00,24.0,44.75,1.42,6.22,4.45,,9.6,28.52,,0.3,,14.75,756.0,0.0
2022-11-03 01:00:00,2022-11-03 02:00:00,23.5,49.25,1.42,5.97,4.35,0.1,9.38,28.82,,0.3,,14.0,754.5,0.0
2022-11-03 02:00:00,2022-11-03 03:00:00,31.5,54.5,1.48,5.88,4.32,0.1,10.38,29.07,,0.3,,14.0,754.0,0.0
2022-11-03 03:00:00,2022-11-03 04:00:00,31.0,49.75,1.42,5.9,4.3,0.1,11.47,29.18,,0.3,,14.0,754.0,0.0
2022-11-03 04:00:00,2022-11-03 05:00:00,28.75,51.25,1.4,5.95,4.3,0.1,11.82,29.25,,0.3,,13.75,754.0,0.0
2022-11-03 05:00:00,2022-11-03 06:00:00,35.75,52.75,1.32,5.97,4.25,0.1,10.42,28.85,,0.33,,14.0,755.0,0.0
2022-11-03 06:00:00,2022-11-03 07:00:00,21.25,38.0,1.37,6.03,4.3,,10.3,28.45,,0.38,,29.5,756.5,0.0
2022-11-03 07:00:00,2022-11-03 08:00:00,18.5,43.5,1.32,6.07,4.28,,11.7,28.52,98.0,0.35,,106.5,758.25,0.0
2022-11-03 08:00:00,2022-11-03 09:00:00,26.25,48.25,1.3,6.07,4.3,,14.65,28.85,92.75,0.62,,237.0,759.5,0.0
2022-11-03 09:00:00,2022-11-03 10:00:00,26.25,40.75,1.38,6.03,4.3,0.1,17.08,29.2,89.25,0.7,,302.0,760.5,0.0
2022-11-03 10:00:00,2022-11-03 11:00:00,22.25,39.0,1.37,6.0,4.3,0.1,20.47,29.55,86.75,0.9,,348.75,760.25,0.0
2022-11-03 11:00:00,2022-11-03 12:00:00,16.5,25.5,1.4,5.88,4.25,0.1,15.13,29.77,83.25,1.25,,403.0,759.0,0.0
2022-11-03 12:00:00,2022-11-03 13:00:00,13.75,22.25,1.35,5.9,4.23,0.1,13.52,29.8,83.25,0.9,,405.5,757.0,0.0
2022-11-03 13:00:00,2022-11-03 14:00:00,11.0,26.25,1.38,5.85,4.2,0.1,11.88,29.95,81.75,0.85,,339.5,755.5,0.0
2022-11-03 14:00:00,2022-11-03 15:00:00,15.0,25.25,1.25,5.97,4.2,,10.2,29.45,81.75,0.65,,256.5,754.25,0.0
2022-11-03 15:00:00,2022-11-03 16:00:00,17.0,22.5,1.35,5.9,4.22,,10.0,29.32,83.75,0.65,,113.25,754.0,0.0
2022-11-03 16:00:00,2022-11-03 17:00:00,14.75,31.0,1.3,6.0,4.25,,9.27,29.2,86.75,0.43,,52.0,755.25,0.0
2022-11-03 17:00:00,2022-11-03 18:00:00,15.5,30.25,1.27,5.95,4.2,,8.47,29.25,93.0,0.78,,16.25,755.75,0.0
2022-11-03 18:00:00,2022-11-03 19:00:00,11.0,17.5,1.27,6.05,4.25,,10.0,29.35,97.75,0.3,,14.0,757.25,0.0
2022-11-03 19:00:00,2022-11-03 20:00:00,11.75,15.75,1.35,6.12,4.35,,10.47,29.55,99.0,0.3,,13.75,758.25,0.0
2022-11-03 20:00:00,2022-11-03 21:00:00,15.0,27.0,1.37,6.28,4.45,,10.32,29.55,,0.3,,13.5,759.25,0.0
2022-11-03 21:00:00,2022-11-03 22:00:00,16.5,33.0,1.35,6.18,4.38,0.1,10.32,29.65,99.0,0.45,,13.75,759.75,0.0
2022-11-03 22:00:00,2022-11-03 23:00:00,11.5,24.0,1.25,6.1,4.25,,8.45,29.08,,0.4,,14.0,760.0,0.0
2022-11-03 23:00:00,2022-11-04 00:00:00,10.0,,1.28,6.12,4.3,,8.88,28.88,,0.3,,14.0,759.0,0.0
2022-11-04 00:00:00,2022-11-04 01:00:00,7.0,10.0,1.35,6.1,4.3,,7.28,28.8,,0.3,,14.0,758.25,0.0
2022-11-04 01:00:00,2022-11-04 02:00:00,8.5,11.5,1.38,6.07,4.35,,7.65,28.93,,0.3,,14.0,757.5,0.0
2022-11-04 02:00:00,2022-11-04 03:00:00,12.5,15.0,1.37,5.97,4.3,0.1,10.05,29.03,,0.3,,14.0,757.0,0.0
2022-11-04 03:00:00,2022-11-04 04:00:00,11.25,12.5,1.35,5.97,4.28,0.1,10.3,29.25,,0.3,,14.0,756.0,0.0
2022-11-04 04:00:00,2022-11-04 05:00:00,12.0,16.75,1.38,6.05,4.38,0.1,10.65,29.25,,0.3,,14.0,756.25,0.0
2022-11-04 05:00:00,2022-11-04 06:00:00,14.0,28.5,1.4,6.1,4.38,,14.2,29.33,,0.3,,14.0,757.25,0.0
2022-11-04 06:00:00,2022-11-04 07:00:00,22.25,39.0,1.35,6.3,4.4,,14.77,28.88,,0.3,,37.5,758.75,0.0
2022-11-04 07:00:00,2022-11-04 08:00:00,28.5,39.75,1.35,6.17,4.38,,15.23,28.65,98.0,0.3,,82.0,760.75,0.0
2022-11-04 08:00:00,2022-11-04 09:00:00,26.0,43.0,1.4,6.12,4.38,,15.43,28.95,94.5,0.45,,286.5,763.0,0.0
2022-11-04 09:00:00,2022-11-04 10:00:00,22.0,45.25,1.3,5.97,4.25,0.1,14.65,29.43,87.5,0.4,,459.0,763.75,0.0
2022-11-04 10:00:00,2022-11-04 11:00:00,20.75,45.0,1.32,6.05,4.27,,21.9,29.75,80.75,0.47,,471.0,762.5,0.0
2022-11-04 11:00:00,2022-11-04 12:00:00,26.0,45.25,1.35,5.9,4.25,0.1,21.8,29.95,76.0,0.45,,473.0,760.75,0.0
2022-11-04 12:00:00,2022-11-04 13:00:00,26.0,28.0,1.35,5.88,4.2,0.1,13.15,30.05,71.5,0.43,,503.5,759.75,0.0
2022-11-04 13:00:00,2022-11-04 14:00:00,16.0,20.0,1.25,5.95,4.15,0.1,10.95,30.13,75.5,0.6,,462.25,758.0,0.0
2022-11-04 14:00:00,2022-11-04 15:00:00,16.0,20.0,1.23,6.0,4.2,,9.93,30.35,74.25,0.65,,422.25,757.0,0.0
2022-11-04 15:00:00,2022-11-04 16:00:00,,,1.3,5.95,4.2,,9.07,29.92,75.75,0.7,,284.25,757.0,0.0
2022-11-04 16:00:00,2022-11-04 17:00:00,12.0,27.0,1.3,5.97,4.25,,9.65,29.8,79.0,0.45,,77.75,757.25,0.0
2022-11-04 17:00:00,2022-11-04 18:00:00,13.5,27.5,1.3,6.0,4.2,,9.3,29.62,81.5,0.3,,23.0,758.0,0.0
2022-11-04 18:00:00,2022-11-04 19:00:00,19.0,32.75,1.35,5.97,4.25,0.1,9.03,29.8,85.25,0.42,,14.0,759.25,0.0
2022-11-04 19:00:00,2022-11-04 20:00:00,22.5,42.5,1.38,5.97,4.28,0.1,9.45,29.83,94.0,0.3,,13.75,761.0,0.0
2022-11-04 20:00:00,2022-11-04 21:00:00,22.5,37.75,1.27,6.03,4.28,,8.23,29.83,93.75,0.3,,13.0,762.0,0.0
2022-11-04 21:00:00,2022-11-04 22:00:00,18.0,37.0,1.32,6.03,4.25,0.1,7.38,29.85,94.0,0.3,,13.25,763.0,0.0
2022-11-04 22:00:00,2022-11-04 23:00:00,17.0,22.0,1.27,5.97,4.2,,9.5,29.95,94.0,0.3,,14.0,762.25,0.0
2022-11-04 23:00:00,2022-11-05 00:00:00,17.75,24.0,1.25,6.07,4.25,,10.78,29.57,94.5,0.3,,14.0,761.75,0.0
2022-11-05 00:00:00,2022-11-05 01:00:00,19.5,32.25,1.25,6.17,4.3,,8.88,29.37,95.75,0.3,,14.0,760.75,0.0
2022-11-05 01:00:00,2022-11-05 02:00:00,20.5,42.5,1.22,6.15,4.25,,9.5,29.23,96.25,0.3,,14.0,759.75,0.0
2022-11-05 02:00:00,2022-11-05 03:00:00,29.5,55.0,1.25,6.12,4.28,,10.1,29.4,97.0,0.3,,14.0,759.0,0.0
2022-11-05 03:00:00,2022-11-05 04:00:00,30.75,57.25,1.35,6.03,4.27,0.1,9.88,29.5,97.0,0.3,,14.0,758.25,0.0
2022-11-05 04:00:00,2022-11-05 05:00:00,23.5,50.25,1.3,6.0,4.2,0.1,11.12,29.6,96.75,0.3,,14.0,759.0,0.0
2022-11-05 05:00:00,2022-11-05 06:00:00,30.5,66.0,1.38,6.0,4.3,0.1,11.8,29.63,96.75,0.3,,14.0,759.75,0.0
2022-11-05 06:00:00,2022-11-05 07:00:00,32.5,79.25,1.32,6.12,4.35,,12.75,29.65,96.5,0.3,,47.75,761.5,0.0
2022-11-05 07:00:00,2022-11-05 08:00:00,43.5,93.5,1.3,6.15,4.35,,14.8,29.92,92.25,0.3,,168.75,763.25,0.0
2022-11-05 08:00:00,2022-11-05 09:00:00,43.0,93.75,1.3,6.1,4.33,,14.28,30.1,87.25,0.4,,248.25,764.75,0.0
2022-11-05 09:00:00,2022-11-05 10:00:00,35.0,71.75,1.3,6.05,4.3,,13.8,29.92,85.5,0.35,,248.75,765.0,0.0
2022-11-05 10:00:00,2022-11-05 11:00:00,26.75,39.75,1.3,6.07,4.3,,11.33,29.83,82.75,1.1,,483.5,764.75,0.0
2022-11-05 11:00:00,2022-11-05 12:00:00,19.5,27.25,1.4,5.9,4.25,0.1,10.9,29.95,78.75,0.6,,449.5,763.5,0.0
2022-11-05 12:00:00,2022-11-05 13:00:00,18.0,28.0,1.35,5.9,4.2,0.1,10.33,29.92,79.5,0.57,,350.0,762.0,0.0
2022-11-05 13:00:00,2022-11-05 14:00:00,,,1.35,5.88,4.22,0.1,9.72,30.2,74.25,0.53,,530.75,760.75,0.0
2022-11-05 14:00:00,2022-11-05 15:00:00,13.0,29.0,1.38,5.9,4.25,0.1,10.4,30.38,73.25,0.6,,431.5,759.5,0.0
2022-11-05 15:00:00,2022-11-05 16:00:00,13.25,27.75,1.3,5.95,4.22,0.1,10.85,30.62,72.5,0.3,,279.0,759.0,0.0
2022-11-05 16:00:00,2022-11-05 17:00:00,15.0,32.0,1.25,6.07,4.25,,22.45,30.17,74.5,0.3,,71.25,759.0,0.0
2022-11-05 17:00:00,2022-11-05 18:00:00,21.25,65.0,1.3,6.1,4.3,,30.95,29.92,79.75,0.3,,18.5,759.5,0.0
2022-11-05 18:00:00,2022-11-05 19:00:00,33.0,90.75,1.4,6.12,4.38,,19.47,29.8,84.25,0.3,,14.0,761.25,0.0
2022-11-05 19:00:00,2022-11-05 20:00:00,37.5,82.25,1.38,6.1,4.35,0.1,14.25,29.88,86.75,0.3,,14.0,762.5,0.0
2022-11-05 20:00:00,2022-11-05 21:00:00,29.75,60.5,1.38,6.08,4.33,,13.13,29.88,89.25,0.38,,14.0,764.5,0.0
2022-11-05 21:00:00,2022-11-05 22:00:00,21.25,40.25,1.3,6.05,4.28,,11.45,29.92,89.5,0.3,,14.0,764.5,0.0
2022-11-05 22:00:00,2022-11-05 23:00:00,26.75,51.0,1.3,6.0,4.25,,10.43,29.95,90.5,0.3,,14.0,764.5,0.0
2022-11-05 23:00:00,2022-11-06 00:00:00,28.25,55.0,1.32,5.95,4.25,0.1,10.8,29.95,89.5,0.4,,14.0,763.5,0.0
2022-11-06 00:00:00,2022-11-06 01:00:00,19.5,31.25,1.3,5.97,4.22,,11.05,29.62,90.25,0.3,,14.0,762.75,0.0
2022-11-06 01:00:00,2022-11-06 02:00:00,27.0,36.75,1.27,6.1,4.28,,12.05,29.5,92.0,0.3,,14.0,761.0,0.0
2022-11-06 02:00:00,2022-11-06 03:00:00,27.25,55.75,1.25,6.1,4.25,,11.5,29.35,93.25,0.3,,14.0,760.0,0.0
2022-11-06 03:00:00,2022-11-06 04:00:00,31.25,73.75,1.27,6.1,4.3,,10.68,29.5,94.25,0.3,,14.0,759.75,0.0
2022-11-06 04:00:00,2022-11-06 05:00:00,41.0,84.0,1.32,6.07,4.3,,10.95,29.42,95.0,0.3,,14.0,760.0,0.0
2022-11-06 05:00:00,2022-11-06 06:00:00,39.75,78.5,1.18,6.0,4.15,0.1,10.85,29.45,94.75,0.3,,14.0,760.75,0.0
2022-11-06 06:00:00,2022-11-06 07:00:00,36.0,71.0,1.25,5.97,4.2,0.1,9.78,29.4,92.25,0.3,,44.25,762.0,0.0
2022-11-06 07:00:00,2022-11-06 08:00:00,35.25,72.75,1.33,6.0,4.25,,9.78,29.9,85.75,0.3,,138.75,763.75,0.0
2022-11-06 08:00:00,2022-11-06 09:00:00,33.5,76.0,1.28,6.0,4.22,,11.32,30.18,77.0,0.78,,298.0,765.25,0.0
2022-11-06 09:00:00,2022-11-06 10:00:00,33.0,66.25,1.2,6.0,4.2,,11.42,30.25,72.75,0.35,,445.0,766.0,0.0
